frontier,value,method,accepted_b2_fraction,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct,bias_ci95,res68_ci95,full_rms_ci95,within_10pct_ci95,within_25pct_ci95
baseline_bin,mild,shuffled_target_hgb,0.1174996598485192,10363,-0.4838330077620031,0.6499544764950967,0.5644502815591024,0.06918845894046126,0.18488854578789926,"[-0.5519300932094868, -0.44442086234196476]","[0.6229519902007468, 0.6729032203636112]","[0.5478357161144902, 0.5800073872713143]","[0.055825538711360284, 0.08371216753983235]","[0.15188756089786629, 0.2109064824076161]"
baseline_bin,mild,1d_cnn,0.1174996598485192,10363,-0.007319292549373015,0.05390963895019351,0.09650382024745506,0.9031168580526875,0.9778056547331854,"[-0.00959284934754087, -0.005215239574523848]","[0.0531623247432026, 0.054607907783004686]","[0.08503423771785619, 0.10620020284871763]","[0.8949544119562982, 0.9125000247386145]","[0.9708158891095123, 0.9843235058455411]"
baseline_bin,mild,template_residual_cnn,0.1174996598485192,10363,-0.014381828545086808,0.038931376043851586,0.0833800035769431,0.93399594711956,0.9913152561999421,"[-0.01594474208854806, -0.0127151133757889]","[0.0382351383117625, 0.039633309320731065]","[0.07268384687271595, 0.0929827634537842]","[0.9188061025558251, 0.9512385482585584]","[0.9880998809042887, 0.9943827304840248]"
baseline_bin,quiet,peak_loglinear,0.6636468774094063,58531,-0.24246008205005382,0.29723668608852755,0.33243230206981306,0.11077890348704106,0.48646016640754475,"[-0.25082513413989327, -0.2324422294354119]","[0.2781201885271163, 0.3315392866973649]","[0.31463321416421736, 0.3500555857466022]","[0.09006473486626093, 0.137285457649703]","[0.4414791275506363, 0.5298341487120583]"
baseline_bin,quiet,integral_loglinear,0.6636468774094063,58531,-0.13250184236560283,0.1498214178581085,0.14769642957953757,0.13228887256325708,0.9778749722369343,"[-0.1394373757086107, -0.12819122397701965]","[0.1455875057201243, 0.15484979894822531]","[0.14492648757929155, 0.15013082378272602]","[0.10752741296392, 0.15502031800653948]","[0.9729076339974633, 0.9825270226708956]"
baseline_bin,quiet,template_scale_loglinear,0.6636468774094063,58531,-0.30132665572481837,0.4844548647252272,0.44436995919030514,0.15070646324170098,0.25540311971433943,"[-0.3542105097413543, -0.25142169512137214]","[0.4662353268610337, 0.49528228534916297]","[0.4303475057566192, 0.4550734829454459]","[0.1294341950165471, 0.16932180245789713]","[0.22082180595610826, 0.2833000115257998]"
baseline_bin,quiet,strong_huber_transfer,0.6636468774094063,58531,0.01346333354838261,0.03376355530070974,0.0859138056238973,0.9844355982299978,0.992431361159044,"[0.011908612431561348, 0.01465022223793602]","[0.03265377779356298, 0.03495187448449412]","[0.07394602186258806, 0.09464154372306664]","[0.981701213478079, 0.9868134456496452]","[0.990536359446863, 0.9940945157014832]"
baseline_bin,quiet,ridge,0.6636468774094063,58531,-0.00046689897542665816,0.019931773168764422,0.06517352753696849,0.9889118586731818,0.9934906288975073,"[-0.0021911184593967994, 0.000938039787460836]","[0.0192558346196745, 0.020814726669591607]","[0.055547577496988694, 0.07366796607494568]","[0.986951814268573, 0.9905985859933673]","[0.9913813380877478, 0.9953524980626969]"
baseline_bin,quiet,gradient_boosted_trees,0.6636468774094063,58531,0.004640890017866353,0.01648221921573669,0.027993676725503482,0.9900052963386923,0.9980693991218329,"[0.003905469444995315, 0.005860075603607944]","[0.015817887332003608, 0.01683025861270692]","[0.025270785087795795, 0.030408370566046082]","[0.9879385361900637, 0.9921737223849016]","[0.9971726850330777, 0.9987690354918068]"
baseline_bin,quiet,mlp,0.6636468774094063,58531,0.0010493739385381774,0.018733997413615738,0.06467602420521365,0.9842818335582854,0.9935077138610309,"[7.783158953771644e-06, 0.0018946347459974186]","[0.01818864563123589, 0.019330688081912958]","[0.055318523832822264, 0.07211858409399916]","[0.9818551439100978, 0.9882501252972244]","[0.9915614101660614, 0.9954952823367735]"
baseline_bin,quiet,saturation_knockout_hgb,0.6636468774094063,58531,0.0040790721175342015,0.017935558953053658,0.03020447397551621,0.9861099246553109,0.9976593599972664,"[0.0032391144912560796, 0.005237725396511722]","[0.017232916291421617, 0.018335578283051945]","[0.026253579267246002, 0.0323598614780018]","[0.9832840150872441, 0.9905183657678432]","[0.9966742640789866, 0.9987059354831733]"
baseline_bin,quiet,shuffled_target_hgb,0.6636468774094063,58531,-0.4814396372185754,0.6487725096323635,0.5581415690491158,0.07071466402419231,0.18636278211546017,"[-0.5398405258128195, -0.43077662966106417]","[0.6164750196841862, 0.6743132852393441]","[0.5439176801880327, 0.5751155676095729]","[0.060177021437809806, 0.08203731192294374]","[0.16053593988195386, 0.2132206107528733]"
baseline_bin,quiet,1d_cnn,0.6636468774094063,58531,-0.001036708567800949,0.052567032526056066,0.08990358498065729,0.9195469067673541,0.9817020040662213,"[-0.00433547494287218, 0.0015440619206209506]","[0.05160283579161457, 0.05338410284027631]","[0.080966113846252, 0.09684695411368456]","[0.9060742753131446, 0.9331032963159043]","[0.976233535800833, 0.9878369883517578]"
baseline_bin,quiet,template_residual_cnn,0.6636468774094063,58531,-0.01196463951313403,0.03576635696499033,0.07674845492768619,0.9413131502964242,0.9930464198458936,"[-0.01320869991118559, -0.00978651790873144]","[0.034862703771786005, 0.03666248610812024]","[0.0686115026552932, 0.08318348099428562]","[0.9258446686630784, 0.9589961878644827]","[0.9909965612220276, 0.9948328153577558]"
peak_phase_bin,central_9_11,peak_loglinear,0.04365277336840673,3850,-0.2767751315295127,0.36499455842554784,0.3612395572320453,0.04727272727272727,0.29064935064935066,"[-0.284813723350216, -0.26934497629371357]","[0.31716795751997373, 0.4371992679280627]","[0.33738570934478995, 0.39802788542701584]","[0.042950484062296714, 0.053933388955123014]","[0.25597870681178586, 0.3287937276731347]"
peak_phase_bin,central_9_11,integral_loglinear,0.04365277336840673,3850,-0.11962511464020106,0.13084395530493562,0.20398057913376239,0.18415584415584416,0.9812987012987013,"[-0.1225968964077273, -0.11733235735743641]","[0.12938386348304529, 0.1327593457793571]","[0.16903237022759382, 0.23839999896581202]","[0.14169629253428137, 0.23026410362660527]","[0.9763490321845122, 0.9883386100152333]"
peak_phase_bin,central_9_11,template_scale_loglinear,0.04365277336840673,3850,-0.06943168114033238,0.42706785875523673,0.4559009444763943,0.2420779220779221,0.36623376623376624,"[-0.10342084355260324, -0.034968517259569766]","[0.3961286064957325, 0.4770039598326017]","[0.41663983713735275, 0.49563837535399796]","[0.18884630852668846, 0.2884542760864513]","[0.27964381712200437, 0.44001169136762697]"
peak_phase_bin,central_9_11,strong_huber_transfer,0.04365277336840673,3850,-0.007340633002553894,0.048364452068575994,0.11963991477704058,0.9571428571428572,0.9771428571428571,"[-0.014329851403521617, 0.002194023765085327]","[0.043869871246035294, 0.050964688166112444]","[0.09986788438284001, 0.13569975384881122]","[0.9529759252266685, 0.9642519236935732]","[0.9722499385003018, 0.9827675676058824]"
peak_phase_bin,central_9_11,ridge,0.04365277336840673,3850,-0.001875848859377325,0.018263250725937152,0.0816376147074545,0.9755844155844156,0.9883116883116884,"[-0.0034095457846730712, -0.00018376664211739515]","[0.01743511816595035, 0.019129533143784218]","[0.06015116948104016, 0.09748500688198455]","[0.9719818699428883, 0.9812733942950188]","[0.9840106595602931, 0.9933607778302016]"
peak_phase_bin,central_9_11,gradient_boosted_trees,0.04365277336840673,3850,0.00580524068097756,0.02012409150666814,0.06149830942829826,0.9719480519480519,0.9883116883116884,"[0.003838963568050404, 0.007295235390881838]","[0.019554687892540695, 0.021079606702266232]","[0.05252439313153047, 0.06900485820743849]","[0.9668968277180767, 0.9772703339205024]","[0.9842758911189302, 0.9927417918351626]"
peak_phase_bin,central_9_11,mlp,0.04365277336840673,3850,-0.007810265787557429,0.025188063616086987,0.08198888936852762,0.9576623376623377,0.9896103896103896,"[-0.00870214404165578, -0.006823426744619665]","[0.02420371513073629, 0.02641857080268501]","[0.061018022023432886, 0.09854317549410714]","[0.9545050901576378, 0.9621819257371678]","[0.984791119214887, 0.9946953219146961]"
peak_phase_bin,central_9_11,saturation_knockout_hgb,0.04365277336840673,3850,0.005010385137260085,0.02058195729327445,0.06420634406029495,0.9693506493506493,0.9872727272727273,"[0.0035947103931678755, 0.006711338486992514]","[0.019900032394225574, 0.021330162854163576]","[0.0517900354113748, 0.07319656483915521]","[0.9636655017126154, 0.974982193222691]","[0.982202195064927, 0.9929792210487662]"
peak_phase_bin,central_9_11,shuffled_target_hgb,0.04365277336840673,3850,-0.30278419908645304,0.49332666735493186,0.4874198613142812,0.10077922077922077,0.27584415584415584,"[-0.3322539630957712, -0.24465172968361218]","[0.475965175290693, 0.5094574764407499]","[0.4496785067695867, 0.5376265332559681]","[0.08255362011105827, 0.11742389843026606]","[0.23631006419235917, 0.31326435970044736]"
peak_phase_bin,central_9_11,1d_cnn,0.04365277336840673,3850,0.0008967188227207013,0.05043541216419159,0.11327784811714296,0.9335064935064935,0.9794805194805195,"[-0.007429964748233666, 0.008399027850605952]","[0.04676065080128293, 0.052455366610411946]","[0.08979625335641558, 0.12839762831721688]","[0.9233414214984768, 0.9475432414217628]","[0.9744637133292184, 0.9866407979919203]"
peak_phase_bin,central_9_11,template_residual_cnn,0.04365277336840673,3850,-0.016501210750247478,0.04122405603486099,0.10442496234983084,0.9464935064935065,0.9805194805194806,"[-0.01983559311744575, -0.01381303903045347]","[0.038425015133947055, 0.04356201285779437]","[0.08277362358584321, 0.11991089686004973]","[0.9411324790043913, 0.9534677314852886]","[0.9746472687485566, 0.9872812944463966]"
peak_phase_bin,early_le5,peak_loglinear,0.12193296748151844,10754,1.3630709115008317,2.8028998757133485,5.5929362397331115,0.12107122931002418,0.2454900502138739,"[1.3100658802182328, 1.4184428754314302]","[2.719468211179935, 2.8988836418430326]","[5.23164827023728, 5.922195806097942]","[0.11628560532419827, 0.12521827916547218]","[0.24071520062118537, 0.24995796199764586]"
peak_phase_bin,early_le5,integral_loglinear,0.12193296748151844,10754,1.2556810045719955,2.8041462336478316,4.763314469116976,0.12730146922075508,0.22298679561093546,"[1.200458248662009, 1.2925229469089303]","[2.7356331836426153, 2.897676182967109]","[4.628115348743055, 4.911470807126096]","[0.11632760346087394, 0.13839128296243844]","[0.20920098943346602, 0.2372649887271364]"
peak_phase_bin,early_le5,template_scale_loglinear,0.12193296748151844,10754,0.3024985413144644,1.5170979340705133,4.085374072164719,0.07606472010414729,0.19713594941417148,"[0.22137738294069073, 0.35629164926235807]","[1.4063156916998893, 1.606626124091139]","[3.99455259242681, 4.184428833301186]","[0.06695377435498637, 0.08263836239575435]","[0.18136307649404038, 0.20896118409672337]"
peak_phase_bin,early_le5,strong_huber_transfer,0.12193296748151844,10754,-0.03824064367629322,0.22788864866568562,0.7533844900710672,0.47814766598474984,0.6948112330295704,"[-0.043479660577787294, -0.034106160754605964]","[0.2053283018270546, 0.26539428254180525]","[0.7037442547485213, 0.777308881935566]","[0.4531745115472492, 0.49598410326884035]","[0.6696310549990598, 0.7118805619509156]"
peak_phase_bin,early_le5,ridge,0.12193296748151844,10754,-0.019744611894769948,0.1587794007677419,80.7077046118728,0.5512367491166078,0.8121629161242329,"[-0.022304810226161428, -0.01687253028139152]","[0.15418018062333735, 0.16354792946700408]","[39.75860250290531, 112.50478535734759]","[0.5431084979273947, 0.5576903039251698]","[0.7986280704798672, 0.822504099355425]"
peak_phase_bin,early_le5,gradient_boosted_trees,0.12193296748151844,10754,-0.03660268373034247,0.08378828445556527,0.8703479409982033,0.7519992560907569,0.941975079040357,"[-0.0379609973778356, -0.03530628662523007]","[0.08180124086817757, 0.08604148830250125]","[0.6190324798558005, 1.0998900250256463]","[0.7390106837073275, 0.7623435026626393]","[0.9332912217680233, 0.9486750547988452]"
peak_phase_bin,early_le5,mlp,0.12193296748151844,10754,-0.021177241928788414,0.07377258226900164,4.342912102589778,0.7608331783522411,0.9347219639204017,"[-0.02248364552976384, -0.020176830102132323]","[0.0695003787352083, 0.08046607982683421]","[2.094822607630374, 5.680867858297731]","[0.7372263341207744, 0.7762007431406656]","[0.9239125383571344, 0.9456605030200811]"
peak_phase_bin,early_le5,saturation_knockout_hgb,0.12193296748151844,10754,-0.039163909334355554,0.08811685028649255,0.7800581183876165,0.7325646271154919,0.937697600892691,"[-0.04076347524665062, -0.03779436900677907]","[0.08596480645553088, 0.0917429884423871]","[0.570846766909476, 0.9302774684557543]","[0.7195968352611375, 0.7420835675473112]","[0.9305110224771004, 0.9455356266159275]"
peak_phase_bin,early_le5,shuffled_target_hgb,0.12193296748151844,10754,1.3242532831184992,5.076695158340793,10.429936035606735,0.045378463827413056,0.1187465129254231,"[1.2400778158673798, 1.4371589640440436]","[4.918399502748267, 5.5016728661661345]","[9.871184125343511, 10.958243942363152]","[0.038317069975657106, 0.051706334547435395]","[0.10717280117718722, 0.1266218409504344]"
peak_phase_bin,early_le5,1d_cnn,0.12193296748151844,10754,-0.008473167051737457,0.42671499018656833,1.1688437051641385,0.36135391482239165,0.590663938999442,"[-0.013598755583483365, -0.0029813524311952822]","[0.3901626055252219, 0.46801264317706504]","[0.6928514849595201, 1.5445430400758309]","[0.35168465527275783, 0.3699129089999654]","[0.5692176567970448, 0.6097774851651641]"
peak_phase_bin,early_le5,template_residual_cnn,0.12193296748151844,10754,-0.07095754826204785,0.3279676053693545,0.6457947549432574,0.3209038497303329,0.6278594011530594,"[-0.07702489713837057, -0.06668578814239504]","[0.3015092154190141, 0.35483926841519164]","[0.4814273852818449, 0.7899776797206745]","[0.308728826943578, 0.3310344827586207]","[0.6095259788615681, 0.6467212719099767]"
peak_phase_bin,late_ge12,peak_loglinear,0.029842623248219874,2632,0.1835921058560742,0.5304558316021455,0.7437206025261699,0.17553191489361702,0.41793313069908816,"[0.1593469711640299, 0.21705741789809752]","[0.4951745688127668, 0.5648976286962663]","[0.7019791739410539, 0.7727838911730989]","[0.16445592372571194, 0.18786353676452278]","[0.4100734202835954, 0.43111289125031593]"
peak_phase_bin,late_ge12,integral_loglinear,0.029842623248219874,2632,-0.23564398820701482,0.2936010158124962,0.4298034784500728,0.010638297872340425,0.5440729483282675,"[-0.23747659012506828, -0.23306560993565667]","[0.28122607081807816, 0.3010019738807605]","[0.36543134810848205, 0.47633585119739164]","[0.005863904116282995, 0.016024969099592886]","[0.5288699082610796, 0.562078429827427]"
peak_phase_bin,late_ge12,template_scale_loglinear,0.029842623248219874,2632,-0.2216069005030251,0.3411066802220965,0.4004593209912113,0.18958966565349544,0.49620060790273557,"[-0.2341985161583803, -0.21136726284417057]","[0.33297653006551264, 0.3553014148600284]","[0.3590868895436536, 0.4332403225680582]","[0.17118718546892636, 0.20953329891980918]","[0.4653821467092414, 0.5175797493691942]"
peak_phase_bin,late_ge12,strong_huber_transfer,0.029842623248219874,2632,-0.015476693494901668,0.0818435978277607,0.19346171276038188,0.7378419452887538,0.9228723404255319,"[-0.019286702421555016, -0.010736732187978684]","[0.07450213875693605, 0.08730946626285128]","[0.15268228638809359, 0.24527489536467478]","[0.7182442104818032, 0.7578926454632863]","[0.908989528928948, 0.9364218641989316]"
peak_phase_bin,late_ge12,ridge,0.029842623248219874,2632,-0.00023360026898576616,0.052208200708756945,0.10019048786357312,0.8476443768996961,0.9711246200607903,"[-0.0015450329365241666, 0.0013127672147557727]","[0.049151487981838986, 0.057051760805195306]","[0.09478233319223436, 0.10533659847358597]","[0.8376514039572581, 0.8573135700097034]","[0.9671075209259413, 0.975456542569786]"
peak_phase_bin,late_ge12,gradient_boosted_trees,0.029842623248219874,2632,-0.0044908002415602125,0.02732455760045038,0.12919730806812066,0.9266717325227963,0.976063829787234,"[-0.006190878402562999, -0.0031213902645498143]","[0.02583407562041758, 0.02864755755622808]","[0.10102862595154695, 0.16268884714747409]","[0.9132585757807088, 0.9430982487144283]","[0.9697950130126264, 0.9843184150552864]"
peak_phase_bin,late_ge12,mlp,0.029842623248219874,2632,0.004989929990964138,0.032994402803673155,0.11627774413163158,0.8958966565349544,0.9749240121580547,"[0.004080830202543609, 0.005617303717107775]","[0.028945135164212134, 0.03578354763047466]","[0.0886584865428409, 0.13933732912673702]","[0.8864355041108872, 0.9059169423006248]","[0.9705201976572778, 0.9787479473552227]"
peak_phase_bin,late_ge12,saturation_knockout_hgb,0.029842623248219874,2632,-0.004305261269407388,0.02799970018123277,0.1279774129098935,0.9240121580547113,0.9749240121580547,"[-0.005761936182342351, -0.0031393887633126747]","[0.02590728690286244, 0.029662808611191673]","[0.09550711502599762, 0.14923532410706625]","[0.9084889900770201, 0.9388532893616524]","[0.9682007287047302, 0.9819618394766306]"
peak_phase_bin,late_ge12,shuffled_target_hgb,0.029842623248219874,2632,-0.1853914763449798,0.6060765156715209,0.8496869597718392,0.10448328267477204,0.25987841945288753,"[-0.22874998886144593, -0.15756005156663916]","[0.5793465359462028, 0.6333566767675979]","[0.8014534366299829, 0.8963113233986661]","[0.09095923657027628, 0.11401162311692739]","[0.23697344888255564, 0.27981979673931684]"
peak_phase_bin,late_ge12,1d_cnn,0.029842623248219874,2632,-0.024128069822555564,0.09517965526227483,0.16718650821838502,0.7017477203647416,0.9342705167173252,"[-0.028923754729174748, -0.018067567963826976]","[0.08960814594400195, 0.0996393449591172]","[0.1528879541060864, 0.17910529318638177]","[0.6813445890324215, 0.7261789978204553]","[0.9267014905041273, 0.9437677881661524]"
peak_phase_bin,late_ge12,template_residual_cnn,0.029842623248219874,2632,0.0069674036866787,0.07476789537208722,0.14205668428075954,0.7982522796352584,0.9471884498480243,"[0.004013200833174447, 0.010335601730487675]","[0.07230044039185149, 0.07812454963184473]","[0.12685288193103875, 0.151818352245044]","[0.776912022964432, 0.8190813647083421]","[0.9390765289688771, 0.9588802269508104]"
peak_phase_bin,rising_6_8,peak_loglinear,0.804571635901855,70960,-0.23686409820671495,0.2922991613307931,0.38475529559663046,0.1165304396843292,0.506130214205186,"[-0.24404205804592471, -0.22595899664054844]","[0.2735030606236159, 0.3183439637321167]","[0.33428258022443474, 0.43426164475858486]","[0.09902563983739357, 0.14697038983178218]","[0.46861142995303784, 0.5492227756637375]"
peak_phase_bin,rising_6_8,integral_loglinear,0.804571635901855,70960,-0.12905005950061893,0.14964218554819855,0.3187746233478497,0.16189402480270576,0.9641910935738445,"[-0.13682202260157114, -0.12347049268349382]","[0.14498005087383403, 0.1546740923930874]","[0.2263516690001051, 0.38467488103528413]","[0.12927207882718794, 0.19007575172232616]","[0.9489761132893432, 0.9796244586485339]"
peak_phase_bin,rising_6_8,template_scale_loglinear,0.804571635901855,70960,-0.30635787678465587,0.4888869086131322,0.5541229415173762,0.1423759864712514,0.24754791431792558,"[-0.359203532604583, -0.2620554422847394]","[0.47213361676215004, 0.497617008702791]","[0.5046738478799357, 0.6083641286496214]","[0.12181858483364259, 0.15756628604425377]","[0.214028120114349, 0.2709331814530883]"
peak_phase_bin,rising_6_8,strong_huber_transfer,0.804571635901855,70960,0.009195329719788734,0.035037723740276826,0.14376833548246576,0.940586245772266,0.9593432919954904,"[0.006649872154213629, 0.012022054894022357]","[0.032905951806956484, 0.03708319533988773]","[0.11169855142838905, 0.1678816972454352]","[0.9180163898011064, 0.9660025275771145]","[0.9431309469377656, 0.9778678647297875]"
peak_phase_bin,rising_6_8,ridge,0.804571635901855,70960,-0.0020352997639986746,0.02235708407519476,1.8908669946060233,0.9587795941375423,0.9839768883878242,"[-0.0035985594234644075, -0.00038733510280343866]","[0.021389072635687404, 0.023376967699765293]","[0.0830566516607371, 3.163559300430724]","[0.9418885209307318, 0.9740479398652444]","[0.9782522832825754, 0.9887520611449486]"
peak_phase_bin,rising_6_8,gradient_boosted_trees,0.804571635901855,70960,0.004284921375084265,0.017964894738626745,0.0628202909830775,0.9628382187147689,0.9886133032694476,"[0.003653889593467704, 0.0051361070663933596]","[0.0168494306406435, 0.0191275577509896]","[0.04442495406313168, 0.07959189364866888]","[0.9448357537272196, 0.9786132540645464]","[0.9822311689298268, 0.9942342016164264]"
peak_phase_bin,rising_6_8,mlp,0.804571635901855,70960,0.0009049016166899572,0.02036926860717551,0.09878695689623543,0.9625140924464487,0.9860484780157835,"[-0.00016708007950111072, 0.0018465473018952658]","[0.019342823275882798, 0.021333704981449774]","[0.06379986764205367, 0.13117452216691422]","[0.9486120276807232, 0.9767007787155718]","[0.9795081885145706, 0.9926157959489506]"
peak_phase_bin,rising_6_8,saturation_knockout_hgb,0.804571635901855,70960,0.003577516991913583,0.01963937572007974,0.06321267516583907,0.9578635851183765,0.987640924464487,"[0.002745190010240032, 0.004490359288166556]","[0.018582741036711908, 0.02089781314471134]","[0.044373118559010834, 0.0775004393474185]","[0.9418201686771337, 0.9757226185337322]","[0.9819061284202807, 0.9938649919372217]"
peak_phase_bin,rising_6_8,shuffled_target_hgb,0.804571635901855,70960,-0.4897063170111479,0.6565832427943614,0.6801476012027817,0.06865839909808343,0.18121476888387825,"[-0.5531046505412706, -0.43611634881352096]","[0.6305641710786941, 0.6801629610215936]","[0.6355311141904655, 0.7285991348320815]","[0.05707301617587165, 0.08192106178308724]","[0.15036712221989834, 0.21052942941499894]"
peak_phase_bin,rising_6_8,1d_cnn,0.804571635901855,70960,-0.00575901752639933,0.05687430980175789,0.13024106317727718,0.8768320180383314,0.9550169109357385,"[-0.008674215098693589, -0.003156201783326446]","[0.0545167594770444, 0.05945941623468611]","[0.11284947800274492, 0.1493289372349645]","[0.8597858240185933, 0.8959843144718388]","[0.9414386364399713, 0.9667982840754841]"
peak_phase_bin,rising_6_8,template_residual_cnn,0.804571635901855,70960,-0.014723151387669832,0.03923035011051364,0.12529410999898344,0.8978861330326945,0.9649661781285231,"[-0.016795765249374397, -0.012057842563074798]","[0.037312234986474374, 0.040924014097667716]","[0.10501591168352736, 0.1430497309327045]","[0.878167163980542, 0.9207150630220255]","[0.9520550320919353, 0.9770086826271318]"
