event_id,source_run,current_class,stave,amplitude_adc,peak_sample,amplitude_bin,peak_phase_bin,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
real:high:63:172,63,high,B6,2096.0,4,low,early,0.0,0.10931524853102018,0.02470939158818284,0.01725347298796449,0.0007986841655385963,0.049442622428566334
real:high:63:173,63,high,B4,3044.0,8,mid,core,0.9999999997336139,0.4079771681289232,0.027489238071058957,0.26673411618923226,0.06543550636827361,0.14948511287087068
real:high:63:174,63,high,B2,8958.5,8,high,core,0.0,0.466257843887827,0.5800208265728282,0.23676068144041018,0.015216719260493023,0.30100323919541966
real:high:63:175,63,high,B8,1910.0,9,low,core,0.9999999997199691,0.23363031519088645,0.11856502889259317,0.15764578421972233,0.060905725870071446,0.13942434042035481
real:high:63:176,63,high,B6,2560.5,9,low,core,0.9999999998606054,0.31921215426024924,0.14986948993703628,0.19733915275679265,0.13681352173474243,0.2190689513690831
real:high:63:177,63,high,B4,3981.5,7,mid,core,0.999999999856021,0.5273190837077387,0.34867347599985543,0.6197267186801936,0.43049471972891223,0.48405120087887515
real:high:63:178,63,high,B8,2480.5,6,low,core,0.9999999996670916,0.2561538296772451,0.00848076431439391,0.17024155532179303,0.04455646041591438,0.1526036501809986
real:high:63:179,63,high,B4,2749.0,8,low,core,0.9999999994873202,0.30660767975948644,0.1483202020973933,0.20253241190237128,0.13287399502684444,0.19422056214367353
real:high:63:180,63,high,B6,1798.5,9,low,core,0.9999999998083902,0.23861463586051093,0.06397991735820897,0.1469397280726631,0.07577929980774742,0.17824818403303797
real:high:63:181,63,high,B8,2864.0,10,low,late,0.9999999995001692,0.3807000542075529,0.11605185016685349,0.3062193661403094,0.23392260745787982,0.12027041125853703
real:high:63:182,63,high,B8,7670.5,10,high,late,0.9999999994755759,0.46601080958357793,0.39019018793804855,0.3613069045521963,0.2069272132799827,0.3437980420488474
real:high:63:183,63,high,B2,7784.0,6,high,core,0.9999999988894481,0.6258991871227944,0.8529761370257658,0.2341640127019551,0.1830784109984405,0.632769092053926
real:high:63:184,63,high,B4,2679.5,8,low,core,0.9999999995972939,0.32211234960732577,0.11375439313699288,0.24139089931041735,0.1398862017809487,0.1786803540388767
real:high:63:185,63,high,B8,3873.0,5,mid,early,0.9999999996968205,0.47156327379869883,0.7040134822073972,0.42854169926596813,0.06949656817392832,0.3231859575209909
real:high:63:186,63,high,B4,3170.5,8,mid,core,0.9999999996898029,0.4839773402843731,0.19121921826432456,0.4509086500196406,0.2914177346493436,0.3427777694622471
real:high:63:187,63,high,B4,2976.5,7,low,core,0.9999999998656773,0.35080901209926774,0.23403906131174004,0.2750294411701038,0.13630876109414813,0.20931273126592093
real:high:63:188,63,high,B2,2560.5,7,low,core,0.9999999997895955,0.26317081838192824,0.04503419361638929,0.158203383488853,0.06527983495810799,0.22853980583795516
real:high:63:189,63,high,B4,4507.5,7,mid,core,0.9999999999412984,0.5240595985935741,0.37165954073302254,0.6355980640516805,0.7502826458276124,0.6185229015959849
real:high:63:190,63,high,B2,2936.0,7,low,core,0.9999999995916634,0.2939926808701768,0.08427053135581894,0.16944845603752634,0.0917539431616178,0.1384137401206165
real:high:63:191,63,high,B6,3394.0,6,mid,core,0.9999999995852693,0.4111367364252646,0.06459403847834846,0.36546964039390745,0.11158919444259846,0.18328136645304222
real:high:63:192,63,high,B2,3876.0,6,mid,core,0.9999999993057037,0.4910241920292253,0.08236517319245748,0.5538378962677756,0.2432110457952203,0.22618922758710233
real:high:63:193,63,high,B8,3137.5,9,mid,core,0.9999999996456185,0.4638313137826213,0.5927166316273822,0.41179026044475875,0.35530514985676576,0.27825958769001397
real:high:63:194,63,high,B2,2197.5,4,low,early,0.0,0.11533296070663973,0.03549176921156138,0.02110327978274687,0.0009342497430345952,0.06379628381949976
real:high:63:195,63,high,B2,6119.5,7,high,core,0.9999999997627551,0.4896308688463503,0.666805231428598,0.5069581180803304,0.4058213690136432,0.6330550786724158
real:high:63:196,63,high,B4,2859.0,9,low,core,0.9999999996789826,0.3488983761445369,0.04119426627822727,0.2290451816589103,0.1372979718615124,0.19094631531591344
real:high:63:197,63,high,B4,3005.0,4,mid,early,0.9999999996091081,0.25609974464556456,0.11524813441444201,0.07617428747416691,0.004361733941118956,0.13401239364666193
real:high:63:198,63,high,B8,3959.5,6,mid,core,0.9999999997811969,0.5453452798964035,0.22775101312253854,0.660175269533244,0.3692654117358258,0.4679419988971661
real:high:63:199,63,high,B6,2721.5,9,low,core,0.9999999996368861,0.3252629506961978,0.14276846905124152,0.23230636790939485,0.11745664947377042,0.1472869375364315
real:high:63:200,63,high,B2,2543.0,8,low,core,0.9999999997524324,0.2988397094395644,0.19066940123882686,0.16212416161987533,0.10429915991886002,0.25777996286353805
real:high:63:201,63,high,B8,3425.0,5,mid,early,0.9999999996905854,0.44455643303349657,0.11685143172988453,0.28889415544092445,0.04665158416786134,0.21922614421163122
real:high:63:202,63,high,B8,2386.0,6,low,core,0.9999999996670875,0.23759308601830653,0.02303434693694783,0.12371616515043649,0.02189896044724816,0.20334044837683937
real:high:63:203,63,high,B2,2942.0,8,low,core,0.9999999995853848,0.30887946421598395,0.10342798217705763,0.20145548042157774,0.13596544922054032,0.17536753038136538
real:high:63:204,63,high,B4,2911.5,7,low,core,0.9999999997397102,0.32180171302098814,0.1284140542907577,0.21248348910676826,0.12411992010521836,0.21023129380692707
real:high:63:205,63,high,B2,4554.5,7,mid,core,0.9999999998235228,0.5513338075362197,0.5446479910176696,0.5796088228195577,0.36118773676268723,0.5782703572406811
real:high:63:206,63,high,B8,3847.0,6,mid,core,0.9999999997773729,0.5186285900663323,0.2655731806172042,0.6461433118410538,0.3301759727159418,0.4365408856517833
real:high:63:207,63,high,B4,4643.0,7,mid,core,0.9999999999447011,0.5048877900544781,0.2772691978095049,0.5843550461139436,0.666058499967815,0.6393605870865595
real:high:63:208,63,high,B6,4355.0,6,mid,core,0.9999999999903729,0.5633727292552893,0.2621497329518167,0.6417163386156554,0.41622923890632657,0.32169261358550394
real:high:63:209,63,high,B4,1887.5,5,low,early,0.999999999664871,0.17572940341852497,0.01350192012619203,0.07796049243235177,0.005925528983860429,0.07088858332908074
real:high:63:210,63,high,B6,2559.0,8,low,core,0.9999999997933922,0.29596187647015404,0.06737228139263382,0.15510033997277908,0.10149675094966144,0.2130799238366874
real:high:63:211,63,high,B8,2182.0,9,low,core,0.9999999997567599,0.29178989076157474,0.1493780525260394,0.189338020558982,0.11501993718008793,0.2164853357763297
real:high:63:212,63,high,B6,1817.0,6,low,core,0.0,0.06728398933002104,0.005708855797265973,0.003187009341892533,0.00033244946846579417,0.038258320197027795
real:high:63:213,63,high,B8,2408.0,8,low,core,0.9999999997844694,0.27531305355599456,0.15925359988855584,0.1648738553088537,0.08225082510187479,0.2236685639580651
real:high:63:214,63,high,B6,2048.5,9,low,core,0.9999999996650859,0.260786061027171,0.0993341415271296,0.17094640920349466,0.06550760811634432,0.13942434042035481
real:high:63:215,63,high,B2,3639.5,5,mid,early,0.9999999997190386,0.40074846995330027,0.0876930270935468,0.2349341817995701,0.03464168924464834,0.24752226723640736
real:high:63:216,63,high,B6,1704.5,7,low,core,0.9999999995994944,0.16759906795547258,0.01363113159221261,0.1196176152603498,0.03178823958545502,0.10178626741337632
real:high:63:217,63,high,B8,2596.5,8,low,core,0.9999999999119538,0.35131983276970974,0.1407022169620365,0.25321916203691086,0.1531979028074924,0.24915869229784743
real:high:63:218,63,high,B2,1949.5,7,low,core,0.0,0.27832237096602186,0.005981010532456378,0.05771940929717764,0.032207875617722606,0.038630126855541805
real:high:63:219,63,high,B8,3790.5,5,mid,early,0.9999999997137479,0.5061855689009478,0.351231942819836,0.5147808777836326,0.1227364374027022,0.36778481768781074
real:high:63:220,63,high,B8,2623.5,9,low,core,0.9999999997377342,0.34861843792455827,0.21500212322547688,0.23919392001541528,0.16670613774358237,0.16391729404477617
real:high:63:221,63,high,B4,3786.0,7,mid,core,0.999999999588403,0.5479271349484335,0.340350703876752,0.6214244037236698,0.4258520495860283,0.4296355454632122
real:high:63:222,63,high,B4,2873.5,6,low,core,0.9999999998132132,0.31462980950451475,0.013504004992798132,0.24531273784459437,0.07177628674866839,0.11980889373183744
real:high:63:223,63,high,B2,3120.5,8,mid,core,0.9999999996886683,0.3713494908962178,0.15237336564895868,0.2777503085575507,0.1953028478506596,0.25972735971407934
real:high:63:224,63,high,B4,3708.0,10,mid,late,0.9999999999421286,0.48912269685603316,0.5437352344343394,0.7136250615516087,0.4302302016379191,0.34583410398528897
real:high:63:225,63,high,B8,3123.0,8,mid,core,0.9999999997083007,0.4554622134112028,0.24339893171491533,0.39528924456698666,0.23914224378916965,0.30556245193466747
real:high:63:226,63,high,B4,2715.5,5,low,early,0.9999999996860872,0.25728505101074384,0.020369731328234192,0.10472465642781541,0.01412109227724491,0.09931316698639525
real:high:63:227,63,high,B2,1917.0,7,low,core,0.999999999682149,0.2102111572585055,0.02505082237722602,0.14148929843699662,0.04339383203353087,0.18391679214160503
real:high:63:228,63,high,B6,2787.5,9,low,core,0.9999999996691575,0.33128317614255964,0.14688198190896226,0.23364068052116052,0.13726765490521078,0.20865992733483568
real:high:63:229,63,high,B2,4259.0,5,mid,early,0.9999999998905438,0.5599075301927876,0.31503071481913625,0.6538712660740953,0.2616632082826845,0.4401907435126676
real:high:63:230,63,high,B6,3119.5,8,mid,core,0.9999999997137304,0.42306770998482784,0.24273187175759384,0.31581663039973557,0.1822820596749661,0.20704166356293674
real:high:63:231,63,high,B2,2803.0,7,low,core,0.999999999890596,0.32652414800604074,0.2798372028751776,0.19555099405752022,0.10781480690245833,0.20435971088655772
real:high:63:232,63,high,B6,2105.5,8,low,core,0.9999999998753109,0.27245917440233547,0.06304853661634074,0.18080220507036449,0.0932426215943874,0.23284294995236474
real:high:63:233,63,high,B6,2798.0,9,low,core,0.9999999996573663,0.343802154026295,0.21565514507495986,0.2517505518509519,0.13760238946367462,0.16532821125994676
real:high:63:234,63,high,B2,3110.0,8,mid,core,0.9999999996729817,0.3695185876370111,0.15735873339379983,0.2751998419798214,0.18308378980839451,0.25972735971407934
real:high:63:235,63,high,B6,3184.0,8,mid,core,0.9999999998814583,0.4432036048100022,0.41565230774226253,0.3885893903563761,0.18828992452741733,0.20554586055638624
real:high:63:236,63,high,B2,2058.0,8,low,core,0.0,0.1346091314866861,0.02374811491307512,0.03967796396099938,0.011401390795651474,0.09093205796286435
real:high:63:237,63,high,B8,2712.5,4,low,early,0.0,0.25522681811668,0.09941595272385398,0.07771440525545084,0.001980532623379551,0.05960459381633463
real:high:63:238,63,high,B8,4800.5,6,mid,core,0.9999999994036552,0.5798968361317609,0.34096221941623794,0.7375331559879925,0.6074554608361632,0.43706054700305813
real:high:63:239,63,high,B6,3131.0,11,mid,late,0.9999999995035037,0.47527314567283113,0.49963388828809746,0.38622490195851145,0.30134333367897703,0.2252391309186119
real:high:63:240,63,high,B4,2131.5,8,low,core,0.999999999666591,0.2657328346621686,0.10472046982976833,0.1667560779864079,0.09331129675579312,0.16488069387359103
real:high:63:241,63,high,B2,3501.0,7,mid,core,0.999999999778629,0.4285216969057781,0.031781827322868404,0.39303185257197054,0.15533778047672286,0.09657597135550587
real:high:63:242,63,high,B4,3443.5,7,mid,core,0.9999999995974778,0.45051389221698807,0.16763136940774565,0.4536090070522191,0.2516073119851295,0.3790082931838396
real:high:63:243,63,high,B4,5257.5,7,mid,core,0.9999999998434009,0.4743647549080127,0.3021513310957444,0.47172921205353546,0.5365800902344264,0.6327787686337475
real:high:63:244,63,high,B6,3008.5,7,mid,core,0.9999999996253698,0.344423309664178,0.19899970474993273,0.2541252830225259,0.14826283743112736,0.20432011221051
real:high:63:245,63,high,B6,2145.0,9,low,core,0.9999999996559826,0.249755408296603,0.24959629442792375,0.17497067796940252,0.0725234925876049,0.13942434042035481
real:high:63:246,63,high,B2,3193.0,8,mid,core,0.9999999997790707,0.40384359803115755,0.06563634551212535,0.3215307833291452,0.17637876322880963,0.28115345967031563
real:high:63:247,63,high,B6,2100.5,9,low,core,0.9999999997300255,0.2677333663986285,0.09623013270254156,0.18951198897092933,0.08477915880621802,0.13844629737161174
real:high:63:248,63,high,B4,2333.5,8,low,core,0.9999999996325594,0.2800511678097078,0.10080722764071962,0.17957775463885228,0.09625495746732719,0.162954733587353
real:high:63:249,63,high,B6,3099.0,8,mid,core,0.9999999998056461,0.3900301066312593,0.12615905721612616,0.29456110983754163,0.13077214795965839,0.12825140342220376
real:high:63:250,63,high,B8,2969.0,11,low,late,0.9999999997462108,0.4478068046993089,0.17606783757227173,0.3437162416665517,0.27894203957318464,0.2451474384385517
real:high:63:251,63,high,B6,1633.0,5,low,early,0.9999999996560623,0.15913783247681768,0.006176522113912248,0.07280086160036313,0.006270402030199349,0.06724207774726623
real:high:63:252,63,high,B4,2045.0,8,low,core,0.9999999997254698,0.24132749601943307,0.06514033647435034,0.1462109391597762,0.06974407603761477,0.22258269722131438
real:high:63:253,63,high,B2,6347.0,7,high,core,0.9999999997576061,0.5328103187727494,0.41176252265610036,0.5160323587242844,0.4119326639268159,0.4356955163133662
real:high:63:254,63,high,B2,3114.5,7,mid,core,0.9999999997917035,0.3159793388940046,0.08593968003130244,0.2141038871352036,0.09476099075986184,0.16243126759687182
real:high:63:255,63,high,B8,2326.0,5,low,early,0.9999999997495653,0.19816879484213307,0.014804356831624031,0.06344615281291063,0.0063602278057856634,0.07140359698628856
real:high:63:256,63,high,B6,3864.0,8,mid,core,0.9999999997604445,0.5695826024498919,0.3120158121227023,0.6441500078544669,0.42658617070344695,0.36773236067638654
real:high:63:257,63,high,B2,4079.0,7,mid,core,0.9999999997627054,0.5006549087406178,0.2528753236344829,0.5289812594637253,0.2729245872197024,0.49128813674567995
real:high:63:258,63,high,B8,3250.5,8,mid,core,0.9999999999573848,0.4824954450529035,0.22323243021988576,0.4705469654447577,0.2933343058785835,0.30705175761816983
real:high:63:259,63,high,B6,2715.0,8,low,core,0.99999999978517,0.29620406020285417,0.14431758667711303,0.18873455266233405,0.10388943465500658,0.17187925941352947
real:high:63:260,63,high,B4,2093.0,5,low,early,0.0,0.11936441648969501,0.02728463250865072,0.03590486749778633,0.0017002759367800789,0.09202187702945867
real:high:63:261,63,high,B4,4659.5,7,mid,core,0.999999999965781,0.5118356529950819,0.27250872376821067,0.5945819046033008,0.6808292213341329,0.5744270354234945
real:high:63:262,63,high,B8,2588.5,7,low,core,0.0,0.26716618534585873,0.0206410013579301,0.056289557838626096,0.004091440398815876,0.05174991760747095
real:high:63:263,63,high,B8,3795.0,7,mid,core,1.0,0.5270107020918099,0.48109232858227835,0.5587906433779447,0.34484552429879795,0.43308262887875093
real:high:63:264,63,high,B6,2802.5,7,low,core,0.9999999997388693,0.30757022760992125,0.039145060416146175,0.16618602261635249,0.10547925310996105,0.10780488663174975
real:high:63:265,63,high,B2,2600.0,7,low,core,0.9999999996627253,0.2506422332728346,0.056203328461963735,0.13952367397292592,0.0488170524749084,0.11372133961177923
real:high:63:266,63,high,B6,3308.0,5,mid,early,0.9999999996683703,0.3544775848046596,0.037684146705604445,0.3068080544960287,0.04231209683108746,0.1047772156334853
real:high:63:267,63,high,B2,3519.0,7,mid,core,0.9999999997856643,0.46742566395000784,0.07724555920374084,0.4505957947067465,0.23296851160967771,0.25769890225261827
real:high:63:268,63,high,B4,3756.0,5,mid,early,0.9999999996626866,0.5187055832828743,0.6331975741197258,0.40993216430697393,0.06465612580745655,0.33766065046449684
real:high:63:269,63,high,B8,2106.0,9,low,core,0.9999999998272259,0.3345765334240525,0.42806965316707835,0.25103443881127796,0.18311752010377771,0.3822076575030678
real:high:63:270,63,high,B2,6387.0,7,high,core,0.9999999997506878,0.500615582067866,0.3753450177382505,0.44053128884441956,0.3463992937389031,0.6213032593685693
real:high:63:271,63,high,B6,1637.5,5,low,early,0.9999999996385596,0.12592329291097368,0.016174868677315317,0.049935611084013794,0.002542276938796952,0.08952714130091556
real:high:63:272,63,high,B6,2998.5,8,low,core,0.9999999998360152,0.35525135708841754,0.0427195448143851,0.2616052597510335,0.15049856057731414,0.1348363481856158
real:high:63:273,63,high,B2,2980.0,7,low,core,0.999999999675454,0.2932182460742042,0.1636225815398849,0.1673055945249617,0.07381825552891837,0.15546304440746786
real:high:63:274,63,high,B2,6624.0,10,high,late,0.9999999993751207,0.4173597041315522,0.1387969778856555,0.39637151204785487,0.2314483459831239,0.365314546177326
real:high:63:275,63,high,B2,1786.5,6,low,core,0.0,0.07595731267556,0.008250540801117699,0.005754703340045328,0.00013360443333583684,0.04237316679450037
real:high:63:276,63,high,B2,6271.5,6,high,core,0.999999999658452,0.5510500631187821,0.6112206251953834,0.5953930203238912,0.4950786312348453,0.6980253728163224
real:high:63:277,63,high,B6,3382.0,8,mid,core,0.9999999994038153,0.47569091377081213,0.20262396266883606,0.43282577338577627,0.2535909355759819,0.2757807714778019
