match_stratum,run,b2_charge_bin,total_charge_bin,event_current_bin,b2_saturated,pileup_width_bin,max_depth_stave,topology_code,available_rows,low_rows,high_rows,low_threshold,high_threshold
45|0|0|0|0|0|1|0,45,0,0,0,0,0,1,0,358,90,90,0.051818061619997025,0.18695873767137527
45|1|1|0|0|1|1|0,45,1,1,0,0,1,1,0,662,166,166,0.011859299149364233,0.03242530580610037
45|3|2|0|1|1|1|0,45,3,2,0,1,1,1,0,29,8,8,0.004024025984108448,0.01323147676885128
45|6|5|0|1|1|1|0,45,6,5,0,1,1,1,0,78,20,20,0.002630802628118545,0.007959866197779775
45|4|3|0|1|1|1|0,45,4,3,0,1,1,1,0,83,21,21,0.00461499928496778,0.01085291663184762
45|1|1|0|1|0|1|0,45,1,1,0,1,0,1,0,33,9,9,0.010495730675756931,0.031210172921419144
45|3|2|0|0|1|1|0,45,3,2,0,0,1,1,0,35,9,9,0.008089679293334484,0.016484450548887253
45|0|0|1|0|1|1|0,45,0,0,1,0,1,1,0,258,65,65,0.021370158065110445,0.05365400388836861
45|0|0|1|0|0|1|0,45,0,0,1,0,0,1,0,366,92,92,0.04844226408749819,0.18777407705783844
45|7|6|1|1|1|1|0,45,7,6,1,1,1,1,0,90,23,23,0.0026436203625053167,0.006158658768981695
45|2|2|1|0|1|1|0,45,2,2,1,0,1,1,0,536,134,134,0.0072327915113419294,0.02017534291371703
45|5|5|1|1|1|1|0,45,5,5,1,1,1,1,0,630,158,158,0.004221656359732151,0.010944811161607504
45|4|4|1|1|1|1|0,45,4,4,1,1,1,1,0,593,149,149,0.0045122429728507996,0.012565894983708858
45|6|6|1|1|1|1|0,45,6,6,1,1,1,1,0,656,164,164,0.0037033892003819346,0.010017530526965857
45|7|7|1|1|1|1|0,45,7,7,1,1,1,1,0,692,173,173,0.0030518793500959873,0.00845793797634542
45|1|1|1|0|1|1|0,45,1,1,1,0,1,1,0,545,137,137,0.010653052479028702,0.030873330309987068
45|3|3|1|1|1|1|0,45,3,3,1,1,1,1,0,554,139,139,0.005624048761092126,0.014756736345589161
45|3|2|1|0|1|1|0,45,3,2,1,0,1,1,0,37,10,10,0.005436284933239222,0.01471614558249712
45|4|3|1|1|1|1|0,45,4,3,1,1,1,1,0,89,23,23,0.004728048574179411,0.01086179818958044
45|6|5|1|1|1|1|0,45,6,5,1,1,1,1,0,90,23,23,0.0034778242697939277,0.007770903175696731
45|3|2|1|1|1|1|0,45,3,2,1,1,1,1,0,34,9,9,0.0068826754577457905,0.018834762508049607
45|2|2|1|1|1|1|0,45,2,2,1,1,1,1,0,29,8,8,0.008712521754205227,0.02023802511394024
45|5|4|1|1|1|1|0,45,5,4,1,1,1,1,0,81,21,21,0.0031564191449433565,0.007429774850606918
45|1|1|1|1|0|1|0,45,1,1,1,1,0,1,0,44,11,11,0.015801306581124663,0.03697782475501299
45|2|1|1|0|1|1|0,45,2,1,1,0,1,1,0,43,11,11,0.006327952491119504,0.017429595813155174
45|3|3|2|1|1|1|0,45,3,3,2,1,1,1,0,605,152,152,0.005284909158945084,0.014239002019166946
45|4|4|2|1|1|1|0,45,4,4,2,1,1,1,0,597,150,150,0.004817228764295578,0.01247638650238514
45|7|7|2|1|1|1|0,45,7,7,2,1,1,1,0,557,140,140,0.003449609037488699,0.008575058542191982
45|5|5|2|1|1|1|0,45,5,5,2,1,1,1,0,599,150,150,0.004020275315269828,0.010564116761088371
45|0|0|2|0|0|1|0,45,0,0,2,0,0,1,0,387,97,97,0.0471611712127924,0.18678580224514008
45|1|1|2|0|1|1|0,45,1,1,2,0,1,1,0,561,141,141,0.01209277380257845,0.03284123167395592
45|4|3|2|1|1|1|0,45,4,3,2,1,1,1,0,80,20,20,0.0038482534582726657,0.01028146711178124
45|6|6|2|1|1|1|0,45,6,6,2,1,1,1,0,582,146,146,0.003516829397995025,0.00908733974210918
45|2|2|2|0|1|1|0,45,2,2,2,0,1,1,0,568,142,142,0.008448172826319933,0.021316098049283028
45|7|6|2|1|1|1|0,45,7,6,2,1,1,1,0,78,20,20,0.0019266231392975897,0.006161478930152953
45|2|1|2|0|1|1|0,45,2,1,2,0,1,1,0,53,14,14,0.008737058378756046,0.017650717869400978
45|3|2|2|1|1|1|0,45,3,2,2,1,1,1,0,44,11,11,0.0043193952878937125,0.01177449687384069
45|6|5|2|1|1|1|0,45,6,5,2,1,1,1,0,76,19,19,0.0027320205117575824,0.0071138403145596385
45|0|0|2|0|1|1|0,45,0,0,2,0,1,1,0,339,85,85,0.02410699799656868,0.05667235143482685
45|2|2|2|1|1|1|0,45,2,2,2,1,1,1,0,33,9,9,0.007969556376338005,0.020903127267956734
45|3|2|2|0|1|1|0,45,3,2,2,0,1,1,0,38,10,10,0.00456695887260139,0.013120076386258006
45|5|4|2|1|1|1|0,45,5,4,2,1,1,1,0,86,22,22,0.004246189258992672,0.009653355227783322
45|1|1|2|1|0|1|0,45,1,1,2,1,0,1,0,40,10,10,0.007808279246091843,0.028680477757006884
45|3|3|3|1|1|1|0,45,3,3,3,1,1,1,0,590,148,148,0.005769983748905361,0.014570198021829128
45|1|1|3|0|1|1|0,45,1,1,3,0,1,1,0,570,143,143,0.012261322000995278,0.03389753866940737
45|4|4|3|1|1|1|0,45,4,4,3,1,1,1,0,629,158,158,0.004457924515008926,0.012518377974629402
45|5|5|3|1|1|1|0,45,5,5,3,1,1,1,0,635,159,159,0.0039468451868742704,0.011055857874453068
45|7|7|3|1|1|1|0,45,7,7,3,1,1,1,0,569,143,143,0.003019163152202964,0.008655209094285965
45|0|0|3|0|1|1|0,45,0,0,3,0,1,1,0,282,71,71,0.019345073960721493,0.05799005553126335
45|2|2|3|0|1|1|0,45,2,2,3,0,1,1,0,559,140,140,0.007617712952196598,0.020713181234896183
45|5|4|3|1|1|1|0,45,5,4,3,1,1,1,0,89,23,23,0.003283516736701131,0.007991475984454155
45|2|1|3|0|1|1|0,45,2,1,3,0,1,1,0,45,12,12,0.006929977331310511,0.019329706206917763
45|0|0|3|0|0|1|0,45,0,0,3,0,0,1,0,342,86,86,0.052460585720837116,0.18654006719589233
45|4|3|3|1|1|1|0,45,4,3,3,1,1,1,0,83,21,21,0.0038166737649589777,0.009744452312588692
45|6|6|3|1|1|1|0,45,6,6,3,1,1,1,0,645,162,162,0.0034828963689506054,0.009779488667845726
45|3|2|3|1|1|1|0,45,3,2,3,1,1,1,0,39,10,10,0.004630258539691567,0.01359345717355609
45|7|6|3|1|1|1|0,45,7,6,3,1,1,1,0,93,24,24,0.0027002482675015926,0.006375446449965239
45|1|1|3|1|0|1|0,45,1,1,3,1,0,1,0,40,10,10,0.013121265452355146,0.034649377688765526
45|6|5|3|1|1|1|0,45,6,5,3,1,1,1,0,89,23,23,0.0034722222480922937,0.00824226438999176
45|3|2|3|0|1|1|0,45,3,2,3,0,1,1,0,43,11,11,0.005360716721042991,0.0157200344838202
46|6|6|1|1|1|1|0,46,6,6,1,1,1,1,0,30,8,8,0.0034496706211939454,0.008547262521460652
46|7|7|1|1|1|1|0,46,7,7,1,1,1,1,0,33,9,9,0.0031655309721827507,0.008136932738125324
47|4|4|0|1|1|1|0,47,4,4,0,1,1,1,0,158,40,40,0.0033947828924283385,0.009837097022682428
47|3|3|0|1|1|1|0,47,3,3,0,1,1,1,0,149,38,38,0.004498200491070747,0.012633745558559895
47|0|0|0|0|1|1|0,47,0,0,0,0,1,1,0,138,35,35,0.017722025513648987,0.05221909377723932
47|5|5|0|1|1|1|0,47,5,5,0,1,1,1,0,155,39,39,0.0036951146321371198,0.010124490596354008
47|2|2|0|0|1|1|0,47,2,2,0,0,1,1,0,142,36,36,0.006310268887318671,0.01832721382379532
47|1|1|0|0|1|1|0,47,1,1,0,0,1,1,0,128,32,32,0.009660485433414578,0.027761101722717285
47|0|0|0|0|0|1|0,47,0,0,0,0,0,1,0,36,9,9,0.0523468479514122,0.20274564251303673
47|6|6|0|1|1|1|0,47,6,6,0,1,1,1,0,126,32,32,0.0029367244569584727,0.008897152729332447
47|7|7|0|1|1|1|0,47,7,7,0,1,1,1,0,149,38,38,0.0032082770485430956,0.007385052740573883
47|1|1|1|0|1|1|0,47,1,1,1,0,1,1,0,172,43,43,0.011185251642018557,0.029426539782434702
47|7|7|1|1|1|1|0,47,7,7,1,1,1,1,0,118,30,30,0.0031308933976106346,0.008165018633008003
47|2|2|1|0|1|1|0,47,2,2,1,0,1,1,0,140,35,35,0.008395150071009994,0.018148469273000956
47|6|6|1|1|1|1|0,47,6,6,1,1,1,1,0,124,31,31,0.0040231323800981045,0.00956715876236558
47|0|0|1|0|1|1|0,47,0,0,1,0,1,1,0,131,33,33,0.022275492548942566,0.05481398291885853
47|5|5|1|1|1|1|0,47,5,5,1,1,1,1,0,156,39,39,0.0035869349958375096,0.01193131203763187
47|3|3|1|1|1|1|0,47,3,3,1,1,1,1,0,161,41,41,0.006168192718178034,0.014005333185195923
47|4|4|1|1|1|1|0,47,4,4,1,1,1,1,0,152,38,38,0.003785048669669777,0.010263340314850211
47|7|7|2|1|1|1|0,47,7,7,2,1,1,1,0,212,53,53,0.0034291421179659665,0.008320975117385387
47|6|6|2|1|1|1|0,47,6,6,2,1,1,1,0,208,52,52,0.0037250217865221202,0.010031097801402211
47|2|2|2|0|1|1|0,47,2,2,2,0,1,1,0,116,29,29,0.00732994033023715,0.018969551660120487
47|4|4|2|1|1|1|0,47,4,4,2,1,1,1,0,134,34,34,0.004491109633818269,0.011047508101910353
47|3|3|2|1|1|1|0,47,3,3,2,1,1,1,0,130,33,33,0.00596179289277643,0.012714601820334792
47|0|0|2|0|1|1|0,47,0,0,2,0,1,1,0,88,22,22,0.01948733814060688,0.051198242232203484
47|5|5|2|1|1|1|0,47,5,5,2,1,1,1,0,156,39,39,0.003959886555094272,0.009681495139375329
47|1|1|2|0|1|1|0,47,1,1,2,0,1,1,0,126,32,32,0.010749869514256716,0.025826061610132456
47|4|4|3|1|1|1|0,47,4,4,3,1,1,1,0,162,41,41,0.004437652183696628,0.0116260324139148
47|7|7|3|1|1|1|0,47,7,7,3,1,1,1,0,121,31,31,0.0035971489269286394,0.008585835807025433
47|1|1|3|0|1|1|0,47,1,1,3,0,1,1,0,161,41,41,0.009481756947934628,0.027913404628634453
47|2|2|3|0|1|1|0,47,2,2,3,0,1,1,0,136,34,34,0.007273733732290566,0.018768782261759043
47|5|5|3|1|1|1|0,47,5,5,3,1,1,1,0,131,33,33,0.003675376297906041,0.009947588201612234
47|6|6|3|1|1|1|0,47,6,6,3,1,1,1,0,135,34,34,0.003552953479811549,0.008921164087951183
47|0|0|3|0|1|1|0,47,0,0,3,0,1,1,0,126,32,32,0.018075045198202133,0.050922321155667305
47|3|3|3|1|1|1|0,47,3,3,3,1,1,1,0,153,39,39,0.00557964900508523,0.014908697456121445
47|0|0|3|0|0|1|0,47,0,0,3,0,0,1,0,37,10,10,0.033202026039361954,0.1337539404630661
48|3|3|0|0|1|1|0,48,3,3,0,0,1,1,0,235,59,59,0.006235482869669795,0.017785263247787952
48|4|4|0|1|1|1|0,48,4,4,0,1,1,1,0,338,85,85,0.005511469789780676,0.013278776779770851
48|0|0|0|0|1|1|0,48,0,0,0,0,1,1,0,193,49,49,0.022402845323085785,0.05722379684448242
48|1|1|0|0|1|1|0,48,1,1,0,0,1,1,0,332,83,83,0.01257140259258449,0.03745453245937824
48|6|6|0|1|1|1|0,48,6,6,0,1,1,1,0,332,83,83,0.004117646487429738,0.010430998867377639
48|5|5|0|1|1|1|0,48,5,5,0,1,1,1,0,337,85,85,0.004525696858763695,0.011798852123320103
48|0|0|0|0|0|1|0,48,0,0,0,0,0,1,0,212,53,53,0.05195568222552538,0.1997164748609066
48|3|2|0|0|1|1|0,48,3,2,0,0,1,1,0,47,12,12,0.005069585982710123,0.017285916954278946
48|2|1|0|0|1|1|0,48,2,1,0,0,1,1,0,36,9,9,0.005962988012470305,0.017885050736367702
48|7|7|0|1|1|1|0,48,7,7,0,1,1,1,0,280,70,70,0.002976714982651174,0.008287748787552118
48|5|4|0|1|1|1|0,48,5,4,0,1,1,1,0,62,16,16,0.003668875724542886,0.009410045575350523
48|4|3|0|1|1|1|0,48,4,3,0,1,1,1,0,66,17,17,0.005617295391857624,0.014932191232219338
48|2|2|0|0|1|1|0,48,2,2,0,0,1,1,0,348,87,87,0.008171326713636518,0.023137045558542013
48|3|3|0|1|1|1|0,48,3,3,0,1,1,1,0,116,29,29,0.004523029550909996,0.013483611401170492
48|7|6|0|1|1|1|0,48,7,6,0,1,1,1,0,55,14,14,0.003769802860915661,0.008884605951607227
48|6|5|0|1|1|1|0,48,6,5,0,1,1,1,0,48,12,12,0.004311491269618273,0.010072624078020453
48|3|3|1|0|1|1|0,48,3,3,1,0,1,1,0,243,61,61,0.006725821644067764,0.01806456781923771
48|6|6|1|1|1|1|0,48,6,6,1,1,1,1,0,326,82,82,0.004414998460561037,0.010424809996038675
48|5|5|1|1|1|1|0,48,5,5,1,1,1,1,0,348,87,87,0.004272285499610007,0.01207946939393878
48|7|7|1|1|1|1|0,48,7,7,1,1,1,1,0,265,67,67,0.0033971788361668587,0.00950791034847498
48|3|3|1|1|1|1|0,48,3,3,1,1,1,1,0,124,31,31,0.005438084481284022,0.014606914250180125
48|2|2|1|0|1|1|0,48,2,2,1,0,1,1,0,335,84,84,0.008603866212069988,0.024862967431545258
48|1|1|1|0|1|1|0,48,1,1,1,0,1,1,0,375,94,94,0.01486982125788927,0.039053136482834816
48|3|2|1|0|1|1|0,48,3,2,1,0,1,1,0,50,13,13,0.005639328039251268,0.017979345750063658
48|0|0|1|0|0|1|0,48,0,0,1,0,0,1,0,198,50,50,0.05025589745491743,0.182518158107996
48|4|4|1|1|1|1|0,48,4,4,1,1,1,1,0,347,87,87,0.005853094160556793,0.015681729651987553
48|0|0|1|0|1|1|0,48,0,0,1,0,1,1,0,188,47,47,0.021126728039234877,0.05614921171218157
48|6|5|1|1|1|1|0,48,6,5,1,1,1,1,0,55,14,14,0.0034927004016935825,0.010160332079976797
48|4|3|1|1|1|1|0,48,4,3,1,1,1,1,0,56,14,14,0.0053098456701263785,0.014678289415314794
48|5|4|1|1|1|1|0,48,5,4,1,1,1,1,0,57,15,15,0.004742828197777271,0.010923285968601704
48|7|6|1|1|1|1|0,48,7,6,1,1,1,1,0,49,13,13,0.003477235557511449,0.00836960133165121
48|4|4|2|1|1|1|0,48,4,4,2,1,1,1,0,334,84,84,0.004945913213305175,0.013742489507421851
48|2|2|2|0|1|1|0,48,2,2,2,0,1,1,0,306,77,77,0.008675030898302794,0.023940236307680607
48|0|0|2|0|1|1|0,48,0,0,2,0,1,1,0,146,37,37,0.022892026230692863,0.05780665762722492
48|0|0|2|0|0|1|0,48,0,0,2,0,0,1,0,181,46,46,0.04785580933094025,0.19081391394138336
48|6|6|2|1|1|1|0,48,6,6,2,1,1,1,0,364,91,91,0.004354737000539899,0.010278683388605714
48|5|5|2|1|1|1|0,48,5,5,2,1,1,1,0,349,88,88,0.004443179350346327,0.012151122093200684
48|7|7|2|1|1|1|0,48,7,7,2,1,1,1,0,517,130,130,0.003300786018371582,0.009026219137012959
48|3|3|2|0|1|1|0,48,3,3,2,0,1,1,0,198,50,50,0.007630821550264955,0.018061363138258457
48|6|5|2|1|1|1|0,48,6,5,2,1,1,1,0,55,14,14,0.003324750578030944,0.009790301788598299
48|1|1|2|0|1|1|0,48,1,1,2,0,1,1,0,274,69,69,0.013768956530839205,0.037407660856842995
48|5|4|2|1|1|1|0,48,5,4,2,1,1,1,0,52,13,13,0.004932152689434588,0.011455804342404008
48|3|2|2|0|1|1|0,48,3,2,2,0,1,1,0,36,9,9,0.005959176458418369,0.017293321434408426
48|3|3|2|1|1|1|0,48,3,3,2,1,1,1,0,85,22,22,0.007232065312564373,0.016316816210746765
48|4|3|2|1|1|1|0,48,4,3,2,1,1,1,0,40,10,10,0.005802499712444842,0.014375295024365187
48|7|6|2|1|1|1|0,48,7,6,2,1,1,1,0,63,16,16,0.0030193780548870564,0.007363306824117899
48|6|5|3|1|1|1|0,48,6,5,3,1,1,1,0,67,17,17,0.0028493659337982535,0.008565327152609825
48|6|6|3|1|1|1|0,48,6,6,3,1,1,1,0,327,82,82,0.003735897713340819,0.01054374547675252
48|1|1|3|0|1|1|0,48,1,1,3,0,1,1,0,346,87,87,0.014354863902553916,0.03841984458267689
48|2|2|3|0|1|1|0,48,2,2,3,0,1,1,0,344,86,86,0.00906297704204917,0.02322032069787383
48|7|7|3|1|1|1|0,48,7,7,3,1,1,1,0,261,66,66,0.003703643102198839,0.009777181781828403
48|4|4|3|1|1|1|0,48,4,4,3,1,1,1,0,346,87,87,0.005124912946484983,0.01481487974524498
48|7|6|3|1|1|1|0,48,7,6,3,1,1,1,0,53,14,14,0.0023934815544635057,0.008254346437752247
48|2|1|3|0|1|1|0,48,2,1,3,0,1,1,0,42,11,11,0.009027183754369617,0.020622771233320236
48|0|0|3|0|0|1|0,48,0,0,3,0,0,1,0,211,53,53,0.04676273837685585,0.1830522119998932
48|3|2|3|0|1|1|0,48,3,2,3,0,1,1,0,43,11,11,0.007521753199398518,0.015179532580077648
48|3|3|3|1|1|1|0,48,3,3,3,1,1,1,0,129,33,33,0.005847115069627762,0.016550149768590927
48|5|5|3|1|1|1|0,48,5,5,3,1,1,1,0,320,80,80,0.004790524370037019,0.0120270608458668
48|0|0|3|0|1|1|0,48,0,0,3,0,1,1,0,177,45,45,0.02254706621170044,0.05879637598991394
48|3|3|3|0|1|1|0,48,3,3,3,0,1,1,0,232,58,58,0.008623910835012794,0.020649030338972807
48|4|3|3|1|1|1|0,48,4,3,3,1,1,1,0,54,14,14,0.003992868063505739,0.010971661424264312
48|5|4|3|1|1|1|0,48,5,4,3,1,1,1,0,53,14,14,0.004126579035073519,0.007732285652309656
49|2|2|0|0|1|1|0,49,2,2,0,0,1,1,0,326,82,82,0.008983224863186479,0.025280279107391834
49|7|7|0|1|1|1|0,49,7,7,0,1,1,1,0,458,115,115,0.003462093591224402,0.009115029126405716
49|0|0|0|0|1|1|0,49,0,0,0,0,1,1,0,151,38,38,0.02233748883008957,0.07314220815896988
49|5|4|0|1|1|1|0,49,5,4,0,1,1,1,0,59,15,15,0.004216456552967429,0.010600259527564049
49|0|0|0|0|0|1|0,49,0,0,0,0,0,1,0,230,58,58,0.05470319651067257,0.18746157363057137
49|1|1|0|0|1|1|0,49,1,1,0,0,1,1,0,316,79,79,0.013790245400741696,0.03770430199801922
49|5|5|0|1|1|1|0,49,5,5,0,1,1,1,0,349,88,88,0.004628392402082682,0.011231214739382267
49|6|6|0|1|1|1|0,49,6,6,0,1,1,1,0,407,102,102,0.0034948051907122135,0.01016166340559721
49|3|3|0|0|1|1|0,49,3,3,0,0,1,1,0,179,45,45,0.006667631911113858,0.018698514439165592
49|4|4|0|1|1|1|0,49,4,4,0,1,1,1,0,362,91,91,0.005170810618437827,0.013408551458269358
49|7|6|0|1|1|1|0,49,7,6,0,1,1,1,0,63,16,16,0.0031885808566585183,0.007730199722573161
49|3|3|0|1|1|1|0,49,3,3,0,1,1,1,0,123,31,31,0.005322152748703957,0.016863184981048107
49|3|2|0|0|1|1|0,49,3,2,0,0,1,1,0,37,10,10,0.008472934365272522,0.01654723659157753
49|4|3|0|1|1|1|0,49,4,3,0,1,1,1,0,55,14,14,0.004332233686000109,0.010313311126083136
49|6|5|0|1|1|1|0,49,6,5,0,1,1,1,0,57,15,15,0.004043563734740019,0.008862856775522232
49|7|7|1|1|1|1|0,49,7,7,1,1,1,1,0,442,111,111,0.003423162386752665,0.008650971576571465
49|6|6|1|1|1|1|0,49,6,6,1,1,1,1,0,400,100,100,0.0039610693929716945,0.010159597732126713
49|3|2|1|0|1|1|0,49,3,2,1,0,1,1,0,50,13,13,0.005794398835860193,0.018632682040333748
49|5|5|1|1|1|1|0,49,5,5,1,1,1,1,0,359,90,90,0.004609916592016816,0.012388769071549177
49|4|3|1|1|1|1|0,49,4,3,1,1,1,1,0,45,12,12,0.005124728661030531,0.014254415407776833
49|3|3|1|0|1|1|0,49,3,3,1,0,1,1,0,176,44,44,0.008049877360463142,0.020511331502348185
49|4|4|1|1|1|1|0,49,4,4,1,1,1,1,0,335,84,84,0.005080700386315584,0.014103015884757042
49|1|1|1|0|1|1|0,49,1,1,1,0,1,1,0,359,90,90,0.011033417657017708,0.0331443976610899
49|2|2|1|0|1|1|0,49,2,2,1,0,1,1,0,294,74,74,0.008988302666693926,0.021577976178377867
49|3|3|1|1|1|1|0,49,3,3,1,1,1,1,0,155,39,39,0.00693325069732964,0.017458016984164715
49|0|0|1|0|0|1|0,49,0,0,1,0,0,1,0,209,53,53,0.05230746790766716,0.18030910193920135
49|6|5|1|1|1|1|0,49,6,5,1,1,1,1,0,62,16,16,0.0026381179923191667,0.008919995976611972
49|2|1|1|0|1|1|0,49,2,1,1,0,1,1,0,33,9,9,0.007383387535810471,0.016860494390130043
49|0|0|1|0|1|1|0,49,0,0,1,0,1,1,0,158,40,40,0.023835908621549606,0.054439873434603214
49|7|6|1|1|1|1|0,49,7,6,1,1,1,1,0,67,17,17,0.0028740428388118744,0.007913566892966628
49|5|4|1|1|1|1|0,49,5,4,1,1,1,1,0,64,16,16,0.0032893703901208937,0.009640260366722941
49|0|0|2|0|0|1|0,49,0,0,2,0,0,1,0,230,58,58,0.0458989217877388,0.1847173534333706
49|7|7|2|1|1|1|0,49,7,7,2,1,1,1,0,235,59,59,0.0033841951517388225,0.00841054366901517
49|2|2|2|0|1|1|0,49,2,2,2,0,1,1,0,391,98,98,0.009083624929189682,0.024234686978161335
49|3|3|2|0|1|1|0,49,3,3,2,0,1,1,0,212,53,53,0.006790139363147318,0.01885909214615822
49|1|1|2|0|1|1|0,49,1,1,2,0,1,1,0,347,87,87,0.013637849129736423,0.035632988438010216
49|0|0|2|0|1|1|0,49,0,0,2,0,1,1,0,202,51,51,0.02084807539358735,0.0540748406201601
49|4|4|2|1|1|1|0,49,4,4,2,1,1,1,0,386,97,97,0.005582075682468712,0.012903689872473478
49|4|3|2|1|1|1|0,49,4,3,2,1,1,1,0,75,19,19,0.005457204766571522,0.012772686313837767
49|3|3|2|1|1|1|0,49,3,3,2,1,1,1,0,189,48,48,0.005823110230267048,0.01648610457777977
49|5|5|2|1|1|1|0,49,5,5,2,1,1,1,0,351,88,88,0.00536025152541697,0.012763433624058962
49|5|4|2|1|1|1|0,49,5,4,2,1,1,1,0,66,17,17,0.005303398589603603,0.009533056989312172
49|6|6|2|1|1|1|0,49,6,6,2,1,1,1,0,315,79,79,0.004138362826779485,0.009923964738845825
49|7|6|2|1|1|1|0,49,7,6,2,1,1,1,0,48,12,12,0.002811274491250515,0.008479643613100052
49|6|5|2|1|1|1|0,49,6,5,2,1,1,1,0,57,15,15,0.003973560407757759,0.009095187298953533
49|3|2|2|0|1|1|0,49,3,2,2,0,1,1,0,52,13,13,0.00711432658135891,0.017724857665598392
49|2|2|3|0|1|1|0,49,2,2,3,0,1,1,0,385,97,97,0.007959982380270958,0.024212272837758064
49|3|3|3|0|1|1|0,49,3,3,3,0,1,1,0,202,51,51,0.0083069100510329,0.01950093125924468
49|2|1|3|0|1|1|0,49,2,1,3,0,1,1,0,43,11,11,0.009962900076061487,0.022891477681696415
49|6|6|3|1|1|1|0,49,6,6,3,1,1,1,0,303,76,76,0.0039644448552280664,0.010439110919833183
49|1|1|3|0|1|1|0,49,1,1,3,0,1,1,0,383,96,96,0.012930553872138262,0.03570137172937393
49|5|5|3|1|1|1|0,49,5,5,3,1,1,1,0,368,92,92,0.004574020975269377,0.01185882044956088
49|3|2|3|0|1|1|0,49,3,2,3,0,1,1,0,54,14,14,0.006857045809738338,0.01717916876077652
49|4|4|3|1|1|1|0,49,4,4,3,1,1,1,0,340,85,85,0.005195715930312872,0.0137167579960078
49|3|3|3|1|1|1|0,49,3,3,3,1,1,1,0,173,44,44,0.005994191858917475,0.017715299502015114
49|4|3|3|1|1|1|0,49,4,3,3,1,1,1,0,71,18,18,0.0048442145343869925,0.014974677003920078
49|0|0|3|0|0|1|0,49,0,0,3,0,0,1,0,235,59,59,0.0479145422577858,0.180291548371315
49|7|7|3|1|1|1|0,49,7,7,3,1,1,1,0,252,63,63,0.003191031632013619,0.009115725522860885
49|5|4|3|1|1|1|0,49,5,4,3,1,1,1,0,55,14,14,0.0037595502799376845,0.011315161362290382
49|7|6|3|1|1|1|0,49,7,6,3,1,1,1,0,56,14,14,0.003118926950264722,0.009240925777703524
49|0|0|3|0|1|1|0,49,0,0,3,0,1,1,0,188,47,47,0.02490796148777008,0.05782154481858015
49|6|5|3|1|1|1|0,49,6,5,3,1,1,1,0,64,16,16,0.0029505910351872444,0.00919953710399568
50|7|7|0|1|1|1|0,50,7,7,0,1,1,1,0,790,198,198,0.0031925628427416086,0.008290467550978065
50|0|0|0|1|1|1|0,50,0,0,0,1,1,1,0,212,53,53,0.007636438705958426,0.01862958585843444
50|2|2|0|1|1|1|0,50,2,2,0,1,1,1,0,1011,253,253,0.0039073757361620665,0.01011614827439189
50|7|6|0|1|1|1|0,50,7,6,0,1,1,1,0,81,21,21,0.0016035338630899787,0.004912833217531443
50|4|4|0|1|1|1|0,50,4,4,0,1,1,1,0,937,235,235,0.0035116265062242746,0.009042012505233288
50|6|6|0|1|1|1|0,50,6,6,0,1,1,1,0,861,216,216,0.0035502417013049126,0.008934920653700829
50|1|0|0|1|1|1|0,50,1,0,0,1,1,1,0,35,9,9,0.0038796421140432358,0.013139598537236452
50|0|0|0|0|1|1|0,50,0,0,0,0,1,1,0,733,184,184,0.010516168549656868,0.030764946714043617
50|5|5|0|1|1|1|0,50,5,5,0,1,1,1,0,901,226,226,0.0036636977456510067,0.009133330546319485
50|3|3|0|1|1|1|0,50,3,3,0,1,1,1,0,916,229,229,0.003745622292626649,0.009684874210506678
50|4|3|0|1|1|1|0,50,4,3,0,1,1,1,0,84,21,21,0.0019302623404655606,0.005220767459832132
50|1|1|0|1|1|1|0,50,1,1,0,1,1,1,0,1145,287,287,0.004760277923196554,0.012199760414659977
50|6|7|0|1|1|1|0,50,6,7,0,1,1,1,0,30,8,8,0.012576679699122906,0.026677841786295176
50|0|0|0|0|0|1|0,50,0,0,0,0,0,1,0,108,27,27,0.04111599549651146,0.14675069600343704
50|5|6|0|1|1|1|0,50,5,6,0,1,1,1,0,32,8,8,0.012913156300783157,0.021769483108073473
50|6|5|0|1|1|1|0,50,6,5,0,1,1,1,0,95,24,24,0.0016211465117521584,0.004540085792541504
50|2|1|0|1|1|1|0,50,2,1,0,1,1,1,0,51,13,13,0.0024092900566756725,0.005984696326777339
50|3|4|0|1|1|1|0,50,3,4,0,1,1,1,0,34,9,9,0.013264428824186325,0.04018736258149147
50|4|5|0|1|1|1|0,50,4,5,0,1,1,1,0,42,11,11,0.012800860684365034,0.022019718773663044
50|0|0|0|1|0|1|0,50,0,0,0,1,0,1,0,59,15,15,0.015279292594641447,0.041103670373559
50|3|2|0|1|1|1|0,50,3,2,0,1,1,1,0,63,16,16,0.0018672060105018318,0.004675359930843115
50|5|4|0|1|1|1|0,50,5,4,0,1,1,1,0,77,20,20,0.0022388421930372715,0.004075932316482067
50|6|6|1|1|1|1|0,50,6,6,1,1,1,1,0,987,247,247,0.0032579076942056417,0.008413184434175491
50|6|5|1|1|1|1|0,50,6,5,1,1,1,1,0,104,26,26,0.002020685060415417,0.004919098224490881
50|2|2|1|1|1|1|0,50,2,2,1,1,1,1,0,977,245,245,0.004145106766372919,0.010063241235911846
50|3|3|1|1|1|1|0,50,3,3,1,1,1,1,0,984,246,246,0.0035848431871272624,0.009375905152410269
50|7|7|1|1|1|1|0,50,7,7,1,1,1,1,0,1050,263,263,0.003410816250834614,0.00855167955160141
