run,event_id,pair,method,family,residual_ns,run_group,sample_family
64,64:632264:4725:1041942,B6-B8,mlp_waveform_amp_shape_stave,ml,0.14544713411542887,sample_ii_calib,Sample II
64,64:632320:4777:1041998,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.8795214761423722,sample_ii_calib,Sample II
64,64:632320:4777:1041998,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.7687205830699142,sample_ii_calib,Sample II
64,64:632320:4777:1041998,B6-B8,mlp_waveform_amp_shape_stave,ml,0.110800893072458,sample_ii_calib,Sample II
64,64:632433:4880:1042111,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.139337771577928,sample_ii_calib,Sample II
64,64:632433:4880:1042111,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.16620508045980387,sample_ii_calib,Sample II
64,64:632433:4880:1042111,B6-B8,mlp_waveform_amp_shape_stave,ml,0.9731326911181242,sample_ii_calib,Sample II
64,64:632646:5079:1042324,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.25540390139478575,sample_ii_calib,Sample II
64,64:632646:5079:1042324,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.8929183123377342,sample_ii_calib,Sample II
64,64:632646:5079:1042324,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.6375144109429485,sample_ii_calib,Sample II
64,64:632714:5144:1042392,B4-B6,mlp_waveform_amp_shape_stave,ml,-3.5358747631766008,sample_ii_calib,Sample II
64,64:632714:5144:1042392,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.5587777884601834,sample_ii_calib,Sample II
64,64:632714:5144:1042392,B6-B8,mlp_waveform_amp_shape_stave,ml,0.9770969747164173,sample_ii_calib,Sample II
64,64:632732:5161:1042410,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.6614059549326186,sample_ii_calib,Sample II
64,64:632732:5161:1042410,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.6625053210163898,sample_ii_calib,Sample II
64,64:632732:5161:1042410,B6-B8,mlp_waveform_amp_shape_stave,ml,0.9989006339162287,sample_ii_calib,Sample II
64,64:632804:5229:1042482,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.3509805043073158,sample_ii_calib,Sample II
64,64:632804:5229:1042482,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.9408052600479522,sample_ii_calib,Sample II
64,64:632804:5229:1042482,B6-B8,mlp_waveform_amp_shape_stave,ml,0.4101752442593636,sample_ii_calib,Sample II
64,64:632822:5247:1042500,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.1828617138533275,sample_ii_calib,Sample II
64,64:632822:5247:1042500,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.6424504797900994,sample_ii_calib,Sample II
64,64:632822:5247:1042500,B6-B8,mlp_waveform_amp_shape_stave,ml,0.5404112340632281,sample_ii_calib,Sample II
64,64:633095:5492:1042773,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.4028227016492849,sample_ii_calib,Sample II
64,64:633095:5492:1042773,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.293803538883509,sample_ii_calib,Sample II
64,64:633095:5492:1042773,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.890980837234224,sample_ii_calib,Sample II
64,64:633104:5500:1042782,B4-B6,mlp_waveform_amp_shape_stave,ml,-4.760709915810111,sample_ii_calib,Sample II
64,64:633104:5500:1042782,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.0769968169649644,sample_ii_calib,Sample II
64,64:633104:5500:1042782,B6-B8,mlp_waveform_amp_shape_stave,ml,2.6837130988451463,sample_ii_calib,Sample II
64,64:633129:5524:1042807,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.7242366267864,sample_ii_calib,Sample II
64,64:633129:5524:1042807,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.10481967050991159,sample_ii_calib,Sample II
64,64:633129:5524:1042807,B6-B8,mlp_waveform_amp_shape_stave,ml,0.6194169562764884,sample_ii_calib,Sample II
64,64:633164:5556:1042842,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.17926150283599895,sample_ii_calib,Sample II
64,64:633164:5556:1042842,B4-B8,mlp_waveform_amp_shape_stave,ml,0.8270437074616837,sample_ii_calib,Sample II
64,64:633164:5556:1042842,B6-B8,mlp_waveform_amp_shape_stave,ml,1.0063052102976826,sample_ii_calib,Sample II
64,64:633476:5841:1043154,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.6101999834312579,sample_ii_calib,Sample II
64,64:633476:5841:1043154,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.7224333058518155,sample_ii_calib,Sample II
64,64:633476:5841:1043154,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.1122333224205576,sample_ii_calib,Sample II
64,64:633535:5894:1043213,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.4252049459577023,sample_ii_calib,Sample II
64,64:633535:5894:1043213,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.3040766582284391,sample_ii_calib,Sample II
64,64:633535:5894:1043213,B6-B8,mlp_waveform_amp_shape_stave,ml,0.1211282877292632,sample_ii_calib,Sample II
64,64:633729:6079:1043407,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.1849090174082235,sample_ii_calib,Sample II
64,64:633729:6079:1043407,B4-B8,mlp_waveform_amp_shape_stave,ml,0.5893649394509026,sample_ii_calib,Sample II
64,64:633729:6079:1043407,B6-B8,mlp_waveform_amp_shape_stave,ml,1.7742739568591261,sample_ii_calib,Sample II
64,64:634310:6612:1043988,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.6751022400175088,sample_ii_calib,Sample II
64,64:634310:6612:1043988,B4-B8,mlp_waveform_amp_shape_stave,ml,0.03607865267648691,sample_ii_calib,Sample II
64,64:634310:6612:1043988,B6-B8,mlp_waveform_amp_shape_stave,ml,0.7111808926939958,sample_ii_calib,Sample II
64,64:634388:6686:1044066,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.3523919049533717,sample_ii_calib,Sample II
64,64:634388:6686:1044066,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.018118442320968597,sample_ii_calib,Sample II
64,64:634388:6686:1044066,B6-B8,mlp_waveform_amp_shape_stave,ml,0.3342734626324031,sample_ii_calib,Sample II
64,64:634492:6787:1044170,B4-B6,mlp_waveform_amp_shape_stave,ml,0.9498341375655244,sample_ii_calib,Sample II
64,64:634492:6787:1044170,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.359206512239453,sample_ii_calib,Sample II
64,64:634492:6787:1044170,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.3090406498049774,sample_ii_calib,Sample II
64,64:634741:7023:1044419,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.2377588862695816,sample_ii_calib,Sample II
64,64:634741:7023:1044419,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.8179242576972925,sample_ii_calib,Sample II
64,64:634741:7023:1044419,B6-B8,mlp_waveform_amp_shape_stave,ml,0.41983462857228915,sample_ii_calib,Sample II
64,64:634973:7275:1044651,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.7151447561320197,sample_ii_calib,Sample II
64,64:634973:7275:1044651,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.237293774748963,sample_ii_calib,Sample II
64,64:634973:7275:1044651,B6-B8,mlp_waveform_amp_shape_stave,ml,0.4778509813830567,sample_ii_calib,Sample II
64,64:635486:7748:1045164,B4-B6,mlp_waveform_amp_shape_stave,ml,0.5389894017347387,sample_ii_calib,Sample II
64,64:635486:7748:1045164,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.6962839388146662,sample_ii_calib,Sample II
64,64:635486:7748:1045164,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.235273340549405,sample_ii_calib,Sample II
64,64:635524:7780:1045202,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.4214158721786987,sample_ii_calib,Sample II
64,64:635524:7780:1045202,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.018263917408433,sample_ii_calib,Sample II
64,64:635524:7780:1045202,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.5968480452297342,sample_ii_calib,Sample II
64,64:635753:7991:1045431,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.518698042781743,sample_ii_calib,Sample II
64,64:635753:7991:1045431,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.7995962510590715,sample_ii_calib,Sample II
64,64:635753:7991:1045431,B6-B8,mlp_waveform_amp_shape_stave,ml,0.7191017917226716,sample_ii_calib,Sample II
64,64:635857:8085:1045535,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.20387710943509063,sample_ii_calib,Sample II
64,64:635857:8085:1045535,B4-B8,mlp_waveform_amp_shape_stave,ml,0.08646521539731822,sample_ii_calib,Sample II
64,64:635857:8085:1045535,B6-B8,mlp_waveform_amp_shape_stave,ml,0.29034232483240885,sample_ii_calib,Sample II
64,64:635930:8152:1045608,B4-B6,mlp_waveform_amp_shape_stave,ml,0.6690631363415562,sample_ii_calib,Sample II
64,64:635930:8152:1045608,B4-B8,mlp_waveform_amp_shape_stave,ml,0.3362360136690583,sample_ii_calib,Sample II
64,64:635930:8152:1045608,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.3328271226724979,sample_ii_calib,Sample II
64,64:636035:8252:1045713,B4-B6,mlp_waveform_amp_shape_stave,ml,2.401075239590803,sample_ii_calib,Sample II
64,64:636035:8252:1045713,B4-B8,mlp_waveform_amp_shape_stave,ml,4.24825051227436,sample_ii_calib,Sample II
64,64:636035:8252:1045713,B6-B8,mlp_waveform_amp_shape_stave,ml,1.8471752726835575,sample_ii_calib,Sample II
64,64:636077:8291:1045755,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.2594249443776349,sample_ii_calib,Sample II
64,64:636077:8291:1045755,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.9789275440834402,sample_ii_calib,Sample II
64,64:636077:8291:1045755,B6-B8,mlp_waveform_amp_shape_stave,ml,0.2804974002941947,sample_ii_calib,Sample II
64,64:636367:8555:1046045,B4-B6,mlp_waveform_amp_shape_stave,ml,1.6358628277098148,sample_ii_calib,Sample II
64,64:636367:8555:1046045,B4-B8,mlp_waveform_amp_shape_stave,ml,2.154613507894325,sample_ii_calib,Sample II
64,64:636367:8555:1046045,B6-B8,mlp_waveform_amp_shape_stave,ml,0.5187506801845103,sample_ii_calib,Sample II
64,64:636709:8874:1046387,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.8609407574204511,sample_ii_calib,Sample II
64,64:636709:8874:1046387,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.3803568935529356,sample_ii_calib,Sample II
64,64:636709:8874:1046387,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.5194161361324845,sample_ii_calib,Sample II
64,64:637062:9202:1046740,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.5579552817822773,sample_ii_calib,Sample II
64,64:637062:9202:1046740,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.7324547895794993,sample_ii_calib,Sample II
64,64:637062:9202:1046740,B6-B8,mlp_waveform_amp_shape_stave,ml,0.825500492202778,sample_ii_calib,Sample II
64,64:637319:9446:1046997,B4-B6,mlp_waveform_amp_shape_stave,ml,1.0052822970967625,sample_ii_calib,Sample II
64,64:637319:9446:1046997,B4-B8,mlp_waveform_amp_shape_stave,ml,1.3435918308720574,sample_ii_calib,Sample II
64,64:637319:9446:1046997,B6-B8,mlp_waveform_amp_shape_stave,ml,0.3383095337752948,sample_ii_calib,Sample II
64,64:637500:9612:1047178,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.0591368699923578,sample_ii_calib,Sample II
64,64:637500:9612:1047178,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.3085926489852113,sample_ii_calib,Sample II
64,64:637500:9612:1047178,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.24945577899285354,sample_ii_calib,Sample II
64,64:637706:9799:1047384,B4-B6,mlp_waveform_amp_shape_stave,ml,-5.504842504789131,sample_ii_calib,Sample II
64,64:637706:9799:1047384,B4-B8,mlp_waveform_amp_shape_stave,ml,-7.2477231313422905,sample_ii_calib,Sample II
64,64:637706:9799:1047384,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.7428806265531591,sample_ii_calib,Sample II
64,64:637806:9890:1047484,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.6683248548470289,sample_ii_calib,Sample II
64,64:637806:9890:1047484,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.7126126981139294,sample_ii_calib,Sample II
64,64:637806:9890:1047484,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.044287843266900495,sample_ii_calib,Sample II
64,64:637933:10009:1047611,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.9509455996480867,sample_ii_calib,Sample II
64,64:637933:10009:1047611,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.3405188258661909,sample_ii_calib,Sample II
64,64:637933:10009:1047611,B6-B8,mlp_waveform_amp_shape_stave,ml,0.6104267737818958,sample_ii_calib,Sample II
64,64:638566:10599:1048244,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.7548394750280778,sample_ii_calib,Sample II
64,64:638566:10599:1048244,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.6104421017116763,sample_ii_calib,Sample II
64,64:638566:10599:1048244,B6-B8,mlp_waveform_amp_shape_stave,ml,0.14439737331640146,sample_ii_calib,Sample II
64,64:638719:10743:1048397,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.077093123609167,sample_ii_calib,Sample II
64,64:638719:10743:1048397,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.7874273418730624,sample_ii_calib,Sample II
64,64:638719:10743:1048397,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.7103342182638954,sample_ii_calib,Sample II
64,64:638823:10840:1048501,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.1661063759875248,sample_ii_calib,Sample II
64,64:638823:10840:1048501,B4-B8,mlp_waveform_amp_shape_stave,ml,-4.430204392482608,sample_ii_calib,Sample II
64,64:638823:10840:1048501,B6-B8,mlp_waveform_amp_shape_stave,ml,-2.2640980164950832,sample_ii_calib,Sample II
64,64:638825:10841:1048503,B4-B6,mlp_waveform_amp_shape_stave,ml,2.876767170886694,sample_ii_calib,Sample II
64,64:638825:10841:1048503,B4-B8,mlp_waveform_amp_shape_stave,ml,2.405962362829129,sample_ii_calib,Sample II
64,64:638825:10841:1048503,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.4708048080575651,sample_ii_calib,Sample II
64,64:638888:10899:1048566,B4-B6,mlp_waveform_amp_shape_stave,ml,0.01850187908698331,sample_ii_calib,Sample II
64,64:638888:10899:1048566,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.084210247578433,sample_ii_calib,Sample II
64,64:638888:10899:1048566,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.1027121266654163,sample_ii_calib,Sample II
64,64:638983:10991:1048661,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.737100323464766,sample_ii_calib,Sample II
64,64:638983:10991:1048661,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.7068065861990007,sample_ii_calib,Sample II
64,64:638983:10991:1048661,B6-B8,mlp_waveform_amp_shape_stave,ml,0.03029373726576523,sample_ii_calib,Sample II
64,64:638995:11001:1048673,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.7099130877552966,sample_ii_calib,Sample II
64,64:638995:11001:1048673,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.5376489806954297,sample_ii_calib,Sample II
64,64:638995:11001:1048673,B6-B8,mlp_waveform_amp_shape_stave,ml,0.17226410705986694,sample_ii_calib,Sample II
64,64:639180:11177:1048858,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.8932776194975887,sample_ii_calib,Sample II
64,64:639180:11177:1048858,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.4012329916456707,sample_ii_calib,Sample II
64,64:639180:11177:1048858,B6-B8,mlp_waveform_amp_shape_stave,ml,0.49204462785191794,sample_ii_calib,Sample II
64,64:639192:11188:1048870,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.1536646074489738,sample_ii_calib,Sample II
64,64:639192:11188:1048870,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.9395026974437428,sample_ii_calib,Sample II
64,64:639192:11188:1048870,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.785838089994769,sample_ii_calib,Sample II
64,64:639357:11340:1049035,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.992845977320293,sample_ii_calib,Sample II
64,64:639357:11340:1049035,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.8413572566070187,sample_ii_calib,Sample II
64,64:639357:11340:1049035,B6-B8,mlp_waveform_amp_shape_stave,ml,0.15148872071327446,sample_ii_calib,Sample II
64,64:639640:11603:1049318,B4-B6,mlp_waveform_amp_shape_stave,ml,-3.240934951050889,sample_ii_calib,Sample II
64,64:639640:11603:1049318,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.6015436990322698,sample_ii_calib,Sample II
64,64:639640:11603:1049318,B6-B8,mlp_waveform_amp_shape_stave,ml,1.6393912520186191,sample_ii_calib,Sample II
64,64:639656:11618:1049334,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.5440065061738792,sample_ii_calib,Sample II
64,64:639656:11618:1049334,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.6705820236696312,sample_ii_calib,Sample II
64,64:639656:11618:1049334,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.1265755174957519,sample_ii_calib,Sample II
64,64:639925:11874:1049603,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.0827859882882365,sample_ii_calib,Sample II
64,64:639925:11874:1049603,B4-B8,mlp_waveform_amp_shape_stave,ml,0.5545021308806284,sample_ii_calib,Sample II
64,64:639925:11874:1049603,B6-B8,mlp_waveform_amp_shape_stave,ml,2.637288119168865,sample_ii_calib,Sample II
64,64:639937:11886:1049615,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.7404178452829981,sample_ii_calib,Sample II
64,64:639937:11886:1049615,B4-B8,mlp_waveform_amp_shape_stave,ml,0.07014686009928539,sample_ii_calib,Sample II
64,64:639937:11886:1049615,B6-B8,mlp_waveform_amp_shape_stave,ml,0.8105647053822835,sample_ii_calib,Sample II
64,64:640085:12022:1049763,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.8936655906625575,sample_ii_calib,Sample II
64,64:640085:12022:1049763,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.5068223614389638,sample_ii_calib,Sample II
64,64:640085:12022:1049763,B6-B8,mlp_waveform_amp_shape_stave,ml,0.3868432292235937,sample_ii_calib,Sample II
64,64:640174:12103:1049852,B4-B6,mlp_waveform_amp_shape_stave,ml,-2.2400281929989774,sample_ii_calib,Sample II
64,64:640174:12103:1049852,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.6460799571679345,sample_ii_calib,Sample II
64,64:640174:12103:1049852,B6-B8,mlp_waveform_amp_shape_stave,ml,0.5939482358310428,sample_ii_calib,Sample II
64,64:640273:12194:1049951,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.658975068898883,sample_ii_calib,Sample II
64,64:640273:12194:1049951,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.20830690449156464,sample_ii_calib,Sample II
64,64:640273:12194:1049951,B6-B8,mlp_waveform_amp_shape_stave,ml,1.4506681644073183,sample_ii_calib,Sample II
64,64:640416:12328:1050094,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.5981552836489712,sample_ii_calib,Sample II
64,64:640416:12328:1050094,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.5994610705514276,sample_ii_calib,Sample II
64,64:640416:12328:1050094,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.0013057869024564184,sample_ii_calib,Sample II
64,64:640668:12560:1050345,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.005170185241588854,sample_ii_calib,Sample II
64,64:640668:12560:1050345,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.3555317670996416,sample_ii_calib,Sample II
64,64:640668:12560:1050345,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.3503615818580528,sample_ii_calib,Sample II
64,64:640747:12635:1050424,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.7194272891788458,sample_ii_calib,Sample II
64,64:640747:12635:1050424,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.2262421669073973,sample_ii_calib,Sample II
64,64:640747:12635:1050424,B6-B8,mlp_waveform_amp_shape_stave,ml,0.4931851222714485,sample_ii_calib,Sample II
64,64:640775:12661:1050452,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.3384801179936758,sample_ii_calib,Sample II
64,64:640775:12661:1050452,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.1540662607286905,sample_ii_calib,Sample II
64,64:640775:12661:1050452,B6-B8,mlp_waveform_amp_shape_stave,ml,0.18441385726498538,sample_ii_calib,Sample II
64,64:640833:12715:1050510,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.7198520033516544,sample_ii_calib,Sample II
64,64:640833:12715:1050510,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.77689711510385,sample_ii_calib,Sample II
64,64:640833:12715:1050510,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.05704511175219551,sample_ii_calib,Sample II
64,64:640984:12856:1050661,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.36041740328429483,sample_ii_calib,Sample II
64,64:640984:12856:1050661,B4-B8,mlp_waveform_amp_shape_stave,ml,0.5050079792776359,sample_ii_calib,Sample II
64,64:640984:12856:1050661,B6-B8,mlp_waveform_amp_shape_stave,ml,0.8654253825619307,sample_ii_calib,Sample II
64,64:641730:13548:1051407,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.9348107532566985,sample_ii_calib,Sample II
64,64:641730:13548:1051407,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.6775317090751614,sample_ii_calib,Sample II
64,64:641730:13548:1051407,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.7427209558184629,sample_ii_calib,Sample II
64,64:641756:13573:1051433,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.3006558490586997,sample_ii_calib,Sample II
64,64:641756:13573:1051433,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.12236035863710981,sample_ii_calib,Sample II
64,64:641756:13573:1051433,B6-B8,mlp_waveform_amp_shape_stave,ml,0.17829549042158988,sample_ii_calib,Sample II
64,64:642144:13938:1051821,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.6435980384771582,sample_ii_calib,Sample II
64,64:642144:13938:1051821,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.8913619661165484,sample_ii_calib,Sample II
64,64:642144:13938:1051821,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.24776392763939015,sample_ii_calib,Sample II
64,64:642203:13992:1051880,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.571777596014897,sample_ii_calib,Sample II
64,64:642203:13992:1051880,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.6135063812882038,sample_ii_calib,Sample II
64,64:642203:13992:1051880,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.0417287852733068,sample_ii_calib,Sample II
64,64:642213:14001:1051890,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.5141005892067625,sample_ii_calib,Sample II
64,64:642213:14001:1051890,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.0309524687228304,sample_ii_calib,Sample II
64,64:642213:14001:1051890,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.5168518795160679,sample_ii_calib,Sample II
64,64:642387:14168:1052064,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.213285197111034,sample_ii_calib,Sample II
64,64:642387:14168:1052064,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.1436997797632102,sample_ii_calib,Sample II
64,64:642387:14168:1052064,B6-B8,mlp_waveform_amp_shape_stave,ml,0.06958541734782386,sample_ii_calib,Sample II
64,64:642469:14245:1052146,B4-B6,mlp_waveform_amp_shape_stave,ml,0.048132340865372214,sample_ii_calib,Sample II
64,64:642469:14245:1052146,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.06786889240638772,sample_ii_calib,Sample II
64,64:642469:14245:1052146,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.11600123327175993,sample_ii_calib,Sample II
64,64:642522:14293:1052199,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.36430070308013995,sample_ii_calib,Sample II
64,64:642522:14293:1052199,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.1684546814980266,sample_ii_calib,Sample II
64,64:642522:14293:1052199,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.8041539784178866,sample_ii_calib,Sample II
64,64:642594:14360:1052271,B4-B6,mlp_waveform_amp_shape_stave,ml,-0.27617918091264215,sample_ii_calib,Sample II
64,64:642594:14360:1052271,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.7016500754444195,sample_ii_calib,Sample II
64,64:642594:14360:1052271,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.4254708945317773,sample_ii_calib,Sample II
64,64:642911:14648:1052588,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.8931839778962711,sample_ii_calib,Sample II
64,64:642911:14648:1052588,B4-B8,mlp_waveform_amp_shape_stave,ml,12.97363069379449,sample_ii_calib,Sample II
64,64:642911:14648:1052588,B6-B8,mlp_waveform_amp_shape_stave,ml,14.866814671690761,sample_ii_calib,Sample II
64,64:643256:14972:1052933,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.2526404597984708,sample_ii_calib,Sample II
64,64:643256:14972:1052933,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.7955098059571242,sample_ii_calib,Sample II
64,64:643256:14972:1052933,B6-B8,mlp_waveform_amp_shape_stave,ml,0.45713065384134666,sample_ii_calib,Sample II
64,64:643409:15111:1053086,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.0117280772060013,sample_ii_calib,Sample II
64,64:643409:15111:1053086,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.12996185050799625,sample_ii_calib,Sample II
64,64:643409:15111:1053086,B6-B8,mlp_waveform_amp_shape_stave,ml,0.8817662266980051,sample_ii_calib,Sample II
64,64:643625:15308:1053302,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.0263395285735442,sample_ii_calib,Sample II
64,64:643625:15308:1053302,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.3423182416535013,sample_ii_calib,Sample II
64,64:643625:15308:1053302,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.3159787130799572,sample_ii_calib,Sample II
64,64:643707:15383:1053384,B4-B6,mlp_waveform_amp_shape_stave,ml,0.14576358547186885,sample_ii_calib,Sample II
64,64:643707:15383:1053384,B4-B8,mlp_waveform_amp_shape_stave,ml,-0.3792542179356815,sample_ii_calib,Sample II
64,64:643707:15383:1053384,B6-B8,mlp_waveform_amp_shape_stave,ml,-0.5250178034075503,sample_ii_calib,Sample II
64,64:643763:15434:1053440,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.871427784152047,sample_ii_calib,Sample II
64,64:643763:15434:1053440,B4-B8,mlp_waveform_amp_shape_stave,ml,-2.904599799616747,sample_ii_calib,Sample II
64,64:643763:15434:1053440,B6-B8,mlp_waveform_amp_shape_stave,ml,-1.0331720154647002,sample_ii_calib,Sample II
64,64:643841:15503:1053518,B4-B6,mlp_waveform_amp_shape_stave,ml,-1.083623371110093,sample_ii_calib,Sample II
64,64:643841:15503:1053518,B4-B8,mlp_waveform_amp_shape_stave,ml,-1.3858444329927977,sample_ii_calib,Sample II
