event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns
65:680356:6:255396,65,B4-B6,B4,B6,-3.9451899030194753,3.9451899030194753,0.0,0.0,0.0,0.0,0.0,0.0,0.06536666913977296,7.9206281087025365,1.0,0.8029300014511849,0.7035317171466495,False,1.3393220074430423,-5.284511910462518,False,0.06824137598342636,-4.013431279002901,-0.7430252932924435,-3.2021646097270318
65:680356:6:255396,65,B4-B8,B4,B8,-2.975201209403558,2.975201209403558,0.0,0.0,0.0,0.0,0.0,0.0,-0.41331537291721077,7.9859947778423095,2.0,-0.7370819329452054,1.6276899601346226,False,1.9606032080323106,-4.935804417435868,False,0.06824137598342636,-3.043442585386984,-0.0806109281714434,-2.8945902812321145
65:680356:6:255396,65,B6-B8,B6,B8,0.9699886936159174,0.9699886936159174,0.0,0.0,0.0,0.0,0.0,0.0,-0.4786820420569837,7.9206281087025365,1.0,-1.5400119343963903,0.8867749649126431,False,0.6958087643276034,0.27417992928831403,False,0.6764968451073677,0.2934918485085497,-0.05360732311686177,1.0235960167327791
65:681202:802:256242,65,B4-B6,B4,B6,-3.583932342462308,3.583932342462308,0.0,0.0,0.0,0.0,0.0,0.0,0.06516781949069816,7.460202577438947,0.0,0.4935180335628564,1.0647892777038166,False,0.03703998008561604,-3.6209723225479244,False,-0.2933925653353557,-3.2905397771269524,-0.1490039354551765,-3.4349284070071318
65:681202:802:256242,65,B4-B8,B4,B8,-4.608023931782331,4.608023931782331,0.0,0.0,0.0,0.0,0.0,0.0,-0.18841421966910943,7.525370396929645,-1.0,0.12721325473411849,-0.0051327622441501575,False,-2.225516203596557,-2.3825077281857734,False,-0.9272386461752623,-3.6807852856070684,-0.34575253671444683,-4.262271395067883
65:681202:802:256242,65,B6-B8,B6,B8,-1.0240915893200224,1.0240915893200224,0.0,0.0,0.0,0.0,0.0,0.0,-0.2535820391598076,7.460202577438947,-1.0,-0.3663047788287379,-1.1073053180232968,False,-2.1880286199438386,1.1639370306238161,False,-0.9272386461752623,-0.09685294314476012,-0.08547625555526979,-0.9386153337647526
65:682284:1811:257324,65,B4-B6,B4,B6,-5.565287971388045,5.565287971388045,0.0,0.0,0.0,0.0,0.0,0.0,-0.24273068458951386,7.960847052348438,2.0,0.07792712065906926,-0.9165663512219204,False,3.023421261179794,-8.58870923256784,False,0.06824137598342636,-5.633529347371471,-0.3154362143255712,-5.249851757062474
65:682284:1811:257324,65,B4-B8,B4,B8,-5.625353755238919,5.625353755238919,0.0,0.0,0.0,0.0,0.0,0.0,-0.676703635731533,7.960847052348438,2.0,1.0371661338752984,-1.0224625857007386,False,2.2868030602089267,-7.912156815447846,False,0.09355595202573518,-5.718909707264654,-0.5657451755405136,-5.059608579698406
65:682284:1811:257324,65,B6-B8,B6,B8,-0.0600657838508738,0.0600657838508738,0.0,0.0,0.0,0.0,0.0,0.0,-0.43397295114201917,8.203577736937952,0.0,0.9592390132162292,-0.14327951255414817,False,-0.6620906372325329,0.6020248533816591,False,-0.30009837101408976,0.24003258716321596,-0.5104609940645564,0.45039521021368256
65:682664:2163:257704,65,B4-B6,B4,B6,-5.679313584671036,5.679313584671036,0.0,0.0,0.0,0.0,0.0,0.0,-0.2824050153509372,7.326465613840322,0.0,0.3257608750696308,-1.0305919645049109,False,0.46750034356003456,-6.1468139282310705,False,-0.2933925653353557,-5.38592101933568,-0.16630309501598392,-5.513010489655052
65:682664:2163:257704,65,B4-B8,B4,B8,-5.95122317466442,5.95122317466442,0.0,0.0,0.0,0.0,0.0,0.0,-0.5486536671999707,7.326465613840322,0.0,0.255459239994293,-1.34833200512624,False,-0.4768402557105931,-5.474382918953827,False,-0.28192343262147174,-5.6692997420429485,-0.2121909770718668,-5.739032197592554
65:682664:2163:257704,65,B6-B8,B6,B8,-0.27190958999338477,0.27190958999338477,0.0,0.0,0.0,0.0,0.0,0.0,-0.26624865184903346,7.60887062919126,0.0,-0.07030163507533782,-0.35512331869665914,False,-0.8698130355322926,0.5979034455389078,False,-0.30009837101408976,0.02818878102070499,-0.22480692390412738,-0.047102666089257395
65:682740:2234:257780,65,B4-B6,B4,B6,-3.8077571894916673,3.8077571894916673,0.0,0.0,0.0,0.0,0.0,0.0,0.07750356115486046,7.7495379586812305,0.0,0.28157392202992626,0.8409644306744575,False,0.02176246899099543,-3.8295196584826625,False,-0.2933925653353557,-3.5143646241563116,-0.16479953412979023,-3.642957655361877
65:682740:2234:257780,65,B4-B8,B4,B8,-4.486214285714311,4.486214285714311,0.0,0.0,0.0,0.0,0.0,0.0,0.024014876203874103,7.803026643632217,0.0,0.33547154187017303,0.1166768838238692,False,-1.1860760895648204,-3.300138196149491,False,-0.30009837101408976,-4.186115914700221,-0.15880951526934992,-4.327404770444962
65:682740:2234:257780,65,B6-B8,B6,B8,-0.6784570962226439,0.6784570962226439,0.0,0.0,0.0,0.0,0.0,0.0,-0.053488684950986354,7.7495379586812305,0.0,0.05389761984024677,-0.7616708249259183,False,-1.1333109948174807,0.4548538985948367,False,-0.30009837101408976,-0.3783587252085542,-0.24971164406439897,-0.428745452158245
65:682871:2356:257911,65,B4-B6,B4,B6,-4.150043074529627,4.150043074529627,-7.5,7.5,7.5,7.5,-0.004793863854266539,0.004793863854266539,0.22754140409545442,7.3559605407664606,-1.0,-0.03750268122062117,0.4986785456364977,False,-1.487292251769662,-2.662750822759965,False,-0.9020878665050084,-3.2479552080246186,-0.2555287208707647,-3.8945143536588622
65:682871:2356:257911,65,B4-B8,B4,B8,-4.576664784187166,4.576664784187166,-26.340000000000146,26.340000000000146,26.340000000000146,26.340000000000146,-0.009261603375527477,0.009261603375527477,-0.3698164016985164,7.583501944861915,-2.0,-1.1575862738001774,0.026226385351014514,False,-3.376109805467693,-1.200554978719473,False,-0.7795340886761224,-3.7971306955110435,-0.08781454439187579,-4.4888502397952905
65:682871:2356:257911,65,B6-B8,B6,B8,-0.4266217096575389,0.4266217096575389,-18.840000000000146,18.840000000000146,26.340000000000146,33.840000000000146,-0.004467739521260938,0.009261603375527477,-0.5973578057939708,7.3559605407664606,-1.0,-1.1200835925795563,-0.5098354383608132,False,-1.772721817870192,1.3461001082126531,False,-0.8095220488114567,0.38290033915391786,-0.08605239087223944,-0.34056931878529945
65:683474:2923:258514,65,B4-B6,B4,B6,-4.30708502259256,4.30708502259256,0.0,0.0,0.0,0.0,0.0,0.0,-0.05769698932085454,7.631674118208836,0.0,0.39257417737893086,0.3416365975735651,False,0.18920500841222132,-4.496290031004781,False,-0.2933925653353557,-4.013692457257204,-0.16145279365708312,-4.145632228935477
65:683474:2923:258514,65,B4-B8,B4,B8,-5.0565101402403485,5.0565101402403485,0.0,0.0,0.0,0.0,0.0,0.0,-0.6241543090729946,7.631674118208836,1.0,-0.8024764851308115,-0.45361897070216806,False,0.9191937205017495,-5.975703860742098,False,0.09355595202573518,-5.1500660922660835,-0.08749784771246717,-4.969012292527881
65:683474:2923:258514,65,B6-B8,B6,B8,-0.7494251176477889,0.7494251176477889,0.0,0.0,0.0,0.0,0.0,0.0,-0.5664573197521401,7.68937110752969,1.0,-1.1950506625097423,-0.8326388463510632,False,0.8045162758278632,-1.553941393475652,False,0.1901551329916411,-0.93958025063943,-0.09652128030461919,-0.6529038373431697
65:683541:2987:258581,65,B4-B6,B4,B6,-6.527889713953638,6.527889713953638,28.670000000000073,28.670000000000073,28.670000000000073,28.670000000000073,0.012902790279027935,0.012902790279027935,0.02251886353534971,7.684094050428847,0.0,0.6452756668071871,-1.8791680937875128,False,-0.1350692394207195,-6.392820474532918,False,-0.2933925653353557,-6.234497148618282,-0.20574271842343286,-6.322146995530205
65:683541:2987:258581,65,B4-B8,B4,B8,-4.59775840729403,4.59775840729403,28.670000000000073,28.670000000000073,28.670000000000073,28.670000000000073,0.012902790279027935,0.012902790279027935,-0.6976355184359058,7.706612913964197,1.0,-1.8590658617933453,0.0051327622441501575,False,0.7852694846251098,-5.38302789191914,False,0.7887144418040269,-5.386472849098057,-0.4478549684940373,-4.149903438799993
65:683541:2987:258581,65,B6-B8,B6,B8,1.9301313066596073,1.9301313066596073,0.0,0.0,0.0,0.0,0.0,0.0,-0.7201543819712555,7.684094050428847,1.0,-2.5043415286005324,1.846917577956333,True,0.9948662877841643,0.935265018875443,False,0.7950666125731476,1.1350646940864597,-0.2629898507654402,2.1931211574250473
65:684986:4332:260026,65,B4-B6,B4,B6,-7.604990215924424,7.604990215924424,0.0,0.0,0.0,0.0,0.0,0.0,-0.2976876333745384,7.440146680662688,0.0,0.8592512241035308,-2.9562685957582993,False,0.4864274881749969,-8.09141770409942,False,-0.2933925653353557,-7.311597650589069,-0.4093432718892277,-7.195646944035197
65:684986:4332:260026,65,B4-B8,B4,B8,-7.188473617503831,7.188473617503831,0.0,0.0,0.0,0.0,0.0,0.0,-0.5627147476582701,7.440146680662688,-2.0,-0.40437924303248707,-2.585582447965651,False,-3.0644825506361126,-4.123991066867719,False,-0.9172135616687813,-6.27126005583505,-0.11097260801786482,-7.0775010094859665
65:684986:4332:260026,65,B6-B8,B6,B8,0.41651659842059274,0.41651659842059274,0.0,0.0,0.0,0.0,0.0,0.0,-0.2650271142837317,7.737834314037227,-2.0,-1.263630467136018,0.3333028697173184,False,-3.476382475072775,3.8928990734933677,False,-0.6835253162577022,1.100041914678295,-0.08822572966641276,0.5047423280870055
65:685607:4902:260647,65,B4-B6,B4,B6,-2.0361546588737767,2.0361546588737767,0.0,0.0,0.0,0.0,0.0,0.0,-0.29954093790440073,7.27655640271871,0.0,-0.06852630645018198,2.612566961292348,False,0.48872276001900283,-2.5248774188927796,False,-0.2933925653353557,-1.742762093538421,-0.34060763879057315,-1.6955470200832035
65:685607:4902:260647,65,B4-B8,B4,B8,-0.649992299313972,0.649992299313972,0.0,0.0,0.0,0.0,0.0,0.0,-0.9476071099191516,7.27655640271871,1.0,-2.5603240662125444,3.9528988702242085,False,1.3197820181530733,-1.9697743174670452,False,0.8406462691235069,-1.490638568437479,-0.19388674874124065,-0.4561055505727313
65:685607:4902:260647,65,B6-B8,B6,B8,1.3861623595598047,1.3861623595598047,0.0,0.0,0.0,0.0,0.0,0.0,-0.6480661720147509,7.576097340623111,1.0,-2.4917977597623624,1.3029486308565303,False,0.9055868218724055,0.48057553768739925,False,0.7950666125731476,0.5910957469866571,-0.09978264892134336,1.485945008481148
65:685699:4986:260739,65,B4-B6,B4,B6,-5.226306684141534,5.226306684141534,0.0,0.0,0.0,0.0,0.0,0.0,-0.3076542056386966,7.353402176723133,0.0,0.16148428820732263,-0.577585063975409,False,0.49877084153682794,-5.725077525678362,False,-0.2933925653353557,-4.9329141188061785,-0.32386756804927974,-4.902439116092254
65:685699:4986:260739,65,B4-B8,B4,B8,-4.396730587036025,4.396730587036025,0.0,0.0,0.0,0.0,0.0,0.0,-0.6763563437176892,7.353402176723133,-2.0,-1.2808488676580954,0.20616058250215552,False,-2.9237402432925617,-1.4729903437434633,False,-0.6672250752368528,-3.729505511799172,-0.20242004517027096,-4.194310541865754
65:685699:4986:260739,65,B6-B8,B6,B8,0.8295760971055088,0.8295760971055088,0.0,0.0,0.0,0.0,0.0,0.0,-0.36870213807899255,7.66105638236183,-2.0,-1.442333155865418,0.7463623684022345,False,-3.347983521091055,4.177559618196564,False,0.18463168242591166,0.6449444146795972,-0.06259532877537903,0.8921714258808878
65:686924:6129:261964,65,B4-B6,B4,B6,-2.5383812088930853,2.5383812088930853,0.0,0.0,0.0,0.0,0.0,0.0,0.42612909024563095,7.733245646529795,-1.0,1.8273157220970493,2.1103404112730395,False,-1.7125299280189015,-0.8258512808741838,False,-2.4943920636266133,-0.04398914526647202,-0.5829531668633176,-1.9554280420297676
65:686924:6129:261964,65,B4-B8,B4,B8,-3.477690018487607,3.477690018487607,0.0,0.0,0.0,0.0,0.0,0.0,0.14025548520001685,8.01911925157541,-3.0,0.46923541567318416,1.1252011510505735,False,-5.237622103375249,1.7599320848876419,False,-0.9272386461752623,-2.5504513723123448,-0.17387569714403997,-3.303814321343567
65:686924:6129:261964,65,B6-B8,B6,B8,-0.9393088095945217,0.9393088095945217,0.0,0.0,0.0,0.0,0.0,0.0,-0.2858736050456141,7.733245646529795,-2.0,-1.3580803064238651,-1.022522538297796,False,-3.450564611618012,2.5112558020234905,False,-0.6693442135762987,-0.269964596018223,-0.07508030385348162,-0.86422850574104
65:686970:6168:262010,65,B4-B6,B4,B6,-4.98907750369483,4.98907750369483,0.0,0.0,0.0,0.0,0.0,0.0,0.09872172666253576,7.865955413933502,0.0,0.2747248957766235,-0.34035588352870505,False,-0.004515704448122215,-4.984561799246707,False,-0.2933925653353557,-4.6956849383594745,-0.19162205625150747,-4.797455447443323
65:686970:6168:262010,65,B4-B8,B4,B8,-5.869498007806158,5.869498007806158,0.0,0.0,0.0,0.0,0.0,0.0,-0.2633662350933843,7.964677140596038,0.0,0.4545959969875124,-1.2666068382679772,False,-0.8301616876781929,-5.039336320127965,False,-0.30009837101408976,-5.569399636792068,-0.15069327100819838,-5.718804736797959
65:686970:6168:262010,65,B6-B8,B6,B8,-0.8804205041113278,0.8804205041113278,0.0,0.0,0.0,0.0,0.0,0.0,-0.36208796175592006,7.865955413933502,0.0,0.1798711012108889,-0.9636342328146021,False,-0.7511184194917356,-0.12930208461959214,False,-0.30009837101408976,-0.580322133097238,-0.2680199336668744,-0.6124005704444534
