sample_window,method,run,n,artificial_clip_res68,artificial_clip_bias,artificial_clip_mae_frac
late_tail_control,NN_gated_residual_cnn_new,57,3295,0.24383075592045253,-0.0106057693104935,0.19680302487879772
late_tail_control,NN_gated_residual_cnn_new,58,4486,0.30257592812791184,0.17462477830383213,0.2544926391470448
late_tail_control,NN_gated_residual_cnn_new,59,3983,0.4163717582175538,0.210774136447856,0.32512802903989624
late_tail_control,NN_gated_residual_cnn_new,60,2890,0.32674288990404377,0.12679695147877862,0.2667473527794466
late_tail_control,NN_gated_residual_cnn_new,61,3291,0.3054244529386011,0.07802292821804926,0.22820069243011187
late_tail_control,NN_gated_residual_cnn_new,62,3363,0.31608974704275966,0.027501612855830058,0.22324200377491413
late_tail_control,NN_gated_residual_cnn_new,63,4149,0.3971709020491502,0.25183986850195933,0.323145339492508
late_tail_control,NN_gated_residual_cnn_new,64,3398,0.41036327129908484,0.2218594386281031,0.33324361683172726
late_tail_control,NN_gated_residual_cnn_new,65,3375,0.44456621695438103,0.15877458602067976,0.32971870394582076
late_tail_control,traditional_rising_template,31,4301,0.11076394755160922,0.02428174975756398,0.11405972654617154
late_tail_control,traditional_rising_template,32,4521,0.10954431088867723,0.03172229575741801,0.1077383241420131
late_tail_control,traditional_rising_template,33,9852,0.07470118129677066,-0.006196488631409,0.0631283296850516
late_tail_control,traditional_rising_template,34,5403,0.07862710993278682,-0.01844056394505396,0.06836798582901579
late_tail_control,traditional_rising_template,35,2968,0.12229853296037431,0.07323917224239314,0.1258137450413326
late_tail_control,traditional_rising_template,36,2306,0.1207049616732463,0.06648729732994038,0.13305592435210453
late_tail_control,traditional_rising_template,37,5403,0.1189465977839812,0.05697697148063757,0.14603221494225982
late_tail_control,traditional_rising_template,39,3243,0.10932634440609768,0.05038904014461553,0.1392551069688454
late_tail_control,traditional_rising_template,40,3475,0.11362322648031965,0.054036255298883465,0.1452778619392774
late_tail_control,traditional_rising_template,41,3708,0.12558334976346805,0.06895271775176678,0.13793203936573728
late_tail_control,traditional_rising_template,42,3779,0.12186926934320362,0.05992063390020936,0.13610443958737445
late_tail_control,traditional_rising_template,44,458,0.1168535405087868,0.05845602433177122,0.13540964510097928
late_tail_control,traditional_rising_template,45,5198,0.10715253669861922,0.04864064055222839,0.13724877142476224
late_tail_control,traditional_rising_template,46,165,0.11288118665382692,0.06740659387325955,0.109072511526066
late_tail_control,traditional_rising_template,47,1230,0.11814989416521972,0.07290978332726869,0.1067247886489335
late_tail_control,traditional_rising_template,48,3377,0.11939719705694071,0.06297835509392272,0.13195979355170367
late_tail_control,traditional_rising_template,49,3548,0.11985580710752063,0.060314205005122606,0.1409192696565416
late_tail_control,traditional_rising_template,50,4355,0.09201755842640082,-0.00968528266900565,0.0895424842528138
late_tail_control,traditional_rising_template,51,2062,0.09235173616450326,-2.4790943676245973e-05,0.09295021254010458
late_tail_control,traditional_rising_template,52,938,0.09602611857001052,0.0038788727606973877,0.08384939400333478
late_tail_control,traditional_rising_template,53,5056,0.0837000235140079,-0.015473765042945323,0.0761691588157866
late_tail_control,traditional_rising_template,54,4889,0.08101163032270191,-0.01679687138806052,0.06987673241693784
late_tail_control,traditional_rising_template,55,2516,0.09266461098126519,-0.002292160638716419,0.09206196015677824
late_tail_control,traditional_rising_template,56,5019,0.09631650316247142,-0.0025418791394245565,0.09511842321436605
late_tail_control,traditional_rising_template,57,3295,0.12139582047199007,0.06374643359438492,0.1334750433226798
late_tail_control,traditional_rising_template,58,4486,0.10449846578719085,0.06597545935365255,0.0856103810861796
late_tail_control,traditional_rising_template,59,3983,0.14443774716822377,0.08404482909512685,0.14375592586052408
late_tail_control,traditional_rising_template,60,2890,0.13431399346354536,0.07583737354587336,0.142790629924133
late_tail_control,traditional_rising_template,61,3291,0.1355673448798268,0.07617251599567865,0.13178956271592301
late_tail_control,traditional_rising_template,62,3363,0.1467611068444153,0.08671242603564867,0.14002273462580042
late_tail_control,traditional_rising_template,63,4149,0.12576992572353074,0.06880274657829016,0.1340943177681311
late_tail_control,traditional_rising_template,64,3398,0.11750714451883179,0.06601694224639933,0.1318711470513991
late_tail_control,traditional_rising_template,65,3375,0.10181643825604698,0.053543801756352254,0.11836265428150529
peak,ML_gradient_boosted_trees,31,4301,0.018090227747209073,-0.0006447514707281229,0.016027767373920733
peak,ML_gradient_boosted_trees,32,4521,0.018938942061550647,-0.0001605641607269909,0.01647457332296722
peak,ML_gradient_boosted_trees,33,9852,0.02009432205130352,-0.00039818220977643317,0.01669959237361151
peak,ML_gradient_boosted_trees,34,5403,0.019591648989259133,-0.0008564512729496101,0.016360545713586867
peak,ML_gradient_boosted_trees,35,2968,0.019064283578726676,-0.0006872152426878241,0.0170020301278987
peak,ML_gradient_boosted_trees,36,2306,0.01912727080210112,-0.0006889592587510822,0.017167727859974603
peak,ML_gradient_boosted_trees,37,5403,0.01937705302154681,-5.6759779887121594e-05,0.017968167399404968
peak,ML_gradient_boosted_trees,39,3243,0.019341559989304473,-0.0002956229646623744,0.017998003109635157
peak,ML_gradient_boosted_trees,40,3475,0.019477909870240496,-0.00044084375995550007,0.01773759779880819
peak,ML_gradient_boosted_trees,41,3708,0.02056415560663441,-0.0004778078229479872,0.019297491376706784
peak,ML_gradient_boosted_trees,42,3779,0.019444559715875376,-0.000532816916096468,0.01779832932107326
peak,ML_gradient_boosted_trees,44,458,0.019349895459882336,0.00021953071890965008,0.017072975680608626
peak,ML_gradient_boosted_trees,45,5198,0.019380669973080283,-0.0005875740168608552,0.01779315339907619
peak,ML_gradient_boosted_trees,46,165,0.018926551233393034,-0.0006230815296374672,0.0146788035344495
peak,ML_gradient_boosted_trees,47,1230,0.01763945012772083,-0.00013543295803914406,0.014722578281009474
peak,ML_gradient_boosted_trees,48,3377,0.01967167205867198,-0.00019861226998573093,0.018656786292832316
peak,ML_gradient_boosted_trees,49,3548,0.020423377486698473,-8.677299513330133e-05,0.01864022067387153
peak,ML_gradient_boosted_trees,50,4355,0.018385490842826396,-2.1763196427150754e-05,0.01601214214075375
peak,ML_gradient_boosted_trees,51,2062,0.019006573005256454,-0.0011674562399602057,0.01655004636900943
peak,ML_gradient_boosted_trees,52,938,0.01906338962226757,0.000166634717260278,0.016786715916316135
peak,ML_gradient_boosted_trees,53,5056,0.01938046310573329,0.000588917209638985,0.01619535539689952
peak,ML_gradient_boosted_trees,54,4889,0.019825777783539143,-2.3226781299105668e-05,0.016806758627207
peak,ML_gradient_boosted_trees,55,2516,0.01889169585493484,-5.288678501434491e-05,0.01662951855760443
peak,ML_gradient_boosted_trees,56,5019,0.019112065921983553,-0.00010029735431933961,0.01672735277119722
peak,ML_gradient_boosted_trees,57,3295,0.01945521111255699,-0.00040009163930623863,0.017988221581366395
peak,ML_gradient_boosted_trees,58,4486,0.02160852901680084,-0.0001726904837245761,0.019583911591859238
peak,ML_gradient_boosted_trees,59,3983,0.022274692567057615,0.0010154065182613199,0.02449287001932684
peak,ML_gradient_boosted_trees,60,2890,0.018896170345836714,-0.0003920223942621894,0.018279360998444745
peak,ML_gradient_boosted_trees,61,3291,0.01947653243620015,-0.00012928771330323466,0.019389227094906446
peak,ML_gradient_boosted_trees,62,3363,0.019660649180455483,0.00036963014724296177,0.020562207667932642
peak,ML_gradient_boosted_trees,63,4149,0.020846714546062507,-0.0004057353432763516,0.02267544620665771
peak,ML_gradient_boosted_trees,64,3398,0.020889953507573777,-0.0002199678539387826,0.021033111161487057
peak,ML_gradient_boosted_trees,65,3375,0.020367065918334305,-0.00035487264814529254,0.01929394609844955
peak,ML_mlp,31,4301,0.025992397343865863,-0.003957399948605649,0.0243890692854712
peak,ML_mlp,32,4521,0.026117946112761078,-0.0037142292837078652,0.024479474295361382
peak,ML_mlp,33,9852,0.03233076321615616,0.012365222036853241,0.028251287663524936
peak,ML_mlp,34,5403,0.022049521786494053,-0.002606516997593261,0.019167297078923368
peak,ML_mlp,35,2968,0.03712884537673102,0.012318103178493247,0.03142536604094829
peak,ML_mlp,36,2306,0.02994226812762376,0.0001893515740113826,0.027736129887664395
peak,ML_mlp,37,5403,0.030137967364694762,-0.0029691363264382226,0.029540639663438804
peak,ML_mlp,39,3243,0.03916878256349974,0.005052125497768248,0.039047548804289345
peak,ML_mlp,40,3475,0.03117308993662861,-0.005346271508741407,0.029920201170590008
peak,ML_mlp,41,3708,0.03846683197113487,0.012150798008271943,0.03635237155483512
peak,ML_mlp,42,3779,0.030758753202675123,-0.00133967489475999,0.030946254101324924
peak,ML_mlp,44,458,0.0325666710172609,-0.000967876230544487,0.029070475207390884
peak,ML_mlp,45,5198,0.039506941345568716,0.005657446947042106,0.04086113151863764
peak,ML_mlp,46,165,0.02414907541582662,-0.000612611437784522,0.020346556208585498
peak,ML_mlp,47,1230,0.03314528501560984,0.011750335204283726,0.026009027380943007
peak,ML_mlp,48,3377,0.031200733887236036,0.00017037728345648605,0.033012167566994224
peak,ML_mlp,49,3548,0.029744830755097644,-0.003154563528401995,0.030865194484863766
peak,ML_mlp,50,4355,0.0323601897577988,0.006366752066726865,0.03072596116093905
peak,ML_mlp,51,2062,0.02566427811711758,-0.0031207564866392546,0.02242988473150254
peak,ML_mlp,52,938,0.026607210620008273,0.006400413221687232,0.02519044100474097
peak,ML_mlp,53,5056,0.02451114291372297,-0.0076745163879780275,0.021883366165635874
peak,ML_mlp,54,4889,0.02273402982457635,-0.0025609893128246105,0.02111933275747564
peak,ML_mlp,55,2516,0.034034052464711674,0.006562020605421957,0.032479757278787755
peak,ML_mlp,56,5019,0.024146530428659854,-0.0016595224522013682,0.022915378218016536
peak,ML_mlp,57,3295,0.0370988813002362,0.011286309575641472,0.03425426071518184
peak,ML_mlp,58,4486,0.031119003773250845,-0.0008560677925675418,0.028672386618303722
peak,ML_mlp,59,3983,0.036057661359745134,-0.0005205242035666961,0.0454559943668522
peak,ML_mlp,60,2890,0.04352359440501861,0.0059358935943121804,0.041525184911428197
peak,ML_mlp,61,3291,0.03387957863003942,-0.007040267806869369,0.03361569928567248
peak,ML_mlp,62,3363,0.04576636847823887,0.016391018240980774,0.042767324749790475
peak,ML_mlp,63,4149,0.035234897739709774,0.0032996793763827434,0.038420701552228084
peak,ML_mlp,64,3398,0.030266809696454136,0.00032511983864248626,0.03502738709003581
peak,ML_mlp,65,3375,0.03827933007195663,0.010146994995915032,0.04173305345879063
peak,ML_ridge,31,4301,0.04521984190452756,0.003387576323703636,0.03789534654717464
peak,ML_ridge,32,4521,0.04389510009097661,0.0034837392188015845,0.03653242671394463
peak,ML_ridge,33,9852,0.033722751249770366,0.00730651878392464,0.02697812764845965
peak,ML_ridge,34,5403,0.03268181683391199,0.006266908817635271,0.02634171010106466
peak,ML_ridge,35,2968,0.048487647157764165,0.007274534886016273,0.03957310007966026
peak,ML_ridge,36,2306,0.04931118880530216,0.006096624275839058,0.040281910927496195
peak,ML_ridge,37,5403,0.049247594642824834,0.0025405224392665267,0.042445379305412936
peak,ML_ridge,39,3243,0.049163607385331994,0.003782186831918891,0.04190717660226796
peak,ML_ridge,40,3475,0.05013053367412694,0.003902228860294118,0.04261650309585816
peak,ML_ridge,41,3708,0.05025398055699153,0.004330216820978126,0.04356648460726619
peak,ML_ridge,42,3779,0.05020780661695488,0.001235384427066093,0.043802175596849416
peak,ML_ridge,44,458,0.04687535795006547,0.0024709800658540676,0.053090048363283536
peak,ML_ridge,45,5198,0.04824290815522361,0.003247595702601693,0.04237168637793177
peak,ML_ridge,46,165,0.04662250950138444,0.005907142110935164,0.03546528578603294
peak,ML_ridge,47,1230,0.04986262869075369,0.005992353849161135,0.037954357215654225
peak,ML_ridge,48,3377,0.04929179893773594,0.0032198455279451137,0.04465876791970718
peak,ML_ridge,49,3548,0.049276512652469434,0.0036451315373165058,0.0437705317015947
peak,ML_ridge,50,4355,0.038906080717130045,0.005554122515137667,0.03339412499789225
peak,ML_ridge,51,2062,0.040907701853719954,0.002572180255192376,0.033297439526622806
peak,ML_ridge,52,938,0.037871003319024425,0.0027826153094677826,0.03308811846149314
peak,ML_ridge,53,5056,0.03473348183595877,0.005099567544537664,0.029157536241968533
peak,ML_ridge,54,4889,0.03348038761391868,0.005636435884850698,0.028497387960640337
peak,ML_ridge,55,2516,0.0396672049452741,0.005360896545456489,0.033490068936597873
peak,ML_ridge,56,5019,0.039821290031673964,0.005839010003564744,0.03374755170949711
peak,ML_ridge,57,3295,0.04932839220608287,0.0028857527924294134,0.04377531598279107
peak,ML_ridge,58,4486,0.044680415821800185,-0.00013157885013546412,0.04130932272045951
peak,ML_ridge,59,3983,0.04860800364585868,0.007723956710546814,0.04560867191265715
peak,ML_ridge,60,2890,0.045558622364985986,0.00689809000910881,0.04002506891043095
peak,ML_ridge,61,3291,0.04668494537564945,0.007877159976352924,0.04105208700614158
peak,ML_ridge,62,3363,0.04796807392009483,0.008433295542469051,0.042821505733375315
peak,ML_ridge,63,4149,0.046673696430981425,0.001833799992645136,0.04628225381341046
peak,ML_ridge,64,3398,0.04552148483944239,0.003807006496170792,0.0434267205157369
peak,ML_ridge,65,3375,0.04764280822831924,0.0024443754586915495,0.04283628978125513
peak,NN_1d_cnn,31,4301,0.2395203403678557,0.07023529297901494,0.19232300795859178
peak,NN_1d_cnn,32,4521,0.17494277067699057,0.028107396984876402,0.14386928714800684
peak,NN_1d_cnn,33,9852,0.36628990167351905,0.300019661668554,0.3116753699810112
peak,NN_1d_cnn,34,5403,0.18969854505162267,0.12547909766049486,0.1480017966379926
peak,NN_1d_cnn,35,2968,0.1763462796746795,-0.013566339001216442,0.14631086522199538
peak,NN_1d_cnn,36,2306,0.25360274652569154,-0.019481176260280193,0.1915564435473746
peak,NN_1d_cnn,37,5403,0.2154142325364648,-0.04257467639341467,0.17207149205929181
peak,NN_1d_cnn,39,3243,0.3330875991333014,-0.03276844323063606,0.27198430129342177
peak,NN_1d_cnn,40,3475,0.23780572502047348,-0.026511697430848424,0.18567874921414312
peak,NN_1d_cnn,41,3708,0.18243408409208903,-0.026881022531861226,0.1510991119238118
peak,NN_1d_cnn,42,3779,0.2521877771086995,-0.020074405387786,0.19379778678818732
peak,NN_1d_cnn,44,458,0.19819348032393241,-0.056175336288104276,0.16569016498589892
peak,NN_1d_cnn,45,5198,0.3411614771028738,-0.007227143423729058,0.27989483227186307
peak,NN_1d_cnn,46,165,0.2248642605951289,0.02015972202489202,0.1781191576045917
peak,NN_1d_cnn,47,1230,0.16574146618429436,0.04032079389960595,0.1387769009644198
peak,NN_1d_cnn,48,3377,0.26227622660145855,-0.036751235172576224,0.19903307775801402
peak,NN_1d_cnn,49,3548,0.21107133135141376,-0.040132026541116056,0.1677375675018391
peak,NN_1d_cnn,50,4355,0.38663082493078077,0.27834320610348096,0.33804761375807535
peak,NN_1d_cnn,51,2062,0.2120663027455406,0.08329268445129834,0.16730215596773954
peak,NN_1d_cnn,52,938,0.1323951459805677,0.027351212430194526,0.10964786085004832
peak,NN_1d_cnn,53,5056,0.22147986426399308,0.14583182822805774,0.17940552633710946
peak,NN_1d_cnn,54,4889,0.13871345337440846,0.07650029153316999,0.1127651462459423
peak,NN_1d_cnn,55,2516,0.374927193659067,0.24535714933044975,0.3266251151058801
peak,NN_1d_cnn,56,5019,0.22021062755883422,0.10943811590021307,0.18105565238646595
peak,NN_1d_cnn,57,3295,0.17590306537247424,-0.025357541678390546,0.14707923358131209
peak,NN_1d_cnn,58,4486,0.22341416553181886,-0.03265888035759372,0.14903240943877127
peak,NN_1d_cnn,59,3983,0.24391988843378154,-0.0808895110641598,0.20286627126477655
peak,NN_1d_cnn,60,2890,0.321435450174018,-0.16027040752823657,0.26382985991771574
peak,NN_1d_cnn,61,3291,0.25463847932632655,-0.09825208441054809,0.20468659054972346
peak,NN_1d_cnn,62,3363,0.2026057416121229,-0.0393608972852274,0.17306996466174115
peak,NN_1d_cnn,63,4149,0.26750811732110247,-0.09161068160053484,0.21203571874468918
peak,NN_1d_cnn,64,3398,0.2427061082803449,-0.09104076939757832,0.1866179278703707
peak,NN_1d_cnn,65,3375,0.30074496712234694,-0.10208114225125214,0.2458237828835053
peak,NN_gated_residual_cnn_new,31,4301,0.13695789089575458,0.015038608519498967,0.11964301140873639
peak,NN_gated_residual_cnn_new,32,4521,0.1443061953523974,-0.0033656192280245153,0.1257949852084869
peak,NN_gated_residual_cnn_new,33,9852,0.11616924579686017,-0.020821043811085408,0.09821836000624118
peak,NN_gated_residual_cnn_new,34,5403,0.14657919736317138,-0.06623974745852493,0.1229096456745418
peak,NN_gated_residual_cnn_new,35,2968,0.17378134540978468,0.01672786809756592,0.14369624877006776
peak,NN_gated_residual_cnn_new,36,2306,0.16347243072270068,0.020631451120189208,0.14375066196902211
peak,NN_gated_residual_cnn_new,37,5403,0.18304027042448526,-0.0010122009168157425,0.15129843867220713
peak,NN_gated_residual_cnn_new,39,3243,0.18119406796501367,-0.011339132885796082,0.15522599995114542
peak,NN_gated_residual_cnn_new,40,3475,0.20203288247328552,-0.005981622998544396,0.1642390432158506
peak,NN_gated_residual_cnn_new,41,3708,0.18516357236297837,0.01788629811845997,0.15497351299354395
peak,NN_gated_residual_cnn_new,42,3779,0.16272487662028023,0.003615385067009018,0.14043884391650194
peak,NN_gated_residual_cnn_new,44,458,0.16217408867271904,0.0037166803982055683,0.14789484307205733
peak,NN_gated_residual_cnn_new,45,5198,0.18447713467410465,-0.017056206931547205,0.16018171757845817
peak,NN_gated_residual_cnn_new,46,165,0.16603162714640496,-9.379270236855805e-05,0.15596192561693117
peak,NN_gated_residual_cnn_new,47,1230,0.16111252763662326,0.020782119721437065,0.1346900892874104
peak,NN_gated_residual_cnn_new,48,3377,0.17349297009464534,0.011739987893639411,0.14990501168617304
peak,NN_gated_residual_cnn_new,49,3548,0.18100797613524916,0.007033978063871418,0.1472129142507708
peak,NN_gated_residual_cnn_new,50,4355,0.1410403132280827,-0.04459188272664835,0.12874667710649948
peak,NN_gated_residual_cnn_new,51,2062,0.17963707378593158,-0.04369594117748943,0.16566363936468953
peak,NN_gated_residual_cnn_new,52,938,0.12418703433970146,-0.009863231729928163,0.11445776795368802
peak,NN_gated_residual_cnn_new,53,5056,0.10931660460707877,0.010596429813323361,0.0921113627139058
peak,NN_gated_residual_cnn_new,54,4889,0.11339317105142446,-0.016478573194462165,0.10128912763622015
peak,NN_gated_residual_cnn_new,55,2516,0.14637904486958778,-0.044101341564835854,0.13583063818909272
peak,NN_gated_residual_cnn_new,56,5019,0.18038247214884393,-0.04610315303561911,0.16228269935257938
peak,NN_gated_residual_cnn_new,57,3295,0.17851726501257467,0.012807253877337358,0.1500367315841267
peak,NN_gated_residual_cnn_new,58,4486,0.1469703160260798,-0.010250000143967836,0.11281917707392482
peak,NN_gated_residual_cnn_new,59,3983,0.21612756855897736,0.012548755473928041,0.17597618951073812
peak,NN_gated_residual_cnn_new,60,2890,0.20877427901744758,-0.014576129282188096,0.1683080017884865
peak,NN_gated_residual_cnn_new,61,3291,0.2219741327691142,0.030677212514839312,0.1802879192049493
peak,NN_gated_residual_cnn_new,62,3363,0.2238156568068512,0.04392708018878878,0.17976795196257367
peak,NN_gated_residual_cnn_new,63,4149,0.19544688800097998,-0.012051410240838422,0.1606801730953837
peak,NN_gated_residual_cnn_new,64,3398,0.20954972249842999,0.0006815905614178156,0.16162550317090252
peak,NN_gated_residual_cnn_new,65,3375,0.23756666603101698,0.02369742050332819,0.17670402310136546
peak,traditional_rising_template,31,4301,0.1992351783840366,0.10428244978151055,0.26148231575532765
peak,traditional_rising_template,32,4521,0.19536873855949136,0.10814600043603735,0.26192512970123016
peak,traditional_rising_template,33,9852,0.24172901413259504,0.17232414610504793,0.21365195940278767
peak,traditional_rising_template,34,5403,0.2423606984788843,0.16915044110483163,0.2178411260707481
peak,traditional_rising_template,35,2968,0.18732694445942635,0.054176602029670964,0.27776165919315193
peak,traditional_rising_template,36,2306,0.19208014793506684,0.06710236400092878,0.3054780621943891
peak,traditional_rising_template,37,5403,0.1923449950627392,0.058530956214661305,0.3411456469420907
peak,traditional_rising_template,39,3243,0.20783171215103846,0.07657670632258574,0.3831606980590184
peak,traditional_rising_template,40,3475,0.20206373278341228,0.06583387860088612,0.3733515481152193
peak,traditional_rising_template,41,3708,0.18584757136028238,0.059174912646386246,0.3112322654928455
peak,traditional_rising_template,42,3779,0.1920574008113745,0.06417849753603877,0.3090205290696411
peak,traditional_rising_template,44,458,0.18677808939499452,0.07867533291875081,0.2758203637059005
peak,traditional_rising_template,45,5198,0.20824952258649587,0.07904548021547189,0.3617255071892297
peak,traditional_rising_template,46,165,0.20511105979426633,0.09810370837299003,0.2395759000100484
peak,traditional_rising_template,47,1230,0.1752939322934724,0.07465013241499169,0.18866604510777793
peak,traditional_rising_template,48,3377,0.19712515559665458,0.054535511563621006,0.3336520720483758
peak,traditional_rising_template,49,3548,0.19065943373164032,0.06074210903085689,0.322982760992087
peak,traditional_rising_template,50,4355,0.2652510904173964,0.16516408870717644,0.28254487010815427
peak,traditional_rising_template,51,2062,0.24389974624716412,0.14489387279583102,0.29940513456805734
peak,traditional_rising_template,52,938,0.21011055296142286,0.1222926485155767,0.22526284946003539
peak,traditional_rising_template,53,5056,0.21986148182751522,0.1425543449010553,0.21223743268656792
peak,traditional_rising_template,54,4889,0.21521352112006545,0.14014256893054722,0.2035938307436099
peak,traditional_rising_template,55,2516,0.26585818000932443,0.15929634720128472,0.28860254358020915
peak,traditional_rising_template,56,5019,0.2562539000879021,0.16083328019330287,0.2872745015312676
peak,traditional_rising_template,57,3295,0.18790636063739524,0.0581241892849623,0.32166467234064966
peak,traditional_rising_template,58,4486,0.17076417453332007,0.04777095980246787,0.1456720846771889
peak,traditional_rising_template,59,3983,0.21894455960789705,0.051674038399330886,0.45723563283363994
peak,traditional_rising_template,60,2890,0.2227237832079741,0.06140125431795911,0.5173296590880052
peak,traditional_rising_template,61,3291,0.22006959633619946,0.06276773825061718,0.47872043648971674
peak,traditional_rising_template,62,3363,0.21761519344434865,0.05001533837439985,0.5022646764892812
peak,traditional_rising_template,63,4149,0.2059929734943365,0.006527919582419692,0.34841769766534075
peak,traditional_rising_template,64,3398,0.20743348038931483,0.004764502831775914,0.36425417510834407
peak,traditional_rising_template,65,3375,0.20777986360417727,0.003710580228263484,0.334601093364455
rising_edge,ML_gradient_boosted_trees,31,4301,0.0067657092869416015,-0.00013170376386129656,0.008826347230133006
rising_edge,ML_gradient_boosted_trees,32,4521,0.006960663825027006,2.3775239245126184e-05,0.00908040906198672
rising_edge,ML_gradient_boosted_trees,33,9852,0.005023252051855081,0.0004575951981138324,0.005053997237610628
rising_edge,ML_gradient_boosted_trees,34,5403,0.00512338749133829,0.00046529035936786244,0.005576013740894739
rising_edge,ML_gradient_boosted_trees,35,2968,0.006776025597573112,-3.170643056549897e-05,0.00954948081950212
rising_edge,ML_gradient_boosted_trees,36,2306,0.007017450626417862,-9.567780422262093e-06,0.009525722944138797
rising_edge,ML_gradient_boosted_trees,37,5403,0.006867067970514621,1.7340305749551257e-05,0.010381352158124359
rising_edge,ML_gradient_boosted_trees,39,3243,0.006585895500061108,-6.238163948891459e-05,0.010403595945013952
rising_edge,ML_gradient_boosted_trees,40,3475,0.0064141702611819895,3.667108611658092e-05,0.009676938924853915
rising_edge,ML_gradient_boosted_trees,41,3708,0.006767519956622643,-8.140617660440096e-05,0.009715472170944534
rising_edge,ML_gradient_boosted_trees,42,3779,0.006737194449848184,-3.857280028299083e-05,0.010609433562583639
rising_edge,ML_gradient_boosted_trees,44,458,0.006298371958000101,0.00011369380789333476,0.01092825240456821
rising_edge,ML_gradient_boosted_trees,45,5198,0.006926116403802042,-5.391454034564071e-05,0.01054968750345025
rising_edge,ML_gradient_boosted_trees,46,165,0.007249896140956014,-0.0008478948157993566,0.007967903663662266
rising_edge,ML_gradient_boosted_trees,47,1230,0.0072061257848224265,-7.204738787444991e-05,0.008715140585194677
rising_edge,ML_gradient_boosted_trees,48,3377,0.006505990103348772,4.947065116069012e-05,0.009477303627734726
rising_edge,ML_gradient_boosted_trees,49,3548,0.006529927608675757,0.0002615102225978089,0.009530399409145986
rising_edge,ML_gradient_boosted_trees,50,4355,0.006429100584674864,0.00045325389796253406,0.00771176342476614
rising_edge,ML_gradient_boosted_trees,51,2062,0.006182519530238715,0.0001360295347302053,0.008166919272711343
rising_edge,ML_gradient_boosted_trees,52,938,0.00635761212145062,0.0004962572439271603,0.007728485531923006
rising_edge,ML_gradient_boosted_trees,53,5056,0.00572034810439256,0.0007810877016298443,0.006580919601741025
rising_edge,ML_gradient_boosted_trees,54,4889,0.005497726557791578,0.0006517711435660904,0.006336154471455334
rising_edge,ML_gradient_boosted_trees,55,2516,0.006801230267839377,0.0002798283573927555,0.008385748501789511
rising_edge,ML_gradient_boosted_trees,56,5019,0.006574680181595951,0.00029404046637006764,0.008321265172646815
rising_edge,ML_gradient_boosted_trees,57,3295,0.006779810793020106,0.000259067581168968,0.00939885611667959
rising_edge,ML_gradient_boosted_trees,58,4486,0.004537535558632378,-0.00015093579902575216,0.00441747746804822
rising_edge,ML_gradient_boosted_trees,59,3983,0.007760972620933533,0.0010253288949459685,0.015239949790008828
rising_edge,ML_gradient_boosted_trees,60,2890,0.0062999305463755685,4.6604933955629614e-05,0.008964596809728649
rising_edge,ML_gradient_boosted_trees,61,3291,0.006616015921531264,-0.00015173060685917135,0.009876787575546163
rising_edge,ML_gradient_boosted_trees,62,3363,0.007139381787093854,-2.104266349475066e-05,0.011920369232735128
rising_edge,ML_gradient_boosted_trees,63,4149,0.006420479672333209,0.0002074731882994991,0.010869370414651707
rising_edge,ML_gradient_boosted_trees,64,3398,0.006084109615483512,0.0001450056117530837,0.010865114072700032
rising_edge,ML_gradient_boosted_trees,65,3375,0.005703249088246494,4.086274872638643e-05,0.008262239795988838
rising_edge,ML_mlp,31,4301,0.023155533736650122,-0.00734201747396301,0.024206538063055054
rising_edge,ML_mlp,32,4521,0.023138408199862244,-0.005166836689760451,0.022988926793150247
rising_edge,ML_mlp,33,9852,0.010950190176585838,-0.0024456334018095787,0.010337655409273736
rising_edge,ML_mlp,34,5403,0.044060709956039924,0.01272464848965287,0.03827982548547663
rising_edge,ML_mlp,35,2968,0.025767511787971403,-0.009816905877776198,0.026267382611504506
rising_edge,ML_mlp,36,2306,0.02646177544716826,-0.00566071872606225,0.029306073612490366
rising_edge,ML_mlp,37,5403,0.027020045211007787,-0.003166420900670834,0.030084744183607452
rising_edge,ML_mlp,39,3243,0.018758575687224353,-0.00019832952235772358,0.021463894282652732
rising_edge,ML_mlp,40,3475,0.06915498748195861,0.004565879735328936,0.0655228442366316
rising_edge,ML_mlp,41,3708,0.02766560022490951,-0.010379883519884326,0.03221057047872461
rising_edge,ML_mlp,42,3779,0.027008827952513345,-0.005344275729836714,0.031700291939262285
rising_edge,ML_mlp,44,458,0.02781778684606394,-0.005914854842315798,0.02979561851285918
rising_edge,ML_mlp,45,5198,0.019419386167029925,-0.00010710247773929165,0.023402084708763825
rising_edge,ML_mlp,46,165,0.05968876777187728,0.013644701813998288,0.047254052546052285
rising_edge,ML_mlp,47,1230,0.026166673775188307,-0.012269939496739553,0.02330840375757877
rising_edge,ML_mlp,48,3377,0.027059757858915196,-0.005417569537827409,0.03215019720395385
rising_edge,ML_mlp,49,3548,0.027145934791565463,-0.0031754257303421045,0.029653338941470788
rising_edge,ML_mlp,50,4355,0.014914657018136768,-0.002891195029344119,0.015450218674121032
rising_edge,ML_mlp,51,2062,0.050423757783878864,0.007006743270432381,0.04903878863473764
rising_edge,ML_mlp,52,938,0.023594135828244083,-0.012400001015273505,0.021923330203451004
rising_edge,ML_mlp,53,5056,0.018928513123531016,-0.007667140630858174,0.018149250534108825
