sample_window,method,run,n,coverage,natural_boundary_q_template_shift,timing_tail_delta,charge_bias_delta,charge_res68_if_corrected,mean_lift_fraction
peak,traditional_rising_template,31,12229,0.5099353994602993,-0.010782243099289546,0.0,-0.033165850785643894,0.07396894109771705,0.03812404978835025
peak,traditional_rising_template,32,11986,0.5261972301017854,-0.019091861249690756,0.0,-0.034310658146873896,0.07318602378575628,0.03801788555810185
peak,traditional_rising_template,33,16060,0.4922166874221669,0.0,0.0,-0.012191657599758616,0.053132864111588574,0.038179423890179816
peak,traditional_rising_template,34,15534,0.48873438908201366,0.0,0.0,-0.014018486271987159,0.05442056327696742,0.038041223479854114
peak,traditional_rising_template,35,1408,0.453125,0.0,0.0,-0.008535170774466796,0.0924541440200994,0.03809323212896895
peak,traditional_rising_template,36,2141,0.4642690331620738,0.0,0.0,-0.011590890811697467,0.08733061221669848,0.03805753091444429
peak,traditional_rising_template,37,4938,0.46354799513973266,0.0,0.0,-0.010714880822923115,0.08696301071598511,0.03793772865115324
peak,traditional_rising_template,39,2295,0.4954248366013072,0.0,0.0,-0.012438357857273746,0.08828415283253181,0.03828218165833061
peak,traditional_rising_template,40,1972,0.4766734279918864,0.0,0.0,-0.003734238041577074,0.10020218102018928,0.0381678081107428
peak,traditional_rising_template,41,2720,0.4323529411764706,0.0,0.0,-0.00354834700231924,0.08984809450420643,0.03757813126623179
peak,traditional_rising_template,45,5448,0.46365638766519823,0.0,0.0,-0.009294429873936895,0.08731224870016835,0.038231093430381786
peak,traditional_rising_template,47,1267,0.510655090765588,-0.010608612423121055,0.0,-0.027496583157588503,0.07919248372041292,0.037857634840095605
peak,traditional_rising_template,48,1975,0.479493670886076,0.0,0.0,-0.003660875894439821,0.09426999088215127,0.03833666747413282
peak,traditional_rising_template,49,2146,0.47763280521901214,0.0,0.00046598322460391414,-0.0029257305129965112,0.09849330824228889,0.03846806341539915
peak,traditional_rising_template,50,19476,0.48634216471554736,0.0,0.0,-0.024393943895601615,0.06467879642019765,0.038061125961638714
peak,traditional_rising_template,51,7240,0.5069060773480663,-0.008607817598007106,0.0,-0.03240733836472964,0.06839343392593274,0.03827077898293317
peak,traditional_rising_template,52,3622,0.5132523467697405,-0.013502844991391982,0.0,-0.03033052052066073,0.06667521755114292,0.03821086631947509
peak,traditional_rising_template,53,13948,0.5399340407226842,-0.028283644678472275,0.0,-0.03386363095351303,0.05778999285906917,0.03814627547400882
peak,traditional_rising_template,54,13272,0.536543098251959,-0.02639880522884258,0.0,-0.03290442493170489,0.05722010143054007,0.03808584595155093
peak,traditional_rising_template,55,8323,0.5077496095157996,-0.00951538239254357,0.0,-0.03240439268068755,0.06416750925718014,0.038045176404541886
peak,traditional_rising_template,56,21626,0.536668824563026,-0.029028923271776197,0.0,-0.034826427705572205,0.06759574984469588,0.038240520023816164
peak,traditional_rising_template,57,1828,0.4338074398249453,0.0,0.0005470459518599549,-0.002080894165205919,0.10358333175337042,0.03817218186191069
peak,traditional_rising_template,58,1610,0.09130434782608696,0.0,0.0,-0.0002509821833153181,0.029130242261175117,0.034610766211551486
peak,traditional_rising_template,59,794,0.40554156171284633,0.0,0.0,-0.0017462134288125028,0.21050359721437437,0.037413575292609254
peak,traditional_rising_template,60,333,0.29429429429429427,0.0,0.0030030030030030047,-0.0024325281154326042,0.15268278933412763,0.036264158659175136
peak,traditional_rising_template,61,405,0.2617283950617284,0.0,0.002469135802469137,-0.0016840525949023688,0.15561471730931264,0.03747122145247594
peak,traditional_rising_template,62,495,0.3333333333333333,0.0,0.0020202020202020193,-0.0012954598146760615,0.24378081978762103,0.03661944879196917
peak,traditional_rising_template,63,1212,0.2590759075907591,0.0,0.0,-0.0005208152099955392,0.20763858663977056,0.03713454123244404
peak,traditional_rising_template,64,763,0.2437745740498034,0.0,0.0,-0.0005028895550613262,0.23788327163380224,0.03793711651625131
peak,traditional_rising_template,65,442,0.22171945701357465,0.0,0.0,-0.0008881591390573207,0.1564363702473954,0.03712548629746042
rising_edge,ML_gradient_boosted_trees,31,12229,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,32,11986,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,33,16060,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,34,15534,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,35,1408,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,36,2141,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,37,4938,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,39,2295,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,40,1972,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,41,2720,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,45,5448,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,47,1267,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,48,1975,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,49,2146,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,50,19476,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,51,7240,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,52,3622,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,53,13948,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,54,13272,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,55,8323,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,56,21626,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,57,1828,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,58,1610,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,59,794,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,60,333,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,61,405,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,62,495,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,63,1212,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,64,763,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_gradient_boosted_trees,65,442,0.0,0.0,0.0,0.0,,0.0
rising_edge,ML_mlp,31,12229,0.4136887725897457,0.0,8.177283506419176e-05,-0.026282063402783093,0.05237407352023177,0.036242729700640144
rising_edge,ML_mlp,32,11986,0.6032037376939763,-0.018803786722378757,0.0,-0.03299233310620073,0.04061032233206505,0.03350658983452966
rising_edge,ML_mlp,33,16060,0.3423412204234122,0.0,0.0,-0.0065563075910846655,0.03475551388512209,0.025326792619599234
rising_edge,ML_mlp,34,15534,0.9101326123342346,-0.038461538461538436,0.0,-0.03855121382263481,0.04372641591246356,0.03759030418450633
rising_edge,ML_mlp,35,1408,0.7052556818181818,-0.038461538461538436,0.0,-0.03774994553961139,0.03543099601298696,0.03780182189297406
rising_edge,ML_mlp,36,2141,0.44978981784212985,0.0,0.0,-0.02783043558877108,0.050381796147800396,0.03615163283278568
rising_edge,ML_mlp,37,4938,0.5781692993114621,-0.018649463333671012,0.00020251113811259585,-0.03423090828300451,0.04489364974354663,0.03448361781746891
rising_edge,ML_mlp,39,2295,0.4400871459694989,0.0,0.0,-0.02269562875323814,0.04340390635526565,0.03083268022424791
rising_edge,ML_mlp,40,1972,0.783975659229209,-0.038461538461538436,0.0005070993914807302,-0.03833342369829444,0.05077003528195866,0.03818381883886837
rising_edge,ML_mlp,41,2720,0.7386029411764706,-0.038461538461538436,0.0,-0.038529576472807525,0.04128276394467887,0.0380099298623035
rising_edge,ML_mlp,45,5448,0.4873348017621145,0.0,0.0,-0.027980857761114416,0.05546673313219043,0.03670710604026053
rising_edge,ML_mlp,47,1267,0.585635359116022,-0.01616655538181211,0.0,-0.03302559655489002,0.040417197289861345,0.03376623657686714
rising_edge,ML_mlp,48,1975,0.4192405063291139,0.0,0.0,-0.020714812644851966,0.036875332503816846,0.030191635163390344
rising_edge,ML_mlp,49,2146,0.8173345759552656,-0.038461538461538436,0.00046598322460391414,-0.03948808164162812,0.057125808302988135,0.038061170822015516
rising_edge,ML_mlp,50,19476,0.8297391661532142,-0.038461538461538436,0.0,-0.03801079869078083,0.04197784134698032,0.03804537929638622
rising_edge,ML_mlp,51,7240,0.41091160220994477,0.0,0.0,-0.027974857492728294,0.04667893020474866,0.0364624533533099
rising_edge,ML_mlp,52,3622,0.6167863059083379,-0.022808214487151646,0.0,-0.03312237730992067,0.0377183562425177,0.03392937088351057
rising_edge,ML_mlp,53,13948,0.3981932893604818,0.0,0.0,-0.014319982290364597,0.03498056635704628,0.026808436504709682
rising_edge,ML_mlp,54,13272,0.8838908981314044,-0.038461538461538436,0.0,-0.03830624561905057,0.04472334857344874,0.037403831839738236
rising_edge,ML_mlp,55,8323,0.8242220353238016,-0.038461538461538436,0.0,-0.037494655510722494,0.04209468844641951,0.03778541561780517
rising_edge,ML_mlp,56,21626,0.4180615925275132,0.0,0.0,-0.029790671773856064,0.04602717351661833,0.03658679563025603
rising_edge,ML_mlp,57,1828,0.5355579868708972,-0.010411433996822372,0.0,-0.03371957685965232,0.04846518166311998,0.033739137246673157
rising_edge,ML_mlp,58,1610,0.4186335403726708,0.0,0.0,-0.007056783622925028,0.017368319509967048,0.028219280664313465
rising_edge,ML_mlp,59,794,0.792191435768262,-0.038461538461538436,0.0,-0.03916621319913479,0.07532689088996931,0.038779482183573764
rising_edge,ML_mlp,60,333,0.7897897897897898,-0.038461538461538436,0.0,-0.03951970821494957,0.01765764131863176,0.03837624832592488
rising_edge,ML_mlp,61,405,0.6790123456790124,-0.038461538461538436,0.002469135802469137,-0.032014056900182705,0.017000471057456976,0.036808668610303644
rising_edge,ML_mlp,62,495,0.5353535353535354,-0.007802238196915168,0.0020202020202020193,-0.027301719877436736,0.03336800896167187,0.03459710836749672
rising_edge,ML_mlp,63,1212,0.43399339933993397,0.0,0.0,-0.008496895556374267,0.037104197274829255,0.028479427444292518
rising_edge,ML_mlp,64,763,0.8020969855832241,-0.038461538461538436,0.0,-0.0384383158063493,0.0203155984519269,0.03769886554566966
rising_edge,ML_mlp,65,442,0.8235294117647058,-0.038461538461538436,0.002262443438914026,-0.039346138509542675,0.0191296622620285,0.03791311262658504
rising_edge,ML_ridge,31,12229,0.012511243764821326,0.0,0.0,-8.621182895470229e-05,0.03178842798808,0.015005593350859716
rising_edge,ML_ridge,32,11986,0.008092774904054731,0.0,0.0,-1.09011322364514e-05,0.14788606953098257,0.020714332620036743
rising_edge,ML_ridge,33,16060,0.012391033623910336,0.0,0.0,-1.3734752828472576e-05,0.0180512329374538,0.01195231276439409
rising_edge,ML_ridge,34,15534,0.007145616067979915,0.0,0.0,-1.3823799925928928e-05,0.02672682922627144,0.017699961263488644
rising_edge,ML_ridge,35,1408,0.022017045454545456,0.0,0.0,-8.783415272864067e-05,0.14886060275709298,0.020896707137804227
rising_edge,ML_ridge,36,2141,0.01914992993928071,0.0,0.0,-9.304288062707278e-06,0.3492215412726009,0.021824863508484876
rising_edge,ML_ridge,37,4938,0.01964358039692183,0.0,0.0,-6.167243631774975e-05,0.33113217183340404,0.033356985571492324
rising_edge,ML_ridge,39,2295,0.018300653594771243,0.0,0.0,-8.698318146120251e-06,0.2028710710443698,0.02876495734005872
rising_edge,ML_ridge,40,1972,0.03397565922920893,0.0,0.0,-2.7260032351362345e-05,0.3322581318970201,0.032292979324109766
rising_edge,ML_ridge,41,2720,0.021691176470588235,0.0,0.0,-4.6250835109609353e-05,0.1419201497318887,0.026637199077006107
rising_edge,ML_ridge,45,5448,0.02184287812041116,0.0,0.0,-5.1897644669628845e-05,0.32163266275232716,0.027228058920842624
rising_edge,ML_ridge,47,1267,0.012628255722178374,0.0,0.0,-0.00016999747525149773,0.050846525972512435,0.019702516992318054
rising_edge,ML_ridge,48,1975,0.016708860759493672,0.0,0.0,-2.5672630008900105e-05,0.25784754620784395,0.0310971398090265
rising_edge,ML_ridge,49,2146,0.022833178005591797,0.0,0.0,-9.283089248717305e-05,0.32075909375793765,0.03448714578243366
rising_edge,ML_ridge,50,19476,0.008266584514273978,0.0,0.0,-3.9116658499402206e-05,0.022500046593709928,0.01747175560636309
rising_edge,ML_ridge,51,7240,0.011464088397790055,0.0,0.0,-0.00011022154339860408,0.038429221090532484,0.014972481562200329
rising_edge,ML_ridge,52,3622,0.005797901711761457,0.0,0.0,-2.2456898738025532e-05,0.313227970407784,0.02478182206290369
rising_edge,ML_ridge,53,13948,0.010897619730427301,0.0,0.0,-5.232513307652591e-05,0.019169349964112816,0.015745678826919966
rising_edge,ML_ridge,54,13272,0.0081374321880651,0.0,0.0,-3.6932616910961055e-05,0.04077878249695234,0.021427287587798195
rising_edge,ML_ridge,55,8323,0.010693259641956025,0.0,0.0,-0.00012438194842669722,0.030985861900857215,0.019737377593219134
rising_edge,ML_ridge,56,21626,0.011421437158975308,0.0,0.0,-0.00010092083397531893,0.0184588310574055,0.015297382603742513
rising_edge,ML_ridge,57,1828,0.031181619256017507,0.0,0.0,-4.754873358706665e-05,0.32030250981556646,0.03355325445147176
rising_edge,ML_ridge,58,1610,0.03602484472049689,0.0,0.0,-5.1974901543516694e-05,0.15480485984939554,0.03713609726648556
rising_edge,ML_ridge,59,794,0.1309823677581864,0.0,0.0,-0.00018585027469138204,0.33582700748791483,0.035343345818894055
rising_edge,ML_ridge,60,333,0.0960960960960961,0.0,0.0,0.0,0.365334389870241,0.0356414507916989
rising_edge,ML_ridge,61,405,0.08395061728395062,0.0,0.0,-0.00029898728189401216,0.3396436478394865,0.03491807615187092
rising_edge,ML_ridge,62,495,0.12727272727272726,0.0,0.0,-7.498391134436871e-05,0.34283208023096456,0.03743424384769702
rising_edge,ML_ridge,63,1212,0.06765676567656766,0.0,0.0,-1.394981564813158e-05,0.15966627548872125,0.03944884990098757
rising_edge,ML_ridge,64,763,0.07601572739187418,0.0,0.0,-4.480714637056238e-05,0.2631373078042715,0.03615555053247878
rising_edge,ML_ridge,65,442,0.06787330316742081,0.0,0.004524886877828052,0.0,0.1522860027302734,0.03498229579701081
rising_edge,NN_1d_cnn,31,12229,0.0036797775778886254,0.0,0.0,0.0,0.2724143872808504,0.03496334233768929
rising_edge,NN_1d_cnn,32,11986,0.0012514600367094944,0.0,0.0,0.0,0.22661047428916017,0.029335159164083694
rising_edge,NN_1d_cnn,33,16060,0.0037982565379825655,0.0,0.0,-8.172557675116456e-06,0.13933421600726023,0.03415305743279645
rising_edge,NN_1d_cnn,34,15534,0.0003218745976567529,0.0,0.0,0.0,0.08305407524636048,0.03625718545795158
rising_edge,NN_1d_cnn,35,1408,0.0078125,0.0,0.0,0.0,0.21084102574001837,0.02528303906322255
rising_edge,NN_1d_cnn,36,2141,0.019617001401214387,0.0,0.0,0.0,0.26184664608757224,0.03327655675507871
rising_edge,NN_1d_cnn,37,4938,0.003442689347914135,0.0,0.0,0.0,0.23851065808633162,0.030785480533439873
rising_edge,NN_1d_cnn,39,2295,0.03747276688453159,0.0,0.0,-7.148973085696446e-06,0.29322874739842153,0.03675501493612242
rising_edge,NN_1d_cnn,40,1972,0.016734279918864097,0.0,0.0,0.0,0.29519894170415695,0.03329452548723817
rising_edge,NN_1d_cnn,41,2720,0.004044117647058824,0.0,0.0,0.0,0.23737803255751086,0.023203425699004746
rising_edge,NN_1d_cnn,45,5448,0.011930983847283408,0.0,0.0,-2.898579228361917e-05,0.2673198954519064,0.03590432256386302
rising_edge,NN_1d_cnn,47,1267,0.0055248618784530384,0.0,0.0,0.0,0.20791399100837482,0.03301490799289527
rising_edge,NN_1d_cnn,48,1975,0.04708860759493671,0.0,0.0,-1.7119513867085503e-05,0.2845955143614201,0.03751405842543901
rising_edge,NN_1d_cnn,49,2146,0.015843429636533086,0.0,0.0,0.0,0.3159845644751429,0.03794315464249459
rising_edge,NN_1d_cnn,50,19476,0.0005134524543027316,0.0,0.0,0.0,0.19007182500838707,0.027485862047121806
rising_edge,NN_1d_cnn,51,7240,0.0027624309392265192,0.0,0.0,-1.6125955912492905e-06,0.2125476236413866,0.03692745694525166
rising_edge,NN_1d_cnn,52,3622,0.0022087244616234127,0.0,0.0,0.0,0.21227458404961677,0.037257397529913056
rising_edge,NN_1d_cnn,53,13948,0.006954402064812159,0.0,0.0,-3.021003061443408e-05,0.15047890575854875,0.03617172935351312
rising_edge,NN_1d_cnn,54,13272,0.0018836648583484027,0.0,0.0,-9.238736617132697e-06,0.20313156425934412,0.03660365944596407
rising_edge,NN_1d_cnn,55,8323,0.0010813408626697105,0.0,0.0,0.0,0.2047253106557188,0.0233418773358849
rising_edge,NN_1d_cnn,56,21626,0.0028206788125404608,0.0,0.0,-5.820810161761593e-06,0.17770393609508747,0.03423025806154581
rising_edge,NN_1d_cnn,57,1828,0.006017505470459519,0.0,0.0,0.0,0.25706311477204297,0.03611971625810461
rising_edge,NN_1d_cnn,58,1610,0.0037267080745341614,0.0,0.0,-2.2412384060296886e-05,0.36045006326592277,0.03492024496671839
rising_edge,NN_1d_cnn,59,794,0.011335012594458438,0.0,0.0,0.0,0.37901760455943223,0.04
rising_edge,NN_1d_cnn,60,333,0.012012012012012012,0.0,0.0,0.0,0.9729138571108374,0.03033358772582088
rising_edge,NN_1d_cnn,61,405,0.027160493827160494,0.0,0.0,0.0,0.33213648628020304,0.035952177172107386
rising_edge,NN_1d_cnn,62,495,0.00202020202020202,0.0,0.0,0.0,0.9515863905589506,0.04
rising_edge,NN_1d_cnn,63,1212,0.02557755775577558,0.0,0.0,-1.394981564813158e-05,0.33354981972905695,0.03822265854914561
rising_edge,NN_1d_cnn,64,763,0.010484927916120577,0.0,0.0,0.0,0.32344549364886643,0.03547288458479558
rising_edge,NN_1d_cnn,65,442,0.006787330316742082,0.0,0.0,0.0,0.48327152359226766,0.02875208160564338
rising_edge,NN_gated_residual_cnn_new,31,12229,0.025513124540027802,0.0,0.0,0.0,0.15564978440695978,0.030466993670676488
rising_edge,NN_gated_residual_cnn_new,32,11986,0.11888870348740196,0.0,0.0,-1.09011322364514e-05,0.12781399244500835,0.03600606382601026
rising_edge,NN_gated_residual_cnn_new,33,16060,0.007471980074719801,0.0,0.0,-1.0140187933771472e-06,0.1355814629145829,0.038002815223321225
rising_edge,NN_gated_residual_cnn_new,34,15534,0.03849620187974765,0.0,0.0,-2.3992323124412233e-05,0.1210521923402807,0.03149366775962479
rising_edge,NN_gated_residual_cnn_new,35,1408,0.0703125,0.0,0.0,-8.783415272864067e-05,0.23395610395259284,0.034910792784998895
rising_edge,NN_gated_residual_cnn_new,36,2141,0.06912657636618402,0.0,0.0,0.0,0.2136731782192486,0.0329329623315509
rising_edge,NN_gated_residual_cnn_new,37,4938,0.16059133252328878,0.0,0.0,-5.557147581909975e-05,0.14343954307985457,0.037456289906863
rising_edge,NN_gated_residual_cnn_new,39,2295,0.10631808278867103,0.0,0.0,-8.698318146120251e-06,0.2055128138072198,0.03844586742336887
rising_edge,NN_gated_residual_cnn_new,40,1972,0.16227180527383367,0.0,0.0,-5.1721080299511196e-05,0.20783962981245785,0.03665973655952456
rising_edge,NN_gated_residual_cnn_new,41,2720,0.06544117647058824,0.0,0.0,-5.47378886411546e-05,0.2342951417594974,0.03431688361389738
rising_edge,NN_gated_residual_cnn_new,45,5448,0.053597650513950074,0.0,0.0,0.0,0.19696332319465046,0.03394777974422636
rising_edge,NN_gated_residual_cnn_new,47,1267,0.16890292028413575,0.0,0.0,-4.5792978739003266e-05,0.13445517204593513,0.037062703453546286
rising_edge,NN_gated_residual_cnn_new,48,1975,0.13063291139240507,0.0,0.0,-3.483882604303837e-05,0.24064063204197522,0.0380508588670081
rising_edge,NN_gated_residual_cnn_new,49,2146,0.1477166821994408,0.0,0.0,-2.5575428720366403e-05,0.15480583790243993,0.03675071850126977
rising_edge,NN_gated_residual_cnn_new,50,19476,0.02274594372561101,0.0,0.0,-1.287572062197949e-06,0.14820186046304934,0.03259686978414691
rising_edge,NN_gated_residual_cnn_new,51,7240,0.018093922651933703,0.0,0.0,0.0,0.16948259701216709,0.033590627779012935
rising_edge,NN_gated_residual_cnn_new,52,3622,0.0883489784649365,0.0,0.0,-4.5642327828864133e-05,0.1311752226677676,0.03705940662169352
rising_edge,NN_gated_residual_cnn_new,53,13948,0.013550329796386578,0.0,0.0,-3.3565968137309627e-06,0.14564031429499358,0.03733212283619658
rising_edge,NN_gated_residual_cnn_new,54,13272,0.043248945147679324,0.0,0.0,-3.761612693418265e-05,0.08466247396723044,0.028965935836182247
rising_edge,NN_gated_residual_cnn_new,55,8323,0.017661900756938603,0.0,0.0,-5.662994617199393e-06,0.15112369575756215,0.03414939669687992
rising_edge,NN_gated_residual_cnn_new,56,21626,0.018403773235919726,0.0,0.0,-2.1054039757543996e-06,0.1568600483559579,0.032399272444811396
rising_edge,NN_gated_residual_cnn_new,57,1828,0.18271334792122537,0.0,0.0,-0.00015833917169665642,0.19285794228301836,0.037615961528913874
rising_edge,NN_gated_residual_cnn_new,58,1610,0.034161490683229816,0.0,0.0,-9.559200528905243e-06,0.3153342094236562,0.03938391234421879
rising_edge,NN_gated_residual_cnn_new,59,794,0.20025188916876574,0.0,0.0,-0.00023171302191696622,0.27365746528635104,0.0387912542889226
rising_edge,NN_gated_residual_cnn_new,60,333,0.057057057057057055,0.0,0.0,0.0,0.3710671943909856,0.03606221120233481
rising_edge,NN_gated_residual_cnn_new,61,405,0.05432098765432099,0.0,0.0,0.0,0.32652944140316714,0.03507476668503898
rising_edge,NN_gated_residual_cnn_new,62,495,0.16161616161616163,0.0,0.0,-0.00011922099088106444,0.3421504185455271,0.03883775630490002
rising_edge,NN_gated_residual_cnn_new,63,1212,0.0891089108910891,0.0,0.0,-4.061396656218977e-05,0.30760609585878007,0.03889993528685679
rising_edge,NN_gated_residual_cnn_new,64,763,0.11795543905635648,0.0,0.0,0.0,0.2327734346910265,0.039214754293606796
rising_edge,NN_gated_residual_cnn_new,65,442,0.049773755656108594,0.0,0.0,0.0,0.19426616043091963,0.03844021671222076
rising_edge,traditional_rising_template,31,12229,0.006296508299942759,0.0,0.0,-0.00016779248489862727,0.04132698815402359,0.0320178227428453
rising_edge,traditional_rising_template,32,11986,0.006674453529117303,0.0,0.0,-0.00011512362230162144,0.04069877871749413,0.030261268431679117
rising_edge,traditional_rising_template,33,16060,0.013387297633872976,0.0,0.0,-0.00015796586919565201,0.027292037264023378,0.023818284191935078
rising_edge,traditional_rising_template,34,15534,0.008754989056263679,0.0,0.0,-0.00012877339411476426,0.03263563209452886,0.028697887101719256
rising_edge,traditional_rising_template,35,1408,0.020596590909090908,0.0,0.0,-0.0004506649466616726,0.035040652046416564,0.030709691496774175
rising_edge,traditional_rising_template,36,2141,0.010275572162540868,0.0,0.0,-0.00012172996920187078,0.05948835627470172,0.02463409514239191
rising_edge,traditional_rising_template,37,4938,0.01275820170109356,0.0,0.0,-0.0001464750873657241,0.06696057738612893,0.031212026671351686
rising_edge,traditional_rising_template,39,2295,0.02832244008714597,0.0,0.0,-0.0005906729581502965,0.03654309505863057,0.02712831889840785
rising_edge,traditional_rising_template,40,1972,0.034482758620689655,0.0,0.0,-0.00044994853092115636,0.1335121438188087,0.02880655678123742
rising_edge,traditional_rising_template,41,2720,0.01875,0.0,0.0,-0.0002801229856447835,0.12171880735615126,0.03159648092077968
rising_edge,traditional_rising_template,45,5448,0.017804698972099853,0.0,0.0,-0.00027003006950502076,0.041173119541764,0.028190903461361643
rising_edge,traditional_rising_template,47,1267,0.0031570639305445935,0.0,0.0,-4.5792978739003266e-05,0.034829523068593805,0.028180841786420316
rising_edge,traditional_rising_template,48,1975,0.03746835443037975,0.0,0.0,-0.0004849119896271122,0.1266493488219912,0.028225171876133187
rising_edge,traditional_rising_template,49,2146,0.03168685927306617,0.0,0.00046598322460391414,-0.0005750223092002469,0.05899280588448308,0.02698533173251964
rising_edge,traditional_rising_template,50,19476,0.006726227151365783,0.0,0.0,-9.058413982351594e-05,0.04247390915057102,0.03412664796240557
rising_edge,traditional_rising_template,51,7240,0.007320441988950276,0.0,0.0,-0.0001601573380999254,0.04367063258478559,0.033675715334034
rising_edge,traditional_rising_template,52,3622,0.006626173384870237,0.0,0.0,-0.00013419462104252104,0.05686164884080007,0.032164264389215345
rising_edge,traditional_rising_template,53,13948,0.009893891597361629,0.0,0.0,-0.00014388512317974468,0.03437075408620417,0.03060955396148626
rising_edge,traditional_rising_template,54,13272,0.010247136829415311,0.0,0.0,-0.00011521363151836784,0.04098949592884834,0.031739541333583046
rising_edge,traditional_rising_template,55,8323,0.007449237053946894,0.0,0.0,-0.00013650482019560888,0.04598408048979371,0.03311237797030844
rising_edge,traditional_rising_template,56,21626,0.008600758346434846,0.0,0.0,-0.00022161793414068529,0.03775695002217624,0.032048931139108214
rising_edge,traditional_rising_template,57,1828,0.026805251641137857,0.0,0.0,-0.0003718797078046776,0.044338829580190905,0.033075929140076905
rising_edge,traditional_rising_template,58,1610,0.07142857142857142,0.0,0.0,-0.0006957182546207218,0.01773864015422184,0.02384630940698897
rising_edge,traditional_rising_template,59,794,0.11460957178841309,0.0,0.0,-0.001971520765459641,0.14035885337397483,0.030222683322668698
rising_edge,traditional_rising_template,60,333,0.2042042042042042,0.0,0.0030030030030030047,-0.004678953695390998,0.020448420587900935,0.03318106485513552
rising_edge,traditional_rising_template,61,405,0.15308641975308643,0.0,0.002469135802469137,-0.003494398575010098,0.021307022330037804,0.030035640782164773
rising_edge,traditional_rising_template,62,495,0.1393939393939394,0.0,0.0020202020202020193,-0.0016487357243771435,0.0897771799570706,0.03314344352160307
rising_edge,traditional_rising_template,63,1212,0.08085808580858085,0.0,0.0,-0.000799415711910563,0.1536901931792359,0.027893209478490572
rising_edge,traditional_rising_template,64,763,0.07601572739187418,0.0,0.0,-0.0007633244928322118,0.030617996436252848,0.026482026129577018
rising_edge,traditional_rising_template,65,442,0.09276018099547512,0.0,0.0,-0.0014873969141934867,0.018423700353653497,0.027788623209467078
