study_id,family,report_dir,json_path,ci_key,pattern,context,delta,ci_low,ci_high,estimate_source,se_from_ci,z,p,p_bh_adjusted,nominal_ci_excludes_zero,bh_pass
P07k,amplitude-charge,1781055400.476.79d6754f__p07k_qtemplate_saturation_acceptance_calibration,/support_utility_winner/timing_tail_delta_ci_low/timing_tail_delta_ci_high,timing_tail_delta_ci_low/timing_tail_delta_ci_high,E_scalar_ci_low_high_pair,method=NN_1d_cnn,-1.690064673141502e-05,-3.660250144602176e-05,0.0,sibling_exact,9.337544397432204e-06,-1.8099669476337532,0.0703009129430075,0.11229886093493406,False,False
P08e,pid,1781055407.547.08364d02__p08e_conventional_pid_score_decomposition_null,/ml_minus_traditional/[0]/ci,ci,B_delta_key_with_ci_sibling,,-0.024668110608895732,-0.03284853905213765,-0.016364561981726762,delta_key:right_minus_left_auc,0.004205173462480535,-5.866133901250433,4.46073607712249e-09,1.6727760289209337e-08,True,True
P08e,pid,1781055407.547.08364d02__p08e_conventional_pid_score_decomposition_null,/ml_minus_traditional/[1]/ci,ci,B_delta_key_with_ci_sibling,,0.0010965010398875652,-0.0018656575224698156,0.004972690276974713,delta_key:right_minus_left_auc,0.0017445085352038466,0.6285443824208281,0.5296473817286039,0.6654884443402574,False,False
P08e,pid,1781055407.547.08364d02__p08e_conventional_pid_score_decomposition_null,/ml_minus_traditional/[2]/ci,ci,B_delta_key_with_ci_sibling,,0.0012392609523714793,-0.0015810061448393114,0.00547434254157729,delta_key:right_minus_left_auc,0.0017998669215527154,0.6885292115388116,0.4911195814069413,0.6654884443402574,False,False
P08e,pid,1781055407.547.08364d02__p08e_conventional_pid_score_decomposition_null,/ml_minus_traditional/[3]/ci,ci,B_delta_key_with_ci_sibling,,-0.06598242002744958,-0.08799338674170813,-0.045815690895987866,delta_key:right_minus_left_auc,0.010759814001280777,-6.132301173570052,8.661692757436277e-10,3.712154038901262e-09,True,True
P08e,pid,1781055407.547.08364d02__p08e_conventional_pid_score_decomposition_null,/ml_minus_traditional/[4]/ci,ci,B_delta_key_with_ci_sibling,,0.010753058903758106,0.003921100206611389,0.0187053105891671,delta_key:right_minus_left_auc,0.0037715515435925552,2.851096897250775,0.004356869017747555,0.00854537908810884,True,True
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/traditional_comparator/sample_ii_minus_sample_i_ci,sample_ii_minus_sample_i_ci,A_delta_named_ci_key,method=s03_analytic_timewalk_sample_i_frozen,0.16025182652080128,0.03845161776691091,0.3527525863723184,sibling_prefix:sample_ii_minus_sample_i_sigma68_ns,0.08018029185346603,1.9986435920396803,0.04564693025441069,0.06603293794084654,True,False
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/winner/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_waveform_amp_shape_stave;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.443674879017448,-0.8423304626565126,-0.2411823439777396,sibling_prefix:delta_vs_traditional_ns,0.15335692987742444,-2.893086601121121,0.003814760993860219,0.0063508311517896385,True,True
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/required_family_results/[0]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_waveform_amp_shape_stave;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.443674879017448,-0.8423304626565126,-0.2411823439777396,sibling_prefix:delta_vs_traditional_ns,0.15335692987742444,-2.893086601121121,0.003814760993860219,0.0063508311517896385,True,True
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/required_family_results/[1]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=mlp_waveform_amp_shape_stave;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.3889885539061386,-0.8184009210490939,-0.1669563800139346,sibling_prefix:delta_vs_traditional_ns,0.1661878856381216,-2.3406552915245054,0.019249931054498386,0.029417843355079586,True,True
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/required_family_results/[2]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=ridge_waveform_stave_onehot;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.3066766336922317,-0.7387226793329384,-0.0892062144140659,sibling_prefix:delta_vs_traditional_ns,0.16569602044786932,-1.8508388606032766,0.06419273860453566,0.08938988833715714,True,False
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/required_family_results/[3]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=feature_gated_waveform_amp_shape_stave;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.2976006661136869,-0.671199831006395,-0.0947820394897704,sibling_prefix:delta_vs_traditional_ns,0.14704805702128576,-2.023832698929222,0.04298736853499798,0.06279527364426175,True,False
S03m,timing,1781056870.436.378a461c__s03m_run64_timewalk_action_bands,/required_family_results/[4]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d_waveform_amp_shape_stave;metric=pooled_sample_ii_loro_pairwise_sigma68_ns;family=ml,-0.2872266992421557,-0.685886221617476,-0.0859246627349259,sibling_prefix:delta_vs_traditional_ns,0.1530542304896851,-1.8766335195257016,0.06056833998295028,0.08554201571051746,True,False
S06c,amplitude-charge,1781056892.649.4cbb3cd2__s06c_timewalk_energy_action_band_closure,/ml/ci,ci,B_delta_key_with_ci_sibling,metric=pooled_pairwise_calibration_loss_after_action_bands,-0.12904050335211284,0.05428414358715894,0.10624071461105548,delta_key:best_ml_minus_traditional_calibration_loss,0.013254470856026782,-9.7356208900213,2.1251587903087473e-22,7.961254757603328e-22,True,True
P05e,pileup,1781058292.614.2d602ee2__p05e_baseline_overlap_negative_control_lattice,/traditional/ci,ci,C_delta_metric_value_row,method=traditional_template_fit;metric=matched_stratified_secondary_fraction_high_minus_low,0.0171913441422925,-0.0113353241852964,0.0454045883243938,value_field,0.014474733453585726,1.187679496649647,0.23495970460900506,0.30737879164602716,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[0]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees_residual,0.03248392537563183,-0.04236612889899066,0.18724689998411723,sibling_exact,0.05857582861069545,0.5545619438271256,0.5791943253384356,0.6664223863833807,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[1]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=traditional_matched_null,-0.0019394017109526374,-0.05927132431854826,0.11821682231499167,sibling_exact,0.045278420428524147,-0.04283280407306056,0.9658348141081143,0.9760552883314806,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[2]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=amplitude_only_control,-0.0077185012865415015,-0.06143376064020188,0.09929430004534841,sibling_exact,0.04100280973358509,-0.1882432286151194,0.8506859866346952,0.887874445066813,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[3]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=cnn1d_residual,-0.014191691134551765,-0.05926581954627624,0.0757640140796039,sibling_exact,0.034447019101110594,-0.41198604421751595,0.6803496522978035,0.7643928446404733,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[4]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=ridge_residual,-0.014989623365570082,-0.05304872199066191,0.06301987321305463,sibling_exact,0.02960987959963826,-0.5062372278525985,0.6126901236243613,0.6965703191205536,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[5]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=support_gated_cnn_new,-0.014965954141823001,-0.06809963072391448,0.09220090145646088,sibling_exact,0.04089374433530553,-0.3659717246508576,0.71438617458319,0.7979401131309314,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[6]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=topology_only_control,-0.016379561025317235,-0.05308596926296024,0.057604188544916154,sibling_exact,0.028237804031346046,-0.5800578900234138,0.5618755797428441,0.6513291384763658,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[7]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=shuffled_current_control,-0.01863946214700829,-0.05555584069193023,0.05581028018399635,sibling_exact,0.028410246758197685,-0.6560823742803267,0.5117711244862314,0.6033844739312975,False,False
S13e,pileup,1781059683.869.4bca6f7e__s13e_residual_cwola_support_collapse_atlas,/ml_methods/[8]/score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,score_excess_high_minus_low_ci_low/score_excess_high_minus_low_ci_high,E_scalar_ci_low_high_pair,method=mlp_residual,-0.019931780622345907,-0.05715626683298234,0.05440773051471864,sibling_exact,0.02846072637755172,-0.7003257878220218,0.4837238705895836,0.5738587533081395,False,False
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/ml/best_ml_minus_traditional_calibration_loss_ci,best_ml_minus_traditional_calibration_loss_ci,A_delta_named_ci_key,metric=charge_matched_pooled_calibration_loss,-0.6056110520318868,-0.6967174063600767,-0.5068976092029263,sibling_exact,0.04842430745014317,-12.506344105290786,6.89240520886567e-36,3.4138221772770905e-35,True,True
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/method_delta_vs_traditional/[0]/ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,E_scalar_ci_low_high_pair,method=phase_conformal_gated_cnn;stratum=all,-0.6056110520318868,-0.6967174063600767,-0.5068976092029263,sibling_exact,0.04842430745014317,-12.506344105290786,6.89240520886567e-36,3.4138221772770905e-35,True,True
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/method_delta_vs_traditional/[1]/ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,E_scalar_ci_low_high_pair,method=cnn1d;stratum=all,-0.5617240066462896,-0.6302797909792319,-0.4898268177460154,sibling_exact,0.03583049850433265,-15.677259041717369,2.163925382155576e-55,1.388675593070274e-54,True,True
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/method_delta_vs_traditional/[2]/ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,E_scalar_ci_low_high_pair,method=mlp;stratum=all,-0.5555874547350264,-0.6174038859105604,-0.5070515845134153,sibling_exact,0.02815161458771437,-19.735544936647788,1.067892602581763e-86,8.295839375845696e-86,True,True
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/method_delta_vs_traditional/[3]/ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees;stratum=all,-0.5500525364570135,-0.5936632895221106,-0.4472059471888805,sibling_exact,0.037362253461917384,-14.722145628011203,4.6467945953761496e-49,2.7216939772917447e-48,True,True
S06c,amplitude-charge,1781059684.1019.46485748__s06c_charge_proxy_timing_pull_width_calibration,/method_delta_vs_traditional/[4]/ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,ml_minus_traditional_calibration_loss_ci_low/ml_minus_traditional_calibration_loss_ci_high,E_scalar_ci_low_high_pair,method=ridge;stratum=all,-0.5490386783817918,-0.5986183127454505,-0.46342142259231883,sibling_exact,0.034489636345246016,-15.918946575308562,4.681932578897393e-57,3.0577577373683854e-56,True,True
S02j,timing,1781061044.485.7c697079__s02j_root_only_rate_proxy_falsification_ledger,/winner/delta_ci,delta_ci,A_delta_named_ci_key,method=ml_gated_proxy_all_root_proxies;family=ml,-0.366746683235429,-0.5558211204646579,-0.23452915274888098,sibling_prefix:delta_vs_traditional_ns,0.08196374276519544,-4.474498977993987,7.659069294387588e-06,1.9675884911443977e-05,True,True
S02j,timing,1781061044.485.7c697079__s02j_root_only_rate_proxy_falsification_ledger,/winner/ci,ci,B_delta_key_with_ci_sibling,method=ml_gated_proxy_all_root_proxies;family=ml,-0.366746683235429,1.2429719340646836,1.3378807229110028,delta_key:delta_vs_traditional_ns,0.024211870624906266,-15.14739149721724,7.883395289452008e-52,7.578231600828059e-51,True,True
S02j,timing,1781061044.485.7c697079__s02j_root_only_rate_proxy_falsification_ledger,/best_traditional_proxy/ci,ci,B_delta_key_with_ci_sibling,method=traditional_proxy_current,-6.401990049198503e-12,1.5313266755132298,1.850024041950689,delta_key:delta_vs_traditional_ns,0.08130184252141964,-7.874348047538831e-11,0.9999999999371718,0.9999999999371718,True,False
S02j,timing,1781061044.485.7c697079__s02j_root_only_rate_proxy_falsification_ledger,/best_ml_nn/ci,ci,B_delta_key_with_ci_sibling,method=ml_gated_proxy_all_root_proxies,-0.366746683235429,1.2429719340646836,1.3378807229110028,delta_key:delta_vs_traditional_ns,0.024211870624906266,-15.14739149721724,7.883395289452008e-52,7.578231600828059e-51,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[0]/delta_res68_abs_frac_ci95,delta_res68_abs_frac_ci95,A_delta_named_ci_key,method=ML_ridge_pretrigger_wave_atoms,-0.0045249545,-0.0063554886,-0.0025936549,sibling_exact,0.0009596690882263308,-4.715119571437966,2.415688448797681e-06,4.257650891005913e-06,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[0]/delta_charge_bias_tail_rate_ci95,delta_charge_bias_tail_rate_ci95,A_delta_named_ci_key,method=ML_ridge_pretrigger_wave_atoms,-0.0519435872,-0.0628206207,-0.0367739659,sibling_exact,0.006644676893415565,-7.817323254870776,5.3958412865847785e-15,1.5216272428169077e-14,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[1]/delta_res68_abs_frac_ci95,delta_res68_abs_frac_ci95,A_delta_named_ci_key,method=ML_hgb_pretrigger_wave_atoms,-0.0112292021,-0.0134251144,-0.0095507464,sibling_exact,0.0009883773453391287,-11.36124998509256,6.520491408750725e-30,4.179042221062964e-29,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[1]/delta_charge_bias_tail_rate_ci95,delta_charge_bias_tail_rate_ci95,A_delta_named_ci_key,method=ML_hgb_pretrigger_wave_atoms,-0.089200339,-0.1051776088,-0.0651433418,sibling_exact,0.010213010880757297,-8.733990401211223,2.4584198833914405e-18,9.12203167258403e-18,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[2]/delta_res68_abs_frac_ci95,delta_res68_abs_frac_ci95,A_delta_named_ci_key,method=NN_mlp_pretrigger_wave_atoms,0.0147059102,0.0104689981,0.017048949,sibling_exact,0.0016785897475417443,8.760872167565937,1.9374541888646903e-18,7.284827750131236e-18,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[2]/delta_charge_bias_tail_rate_ci95,delta_charge_bias_tail_rate_ci95,A_delta_named_ci_key,method=NN_mlp_pretrigger_wave_atoms,-0.0687411056,-0.081671457,-0.0486068095,sibling_exact,0.008435014051485059,-8.149495090396147,3.654468695749157e-16,1.0848001812644866e-15,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[3]/delta_res68_abs_frac_ci95,delta_res68_abs_frac_ci95,A_delta_named_ci_key,method=NN_1d_cnn_waveform,0.3394418329,0.2763145589,0.4016372783,sibling_exact,0.031970668948136195,10.617289036105344,2.476488781861639e-26,1.3176789367641174e-25,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[3]/delta_charge_bias_tail_rate_ci95,delta_charge_bias_tail_rate_ci95,A_delta_named_ci_key,method=NN_1d_cnn_waveform,0.3653400278,0.3291597544,0.3922707217,sibling_exact,0.016100032397995893,22.691881529721453,5.388276886233905e-114,6.331225341324838e-113,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[4]/delta_res68_abs_frac_ci95,delta_res68_abs_frac_ci95,A_delta_named_ci_key,method=NN_pretrigger_gated_residual_cnn_new,0.0356402151,0.0299833244,0.0401160432,sibling_exact,0.0025849247434967153,13.787718652028635,3.021651935386079e-43,2.434588130796784e-42,True,True
P11b,pedestal,1781061059.627.4bc647a3__p11b_pretrigger_charge_transfer_gate,/ml_minus_traditional/[4]/delta_charge_bias_tail_rate_ci95,delta_charge_bias_tail_rate_ci95,A_delta_named_ci_key,method=NN_pretrigger_gated_residual_cnn_new,-0.0317321991,-0.0377102616,-0.0219019892,sibling_exact,0.004032796654605299,-7.868534373971731,3.588199711983849e-15,1.0325227742647403e-14,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/winner/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_amplitude,-0.190719144427137,-0.24053000936359392,-0.13600294304749305,sibling_prefix:delta_vs_traditional_ns,0.02666555792366519,-7.152265291920905,8.535739906296954e-13,3.179563115095616e-12,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/hgb_primary/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_all,-0.132165223332116,-0.20228478350924795,-0.060500646774969344,sibling_prefix:delta_vs_traditional_ns,0.03617008727013705,-3.6539923817445414,0.0002581939314400648,0.0005129452771275954,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[0]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_pretrigger,-0.1253551637701229,-0.21009847190173025,-0.06795479331143311,sibling_prefix:delta_vs_analytic_ns,0.03626180881677121,-3.456947346546753,0.0005463315854700407,0.0010304228637346335,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[1]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_amplitude,-0.190719144427137,-0.24053000936359392,-0.13600294304749305,sibling_prefix:delta_vs_analytic_ns,0.02666555792366519,-7.152265291920905,8.535739906296954e-13,3.179563115095616e-12,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[2]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_q_template,-0.11171870867533751,-0.2156697903407302,-0.04740217254994057,sibling_prefix:delta_vs_analytic_ns,0.04292620148075759,-2.6025761614480922,0.009252626135249778,0.014588796763515524,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[3]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_stave,0.8262885392739685,0.45600898284371283,1.0171887957288381,sibling_prefix:delta_vs_analytic_ns,0.14316074614422514,5.771753511549433,7.845081842143505e-09,2.3855452948558825e-08,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[4]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_run_family,-0.13031591495672679,-0.22621864080073184,-0.07949537447071897,sibling_prefix:delta_vs_analytic_ns,0.037430092462756276,-3.4815814330780466,0.0004984621910331149,0.0009583337608249563,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/family_dropout/[5]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_waveform,-0.10820241248106832,-0.17530688667471117,-0.05751473274589638,sibling_prefix:delta_vs_analytic_ns,0.030049571027310776,-3.600797242088007,0.0003172429112532318,0.0006178979578657718,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[0]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_amplitude;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.190719144427137,-0.24053000936359392,-0.13600294304749305,sibling_prefix:delta_vs_traditional_ns,0.02666555792366519,-7.152265291920905,8.535739906296954e-13,3.179563115095616e-12,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[1]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_all;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.132165223332116,-0.20228478350924795,-0.060500646774969344,sibling_prefix:delta_vs_traditional_ns,0.03617008727013705,-3.6539923817445414,0.0002581939314400648,0.0005129452771275954,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[2]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_run_family;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.13031591495672679,-0.22621864080073184,-0.07949537447071897,sibling_prefix:delta_vs_traditional_ns,0.037430092462756276,-3.4815814330780466,0.0004984621910331149,0.0009583337608249563,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[3]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_pretrigger;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.1253551637701229,-0.21009847190173025,-0.06795479331143311,sibling_prefix:delta_vs_traditional_ns,0.03626180881677121,-3.456947346546753,0.0005463315854700407,0.0010304228637346335,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[4]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_q_template;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.11171870867533751,-0.2156697903407302,-0.04740217254994057,sibling_prefix:delta_vs_traditional_ns,0.04292620148075759,-2.6025761614480922,0.009252626135249778,0.014588796763515524,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[5]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_no_waveform;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.10820241248106832,-0.17530688667471117,-0.05751473274589638,sibling_prefix:delta_vs_traditional_ns,0.030049571027310776,-3.600797242088007,0.0003172429112532318,0.0006178979578657718,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[6]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=s03b_binned_timewalk;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,-0.09669503513703548,-0.22315709420187158,-0.08597181693004242,sibling_prefix:delta_vs_traditional_ns,0.03499688727801356,-2.76296101332941,0.005727960779384028,0.009378748968441979,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[8]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=ridge_all;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,0.057269275998052205,-0.046376952426738595,0.15043284406335358,sibling_prefix:delta_vs_traditional_ns,0.05020750331192378,1.1406517396863134,0.25401487708157566,0.3154018057096231,False,False
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[9]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=mlp_all;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,0.0875287453505762,0.008145812199507892,0.1380363078704211,sibling_prefix:delta_vs_traditional_ns,0.03313593940895671,2.641504870899088,0.008253862030959229,0.013162790705847,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[10]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d_all;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,0.1566141208810672,-0.05005926278934503,0.3452709351036327,sibling_prefix:delta_vs_traditional_ns,0.10085139344684187,1.5529197518090565,0.12044230737294472,0.1602312839157925,False,False
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[11]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=tcn_new_architecture_all;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,0.39318342672443185,0.16190584001036307,0.5789145312266558,sibling_prefix:delta_vs_traditional_ns,0.10638172295654515,3.6959678391845525,0.00021905070283405852,0.0004440619690105404,True,True
S03p,timing,1781062439.500.63591f99__s03p_hgb_feature_leakage_null_grid,/required_model_family_results/[12]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,method=hgb_run_family_only_sentinel;metric=pooled_blind_sample_ii_pairwise_sigma68_ns,0.5512764789771576,0.3873187449238761,0.6698114103745905,sibling_prefix:delta_vs_traditional_ns,0.07206577969773437,7.649629009626726,2.0155997018874347e-14,8.580695873749365e-14,True,True
