block,threshold_MeV,stave,hit_events,edep_sum_MeV,edep_mean_MeV
61,1.0,B6,906,18026.522825004948,19.892809316585723
61,1.0,B8,646,16560.214037388552,25.632374404567415
60,2.0,B2,2356,67255.45802091213,28.544878448806347
60,2.0,B4,1246,28310.19083510433,22.71361617917528
60,2.0,B6,841,16887.648650541963,20.06861842770975
60,2.0,B8,578,14925.228181457118,25.81068742899088
61,2.0,B2,2424,67821.5465484462,27.97601076293991
61,2.0,B4,1348,30872.077516670026,22.89656162257517
61,2.0,B6,904,18026.522825004948,19.933575946293825
61,2.0,B8,640,16560.214037388552,25.85926553890336
60,5.0,B2,2345,67255.45802091213,28.661341045338272
60,5.0,B4,1238,28310.19083510433,22.836405019699253
60,5.0,B6,837,16887.648650541963,20.14771887464595
60,5.0,B8,573,14925.228181457118,26.006564877603207
61,5.0,B2,2419,67821.5465484462,28.025223612626355
61,5.0,B4,1336,30872.077516670026,23.070736430625566
61,5.0,B6,902,18026.522825004948,19.972542373425245
61,5.0,B8,632,16560.214037388552,26.14146621611865
60,10.0,B2,2319,67255.45802091213,28.89078955911923
60,10.0,B4,1225,28310.19083510433,22.99916772165038
60,10.0,B6,828,16887.648650541963,20.284925324245723
60,10.0,B8,555,14925.228181457118,26.607199848286342
61,10.0,B2,2394,67821.5465484462,28.22133591480244
61,10.0,B4,1325,30872.077516670026,23.197423301445713
61,10.0,B6,891,18026.522825004948,20.13082387256426
61,10.0,B8,615,16560.214037388552,26.652803931078086
60,15.0,B2,1371,67255.45802091213,40.49682132657318
60,15.0,B4,660,28310.19083510433,31.333783055529768
60,15.0,B6,628,16887.648650541963,22.26116839245421
60,15.0,B8,523,14925.228181457118,27.471044823061384
61,15.0,B2,1399,67821.5465484462,39.71573504451215
61,15.0,B4,710,30872.077516670026,31.8285423438231
61,15.0,B6,668,18026.522825004948,22.1610179249171
61,15.0,B8,583,16560.214037388552,27.431328312992942
60,20.0,B2,1361,67255.45802091213,40.66384653807955
60,20.0,B4,350,28310.19083510433,44.980314584488454
60,20.0,B6,380,16887.648650541963,25.123749492476136
60,20.0,B8,329,14925.228181457118,32.83727584745329
61,20.0,B2,1390,67821.5465484462,39.8622972876255
61,20.0,B4,384,30872.077516670026,45.40248582266084
61,20.0,B6,392,18026.522825004948,25.150184341769744
61,20.0,B8,364,16560.214037388552,32.93354752931323
60,25.0,B2,1021,67255.45802091213,46.54808016244676
60,25.0,B4,339,28310.19083510433,45.71994939766454
60,25.0,B6,107,16887.648650541963,32.489096328427806
60,25.0,B8,269,14925.228181457118,35.24229952376408
61,25.0,B2,1005,67821.5465484462,46.32096443958726
61,25.0,B4,375,30872.077516670026,45.93443840425172
61,25.0,B6,110,18026.522825004948,33.0800838349867
61,25.0,B8,300,16560.214037388552,35.24199918971967
60,30.0,B2,997,67255.45802091213,47.02195797356376
60,30.0,B4,328,28310.19083510433,46.324145469873656
60,30.0,B6,32,16887.648650541963,46.51749467579872
60,30.0,B8,196,14925.228181457118,38.02522880687497
61,30.0,B2,985,67821.5465484462,46.71528226251733
61,30.0,B4,369,30872.077516670026,46.246580120581996
61,30.0,B6,33,18026.522825004948,48.40495609727191
61,30.0,B8,231,16560.214037388552,37.534975388765915
60,40.0,B2,638,67255.45802091213,53.41182593714649
60,40.0,B4,205,28310.19083510433,52.04286507998667
60,40.0,B6,19,16887.648650541963,55.131728490528026
60,40.0,B8,69,14925.228181457118,44.46794332510801
61,40.0,B2,626,67821.5465484462,53.01491874821284
61,40.0,B4,231,30872.077516670026,51.80653682103982
61,40.0,B6,20,18026.522825004948,57.71873790701435
61,40.0,B8,73,16560.214037388552,44.75896057391408
60,50.0,B2,372,67255.45802091213,59.66732201623217
60,50.0,B4,99,28310.19083510433,60.128501840832236
60,50.0,B6,10,16887.648650541963,66.09216110959888
60,50.0,B8,3,14925.228181457118,59.51262172396921
61,50.0,B2,373,67821.5465484462,58.76991355343185
61,50.0,B4,108,30872.077516670026,60.541879146159765
61,50.0,B6,10,18026.522825004948,70.61569177290657
61,50.0,B8,1,16560.214037388552,65.80592326024852
62,0.0,B2,2403,68046.87216352078,28.317466568256677
62,0.0,B4,1309,29668.363671639796,22.66490731217708
62,0.0,B6,872,16986.979879347557,19.480481513013252
62,0.0,B8,633,16635.959597750174,26.281136805292533
63,0.0,B2,2377,65294.09144732452,27.46911714233257
63,0.0,B4,1346,29436.16953945817,21.869368157101167
63,0.0,B6,907,17676.631166184605,19.489119257094384
63,0.0,B8,611,15847.28540462472,25.936637323444714
62,1.0,B2,2402,68046.87216352078,28.329252261147545
62,1.0,B4,1299,29668.363671639796,22.8361890107354
62,1.0,B6,865,16986.979879347557,19.635403833834843
62,1.0,B8,626,16635.959597750174,26.57070803657354
63,1.0,B2,2370,65294.09144732452,27.549378331203823
63,1.0,B4,1326,29436.16953945817,22.192594201200283
63,1.0,B6,896,17676.631166184605,19.723518075042794
63,1.0,B8,602,15847.28540462472,26.318809322151647
62,2.0,B2,2402,68046.87216352078,28.329252261147545
62,2.0,B4,1296,29668.363671639796,22.88596994919725
62,2.0,B6,863,16986.979879347557,19.677358054418672
62,2.0,B8,624,16635.959597750174,26.651464400575204
63,2.0,B2,2365,65294.09144732452,27.604523203986883
63,2.0,B4,1317,29436.16953945817,22.33343150935911
63,2.0,B6,893,17676.631166184605,19.785072601054843
63,2.0,B8,600,15847.28540462472,26.40142376652927
62,5.0,B2,2387,68046.87216352078,28.485779747886117
62,5.0,B4,1292,29668.363671639796,22.94760991881641
62,5.0,B6,858,16986.979879347557,19.76974145807203
62,5.0,B8,609,16635.959597750174,27.22880997894788
63,5.0,B2,2355,65294.09144732452,27.706855933920817
63,5.0,B4,1310,29436.16953945817,22.43391292103548
63,5.0,B6,887,17676.631166184605,19.898237323969216
63,5.0,B8,594,15847.28540462472,26.63047002639764
62,10.0,B2,2362,68046.87216352078,28.69687215502214
62,10.0,B4,1274,29668.363671639796,23.170648239689452
62,10.0,B6,851,16986.979879347557,19.870039720488055
62,10.0,B8,595,16635.959597750174,27.694703427285514
63,10.0,B2,2325,65294.09144732452,27.95360732159121
63,10.0,B4,1293,29436.16953945817,22.619902905371713
63,10.0,B6,873,17676.631166184605,20.0993885098767
63,10.0,B8,569,15847.28540462472,27.48069593236465
62,15.0,B2,1393,68046.87216352078,40.281074482020394
62,15.0,B4,664,29668.363671639796,32.257566283530736
62,15.0,B6,653,16986.979879347557,21.62646006862995
62,15.0,B8,569,16635.959597750174,28.388386538387838
63,15.0,B2,1325,65294.09144732452,39.90177021967419
63,15.0,B4,693,29436.16953945817,30.734443607396717
63,15.0,B6,664,17676.631166184605,22.021982411218726
63,15.0,B8,542,15847.28540462472,28.20355120349477
62,20.0,B2,1386,68046.87216352078,40.392289622507775
62,20.0,B4,369,29668.363671639796,45.291203665083955
62,20.0,B6,350,16986.979879347557,24.827552938059277
62,20.0,B8,366,16635.959597750174,33.90353268297354
63,20.0,B2,1315,65294.09144732452,40.07702939870469
63,20.0,B4,355,29436.16953945817,44.79603190049229
63,20.0,B6,381,17676.631166184605,25.00527323935232
63,20.0,B8,335,15847.28540462472,34.272529512480354
62,25.0,B2,1024,68046.87216352078,46.52905635006492
62,25.0,B4,357,29668.363671639796,46.06479653166386
62,25.0,B6,90,16986.979879347557,32.60572362330361
62,25.0,B8,316,16635.959597750174,35.77190622290237
63,25.0,B2,958,65294.09144732452,46.44299790446082
63,25.0,B4,345,29436.16953945817,45.46217263868476
63,25.0,B6,104,17676.631166184605,32.08682174229111
63,25.0,B8,291,15847.28540462472,36.14930199877449
62,30.0,B2,995,68046.87216352078,47.10151255284862
62,30.0,B4,346,29668.363671639796,46.650368682696275
62,30.0,B6,31,16986.979879347557,44.606841455967725
62,30.0,B8,247,16635.959597750174,38.04669533344096
63,30.0,B2,946,65294.09144732452,46.6921081921351
63,30.0,B4,340,29436.16953945817,45.724872784907156
63,30.0,B6,31,17676.631166184605,45.70389109114944
63,30.0,B8,228,15847.28540462472,38.502609746678786
62,40.0,B2,651,68046.87216352078,53.07119436226622
62,40.0,B4,230,29668.363671639796,51.6302817591282
62,40.0,B6,17,16986.979879347557,52.74847692496884
62,40.0,B8,89,16635.959597750174,44.52401722497939
63,40.0,B2,611,65294.09144732452,52.71240029839759
63,40.0,B4,213,29436.16953945817,50.76203048234061
63,40.0,B6,20,17676.631166184605,51.26202929299454
63,40.0,B8,88,15847.28540462472,44.68341296680847
62,50.0,B2,363,68046.87216352078,59.692399993729516
62,50.0,B4,112,29668.363671639796,59.298009351683056
62,50.0,B6,9,16986.979879347557,60.87568458611785
62,50.0,B8,3,16635.959597750174,56.77678039839386
63,50.0,B2,342,65294.09144732452,59.22548681091073
63,50.0,B4,91,29436.16953945817,59.68248285687718
63,50.0,B6,7,17676.631166184605,63.159625911089606
63,50.0,B8,5,15847.28540462472,52.3139195903309
64,0.0,B2,2389,66893.944058303,28.00081375399874
64,0.0,B4,1316,29188.17276726941,22.179462589110493
64,0.0,B6,872,16796.527041675785,19.262072295499753
64,0.0,B8,611,15464.228788409166,25.309703418018277
65,0.0,B2,2397,66590.5444314522,27.780786162474843
65,0.0,B4,1321,30237.182256625303,22.889615637112264
65,0.0,B6,869,16929.249212703362,19.481299439244374
65,0.0,B8,620,15677.100751013695,25.285646372602734
64,1.0,B2,2387,66893.944058303,28.02374626761811
64,1.0,B4,1302,29188.17276726941,22.413033340881423
64,1.0,B6,865,16796.527041675785,19.416334772325765
64,1.0,B8,601,15464.228788409166,25.723454957578326
65,1.0,B2,2389,66590.5444314522,27.872824047169335
65,1.0,B4,1313,30237.182256625303,23.025690775063673
65,1.0,B6,863,16929.249212703362,19.613669746789476
65,1.0,B8,610,15677.100751013695,25.693811435768275
64,2.0,B2,2384,66893.944058303,28.057450856048217
64,2.0,B4,1301,29188.17276726941,22.429369348411903
64,2.0,B6,860,16796.527041675785,19.51950764337468
64,2.0,B8,599,15464.228788409166,25.804966664125978
65,2.0,B2,2386,66590.5444314522,27.90588880258449
65,2.0,B4,1305,30237.182256625303,23.15759625289772
65,2.0,B6,862,16929.249212703362,19.635016766924092
65,2.0,B8,607,15677.100751013695,25.812132218802923
64,5.0,B2,2374,66893.944058303,28.159193040159856
64,5.0,B4,1287,29188.17276726941,22.636954110223435
64,5.0,B6,851,16796.527041675785,19.68849503517888
64,5.0,B8,589,15464.228788409166,26.181058395701935
65,5.0,B2,2376,66590.5444314522,28.008442855744875
65,5.0,B4,1295,30237.182256625303,23.31618273219496
65,5.0,B6,856,16929.249212703362,19.748415323082554
65,5.0,B8,596,15677.100751013695,26.22151594813872
64,10.0,B2,2342,66893.944058303,28.425378738492757
64,10.0,B4,1271,29188.17276726941,22.821471204397483
64,10.0,B6,839,16796.527041675785,19.862312968014308
64,10.0,B8,574,15464.228788409166,26.668125658322047
65,10.0,B2,2355,66590.5444314522,28.183599787346058
65,10.0,B4,1283,30237.182256625303,23.464156762708747
65,10.0,B6,850,16929.249212703362,19.831800497590446
65,10.0,B8,578,15677.100751013695,26.786024131664956
64,15.0,B2,1374,66893.944058303,39.94132007353093
64,15.0,B4,692,29188.17276726941,30.88079225389285
64,15.0,B6,622,16796.527041675785,21.916159179943687
64,15.0,B8,541,15464.228788409166,27.547617602989927
65,15.0,B2,1374,66590.5444314522,39.65677495310338
65,15.0,B4,695,30237.182256625303,32.107463445916
65,15.0,B6,638,16929.249212703362,21.742053533380037
65,15.0,B8,555,15677.100751013695,27.396772756097093
64,20.0,B2,1362,66893.944058303,40.134779803989694
64,20.0,B4,365,29188.17276726941,44.268643756237424
64,20.0,B6,354,16796.527041675785,24.993833126885818
64,20.0,B8,325,15464.228788409166,33.63131471877199
65,20.0,B2,1363,66590.5444314522,39.8352681650829
65,20.0,B4,380,30237.182256625303,45.52299913944283
65,20.0,B6,382,16929.249212703362,24.287876417883826
65,20.0,B8,348,15677.100751013695,32.80262267121009
64,25.0,B2,990,66893.944058303,46.583295704890695
64,25.0,B4,350,29188.17276726941,45.213072841140125
64,25.0,B6,93,16796.527041675785,32.861855033928144
64,25.0,B8,273,15464.228788409166,35.82148259659699
65,25.0,B2,996,66590.5444314522,46.05067436414188
65,25.0,B4,371,30237.182256625303,46.07372429308003
65,25.0,B6,91,16929.249212703362,31.265138136489682
65,25.0,B8,283,15677.100751013695,35.32393783555179
64,30.0,B2,972,66893.944058303,46.93920348124225
64,30.0,B4,342,29188.17276726941,45.626948789075136
64,30.0,B6,29,16796.527041675785,46.98360441430491
64,30.0,B8,205,15464.228788409166,38.40372714837306
65,30.0,B2,978,66590.5444314522,46.40333782980585
65,30.0,B4,364,30237.182256625303,46.407982100109834
65,30.0,B6,25,16929.249212703362,44.239462828433695
65,30.0,B8,211,15677.100751013695,37.91738253398512
64,40.0,B2,624,66893.944058303,53.09131734125542
64,40.0,B4,202,29188.17276726941,51.60650088329172
64,40.0,B6,17,16796.527041675785,55.37782179386721
64,40.0,B8,75,15464.228788409166,44.68907860413305
65,40.0,B2,631,66590.5444314522,52.18549664080697
65,40.0,B4,233,30237.182256625303,51.56262469612162
65,40.0,B6,12,16929.249212703362,55.265674892414374
65,40.0,B8,74,15677.100751013695,44.312854940584835
64,50.0,B2,370,66893.944058303,58.86452248552226
64,50.0,B4,94,29188.17276726941,59.86399899081044
64,50.0,B6,10,16796.527041675785,63.519027555300305
64,50.0,B8,4,15464.228788409166,59.46714349535705
65,50.0,B2,347,66590.5444314522,58.624080394017184
65,50.0,B4,102,30237.182256625303,60.65134411074708
65,50.0,B6,7,16929.249212703362,63.10059752929518
65,50.0,B8,0,15677.100751013695,0.0
66,0.0,B2,2431,68938.54810787964,28.358102882714785
66,0.0,B4,1329,29010.44801681515,21.828779546136307
66,0.0,B6,922,18078.576395846827,19.60800042933495
66,0.0,B8,623,15585.806487521246,25.017345886871986
67,0.0,B2,2363,67609.6817891647,28.611799318309227
67,0.0,B4,1247,27950.969035368857,22.414570196767325
67,0.0,B6,851,16466.048362930538,19.349058005793818
67,0.0,B8,590,15364.900268731073,26.0422038453069
66,1.0,B2,2423,68938.54810787964,28.450116442295627
66,1.0,B4,1321,29010.44801681515,21.958363913403492
66,1.0,B6,915,18078.576395846827,19.756444517457766
66,1.0,B8,610,15585.806487521246,25.54357075315485
67,1.0,B2,2353,67609.6817891647,28.7316461297445
67,1.0,B4,1236,27950.969035368857,22.611233629520438
67,1.0,B6,838,16466.048362930538,19.64426372984392
67,1.0,B8,585,15364.900268731073,26.259968942937558
66,2.0,B2,2418,68938.54810787964,28.505604843418404
66,2.0,B4,1316,29010.44801681515,22.036566207720966
66,2.0,B6,909,18078.576395846827,19.877619989011272
66,2.0,B8,606,15585.806487521246,25.701775925537373
67,2.0,B2,2349,67609.6817891647,28.777900534899054
67,2.0,B4,1234,27950.969035368857,22.645274262443966
67,2.0,B6,836,16466.048362930538,19.687287291152796
67,2.0,B8,584,15364.900268731073,26.301851980513106
66,5.0,B2,2408,68938.54810787964,28.60997217235877
66,5.0,B4,1308,29010.44801681515,22.151499002688755
66,5.0,B6,899,18078.576395846827,20.06001523674846
66,5.0,B8,596,15585.806487521246,26.079936199413844
67,5.0,B2,2343,67609.6817891647,28.843839389058456
67,5.0,B4,1223,27950.969035368857,22.817852754434163
67,5.0,B6,833,16466.048362930538,19.74509036932795
67,5.0,B8,577,15364.900268731073,26.574612684196396
66,10.0,B2,2387,68938.54810787964,28.78608573670908
66,10.0,B4,1293,29010.44801681515,22.318022568979544
66,10.0,B6,888,18078.576395846827,20.219573582245093
66,10.0,B8,587,15585.806487521246,26.36753318008696
67,10.0,B2,2313,67609.6817891647,29.105718208803196
67,10.0,B4,1215,27950.969035368857,22.922106702413814
67,10.0,B6,826,16466.048362930538,19.857622663611316
67,10.0,B8,556,15364.900268731073,27.266379816315887
66,15.0,B2,1383,68938.54810787964,40.89767186343561
66,15.0,B4,667,29010.44801681515,30.837042150027223
66,15.0,B6,674,18078.576395846827,22.165276553430438
66,15.0,B8,552,15585.806487521246,27.246014207562446
67,15.0,B2,1391,67609.6817891647,40.38389214725755
67,15.0,B4,654,27950.969035368857,31.20202112194928
67,15.0,B6,623,16466.048362930538,21.757952432946112
67,15.0,B8,531,15364.900268731073,27.941252630192583
66,20.0,B2,1370,68938.54810787964,41.11778663950697
66,20.0,B4,345,29010.44801681515,44.83026545298803
66,20.0,B6,402,18078.576395846827,25.035223445808946
66,20.0,B8,357,15585.806487521246,32.06667681710696
67,20.0,B2,1378,67609.6817891647,40.6012549162399
67,20.0,B4,344,27950.969035368857,45.011476707086565
67,20.0,B6,360,16466.048362930538,24.503338002897877
67,20.0,B8,350,15364.900268731073,32.94031798983453
66,25.0,B2,1030,68938.54810787964,47.0974160632079
66,25.0,B4,331,29010.44801681515,45.79088056954868
66,25.0,B6,105,18078.576395846827,33.01903290012618
66,25.0,B8,286,15585.806487521246,34.62550123620621
67,25.0,B2,1032,67609.6817891647,46.513223113227376
67,25.0,B4,338,27950.969035368857,45.41956411622615
67,25.0,B6,84,16466.048362930538,31.872677054994533
67,25.0,B8,281,15364.900268731073,35.63580792679113
66,30.0,B2,1016,68938.54810787964,47.36677923867707
66,30.0,B4,322,29010.44801681515,46.3085724080749
66,30.0,B6,40,18078.576395846827,44.13041777671099
66,30.0,B8,208,15585.806487521246,37.15193643794815
67,30.0,B2,1006,67609.6817891647,47.02086289604854
67,30.0,B4,327,27950.969035368857,46.022681047766596
67,30.0,B6,19,16466.048362930538,50.57208976962638
67,30.0,B8,218,15364.900268731073,37.858465302603335
66,40.0,B2,671,68938.54810787964,53.33246011572014
66,40.0,B4,202,29010.44801681515,51.97541786117259
66,40.0,B6,22,18078.576395846827,52.8959410678098
66,40.0,B8,61,15585.806487521246,44.107676955513234
67,40.0,B2,658,67609.6817891647,52.903962855480934
67,40.0,B4,206,27950.969035368857,51.486550778286365
67,40.0,B6,15,16466.048362930538,55.26288643037549
67,40.0,B8,75,15364.900268731073,44.718084984354036
66,50.0,B2,394,68938.54810787964,59.55694966725719
66,50.0,B4,99,29010.44801681515,59.328679278514784
66,50.0,B6,10,18078.576395846827,62.63137759528236
66,50.0,B8,1,15585.806487521246,59.21320443375551
67,50.0,B2,378,67609.6817891647,58.845038948772164
67,50.0,B4,91,27950.969035368857,60.48959829761744
67,50.0,B6,9,16466.048362930538,61.507028146539454
67,50.0,B8,4,15364.900268731073,54.23762424994036
68,0.0,B2,2385,65367.69720818443,27.407839500286972
68,0.0,B4,1359,31129.994388370073,22.906544803804323
68,0.0,B6,884,17174.17022101327,19.427794367662067
68,0.0,B8,621,15914.591873916333,25.6273621158073
69,0.0,B2,2368,67274.72964063473,28.409936503646424
69,0.0,B4,1331,30001.903943558238,22.54087448802272
69,0.0,B6,888,17522.381310213175,19.732411385375197
69,0.0,B8,611,15691.314257794878,25.681365397372964
68,1.0,B2,2383,65367.69720818443,27.430250030476973
68,1.0,B4,1350,31129.994388370073,23.056740790446707
68,1.0,B6,878,17174.17022101327,19.55954664582732
68,1.0,B8,613,15914.591873916333,25.95664713123188
69,1.0,B2,2365,67274.72964063473,28.445528292899834
69,1.0,B4,1314,30001.903943558238,22.82849970243983
69,1.0,B6,876,17522.381310213175,19.99834591673226
69,1.0,B8,607,15691.314257794878,25.847794249762337
68,2.0,B2,2382,65367.69720818443,27.441211243137666
68,2.0,B4,1341,31129.994388370073,23.202327049760097
68,2.0,B6,875,17174.17022101327,19.621791435810263
68,2.0,B8,608,15914.591873916333,26.157015027717666
69,2.0,B2,2364,67274.72964063473,28.456725941378057
