run,group,event_index,eventno,stave,stave_idx,amplitude_adc,target_odd_neg_amp,peak_sample,tail_10_17_over_total,tail_12_17_over_total,early_0_5_over_total,exp_tail_log_slope,exp_tail_residual_max,exp_tail_positive_residual_sum,ar1_tail_residual_rms,event_selected_stave_multiplicity,late_tail_memory_threshold,afterpulse_residual_threshold,late_tail_memory_like,afterpulse_or_pileup
59,sample_ii_analysis,34645,457798,B4,1,2163.0,1839.0,6,0.2605325,0.11889178,0.26987356,-0.29620636,0.078140594,0.19847572,0.038935,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34649,457802,B8,3,4339.5,4347.5,8,0.6538546,0.47659808,0.00021947874,-0.06468612,0.07538994,0.30126852,0.093132585,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,34658,457811,B2,0,1803.5,522.0,3,0.0,0.0,0.56660175,-1.0054586,-0.09883493,0.0,0.19159767,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34662,457815,B2,0,3270.5,3261.5,7,0.5123947,0.2820051,0.027961621,-0.22179009,0.13315487,0.5261607,0.08077998,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34741,457894,B2,0,6044.0,6046.0,7,0.59546906,0.4245252,0.005075311,-0.05790588,0.073247306,0.07968685,0.05815379,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,34760,457913,B6,2,4084.0,4084.0,6,0.5017455,0.3120082,0.10246038,-0.14192557,0.1854327,0.5464404,0.09019498,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34772,457925,B8,3,3071.0,2437.5,8,0.30703372,0.16086058,0.25990847,-0.2553425,0.05406966,0.10926697,0.05045345,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34773,457926,B4,1,3699.5,3677.5,6,0.48233843,0.28658682,0.11622939,-0.16343175,0.20926905,0.53265524,0.09254833,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34787,457940,B6,2,2103.0,1889.5,6,0.24986018,0.10850112,0.25615212,-0.31938487,0.077914074,0.18622077,0.036826603,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34791,457944,B4,1,1876.5,1882.0,8,0.50816184,0.2820963,0.01512831,-0.2644533,0.15968326,0.52539885,0.062951475,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34811,457964,B6,2,2723.5,2723.5,9,0.5991109,0.34893942,0.002565731,-0.20615572,0.12325261,0.53929335,0.08110953,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,34811,457964,B8,3,4341.5,4340.0,8,0.6440656,0.45871276,0.002379967,-0.0619307,0.04454692,0.1836175,0.055969533,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,34848,458001,B4,1,2574.0,2571.0,8,0.52155036,0.3044961,0.021653745,-0.21395059,0.11000029,0.3813138,0.058882702,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34924,458077,B2,0,1830.5,1830.5,7,0.3785934,0.17736474,0.08529574,-0.34932443,0.1360044,0.41882238,0.054451153,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34929,458082,B6,2,4111.0,4013.0,5,0.44397327,0.26640543,0.17450817,-0.17001994,0.17937942,0.41287574,0.07106719,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34959,458112,B6,2,1384.0,1376.0,7,0.39190716,0.19431037,0.083085135,-0.29877383,0.101271205,0.32551837,0.050383013,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,34966,458119,B2,0,6795.5,6796.5,7,0.5494219,0.3902319,0.02803173,-0.047760475,0.069406904,0.1267705,0.088500224,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,34967,458120,B6,2,4071.0,4071.0,7,0.5866913,0.39304903,0.016789792,-0.11467815,0.17078398,0.58661944,0.09650069,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,34986,458139,B2,0,3446.0,3356.5,6,0.38343474,0.20004839,0.15822041,-0.2397137,0.10209239,0.26155213,0.0764336,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35014,458167,B8,3,1599.5,1496.0,6,0.28801602,0.13586484,0.20675841,-0.28186506,0.0796549,0.22280145,0.041487847,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35047,458200,B2,0,1011.5,371.5,4,0.0,0.0,0.6590816,-0.9375624,-0.16136019,0.0,0.14089292,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35052,458205,B4,1,2625.0,2621.0,9,0.6035077,0.36084965,0.0033945378,-0.1905955,0.11839161,0.50386876,0.076587595,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35061,458214,B2,0,5661.0,5632.0,6,0.4879593,0.33148092,0.14387786,-0.08189751,0.08452471,0.25523812,0.052692857,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35063,458216,B6,2,2935.5,2829.5,6,0.31559485,0.15676017,0.19441688,-0.27785373,0.07541556,0.15771244,0.041238133,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35090,458243,B6,2,3104.5,3104.5,6,0.45425618,0.24896769,0.086979575,-0.20623893,0.15024117,0.36188772,0.0838749,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35129,458282,B6,2,3351.5,3343.5,7,0.53521127,0.2996574,0.020669965,-0.1981319,0.23019278,0.58459586,0.09161005,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35135,458288,B2,0,5293.5,5115.0,6,0.48900318,0.33648655,0.14520516,-0.08098329,0.109461755,0.21369913,0.05427546,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35151,458304,B6,2,1679.5,835.0,4,0.0154005885,0.0,0.5739171,-1.2901418,0.0744777,0.0744777,0.1194199,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35151,458304,B8,3,1646.5,665.5,4,0.016719086,0.0,0.57429785,-1.3010844,0.086715,0.086715,0.12823778,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35156,458309,B8,3,2346.0,2335.5,8,0.5210422,0.2962118,0.016389506,-0.24587902,0.12994443,0.4609164,0.062240586,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35206,458359,B4,1,1372.5,400.5,4,0.0,0.0,0.7133807,-0.86763597,-0.25223798,0.0,0.14763899,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35206,458359,B8,3,2297.5,775.5,3,0.07744253,0.00058319775,0.43856472,-1.6297845,0.33151487,0.4535246,0.13126127,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35209,458362,B8,3,5013.5,5011.0,8,0.66456264,0.47500545,0.00045950324,-0.05801587,0.041161217,0.041161217,0.05048513,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35224,458377,B4,1,2666.5,2661.0,8,0.5436211,0.31139317,0.012843024,-0.22307199,0.12716514,0.48808283,0.06872855,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35250,458403,B2,0,3720.5,3720.5,7,0.5308558,0.31407493,0.04333137,-0.17249675,0.22106966,0.5899657,0.088522,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35306,458459,B4,1,2678.5,2681.0,8,0.5674257,0.3395118,0.008377064,-0.17847076,0.0875031,0.37173307,0.05968885,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35324,458477,B4,1,3144.5,3146.5,11,0.59809965,0.36084077,0.00808139,-0.1704293,0.21276914,0.6312805,0.08688341,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35333,458486,B4,1,2977.0,2978.0,8,0.58818954,0.34337714,0.0038907141,-0.18608616,0.17907009,0.5228002,0.077543855,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35345,458498,B8,3,2221.5,2219.0,8,0.55442196,0.32683915,0.009095938,-0.20538174,0.100539654,0.39049158,0.06407468,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35355,458508,B6,2,3055.5,3056.5,17,0.98157537,0.97996956,0.007944557,0.69079995,0.9693745,1.8465973,0.55470085,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35355,458508,B8,3,3837.5,3833.5,17,0.9967976,0.9962094,0.002548853,0.92320883,0.9474657,1.9054561,0.859065,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35447,458600,B6,2,3497.5,3512.0,8,0.6068678,0.39132667,0.006775,-0.1448702,0.23988838,0.64544946,0.090394974,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35461,458614,B4,1,2793.5,2791.0,7,0.4222202,0.231021,0.08314392,-0.23708527,0.087265685,0.2621576,0.06243804,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35461,458614,B8,3,3700.0,3700.0,7,0.55022556,0.354483,0.04139517,-0.13426936,0.21597101,0.59033406,0.083721355,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35467,458620,B4,1,3703.0,3689.5,7,0.6139777,0.41165316,0.0071570575,-0.118757546,0.18773599,0.60521305,0.08469139,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35468,458621,B6,2,3578.0,3579.5,8,0.6640696,0.4552936,0.0003372795,-0.12144613,0.27206248,0.6877753,0.105806105,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35474,458627,B6,2,2453.0,2452.0,9,0.569128,0.32859346,0.0053109475,-0.2245671,0.1353916,0.51060027,0.076152034,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35474,458627,B8,3,3946.5,3954.5,8,0.6229295,0.43116766,0.004674019,-0.09398858,0.1356473,0.47283,0.0726629,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35497,458650,B2,0,4640.0,4640.0,7,0.5646112,0.37924716,0.031624567,-0.10906282,0.14907444,0.50182974,0.07819879,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35512,458665,B6,2,6215.0,6217.0,16,0.9934629,0.99105453,0.00051608466,0.7598851,0.5773035,1.1695224,0.2772587,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35533,458686,B6,2,3340.5,3340.5,8,0.6281624,0.40046865,0.0019770805,-0.15496437,0.25676933,0.6451004,0.09139968,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35542,458695,B6,2,1243.5,1082.0,6,0.24548244,0.10626207,0.25446072,-0.34566835,0.069142506,0.17075466,0.033998005,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35586,458739,B2,0,3292.0,3289.0,7,0.5293756,0.2966746,0.022041319,-0.21082655,0.14605251,0.5532027,0.08294846,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35609,458762,B2,0,2744.5,2752.0,8,0.52234155,0.2956553,0.012284632,-0.2509467,0.14348803,0.48444813,0.06322024,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35611,458764,B2,0,2742.5,2174.5,10,0.661811,0.4227138,0.13335131,-0.08459862,0.2620077,1.12903,0.19847752,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35611,458764,B8,3,2165.0,954.5,4,0.06901883,0.0,0.46640426,-1.5516634,0.29268613,0.41532826,0.083266005,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35614,458767,B6,2,2181.0,1497.5,5,0.15913261,0.04296105,0.3752974,-1.2349422,0.16731101,0.39862955,0.044471968,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35662,458815,B2,0,2891.5,2871.5,7,0.43551335,0.23890208,0.06649616,-0.25325245,0.1104583,0.339298,0.049647473,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35663,458816,B8,3,2831.5,2826.0,6,0.39264965,0.2145716,0.12505917,-0.24071966,0.08370843,0.23021051,0.056779824,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35686,458839,B4,1,1829.0,1447.0,6,0.25165513,0.123856276,0.28847727,-0.24649945,0.07368659,0.14851984,0.03541259,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35686,458839,B8,3,2808.5,2481.5,6,0.31864554,0.16888127,0.2311616,-0.2367083,0.062373567,0.15328364,0.03580133,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35695,458848,B2,0,3701.0,3672.5,17,0.9618944,0.9534567,0.020413717,0.35921863,0.96277386,1.8156588,0.700726,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35699,458852,B2,0,2699.5,2698.5,8,0.43577442,0.2325083,0.058586374,-0.2773029,0.13301288,0.39680514,0.05202669,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35717,458870,B8,3,4548.5,4534.5,8,0.6398358,0.45977968,0.0034296403,-0.06555968,0.047829628,0.20725003,0.06462172,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35718,458871,B4,1,3329.0,3308.0,7,0.52146524,0.29884976,0.04501858,-0.185856,0.21916085,0.5804978,0.08565669,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35724,458877,B2,0,1318.0,1314.5,8,0.42323,0.21376204,0.06388772,-0.31525177,0.14527903,0.4697018,0.06015843,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35731,458884,B4,1,2022.0,2014.0,8,0.49040166,0.26655805,0.025146985,-0.28501284,0.15169266,0.50854427,0.06364862,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35733,458886,B2,0,4129.0,4120.5,6,0.5103508,0.32120275,0.10067431,-0.14000909,0.18750362,0.5743653,0.08975237,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35745,458898,B2,0,5706.0,5706.0,7,0.5646582,0.39588356,0.027450144,-0.06343965,0.055615798,0.17316788,0.07710851,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35745,458898,B8,3,2162.5,1532.5,5,0.18970847,0.06478742,0.35481834,-0.8653397,0.13184188,0.41618007,0.040953804,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35751,458904,B4,1,3227.5,3226.5,7,0.57170993,0.34445837,0.01908684,-0.1693837,0.23286891,0.6603619,0.09363134,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35760,458913,B2,0,3266.5,3263.5,7,0.50723046,0.28607664,0.036947306,-0.20589507,0.12978578,0.4733437,0.07675361,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35794,458947,B6,2,2460.5,2211.5,6,0.2713478,0.12774059,0.24601892,-0.2865739,0.067366354,0.17758596,0.03232778,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35794,458947,B8,3,3852.0,3169.5,5,0.4016301,0.23671511,0.24146067,-0.17064412,0.134857,0.3044415,0.064537354,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35804,458957,B4,1,2559.5,1228.0,4,0.11784715,0.021287102,0.4177868,-1.5959512,0.21799707,0.5483364,0.04825781,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35804,458957,B8,3,3660.0,2433.0,4,0.36293182,0.19986846,0.27482268,-0.20656995,0.16617772,0.3109613,0.06806937,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35806,458959,B4,1,2345.5,2339.5,8,0.44724822,0.24554692,0.056633938,-0.25735897,0.1177949,0.38180083,0.050859276,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35821,458974,B4,1,3571.5,3568.5,7,0.5934221,0.3872275,0.015926369,-0.1338061,0.23371598,0.66434014,0.09235362,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35834,458987,B4,1,3172.5,3173.0,7,0.53763115,0.3048748,0.027195938,-0.19724937,0.2271897,0.6321826,0.089649,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35846,458999,B4,1,3044.0,2489.5,5,0.29361978,0.1462929,0.2670037,-0.28293216,0.064467974,0.14267856,0.06237194,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35853,459006,B2,0,4007.0,4007.0,6,0.5232476,0.32304487,0.05660537,-0.15690455,0.23591155,0.5788913,0.08545604,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35863,459016,B4,1,2631.5,2635.0,9,0.5914895,0.346668,0.0034232028,-0.20243451,0.13338627,0.56700367,0.078337364,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35884,459037,B6,2,1963.5,1960.0,7,0.40908775,0.21001594,0.08623675,-0.28275463,0.12451398,0.3788599,0.050658226,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35884,459037,B8,3,2584.0,2582.0,7,0.40154558,0.21622874,0.09433282,-0.25103864,0.09312164,0.27304402,0.043835483,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35894,459047,B6,2,2838.5,2806.0,6,0.3570933,0.1855775,0.14320736,-0.2715421,0.09400874,0.22049882,0.041616358,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35902,459055,B8,3,1087.5,1091.5,9,0.6434723,0.36363637,0.0010936431,-0.22135983,0.18080103,0.6956683,0.10311856,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,35910,459063,B4,1,1416.5,329.5,3,0.0,0.0,0.52421266,-1.0694256,-0.113907844,0.0,0.27486283,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35938,459091,B4,1,1990.5,1986.5,8,0.4852941,0.25949,0.026006954,-0.2923236,0.14447826,0.50518256,0.0646739,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35942,459095,B4,1,3015.0,3008.0,11,0.6298519,0.38185558,0.004154253,-0.16850139,0.20472008,0.601087,0.089017145,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35977,459130,B4,1,2602.5,2073.5,5,0.23963547,0.10988779,0.30848655,-0.30143094,0.06515085,0.16025916,0.030255914,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,35999,459152,B2,0,2999.0,2994.5,8,0.48603976,0.2708957,0.032164395,-0.24634391,0.12844716,0.4234513,0.060102865,3,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35999,459152,B4,1,2705.0,2701.5,8,0.46858767,0.25727728,0.03719494,-0.25744936,0.12039286,0.4146857,0.065359086,3,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,35999,459152,B8,3,2947.5,2941.0,8,0.5727379,0.32942805,0.010375687,-0.19932267,0.18868415,0.5755547,0.0805277,3,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36001,459154,B2,0,5296.0,2702.0,4,0.3506261,0.22723849,0.34857827,-0.17782716,0.14927071,0.34577322,0.05732665,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36004,459157,B6,2,2925.0,2927.5,8,0.5569111,0.31774434,0.008946726,-0.21064156,0.11608823,0.49756494,0.07285987,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36110,459263,B6,2,2027.5,817.5,4,0.027760435,0.0,0.5273234,-1.3359576,0.15812999,0.15812999,0.11591548,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36137,459290,B2,0,2496.5,1811.5,7,0.32060876,0.14849336,0.19776857,-1.4687965,0.5844919,1.4758742,0.1476879,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36161,459314,B6,2,1374.5,1347.5,6,0.28142226,0.12612125,0.1877229,-0.3364532,0.08389065,0.22405979,0.03625504,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36161,459314,B8,3,3917.0,3805.5,5,0.44943064,0.27577427,0.17239739,-0.15638895,0.17882726,0.3858953,0.070237584,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36221,459374,B2,0,1277.5,1008.5,5,0.22197509,0.103091635,0.32206407,-0.29534635,0.048917588,0.12442954,0.0228854,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36250,459403,B6,2,2339.0,2339.5,9,0.5912066,0.34191677,0.0030258119,-0.2216854,0.12996316,0.5252908,0.08049079,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36250,459403,B8,3,2494.0,2481.0,9,0.6091008,0.36217985,0.0047956402,-0.19763844,0.13486332,0.5774033,0.08433287,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36268,459421,B6,2,2935.5,3030.0,7,0.5305976,0.28214708,0.01760902,-0.25746527,0.27669415,0.7397658,0.1007617,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36289,459442,B8,3,3580.5,3573.0,7,0.6029561,0.40030792,0.017028483,-0.11940623,0.21496737,0.6403725,0.08871045,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36305,459458,B4,1,1091.0,1088.5,7,0.41845182,0.21871957,0.08118306,-0.27544788,0.123356536,0.3770085,0.05339752,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36342,459495,B8,3,6360.5,6366.0,7,0.56788665,0.39679742,0.005245948,-0.07580197,0.07199345,0.07199345,0.052080568,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36365,459518,B2,0,1206.0,1204.0,8,0.41919318,0.20859434,0.04021548,-0.3499654,0.13770363,0.4383235,0.05592767,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36384,459537,B6,2,1523.5,1523.5,7,0.39596123,0.19482252,0.09234054,-0.29793635,0.119728856,0.3515311,0.056133118,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36396,459549,B6,2,1783.0,1786.5,9,0.6688068,0.40886313,0.0003914814,-0.17134355,0.16162726,0.6677752,0.107708864,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36398,459551,B8,3,2748.0,2748.0,9,0.6313998,0.38098615,0.0017491609,-0.16959359,0.14794339,0.54562753,0.08241076,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36401,459554,B4,1,2209.5,2206.5,12,0.9739292,0.7272998,0.00078212295,0.6415948,0.8547211,3.16209,0.20965046,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36401,459554,B8,3,2871.5,2879.5,12,0.99333745,0.797046,0.0008027185,0.7540874,0.87217075,3.1606162,0.21961516,2,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36465,459618,B8,3,3144.5,3148.5,11,0.5928365,0.35637575,0.0069490974,-0.16941823,0.21507074,0.6008186,0.08559603,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36472,459625,B2,0,2949.5,2971.5,7,0.46426812,0.24877535,0.031102777,-0.2997269,0.15744804,0.5398427,0.062532924,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36502,459655,B8,3,4670.5,4670.0,7,0.6002398,0.42527887,0.013479962,-0.05808442,0.047616854,0.17253897,0.058053136,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36524,459677,B6,2,2498.5,2500.0,8,0.5125047,0.28347772,0.011195211,-0.2581225,0.13635352,0.45317402,0.06200078,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36579,459732,B8,3,1371.5,1209.5,6,0.28981292,0.1443249,0.22865173,-0.26382267,0.061888356,0.18384825,0.037343234,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36590,459743,B8,3,3712.0,3236.5,5,0.41204485,0.23506369,0.2180983,-0.17363709,0.16169955,0.34562838,0.0731648,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36610,459763,B4,1,3220.5,3226.0,11,0.60048383,0.3759778,0.0096237045,-0.15432785,0.2664656,0.69379455,0.09549592,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36614,459767,B2,0,4123.0,2987.0,7,0.4412869,0.29276764,0.19488901,-0.13850933,0.19027688,0.4398958,0.07053348,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36629,459782,B4,1,1879.0,719.0,4,0.017929602,0.0,0.56185716,-1.304612,0.0957124,0.0957124,0.12645252,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36649,459802,B4,1,2605.5,763.0,3,0.14655529,0.033634074,0.49599898,-1.6142123,0.29376778,0.7506,0.12841171,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36664,459817,B2,0,2643.0,2643.0,8,0.4942465,0.27174154,0.014660323,-0.27353922,0.1425376,0.45605528,0.058387216,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36688,459841,B8,3,3544.0,2302.0,4,0.32838053,0.1647198,0.29209107,-0.24575019,0.14438899,0.2807437,0.07464793,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36695,459848,B2,0,3562.5,3551.0,7,0.5178234,0.28895533,0.035165515,-0.20272072,0.2274956,0.60426384,0.08940976,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36807,459960,B8,3,3091.0,2701.5,8,0.3362845,0.1836173,0.22550406,-0.2290252,0.041853916,0.11491132,0.04531949,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36816,459969,B2,0,1400.0,384.5,3,0.0,0.0,0.7515637,-0.5250155,-0.41581157,0.0,0.1579494,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36852,460005,B2,0,9452.5,9449.0,7,0.46920642,0.3252929,0.06741383,-0.07205502,0.0724878,0.07716736,0.07549868,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36886,460039,B4,1,1596.5,411.5,3,0.021996994,0.0,0.5470847,-1.3428179,0.1172026,0.1172026,0.24024174,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,36911,460064,B6,2,4274.5,4272.5,7,0.60226166,0.4135375,0.0092251925,-0.10027743,0.13724004,0.458064,0.06845954,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36930,460083,B8,3,2860.0,1064.0,3,0.19745342,0.04690572,0.4012265,-1.4683143,0.35667264,0.8087421,0.09555201,1,0.3356955921910285,0.25581894695758817,0,1
59,sample_ii_analysis,36951,460104,B4,1,4565.5,4564.0,7,0.5784919,0.40496153,0.028018827,-0.06652529,0.051230647,0.22038054,0.05267293,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36954,460107,B6,2,2617.5,2614.5,9,0.59481955,0.34483325,0.002792837,-0.21256992,0.11540685,0.49416715,0.079944864,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36990,460143,B2,0,4097.0,4097.0,7,0.55328864,0.35123712,0.03257623,-0.1486389,0.23514216,0.635538,0.09164007,1,0.3356955921910285,0.25581894695758817,1,0
59,sample_ii_analysis,36997,460150,B2,0,2634.5,1461.5,4,0.111782305,0.01622368,0.43406972,-1.5870769,0.2119936,0.50078106,0.053744957,1,0.3356955921910285,0.25581894695758817,0,0
59,sample_ii_analysis,37038,460191,B4,1,1179.5,732.0,0,0.0,0.0,1.0,0.0,-1.2840286,0.0,0.04627114,1,0.3356955921910285,0.25581894695758817,0,0
