row_id,method,run,label_injected,score,threshold,veto,pool_level,pool_clean,exact_stratum_available,manual_adjudicated_pathology,base_d_t_ns,manual_proxy_votes
60:495324:8391:106312:raw_clean,mlp,60,0,0.090034087394827,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,0,2.1161636661211176,1
60:495582:8629:106570:raw_clean,mlp,60,0,0.0112414430596143,0.775505127911233,False,adjacent_run_amp_topology_baseline,66,True,0,1.3173283084999523,0
60:495594:8640:106582:raw_clean,mlp,60,0,0.1519035159249269,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.118241040772272,0
60:495595:8641:106583:raw_clean,mlp,60,0,0.0131367105380255,0.7661011490480424,False,adjacent_run_amp_topology_baseline,107,True,1,2.660005238630532,1
60:495679:8719:106667:raw_clean,mlp,60,0,0.0601340055175321,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.862959722938818,2
60:495720:8756:106708:raw_clean,mlp,60,0,0.0117464689892106,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,1.2624386707274835,1
60:495781:8814:106769:raw_clean,mlp,60,0,0.0671729051034165,0.7211274816097886,False,adjacent_run_amp_topology_baseline,168,True,1,2.8541348862716944,1
60:495885:8913:106873:raw_clean,mlp,60,0,0.03065724306087,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,0,1.9675549151579403,1
60:495906:8934:106894:raw_clean,mlp,60,0,0.0371875722692564,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,1,1.7796621645585553,3
60:495913:8941:106901:raw_clean,mlp,60,0,0.0745479663433221,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.2305988697626233,1
60:496038:9061:107026:raw_clean,mlp,60,0,0.1983624363491629,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,0,1.763750722418628,1
60:496043:9066:107031:raw_clean,mlp,60,0,0.1381076015402754,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,1,2.9092670551013136,1
60:496055:9076:107043:raw_clean,mlp,60,0,0.0124290436327342,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,0,0.7335839696229769,1
60:496210:9217:107198:raw_clean,mlp,60,0,0.6861493553923218,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.890110938046334,3
60:496410:9398:107398:raw_clean,mlp,60,0,0.0555446793864084,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,0,1.9599212798655576,1
60:496485:9471:107473:raw_clean,mlp,60,0,0.2694525036049234,0.7661011490480424,False,adjacent_run_amp_topology_baseline,107,True,1,2.4936281125858564,1
60:496509:9491:107497:raw_clean,mlp,60,0,0.0075956896171336,0.8776560297650196,False,amp_topology,374,False,0,1.9526365855359489,1
60:496587:9564:107575:raw_clean,mlp,60,0,0.0680325444854837,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,1.521377087437937,1
60:496600:9577:107588:raw_clean,mlp,60,0,0.3128478813887366,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.9243449637919668,1
60:496614:9591:107602:raw_clean,mlp,60,0,0.0625092380230603,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,1,2.32291646678701,1
60:496693:9663:107681:raw_clean,mlp,60,0,0.1087177475771559,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,0,1.5100098744201451,1
60:496751:9717:107739:raw_clean,mlp,60,0,0.0055957508239988,0.8378476265541643,False,adjacent_run_amp_topology_baseline,71,True,1,2.499348167180898,1
60:496843:9803:107831:raw_clean,mlp,60,0,0.5889236378154324,0.7211274816097886,False,adjacent_run_amp_topology_baseline,168,True,0,2.101329730498474,1
60:497007:9956:107995:raw_clean,mlp,60,0,0.6165399476571715,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,1,2.6220773662551444,2
60:497178:10108:108166:raw_clean,mlp,60,0,0.4578715010096075,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.3529070774980845,1
60:497345:10266:108333:raw_clean,mlp,60,0,0.9995773414537472,0.7849409230550921,True,adjacent_run_amp_topology_baseline,262,True,1,0.97048594567055,2
60:497410:10327:108398:raw_clean,mlp,60,0,0.0544606617023418,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,0,2.1309244189978145,1
60:497563:10467:108551:raw_clean,mlp,60,0,0.0398574782520559,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,1,1.7462857487040715,2
60:497649:10545:108637:raw_clean,mlp,60,0,0.0566982333839597,0.8342820952993754,False,adjacent_run_amp_topology_baseline,81,True,0,1.4923730525201435,0
60:497664:10559:108652:raw_clean,mlp,60,0,0.0698835840572282,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,1,2.5142495689971973,2
60:497689:10581:108677:raw_clean,mlp,60,0,0.1227893696469029,0.8378476265541643,False,adjacent_run_amp_topology_baseline,71,True,1,2.362466324182236,2
60:497728:10614:108716:raw_clean,mlp,60,0,0.0636743903318842,0.7758788186856789,False,adjacent_run_amp_topology_baseline,62,True,1,1.9793343015268652,3
60:497884:10760:108872:raw_clean,mlp,60,0,0.112712386008017,0.775505127911233,False,adjacent_run_amp_topology_baseline,66,True,1,2.267536404482218,1
60:497892:10768:108880:raw_clean,mlp,60,0,0.0084482141160246,0.775505127911233,False,adjacent_run_amp_topology_baseline,66,True,0,1.2079957289115022,0
60:498017:10881:109005:raw_clean,mlp,60,0,0.2441282656028817,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,1,2.381820427939388,1
60:498019:10883:109007:raw_clean,mlp,60,0,0.014522582451236,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,0,1.5972358400874178,1
60:498060:10918:109048:raw_clean,mlp,60,0,0.0573195195040974,0.8686734549591458,False,adjacent_run_amp_topology_baseline,63,True,1,2.9602839994144574,2
60:498239:11088:109227:raw_clean,mlp,60,0,0.0610249432725523,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.0513729971519438,1
60:498253:11102:109241:raw_clean,mlp,60,0,0.0387381788685984,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,0,1.390927624872578,1
60:498261:11109:109249:raw_clean,mlp,60,0,0.1304012090646015,0.7211274816097886,False,adjacent_run_amp_topology_baseline,168,True,0,0.928330142087578,0
60:498379:11220:109367:raw_clean,mlp,60,0,0.02403466647695,0.8342820952993754,False,adjacent_run_amp_topology_baseline,81,True,1,2.611804742211767,1
60:498418:11258:109406:raw_clean,mlp,60,0,0.0443166768775149,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,1,2.6864415979157634,1
60:498733:11554:109721:raw_clean,mlp,60,0,0.02052082653409,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,1,2.313634830499808,1
60:498761:11582:109749:raw_clean,mlp,60,0,0.0351487201651112,0.7661011490480424,False,adjacent_run_amp_topology_baseline,107,True,1,2.4487708543530537,1
60:498773:11593:109761:raw_clean,mlp,60,0,0.9524540281426962,0.7849409230550921,True,adjacent_run_amp_topology_baseline,262,True,0,1.6615174785779914,1
60:498841:11655:109829:raw_clean,mlp,60,0,0.4326138777819279,0.7661011490480424,False,adjacent_run_amp_topology_baseline,107,True,1,2.2739769305864077,1
60:499027:11832:110015:raw_clean,mlp,60,0,0.0333155169216393,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.7106891664957544,1
60:499183:11975:110171:raw_clean,mlp,60,0,0.0261462010943051,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.592353770442997,1
60:499342:12125:110330:raw_clean,mlp,60,0,0.1728789188057296,0.8003900148482668,False,adjacent_run_amp_topology_baseline,138,True,1,2.402912982019405,2
60:499368:12149:110356:raw_clean,mlp,60,0,0.0144456069703719,0.775505127911233,False,adjacent_run_amp_topology_baseline,66,True,0,2.113314565682632,1
60:499442:12220:110430:raw_clean,mlp,60,0,0.950383117216378,0.7919835402502784,True,amp_topology,451,False,1,0.0,2
60:499534:12305:110522:raw_clean,mlp,60,0,0.0138542890456217,0.7919835402502784,False,amp_topology,451,False,0,0.3794740249883048,1
60:499644:12407:110632:raw_clean,mlp,60,0,0.0171248955648572,0.8342820952993754,False,adjacent_run_amp_topology_baseline,81,True,0,1.4853956201369698,0
60:499705:12458:110693:raw_clean,mlp,60,0,0.5704098561683423,0.7758788186856789,False,adjacent_run_amp_topology_baseline,62,True,1,1.82214625272751,2
60:499740:12490:110728:raw_clean,mlp,60,0,0.9952979664023228,0.9122193867200612,True,adjacent_run_amp_topology_baseline,238,True,1,2.9145979976391416,3
60:499829:12573:110817:raw_clean,mlp,60,0,0.0286322602360661,0.7211274816097886,False,adjacent_run_amp_topology_baseline,168,True,0,1.762381765814773,1
60:499903:12643:110891:raw_clean,mlp,60,0,0.9893965212492428,0.9122193867200612,True,adjacent_run_amp_topology_baseline,238,True,1,0.5354840143521429,2
60:499929:12667:110917:raw_clean,mlp,60,0,0.0718450480686851,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,1,2.251069495561808,1
60:500219:12935:111207:raw_clean,mlp,60,0,0.0064247895977786,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,0,1.979016167870654,1
60:500289:13001:111277:raw_clean,mlp,60,0,0.0371853711382868,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,0,1.564327478912869,1
60:500312:13024:111300:raw_clean,mlp,60,0,0.1836357996995475,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.8718900681736983,2
60:500356:13067:111344:raw_clean,mlp,60,0,0.2145899100077077,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.856226647724774,2
60:500403:13112:111391:raw_clean,mlp,60,0,0.7168967752486616,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,1,2.5800800948264744,1
60:500425:13133:111413:raw_clean,mlp,60,0,0.1263821627127265,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,0,1.0513822511404136,1
60:500475:13179:111463:raw_clean,mlp,60,0,0.0556896555155468,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.5708642288273467,1
60:500566:13260:111554:raw_clean,mlp,60,0,0.0053751486949778,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,0.1102595132445891,1
60:500662:13348:111650:raw_clean,mlp,60,0,0.0920835732317429,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,0,1.7544895569002534,1
60:500790:13469:111778:raw_clean,mlp,60,0,0.1029972614359451,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,0,0.9726670101141792,1
60:500838:13516:111826:raw_clean,mlp,60,0,0.0474514114578589,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.824888896206616,1
60:500910:13585:111898:raw_clean,mlp,60,0,0.0386848414626027,0.3987033725146796,False,adjacent_run_amp_topology_baseline,30,True,0,0.3936635400750212,1
60:500938:13610:111926:raw_clean,mlp,60,0,0.4712737213984064,0.8686734549591458,False,adjacent_run_amp_topology_baseline,63,True,1,2.85456928838952,2
60:501068:13730:112056:raw_clean,mlp,60,0,0.0882595512286886,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.9498194176825407,2
60:501181:13827:112169:raw_clean,mlp,60,0,0.3074086421879747,0.8342820952993754,False,adjacent_run_amp_topology_baseline,81,True,1,2.372633967073416,1
60:501185:13831:112173:raw_clean,mlp,60,0,0.170014553731228,0.8686734549591458,False,adjacent_run_amp_topology_baseline,63,True,1,2.173913043478258,2
60:501206:13851:112194:raw_clean,mlp,60,0,0.0202765889063841,0.7211274816097886,False,adjacent_run_amp_topology_baseline,168,True,0,1.5472532518366862,1
60:501240:13882:112228:raw_clean,mlp,60,0,0.1251435452709052,0.8378476265541643,False,adjacent_run_amp_topology_baseline,71,True,0,1.4937450251823634,1
60:501259:13898:112247:raw_clean,mlp,60,0,0.036733158342853,0.9122193867200612,False,adjacent_run_amp_topology_baseline,238,True,1,2.7507870155338807,1
60:501283:13917:112271:raw_clean,mlp,60,0,0.0505088657808686,0.8686734549591458,False,adjacent_run_amp_topology_baseline,63,True,1,2.636297091976082,1
60:501295:13929:112283:raw_clean,mlp,60,0,0.3918386804224034,0.7334472806492163,False,adjacent_run_amp_topology_baseline,125,True,0,1.812648047713182,1
60:501460:14086:112448:raw_clean,mlp,60,0,0.1262176956265347,0.7849409230550921,False,adjacent_run_amp_topology_baseline,262,True,0,2.044000537165111,1
61:501577:14194:112565:raw_clean,mlp,61,0,0.3982032294474681,0.6651412042877711,False,adjacent_run_amp_topology_baseline,48,True,0,1.7608322929671232,1
61:501613:14227:112601:raw_clean,mlp,61,0,0.8288812135432864,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.655696800902547,3
61:501678:14284:112666:raw_clean,mlp,61,0,0.5987296831215106,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.6818192269665038,1
61:501686:14291:112674:raw_clean,mlp,61,0,0.806810120222022,0.6157532490723104,True,adjacent_run_amp_topology_baseline,134,True,1,2.77599957249663,3
61:501700:14304:112688:raw_clean,mlp,61,0,0.5181741187652552,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,0,0.967254445964432,1
61:501754:14354:112742:raw_clean,mlp,61,0,0.3217662339432193,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.168598982619756,2
61:501761:14360:112749:raw_clean,mlp,61,0,0.5255149879354978,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.404652426983006,2
61:501779:14378:112767:raw_clean,mlp,61,0,0.54546320492308,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,0,0.141789269214243,1
61:501809:14405:112797:raw_clean,mlp,61,0,0.584108742972205,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,0.0618965234260429,1
61:501954:14540:112942:raw_clean,mlp,61,0,0.5887406031566199,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.2884119801766865,1
61:502059:14639:113047:raw_clean,mlp,61,0,0.1664981883937714,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,1.3567810944433312,0
61:502079:14656:113067:raw_clean,mlp,61,0,0.189964135015042,0.7791785497879021,False,adjacent_run_amp_topology_baseline,61,True,0,1.6729556532706162,1
61:502230:14800:113218:raw_clean,mlp,61,0,0.0169748835545745,0.3385408611491281,False,adjacent_run_amp_topology_baseline,82,True,0,1.6750263756657446,1
61:502279:14845:113267:raw_clean,mlp,61,0,0.625437233549244,0.6217553653357597,True,adjacent_run_amp_topology_baseline,281,True,1,1.7107651997569209,2
61:502312:14872:113300:raw_clean,mlp,61,0,0.4829386887802883,0.7823855935054367,False,adjacent_run_amp_topology_baseline,49,True,1,2.66845186695425,2
61:502321:14881:113309:raw_clean,mlp,61,0,0.851813543596303,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,1,2.250738954292665,1
61:502474:15023:113462:raw_clean,mlp,61,0,0.3194256000641486,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,0,1.7302848201927503,1
61:502505:15052:113493:raw_clean,mlp,61,0,0.0535360015389593,0.4124995545035822,False,adjacent_run_amp_topology_baseline,34,True,0,0.5258540954116242,1
61:502513:15059:113501:raw_clean,mlp,61,0,0.1656174312303953,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.869426400366045,1
61:502540:15084:113528:raw_clean,mlp,61,0,0.5629746375534804,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.6536715217534947,2
61:502555:15099:113543:raw_clean,mlp,61,0,0.4856497089498694,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.9323023375627493,1
61:502615:15152:113603:raw_clean,mlp,61,0,0.5654901738406154,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,0,2.1970961111902554,1
61:502659:15192:113647:raw_clean,mlp,61,0,0.9353824575970848,0.3385408611491281,True,adjacent_run_amp_topology_baseline,82,True,0,0.0480800934423513,0
61:502700:15230:113688:raw_clean,mlp,61,0,0.4152963947799518,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.8355803321515296,2
61:502773:15296:113761:raw_clean,mlp,61,0,0.5901209431447368,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,1.5280247207035984,2
61:502815:15335:113803:raw_clean,mlp,61,0,0.0572267995947056,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,0,1.3075642126634293,0
61:502823:15343:113811:raw_clean,mlp,61,0,0.9097420633189016,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,0.9441571418794013,2
61:502860:15379:113848:raw_clean,mlp,61,0,0.0130625091053071,0.7791785497879021,False,adjacent_run_amp_topology_baseline,61,True,0,1.4912797096571708,1
61:502910:15424:113898:raw_clean,mlp,61,0,0.3953040433492075,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,1.0315398728263148,2
61:502946:15457:113934:raw_clean,mlp,61,0,0.0740295280462259,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,0,2.174398625429553,1
61:502965:15476:113953:raw_clean,mlp,61,0,0.554927645482488,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,1.9842283027570708,2
61:503005:15515:113993:raw_clean,mlp,61,0,0.2879469930265588,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,1,2.4975165688806165,1
61:503080:15585:114068:raw_clean,mlp,61,0,0.1438387871213457,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,0,1.0161270944038954,0
61:503081:15586:114069:raw_clean,mlp,61,0,0.3628979060249191,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.948934441033046,1
61:503082:15586:114070:raw_clean,mlp,61,0,0.7055429312941469,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.253562374333427,2
61:503209:15706:114197:raw_clean,mlp,61,0,0.5859705420424569,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.100379326187124,2
61:503211:15707:114199:raw_clean,mlp,61,0,0.601680518273629,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,1.831376794180464,2
61:503279:15769:114267:raw_clean,mlp,61,0,0.1234370058838628,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.3280643642793173,1
61:503352:15836:114340:raw_clean,mlp,61,0,0.3568525308595102,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,0.9316589975437352,2
61:503390:15872:114378:raw_clean,mlp,61,0,0.5451350215063223,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,0,1.4074352119725084,0
61:503438:15918:114426:raw_clean,mlp,61,0,0.4830094607007099,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,0,1.996311162178877,1
61:503487:15964:114475:raw_clean,mlp,61,0,0.5360811163171694,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.437478751614876,2
61:503758:16217:114746:raw_clean,mlp,61,0,0.110696759399081,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.487041768854173,1
61:503803:16258:114791:raw_clean,mlp,61,0,0.7831756397994442,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.729310016232596,3
61:503824:16279:114812:raw_clean,mlp,61,0,0.7705607319350423,0.6651412042877711,True,adjacent_run_amp_topology_baseline,48,True,1,2.5292574938673056,3
61:503841:16295:114829:raw_clean,mlp,61,0,0.2042895281947735,0.4124995545035822,False,adjacent_run_amp_topology_baseline,34,True,0,0.9166038351553034,1
61:503969:37:114957:raw_clean,mlp,61,0,0.2842484461364621,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,1,2.8504745313915407,2
61:504046:109:115034:raw_clean,mlp,61,0,0.4403959835025801,0.7823855935054367,False,adjacent_run_amp_topology_baseline,49,True,1,2.694085063155274,2
61:504244:298:115232:raw_clean,mlp,61,0,0.1129655068182492,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,0.7258287430613883,1
61:504278:330:115266:raw_clean,mlp,61,0,0.6682472552668237,0.6651412042877711,True,adjacent_run_amp_topology_baseline,48,True,1,1.8148737393205887,3
61:504390:430:115378:raw_clean,mlp,61,0,0.8393433653482807,0.7823855935054367,True,adjacent_run_amp_topology_baseline,49,True,1,2.5120710098149037,2
61:504403:443:115391:raw_clean,mlp,61,0,0.7155321745411621,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,1.5829593593597266,3
61:504433:472:115421:raw_clean,mlp,61,0,0.7614861483278328,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,1.949116560131948,2
61:504440:478:115428:raw_clean,mlp,61,0,0.666947399173182,0.6157532490723104,True,adjacent_run_amp_topology_baseline,134,True,1,2.7456261363751544,2
61:504463:499:115451:raw_clean,mlp,61,0,0.5682397565134287,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.587233686242932,3
61:504501:531:115489:raw_clean,mlp,61,0,0.2593171314245843,0.7823855935054367,False,adjacent_run_amp_topology_baseline,49,True,1,2.7450252129004653,1
61:504545:571:115533:raw_clean,mlp,61,0,0.4745607436758806,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,0,1.4772559928004547,0
61:504547:572:115535:raw_clean,mlp,61,0,0.4756458349615319,0.7823855935054367,False,adjacent_run_amp_topology_baseline,49,True,1,2.5768353288085635,2
61:504572:595:115560:raw_clean,mlp,61,0,0.4141268979272726,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.367421209321428,1
61:504616:634:115604:raw_clean,mlp,61,0,0.5869173593621052,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.599479525688217,2
61:504644:660:115632:raw_clean,mlp,61,0,0.342245488787106,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.5858243799661764,2
61:504676:690:115664:raw_clean,mlp,61,0,0.2520211447195779,0.6651412042877711,False,adjacent_run_amp_topology_baseline,48,True,1,2.818718783030413,2
61:504693:704:115681:raw_clean,mlp,61,0,0.0624187872583223,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,0.7262603461249064,1
61:504720:729:115708:raw_clean,mlp,61,0,0.3169183977981495,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.3659141354556184,1
61:504756:764:115744:raw_clean,mlp,61,0,0.354427578850096,0.7791785497879021,False,adjacent_run_amp_topology_baseline,61,True,1,1.955263556651648,2
61:504791:794:115779:raw_clean,mlp,61,0,0.0214843246410937,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,1.0521791577703006,0
61:504849:848:115837:raw_clean,mlp,61,0,0.0351196377733593,0.7823855935054367,False,adjacent_run_amp_topology_baseline,49,True,1,2.906233849147238,1
61:504874:875:115862:raw_clean,mlp,61,0,0.1004285101593245,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.202611766305239,2
61:504922:911:115910:raw_clean,mlp,61,0,0.2372812186798388,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.414921256218186,1
61:504928:917:115916:raw_clean,mlp,61,0,0.0859038992538737,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,0.2682877694544743,1
61:504929:917:115917:raw_clean,mlp,61,0,0.0329657046584965,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,0,1.7925728382861053,1
61:504943:929:115931:raw_clean,mlp,61,0,0.5175693949631027,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,0,1.3111981269833457,0
61:505002:984:115990:raw_clean,mlp,61,0,0.3641119888445993,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.789408674267829,2
61:505029:1009:116017:raw_clean,mlp,61,0,0.945435009763712,0.6217553653357597,True,adjacent_run_amp_topology_baseline,281,True,0,1.0759641768818184,1
61:505039:1019:116027:raw_clean,mlp,61,0,0.8470892868941561,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.963348567808495,2
61:505044:1024:116032:raw_clean,mlp,61,0,0.6481510368968892,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,0,1.7027839620041192,1
61:505087:1064:116075:raw_clean,mlp,61,0,0.4817179166692004,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.9037736914419057,1
61:505130:1106:116118:raw_clean,mlp,61,0,0.037263490354722,0.6217553653357597,False,adjacent_run_amp_topology_baseline,281,True,0,0.3326971513940933,1
61:505142:1116:116130:raw_clean,mlp,61,0,0.5595173839495126,0.6651412042877711,False,adjacent_run_amp_topology_baseline,48,True,1,2.9990222510963065,2
61:505171:1142:116159:raw_clean,mlp,61,0,0.9138453672396066,0.6217553653357597,True,adjacent_run_amp_topology_baseline,281,True,1,1.9596193159032431,3
61:505259:1221:116247:raw_clean,mlp,61,0,0.4767644843666251,0.6651412042877711,False,adjacent_run_amp_topology_baseline,48,True,1,1.411785685289786,2
61:505300:1257:116288:raw_clean,mlp,61,0,0.7909089299441102,0.6443844884622576,True,adjacent_run_amp_topology_baseline,30,True,1,2.8311938562833205,1
61:505424:1369:116412:raw_clean,mlp,61,0,0.685304453289663,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.091049519884713,3
61:505476:1416:116464:raw_clean,mlp,61,0,0.2925402809410905,0.3941811652253571,False,adjacent_run_amp_topology_baseline,151,True,0,0.2713046433662427,0
61:505483:1423:116471:raw_clean,mlp,61,0,0.2796859538224934,0.6157532490723104,False,adjacent_run_amp_topology_baseline,134,True,1,2.275462826917426,1
61:505522:1459:116510:raw_clean,mlp,61,0,0.5669269041090427,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,0,1.7202154603502997,1
61:505617:1545:116605:raw_clean,mlp,61,0,0.3088446573005913,0.7347057394379077,False,adjacent_run_amp_topology_baseline,137,True,1,1.9737155782739144,2
61:505657:1583:116645:raw_clean,mlp,61,0,0.7505707166546416,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.5377988450073445,2
61:505829:1742:116817:raw_clean,mlp,61,0,0.1371557003117054,0.7791785497879021,False,adjacent_run_amp_topology_baseline,61,True,1,1.936395255315361,2
61:505843:1756:116831:raw_clean,mlp,61,0,0.8760195166551863,0.4905584680974815,True,adjacent_run_amp_topology_baseline,89,True,0,1.069462842590596,0
61:505908:1815:116896:raw_clean,mlp,61,0,0.3338954833494303,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.4277521766959325,1
61:505980:1885:116968:raw_clean,mlp,61,0,0.0918106207146214,0.6861493553923218,False,adjacent_run_amp_topology_baseline,201,True,1,2.278041275797378,1
61:506137:2029:117125:raw_clean,mlp,61,0,0.9508122978002096,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,1,2.8185565412401203,2
61:506149:2040:117137:raw_clean,mlp,61,0,0.3108892167127459,0.6651412042877711,False,adjacent_run_amp_topology_baseline,48,True,1,1.8387805838348756,2
61:506152:2043:117140:raw_clean,mlp,61,0,0.7303153468117026,0.6861493553923218,True,adjacent_run_amp_topology_baseline,201,True,1,2.5848099533058644,2
61:506165:2055:117153:raw_clean,mlp,61,0,0.5828618506054699,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.644942284495791,3
61:506187:2077:117175:raw_clean,mlp,61,0,0.9747459088151936,0.3941811652253571,True,adjacent_run_amp_topology_baseline,151,True,0,1.9551522305125568,1
61:506216:2102:117204:raw_clean,mlp,61,0,0.0221912020586436,0.7912127492277115,False,adjacent_run_amp_topology_baseline,106,True,1,2.0660252022402013,2
