action_band,flag_value,method,method_label,support_fraction,n_runs,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
q_template_action,True,mlp,MLP residual scale model,0.7104712041884816,7,8142,1.2712422907417713,1.526446822083173,1.6230020944725942,2.6763183053655,0.018914271677720463,1.029048664654711,0.5298452468680914,0.8784082535003684,0.1528442452689086,0.07159174649963151,0.11876415374583074,0.09306220254227046,1.5137327108076892,1.7585054683924857,0.9041470482440154,1.145411234775048,0.4625507904426756,0.5890999264445473,0.8400846874513248,0.9173977560440335,0.06823809555700852,0.15703851916483383
q_template_action,True,cnn1d,1D-CNN residual scale model,0.7104712041884816,7,8142,1.2012443757424798,1.6436417399118213,1.4456346738539054,2.6750763625584537,0.017686072218128224,1.018045628845667,0.456644559076394,0.9372390076148367,0.22604493306060602,0.012760992385163261,0.13527744073811435,0.09803224875738764,1.3349453547482912,1.6273442354085208,0.9329543299205947,1.1237395077306613,0.37208719563259207,0.530656313170157,0.9185249806836764,0.9526341715135883,0.07743693745992725,0.1608130697512325
q_template_action,True,ridge,Ridge residual scale model,0.7104712041884816,7,8142,1.212751403497327,1.384971001579384,1.4772873974513152,2.7913716501781587,0.02112503070498649,0.9937162600878131,0.483542127241464,0.881478752149349,0.19914736489553603,0.06852124785065095,0.13383430637309346,0.10194666475786683,1.3769263712555726,1.692959127230559,0.8772129645028149,1.100804351390135,0.40120118662240956,0.5677432250174002,0.8281277185597009,0.9273207424304418,0.08113827239465835,0.17533598877808113
q_template_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.7104712041884816,7,8142,1.2379273283767092,1.5930298195245776,1.436576932856522,2.9215321449410285,0.023949889462048637,3.7208851732877686,0.34733480717268483,0.5697617293048391,0.3353546849643152,0.3802382706951608,0.357796477829738,0.9485686516942456,1.2802212333176923,1.6882744880277727,3.4325286317536094,4.035157566402055,0.28791793886400724,0.39824901004232005,0.49494890021822513,0.629070614523806,0.836753831823802,1.058234932791892
saturation_action,False,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.9986038394415357,7,11444,1.2147361268322145,1.5750770345728817,1.5030153055447502,2.3833915793436744,0.011097518350227193,0.9001863518407667,0.6321216357916812,0.9613771408598392,0.050567856345318796,0.011377140859839208,0.053058089741762314,0.05370418377653841,1.3900416109881775,1.6498294870679049,0.8499759505554475,0.9575352829257122,0.5767182256293663,0.68764833927988,0.9548810188672155,0.9696016483516483,0.04334996067577973,0.07314144288425253
saturation_action,False,cnn1d,1D-CNN residual scale model,0.9986038394415357,7,11444,1.2316707687122885,1.5916607440928985,1.509471072786857,2.391984936670476,0.012495630898287311,1.0095211207968358,0.45438657811953864,0.9362984970290108,0.2283029140174614,0.013701502970989154,0.13763100961271535,0.09728913684950041,1.3830551743521926,1.6927544575507445,0.9159480994522881,1.1092052852401015,0.3823585126380441,0.5355471381324755,0.9227806429205773,0.9517979331158174,0.07991193508814452,0.1526216718820376
saturation_action,False,mlp,MLP residual scale model,0.9986038394415357,7,11444,1.2602202794010242,1.4711866082530243,1.6432730990961486,2.38304334026227,0.013282069206571129,1.0514472137483066,0.5171268787137364,0.8763544215309332,0.16556261342326362,0.07364557846906672,0.1222931690410976,0.10323714367043364,1.5292851291512475,1.7648969024304797,0.9392926809356784,1.140414196433221,0.46367134385817527,0.5863707402492755,0.847597157018699,0.9136522761218089,0.06933834120836407,0.15263476769017997
saturation_action,False,gradient_boosted_trees,HistGradientBoosting residual scale model,0.9986038394415357,7,11444,1.2578558013776666,1.521108981113212,1.5534510151740852,2.2903489843694502,0.015117091925900035,1.0444627628353496,0.5029709891646278,0.8701502970989164,0.17971850297237224,0.07984970290108351,0.13069724519467965,0.10868205347587123,1.3961303506068612,1.8111290285761747,0.8883620268351925,1.2653101711439367,0.3975761221326519,0.5890886109709115,0.7941648204354763,0.9225893340565957,0.07419372411264814,0.23342844220273165
saturation_action,False,ridge,Ridge residual scale model,0.9986038394415357,7,11444,1.235729698507561,1.3806767667543802,1.5706798207561534,2.4991033330370644,0.01494232785739252,1.019669537424093,0.4813002446696959,0.8719853198182453,0.20138924746730413,0.07801468018175461,0.13970196382452937,0.10969385722442027,1.4253988536523101,1.8391418507555464,0.8784829331434565,1.1313700010673777,0.4050757397139799,0.5723003828352707,0.8207401227178261,0.9286010148981039,0.07781133621017222,0.18607460037666446
saturation_action,False,traditional,S02/S03/S04 atom robust-width baseline,0.9986038394415357,7,11444,1.2355106690808002,1.4936556627597568,1.5493452984259826,2.630778731574641,0.018787137364557848,2.712086621184556,0.385442153093324,0.632209017825935,0.297247339043676,0.317790982174065,0.30751916060887047,0.6586610257527918,1.3555564118534051,1.888025009182697,2.424475077230567,2.9189108598396785,0.3159671591674994,0.4390106362660388,0.5475983485879603,0.6979205100267454,0.5471826300932063,0.7677169064398569
saturation_action,True,cnn1d,1D-CNN residual scale model,0.0013961605584642235,3,16,3.6461342155956165,-0.1260466099378412,5.2014173657288065,9.89484598419432,0.1875,1.2781736814109164,0.5625,0.8125,0.12018949213700003,0.13749999999999996,,0.17862105784930546,1.1771201507001121,15.725873322683679,0.42329680347865994,4.141984871337587,0.08333333333333333,0.8506250000000001,0.3333333333333333,1.0,0.029781578304710583,1.397113676713751
saturation_action,True,mlp,MLP residual scale model,0.0013961605584642235,3,16,7.136075082423579,4.866396561784832,3.6270031353613152,10.679970471593736,0.3125,0.8736692907093057,0.375,0.625,0.30768949213700003,0.32499999999999996,,0.25300673380923144,1.1346705292150243,19.380898433211645,0.6389548345229635,3.3239105052813636,0.15,0.6666666666666666,0.37395833333333334,0.851666666666667,0.04945122541681293,1.041783332472788
saturation_action,True,ridge,Ridge residual scale model,0.0013961605584642235,3,16,9.256597283484828,8.160486147161535,5.799578622028077,10.659143507536546,0.4375,1.2693936714721006,0.3125,0.6875,0.37018949213700003,0.26249999999999996,,0.3006943878697002,0.9988494848654499,19.23349069731554,0.44119951675482283,2.1208721639658537,0.0,1.0,0.45,1.0,0.12026094105769426,0.6122983298120623
saturation_action,True,gradient_boosted_trees,HistGradientBoosting residual scale model,0.0013961605584642235,3,16,4.855537265153138,1.7228380139678556,3.363995660725887,8.688526913188346,0.1875,1.5177497124759478,0.375,0.5625,0.30768949213700003,0.38749999999999996,,0.40431306820431595,1.0404903101281953,14.009880130197727,0.784054248692904,3.4305148345062757,0.12343750000000003,0.6878125,0.16666666666666666,0.8134375000000003,0.13932870076710677,1.1863458866588694
saturation_action,True,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.0013961605584642235,3,16,4.480724218490017,-0.2144672420062505,5.379646648475063,10.23548073084805,0.25,2.915993311119817,0.5,0.6875,0.18268949213700003,0.26249999999999996,,0.787060934418939,1.1285297965295056,16.060962295613553,0.6260164986131873,12.153482147781856,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.9593750000000003,0.06665278616689067,4.039461169177909
saturation_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.0013961605584642235,3,16,7.437284268297365,4.5881285690470754,4.716914075472829,10.291428391659403,0.3125,4.076157941333238,0.0625,0.1875,0.620189492137,0.7625,,1.4862824778234127,1.091870978901401,17.37781314833024,0.49995301116985513,21.710096507566906,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5752994451052127,7.35529350586916
timing_window_action,False,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.6561082024432809,7,7519,1.23826132944411,1.3965070698223556,1.6778510821339725,1.8418833022955081,0.0054528527729751294,0.9162845820424999,0.6022077403910094,0.9583721239526533,0.08048175174599059,0.008372123952653299,0.06262550199694157,0.0587986989132714,1.4908872417851622,1.827310932972426,0.8710148452502922,0.9496649350652705,0.5266896996498986,0.6820896791904077,0.9457915137849398,0.9682715663202413,0.04398352419170106,0.08732821977523472
timing_window_action,False,cnn1d,1D-CNN residual scale model,0.6561082024432809,7,7519,1.2594439515025913,1.4000699064788762,1.6696035022761764,1.8802055977761154,0.005984838409362947,1.0043779044316254,0.45458172629339005,0.9247240324511238,0.22810776584360998,0.025275967548876177,0.14416759485158287,0.10048230816892362,1.5075453965035823,1.881103085440232,0.9000407332855441,1.1069517853358342,0.3580447913756235,0.5482213836137256,0.9081821997153912,0.9399644574896546,0.07878139305574801,0.1678240217560191
timing_window_action,False,mlp,MLP residual scale model,0.6561082024432809,7,7519,1.2401063443575038,1.3094818346878867,1.7321289649132472,1.882369593027062,0.006782816863944673,1.1229976481554753,0.49088974597685864,0.860087777630004,0.1917997461601414,0.08991222236999596,0.14261153686514852,0.1368302883876903,1.5628577807353714,1.9024442914351813,1.0017840308429633,1.2357709732937288,0.4003764817440075,0.5628454938758374,0.8114239560309835,0.9034676864291115,0.06877980765855142,0.2188032557482082
timing_window_action,False,gradient_boosted_trees,HistGradientBoosting residual scale model,0.6561082024432809,7,7519,1.2462883001384901,1.312879570705462,1.6807656958273511,1.891748594190807,0.006649820454847719,1.122565708181272,0.4734672163851576,0.8408032983109456,0.20922227575184243,0.10919670168905438,0.1596350772295587,0.1501549407129319,1.4672955186045185,1.9263195700912024,0.9221453302150103,1.336648509473621,0.35893713810156264,0.5714904529649805,0.7500846562027796,0.911917344028234,0.07255710422543414,0.2810856971776012
timing_window_action,False,ridge,Ridge residual scale model,0.6561082024432809,7,7519,1.2531747053810236,1.262591849140584,1.8173803054999613,2.039113567209694,0.011703684000531985,1.1414445416213184,0.4855698896129805,0.8358824311743583,0.19711960252401955,0.11411756882564161,0.15561858567483064,0.15207507466145254,1.5372823615650273,2.1517651291824427,0.9277128430139778,1.3600261446093058,0.3615778184449599,0.5864012645897895,0.7388594236042861,0.9072654144809852,0.06449603363390506,0.291378622382115
timing_window_action,False,traditional,S02/S03/S04 atom robust-width baseline,0.6561082024432809,7,7519,1.2239071998041704,1.2019737500113905,1.861225377189641,2.135260844608049,0.015427583455246708,1.319871167282617,0.46828035643037635,0.7810879106264131,0.21440913570662368,0.16891208937358682,0.19166061254010522,0.2237132512257332,1.5757703414245643,2.2892104780227913,1.0927209721995008,1.7092006658895327,0.34066632574224065,0.5460117053932235,0.6200843891179944,0.8695384436155623,0.10705749184299701,0.4307653654104149
timing_window_action,True,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.343891797556719,7,3941,1.1831121255705257,1.750460340744013,1.3237508739073462,3.2387301001522952,0.021568129916264906,0.8705938474174932,0.6886577010910936,0.9659984775437707,0.005968208954093557,0.015998477543770706,0.05896049610654898,0.05258333379673,1.261266522658922,1.3953852957439448,0.8097034356305612,0.9520375119602561,0.6134103220890401,0.7474898500019582,0.9569848493274328,0.9776171131403979,0.03895443411589146,0.07860483273713662
timing_window_action,True,mlp,MLP residual scale model,0.343891797556719,7,3941,1.322450767713785,1.7482749960479609,1.5153977498704954,3.2138603419054568,0.026896726719106825,0.9015024969546319,0.566607460035524,0.9063689418929206,0.11608203210147605,0.043631058107079346,0.10237823774673066,0.09014720775016354,1.4609127574554852,1.5858890166508888,0.8371698827434642,0.9658559800569935,0.5255714371485702,0.6029936902659576,0.8810953558749061,0.9329735888026197,0.07338335663517233,0.11315453679873176
timing_window_action,True,cnn1d,1D-CNN residual scale model,0.343891797556719,7,3941,1.1884849919423948,1.7757305643615595,1.3333378899332389,3.2074348913128032,0.02359807155544278,1.00491014469564,0.45445318447094646,0.9578787109870591,0.22823630766605357,0.007878710987059168,0.13104913581729477,0.0930185747915119,1.2807306211770286,1.422026108779988,0.9393023117179627,1.1251432231454706,0.3771725201965854,0.5089230769230769,0.9407488153111566,0.9738128515510163,0.0839116390611822,0.15070372783176011
timing_window_action,True,gradient_boosted_trees,HistGradientBoosting residual scale model,0.343891797556719,7,3941,1.2945315043052932,1.85368239081852,1.352639909954944,2.9601114561069504,0.029434153768079167,0.86348057840967,0.5587414361837097,0.9248921593504187,0.12394805595329028,0.02510784064958127,0.09123454058665378,0.09420246469496385,1.278111796616022,1.4383846314941915,0.7978680461242941,0.9208558108599688,0.4964626105860431,0.6159574079606944,0.9050222868058844,0.9477892188032851,0.07449560065804695,0.11370386429060113
timing_window_action,True,ridge,Ridge residual scale model,0.343891797556719,7,3941,1.2350103061396525,1.5379777096686382,1.2775071753044323,3.305273073998893,0.02537427048972342,0.8382437289441572,0.4724689165186501,0.9401167216442528,0.21022057561834995,0.009883278355747205,0.13497978291093696,0.12920997698521922,1.2074577120408791,1.3286160221828336,0.7454221390633834,0.927174479917308,0.41370271373189144,0.5440020162159831,0.924122157256562,0.962350427988826,0.10489881136040333,0.15295028297527657
timing_window_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.343891797556719,7,3941,1.2828273052336665,1.8347154659681024,1.2111035697228743,3.46155123071087,0.02588175589951789,7.912304309744074,0.22608475006343567,0.3463587921847247,0.4566047420735644,0.6036412078152753,0.5301229749444198,2.1256683086443333,1.1500249705099184,1.2659793589675143,7.4522053520350715,8.483371229359308,0.20202730118449214,0.2480043795620438,0.32826526907920806,0.3617212294711024,2.0041722510311164,2.2723836223785123
