stratum_type,stratum_value,ml_method,traditional_method,metric,support_count_pairs,delta_ml_minus_traditional,ci_low,ci_high,bootstrap_unit
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,233,-0.7643678863960819,-1.3334327867490545,-0.2968261476913212,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,233,-0.025846163634050134,-0.05339664804469274,-0.0043205636595383175,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,233,-2.902759311242442,-3.532917072078794,-2.1632570852059145,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,233,0.05747210804462716,0.019396732299958166,0.11330049261083752,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,233,-0.20397481337266876,-0.37137712228797143,0.019507170996198094,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,233,-0.7120236166382385,-1.2997748025561924,-0.2999816670254455,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,233,-0.02277579631983611,-0.04528431372549019,0.0,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,233,-2.520158453595439,-3.283208320455233,-1.4901419954796964,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,233,0.04240282685512364,0.007485852538341689,0.07043640793010748,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,233,-0.2557657538325542,-0.5232750918286904,-0.04733638134051527,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,233,-0.814625472081763,-1.479760469486596,-0.343637106649045,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,233,-0.020220588235294115,-0.052704678362573094,0.0,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,233,-2.2095488554159948,-3.0231860476864147,-1.1801868173817662,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,233,0.04139848421373349,0.0047752866086674325,0.10261044176706823,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,233,-0.2589265462886602,-0.45159428814112107,-0.047617667932357284,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,233,-0.7187086659978315,-1.2570902158605115,-0.3136550013526448,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,233,-0.023529411764705882,-0.05676855895196506,0.0,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,233,-2.3449932174139283,-3.1453837414054253,-1.2876337863970788,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,233,0.05096115699498682,0.017238916256157668,0.10443880786303114,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,831,-0.16034121691094227,-0.25029524853570634,-0.05608745673463966,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,831,-0.1943103088763518,-0.27525414665502473,-0.12476375904936457,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,831,-0.002235346684672586,-0.005897795328779427,0.0021419069866607334,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,831,-0.6895405116704916,-1.221788346699163,-0.26146462107132085,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,831,0.056831922611850105,0.02395523051616055,0.09730630330868924,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,831,-0.14053955490873027,-0.21176101527736949,-0.06778732963553279,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,831,-0.12306550678797956,-0.17539426729341157,-0.0692823141012323,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,831,0.0,-0.0016040755878624828,0.0031096496569642342,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,831,-0.12167383961863504,-0.4066187502481303,0.160066548962709,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,831,0.03999790284245508,0.01860878128377814,0.056261129955480174,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,831,-0.1927609830117425,-0.2834006478515424,-0.0820809486642957,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,831,-0.20154421187729232,-0.24161003120099508,-0.15549691807887567,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,831,0.0,-0.004216655422252208,0.00370533221663875,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,831,0.2372305562155459,-0.1461049940897229,0.5730278409034684,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,831,0.06909404722558848,0.04892534222756151,0.15729231493966736,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,831,-0.20215698388104908,-0.30910822235427404,-0.09522032946043238,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,831,-0.21000760508793093,-0.25380310642417486,-0.16479997438577804,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,831,0.0,-0.0051889249888700485,0.0031613196913205573,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,831,0.1123450469869722,-0.14184713113038522,0.3266325228429735,heldout_run
anomaly_stratum,saturation_boundary,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,831,0.09505096458041784,0.05260444926749859,0.15728165037200179,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,1351,-0.19166692248516637,-0.25160720023016836,-0.15335967460773453,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,1351,-0.10456238910096882,-0.15343685696382434,-0.029722963277690324,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,1351,-0.000663570736860639,-0.002196354512677292,0.0,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,1351,0.0337231257004833,-0.20932385027616407,0.23065681061695942,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,1351,0.23388182246449962,0.1553033577127659,0.2608113668509708,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,1351,-0.20902543403610818,-0.26768606809150214,-0.17090739766079768,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,1351,-0.11915404733392365,-0.16744169340730275,-0.058063371397920324,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,1351,-0.0005918162666128778,-0.0021492096388819344,0.0,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,1351,0.6793412267587752,0.5423826887551637,0.8028133719200559,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,1351,0.13927217418427495,0.11442975739263601,0.21146706791768322,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,1351,-0.36687972903180643,-0.3998759267434062,-0.2698757598788114,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,1351,-0.1842477827067297,-0.2271746482952962,-0.13340473177752527,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,1351,-0.0006663529495329757,-0.002008438612750598,0.0,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,1351,0.3703926001265371,0.1970259962994682,0.5797287595652261,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,1351,0.2507267994625065,0.2386813193325116,0.2681497954914548,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,1351,-0.3651801681121628,-0.4031152575503185,-0.2613432157840024,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,1351,-0.1766064142973881,-0.2281102687753388,-0.12392066610582785,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,1351,-0.0006759040988249913,-0.0022887615726549155,0.0,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,1351,0.32680989455209253,0.14678907063360971,0.514129842500613,heldout_run
anomaly_stratum,undershoot_area,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,1351,0.25034071657266815,0.2369250069696125,0.26525112902814274,heldout_run
