method,residual_column,nominal_coverage,stratifier,stratum,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns
cnn_1d,resid_cnn_1d,0.68,pair,B6-B8,21,4790,0.5663883089770355,0.44647820040330993,0.7082624909395744,-0.11361169102296453,0.11361169102296453,7.0130325785246015,6.5902037358975285,7.293789663267874
cnn_1d,resid_cnn_1d,0.68,topology,B2_containing,21,43956,0.6538811538811539,0.5207949257211734,0.7349060353283823,-0.026118846118846184,0.026118846118846184,12.221991269944752,11.552662645460366,12.65292771918694
cnn_1d,resid_cnn_1d,0.68,topology,downstream_only,21,21528,0.6301560758082497,0.49483847866220065,0.7395441024527648,-0.04984392419175032,0.04984392419175032,8.525859125098142,8.15270419094262,8.82045279280763
cnn_1d,resid_cnn_1d,0.68,run_family,sample_i_analysis,14,12445,0.6719967858577742,0.6203407699554361,0.7222028766153139,-0.008003214142225823,0.008003214142225823,24.15525994001921,23.416284402683132,24.846689388904064
cnn_1d,resid_cnn_1d,0.68,run_family,sample_ii_analysis,7,53039,0.6402081487207526,0.4908122781373982,0.768766351378547,-0.03979185127924745,0.03979185127924745,10.206120035706036,9.551090072663811,10.804445137869582
cnn_1d,resid_cnn_1d,0.95,pair,B2-B4,21,26387,0.9486868533747679,0.9078908866995073,0.9702584360648475,-0.0013131466252320756,0.0013131466252320756,145.88203349538134,140.03729106964119,148.714296660674
cnn_1d,resid_cnn_1d,0.95,pair,B2-B6,21,12626,0.9489149374306985,0.9105345617461081,0.9701309828369832,-0.0010850625693014093,0.0010850625693014093,128.32030203045005,123.69958188787416,130.7562017156643
cnn_1d,resid_cnn_1d,0.95,pair,B2-B8,21,4943,0.9498280396520332,0.9063324156405081,0.9698368073648814,-0.00017196034796673754,0.00017196034796673754,139.82668784526237,134.91867739601298,142.21361926114452
cnn_1d,resid_cnn_1d,0.95,pair,B4-B6,21,12196,0.8858642177763201,0.7544904295204731,0.983775463320337,-0.06413578222367988,0.06413578222367988,15.464688152016711,14.231086891350857,16.4143498949038
cnn_1d,resid_cnn_1d,0.95,pair,B4-B8,21,4542,0.8963011889035667,0.8167047070994439,0.9747318844025377,-0.05369881109643326,0.05369881109643326,15.682007188238952,14.80751756445889,16.601223374264503
cnn_1d,resid_cnn_1d,0.95,pair,B6-B8,21,4790,0.8751565762004175,0.7539109544287474,0.9874400243396954,-0.07484342379958242,0.07484342379958242,14.590557197825005,13.473918795662428,15.754838199178163
cnn_1d,resid_cnn_1d,0.95,topology,B2_containing,21,43956,0.9487669487669488,0.9018474777843445,0.9700125471773461,-0.0012330512330511745,0.0012330512330511745,140.1341814925664,134.91927940919808,142.84835672906934
cnn_1d,resid_cnn_1d,0.95,topology,downstream_only,21,21528,0.9008732813080639,0.826419665537927,0.9732106140369516,-0.04912671869193608,0.04912671869193608,16.84952543218846,16.023547162855493,17.609369726101555
cnn_1d,resid_cnn_1d,0.95,run_family,sample_i_analysis,14,12445,0.9495379670550422,0.942942368202545,0.9577751886851171,-0.0004620329449577243,0.0004620329449577243,198.55528968959294,198.1403131820988,199.03787707294552
cnn_1d,resid_cnn_1d,0.95,run_family,sample_ii_analysis,7,53039,0.9448330473802297,0.9177103718199608,0.9693825848913021,-0.005166952619770293,0.005166952619770293,39.07083459232786,33.796762763130324,44.39431926887706
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B2-B4,21,26387,0.6300829954144086,0.501643801347158,0.6844046810359417,-0.04991700458559145,0.04991700458559145,8.140538439083432,7.891864793901339,8.276956517995501
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B2-B6,21,12626,0.6471566608585458,0.4742121635313125,0.7207747179813714,-0.03284333914145421,0.03284333914145421,8.682269990945494,8.482608151645524,8.776756164512294
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B2-B8,21,4943,0.6637669431519321,0.5123174358389343,0.7340763680425715,-0.016233056848067973,0.016233056848067973,9.392398122903533,9.031011256437203,9.581186968543328
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B4-B6,21,12196,0.6070022958346999,0.5193509465363012,0.7301162880373143,-0.07299770416530016,0.07299770416530016,5.579925788430387,5.432534468797855,5.796578926527769
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B4-B8,21,4542,0.6221928665785997,0.5442707602663144,0.6929347093269638,-0.057807133421400314,0.057807133421400314,5.716469736392339,5.584532480054444,5.857813385874123
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,pair,B6-B8,21,4790,0.5461377870563674,0.40955246523388117,0.7261299374554722,-0.13386221294363265,0.13386221294363265,5.274621572328383,5.071791359063483,5.513679212356915
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,topology,B2_containing,21,43956,0.6463281463281463,0.5102663279893684,0.705085178806651,-0.03367185367185377,0.03367185367185377,10.62399597915404,10.483079502402061,10.692778562228526
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,topology,downstream_only,21,21528,0.6495261984392419,0.5953164304864693,0.6976592293741292,-0.030473801560758185,0.030473801560758185,6.882568299950424,6.6971667614504495,7.002173369957688
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,run_family,sample_i_analysis,14,12445,0.6773804740859783,0.6225165097006999,0.7279568681666705,-0.002619525914021703,0.002619525914021703,19.662007713234885,18.836287971291313,20.443138529392062
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,run_family,sample_ii_analysis,7,53039,0.6411319972096005,0.5412908515872086,0.7150798928506582,-0.03886800279039959,0.03886800279039959,8.783199665441204,8.531577050792409,9.025822117443939
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B2-B4,21,26387,0.9483836737787547,0.9030496261703362,0.9691458415691406,-0.0016163262212453011,0.0016163262212453011,146.12512609791736,139.8184986903057,148.88890986514212
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B2-B6,21,12626,0.9490733407254871,0.9067727525576672,0.9705613490088364,-0.0009266592745128532,0.0009266592745128532,127.98874641026427,121.63963906776758,130.53173869971502
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B2-B8,21,4943,0.9504349585272102,0.8916036312078955,0.9694821216666459,0.0004349585272102052,0.0004349585272102052,140.33821366409876,134.35346753916673,142.94110953476195
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B4-B6,21,12196,0.9406362741882585,0.9108931601667546,0.9688815352751735,-0.009363725811741497,0.009363725811741497,11.910055388892074,11.616112868369909,12.168404603542575
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B4-B8,21,4542,0.9429766622633201,0.9121495952345976,0.9655472099550657,-0.007023337736679847,0.007023337736679847,12.398124832025035,12.113968040640366,12.638422563165635
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,pair,B6-B8,21,4790,0.9348643006263048,0.9040206279664111,0.9682964989332938,-0.015135699373695188,0.015135699373695188,10.85629423964717,10.635353350838844,11.064234504529942
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,topology,B2_containing,21,43956,0.9488124488124489,0.9036427661140738,0.9675210032899806,-0.0011875511875510947,0.0011875511875510947,140.16292118003352,134.95642842299554,142.82924099449787
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,topology,downstream_only,21,21528,0.9374767744332961,0.885497195189322,0.9745468549392848,-0.012523225566703822,0.012523225566703822,14.281665539479773,14.059441828172066,14.436190127138525
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,run_family,sample_i_analysis,14,12445,0.9493772599437525,0.9397884064634756,0.9606160866484003,-0.0006227400562474061,0.0006227400562474061,198.9790722749388,198.4261713397174,199.6219950830988
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,run_family,sample_ii_analysis,7,53039,0.9470201172721959,0.9218525766470972,0.970019118243439,-0.0029798827278040285,0.0029798827278040285,39.6845979708492,34.26414288300453,44.963151151043064
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B2-B4,21,26387,0.683101527267215,0.5673653923611293,0.7402409180356201,0.0031015272672149097,0.0031015272672149097,6.848163925156101,6.491592043834649,7.124307691876641
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B2-B6,21,12626,0.6888959290353239,0.5309763804837616,0.7609742869267028,0.00889592903532388,0.00889592903532388,6.360309762833457,5.865696768998318,6.639619265841471
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B2-B8,21,4943,0.6910782925348978,0.5070178226104339,0.7520608035396835,0.011078292534897782,0.011078292534897782,7.256768553574531,6.576796221706181,7.572410713454061
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B4-B6,21,12196,0.6836667759921286,0.594073925182803,0.7220319057064808,0.0036667759921285015,0.0036667759921285015,4.341322415776505,4.266721622541408,4.374623481853321
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B4-B8,21,4542,0.686481726111845,0.6065479414951246,0.7214385213722985,0.006481726111844943,0.006481726111844943,4.7471150410974,4.641498809438928,4.793760038338272
waveform_only_mlp,resid_waveform_only_mlp,0.68,pair,B6-B8,21,4790,0.6793319415448852,0.5962519198597718,0.7135968049865298,-0.0006680584551148616,0.0006680584551148616,4.136591948402896,4.031895554663758,4.191211647355612
waveform_only_mlp,resid_waveform_only_mlp,0.68,topology,B2_containing,21,43956,0.6896669396669397,0.5422118669619055,0.7573194540621782,0.009666939666939656,0.009666939666939656,8.558870708371108,8.112802102294891,8.81099586293285
waveform_only_mlp,resid_waveform_only_mlp,0.68,topology,downstream_only,21,21528,0.6824136008918618,0.6306649681702565,0.705471658309052,0.0024136008918617113,0.0024136008918617113,5.963821461073865,5.889166667492093,6.0006637936438025
waveform_only_mlp,resid_waveform_only_mlp,0.68,run_family,sample_i_analysis,14,12445,0.6796303736440338,0.628055156858279,0.7318840203966708,-0.00036962635596626825,0.00036962635596626825,19.101711866004027,18.508597663720877,19.61172936720713
waveform_only_mlp,resid_waveform_only_mlp,0.68,run_family,sample_ii_analysis,7,53039,0.6826674711061672,0.6244692295161045,0.7413072028998069,0.002667471106167163,0.002667471106167163,7.00000153662293,6.858162883207511,7.146809986265615
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B2-B4,21,26387,0.9485352635767613,0.8864033560937983,0.9702927242903027,-0.0014647364232386328,0.0014647364232386328,139.8202917344115,128.91718521983168,142.84645270414632
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B2-B6,21,12626,0.9489149374306985,0.8966002291923306,0.9670797510032104,-0.0010850625693014093,0.0010850625693014093,123.73602537620282,118.46691550185507,126.0373141953253
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B2-B8,21,4943,0.9502326522354845,0.9073680286270915,0.971446380228993,0.00023265223548452063,0.00023265223548452063,135.35075963136788,130.84509580677476,137.34076465044478
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B4-B6,21,12196,0.9497376188914398,0.9288813426077309,0.9611896338927244,-0.0002623811085601391,0.0002623811085601391,11.497998831124738,11.357770815910788,11.596734561734957
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B4-B8,21,4542,0.9500220167327169,0.9310820039335664,0.960394525328036,2.2016732716956255e-05,2.2016732716956255e-05,11.787306770031583,11.570404262010095,11.948857767467295
waveform_only_mlp,resid_waveform_only_mlp,0.95,pair,B6-B8,21,4790,0.950313152400835,0.9294166612128973,0.9641019545449663,0.00031315240083507057,0.00031315240083507057,11.255843407639235,11.00986418240259,11.464039578069654
waveform_only_mlp,resid_waveform_only_mlp,0.95,topology,B2_containing,21,43956,0.948994448994449,0.9074379428642688,0.9672999969994008,-0.0010055510055509975,0.0010055510055509975,134.0505422783253,129.1589468492791,136.4643133488642
waveform_only_mlp,resid_waveform_only_mlp,0.95,topology,downstream_only,21,21528,0.9506224451876626,0.9358507173024639,0.958586403717573,0.0006224451876626347,0.0006224451876626347,12.890987171927682,12.758973545314184,12.981866004846232
waveform_only_mlp,resid_waveform_only_mlp,0.95,run_family,sample_i_analysis,14,12445,0.9499397348332663,0.9383382464848623,0.959442331532364,-6.026516673363069e-05,6.026516673363069e-05,195.3170125108564,194.23533691090628,196.21277126065306
waveform_only_mlp,resid_waveform_only_mlp,0.95,run_family,sample_ii_analysis,7,53039,0.9469447010690247,0.8977954520321123,0.9691748633182928,-0.0030552989309752254,0.0030552989309752254,38.056961761094236,26.736554782441118,44.32379905888858
pool_label_control,resid_pool_label_control,0.68,pair,B2-B4,21,26387,0.6958350702997689,0.44689725162217764,0.7952088319333058,0.015835070299768828,0.015835070299768828,12.167751098347459,8.910142655372724,13.559884619661055
pool_label_control,resid_pool_label_control,0.68,pair,B2-B6,21,12626,0.6992713448439728,0.49117108385310604,0.7990589523299952,0.01927134484397275,0.01927134484397275,9.627798920534001,8.044651069194344,10.463164366875812
pool_label_control,resid_pool_label_control,0.68,pair,B2-B8,21,4943,0.6661946186526401,0.4684620910698497,0.7472540713058399,-0.01380538134735998,0.01380538134735998,12.482561143083927,11.09129178151942,13.159775872013604
pool_label_control,resid_pool_label_control,0.68,pair,B4-B6,21,12196,0.7033453591341423,0.5156260646911118,0.7804767417979367,0.023345359134142263,0.023345359134142263,5.442598267233425,5.226027171650275,5.534911235046565
pool_label_control,resid_pool_label_control,0.68,pair,B4-B8,21,4542,0.6664464993394981,0.5152724346487981,0.734889041931091,-0.013553500660501983,0.013553500660501983,6.325305744219686,5.984644259922314,6.534635142259261
pool_label_control,resid_pool_label_control,0.68,pair,B6-B8,21,4790,0.6739039665970773,0.5313229804509552,0.751386058480021,-0.006096033402922751,0.006096033402922751,4.3130867622096005,4.16088455046342,4.41869910183921
pool_label_control,resid_pool_label_control,0.68,topology,B2_containing,21,43956,0.7026344526344527,0.5300242440380721,0.7873420432014379,0.02263445263445263,0.02263445263445263,11.744683421442991,9.67690495760123,12.675220607355755
pool_label_control,resid_pool_label_control,0.68,topology,downstream_only,21,21528,0.6994147157190636,0.5147834811062658,0.7617418733737011,0.019414715719063502,0.019414715719063502,5.5770815751133505,5.317409551769655,5.660867224583878
pool_label_control,resid_pool_label_control,0.68,run_family,sample_i_analysis,14,12445,0.6777018883085576,0.6165513927620283,0.7238216385782785,-0.0022981116914424504,0.0022981116914424504,21.68612906115237,21.00024145404649,22.356726648751174
pool_label_control,resid_pool_label_control,0.68,run_family,sample_ii_analysis,7,53039,0.6835347574426366,0.6187907893480437,0.734032987540247,0.003534757442636538,0.003534757442636538,10.204134787971544,9.986106107861533,10.3835469605976
pool_label_control,resid_pool_label_control,0.95,pair,B2-B4,21,26387,0.9481941865312464,0.9117800601911121,0.9688926424634915,-0.0018058134687535254,0.0018058134687535254,130.00194880773302,125.480603886616,132.49515837333828
pool_label_control,resid_pool_label_control,0.95,pair,B2-B6,21,12626,0.9492317440202757,0.9134332910745862,0.9681659192918273,-0.0007682559797242972,0.0007682559797242972,114.08249998565176,109.97963235421608,115.98597944821282
pool_label_control,resid_pool_label_control,0.95,pair,B2-B8,21,4943,0.9492211207768562,0.8960041365157109,0.9664362718278737,-0.0007788792231437913,0.0007788792231437913,129.95206212109483,123.7181326344857,132.56690644342848
pool_label_control,resid_pool_label_control,0.95,pair,B4-B6,21,12196,0.9467858314201377,0.8742161318066428,0.9748328353632133,-0.003214168579862231,0.003214168579862231,32.88293492879406,32.49081893907883,33.050351952788326
pool_label_control,resid_pool_label_control,0.95,pair,B4-B8,21,4542,0.9456186701893439,0.8823244633914349,0.9727817791318492,-0.004381329810656087,0.004381329810656087,31.569985437551512,31.073987142172577,31.993419918446826
pool_label_control,resid_pool_label_control,0.95,pair,B6-B8,21,4790,0.9457202505219207,0.8518731211845124,0.9797849194385709,-0.004279749478079298,0.004279749478079298,31.662656198413053,30.98369204442917,31.926601716025893
pool_label_control,resid_pool_label_control,0.95,topology,B2_containing,21,43956,0.9488806988806989,0.911507401276798,0.9663590974545058,-0.0011193011193010305,0.0011193011193010305,125.34231652906949,120.69362564365535,127.56512681860188
pool_label_control,resid_pool_label_control,0.95,topology,downstream_only,21,21528,0.9463024897807506,0.8689922011793515,0.973578423652809,-0.003697510219249356,0.003697510219249356,32.33009679860092,31.883588421524315,32.52940082909199
pool_label_control,resid_pool_label_control,0.95,run_family,sample_i_analysis,14,12445,0.9493772599437525,0.9380244332273673,0.9606676082588311,-0.0006227400562474061,0.0006227400562474061,197.92866733535146,197.31613807566058,198.47950157531673
pool_label_control,resid_pool_label_control,0.95,run_family,sample_ii_analysis,7,53039,0.9467750146118894,0.9213633398564905,0.9711777996639824,-0.0032249853881105572,0.0032249853881105572,39.56962156843346,33.734647974647835,45.606504656263006
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B2-B4,21,26387,0.6840110660552545,0.5378898546700318,0.7543988626904731,0.004011066055254475,0.004011066055254475,8.681613633726718,8.21492471034714,9.006214063776113
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B2-B6,21,12626,0.6896087438618723,0.5480844995728946,0.7419069354481918,0.009608743861872271,0.009608743861872271,9.375875658870104,8.944075803140812,9.650381020835978
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B2-B8,21,4943,0.6732753388630386,0.5507916607550176,0.715108162642118,-0.006724661136961463,0.006724661136961463,11.049759596152814,10.573400466036075,11.369807760788131
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B4-B6,21,12196,0.6821908822564775,0.6323773121399257,0.704553442022459,0.0021908822564774555,0.0021908822564774555,5.910560562249561,5.842943434789649,5.9414293922342445
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B4-B8,21,4542,0.638925583443417,0.5315498141024914,0.7518280557203523,-0.04107441655658306,0.04107441655658306,7.121046649789053,6.888182706852412,7.4187348153236226
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,pair,B6-B8,21,4790,0.6050104384133612,0.4345299449364518,0.7230699374898726,-0.07498956158663883,0.07498956158663883,6.927411166909147,6.49463740169556,7.262706980077684
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,topology,B2_containing,21,43956,0.6876876876876877,0.547799101912655,0.752516834329476,0.007687687687687683,0.007687687687687683,10.631169768603895,10.106154553204735,10.9442305325768
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,topology,downstream_only,21,21528,0.679022668153103,0.6319673580903222,0.7224814251927277,-0.0009773318468970782,0.0009773318468970782,7.786211649606259,7.644492250730664,7.938557839056366
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,run_family,sample_i_analysis,14,12445,0.6792286058658096,0.6216956279129061,0.731969929353893,-0.0007713941341904729,0.0007713941341904729,21.831558538575724,21.079499092079136,22.568426033446844
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,run_family,sample_ii_analysis,7,53039,0.6779916665095496,0.634703196347032,0.7168472278547013,-0.002008333490450487,0.002008333490450487,9.04348605455816,8.888663070671182,9.180942064048091
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B2-B4,21,26387,0.9486110584757645,0.8966438879319721,0.971132272548359,-0.0013889415242354097,0.0013889415242354097,148.980100233435,142.70079856401864,152.0233863167397
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B2-B6,21,12626,0.9489941390780928,0.8993700545173423,0.9667454849271584,-0.0010058609219071313,0.0010058609219071313,130.2024088244361,125.02525253942629,132.42026730884123
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B2-B8,21,4943,0.9498280396520332,0.9091965867732976,0.9691912616456937,-0.00017196034796673754,0.00017196034796673754,144.86736880605065,140.1003641728673,147.28408436111843
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B4-B6,21,12196,0.9511315185306658,0.9224858072829609,0.9632142349964813,0.0011315185306658426,0.0011315185306658426,13.035621315294923,12.837432470971034,13.16122973292684
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B4-B8,21,4542,0.9451783355350066,0.9100576186972166,0.9651355630363576,-0.004821664464993325,0.004821664464993325,15.22767492380244,14.758491596414737,15.467546375392498
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,pair,B6-B8,21,4790,0.9448851774530271,0.9117772109881755,0.9599927076491869,-0.005114822546972819,0.005114822546972819,13.424766478279876,13.125560196822017,13.649499566407126
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,topology,B2_containing,21,43956,0.948948948948949,0.9028380434000715,0.9702779558265054,-0.0010510510510509663,0.0010510510510509663,142.56435436643412,137.28537457263042,145.13034497490312
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,topology,downstream_only,21,21528,0.9437476774433297,0.9095549851855248,0.9685860555354379,-0.006252322556670298,0.006252322556670298,16.952111264702715,16.490394174510286,17.294966182785853
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,run_family,sample_i_analysis,14,12445,0.9496183206106871,0.9397383043274302,0.9600912705825838,-0.00038167938931288337,0.00038167938931288337,199.82595277575123,199.18757442882975,200.48267992565133
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.95,run_family,sample_ii_analysis,7,53039,0.9463036633420691,0.9209393346379647,0.9704536237761427,-0.0036963366579308987,0.0036963366579308987,39.45846220914622,33.85264294854684,45.2526602883126
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B2-B4,21,26387,0.6923864023951188,0.56121346663047,0.7576781833420286,0.01238640239511879,0.01238640239511879,4.154648364870252,3.8767096461718795,4.297023059190143
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B2-B6,21,12626,0.6961824805955964,0.552785651910814,0.7551390989998106,0.01618248059559635,0.01618248059559635,5.627334111369895,5.25541610130728,5.837459373476801
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B2-B8,21,4943,0.697754400161845,0.5287251607640485,0.7624753907171568,0.01775440016184493,0.01775440016184493,6.619971350159545,6.033193012254264,6.935898286717337
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B4-B6,21,12196,0.6773532305673992,0.6649744508127101,0.691864570483316,-0.002646769432600893,0.002646769432600893,3.582378728902471,3.559684359630253,3.598987977957777
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B4-B8,21,4542,0.6752531924262439,0.668120309160495,0.6866165747348435,-0.004746807573756118,0.004746807573756118,4.04697743553969,4.023370403849249,4.066370921519345
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,pair,B6-B8,21,4790,0.6805845511482255,0.6640761286502893,0.6900269298797673,0.0005845511482254206,0.0005845511482254206,2.6570793012380283,2.6471484038646715,2.665752884604965
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,topology,B2_containing,21,43956,0.6928519428519428,0.5899114577956073,0.7474106248614221,0.0128519428519428,0.0128519428519428,7.600122095937216,7.343205346310819,7.718529616974924
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,topology,downstream_only,21,21528,0.6782794500185805,0.6713968423727738,0.6893926782336427,-0.0017205499814195724,0.0017205499814195724,5.534346567744079,5.526009349957403,5.54958622259077
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,run_family,sample_i_analysis,14,12445,0.6788268380875854,0.6196334856020093,0.7283186681592319,-0.0011731619124146775,0.0011731619124146775,18.347942291193142,17.247135717552904,19.269082820140298
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.68,run_family,sample_ii_analysis,7,53039,0.6819133090744547,0.6146118721461187,0.750199203187251,0.0019133090744546388,0.0019133090744546388,6.702949578298396,6.561565635183659,6.86341459926758
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B2-B4,21,26387,0.9484973661272597,0.9051184238105219,0.9681682938053509,-0.0015026338727403,0.0015026338727403,150.05732582592364,144.01185136594975,153.0641908129844
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B2-B6,21,12626,0.9489149374306985,0.9081417839266711,0.9656515646130575,-0.0010850625693014093,0.0010850625693014093,131.64731131368265,126.16343502188457,133.93642230536
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B2-B8,21,4943,0.9506372648189358,0.8772589364518977,0.9725203226883937,0.0006372648189358898,0.0006372648189358898,144.66398357311041,134.1083709822213,146.9638401259033
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B4-B6,21,12196,0.9490816661200393,0.9397604039681127,0.9562011532983039,-0.0009183338799606533,0.0009183338799606533,7.502437977494992,7.481335351613431,7.513786852801468
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B4-B8,21,4542,0.9489211800968737,0.9412000640554525,0.9575014116631052,-0.0010788199031263046,0.0010788199031263046,8.338220924026711,8.245331686323615,8.428409940125857
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,pair,B6-B8,21,4790,0.950313152400835,0.945337531978065,0.9534891158823822,0.00031315240083507057,0.00031315240083507057,5.740149581875364,5.718378390739923,5.7606545140974
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,topology,B2_containing,21,43956,0.949017199017199,0.8984524928074755,0.9664346901854188,-0.0009828009828009021,0.0009828009828009021,144.67107848200183,138.67956962751677,147.06777143660497
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,topology,downstream_only,21,21528,0.9496005202526941,0.9464434600132224,0.9554257873740511,-0.0003994797473058087,0.0003994797473058087,11.030505232812045,10.97847473604286,11.081660529084305
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,run_family,sample_i_analysis,14,12445,0.9490558457211732,0.9400403976144873,0.9572616410136918,-0.0009441542788267698,0.0009441542788267698,201.59631301605316,200.64915932741346,202.44845785878886
b2_feature_knockout_control,resid_b2_feature_knockout_control,0.95,run_family,sample_ii_analysis,7,53039,0.9464544957484116,0.9208741030658839,0.9678008581098277,-0.003545504251588394,0.003545504251588394,39.974610008796446,33.40855829632423,46.21271244650567
topology_only_control,resid_topology_only_control,0.68,pair,B2-B4,21,26387,0.6914768636070793,0.5976948969752607,0.7570100038225616,0.011476863607079224,0.011476863607079224,4.17911896783929,4.0129254341700475,4.334911903498204
topology_only_control,resid_topology_only_control,0.68,pair,B2-B6,21,12626,0.6958656740060193,0.5559964849928078,0.7550978105873741,0.015865674006019237,0.015865674006019237,5.629154285692264,5.239216881672162,5.832043244255028
topology_only_control,resid_topology_only_control,0.68,pair,B2-B8,21,4943,0.6987659316204734,0.5326073556038606,0.7642141943762856,0.018765931620473353,0.018765931620473353,6.6456029626281845,6.071928179948206,6.921791637943892
topology_only_control,resid_topology_only_control,0.68,pair,B4-B6,21,12196,0.6760413250245982,0.6649017765382634,0.6904579094205063,-0.00395867497540181,0.00395867497540181,3.5913021742880007,3.567170392424414,3.6093656009502704
topology_only_control,resid_topology_only_control,0.68,pair,B4-B8,21,4542,0.6750330250990753,0.6666574687270052,0.6854329110837668,-0.004966974900924792,0.004966974900924792,4.05853704065825,4.034962187626295,4.077787957518211
topology_only_control,resid_topology_only_control,0.68,pair,B6-B8,21,4790,0.6816283924843424,0.6710600277964599,0.6894362318383896,0.0016283924843423225,0.0016283924843423225,2.6549163619513916,2.647616948645537,2.6621259158882875
topology_only_control,resid_topology_only_control,0.68,topology,B2_containing,21,43956,0.6931249431249431,0.5812824685082304,0.7458515572888186,0.013124943124943056,0.013124943124943056,7.612313318496071,7.332088997741284,7.781756340820209
topology_only_control,resid_topology_only_control,0.68,topology,downstream_only,21,21528,0.6786510590858417,0.6723051366934351,0.6865672207435309,-0.0013489409141583808,0.0013489409141583808,5.5336199150933965,5.525844309933651,5.54385133515067
topology_only_control,resid_topology_only_control,0.68,run_family,sample_i_analysis,14,12445,0.678505423865006,0.6062127534537337,0.7262981810838122,-0.0014945761349940412,0.0014945761349940412,17.29417642685857,16.134419179184107,18.03874702417713
