method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,live20_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,late,q_mid,108,7,-0.0037417901814803646,-0.00776177238334309,-10.0,-10.0,3.05064113805071,0.00427837705538694,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,13,6,-0.013327995681823376,-0.021623987344477534,0.7692307692307693,0.7692307692307693,0.5998403961921868,0.00833552889072883,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,3,2,0.001197360309900022,-0.0009698206479223362,-3.3333333333333335,-3.3333333333333335,3.0112235909124223,-0.00309052624914144,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,7,-0.0385704107199953,-0.058667531157984884,-10.0,-10.0,1.2148546649783831,-0.0014416254877017772,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,2,2,0.16764462278002787,0.8122645020484924,-10.0,-10.0,1.2461450391915463,0.013112066600660888,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,5,3,-0.005100333988666534,-0.00932397809895602,-10.0,-10.0,2.9644129871451765,0.00894842073028368,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,late,q_high,97,7,-0.1607196303877915,-0.2247654348388899,-4.742268041237113,-0.6185567010309279,0.7662096646054084,-0.030425076106501,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,-0.21083685848861933,-0.3086724019411838,-3.3333333333333335,6.666666666666667,0.5354139989943777,-0.021670120243661162,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,nominal,q_high,109,7,-0.06243505111819608,-0.07056984218099038,-5.321100917431193,-4.128440366972477,0.6941258436269973,-0.010339766281310269,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_high,199,7,-0.20674787841992082,-0.30795746519942285,7.788944723618091,8.64321608040201,0.6484247834318708,-0.015872412742222078,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_low,43,7,-0.03225562901855969,-0.4937687015533447,44.18604651162791,49.30232558139535,0.270236224044721,0.11808763628166224,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_mid,108,7,-0.1664139437770837,-0.28100436253162453,21.574074074074073,21.85185185185185,0.9476985263722504,0.024543537642679452,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,early,q_high,93,7,-0.1998195156094528,-0.1923003537631212,-24.946236559139784,-17.204301075268816,0.6244278963973885,-0.026946056688782995,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,early,q_low,2,1,,,,,,,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,late,q_high,123,7,-0.01977944017648865,-0.025885819766012532,2.3577235772357725,9.674796747967479,1.0872251767834689,-0.0027396297711277384,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,late,q_mid,2,2,-0.009200319647789001,-0.01567599820819768,-5.0,15.0,1.3748477378353252,-0.00921008043342638,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,nominal,q_high,103,7,-0.026893295081750385,-0.026794500910496875,-7.766990291262136,-8.737864077669903,1.019666517610099,-0.027292520045858127,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_high,152,7,-0.018176585291013216,-0.02771869623478349,11.118421052631579,23.42105263157895,0.7512042869046631,0.013601422195184745,diagnostic_only,reconstruction_gain_control_failure
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,early,q_high,28,7,-0.08747638502557363,-0.08248250125037446,-19.642857142857142,-8.571428571428571,0.9385036892120573,0.005791495417582589,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,late,q_mid,11,7,0.00785531152928756,0.010888086682693525,5.454545454545454,22.727272727272727,0.8027050813817568,0.027662828158283973,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_low,30,7,0.19439257043063954,0.7569763636589051,11.0,25.0,0.5363812953651111,0.05365039247358914,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,early,q_high,8,4,-0.018679779139347374,-0.016513208142266825,-11.25,3.75,1.1494561246598234,-0.0018273558974646453,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_mid,12,7,0.005118997913657449,0.006524329145367329,1.6666666666666667,1.6666666666666667,0.6387532123544367,0.03306990122459398,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,early,q_high,2,1,-0.1005866713821888,-0.11116187389080341,-5.0,-45.0,0.6962262821809295,-0.11360948200004235,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,late,q_high,10,5,-0.0002675775219412414,0.00013356973397565043,-4.0,-4.0,0.6689774795557923,0.006521253887144046,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_high,18,7,0.008296381740390539,0.011340946690086541,6.111111111111111,5.555555555555555,0.7903327599684976,0.020491488443855274,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_low,6,5,0.002544538574475868,0.0024521308433678416,-10.0,-10.0,0.8435374590332664,-0.011925833989467111,diagnostic_only,low_support
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_high,10,6,0.03351515197088154,0.04986512401674547,-3.0,-6.0,0.5424349633390726,0.00522109876474044,diagnostic_only,low_support
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a1000_1500,early,q_low,130,12,,,,,,,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_low,148,12,0.09622148568461755,0.34635856734290593,22.094594594594593,37.432432432432435,0.505859739587628,0.05080631371879991,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_mid,266,12,0.010573223715992622,0.024447964462780386,20.526315789473685,29.285714285714285,0.8848417162075574,0.04519078781600449,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a2200_3200,late,q_high,357,12,0.002542776221918606,0.003879015219721313,2.7450980392156863,19.439775910364144,0.7220519372543875,0.015902621817604694,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a2200_3200,nominal,q_high,104,12,0.0005171641821201833,0.001741893873416819,-6.153846153846154,1.9230769230769231,0.7685767093132925,-0.01675086121718954,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_high,166,12,0.015525365617900293,0.022674660212648245,4.397590361445783,19.03614457831325,0.8862318592500436,0.020091769493675252,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_low,183,12,0.055201205435308785,0.21818482192393138,5.628415300546448,27.650273224043715,0.48391482564951216,0.026511171558376383,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_mid,394,12,0.03540906151468831,0.06487580637865256,5.304568527918781,25.634517766497463,0.7613994447686664,0.037101440748684815,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a3200_4700,late,q_high,411,12,0.010090923953301007,0.013523303860869647,-6.082725060827251,-2.3600973236009732,0.6442230733451718,-0.005718294586577609,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a3200_4700,late,q_mid,198,12,0.011567920728448824,0.015377712710913047,-5.707070707070707,-0.9090909090909091,0.4344407622548622,0.001665336583991027,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a3200_4700,nominal,q_high,134,12,0.008123503804543727,0.009919439341054596,0.14925373134328357,-0.6716417910447762,0.5397290127384181,0.013421517174780673,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_high,111,12,0.012938288744719592,0.017569474820575436,-8.288288288288289,-4.594594594594595,0.9263130446860972,-0.024925951027702706,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a4700_6800,late,q_mid,264,12,0.0004012381322200472,-0.000610888655501853,-10.0,-8.598484848484848,0.41850217438551596,-0.009314280775745953,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a4700_6800,nominal,q_mid,88,12,0.0046630506136051235,0.005486813440347973,-6.136363636363637,-5.681818181818182,0.48163027798530483,0.012131339845908013,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_low,236,12,0.00991980007944227,0.02548073329547731,-8.983050847457626,-8.516949152542374,0.6434077278048923,-0.041416286136322165,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,low_2nA,unsaturated,a2200_3200,late,q_high,63,2,0.029096931796503557,0.03748461949138782,0.9523809523809523,25.555555555555557,1.791701235066016,0.04262136641389407,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,low_2nA,unsaturated,a3200_4700,late,q_high,48,2,0.030096852658636066,0.039443543401777255,-10.0,0.0,3.5496033751196485,0.0003885208029573324,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1000_1500,early,q_low,51,7,,,,,,,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_low,45,7,0.2743378924610562,1.0153919148272363,27.77777777777778,34.888888888888886,0.7351917316340414,0.0780476984958817,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_mid,239,7,0.01175051016451146,0.024099074562150685,20.83682008368201,27.656903765690377,1.0986522980738804,0.04468552553604164,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,late,q_high,162,7,0.00454453190795066,0.006013572712006038,2.4691358024691357,20.123456790123456,1.0477147373365248,0.015509226308241603,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,nominal,q_high,84,7,0.00011079989344987725,0.002190866050137302,-1.1904761904761905,5.119047619047619,1.2420541068727486,-0.009642869035663748,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_high,139,7,0.012782717950393018,0.018106996978970374,4.460431654676259,18.27338129496403,0.8982274921494968,0.020699110452254053,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_mid,330,7,0.025222446998383535,0.04263159428850175,6.363636363636363,23.03030303030303,1.0976518883496182,0.039327236809419235,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,late,q_high,244,7,0.00912583600197958,0.01290656917381511,-9.631147540983607,2.5,0.7123375811363567,-0.003340510486450911,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,late,q_mid,116,7,0.009697942904456745,0.013581678576090122,-9.655172413793103,3.5344827586206895,0.8058862383569708,-0.0029045218749684156,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_high,87,7,0.012206309270982688,0.015880239957538973,0.22988505747126436,-0.3448275862068966,1.1473708955085,0.02600919824753303,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_high,141,7,0.01660627975271022,0.023811835684956976,-8.01418439716312,1.2765957446808511,1.0608916127452812,-0.014179705535099245,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_low,56,6,0.029412753284100375,0.12656163243389634,-3.75,0.7142857142857143,0.565426380913478,-0.023094845374213614,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,0.01279084339163668,0.01781698107413908,-6.75,1.1666666666666667,0.9853843517179014,-0.012651829179144643,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,late,q_low,123,7,0.00106859538682184,0.0004835944732889284,-9.59349593495935,-10.0,0.8555490493363458,-0.02312407323580146,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,late,q_mid,276,7,0.002397928663888593,0.0023120490775832584,-9.27536231884058,-10.0,0.8249024932286623,-0.017858491075276643,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_mid,76,7,0.01255921141338901,0.015408669081365742,0.7894736842105263,-0.2631578947368421,1.1854554333027105,0.02986703971875685,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_low,114,7,0.055915075804943745,0.16943720228451514,-5.701754385964913,-9.473684210526315,0.7804234355279213,-0.03337007098078909,veto,no_tail_reconstruction_gain
cnn_tail_knockout_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_mid,62,7,0.0005889276434565837,-0.00208979491478226,-7.741935483870968,-10.0,1.1500646875036062,-0.03273663776192507,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,high_20nA,boundary,a4700_6800,late,q_low,222,12,-0.006517624846190567,-0.009492004203300953,-10.0,-10.0,0.24421232814231422,-0.01878580640003615,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,boundary,a4700_6800,nominal,q_low,73,12,-0.0038446631518212855,-0.005438918528491504,-10.0,-10.0,0.16469346815106006,-0.013013390289010942,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,boundary,a6800_10000,late,q_low,153,12,-0.01001353530604958,-0.014554912452317612,-10.0,-10.0,0.2576087776901407,-0.009265305871739083,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,boundary,a6800_10000,late,q_mid,58,12,-0.009334423118462994,-0.013464846081599641,-10.0,-10.0,0.2757484117030475,-0.011262686834783138,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,boundary,a6800_10000,nominal,q_low,91,12,-0.007061391052655737,-0.010098641078182301,-10.0,-10.0,0.20613793155796714,-0.008247775606674557,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a1000_1500,late,q_high,212,12,-0.0002762619054542398,-4.436679087114264e-05,-0.09433962264150944,-0.14150943396226415,0.006495045767804713,3.3537513492422507e-05,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a1000_1500,nominal,q_high,94,12,-0.02412532435704456,-0.028255076606418027,-1.1702127659574468,-1.2765957446808511,0.1401592248467889,-0.0019226708607405472,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a1500_2200,early,q_high,118,12,-0.0025197653952291456,-0.0011735743948657947,-0.423728813559322,-0.3389830508474576,0.029111695360138554,-0.0004932056752799356,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a1500_2200,late,q_high,278,12,-0.0005705665483269912,-0.0007213318306549204,-0.1079136690647482,-0.03597122302158273,0.013826402205530363,-1.491547741194839e-05,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a1500_2200,nominal,q_high,121,12,-0.003189753032912893,-0.0024489075873812068,-1.487603305785124,-0.24793388429752067,0.1561207037782827,-0.00036549696366647093,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a3200_4700,very_late,q_low,225,12,-0.17819990330595267,-0.5719062071299441,-9.777777777777779,-2.7111111111111112,0.2825045535652295,-0.03702549639935452,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a3200_4700,very_late,q_mid,138,12,-0.023689892948963846,-0.04968656219134105,-9.492753623188406,-2.681159420289855,0.4607485197982701,-0.03404541330731023,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a4700_6800,late,q_low,128,12,-0.003985945959992058,-0.006030793765107361,-9.84375,-9.140625,0.23122839445066062,-0.020941017335132824,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a4700_6800,late,q_mid,264,12,-0.002273040848470941,-0.0036954903786983154,-10.0,-8.598484848484848,0.18652670273285746,-0.011210569688990884,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,high_20nA,unsaturated,a4700_6800,very_late,q_low,236,12,-0.07685617291433551,-0.20496705567841766,-9.830508474576272,-8.516949152542374,0.2738877881368786,-0.04000649616353216,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,early,q_high,151,7,-0.01835179432535803,-0.00919007399497564,-1.0596026490066226,-1.1258278145695364,0.0620483041553911,-0.0009043306504416493,accept,reconstruction_and_controls_pass
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,nominal,q_high,103,7,-0.0020522115106398143,-0.00030378349642863975,-2.1359223300970873,-1.6504854368932038,0.2775828500615689,0.0023025258392385724,accept,reconstruction_and_controls_pass
