method,event_id,pair,residual_ns
physics_residual_net,65:654599:8777:229639,B4-B6,-1.0779548207673386
physics_residual_net,65:655258:9389:230298,B4-B6,-0.8108794424208554
physics_residual_net,65:655456:9566:230496,B4-B6,-2.942578680234739
physics_residual_net,65:655741:9833:230781,B4-B6,-2.3910611966941815
physics_residual_net,65:656000:10073:231040,B4-B6,-0.0621367710726517
physics_residual_net,65:656462:10504:231502,B4-B6,-1.5820334435067593
physics_residual_net,65:657071:11070:232111,B4-B6,-1.2607377572104994
physics_residual_net,65:657490:11464:232530,B4-B6,-3.687757984697811
physics_residual_net,65:657989:11933:233029,B4-B6,-2.4472410271300475
physics_residual_net,65:659709:13573:234749,B4-B6,-4.497749729213723
physics_residual_net,65:660196:14017:235236,B4-B6,-1.5265748408554174
physics_residual_net,65:660531:14330:235571,B4-B6,-1.9380677134528383
physics_residual_net,65:660663:14455:235703,B4-B6,0.9063386388679788
physics_residual_net,65:660707:14496:235747,B4-B6,1.938277762018295
physics_residual_net,65:662155:15837:237195,B4-B6,-1.570748739999317
physics_residual_net,65:662241:15919:237281,B4-B6,0.5560550179682195
physics_residual_net,65:662756:13:237796,B4-B6,-1.2123493187231702
physics_residual_net,65:663859:1029:238899,B4-B6,-0.9842325871500393
physics_residual_net,65:664527:1645:239567,B4-B6,-1.955503289320582
physics_residual_net,65:664907:1997:239947,B4-B6,-1.3236968521411683
physics_residual_net,65:665457:2517:240497,B4-B6,-1.0616014366495605
physics_residual_net,65:665509:2565:240549,B4-B6,-1.4776110387732189
physics_residual_net,65:665719:2794:240759,B4-B6,-0.9214501288274093
physics_residual_net,65:665814:2882:240854,B4-B6,-3.016459637577519
physics_residual_net,65:666623:3632:241663,B4-B6,-2.9216435241958365
physics_residual_net,65:667306:4269:242346,B4-B6,-0.14038811964827147
physics_residual_net,65:668204:5102:243244,B4-B6,-0.5387737831848156
physics_residual_net,65:669147:5974:244187,B4-B6,-2.6774017972950332
physics_residual_net,65:669345:6160:244385,B4-B6,-1.4509874014300124
physics_residual_net,65:669500:6304:244540,B4-B6,-0.6426271308586848
physics_residual_net,65:669969:6739:245009,B4-B6,-1.2077509980893524
physics_residual_net,65:670593:7322:245633,B4-B6,-2.121056556009826
physics_residual_net,65:670708:7428:245748,B4-B6,-0.8415295843829043
physics_residual_net,65:671756:8387:246796,B4-B6,-0.9263077279697924
physics_residual_net,65:672239:8844:247279,B4-B6,-2.315151701289416
physics_residual_net,65:672890:9443:247930,B4-B6,-1.013294541158018
physics_residual_net,65:674077:10572:249117,B4-B6,-0.08448670849246298
physics_residual_net,65:674255:10737:249295,B4-B6,-1.4877506387952693
physics_residual_net,65:674617:11075:249657,B4-B6,-0.40355883761744593
physics_residual_net,65:674684:11140:249724,B4-B6,-1.540447973686831
physics_residual_net,65:676071:12428:251111,B4-B6,-0.15475230671857076
physics_residual_net,65:677190:13474:252230,B4-B6,-3.2740086417976713
physics_residual_net,65:678223:14427:253263,B4-B6,-0.9100234422770654
physics_residual_net,65:678819:14965:253859,B4-B6,-1.2217508669614077
physics_residual_net,65:680356:6:255396,B4-B6,1.1005474531196455
physics_residual_net,65:681202:802:256242,B4-B6,-0.8047597837103311
physics_residual_net,65:682284:1811:257324,B4-B6,-1.3363571033132189
physics_residual_net,65:682664:2163:257704,B4-B6,-0.19909043877650134
physics_residual_net,65:682740:2234:257780,B4-B6,-0.7012841122750189
physics_residual_net,65:682871:2356:257911,B4-B6,-1.4875608350211422
physics_residual_net,65:683474:2923:258514,B4-B6,-1.8359345708092718
physics_residual_net,65:683541:2987:258581,B4-B6,-0.9400139668981069
physics_residual_net,65:684986:4332:260026,B4-B6,-2.889883462816819
physics_residual_net,65:685607:4902:260647,B4-B6,-0.5446797090708344
physics_residual_net,65:685699:4986:260739,B4-B6,-0.12379009217326598
physics_residual_net,65:686924:6129:261964,B4-B6,3.451034902153694
physics_residual_net,65:686970:6168:262010,B4-B6,-0.7689267572292806
physics_residual_net,65:649169:4127:224209,B4-B8,0.006771867476601301
physics_residual_net,65:650188:5110:225228,B4-B8,0.5197306465255593
physics_residual_net,65:651341:6223:226381,B4-B8,-0.009868069860310413
physics_residual_net,65:651631:6497:226671,B4-B8,-1.9012413935713681
physics_residual_net,65:651940:6301:226980,B4-B8,1.3536362340341483
physics_residual_net,65:652313:6632:227353,B4-B8,-1.912361646772034
physics_residual_net,65:652429:6743:227469,B4-B8,-1.180204979030762
physics_residual_net,65:652612:6917:227652,B4-B8,-0.3404845408613255
physics_residual_net,65:653933:8154:228973,B4-B8,-0.4050417119375709
physics_residual_net,65:654599:8777:229639,B4-B8,0.5774313525158306
physics_residual_net,65:655258:9389:230298,B4-B8,-0.496445256867716
physics_residual_net,65:655456:9566:230496,B4-B8,-1.6068602752190984
physics_residual_net,65:655741:9833:230781,B4-B8,-1.334782936958696
physics_residual_net,65:656000:10073:231040,B4-B8,0.019462611556235743
physics_residual_net,65:656462:10504:231502,B4-B8,-0.9096534972221519
physics_residual_net,65:657071:11070:232111,B4-B8,-3.0006843375421113
physics_residual_net,65:657490:11464:232530,B4-B8,-2.5306570318641874
physics_residual_net,65:657989:11933:233029,B4-B8,-3.149652612638363
physics_residual_net,65:659709:13573:234749,B4-B8,-2.898725249162837
physics_residual_net,65:660196:14017:235236,B4-B8,-1.088775334033521
physics_residual_net,65:660531:14330:235571,B4-B8,-1.0402290107266623
physics_residual_net,65:660663:14455:235703,B4-B8,0.3524444136456779
physics_residual_net,65:660707:14496:235747,B4-B8,2.711612381657581
physics_residual_net,65:662155:15837:237195,B4-B8,-1.589861356062677
physics_residual_net,65:662241:15919:237281,B4-B8,-1.893050510456483
physics_residual_net,65:662756:13:237796,B4-B8,-0.11618276666249017
physics_residual_net,65:663859:1029:238899,B4-B8,-0.8847533737826438
physics_residual_net,65:664527:1645:239567,B4-B8,-0.010027823065101416
physics_residual_net,65:664907:1997:239947,B4-B8,0.12798551105710487
physics_residual_net,65:665457:2517:240497,B4-B8,-1.358265167327012
physics_residual_net,65:665509:2565:240549,B4-B8,-1.0021314394009693
physics_residual_net,65:665719:2794:240759,B4-B8,-2.3207059742617915
physics_residual_net,65:665814:2882:240854,B4-B8,-3.0587380200888674
physics_residual_net,65:666623:3632:241663,B4-B8,-2.407409606172088
physics_residual_net,65:667306:4269:242346,B4-B8,-2.543166335621308
physics_residual_net,65:668204:5102:243244,B4-B8,-0.06893116263841392
physics_residual_net,65:669147:5974:244187,B4-B8,-1.0791411821729042
physics_residual_net,65:669345:6160:244385,B4-B8,-0.4343595309750299
physics_residual_net,65:669500:6304:244540,B4-B8,-0.712284262406591
physics_residual_net,65:669969:6739:245009,B4-B8,0.22979279217328497
physics_residual_net,65:670593:7322:245633,B4-B8,-1.179406181728119
physics_residual_net,65:670708:7428:245748,B4-B8,-0.8176695970395826
physics_residual_net,65:671756:8387:246796,B4-B8,-1.0421707191361804
physics_residual_net,65:672239:8844:247279,B4-B8,-1.1543578018685636
physics_residual_net,65:672890:9443:247930,B4-B8,-1.922988740444353
physics_residual_net,65:674077:10572:249117,B4-B8,-2.6924469005040663
physics_residual_net,65:674255:10737:249295,B4-B8,0.01620545436662013
physics_residual_net,65:674617:11075:249657,B4-B8,-0.2957045263426821
physics_residual_net,65:674684:11140:249724,B4-B8,-2.3394125028367014
physics_residual_net,65:676071:12428:251111,B4-B8,-2.0285522204800657
physics_residual_net,65:677190:13474:252230,B4-B8,-4.050190461841417
physics_residual_net,65:678223:14427:253263,B4-B8,0.5702964471360161
physics_residual_net,65:678819:14965:253859,B4-B8,-0.742783846410461
physics_residual_net,65:680356:6:255396,B4-B8,-0.15806856099731448
physics_residual_net,65:681202:802:256242,B4-B8,-1.2629278369766226
physics_residual_net,65:682284:1811:257324,B4-B8,-1.7922760769367585
physics_residual_net,65:682664:2163:257704,B4-B8,0.12235040823703258
physics_residual_net,65:682740:2234:257780,B4-B8,0.4453722295523477
physics_residual_net,65:682871:2356:257911,B4-B8,-1.3804385341433232
physics_residual_net,65:683474:2923:258514,B4-B8,-0.500199253263375
physics_residual_net,65:683541:2987:258581,B4-B8,-0.7243541554842636
physics_residual_net,65:684986:4332:260026,B4-B8,-3.6885618998230854
physics_residual_net,65:685607:4902:260647,B4-B8,-0.7436583764249036
physics_residual_net,65:685699:4986:260739,B4-B8,0.37009579304236695
physics_residual_net,65:686924:6129:261964,B4-B8,1.0897571508784267
physics_residual_net,65:686970:6168:262010,B4-B8,0.02704359188169292
physics_residual_net,65:649169:4127:224209,B6-B8,0.8596430260010521
physics_residual_net,65:650188:5110:225228,B6-B8,1.322438500504802
physics_residual_net,65:651341:6223:226381,B6-B8,-0.6744352046308819
physics_residual_net,65:651631:6497:226671,B6-B8,-2.0809589429200983
physics_residual_net,65:651940:6301:226980,B6-B8,-0.044062638314073865
physics_residual_net,65:652313:6632:227353,B6-B8,-0.9709337819637582
physics_residual_net,65:652429:6743:227469,B6-B8,0.9926160777258133
physics_residual_net,65:652612:6917:227652,B6-B8,0.889885229566886
physics_residual_net,65:653933:8154:228973,B6-B8,1.6042610824917602
physics_residual_net,65:654599:8777:229639,B6-B8,1.6553861732831692
physics_residual_net,65:655258:9389:230298,B6-B8,0.3144341855531394
physics_residual_net,65:655456:9566:230496,B6-B8,1.3357184050156405
physics_residual_net,65:655741:9833:230781,B6-B8,1.0562782597354854
physics_residual_net,65:656000:10073:231040,B6-B8,0.08159938262888744
physics_residual_net,65:656462:10504:231502,B6-B8,0.6723799462846074
physics_residual_net,65:657071:11070:232111,B6-B8,-1.7399465803316119
physics_residual_net,65:657490:11464:232530,B6-B8,1.1571009528336234
physics_residual_net,65:657989:11933:233029,B6-B8,-0.7024115855083153
physics_residual_net,65:659709:13573:234749,B6-B8,1.5990244800508862
physics_residual_net,65:660196:14017:235236,B6-B8,0.4377995068218965
physics_residual_net,65:660531:14330:235571,B6-B8,0.897838702726176
physics_residual_net,65:660663:14455:235703,B6-B8,-0.5538942252223009
physics_residual_net,65:660707:14496:235747,B6-B8,0.7733346196392858
physics_residual_net,65:662155:15837:237195,B6-B8,-0.01911261606336012
physics_residual_net,65:662241:15919:237281,B6-B8,-2.4491055284247025
physics_residual_net,65:662756:13:237796,B6-B8,1.09616655206068
physics_residual_net,65:663859:1029:238899,B6-B8,0.0994792133673954
physics_residual_net,65:664527:1645:239567,B6-B8,1.9454754662554805
physics_residual_net,65:664907:1997:239947,B6-B8,1.4516823631982732
physics_residual_net,65:665457:2517:240497,B6-B8,-0.29666373067745155
physics_residual_net,65:665509:2565:240549,B6-B8,0.4754795993722496
physics_residual_net,65:665719:2794:240759,B6-B8,-1.3992558454343822
physics_residual_net,65:665814:2882:240854,B6-B8,-0.04227838251134841
physics_residual_net,65:666623:3632:241663,B6-B8,0.5142339180237485
physics_residual_net,65:667306:4269:242346,B6-B8,-2.4027782159730364
physics_residual_net,65:668204:5102:243244,B6-B8,0.4698426205464017
physics_residual_net,65:669147:5974:244187,B6-B8,1.598260615122129
physics_residual_net,65:669345:6160:244385,B6-B8,1.0166278704549825
physics_residual_net,65:669500:6304:244540,B6-B8,-0.0696571315479062
physics_residual_net,65:669969:6739:245009,B6-B8,1.4375437902626373
physics_residual_net,65:670593:7322:245633,B6-B8,0.9416503742817071
physics_residual_net,65:670708:7428:245748,B6-B8,0.02385998734332162
physics_residual_net,65:671756:8387:246796,B6-B8,-0.11586299116638799
physics_residual_net,65:672239:8844:247279,B6-B8,1.1607938994208524
physics_residual_net,65:672890:9443:247930,B6-B8,-0.909694199286335
physics_residual_net,65:674077:10572:249117,B6-B8,-2.6079601920116033
physics_residual_net,65:674255:10737:249295,B6-B8,1.5039560931618894
physics_residual_net,65:674617:11075:249657,B6-B8,0.10785431127476386
physics_residual_net,65:674684:11140:249724,B6-B8,-0.7989645291498704
physics_residual_net,65:676071:12428:251111,B6-B8,-1.873799913761495
physics_residual_net,65:677190:13474:252230,B6-B8,-0.776181820043746
physics_residual_net,65:678223:14427:253263,B6-B8,1.4803198894130816
physics_residual_net,65:678819:14965:253859,B6-B8,0.47896702055094664
physics_residual_net,65:680356:6:255396,B6-B8,-1.25861601411696
physics_residual_net,65:681202:802:256242,B6-B8,-0.4581680532662915
physics_residual_net,65:682284:1811:257324,B6-B8,-0.4559189736235396
physics_residual_net,65:682664:2163:257704,B6-B8,0.3214408470135339
physics_residual_net,65:682740:2234:257780,B6-B8,1.1466563418273665
physics_residual_net,65:682871:2356:257911,B6-B8,0.10712230087781904
physics_residual_net,65:683474:2923:258514,B6-B8,1.3357353175458968
physics_residual_net,65:683541:2987:258581,B6-B8,0.21565981141384327
physics_residual_net,65:684986:4332:260026,B6-B8,-0.7986784370062665
physics_residual_net,65:685607:4902:260647,B6-B8,-0.19897866735406922
physics_residual_net,65:685699:4986:260739,B6-B8,0.4938858852156329
physics_residual_net,65:686924:6129:261964,B6-B8,-2.361277751275267
physics_residual_net,65:686970:6168:262010,B6-B8,0.7959703491109735
