row_id,heldout_run,template_secondary_fraction,template_residual_improvement,best_stave,best_delay_samples,threshold,threshold_pred
62:553197:12819:164183:raw_clean,62,0.05685161745294904,0.018128187782684393,B4,6,0.12,0
62:553197:12819:164183:injected_two_pulse,62,0.19262295725361117,0.20810611096312592,B4,6,0.12,1
62:553211:12833:164197:raw_clean,62,0.45,1.4643575068434256,B6,6,0.12,1
62:553211:12833:164197:injected_two_pulse,62,0.45,2.283104960403429,B6,6,0.12,1
62:553388:12995:164374:raw_clean,62,0.0,0.0,,-1,0.12,0
62:553388:12995:164374:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:553458:13060:164444:raw_clean,62,0.24682877224713212,0.3253328193137297,B4,6,0.12,1
62:553458:13060:164444:injected_two_pulse,62,0.24682877224713212,0.3253328193137297,B4,6,0.12,1
62:553491:13091:164477:raw_clean,62,0.0,0.0,,-1,0.12,0
62:553491:13091:164477:injected_two_pulse,62,0.019625981688623822,0.0018782289082777126,B6,2,0.12,0
62:553526:13123:164512:raw_clean,62,0.0,0.0,,-1,0.12,0
62:553526:13123:164512:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:553657:13240:164643:raw_clean,62,0.07065190053196509,0.02445405804613235,B6,6,0.12,0
62:553657:13240:164643:injected_two_pulse,62,0.09867049145889736,0.05415463009395666,B4,4,0.12,0
62:553693:13272:164679:raw_clean,62,0.027840592988425367,0.004607669282590196,B6,6,0.12,0
62:553693:13272:164679:injected_two_pulse,62,0.2604743323474232,0.38216927078228324,B4,5,0.12,1
62:553822:13422:164808:raw_clean,62,0.0,0.0,,-1,0.12,0
62:553822:13422:164808:injected_two_pulse,62,0.2890014767511197,0.39970154989323176,B6,5,0.12,1
62:553830:13430:164816:raw_clean,62,0.2987977967659717,0.47675042888607244,B4,6,0.12,1
62:553830:13430:164816:injected_two_pulse,62,0.45,1.1807142210245742,B6,6,0.12,1
62:553857:13456:164843:raw_clean,62,0.0,0.0,,-1,0.12,0
62:553857:13456:164843:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:553991:13582:164977:raw_clean,62,0.055100168002512766,0.019817847832216406,B4,2,0.12,0
62:553991:13582:164977:injected_two_pulse,62,0.21369649965576798,0.28121110515750825,B4,3,0.12,1
62:554101:13682:165087:raw_clean,62,0.11710579317417459,0.08815484501538812,B8,6,0.12,0
62:554101:13682:165087:injected_two_pulse,62,0.11710579317417459,0.08815484501538812,B8,6,0.12,0
62:554304:13875:165290:raw_clean,62,0.17717070980266067,0.20489647812293654,B4,2,0.12,1
62:554304:13875:165290:injected_two_pulse,62,0.17717070980266067,0.20489647812293654,B4,2,0.12,1
62:554457:14020:165443:raw_clean,62,0.10610038480584058,0.055148938687648544,B6,6,0.12,0
62:554457:14020:165443:injected_two_pulse,62,0.10926847945311408,0.06641265006372875,B4,4,0.12,0
62:554500:14057:165486:raw_clean,62,0.45,2.9060326590588383,B4,6,0.12,1
62:554500:14057:165486:injected_two_pulse,62,0.45,2.9060326590588383,B4,6,0.12,1
62:554550:14105:165536:raw_clean,62,0.0,0.0,,-1,0.12,0
62:554550:14105:165536:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:554564:14117:165550:raw_clean,62,0.08310356086970096,0.04142287683185065,B6,5,0.12,0
62:554564:14117:165550:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:554624:14174:165610:raw_clean,62,0.0,0.0,,-1,0.12,0
62:554624:14174:165610:injected_two_pulse,62,0.027018371851485902,0.004331293919691337,B6,4,0.12,0
62:554739:14279:165725:raw_clean,62,0.35095132716202787,0.6937766433253703,B4,5,0.12,1
62:554739:14279:165725:injected_two_pulse,62,0.45,1.4717239302255487,B4,6,0.12,1
62:555087:14600:166073:raw_clean,62,0.45,2.4462105538349066,B6,6,0.12,1
62:555087:14600:166073:injected_two_pulse,62,0.45,2.4462105538349066,B6,6,0.12,1
62:555240:14743:166226:raw_clean,62,0.35239213345072734,0.6083529957430156,B6,6,0.12,1
62:555240:14743:166226:injected_two_pulse,62,0.43507711101572705,0.9273329966064163,B6,6,0.12,1
62:555267:14767:166253:raw_clean,62,0.0,0.0,,-1,0.12,0
62:555267:14767:166253:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:555339:14834:166325:raw_clean,62,0.0,0.0,,-1,0.12,0
62:555339:14834:166325:injected_two_pulse,62,0.10505550021956113,0.05406806547530674,B6,6,0.12,0
62:555376:14868:166362:raw_clean,62,0.45,1.7490669097220435,B6,6,0.12,1
62:555376:14868:166362:injected_two_pulse,62,0.45,1.7490669097220435,B6,6,0.12,1
62:555377:14869:166363:raw_clean,62,0.0,0.0,,-1,0.12,0
62:555377:14869:166363:injected_two_pulse,62,0.029709908310975173,0.004304159582485756,B6,2,0.12,0
62:555595:15075:166581:raw_clean,62,0.1744994465645823,0.1693749261387394,B4,4,0.12,1
62:555595:15075:166581:injected_two_pulse,62,0.3442675298527487,0.5651937674265017,B4,6,0.12,1
62:555639:15118:166625:raw_clean,62,0.2488179135212459,0.2959498706906036,B6,6,0.12,1
62:555639:15118:166625:injected_two_pulse,62,0.2488179135212459,0.2959498706906036,B6,6,0.12,1
62:555640:15119:166626:raw_clean,62,0.44419209260176395,1.1834301717120326,B6,5,0.12,1
62:555640:15119:166626:injected_two_pulse,62,0.44419209260176395,1.1834301717120326,B6,5,0.12,1
62:555668:15145:166654:raw_clean,62,0.18232318828611999,0.17750889654203883,B4,6,0.12,1
62:555668:15145:166654:injected_two_pulse,62,0.18232318828611999,0.17750889654203883,B4,6,0.12,1
62:555797:15264:166783:raw_clean,62,0.45,1.64049994720772,B4,5,0.12,1
62:555797:15264:166783:injected_two_pulse,62,0.45,1.64049994720772,B4,5,0.12,1
62:555919:15375:166905:raw_clean,62,0.43282602973083745,1.1136560460640337,B6,6,0.12,1
62:555919:15375:166905:injected_two_pulse,62,0.43282602973083745,1.1136560460640337,B6,6,0.12,1
62:556128:15569:167114:raw_clean,62,0.43744253707476977,1.1375391718339025,B6,6,0.12,1
62:556128:15569:167114:injected_two_pulse,62,0.43744253707476977,1.1375391718339025,B6,6,0.12,1
62:556252:15679:167238:raw_clean,62,0.01652793515906739,0.0013320574099621174,B6,2,0.12,0
62:556252:15679:167238:injected_two_pulse,62,0.19736840908313294,0.18723205356269823,B6,4,0.12,1
62:556323:15747:167309:raw_clean,62,0.0490053379506926,0.01425471078674645,B8,6,0.12,0
62:556323:15747:167309:injected_two_pulse,62,0.07693969715841935,0.038641287509412425,B4,2,0.12,0
62:556438:15857:167424:raw_clean,62,0.45,1.6263046236600482,B6,6,0.12,1
62:556438:15857:167424:injected_two_pulse,62,0.45,1.5183935256570211,B4,5,0.12,1
62:556453:15871:167439:raw_clean,62,0.0,0.0,,-1,0.12,0
62:556453:15871:167439:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:556454:15872:167440:raw_clean,62,0.3499207457892082,0.726793468768214,B8,6,0.12,1
62:556454:15872:167440:injected_two_pulse,62,0.3499207457892082,0.726793468768214,B8,6,0.12,1
62:556467:15885:167453:raw_clean,62,0.028460143419002673,0.0048058861164722855,B6,4,0.12,0
62:556467:15885:167453:injected_two_pulse,62,0.1835433194244251,0.16503665192666123,B6,6,0.12,1
62:556658:16063:167644:raw_clean,62,0.0,0.0,,-1,0.12,0
62:556658:16063:167644:injected_two_pulse,62,0.19304812925737067,0.22352813066047833,B6,5,0.12,1
62:556777:16178:167763:raw_clean,62,0.12208510553178137,0.0972917486744036,B4,2,0.12,1
62:556777:16178:167763:injected_two_pulse,62,0.12208510553178137,0.0972917486744036,B4,2,0.12,1
62:557304:285:168290:raw_clean,62,0.15595142758798514,0.11914668139653645,B6,6,0.12,1
62:557304:285:168290:injected_two_pulse,62,0.27624293373330977,0.3738398522077707,B6,6,0.12,1
62:557462:421:168448:raw_clean,62,0.12335400752129093,0.07454349790391024,B6,6,0.12,1
62:557462:421:168448:injected_two_pulse,62,0.31858120547469365,0.49721422331540677,B6,6,0.12,1
62:557465:423:168451:raw_clean,62,0.02593174221456718,0.0035908701606661153,B4,6,0.12,0
62:557465:423:168451:injected_two_pulse,62,0.04249832689306117,0.009644505748328092,B4,6,0.12,0
62:557537:493:168523:raw_clean,62,0.28872913820791013,0.4451614413957108,B4,6,0.12,1
62:557537:493:168523:injected_two_pulse,62,0.45,1.187657042565779,B4,6,0.12,1
62:557581:532:168567:raw_clean,62,0.10718396298486448,0.07074524763777568,B4,3,0.12,0
62:557581:532:168567:injected_two_pulse,62,0.2021687861910178,0.19645049481576307,B6,4,0.12,1
62:557596:546:168582:raw_clean,62,0.030668075282126898,0.0044960166198537,B6,6,0.12,0
62:557596:546:168582:injected_two_pulse,62,0.19496325638340814,0.1819035809020676,B6,5,0.12,1
62:557780:710:168766:raw_clean,62,0.21225126775637146,0.24056746767137294,B4,6,0.12,1
62:557780:710:168766:injected_two_pulse,62,0.3931236040165796,0.8577513300691828,B4,5,0.12,1
62:557873:796:168859:raw_clean,62,0.20941804654223267,0.2862719865103953,B4,2,0.12,1
62:557873:796:168859:injected_two_pulse,62,0.20941804654223267,0.2862719865103953,B4,2,0.12,1
62:557893:814:168879:raw_clean,62,0.0,0.0,,-1,0.12,0
62:557893:814:168879:injected_two_pulse,62,0.03444139642721113,0.00578425253013564,B6,2,0.12,0
62:558121:1023:169107:raw_clean,62,0.0,0.0,,-1,0.12,0
62:558121:1023:169107:injected_two_pulse,62,0.11721906969049178,0.08168096837292682,B6,6,0.12,0
62:558188:1086:169174:raw_clean,62,0.45,2.1999376743657724,B4,6,0.12,1
62:558188:1086:169174:injected_two_pulse,62,0.45,2.1999376743657724,B4,6,0.12,1
62:558229:1123:169215:raw_clean,62,0.1205470608794585,0.07118959024808602,B6,6,0.12,1
62:558229:1123:169215:injected_two_pulse,62,0.37064838096109265,0.6730192028929259,B6,6,0.12,1
62:558262:1155:169248:raw_clean,62,0.0,0.0,,-1,0.12,0
62:558262:1155:169248:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:558525:1400:169511:raw_clean,62,0.31451873357435717,0.5282376441138221,B4,6,0.12,1
62:558525:1400:169511:injected_two_pulse,62,0.31451873357435717,0.5282376441138221,B4,6,0.12,1
62:558701:1559:169687:raw_clean,62,0.1004857855288619,0.06490806913324162,B8,6,0.12,0
62:558701:1559:169687:injected_two_pulse,62,0.1004857855288619,0.06490806913324162,B8,6,0.12,0
62:558899:1739:169885:raw_clean,62,0.0,0.0,,-1,0.12,0
62:558899:1739:169885:injected_two_pulse,62,0.10454089362639593,0.06555010741115452,B6,5,0.12,0
62:559028:1860:170014:raw_clean,62,0.12161511118702067,0.07245666213123086,B6,6,0.12,1
62:559028:1860:170014:injected_two_pulse,62,0.1368430093854326,0.10416126457821814,B4,4,0.12,1
62:559179:2001:170165:raw_clean,62,0.39494593707875714,0.8329359592787928,B4,6,0.12,1
62:559179:2001:170165:injected_two_pulse,62,0.45,1.7712760077778862,B4,6,0.12,1
62:559275:2090:170261:raw_clean,62,0.0,0.0,,-1,0.12,0
62:559275:2090:170261:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:559365:2171:170351:raw_clean,62,0.02881900769366721,0.00443500748048245,B4,6,0.12,0
62:559365:2171:170351:injected_two_pulse,62,0.10660206480012463,0.054383473389784644,B6,5,0.12,0
62:559377:2181:170363:raw_clean,62,0.0,0.0,,-1,0.12,0
62:559377:2181:170363:injected_two_pulse,62,0.03895785571590626,0.009501091045315935,B6,3,0.12,0
62:559378:2182:170364:raw_clean,62,0.11188086592023684,0.06962619290813604,B4,4,0.12,0
62:559378:2182:170364:injected_two_pulse,62,0.14582225287530445,0.11827926528374938,B4,4,0.12,1
62:559457:2254:170443:raw_clean,62,0.11930727574057959,0.07900180559333186,B4,5,0.12,0
62:559457:2254:170443:injected_two_pulse,62,0.11930727574057959,0.07900180559333186,B4,5,0.12,0
62:559460:2257:170446:raw_clean,62,0.3229021700337773,0.4972183688664522,B4,6,0.12,1
62:559460:2257:170446:injected_two_pulse,62,0.28788121996546,0.39521362281516836,B4,6,0.12,1
62:559489:2283:170475:raw_clean,62,0.15741291526021642,0.11845014337462328,B6,6,0.12,1
62:559489:2283:170475:injected_two_pulse,62,0.15741291526021642,0.11845014337462328,B6,6,0.12,1
62:559554:2342:170540:raw_clean,62,0.12292332339191965,0.07402387707946087,B6,6,0.12,1
62:559554:2342:170540:injected_two_pulse,62,0.22248487442448242,0.24249580103318366,B6,6,0.12,1
62:559737:2515:170723:raw_clean,62,0.45,2.5845575156319924,B6,6,0.12,1
62:559737:2515:170723:injected_two_pulse,62,0.45,2.5845575156319924,B6,6,0.12,1
62:559772:2547:170758:raw_clean,62,0.09357962026237347,0.052524696107781696,B6,5,0.12,0
62:559772:2547:170758:injected_two_pulse,62,0.09357962026237347,0.052524696107781696,B6,5,0.12,0
62:559914:2679:170900:raw_clean,62,0.010304649426561443,0.0005201992043809556,B6,6,0.12,0
62:559914:2679:170900:injected_two_pulse,62,0.010304649426561443,0.0005201992043809556,B6,6,0.12,0
62:560082:2834:171068:raw_clean,62,0.0,0.0,,-1,0.12,0
62:560082:2834:171068:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:560251:2989:171237:raw_clean,62,0.18662756632482339,0.18598927278340893,B4,6,0.12,1
62:560251:2989:171237:injected_two_pulse,62,0.36851715025407256,0.725189853422094,B4,6,0.12,1
62:560294:3030:171280:raw_clean,62,0.45,2.7392026861587597,B6,6,0.12,1
62:560294:3030:171280:injected_two_pulse,62,0.45,3.6492491062211077,B6,6,0.12,1
62:560302:3038:171288:raw_clean,62,0.0,0.0,,-1,0.12,0
62:560302:3038:171288:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:560345:3080:171331:raw_clean,62,0.45,1.0082890441624697,B4,6,0.12,1
62:560345:3080:171331:injected_two_pulse,62,0.45,1.2654590050031338,B4,6,0.12,1
62:560459:3182:171445:raw_clean,62,0.0,0.0,,-1,0.12,0
62:560459:3182:171445:injected_two_pulse,62,0.03494246215557528,0.007244464917584237,B6,4,0.12,0
62:560569:3287:171555:raw_clean,62,0.0,0.0,,-1,0.12,0
62:560569:3287:171555:injected_two_pulse,62,0.06968338536040876,0.026950178237873823,B4,5,0.12,0
62:560608:3324:171594:raw_clean,62,0.45,1.2282029542764055,B6,5,0.12,1
62:560608:3324:171594:injected_two_pulse,62,0.45,1.2282029542764055,B6,5,0.12,1
62:560698:3409:171684:raw_clean,62,0.019710837092177913,0.0025360673361406946,B4,2,0.12,0
62:560698:3409:171684:injected_two_pulse,62,0.019710837092177913,0.0025360673361406946,B4,2,0.12,0
62:560923:3616:171909:raw_clean,62,0.13461690457255726,0.10567628838923356,B4,4,0.12,1
62:560923:3616:171909:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:560933:3626:171919:raw_clean,62,0.0,0.0,,-1,0.12,0
62:560933:3626:171919:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:560966:3658:171952:raw_clean,62,0.34471363190764415,0.5680306667975372,B6,6,0.12,1
62:560966:3658:171952:injected_two_pulse,62,0.06823616713093937,0.027679203320741197,B6,6,0.12,0
62:560985:3674:171971:raw_clean,62,0.33957195938280604,0.6916153641555056,B6,5,0.12,1
62:560985:3674:171971:injected_two_pulse,62,0.33957195938280604,0.6916153641555056,B6,5,0.12,1
62:561187:3860:172173:raw_clean,62,0.45,2.6382670800703423,B6,6,0.12,1
62:561187:3860:172173:injected_two_pulse,62,0.45,2.6382670800703423,B6,6,0.12,1
62:561285:3954:172271:raw_clean,62,0.01500254343845575,0.0012687049298366927,B4,4,0.12,0
62:561285:3954:172271:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:561327:3994:172313:raw_clean,62,0.3519281373223524,0.6613696974174179,B4,6,0.12,1
62:561327:3994:172313:injected_two_pulse,62,0.3519281373223524,0.6613696974174179,B4,6,0.12,1
62:561473:4134:172459:raw_clean,62,0.45,1.1411287333984168,B4,6,0.12,1
62:561473:4134:172459:injected_two_pulse,62,0.45,1.1411287333984168,B4,6,0.12,1
62:561495:4151:172481:raw_clean,62,0.045907767075240816,0.012608184524872765,B8,4,0.12,0
62:561495:4151:172481:injected_two_pulse,62,0.13718799029206835,0.12285216982872793,B4,2,0.12,1
62:561646:4292:172632:raw_clean,62,0.0,0.0,,-1,0.12,0
62:561646:4292:172632:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:561768:4402:172754:raw_clean,62,0.0,0.0,,-1,0.12,0
62:561768:4402:172754:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:561774:4407:172760:raw_clean,62,0.14980187437823872,0.12482325571720965,B4,4,0.12,1
62:561774:4407:172760:injected_two_pulse,62,0.34070070533094005,0.568655581735974,B6,6,0.12,1
62:561860:4487:172846:raw_clean,62,0.33827721472486344,0.5470164148166516,B6,6,0.12,1
62:561860:4487:172846:injected_two_pulse,62,0.45,1.0832463887230017,B6,5,0.12,1
62:561965:4588:172951:raw_clean,62,0.11122708987759282,0.0606072236943305,B6,6,0.12,0
62:561965:4588:172951:injected_two_pulse,62,0.2441595164150705,0.2920455232078639,B6,6,0.12,1
62:562190:4804:173176:raw_clean,62,0.21861511913666481,0.28368215740951874,B8,6,0.12,1
62:562190:4804:173176:injected_two_pulse,62,0.33990457076708064,0.5529039820422788,B6,5,0.12,1
62:562315:4920:173301:raw_clean,62,0.45,1.5238496839034723,B4,5,0.12,1
62:562315:4920:173301:injected_two_pulse,62,0.06205578511618277,0.01886547698882106,B6,6,0.12,0
62:562317:4921:173303:raw_clean,62,0.3338663596484383,0.5328441353862906,B6,6,0.12,1
62:562317:4921:173303:injected_two_pulse,62,0.11311600754314155,0.07702100539143986,B6,4,0.12,0
62:562356:4958:173342:raw_clean,62,0.0,0.0,,-1,0.12,0
62:562356:4958:173342:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:562358:4960:173344:raw_clean,62,0.0484842989892851,0.014475710587451264,B4,3,0.12,0
62:562358:4960:173344:injected_two_pulse,62,0.046331332472859935,0.012875098859843614,B6,5,0.12,0
62:562609:5198:173595:raw_clean,62,0.07139445253792168,0.03057242770990096,B6,5,0.12,0
62:562609:5198:173595:injected_two_pulse,62,0.09559128949652516,0.05150714546910842,B4,4,0.12,0
62:562639:5226:173625:raw_clean,62,0.11560063318509015,0.08723104377454938,B4,2,0.12,0
62:562639:5226:173625:injected_two_pulse,62,0.13249009749778182,0.11458228606537624,B4,2,0.12,1
62:562949:5510:173935:raw_clean,62,0.01574376565630166,0.0013902278186268546,B4,6,0.12,0
62:562949:5510:173935:injected_two_pulse,62,0.006144547774582663,0.00021176227383357116,B4,6,0.12,0
62:563116:5663:174102:raw_clean,62,0.001959783148375808,2.5070712771080306e-05,B4,2,0.12,0
62:563116:5663:174102:injected_two_pulse,62,0.07094856587805458,0.026879646522655315,B4,6,0.12,0
62:563193:5734:174179:raw_clean,62,0.016363610047802395,0.001287013679035498,B6,4,0.12,0
62:563193:5734:174179:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:563200:5741:174186:raw_clean,62,0.45,1.4817215181819012,B4,5,0.12,1
62:563200:5741:174186:injected_two_pulse,62,0.45,1.7592130327927502,B6,6,0.12,1
62:563275:5813:174261:raw_clean,62,0.10167700026833529,0.05064641285899443,B6,6,0.12,0
62:563275:5813:174261:injected_two_pulse,62,0.21169670109200955,0.21371421900856252,B4,6,0.12,1
62:563312:5847:174298:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563312:5847:174298:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:563337:5871:174323:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563337:5871:174323:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:563495:6014:174481:raw_clean,62,0.11621219497925067,0.06616169901182689,B6,6,0.12,0
62:563495:6014:174481:injected_two_pulse,62,0.2528035368209726,0.31309024199440383,B6,6,0.12,1
62:563559:6102:174545:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563559:6102:174545:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:563579:6122:174565:raw_clean,62,0.2948164835053922,0.5213201538983123,B6,5,0.12,1
62:563579:6122:174565:injected_two_pulse,62,0.2948164835053922,0.5213201538983123,B6,5,0.12,1
62:563645:6184:174631:raw_clean,62,0.07519763232949334,0.027702028664545936,B6,6,0.12,0
62:563645:6184:174631:injected_two_pulse,62,0.26573532818462425,0.34594083722466407,B6,6,0.12,1
62:563666:6203:174652:raw_clean,62,0.1891413979420039,0.19103348561647782,B4,6,0.12,1
62:563666:6203:174652:injected_two_pulse,62,0.1891413979420039,0.19103348561647782,B4,6,0.12,1
62:563667:6204:174653:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563667:6204:174653:injected_two_pulse,62,0.22346567589051355,0.3075100408467222,B4,3,0.12,1
62:563699:6236:174685:raw_clean,62,0.041267479240692115,0.01018816805928259,B8,4,0.12,0
62:563699:6236:174685:injected_two_pulse,62,0.10296195730647822,0.06182041713781672,B4,4,0.12,0
62:563802:6333:174788:raw_clean,62,0.07370170339162505,0.02596629085255967,B6,6,0.12,0
62:563802:6333:174788:injected_two_pulse,62,0.07370170339162505,0.02596629085255967,B6,6,0.12,0
62:563803:6334:174789:raw_clean,62,0.45,1.626930499672457,B6,6,0.12,1
62:563803:6334:174789:injected_two_pulse,62,0.45,1.626930499672457,B6,6,0.12,1
62:563835:6361:174821:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563835:6361:174821:injected_two_pulse,62,0.08645015137831683,0.03661295292657618,B6,6,0.12,0
62:563842:6368:174828:raw_clean,62,0.0,0.0,,-1,0.12,0
62:563842:6368:174828:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:564122:6632:175108:raw_clean,62,0.04930384852169819,0.014542593279330496,B8,4,0.12,0
62:564122:6632:175108:injected_two_pulse,62,0.1527924057907877,0.13966376826297286,B8,4,0.12,1
62:564217:6718:175203:raw_clean,62,0.0,0.0,,-1,0.12,0
62:564217:6718:175203:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:564282:6778:175268:raw_clean,62,0.20637517357135904,0.27801328310967843,B4,2,0.12,1
62:564282:6778:175268:injected_two_pulse,62,0.2823512903588455,0.49092732303292275,B4,3,0.12,1
62:564331:6826:175317:raw_clean,62,0.0,0.0,,-1,0.12,0
62:564331:6826:175317:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:564348:6843:175334:raw_clean,62,0.26779864073649123,0.3829596763635452,B4,6,0.12,1
62:564348:6843:175334:injected_two_pulse,62,0.04905577538140072,0.015469266290165581,B8,6,0.12,0
62:564349:6844:175335:raw_clean,62,0.0008720297210605396,4.963787916867357e-06,B4,2,0.12,0
62:564349:6844:175335:injected_two_pulse,62,0.26702796253027555,0.3807586644646776,B4,6,0.12,1
62:564433:6945:175419:raw_clean,62,0.005572661184822596,0.00018425724977375046,B6,4,0.12,0
62:564433:6945:175419:injected_two_pulse,62,0.10846978965433199,0.06980988179013875,B6,4,0.12,0
62:564532:7036:175518:raw_clean,62,0.17983212129503295,0.1939704287680049,B6,5,0.12,1
62:564532:7036:175518:injected_two_pulse,62,0.17983212129503295,0.1939704287680049,B6,5,0.12,1
62:564570:7069:175556:raw_clean,62,0.027527071608757715,0.004946188560003173,B4,2,0.12,0
62:564570:7069:175556:injected_two_pulse,62,0.2745393574139871,0.43952904254942093,B4,4,0.12,1
62:564573:7072:175559:raw_clean,62,0.09375551063916822,0.05225380791122469,B6,6,0.12,0
62:564573:7072:175559:injected_two_pulse,62,0.15935324950981009,0.15285614231175215,B6,4,0.12,1
62:564719:7205:175705:raw_clean,62,0.035464946636364056,0.007462733417232359,B6,4,0.12,0
62:564719:7205:175705:injected_two_pulse,62,0.19098936592585466,0.19096152743346187,B4,5,0.12,1
62:564721:7207:175707:raw_clean,62,0.0,0.0,,-1,0.12,0
62:564721:7207:175707:injected_two_pulse,62,0.16213377804881657,0.17159224207904344,B4,2,0.12,1
62:564832:7318:175818:raw_clean,62,0.0,0.0,,-1,0.12,0
62:564832:7318:175818:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:564863:7349:175849:raw_clean,62,0.04484910073944979,0.011281743465628186,B4,6,0.12,0
62:564863:7349:175849:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:564978:7455:175964:raw_clean,62,0.005435214959858585,0.00017561345494387925,B6,6,0.12,0
62:564978:7455:175964:injected_two_pulse,62,0.203674494569666,0.2488136979089165,B6,5,0.12,1
62:564986:7462:175972:raw_clean,62,0.0,0.0,,-1,0.12,0
62:564986:7462:175972:injected_two_pulse,62,0.06073375492067068,0.02079175298143368,B4,4,0.12,0
62:565065:7534:176051:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565065:7534:176051:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:565223:7679:176209:raw_clean,62,0.18777612164719554,0.18828557131154622,B4,6,0.12,1
62:565223:7679:176209:injected_two_pulse,62,0.18777612164719554,0.18828557131154622,B4,6,0.12,1
62:565335:7785:176321:raw_clean,62,0.017128272519402927,0.0019150396564993066,B4,2,0.12,0
62:565335:7785:176321:injected_two_pulse,62,0.2958255553697989,0.4183369672651741,B6,6,0.12,1
62:565359:7807:176345:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565359:7807:176345:injected_two_pulse,62,0.07202197585450983,0.02529390046961008,B6,2,0.12,0
62:565415:7857:176401:raw_clean,62,0.44894504339107066,0.961150949528683,B4,6,0.12,1
62:565415:7857:176401:injected_two_pulse,62,0.44894504339107066,0.961150949528683,B4,6,0.12,1
62:565424:7865:176410:raw_clean,62,0.10468816339733299,0.05239019660597087,B6,6,0.12,0
62:565424:7865:176410:injected_two_pulse,62,0.10468816339733299,0.05239019660597087,B6,6,0.12,0
62:565544:7977:176530:raw_clean,62,0.123277795939591,0.07264815493128174,B6,6,0.12,1
62:565544:7977:176530:injected_two_pulse,62,0.123277795939591,0.07264815493128174,B6,6,0.12,1
62:565546:7979:176532:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565546:7979:176532:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:565563:7995:176549:raw_clean,62,0.23623986531977106,0.29801812878655964,B4,6,0.12,1
62:565563:7995:176549:injected_two_pulse,62,0.43535302371743695,0.9070241254140836,B6,5,0.12,1
62:565645:8072:176631:raw_clean,62,0.08180772971338703,0.035737567759227096,B4,6,0.12,0
62:565645:8072:176631:injected_two_pulse,62,0.042913991721282144,0.008803445760276814,B6,6,0.12,0
62:565773:8190:176759:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565773:8190:176759:injected_two_pulse,62,0.06570226733547573,0.021147739644824193,B6,6,0.12,0
62:565792:8208:176778:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565792:8208:176778:injected_two_pulse,62,0.0,0.0,,-1,0.12,0
62:565814:8228:176800:raw_clean,62,0.0,0.0,,-1,0.12,0
62:565814:8228:176800:injected_two_pulse,62,0.09047052928740572,0.04613654873921256,B4,4,0.12,0
62:565848:8260:176834:raw_clean,62,0.11332979463214955,0.06139642308642823,B6,6,0.12,0
62:565848:8260:176834:injected_two_pulse,62,0.17496295654329938,0.14633462006689135,B6,6,0.12,1
62:566130:8523:177116:raw_clean,62,0.07472679528740182,0.027356211724817003,B6,6,0.12,0
62:566130:8523:177116:injected_two_pulse,62,0.07472679528740182,0.027356211724817003,B6,6,0.12,0
62:566135:8528:177121:raw_clean,62,0.08211594556919978,0.03693847792820393,B6,5,0.12,0
62:566135:8528:177121:injected_two_pulse,62,0.08211594556919978,0.03693847792820393,B6,5,0.12,0
62:566171:8563:177157:raw_clean,62,0.12469964240058463,0.07617871755832835,B6,6,0.12,1
