dimension,stratum,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
q_template_bin,"q_template[0.025,0.05)",cnn1d,1D-CNN residual scale model,1262,1.457680902408472,1.6255857281907635,1.5479921259519536,1.486740590107111,0.000792393026941363,0.8148165668165658,0.44928684627575277,0.9484944532488114,0.23340264586124726,0.0015055467511885245,0.1474461723759485,0.14188444954295462,,,,,,,,,,
q_template_bin,"q_template[0.025,0.05)",gradient_boosted_trees,HistGradientBoosting residual scale model,1262,1.3795635452910284,1.50364840350462,1.5161926734161923,1.4740701574398805,0.000792393026941363,0.9343856946460326,0.4635499207606973,0.8882725832012678,0.21913957137630274,0.06172741679873217,0.1457029077166775,0.12304605031141995,,,,,,,,,,
q_template_bin,"q_template[0.025,0.05)",mlp,MLP residual scale model,1262,1.4109856779754208,1.54126459637898,1.5137603948261902,1.502472394656995,0.000792393026941363,0.884299227198233,0.4873217115689382,0.8938193343898574,0.1953677805680618,0.056180665610142566,0.13231146556136844,0.12489017113533496,,,,,,,,,,
q_template_bin,"q_template[0.025,0.05)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1262,1.478198166589857,1.6758944936909366,1.5417744295660871,1.4501952948129464,0.0,0.7253008789742367,0.6323296354992076,0.9801901743264659,0.05035985663779241,0.03019017432646598,0.057414126804901766,0.10316581969873087,,,,,,,,,,
q_template_bin,"q_template[0.025,0.05)",ridge,Ridge residual scale model,1262,1.5514967937252642,1.592042997924807,1.7068407602446907,1.601215181232961,0.000792393026941363,0.9306432878965083,0.47939778129952454,0.9009508716323297,0.2032917108374755,0.04904912836767028,0.13223222625867434,0.11348244439182795,,,,,,,,,,
q_template_bin,"q_template[0.025,0.05)",traditional,S02/S03/S04 atom robust-width baseline,1262,1.4511798783241174,1.4726779233035252,1.6716026636121268,1.6966627576752689,0.001584786053882726,1.1613140529822783,0.4643423137876387,0.777337559429477,0.21834717834936135,0.17266244057052293,0.19550480945994214,0.1869571203405262,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",cnn1d,1D-CNN residual scale model,2021,1.2188635414454667,1.2580974205059334,1.7597756433350142,1.717772079065569,0.0014844136566056407,1.077036982210608,0.4507669470559129,0.9247897080653142,0.23192254508108712,0.025210291934685713,0.14707210876023677,0.12031048199665442,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",gradient_boosted_trees,HistGradientBoosting residual scale model,2021,1.1629763655680048,1.1427249316908288,1.7280349214982755,1.7099616448277035,0.002474022761009401,1.1968186910075862,0.48193963384463134,0.8233547748639287,0.2007498582923687,0.12664522513607124,0.16382124285227043,0.17200875432207413,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",mlp,MLP residual scale model,2021,1.1551034758672438,1.1549704083944334,1.813663319671343,1.737842412850513,0.0014844136566056407,1.223332742698485,0.48243443839683325,0.8530430479960416,0.20025505374016678,0.09695695200395837,0.14872970401011304,0.1673186131131808,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,2021,1.1644175907577978,1.2624123720289973,1.6946450433974853,1.6321578114246138,0.0009896091044037606,0.9431598990467132,0.6011875309252845,0.9584364176150421,0.08150196121171549,0.008436417615042102,0.0663005875749399,0.05326976683874608,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",ridge,Ridge residual scale model,2021,1.1771561678132094,1.1628534464802556,1.9239328963730933,1.9198547366044054,0.007422068283028204,1.2568675840707955,0.47253834735279565,0.8124690747154873,0.21015114478420438,0.1375309252845126,0.17384103503435847,0.19459767229346772,,,,,,,,,,
q_template_bin,"q_template[0.05,0.08)",traditional,S02/S03/S04 atom robust-width baseline,2021,1.1249565726810815,1.0036122157411782,1.9983589683513618,2.0205612731399096,0.01583374567046017,1.3693129252308827,0.48985650667986147,0.7862444334487877,0.19283298545713856,0.16375556655121226,0.1782942760041754,0.2260489383108522,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",cnn1d,1D-CNN residual scale model,2057,1.237236652511654,1.2712229632315657,1.8008365536215827,1.8875146966112948,0.007292173067574137,1.0124452646621047,0.4521147301895965,0.9251336898395722,0.2305747619474035,0.02486631016042773,0.14578081801794093,0.10341678869696921,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",gradient_boosted_trees,HistGradientBoosting residual scale model,2057,1.206093253976448,1.1859886115901048,1.8060907144175093,1.879754073783943,0.006806028196402528,1.244269998869926,0.4681575109382596,0.8099173553719008,0.21453198119874045,0.14008264462809916,0.17905743444963756,0.1944855147866008,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",mlp,MLP residual scale model,2057,1.2203640690030466,1.2180995889820778,1.7897908210662283,1.8643426030551695,0.009722897423432183,1.182073610208811,0.4846864365580943,0.8342245989304813,0.19800305557890574,0.11577540106951867,0.1591254947316016,0.16374439039720923,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,2057,1.1480640526663204,1.1800834677276484,1.7486229883816828,1.8341424221229066,0.006319883325230919,0.9631131011990843,0.596985901798736,0.9552746718522119,0.08570359033826402,0.005274671852211976,0.06667626247081214,0.048635355865550955,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",ridge,Ridge residual scale model,2057,1.2256735010482895,1.116120741125158,1.9503947238828312,2.100978994348972,0.015556635877491492,1.275285903804506,0.4842002916869227,0.8050559066601848,0.19848920045007734,0.14494409333981517,0.17171664689494628,0.19760896112233617,,,,,,,,,,
q_template_bin,"q_template[0.08,0.12)",traditional,S02/S03/S04 atom robust-width baseline,2057,1.1491407413803967,1.0195708397119958,2.0617504430268467,2.185695485690092,0.018473505104521146,1.4008320006336574,0.49538162372386974,0.7812348079727759,0.1873078684131303,0.16876519202722406,0.17803653022017724,0.23373539782354724,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",cnn1d,1D-CNN residual scale model,1534,1.1861491107519662,1.1627215041054235,1.7420186696898738,2.5040850634709884,0.024771838331160364,1.102658314715692,0.4361147327249022,0.89374185136897,0.24657475941209783,0.05625814863102996,0.16360680604242436,0.14227450720031107,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",gradient_boosted_trees,HistGradientBoosting residual scale model,1534,1.189152708208847,1.2204365851010799,1.830703204042592,2.2845979277568795,0.02346805736636245,1.2464761832486175,0.455019556714472,0.8063885267275098,0.22766993542252806,0.14361147327249013,0.1856407043475091,0.20084957407278622,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",mlp,MLP residual scale model,1534,1.1488455170282823,1.098460674740128,1.870596463049873,2.4195022529819714,0.02216427640156454,1.2555942864410796,0.4706649282920469,0.8265971316818774,0.2120245638449531,0.12340286831812253,0.1677137160815378,0.1896838586714233,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1534,1.2421861120151756,1.2718169703240676,1.8229532758223768,2.4091601597416936,0.02151238591916558,1.0028549992595133,0.5495436766623207,0.939374185136897,0.1331458154746793,0.01062581486310299,0.08407616718975165,0.0576756991967618,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",ridge,Ridge residual scale model,1534,1.2815014572077634,1.1151242189630146,1.940369816772797,2.8933763728430506,0.035202086049543675,1.2390977416020612,0.47979139504563234,0.8142112125162972,0.2028980970913677,0.1357887874837027,0.16934344228753515,0.18678201711616668,,,,,,,,,,
q_template_bin,"q_template[0.12,0.2)",traditional,S02/S03/S04 atom robust-width baseline,1534,1.3460337445500286,1.1666552683598432,2.0805114449721143,3.1449185853684143,0.0423728813559322,1.562722377680088,0.423728813559322,0.7249022164276402,0.258960678577678,0.22509778357235977,0.24202923107501895,0.3222025177262862,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",cnn1d,1D-CNN residual scale model,4551,1.1900644203878892,1.7850000004349909,1.333725094299858,3.01295401245411,0.01845748187211602,0.9887095311634544,0.4656119534168315,0.957372006152494,0.21707753872016855,0.007372006152494004,0.1258481519133693,0.09039704140564436,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",gradient_boosted_trees,HistGradientBoosting residual scale model,4551,1.3185535807300357,1.864372615816656,1.3506668357048994,2.8667570533471474,0.024609975829488026,0.8466362480410703,0.5557020435069215,0.932762030323006,0.1269874486300785,0.01723796967699398,0.0889776975418751,0.09664171695196933,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",mlp,MLP residual scale model,4551,1.335494796343408,1.7482749960479609,1.4919810490915424,3.043006609772229,0.022632388486047022,0.8760740638278357,0.5702043506921556,0.9158426719402329,0.11248514144484445,0.03415732805976701,0.09772683190967624,0.092073809396613,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,4551,1.190533408265298,1.7485078004958083,1.3220337024823756,3.068355657942389,0.01735882223687102,0.859926517625433,0.6884201274445176,0.9666007470885519,0.005730635307517606,0.01660074708855197,0.05923036127801948,0.055408806512164004,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",ridge,Ridge residual scale model,4551,1.1837372665924404,1.5282780270158014,1.2609453313888679,3.0200074142128965,0.01955614150736102,0.8248962589345475,0.48450889914304546,0.938694792353329,0.19818059299395457,0.011305207646670978,0.11325807548078962,0.12446190429671691,,,,,,,,,,
q_template_bin,"q_template[0.2,inf)",traditional,S02/S03/S04 atom robust-width baseline,4551,1.2416185538307947,1.8413245916557408,1.193714655559816,3.1256459524712703,0.018677213799165017,7.319415553230127,0.2546693034497913,0.4218852999340804,0.42802018868720876,0.5281147000659195,0.4780674443765641,1.9384044715899549,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",cnn1d,1D-CNN residual scale model,3889,1.263594368198738,1.4544649574718918,1.6460459348861243,1.8887803680815194,0.007971200822833634,1.0188621683782975,0.434301877089226,0.9292877346361532,0.248387615047774,0.020712265363846738,0.15146945679105078,0.10985787639524225,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",gradient_boosted_trees,HistGradientBoosting residual scale model,3889,1.2821180898768871,1.3594579415846084,1.692887901801722,1.9050433027793234,0.008485471843661609,1.1165371682995546,0.47904345590125996,0.8459758292620211,0.20364603623574007,0.10402417073797887,0.155352202998302,0.1448898945678939,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",mlp,MLP residual scale model,3889,1.3086867293419135,1.3992897895933964,1.745439974797939,1.9258054921035643,0.008485471843661609,1.07114918746874,0.4893288763178195,0.8657752635638982,0.19336061581918051,0.08422473643610173,0.14108118217032567,0.12245393047358698,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3889,1.232345504825136,1.454387063614341,1.606748597018855,1.8379098257106414,0.007971200822833634,0.908945043076566,0.6135253278477758,0.9619439444587298,0.06916416428922423,0.011943944458729816,0.05754237402360776,0.057426359923748956,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",ridge,Ridge residual scale model,3889,1.2738608768493986,1.289254341560472,1.796811870401449,2.0976201773311125,0.013371046541527385,1.1409618006141649,0.4836718950887118,0.8449472872203652,0.19901759704828825,0.1050527127796348,0.15203515491396155,0.14926681633901237,,,,,,,,,,
baseline_bin,"baseline_rms[0,8)",traditional,S02/S03/S04 atom robust-width baseline,3889,1.243678945932835,1.2633207677503506,1.8399863063203814,2.232524240957334,0.016456672666495243,1.511007975337883,0.44433016199537156,0.7346361532527642,0.23835933014162847,0.21536384674723574,0.2268615884444321,0.2978981851677948,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",cnn1d,1D-CNN residual scale model,935,1.2281059190059538,1.366938641194892,1.6497532928198493,1.942809785361896,0.009625668449197862,1.0142666100486448,0.47914438502673795,0.9112299465240642,0.20354510711026208,0.03877005347593576,0.13794902414336632,0.09863269869455224,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",gradient_boosted_trees,HistGradientBoosting residual scale model,935,1.2932878418422946,1.3218421699501874,1.7250378314823478,2.0146077847278336,0.014973262032085561,1.0946415776181648,0.5005347593582887,0.8363636363636363,0.1821547327787113,0.11363636363636365,0.1536174733412273,0.13601253684361678,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",mlp,MLP residual scale model,935,1.2893552149029788,1.362683052650894,1.7702858841398788,1.9894919309736874,0.011764705882352941,1.122230278351155,0.4844919786096257,0.8385026737967914,0.19819751352737436,0.11149732620320851,0.15522175141609362,0.1467867173744579,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,935,1.2395712529420027,1.3700002782723288,1.6505756304001806,1.958610223316171,0.009625668449197862,0.9551787263432456,0.5689839572192513,0.9422459893048128,0.11370553491774871,0.007754010695187108,0.07896506692411501,0.0613114715484513,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",ridge,Ridge residual scale model,935,1.2026871350650012,1.2367177633406428,1.7716885237321873,2.075990388996752,0.017112299465240642,1.1196871712396284,0.48663101604278075,0.8449197860962567,0.19605847609421928,0.10508021390374322,0.15056934499898128,0.14284880155914303,,,,,,,,,,
baseline_bin,"baseline_rms[16,32)",traditional,S02/S03/S04 atom robust-width baseline,935,1.1971078987704338,1.196744339839782,1.8258178590640626,2.178909134030546,0.020320855614973262,1.7021438686476356,0.4556149732620321,0.7090909090909091,0.22707451887496793,0.24090909090909085,0.2339918048920294,0.35102982083093087,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",cnn1d,1D-CNN residual scale model,308,1.544780081201729,1.377164065600411,1.6739359491547965,3.2689083488834645,0.01948051948051948,1.0120743452317704,0.5454545454545454,0.8993506493506493,0.13723494668245462,0.05064935064935061,0.10741617463992857,0.07684370430087606,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",gradient_boosted_trees,HistGradientBoosting residual scale model,308,1.500470484108511,1.2571501764731785,1.6731938420919716,2.679821134764076,0.02922077922077922,0.9850689827235836,0.5292207792207793,0.8441558441558441,0.15346871291622077,0.10584415584415585,0.12998110970486368,0.10105624893541418,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",mlp,MLP residual scale model,308,1.4197877782804307,1.237102329725083,1.7787203858608343,2.8792642640457786,0.01948051948051948,1.147468264879648,0.512987012987013,0.8409090909090909,0.16970247914998704,0.10909090909090902,0.13939669412044806,0.14141458681024802,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,308,1.5806119070819902,1.4228633785593914,1.6961361746757269,3.1309048999218096,0.016233766233766232,0.8587332914217245,0.5941558441558441,0.9415584415584416,0.08853364798115593,0.008441558441558361,0.06553305775681172,0.07594374318945038,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",ridge,Ridge residual scale model,308,1.483152060917878,0.9983261021408083,1.5742189765274839,3.6471952459743235,0.01948051948051948,1.04848958599269,0.5194805194805194,0.8084415584415584,0.1632089726564806,0.14155844155844155,0.15238370710746102,0.12641017682876826,,,,,,,,,,
baseline_bin,"baseline_rms[32,64)",traditional,S02/S03/S04 atom robust-width baseline,308,1.5426958247227331,0.9667864402852722,1.6668962816538346,3.9764469353949714,0.032467532467532464,1.8293880866398964,0.4772727272727273,0.6818181818181818,0.20541676486427274,0.2681818181818182,0.23679929152304546,0.3849464903022582,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",cnn1d,1D-CNN residual scale model,3067,1.1939921099975699,1.8162753439847137,1.3100356580090566,3.3980175890984055,0.019563090968373,0.9735202255231233,0.462341049885882,0.9683730029344636,0.22034844225111805,0.018373002934463645,0.12120291365897928,0.09660103333035941,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",gradient_boosted_trees,HistGradientBoosting residual scale model,3067,1.2217619739100556,1.8897447287408724,1.272222916145127,3.1511825649595604,0.026736224323443105,0.8398214680324074,0.5656993805021193,0.9465275513531138,0.11699011163488071,0.003472448646886117,0.08896576068469891,0.09240171323351458,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",mlp,MLP residual scale model,3067,1.240617858468622,1.7596688219227516,1.4365844266068395,3.3931672645055677,0.025105966742745355,0.8926180440479504,0.5885229866318878,0.9312031300945549,0.09416650550511219,0.018796869905445046,0.09271535312030373,0.07826517112072763,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3067,1.1909437942707102,1.7706214531926676,1.3128755304973039,3.4749538722175464,0.019889142484512554,0.8540069821605436,0.7075317900228236,0.97098141506358,0.024842297885823594,0.02098141506358009,0.058271708294747496,0.06252210977090189,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",ridge,Ridge residual scale model,3067,1.212781502714939,1.655384495025622,1.2005081752364515,3.393331996495001,0.021193348549070755,0.739285113270106,0.4757091620476035,0.9540267362243234,0.20698033008939654,0.0040267362243234794,0.1350042347636034,0.15168154695180436,,,,,,,,,,
baseline_bin,"baseline_rms[64,inf)",traditional,S02/S03/S04 atom robust-width baseline,3067,1.2260370510498355,1.8838050065835432,1.1679616630045575,3.48029130966244,0.018910987936093904,7.641534806762656,0.21649820671666123,0.37235083143136616,0.46619128542033883,0.5776491685686338,0.5219202269944863,2.051823871936529,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",cnn1d,1D-CNN residual scale model,3261,1.212332053365478,1.3322063797410024,1.6615896886259471,1.835826366074058,0.010426249616682,1.0479660911274085,0.4556884391291015,0.9245630174793008,0.22700105300789852,0.025436982520699147,0.14438829099336967,0.11119810441234396,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",gradient_boosted_trees,HistGradientBoosting residual scale model,3261,1.247445605785693,1.29215575197788,1.7377637109995365,1.8236390189470155,0.009506286415210058,1.1303286204821559,0.47010119595216193,0.8377798221404477,0.2125882961848381,0.1122201778595523,0.16291021678300477,0.15451182782738776,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",mlp,MLP residual scale model,3261,1.2262614703481982,1.2522085914159788,1.7690943034514284,1.8659783897457327,0.009506286415210058,1.1591536464053402,0.4921803127874885,0.8503526525605642,0.1905091793495115,0.09964734743943571,0.14834413275969904,0.14941357648849662,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3261,1.19045935258769,1.339211140113946,1.6592578827924946,1.753854857122069,0.007666360012266176,0.9280555397888082,0.6044158233670653,0.9576816927322908,0.07827366876993469,0.007681692732290801,0.060702305099472116,0.05465053170322236,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",ridge,Ridge residual scale model,3261,1.2372974858367911,1.2279488795182232,1.8224646657267727,2.0526580319676957,0.014719411223551058,1.1783032347193911,0.4777675559644281,0.8399264029438822,0.20492193617257193,0.11007359705611774,0.15749776661434484,0.1626991336406064,,,,,,,,,,
baseline_bin,"baseline_rms[8,16)",traditional,S02/S03/S04 atom robust-width baseline,3261,1.2471056085819805,1.2538735662809373,1.8665325771261032,2.190068703001327,0.01870591842992947,1.5986498222813945,0.4437289175099663,0.7255443115608708,0.23896057462703374,0.2244556884391291,0.23170813153308142,0.3234435542201597,,,,,,,,,,
p09_anomaly_class,dropout,cnn1d,1D-CNN residual scale model,27,0.2220109827861268,2.0027614376602045,1.9133807112026133,8.0181596093126,0.1111111111111111,0.49907097322343186,0.5925925925925926,0.8888888888888888,0.09009689954440747,0.061111111111111116,0.15473558085794445,0.2017181545725078,,,,,,,,,,
p09_anomaly_class,dropout,gradient_boosted_trees,HistGradientBoosting residual scale model,27,-0.15507559878365043,2.264125772693447,1.1035879580903671,7.939789499074735,0.1111111111111111,0.4314680271191791,0.48148148148148145,0.8518518518518519,0.20120801065551858,0.0981481481481481,0.16819659792035188,0.25902118240120986,,,,,,,,,,
p09_anomaly_class,dropout,mlp,MLP residual scale model,27,1.8420480925496605,3.491643144851672,4.2444895378336325,7.419718947675442,0.2962962962962963,0.5132508208629131,0.7777777777777778,0.8888888888888888,0.09508828564077776,0.061111111111111116,0.14191569371638887,0.19621606740134118,,,,,,,,,,
p09_anomaly_class,dropout,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,27,0.29861418348667473,2.1025020222245416,1.2359588569106483,8.890560547424002,0.25925925925925924,0.6445887309063663,0.5555555555555556,0.8888888888888888,0.12713393658144445,0.061111111111111116,0.14796930337138886,0.17290640503939453,,,,,,,,,,
p09_anomaly_class,dropout,ridge,Ridge residual scale model,27,0.45055627986132774,2.490064560538279,3.1611864071481923,6.804534749193957,0.2222222222222222,0.9835138759983926,0.7407407407407407,0.8148148148148148,0.05805124860374067,0.13518518518518519,0.27795662255453696,0.12191979508626756,,,,,,,,,,
p09_anomaly_class,dropout,traditional,S02/S03/S04 atom robust-width baseline,27,-0.7998488168087055,2.405976293540242,2.0056570640504683,8.126788742174334,0.14814814814814814,10.911777865259193,0.0,0.07407407407407407,0.682689492137,0.8759259259259259,0.7793077090314628,3.0624252480883953,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,cnn1d,1D-CNN residual scale model,26,-2.9344380150051808,-0.3097192712137087,9.297095301441345,13.960966746195817,0.4230769230769231,2.3756222562488936,0.4230769230769231,0.6538461538461539,0.25961256906007696,0.2961538461538461,0.2894216691454231,0.5552025851520599,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,gradient_boosted_trees,HistGradientBoosting residual scale model,26,-2.6537754014350665,-0.9320811356580592,7.567548162395752,11.353125158555041,0.4230769230769231,1.6565788276337825,0.38461538461538464,0.7307692307692307,0.2980741075216154,0.21923076923076923,0.29082753604215383,0.3661778101070803,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,mlp,MLP residual scale model,26,-1.906356409937561,-0.08204329593199591,11.300474527172241,14.90214169338142,0.5,1.809330076920822,0.4230769230769231,0.5,0.25961256906007696,0.44999999999999996,0.37736599758061545,0.4740771608903786,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,26,-2.3867496156352805,0.3553802113114575,10.555535080722962,14.785130610791308,0.4230769230769231,1.6316403281744203,0.46153846153846156,0.6923076923076923,0.22115103059853847,0.25769230769230766,0.28572409403688465,0.34905194012553775,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,ridge,Ridge residual scale model,26,-1.8801869940876552,-0.2640968161525272,9.275983519049124,13.626935187977109,0.4230769230769231,1.7205913364212575,0.6153846153846154,0.6923076923076923,0.06730487675238461,0.25769230769230766,0.20761801832350002,0.3133016347973625,,,,,,,,,,
p09_anomaly_class,novel_broad_template_mismatch,traditional,S02/S03/S04 atom robust-width baseline,26,-1.1872662211356606,-0.3108300470692811,9.6143977462829,13.784396952182291,0.5,7.283259430387857,0.11538461538461539,0.23076923076923078,0.5673048767523846,0.7192307692307691,0.6432678229915769,2.0532657248406467,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,cnn1d,1D-CNN residual scale model,571,0.9171443092036701,1.856820645725904,1.412202540435834,4.679535121639253,0.07005253940455342,1.0499768455028184,0.44833625218914186,0.9334500875656743,0.23435323994785817,0.016549912434325686,0.141913922951162,0.11069848020904108,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,gradient_boosted_trees,HistGradientBoosting residual scale model,571,1.440225952026916,2.0569034216365623,1.8467930268696653,4.441357075633779,0.0840630472854641,0.8093484619282056,0.5166374781085814,0.8914185639229422,0.16605201402841863,0.05858143607705779,0.11354264449231787,0.13220690816739716,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,mlp,MLP residual scale model,571,1.365708215435699,2.124023209385328,1.6602747784292033,4.552578754530776,0.0647985989492119,0.8035697697744947,0.5131348511383538,0.8739054290718039,0.16955464099864626,0.07609457092819605,0.1390079832037802,0.14527185633903195,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,571,0.8744814233089615,1.8438229509510649,1.3568006812187505,4.433627195503776,0.05604203152364273,0.891605931263763,0.637478108581436,0.9439579684763573,0.04521138355556398,0.006042031523642688,0.07280272189513572,0.05811255142764485,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,ridge,Ridge residual scale model,571,0.9006213519208602,1.3103883408484478,1.3002022395698132,4.860003783307121,0.07355516637478109,0.9771443672373783,0.5359019264448336,0.9334500875656743,0.14678756569216644,0.016549912434325686,0.10263791226181351,0.07220775578773184,,,,,,,,,,
p09_anomaly_class,novel_delayed_peak,traditional,S02/S03/S04 atom robust-width baseline,571,1.2235899339206096,1.8443300008536028,1.1809544077361749,5.110185552330587,0.07705779334500876,8.406376538268404,0.2171628721541156,0.28546409807355516,0.46552661998288447,0.6645359019264447,0.5650312609546647,2.2753675802830995,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,cnn1d,1D-CNN residual scale model,298,0.44271456186641506,1.304381594415709,1.185393516623334,3.8289699363325207,0.026845637583892617,1.0517933034229259,0.540268456375839,0.9463087248322147,0.14242103576116105,0.003691275167785224,0.10869816876620805,0.07665094577952006,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,gradient_boosted_trees,HistGradientBoosting residual scale model,298,0.6523001082462055,1.1548085541879516,1.4553455213516546,3.3247830450774676,0.04697986577181208,1.063785604869692,0.6040268456375839,0.9026845637583892,0.07866264649941612,0.04731543624161072,0.06859749762526846,0.06459029630899685,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,mlp,MLP residual scale model,298,0.4549727148501478,1.1084666481965293,1.4826937222597127,3.8528147410061764,0.03691275167785235,1.1875444001390274,0.5469798657718121,0.8758389261744967,0.1357096263651879,0.0741610738255033,0.1149643114100436,0.12809485293494055,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,298,0.530312745277495,1.3032545820277157,1.2612417825829008,3.7944283787747466,0.026845637583892617,1.0223953695801917,0.5838926174496645,0.9429530201342282,0.09879687468733556,0.007046979865771741,0.1190627005507047,0.06182548117100093,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,ridge,Ridge residual scale model,298,-0.04553074256372598,0.38386563992123257,1.4861743557357092,3.667090015116896,0.03355704697986577,1.2980371072588333,0.5100671140939598,0.889261744966443,0.17262237804304026,0.06073825503355701,0.14272041867151009,0.16852953975173515,,,,,,,,,,
p09_anomaly_class,novel_early_pretrigger,traditional,S02/S03/S04 atom robust-width baseline,298,0.8359952682857145,1.875199262195963,1.319980297812305,3.9711615198861354,0.026845637583892617,3.7526193036085393,0.28523489932885904,0.40268456375838924,0.397454592808141,0.5473154362416107,0.47238501452487586,1.0424435867957917,,,,,,,,,,
p09_anomaly_class,novel_undershoot_recovery,cnn1d,1D-CNN residual scale model,6,1.6875151088701525,1.8889158452361485,0.28306985106344795,0.3379949474994789,0.0,1.6922316043080552,0.3333333333333333,0.3333333333333333,0.3493561588036667,0.6166666666666667,,0.5527514765927962,,,,,,,,,,
p09_anomaly_class,novel_undershoot_recovery,gradient_boosted_trees,HistGradientBoosting residual scale model,6,1.0313300026364967,0.9239871784930926,0.5222153733098417,0.6510441594334968,0.0,0.22112784679724123,0.8333333333333334,1.0,0.15064384119633334,0.050000000000000044,,0.326505331466364,,,,,,,,,,
