late_residual_taxon,current_group,downstream_topology,amplitude_bin,run,n_pulses,mean_inflation20_ns,mean_live20_ns,inflated_label_rate,final_sample_censored_rate,mean_positive_residual_area
late_rebound_peak,low_2nA,single_upstream,amp_2p5k_q95,46,49,14.988338315816533,117.14636241719873,0.7551020408163265,0.0,0.10828391238940704
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,50,48,29.612105339543493,132.4216704410049,1.0,1.0,0.6362901308124785
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,45,47,24.320502528196,126.66395937781587,1.0,1.0,0.4083092799234228
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,45,47,34.59924959951953,135.0810602944368,1.0,1.0,0.6874290560715334
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,55,46,25.496943046692902,127.64013321264304,1.0,1.0,0.4265591626163351
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,45,44,24.3510472440999,125.57634543565555,0.9318181818181818,0.0,0.28471742692214375
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,57,44,-41.721725354054485,59.46677684603366,0.0,0.3181818181818182,0.0031325956078260306
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,45,43,16.843681758784616,117.70013342503995,0.6976744186046512,0.0,0.17295516614235565
final_sample_censored_tail,high_20nA,two_staves,amp_2p5k_q95,44,41,30.03717873700308,130.08601958126332,0.975609756097561,1.0,0.8149534518175946
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,49,41,-33.459391848182385,69.58372349223649,0.0,0.12195121951219512,0.003916145060609439
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,56,41,-49.24093776281217,55.52530814211788,0.0,0.36585365853658536,0.0
prompt_clean,low_2nA,single_upstream,amp_1k_1p5k,46,40,-25.95427444151624,76.20374965986596,0.0,0.025,0.0003379324833881564
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,48,39,-48.126295685470595,57.17601324178995,0.0,0.23076923076923078,0.0
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,49,39,-15.690578962122126,87.20817025249336,0.0,0.05128205128205128,0.0015882282270620535
final_sample_censored_tail,low_2nA,two_staves,amp_2p5k_q95,47,38,35.25522949240824,136.85924263584096,1.0,1.0,0.8685119006417524
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,45,38,-17.660448026867453,83.86783127461196,0.0,0.21052631578947367,0.0019481927805964346
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,52,38,-18.588234995584024,79.89095642629032,0.0,0.5263157894736842,0.0010610422799469475
baseline_noise_residual,low_2nA,single_upstream,amp_2p5k_q95,47,37,24.77408125764174,128.07479442583514,0.972972972972973,0.0,0.30421268767574866
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,45,37,15.037144938627074,116.11153082755649,0.5135135135135135,0.0,0.08739890163779687
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,49,37,-50.346462896377396,51.89688328179899,0.0,0.3783783783783784,0.0
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,53,37,-40.548362558492,61.58084450096927,0.0,0.3783783783783784,0.001166419370307385
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,57,37,-45.790275947052145,55.091030032120926,0.0,0.40540540540540543,0.0004298612994265165
prompt_clean,high_20nA,two_staves,amp_1k_1p5k,51,36,-53.25190470530815,52.8295532149944,0.0,0.3333333333333333,0.0
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,45,35,12.601476308425806,113.5159475044004,0.45714285714285713,0.0,0.08468533233429748
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,44,35,-34.391392158182754,67.54476877402347,0.0,0.7142857142857143,0.013217186717142322
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,54,34,-26.280925288402294,77.2681337538726,0.0,0.20588235294117646,0.0010617965597791458
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,52,33,30.423857592755322,132.0752385352276,0.9696969696969697,1.0,0.9788566453196849
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,56,33,-18.100402637970436,87.47288917410548,0.0,0.15151515151515152,0.00017914617113013907
moderate_late_residual,high_20nA,single_upstream,amp_2p5k_q95,52,32,12.217479377601798,113.87493114963988,0.40625,0.0,0.07138033330440934
prompt_clean,low_2nA,three_or_more_staves,amp_2p5k_q95,47,32,-35.091685234958824,83.08330047376468,0.0,0.71875,0.0018092746791932368
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,45,31,10.47461437280202,110.95642506771932,0.3870967741935484,0.0,0.05848277937862899
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,48,31,32.63801506015241,132.98855996414972,1.0,1.0,0.5943309506640517
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,56,31,-42.21116274256323,63.52162978469583,0.0,0.41935483870967744,9.49501511706347e-05
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,57,31,-10.947857312841208,89.95974875700645,0.0,0.06451612903225806,0.0023411371237458184
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,45,31,-18.464292905025335,83.56949672230573,0.0,0.22580645161290322,0.013634362006381195
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,56,31,-11.727264498761572,93.55196565786585,0.0,0.22580645161290322,0.00865298406169606
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,44,31,-27.96483809824459,87.41345010357374,0.0,0.6451612903225806,0.0029980350152976924
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,57,30,22.06078166446034,124.49077048456749,0.9666666666666667,0.0,0.31318232775645966
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,57,30,11.535906391887098,111.77586888314846,0.43333333333333335,0.0,0.09975674655872682
baseline_noise_residual,high_20nA,single_upstream,amp_2p5k_q95,44,29,23.13720739111843,121.4217514330211,0.9655172413793104,0.0,0.288499492396705
baseline_noise_residual,high_20nA,single_upstream,amp_2p5k_q95,52,29,23.062847189349544,124.72029896138763,0.9310344827586207,0.0,0.3035370912253717
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,49,29,14.356406362065528,116.73913941071913,0.6896551724137931,0.0,0.11822766781749458
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,49,29,-22.19100735364985,80.73669942000747,0.0,0.41379310344827586,0.02434751391095703
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,48,28,23.783078302003805,128.2012217663791,1.0,0.0,0.2745390340541099
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,48,28,8.817263559974512,109.16780846397182,0.25,0.0,0.04565728471040415
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,51,28,25.653962164462435,127.84344181652088,1.0,1.0,0.5371558252144698
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,57,28,14.764957036256487,116.75655404687507,0.5714285714285714,0.0,0.083615509975559
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,53,28,-39.42858594795307,62.17610623980454,0.0,0.32142857142857145,0.009681389057879072
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,50,28,-37.98438421936015,65.540107314363,0.0,0.5357142857142857,0.0
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,54,28,-37.541282495801234,66.05238168298969,0.0,0.39285714285714285,0.0
prompt_clean,low_2nA,two_staves,amp_1p5k_2p5k,47,28,-28.258593866186686,77.22736969541168,0.0,0.25,0.006743209709628986
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,50,27,30.87679175063691,133.68635685209833,1.0,1.0,0.6237440211059344
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,45,27,12.335236333802786,113.47495874918182,0.5555555555555556,0.0,0.07681593568914016
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,49,27,15.033179376982911,116.80255867894023,0.6296296296296297,0.0,0.0951354689983866
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,57,27,16.653635451709665,117.93904192029649,0.7407407407407407,0.0,0.09175958073703921
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,50,27,-13.730775484712366,89.52734718146151,0.0,0.18518518518518517,0.00036996823098886007
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,48,27,-27.096102908383905,79.52773150773298,0.0,0.6296296296296297,0.0049822239915618535
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,49,25,21.240430007583765,124.16626385395764,0.84,0.0,0.262299708630616
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,50,25,23.574737953079115,125.90931345319608,0.96,0.0,0.2740985656950942
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,57,25,26.400613031333034,126.18530315198618,1.0,1.0,0.5751694317906763
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,53,25,29.962148936182558,133.46640744195403,1.0,1.0,0.6913503568048938
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,54,25,29.277395491542038,134.73978043586635,1.0,1.0,0.5909204529657619
high_amplitude_late_tail,low_2nA,single_upstream,amp_top5pct,46,25,31.101837923135935,133.25986202451813,1.0,1.0,0.6044837638735457
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,48,25,15.32688687456666,117.8883260141708,0.68,0.0,0.09744757823213523
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,48,25,-48.14031284678452,54.770491995805386,0.0,0.48,0.0
prompt_clean,low_2nA,two_staves,amp_2p5k_q95,47,25,-28.673129768452455,76.32708093933057,0.0,0.56,0.005063298612193523
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,56,24,21.198162129862723,126.0483152838329,1.0,0.0,0.24132291531299746
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,56,24,23.482946485746606,128.89928317864414,1.0,0.0,0.34302062851819365
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,49,24,21.650380419772173,124.09734454920078,1.0,1.0,0.40134066276013575
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,49,24,12.583364761073213,115.08520039311463,0.375,0.0,0.07804212560421818
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,49,24,14.968142364127663,117.15113195022946,0.5,0.0,0.0924230780835714
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,51,24,-15.954490247870785,91.85633840733338,0.0,0.2916666666666667,0.005555177569267665
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,57,23,35.63982938363099,135.87979187489236,1.0,1.0,0.7256588947024497
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,57,23,10.78510022220782,111.20443535347995,0.34782608695652173,0.0,0.06962270057084056
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,48,23,16.669287039140816,119.41446876156795,0.6521739130434783,0.0,0.10901353755366162
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,48,23,-16.58439414971005,88.4027820337834,0.0,0.043478260869565216,0.0
prompt_clean,high_20nA,two_staves,amp_1p5k_2p5k,44,23,-22.90551186456427,80.76558561863787,0.0,0.34782608695652173,0.034782608695652174
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,48,22,23.516735934948382,129.11770843704653,0.9545454545454546,1.0,0.4300380484554847
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,53,22,-14.868293253104405,86.83824650724794,0.0,0.2727272727272727,0.015304385037778367
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,50,22,-7.503491234138381,96.37355132304732,0.0,0.13636363636363635,0.02190776017498243
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,57,22,-30.743600789634367,71.60242144046835,0.0,0.5454545454545454,0.011162253696513087
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,49,21,20.863377596254253,122.83068423834993,0.9523809523809523,0.0,0.2872072739008823
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,50,21,18.801816246238474,121.27351632143889,0.8571428571428571,0.0,0.2528720675922099
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,50,21,-48.041217590530266,54.89490318204226,0.0,0.2857142857142857,0.0
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,54,21,-12.417528527190731,91.34823852003886,0.0,0.047619047619047616,0.004017599896201826
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,56,20,12.100900175506386,116.91967968294918,0.65,0.0,0.0873525843232735
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,52,20,-2.777208697961541,120.30856844462244,0.0,0.7,0.0
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,44,20,-26.58754112688007,77.43888317594387,0.0,0.25,0.00012468252135765384
prompt_clean,high_20nA,two_staves,amp_1p5k_2p5k,52,20,-21.17768205752152,80.53669532688833,0.0,0.45,0.0018383562167946592
prompt_clean,low_2nA,three_or_more_staves,amp_1p5k_2p5k,47,20,-29.693007719521493,68.22077217327964,0.0,0.55,0.002098241358399029
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,45,19,24.757656407161253,125.44914050358878,1.0,0.0,0.3263745700897629
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,57,19,23.843660739896443,124.53393120860471,0.9473684210526315,0.0,0.28645612775642454
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,44,19,32.736674074201744,131.82272691274332,1.0,1.0,0.9984371131225287
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,45,19,33.51167098619724,133.99348168111453,1.0,1.0,0.6526601465836648
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,49,19,30.74039804952978,131.84667688941911,1.0,1.0,0.5767318658266296
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,55,19,35.04767371670609,135.14740835398266,1.0,1.0,0.7199615747294759
moderate_late_residual,high_20nA,single_upstream,amp_1p5k_2p5k,45,19,5.9725406722306325,106.45435136714794,0.0,0.0,0.011559488144942714
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,51,19,-31.525781340820643,74.2075795506404,0.0,0.21052631578947367,0.0
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,55,19,-19.752024754292556,82.1159528411203,0.0,0.15789473684210525,0.002887426900584794
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,54,19,-1.1380983984933393,102.76611377833424,0.0,0.21052631578947367,0.033943940991061995
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,54,18,27.869811730705766,133.3321966750301,1.0,1.0,0.640148184286106
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,56,18,15.515265476790015,120.59523313179287,0.7222222222222222,0.0,0.10725820199483814
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,56,17,29.49323568423266,134.31457100559342,1.0,1.0,0.6508588820058888
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,48,17,10.215578381944745,113.26220161173535,0.35294117647058826,0.0,0.03969430698630551
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,56,17,13.682779994545303,119.29995905544064,0.5294117647058824,0.0,0.08707591160864021
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,51,17,-47.062236973913045,55.067012426934475,0.0,0.29411764705882354,0.0
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,48,16,23.941950919417042,126.95912095576128,0.9375,0.0,0.2831905017190006
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,54,16,22.560418938471457,127.9320635428391,0.9375,0.0,0.44968845145794833
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,55,16,21.423418041431336,126.57561005714501,1.0,0.0,0.21073649656367202
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,48,16,15.09218504227587,118.11029198968119,0.625,0.0,0.11403273585353484
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,50,15,20.952293777228142,124.6283182378842,1.0,0.0,0.23934827780434173
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,49,15,9.210865959928192,110.31714479981751,0.3333333333333333,0.0,0.0536943555333034
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,53,15,15.358072104087679,115.54852606795913,0.8666666666666667,0.0,0.09747130219714399
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,50,15,12.545199103525247,114.8821191868475,0.6,0.0,0.11884276286856431
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,57,15,15.890941759729117,116.22765782054721,0.7333333333333333,0.0,0.12425976645042112
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,55,15,-11.053582831542435,92.19037098579881,0.0,0.06666666666666667,0.010910292321915482
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,52,15,-29.828605706253263,72.58728922490376,0.0,0.06666666666666667,0.002711028958718422
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,55,15,-55.85721137994547,46.82674698470242,0.0,0.4666666666666667,0.0
prompt_clean,low_2nA,two_staves,amp_1k_1p5k,47,15,-25.638080769116645,75.59994557497438,0.0,0.06666666666666667,0.0012899106002554265
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,53,14,23.659286285503224,129.0477450654886,1.0,0.0,0.32817191851733013
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,53,14,16.49409485002293,121.254486871937,0.7142857142857143,0.0,0.18466389584558301
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,55,14,19.99914766440754,121.4948775172739,0.8571428571428571,0.0,0.19627592411331451
moderate_late_residual,high_20nA,single_upstream,amp_1p5k_2p5k,48,14,6.94891098940394,107.29945589340126,0.07142857142857142,0.0,0.020786917841029408
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,53,14,10.232527013763429,111.08233090710134,0.14285714285714285,0.0,0.05863627992308036
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,56,14,12.858412408406116,118.92868719485327,0.5714285714285714,0.0,0.07994399507673912
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,51,14,-16.26228442104134,88.18183432514901,0.0,0.21428571428571427,0.0006942707030272702
prompt_clean,high_20nA,two_staves,amp_1k_1p5k,52,14,-57.1948791040852,41.1001091722895,0.0,0.42857142857142855,0.0
prompt_clean,low_2nA,downstream_event,amp_1p5k_2p5k,47,14,-1.0767311601170775,98.58539848674614,0.0,0.0,0.002146785875103829
final_sample_censored_tail,low_2nA,three_or_more_staves,amp_2p5k_q95,47,13,24.84028042331351,127.07822544412933,0.9230769230769231,1.0,0.8367566390339801
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,50,13,14.339041539005892,117.92924980118813,0.8461538461538461,0.0,0.09042559011280726
late_rebound_peak,high_20nA,single_upstream,amp_1p5k_2p5k,45,13,21.62750298287889,122.10931367779618,0.6153846153846154,0.0,0.4118812959693017
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,50,13,14.010596612511149,116.17380126538704,0.6923076923076923,0.0,0.08734096629683258
prompt_clean,low_2nA,downstream_event,amp_1k_1p5k,47,13,-1.3821481112136762,88.00351118863304,0.0,0.07692307692307693,0.0005427583756017185
baseline_noise_residual,high_20nA,single_upstream,amp_1p5k_2p5k,45,12,18.397835791772263,118.87964648668957,0.75,0.0,0.49264152489271523
baseline_noise_residual,high_20nA,single_upstream,amp_1p5k_2p5k,57,12,22.452356966633527,122.6923194578949,0.9166666666666666,0.0,0.6528982859418005
final_sample_censored_tail,high_20nA,single_upstream,amp_1p5k_2p5k,45,12,32.581540863651526,133.06335155856883,1.0,1.0,0.8314990521992774
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,49,12,33.9482085908133,135.0544874307026,1.0,1.0,0.6478592214501292
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,51,12,32.508765702669415,133.3232783297281,1.0,1.0,0.6615873494498049
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,53,12,30.296421117946135,133.80067962371763,1.0,1.0,0.6422927263750909
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,51,12,36.168722738790755,136.98323536584945,1.0,1.0,0.8054175930728517
moderate_late_residual,high_20nA,single_upstream,amp_1k_1p5k,45,12,8.217965037043916,108.69977573196121,0.16666666666666666,0.0,0.025539359836654476
moderate_late_residual,high_20nA,single_upstream,amp_1p5k_2p5k,57,12,7.033654865118534,107.27361735637989,0.08333333333333333,0.0,0.022654349018247935
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,53,12,-28.670923417943584,73.09437991063616,0.0,0.5,0.0
baseline_noise_residual,high_20nA,single_upstream,amp_1k_1p5k,45,11,21.46668484927318,121.94849554419048,0.7272727272727273,0.0,0.531159773696282
baseline_noise_residual,high_20nA,two_staves,amp_2p5k_q95,51,11,23.955165115928285,126.25292443198633,0.9090909090909091,0.0,0.24993800149024462
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,54,11,20.466287982256564,125.64408289557755,0.8181818181818182,0.0,0.1915402585838328
moderate_late_residual,high_20nA,downstream_event,amp_2p5k_q95,45,11,11.904692541732288,112.18824208997813,0.36363636363636365,0.0,0.056979806633046935
moderate_late_residual,high_20nA,single_upstream,amp_1k_1p5k,48,11,6.5174474591735585,106.86799236317087,0.0,0.0,0.02000909344305297
moderate_late_residual,high_20nA,single_upstream,amp_1k_1p5k,57,11,8.071391828155548,108.31135431941692,0.09090909090909091,0.0,0.01460843982550067
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,50,11,13.587789126297839,115.91727561530078,0.5454545454545454,0.0,0.088808203339366
moderate_late_residual,low_2nA,single_upstream,amp_2p5k_q95,46,11,14.395010704890806,116.553034806273,0.7272727272727273,0.0,0.08670269383282615
baseline_noise_residual,low_2nA,single_upstream,amp_2p5k_q95,46,10,27.69701514695314,129.85503924833534,1.0,0.0,0.28490630352173163
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,51,10,10.442390420227673,111.25690304728637,0.4,0.0,0.06665804031604029
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,54,10,11.285953968777811,114.0116671195681,0.5,0.0,0.07552188326143965
moderate_late_residual,high_20nA,downstream_event,amp_2p5k_q95,57,10,9.181505667165442,109.36528191702519,0.4,0.0,0.050606029625863455
moderate_late_residual,high_20nA,single_upstream,amp_1p5k_2p5k,49,10,6.652597209247169,107.7588760491365,0.1,0.0,0.02275953456162455
prompt_clean,high_20nA,three_or_more_staves,amp_1k_1p5k,44,10,-49.75683366070192,43.728036625522506,0.0,0.7,0.0
prompt_clean,high_20nA,two_staves,amp_1k_1p5k,44,10,-30.281513681762057,68.57344909224308,0.0,0.1,0.004513096037609132
prompt_clean,low_2nA,downstream_event,amp_2p5k_q95,47,10,3.4619188412293056,115.40866130291408,0.0,0.4,0.0028859581070597357
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,55,9,21.318287066525045,123.80487291523326,1.0,0.0,0.2199598513973656
final_sample_censored_tail,high_20nA,single_upstream,amp_1p5k_2p5k,57,9,30.962628819614046,131.2025913108754,1.0,1.0,1.5850642161605173
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,55,9,30.76663613735861,130.8663707746352,1.0,1.0,0.58673405716977
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,45,9,11.348221381201547,112.15636031336228,0.5555555555555556,0.0,0.06715425657070644
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,56,9,9.998222586790172,114.50816969759548,0.4444444444444444,0.0,0.05735950809575799
moderate_late_residual,high_20nA,single_upstream,amp_1k_1p5k,49,9,7.956068626302379,109.06234746619171,0.1111111111111111,0.0,0.021214651124032136
moderate_late_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,54,9,16.23072895056523,119.90415962081698,0.6666666666666666,0.0,0.10705755483686058
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,53,9,12.587375981999696,117.33355030354477,0.5555555555555556,0.0,0.07147131108966537
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,55,9,11.591552882398636,114.67939440104712,0.3333333333333333,0.0,0.06847719823494604
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,44,9,-2.759245381468406,82.15564108389493,0.0,0.1111111111111111,0.0
prompt_clean,high_20nA,downstream_event,amp_2p5k_q95,55,9,-22.620176330473377,80.00994491709619,0.0,0.4444444444444444,0.01152980276383064
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,54,8,21.94503809591903,125.08736173864358,1.0,0.0,0.3240740578066479
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,48,8,33.38033646040982,133.73088136440714,1.0,1.0,0.6029653389748131
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,57,8,31.646468108519734,131.8864305997811,1.0,1.0,0.563363905916639
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,49,8,14.333504863061762,116.94361058702496,0.75,0.0,0.10462257740516841
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,53,8,9.884277903610057,111.94775053565145,0.375,0.0,0.05383137536615351
moderate_late_residual,high_20nA,downstream_event,amp_2p5k_q95,53,8,11.553320612071026,108.78522734062733,0.5,0.0,0.061222152666631786
prompt_clean,high_20nA,downstream_event,amp_1p5k_2p5k,52,8,-23.689243704366557,83.10834628817103,0.0,0.125,0.01478180346463458
baseline_noise_residual,high_20nA,three_or_more_staves,amp_2p5k_q95,53,7,25.229431353845435,126.36668661540261,1.0,0.0,0.3385764277778488
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,50,7,13.618982277204422,116.42854737866583,0.5714285714285714,0.0,0.14981959589245328
high_amplitude_late_tail,high_20nA,single_upstream,amp_2p5k_q95,54,7,27.057788734243257,132.52017367856757,1.0,1.0,0.6688495926882575
high_amplitude_late_tail,high_20nA,three_or_more_staves,amp_top5pct,52,7,32.0336312883744,133.6910830604125,1.0,1.0,0.6718512753906118
high_amplitude_late_tail,high_20nA,two_staves,amp_top5pct,52,7,32.931035333141715,134.5884871051798,1.0,1.0,0.7797089406913444
late_rebound_peak,high_20nA,three_or_more_staves,amp_2p5k_q95,51,7,9.038676681097922,110.80366588923384,0.14285714285714285,0.0,0.08999397083444068
late_rebound_peak,high_20nA,two_staves,amp_2p5k_q95,51,7,15.706457177780637,117.39502588942823,0.7142857142857143,0.0,0.09281579576241171
moderate_late_residual,high_20nA,two_staves,amp_2p5k_q95,51,7,11.210138983527377,112.89870769517498,0.2857142857142857,0.0,0.04923036690086456
prompt_clean,high_20nA,downstream_event,amp_1k_1p5k,44,7,-27.633137132189315,73.2683677245379,0.0,0.2857142857142857,0.0
broad_slow_tail,high_20nA,single_upstream,amp_2p5k_q95,53,6,13.826451742270791,117.33071024804228,1.0,0.0,0.12441835844256859
broad_slow_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,45,6,9.65493205000926,109.99619722022913,0.3333333333333333,0.0,0.05354698051515936
final_sample_censored_tail,high_20nA,downstream_event,amp_2p5k_q95,52,6,30.871033823208915,132.4784012513292,1.0,1.0,0.8258820859464046
final_sample_censored_tail,high_20nA,single_upstream,amp_1k_1p5k,51,6,20.117893677229826,120.93240630428852,1.0,1.0,0.6700786206692668
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,48,6,9.060359902963244,114.34761428666343,0.3333333333333333,0.0,0.04422013694013673
late_rebound_peak,high_20nA,downstream_event,amp_2p5k_q95,55,6,13.745216998010628,114.49086093016321,0.8333333333333334,0.0,0.08640162150977641
