gallery_row_id,neighbor_rank,distance,neighbor_run,neighbor_stave,neighbor_event_index,neighbor_taxon
196,4,4.468980464085121,37,B2,35933,novel_delayed_peak
196,5,5.209465493658591,60,B2,858,novel_delayed_peak
196,6,5.409492636254289,40,B2,12239,novel_delayed_peak
196,7,5.6283377881467365,32,B2,29122,novel_delayed_peak
197,1,1.2245007851038714,63,B2,2689,baseline_excursion
197,2,1.4687903257081267,59,B2,30014,baseline_excursion
197,3,1.7556282086749921,49,B2,25343,baseline_excursion
197,4,1.791686419055789,40,B2,24186,baseline_excursion
197,5,1.957306527680701,39,B2,29390,baseline_excursion
197,6,2.001082387481804,36,B2,9464,baseline_excursion
197,7,2.017235763477505,40,B2,6474,baseline_excursion
198,1,2.130537853888431,31,B2,29039,unassigned_common
198,2,2.1790902146185647,54,B2,11292,unassigned_common
198,3,2.2738131536566693,48,B2,4197,unassigned_common
198,4,2.306885326759659,61,B6,8655,unassigned_common
198,5,2.317630363539269,48,B2,19531,unassigned_common
198,6,2.4240061186459516,32,B2,27208,unassigned_common
198,7,2.430857375456718,40,B6,21450,unassigned_common
199,1,1.1467994047668946,54,B2,1008,unassigned_common
199,2,1.7987963330136099,35,B2,15327,unassigned_common
199,3,2.163552228874092,50,B2,16571,unassigned_common
199,4,2.189244889586102,59,B2,31348,unassigned_common
199,5,2.1946830011991585,58,B2,21745,unassigned_common
199,6,2.1957305777628715,37,B2,44054,unassigned_common
199,7,2.1978740604424876,63,B2,7075,unassigned_common
200,1,0.8316591019278378,35,B2,13075,novel_early_pretrigger
200,2,0.9533498344092908,60,B2,9876,novel_early_pretrigger
200,3,2.484881004039894,61,B2,25923,unassigned_common
200,4,2.8959192029762097,60,B4,10085,unassigned_common
200,5,2.964613110552774,60,B2,7958,novel_early_pretrigger
200,6,3.0274084751031736,61,B4,28238,unassigned_common
200,7,3.045247779916788,55,B2,20024,unassigned_common
201,1,1.4953354825383078,59,B2,27528,unassigned_common
201,2,1.8489750010270354,31,B2,17383,unassigned_common
201,3,2.045667050777582,63,B4,11058,unassigned_common
201,4,2.1206068320480553,62,B4,10235,unassigned_common
201,5,2.1314301045769164,31,B2,29009,unassigned_common
201,6,2.3944101930706605,35,B2,4864,unassigned_common
201,7,2.449928458179102,45,B2,11546,unassigned_common
202,1,0.6592616816267628,60,B4,23235,novel_early_pretrigger
202,2,0.7019258774829092,60,B4,27653,novel_early_pretrigger
202,3,0.7285434275522263,61,B4,36452,novel_early_pretrigger
202,4,0.733645239005017,60,B4,6207,novel_early_pretrigger
202,5,0.9088444647365226,48,B2,6031,novel_early_pretrigger
202,6,1.011241049640684,45,B4,7107,novel_early_pretrigger
202,7,1.035016906216633,37,B6,34239,novel_early_pretrigger
203,1,0.7014657374867389,61,B8,432,novel_early_pretrigger
203,2,0.7907104721397561,63,B2,17401,novel_early_pretrigger
203,3,0.8948938931725933,49,B4,29334,novel_early_pretrigger
203,4,0.9064693979896918,60,B2,16510,novel_early_pretrigger
203,5,0.9240362849042772,60,B4,18212,novel_early_pretrigger
203,6,1.0024651611024584,60,B6,26247,novel_early_pretrigger
203,7,1.0368312642316422,39,B2,3074,novel_early_pretrigger
204,1,0.4537086514332734,60,B4,18212,novel_early_pretrigger
204,2,0.7468424576773347,61,B8,432,novel_early_pretrigger
204,3,0.7986456194045161,63,B4,31425,novel_early_pretrigger
204,4,0.8007989731780241,41,B2,32598,novel_early_pretrigger
204,5,0.913161491530884,54,B2,22099,novel_early_pretrigger
204,6,0.9367663168843638,63,B2,17401,novel_early_pretrigger
204,7,0.9990295392855679,39,B2,3074,novel_early_pretrigger
205,1,1.194646439924164,61,B2,10566,unassigned_common
205,2,1.341912094473253,61,B2,25752,unassigned_common
205,3,1.417026928216292,63,B2,7743,unassigned_common
205,4,1.4347319320234588,60,B2,8768,unassigned_common
205,5,1.4936672224561485,62,B4,25616,unassigned_common
205,6,1.6449021932106511,62,B2,37135,unassigned_common
205,7,1.8208554779850208,37,B2,7250,unassigned_common
206,1,0.7140020758042858,62,B4,5574,novel_early_pretrigger
206,2,0.7434958528181815,60,B4,322,novel_early_pretrigger
206,3,0.9446815333963752,45,B4,34734,novel_early_pretrigger
206,4,0.9954530583147146,60,B8,17115,novel_early_pretrigger
206,5,1.0029643147768577,39,B8,12396,novel_early_pretrigger
206,6,1.0718554603068804,32,B2,8100,baseline_excursion
206,7,1.076067324501449,37,B2,43110,novel_early_pretrigger
207,1,0.8220892389585581,61,B4,17991,novel_early_pretrigger
207,2,0.968454008281037,60,B4,9504,novel_early_pretrigger
207,3,0.9744470321834141,45,B8,37335,novel_early_pretrigger
207,4,0.9765019170686661,41,B4,14194,novel_early_pretrigger
207,5,1.0174399343302096,62,B4,13442,novel_early_pretrigger
207,6,1.0203602813478452,60,B4,1337,novel_early_pretrigger
207,7,1.0255079704865766,61,B2,19551,novel_early_pretrigger
208,1,2.6699817857614723,60,B4,7163,unassigned_common
208,2,2.6977791509549505,53,B2,31329,unassigned_common
208,3,2.901524957326295,60,B2,34165,unassigned_common
208,4,2.983458841924187,41,B2,31342,unassigned_common
208,5,3.0963472301139316,61,B2,6610,unassigned_common
208,6,3.1141663433264397,37,B2,18954,unassigned_common
208,7,3.179660305798501,41,B2,18778,unassigned_common
209,1,0.3352587275545914,62,B6,4180,novel_early_pretrigger
209,2,0.5197372858349057,41,B2,25056,novel_early_pretrigger
209,3,0.5834200456703993,59,B2,17081,novel_early_pretrigger
209,4,0.599335257531387,61,B2,29328,novel_early_pretrigger
209,5,0.6209482139252124,31,B2,2020,novel_early_pretrigger
209,6,0.6223846047465007,45,B2,38789,novel_early_pretrigger
209,7,0.6506201911261448,62,B2,8932,novel_early_pretrigger
210,1,0.4148867828771378,59,B4,2207,novel_early_pretrigger
210,2,0.5438374955073434,60,B6,17320,novel_early_pretrigger
210,3,0.548423931019228,59,B2,7441,novel_early_pretrigger
210,4,0.5541688784066574,53,B4,5013,novel_early_pretrigger
210,5,0.5597625992153266,59,B2,3682,novel_early_pretrigger
210,6,0.6168399374670579,34,B2,33255,novel_early_pretrigger
210,7,0.6298795340332526,60,B2,33317,novel_early_pretrigger
211,1,0.3958499454488384,53,B2,1464,novel_early_pretrigger
211,2,0.44808379043830465,31,B2,14400,novel_early_pretrigger
211,3,0.4944064612686974,60,B4,14455,novel_early_pretrigger
211,4,0.5021117691763675,60,B4,19802,novel_early_pretrigger
211,5,0.5050914695904998,31,B2,6606,novel_early_pretrigger
211,6,0.5391464595034887,62,B2,33087,novel_early_pretrigger
211,7,0.6088554636940244,62,B4,1222,novel_early_pretrigger
212,1,0.2967636870538575,62,B6,25384,novel_early_pretrigger
212,2,0.3290860434684975,45,B6,24375,novel_early_pretrigger
212,3,0.5207952781457,62,B6,4959,novel_early_pretrigger
212,4,0.5523584043511554,60,B2,20214,novel_early_pretrigger
212,5,0.5525962862735987,60,B2,13989,novel_early_pretrigger
212,6,0.5530008172742852,63,B2,25129,novel_early_pretrigger
212,7,0.560897266311874,39,B2,27129,novel_early_pretrigger
213,1,0.048180550718387886,34,B6,28246,novel_delayed_peak
213,2,0.056874146901230334,54,B4,29751,novel_delayed_peak
213,3,0.05835819038444758,31,B8,13207,novel_delayed_peak
213,4,0.058978999808684686,60,B8,28302,novel_delayed_peak
213,5,0.06761537403485474,36,B4,6147,novel_delayed_peak
213,6,0.06977994512113503,54,B6,20579,novel_delayed_peak
213,7,0.0779822777854371,36,B6,9662,novel_delayed_peak
214,1,0.1656957861830343,35,B6,11875,novel_early_pretrigger
214,2,0.2499513574945804,61,B6,33591,novel_early_pretrigger
214,3,0.26811783350383983,54,B6,33917,novel_early_pretrigger
214,4,0.2809499736645461,56,B8,34953,novel_early_pretrigger
214,5,0.2851339311463383,55,B6,2729,novel_early_pretrigger
214,6,0.2947938393180541,53,B6,27446,novel_early_pretrigger
214,7,0.3002570941061205,56,B6,7507,novel_early_pretrigger
215,1,0.05791163567930527,36,B6,3117,novel_delayed_peak
215,2,0.06269309570079956,47,B4,601,novel_delayed_peak
215,3,0.0670656400540047,45,B4,25597,novel_delayed_peak
215,4,0.0678500076573846,62,B6,17922,novel_delayed_peak
215,5,0.07109662715194348,47,B2,2149,novel_delayed_peak
215,6,0.07154112954134326,48,B4,709,novel_delayed_peak
215,7,0.07590742243445167,41,B4,32143,novel_delayed_peak
216,1,0.3097875497205797,45,B6,30208,novel_early_pretrigger
216,2,0.3705485540327475,45,B6,31468,novel_early_pretrigger
216,3,0.3878050647396661,61,B6,9448,novel_early_pretrigger
216,4,0.4471260361064189,48,B8,6804,novel_early_pretrigger
216,5,0.46446071407237877,48,B4,7302,novel_early_pretrigger
216,6,0.4717977923690299,45,B2,44420,novel_early_pretrigger
216,7,0.4747210916479931,35,B8,25064,novel_early_pretrigger
217,1,0.9499296990877895,56,B4,26145,novel_delayed_peak
217,2,0.9761901176647647,62,B4,3609,novel_delayed_peak
217,3,0.9908092346581743,58,B4,3638,novel_delayed_peak
217,4,1.0463276596850921,37,B8,5839,novel_delayed_peak
217,5,1.0466723853902842,62,B4,19519,novel_delayed_peak
217,6,1.055290203930437,53,B4,17971,novel_delayed_peak
217,7,1.0560137109769119,35,B4,12668,novel_delayed_peak
218,1,0.3854786362010024,61,B6,9448,novel_early_pretrigger
218,2,0.4193771010909231,45,B6,30208,novel_early_pretrigger
218,3,0.43217506329638405,62,B4,19209,novel_early_pretrigger
218,4,0.45070570982274233,48,B8,6804,novel_early_pretrigger
218,5,0.46513536585930115,48,B4,7302,novel_early_pretrigger
218,6,0.5010671758188956,45,B2,44420,novel_early_pretrigger
218,7,0.5071616265817165,61,B8,20610,novel_early_pretrigger
219,1,0.04917200957201746,31,B4,1278,novel_delayed_peak
219,2,0.05642728063601779,60,B6,22518,novel_delayed_peak
219,3,0.057940061571952264,59,B4,5435,novel_delayed_peak
219,4,0.05820542717306873,56,B6,25730,novel_delayed_peak
219,5,0.06050999150811442,60,B8,13514,novel_delayed_peak
219,6,0.06116804307341634,41,B4,1376,novel_delayed_peak
219,7,0.06396943471246107,45,B6,17215,novel_delayed_peak
220,1,0.06396320490156882,49,B6,18454,novel_delayed_peak
220,2,0.07196620930506259,61,B4,24278,novel_delayed_peak
220,3,0.07291111434980908,48,B6,23471,novel_delayed_peak
220,4,0.08049925817173378,41,B4,14738,novel_delayed_peak
220,5,0.08509943988872119,41,B4,33441,novel_delayed_peak
220,6,0.08821669810483447,33,B6,41257,novel_delayed_peak
220,7,0.09286738409813142,53,B6,35516,novel_delayed_peak
221,1,0.09182712787382082,53,B6,11719,novel_delayed_peak
221,2,0.10204078265173966,63,B4,1035,novel_delayed_peak
221,3,0.10820034989813128,53,B4,3656,novel_delayed_peak
221,4,0.13604111051252654,62,B4,35214,novel_delayed_peak
221,5,0.1366793940179837,59,B4,20492,novel_delayed_peak
221,6,0.1404835189085698,40,B2,28533,novel_delayed_peak
221,7,0.14365941887131195,33,B4,24514,novel_delayed_peak
222,1,0.04461345265949721,49,B8,11630,novel_delayed_peak
222,2,0.045095078083288026,50,B8,26202,novel_delayed_peak
222,3,0.04775036272494728,62,B8,35388,novel_delayed_peak
222,4,0.05031101257497386,56,B4,20277,novel_delayed_peak
222,5,0.050596436913246015,36,B8,3431,novel_delayed_peak
222,6,0.05125714464687311,37,B2,38254,novel_delayed_peak
222,7,0.05168836353694861,33,B4,52302,novel_delayed_peak
223,1,0.024645998750920207,50,B4,24071,novel_delayed_peak
223,2,0.03347618668452205,50,B4,13964,novel_delayed_peak
223,3,0.03687548602214219,50,B4,35761,novel_delayed_peak
223,4,0.03770391180526378,53,B6,14314,novel_delayed_peak
223,5,0.038701170040573406,40,B4,32140,novel_delayed_peak
223,6,0.04055237701992979,50,B4,11785,novel_delayed_peak
223,7,0.04107676432301918,54,B4,5526,novel_delayed_peak
224,1,2.7118774695412986,48,B2,27636,novel_delayed_peak
224,2,3.0321874046813195,35,B2,14072,novel_delayed_peak
224,3,3.1685382789131253,41,B2,17524,novel_delayed_peak
224,4,3.9263210847889463,39,B2,26215,novel_delayed_peak
224,5,4.010349443458455,49,B2,23796,novel_delayed_peak
224,6,4.381041699176708,41,B2,3520,novel_delayed_peak
224,7,4.393961387223237,60,B2,4984,novel_delayed_peak
225,1,1.093819258233567,49,B2,15642,unassigned_common
225,2,1.3815184152091515,45,B2,43874,unassigned_common
225,3,5.104377199321555,37,B2,7288,unassigned_common
225,4,5.930917668547125,37,B2,23578,unassigned_common
225,5,6.098438245602412,49,B2,17301,baseline_excursion
225,6,6.20358250503737,63,B2,31905,unassigned_common
225,7,6.283687131247743,49,B2,22562,unassigned_common
226,1,0.48469877993132204,49,B2,416,unassigned_common
226,2,0.7008577008154702,31,B2,6466,unassigned_common
226,3,0.7355695564841126,54,B2,32721,unassigned_common
226,4,0.8413152332930676,41,B2,24865,unassigned_common
226,5,0.8780006046101475,40,B2,21791,unassigned_common
226,6,0.9546446960446628,39,B2,12999,unassigned_common
226,7,1.1408905254824029,49,B2,29045,unassigned_common
227,1,0.6699210150444719,32,B2,10651,dropout
227,2,0.8193095876712734,35,B2,10422,dropout
227,3,0.9025181619969377,50,B2,27614,dropout
227,4,0.9267822860727447,48,B2,18132,dropout
227,5,0.9691486575662274,40,B2,7266,dropout
227,6,1.226135028138227,59,B2,13370,dropout
227,7,1.320598491329374,37,B2,1531,dropout
228,1,0.7815556365187198,35,B2,7261,dropout
228,2,1.0056577877898585,40,B2,30559,dropout
228,3,1.021227224969211,61,B2,23696,dropout
228,4,1.1408632382007753,33,B2,5227,dropout
228,5,1.2190247093270794,41,B2,27568,dropout
228,6,1.2707647266233173,37,B2,39201,dropout
228,7,1.2852376559411072,55,B2,1131,dropout
229,1,4.314001285698619,45,B2,24659,novel_early_pretrigger
229,2,5.466207928677257,63,B2,32159,novel_early_pretrigger
229,3,5.647584507776009,49,B2,18300,novel_early_pretrigger
229,4,5.774129923160593,45,B2,38185,novel_early_pretrigger
229,5,5.811560405210423,37,B2,27265,unassigned_common
229,6,5.926838809383257,45,B2,4400,novel_early_pretrigger
229,7,5.967657693761283,49,B2,3685,unassigned_common
230,1,2.3348127189888492,59,B2,32312,novel_early_pretrigger
230,2,4.324154458006209,61,B2,33200,novel_early_pretrigger
230,3,4.397578047376394,39,B2,22071,novel_early_pretrigger
230,4,4.818455764273643,59,B2,11764,novel_early_pretrigger
230,5,4.900123955723591,59,B2,32482,novel_early_pretrigger
230,6,5.155151472520426,39,B2,7468,novel_early_pretrigger
230,7,5.230538985281359,37,B2,177,unassigned_common
231,1,1.6953894190631873,39,B2,129,unassigned_common
231,2,2.313587546402891,39,B2,27550,unassigned_common
231,3,2.973447957730407,37,B2,10148,novel_early_pretrigger
231,4,3.2469618108071066,63,B2,15335,novel_early_pretrigger
231,5,3.4910604906730502,55,B2,16702,unassigned_common
231,6,3.5602191833026686,45,B2,27477,novel_early_pretrigger
231,7,4.068970798034993,45,B2,10016,unassigned_common
232,1,3.7303665387285325,60,B2,17386,novel_delayed_peak
232,2,3.9387511424797763,62,B4,16403,unassigned_common
232,3,4.192521461358343,60,B2,17829,unassigned_common
232,4,4.211827373221203,63,B2,8237,baseline_excursion
232,5,4.393803714514965,60,B4,7208,novel_delayed_peak
232,6,4.647362810668978,40,B2,5841,novel_early_pretrigger
232,7,4.683376697690043,60,B4,7914,baseline_excursion
233,1,2.7588566356345345,48,B2,4576,unassigned_common
233,2,3.021603644561016,62,B2,25840,baseline_excursion
233,3,3.983128355189512,62,B4,16403,unassigned_common
233,4,4.263888332558173,59,B4,37074,unassigned_common
233,5,4.370560596448689,61,B4,8799,unassigned_common
233,6,4.507430027195028,59,B2,9263,novel_early_pretrigger
233,7,4.621256913729805,60,B4,6611,unassigned_common
234,1,0.9345813384765845,63,B2,4560,unassigned_common
234,2,1.0212969640571703,61,B2,7321,unassigned_common
234,3,1.055775604378879,45,B2,6453,unassigned_common
234,4,1.2857431865773918,48,B2,2723,unassigned_common
234,5,1.3329134401332607,41,B2,12300,unassigned_common
234,6,1.383376076891613,61,B2,3288,unassigned_common
234,7,1.4152554477335886,56,B2,52,unassigned_common
235,1,0.30456280435033817,33,B4,7963,novel_early_pretrigger
235,2,0.7370140041300282,40,B4,26213,novel_early_pretrigger
235,3,0.8327673422710863,37,B2,33449,novel_early_pretrigger
235,4,0.8359119445377512,48,B4,24442,novel_early_pretrigger
235,5,0.8537267018452094,54,B2,11181,novel_early_pretrigger
235,6,0.8590468771045259,37,B2,34057,novel_early_pretrigger
235,7,0.8727270682595157,35,B2,18797,novel_early_pretrigger
236,1,0.9425542328265338,37,B2,12378,novel_early_pretrigger
236,2,0.9586729117667389,56,B2,3398,novel_early_pretrigger
236,3,0.969877795653852,45,B2,8374,novel_early_pretrigger
236,4,0.985751549208921,40,B4,20254,novel_early_pretrigger
236,5,0.9906250767544369,45,B2,25054,novel_early_pretrigger
236,6,1.0356836371084919,32,B2,4463,novel_early_pretrigger
236,7,1.0748608190116409,49,B2,25276,novel_early_pretrigger
237,1,0.495066780854379,60,B4,20841,novel_early_pretrigger
237,2,1.1408723147352584,32,B2,37428,novel_early_pretrigger
237,3,1.1615388855990672,54,B2,25302,novel_early_pretrigger
237,4,1.175197123454044,32,B2,33502,novel_early_pretrigger
237,5,1.1919949661665667,39,B2,4010,novel_early_pretrigger
237,6,1.193484421431378,44,B2,3542,novel_early_pretrigger
237,7,1.2072731473169456,40,B2,7777,novel_early_pretrigger
238,1,0.6161995333061066,45,B4,5601,novel_early_pretrigger
238,2,0.7452231749320979,41,B4,20358,novel_early_pretrigger
238,3,0.8360462664929009,50,B4,3975,novel_early_pretrigger
238,4,0.8995744559573389,37,B4,6967,novel_early_pretrigger
238,5,0.972274694755225,34,B4,13783,novel_early_pretrigger
238,6,0.9907316531779106,50,B2,18068,novel_early_pretrigger
238,7,1.0023013504474214,37,B2,28660,novel_early_pretrigger
239,1,0.4639990737178921,34,B4,7194,novel_early_pretrigger
239,2,0.7427433005152753,48,B4,11694,novel_early_pretrigger
239,3,0.752627076788736,62,B8,24811,novel_early_pretrigger
239,4,0.8758954763407159,40,B4,8771,novel_early_pretrigger
239,5,0.9445606816805597,50,B4,15894,novel_early_pretrigger
239,6,0.9863191909241037,35,B4,11600,novel_early_pretrigger
239,7,1.1291855075682053,54,B4,24751,novel_early_pretrigger
240,1,0.5542773405892416,53,B6,2158,novel_early_pretrigger
240,2,0.7377782930174865,60,B6,6780,novel_early_pretrigger
240,3,0.7653136376353609,56,B2,12031,novel_early_pretrigger
240,4,0.7664317884350957,45,B2,30720,novel_early_pretrigger
240,5,0.7914004744411247,62,B2,13491,novel_early_pretrigger
240,6,0.7974310302385604,56,B2,5061,novel_early_pretrigger
240,7,0.8657003470504935,50,B2,24928,novel_early_pretrigger
241,1,0.588256815397168,37,B2,44011,novel_early_pretrigger
241,2,0.5933648597202263,62,B2,31866,novel_early_pretrigger
241,3,0.5956120409054925,63,B2,34426,novel_early_pretrigger
241,4,0.6217123147953307,60,B6,34277,novel_early_pretrigger
241,5,0.6704667375784594,51,B2,15947,novel_early_pretrigger
241,6,0.7048346245201773,56,B2,31944,novel_early_pretrigger
241,7,0.7078642815319269,62,B6,6941,novel_early_pretrigger
242,1,0.2866139067619358,54,B2,35636,novel_early_pretrigger
242,2,0.30421083452570086,55,B2,2339,novel_early_pretrigger
242,3,0.31634358190495104,48,B2,12609,novel_early_pretrigger
242,4,0.3193735680925507,41,B2,7928,novel_early_pretrigger
242,5,0.32999714566347027,37,B2,47796,novel_early_pretrigger
242,6,0.3409619001153063,62,B2,32361,novel_early_pretrigger
242,7,0.3480135381207536,36,B2,9289,novel_early_pretrigger
243,1,0.12002790022440832,41,B6,20004,novel_delayed_peak
243,2,0.14402540339839412,59,B4,2012,novel_delayed_peak
243,3,0.1541531240156349,59,B4,26253,novel_delayed_peak
243,4,0.15583799304995088,49,B6,15448,novel_delayed_peak
243,5,0.15817548987225635,37,B6,23182,novel_delayed_peak
243,6,0.16064053985951882,55,B8,24057,novel_delayed_peak
243,7,0.16199634139639787,45,B4,26057,novel_delayed_peak
244,1,0.11437209924236245,33,B6,47682,novel_delayed_peak
244,2,0.13725001885360777,62,B6,1887,novel_delayed_peak
244,3,0.13860026714248877,53,B6,14958,novel_delayed_peak
244,4,0.13947927857634673,60,B4,1242,novel_delayed_peak
244,5,0.1420443784308169,63,B4,11604,novel_delayed_peak
244,6,0.14617295905965058,63,B6,23428,novel_delayed_peak
244,7,0.14940364454244395,63,B6,23701,novel_delayed_peak
245,1,0.19011598668929117,54,B6,31510,novel_early_pretrigger
245,2,0.26654447685768656,61,B6,11316,novel_early_pretrigger
245,3,0.3584885852591549,50,B6,4761,novel_early_pretrigger
245,4,0.36961999074656504,59,B4,41745,novel_early_pretrigger
245,5,0.3734027765428008,35,B8,25064,novel_early_pretrigger
245,6,0.4037042537266562,61,B8,20610,novel_early_pretrigger
245,7,0.4175950015284901,40,B4,20920,novel_early_pretrigger
246,1,0.06768184086557465,40,B6,3280,novel_delayed_peak
246,2,0.0683973561791462,61,B8,6490,novel_delayed_peak
246,3,0.07520031215654162,41,B6,22569,novel_delayed_peak
246,4,0.08177514901725645,34,B6,25377,novel_delayed_peak
246,5,0.08361501835394948,34,B6,2620,novel_delayed_peak
246,6,0.08660891546864444,33,B8,1348,novel_delayed_peak
246,7,0.08823594461705081,31,B6,13207,novel_delayed_peak
247,1,0.053650479317907104,40,B6,3280,novel_delayed_peak
247,2,0.06567423998020559,61,B8,6490,novel_delayed_peak
247,3,0.07577361907157257,37,B6,13618,novel_delayed_peak
247,4,0.08105483542474859,34,B6,2620,novel_delayed_peak
247,5,0.08359529171619522,61,B6,6143,novel_delayed_peak
247,6,0.08442149886954228,37,B8,10124,novel_delayed_peak
247,7,0.08872513242375518,41,B6,22569,novel_delayed_peak
248,1,0.03747663167621229,59,B8,30459,novel_delayed_peak
248,2,0.04286076701126733,37,B4,26390,novel_delayed_peak
248,3,0.04439661082183872,56,B4,6247,novel_delayed_peak
248,4,0.05266557250486336,32,B6,19009,novel_delayed_peak
248,5,0.05538242478814127,56,B4,48990,novel_delayed_peak
248,6,0.06085096854630433,54,B6,26614,novel_delayed_peak
248,7,0.06718668524460573,53,B4,2428,novel_delayed_peak
249,1,0.059225619280716596,56,B4,49816,novel_delayed_peak
249,2,0.07581803782112145,53,B4,3656,novel_delayed_peak
249,3,0.07866895278791038,61,B4,27944,novel_delayed_peak
249,4,0.07925313237190504,48,B4,23391,novel_delayed_peak
249,5,0.0794258286307461,62,B6,18225,novel_delayed_peak
249,6,0.08526840125235628,59,B4,20492,novel_delayed_peak
249,7,0.09166568006760266,48,B4,28494,novel_delayed_peak
250,1,0.01870119736593823,61,B4,6226,novel_delayed_peak
250,2,0.034480212587905686,39,B4,6765,novel_delayed_peak
250,3,0.034785536373231694,63,B4,686,novel_delayed_peak
250,4,0.03760877608477603,45,B4,7274,novel_delayed_peak
250,5,0.043441465589704215,53,B4,8080,novel_delayed_peak
250,6,0.043558218432119565,59,B2,10846,novel_delayed_peak
250,7,0.044137966620728,54,B2,14524,novel_delayed_peak
251,1,0.10595715936895958,63,B8,29364,novel_delayed_peak
251,2,0.12196901553729186,33,B4,29051,novel_delayed_peak
251,3,0.12200262267204487,53,B8,20468,novel_delayed_peak
251,4,0.12219668895826354,45,B6,20837,novel_delayed_peak
251,5,0.12299865923336754,47,B6,9168,novel_delayed_peak
251,6,0.12386434157286737,50,B4,24823,novel_delayed_peak
251,7,0.12947512260979274,53,B4,14958,novel_delayed_peak
252,1,0.04575731349281077,45,B2,29778,novel_delayed_peak
252,2,0.04629692081964781,54,B4,31157,novel_delayed_peak
252,3,0.06216516244223429,37,B2,4621,novel_delayed_peak
252,4,0.06468368898057474,63,B8,6857,novel_delayed_peak
252,5,0.06671560681186037,61,B2,3367,novel_delayed_peak
252,6,0.0701783706311499,61,B4,15134,novel_delayed_peak
252,7,0.07410617088422433,41,B2,4033,novel_delayed_peak
253,1,0.26799178237841204,61,B6,16342,novel_early_pretrigger
253,2,0.32089611311729827,31,B6,11720,novel_early_pretrigger
253,3,0.3650416847235713,56,B6,14820,novel_early_pretrigger
253,4,0.3937780082974244,60,B6,6508,novel_early_pretrigger
253,5,0.39563322178641447,45,B4,43688,novel_early_pretrigger
253,6,0.40417997573501463,41,B6,16277,novel_early_pretrigger
253,7,0.40530961875077715,60,B4,5908,novel_early_pretrigger
254,1,0.038957236498884155,56,B4,13185,novel_delayed_peak
254,2,0.05729978518575624,45,B4,23063,novel_delayed_peak
254,3,0.06131127836191988,63,B4,1796,novel_delayed_peak
254,4,0.062235149437528746,60,B4,7315,novel_delayed_peak
254,5,0.06305778947452663,41,B4,8753,novel_delayed_peak
254,6,0.06329618378777992,37,B4,5839,novel_delayed_peak
254,7,0.07147995223386172,41,B6,27193,novel_delayed_peak
255,1,0.04864215764949555,53,B4,37319,novel_delayed_peak
255,2,0.058115174466787385,32,B4,18271,novel_delayed_peak
255,3,0.058371439761424414,45,B4,29553,pileup_or_long_tail
255,4,0.06089042808895217,61,B8,26651,novel_delayed_peak
255,5,0.07195884061933001,45,B8,40564,novel_delayed_peak
255,6,0.07303433740834318,45,B4,3660,novel_delayed_peak
255,7,0.07967952413647544,33,B4,40131,novel_delayed_peak
