gallery_row_id,method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,traditional_score,ml_score,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,normalized_waveform,review_peak_sample,review_peak_value,review_width_half,review_width_035,review_early_fraction,review_late_fraction,review_secondary_peak,review_secondary_sep,review_post_peak_min,review_undershoot_area,review_first4_span,review_last4_mean,review_tail_rise,reviewer_a_label,reviewer_b_label,consensus_label,reviewers_agree,consensus_target_any,p09a_target_any,consensus_curated_any
82,traditional_robust_template,64,23272,635955,8175,B6,1761.0,novel_early_pretrigger,448.81662,5.942734,0.93899125,0.013755675,0.031788066,0.6202919,3,0.0,1638.0,1,0.4656445,-1.2986939,1.6162376,"[-1.5724, -0.86031, 0.86031, 1.0, 0.63998, 0.44634, 0.46564, 0.44747, 0.34526, 0.18966, 0.10278, -0.08631, -0.48836, -0.72459, -0.82226, -1.02669, -1.15332, -1.29869]",3,1.0,3,6,0.41363756604640783,0.0,0.46564000844955444,3,-1.2986899614334106,-5.6002197265625,2.5724000930786133,-1.0752400159835815,-0.8103299736976624,dropout,dropout,dropout,True,False,True,True
83,traditional_robust_template,64,4033,616715,6624,B6,2316.0,novel_early_pretrigger,427.4721,3.3083916,0.60690486,0.006553985,0.02279618,0.54074,3,0.0,1561.0,1,0.68739206,-0.66882557,1.6842482,"[-0.80527, -0.54275, 0.54275, 1.0, 0.82556, 0.51468, 0.67401, 0.68739, 0.66969, 0.55527, 0.43826, -0.00173, -0.18653, -0.27073, -0.35017, -0.44819, -0.55915, -0.66883]",3,1.0,8,9,0.26114621932276905,0.0,0.6873900294303894,4,-0.6688299775123596,-2.4853298664093018,1.8052699565887451,-0.5065850019454956,-0.4822999835014343,baseline_excursion,dropout,baseline_excursion,False,False,True,True
84,traditional_robust_template,64,32979,645663,834,B6,2954.0,novel_early_pretrigger,418.83627,3.3034174,0.5518703,0.0072918544,0.025232293,0.5066944,3,0.025705837,1530.0,1,0.63574815,-0.36255923,18.0,"[-0.59106, -0.44482, 0.44482, 1.0, 0.89506, 0.63575, 0.61578, 0.61611, 0.60393, 0.49458, 0.43771, 0.3893, 0.16181, -0.00609, -0.11408, -0.19634, -0.30636, -0.36256]",3,1.0,6,10,0.2295241105052261,0.025705137817168638,0.6357499957084656,2,-0.3625600039958954,-0.9854300022125244,1.591059923171997,-0.2448349893093109,-0.524370014667511,baseline_excursion,baseline_excursion,baseline_excursion,True,False,True,True
85,traditional_robust_template,64,22446,635129,7416,B6,2197.5,novel_early_pretrigger,405.2511,3.2020223,0.6088478,0.005372546,0.023614334,0.5423464,3,0.0,1480.0,1,0.77929467,-0.66871446,1.6809386,"[-0.79431, -0.55267, 0.55267, 1.0, 0.90262, 0.60956, 0.74835, 0.77929, 0.77247, 0.65279, 0.44983, 0.00933, -0.14858, -0.24551, -0.32833, -0.43891, -0.56041, -0.66871]",3,1.0,8,9,0.23972385910515343,0.0,0.7792900204658508,4,-0.6687099933624268,-2.3904500007629395,1.7943099737167358,-0.4990900158882141,-0.5201299786567688,baseline_excursion,dropout,novel_early_pretrigger,False,True,True,True
86,traditional_robust_template,64,25522,638205,10264,B6,1620.0,novel_early_pretrigger,403.87653,4.5227637,1.0252082,0.010751934,0.021003751,0.61393183,3,0.0,1474.0,1,0.51111114,-1.4333333,1.6219879,"[-1.59198, -0.81975, 0.81975, 1.0, 0.63333, 0.48272, 0.51111, 0.49753, 0.41049, 0.27469, 0.0537, -0.55, -0.74198, -0.87901, -0.97901, -1.13827, -1.27099, -1.43333]",3,1.0,4,7,0.3885598363775315,0.0,0.5111100077629089,3,-1.4333300590515137,-6.992589950561523,2.59197998046875,-1.205399990081787,-0.6913500428199768,dropout,dropout,dropout,True,False,True,True
87,traditional_robust_template,64,13199,625881,15151,B6,1506.0,novel_early_pretrigger,387.648,5.4924407,1.1525705,0.0140260905,0.023870595,0.63652474,3,0.0,1414.5,1,0.41965473,-1.7118194,1.6138322,"[-1.87118, -0.87849, 0.87849, 1.0, 0.54914, 0.40903, 0.41965, 0.39177, 0.26826, 0.10093, 0.0073, -0.47942, -0.81408, -1.03984, -1.17264, -1.39509, -1.52789, -1.71182]",3,1.0,3,6,0.4667554488168732,0.0,0.41964998841285706,3,-1.7118200063705444,-8.140779495239258,2.8711800575256348,-1.4518600702285767,-0.8977400064468384,dropout,dropout,dropout,True,False,True,True
88,traditional_robust_template,64,24996,637679,9775,B8,2054.5,novel_early_pretrigger,433.38235,3.9858894,0.61588836,0.007853853,0.027670726,0.54836637,3,0.0,1582.5,1,0.7099051,-0.7512777,1.6639011,"[-0.9304, -0.61012, 0.61012, 1.0, 0.85106, 0.52202, 0.70991, 0.70601, 0.67486, 0.56242, 0.47871, 0.00219, -0.19786, -0.27817, -0.34485, -0.47043, -0.59406, -0.75128]",3,1.0,8,9,0.26320763232537014,0.0,0.709909975528717,3,-0.7512800097465515,-2.6366500854492188,1.930400013923645,-0.5401549935340881,-0.5534200072288513,baseline_excursion,dropout,baseline_excursion,False,False,True,True
89,traditional_robust_template,64,12504,625186,14505,B8,1731.0,novel_early_pretrigger,411.81406,5.1069536,0.7774594,0.010202897,0.031561162,0.5937476,3,0.0,1503.5,1,0.6799538,-1.0548816,1.6356583,"[-1.24321, -0.73715, 0.73715, 1.0, 0.71577, 0.487, 0.67995, 0.66262, 0.60716, 0.48642, 0.34547, -0.22588, -0.43501, -0.53668, -0.61294, -0.75159, -0.8937, -1.05488]",3,1.0,6,8,0.3036157777270326,0.0,0.6799499988555908,3,-1.0548800230026245,-4.510680198669434,2.2432098388671875,-0.828277587890625,-0.6198700666427612,dropout,dropout,dropout,True,False,True,True
90,traditional_robust_template,64,28149,640833,12715,B8,2299.0,novel_early_pretrigger,411.3864,3.2543745,0.5346331,0.00637568,0.023258109,0.53403723,3,0.0,1502.5,1,0.7150935,-0.5767725,1.6904722,"[-0.78208, -0.52501, 0.52501, 1.0, 0.83906, 0.602, 0.71031, 0.71509, 0.68508, 0.57329, 0.51544, 0.18486, -0.0709, -0.16703, -0.21792, -0.33797, -0.44802, -0.57677]",3,1.0,9,9,0.2401537732233363,0.0,0.7150899767875671,4,-0.576770007610321,-1.8186099529266357,1.7820799350738525,-0.3951699733734131,-0.50586998462677,baseline_excursion,baseline_excursion,baseline_excursion,True,False,True,True
91,traditional_robust_template,64,20925,633608,5963,B8,1763.5,novel_early_pretrigger,387.76697,3.3394933,0.70230836,0.004476818,0.024114659,0.5676904,3,0.0,1416.0,1,0.85256594,-0.87921745,1.6650444,"[-1.02665, -0.6059, 0.6059, 1.0, 0.88942, 0.66657, 0.85257, 0.84803, 0.82195, 0.68188, 0.22143, -0.1738, -0.31443, -0.43408, -0.5078, -0.61327, -0.74539, -0.87922]",3,1.0,8,8,0.2437706439131142,0.0,0.8525699973106384,3,-0.8792200088500977,-3.66798996925354,2.0266499519348145,-0.6864199638366699,-0.5647900104522705,dropout,dropout,dropout,True,False,True,True
92,traditional_robust_template,64,3190,615872,5832,B8,1966.5,novel_early_pretrigger,352.73672,2.4938169,0.61153644,0.0044206386,0.017577285,0.53564876,3,0.0,1288.5,1,0.856598,-0.683702,1.6989378,"[-0.80778, -0.50267, 0.50267, 1.0, 0.89575, 0.66234, 0.83626, 0.8566, 0.84795, 0.63438, 0.20315, -0.08772, -0.20417, -0.30842, -0.35978, -0.45029, -0.57691, -0.6837]",3,1.0,8,8,0.23336647963002335,0.0,0.8565999865531921,4,-0.6837000250816345,-2.670989990234375,1.8077800273895264,-0.5176700353622437,-0.4795300364494324,baseline_excursion,dropout,novel_early_pretrigger,False,True,True,True
93,traditional_robust_template,64,23363,636046,8263,B8,3784.0,unassigned_common,342.71545,4.3961844,0.47399676,0.008325289,0.03667685,0.5059647,4,0.16451836,1253.0,1,0.6709831,-0.05232558,18.0,"[-0.35782, -0.30444, 0.30444, 0.97807, 1.0, 0.77088, 0.67098, 0.62579, 0.60254, 0.52193, 0.47648, 0.42098, 0.38346, 0.44318, 0.24736, 0.13636, 0.0444, -0.05233]",4,1.0,7,11,0.1681572366884356,0.16451877326088252,0.6709799766540527,2,-0.05232999846339226,-0.05232999846339226,1.3358900547027588,0.09394750744104385,-0.43578997254371643,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
94,traditional_robust_template,64,13006,625688,14973,B8,2425.0,novel_early_pretrigger,329.872,2.679502,0.46851328,0.0058585014,0.020017972,0.509931,3,0.007027938,1205.5,1,0.79752576,-0.3983505,1.7325023,"[-0.56412, -0.4301, 0.4301, 1.0, 0.93278, 0.74433, 0.7901, 0.79753, 0.78433, 0.68866, 0.63216, 0.2499, 0.0499, -0.03588, -0.08825, -0.17567, -0.27629, -0.39835]",3,1.0,8,9,0.20142848517318332,0.007028376666855392,0.7975299954414368,4,-0.3983500003814697,-0.9744399785995483,1.5641200542449951,-0.2346400022506714,-0.4482499957084656,baseline_excursion,baseline_excursion,baseline_excursion,True,False,True,True
95,traditional_robust_template,64,15031,627714,506,B8,1309.5,novel_early_pretrigger,328.05093,5.0622044,1.0384951,0.009487234,0.027693126,0.63453686,3,0.0,1197.5,1,0.70446736,-1.6361207,1.6206356,"[-1.7606, -0.82894, 0.82894, 1.0, 0.66628, 0.61359, 0.70447, 0.66094, 0.54486, 0.42115, -0.2333, -0.67698, -0.84422, -0.97556, -1.11913, -1.27415, -1.48186, -1.63612]",3,1.0,7,8,0.3361879830018243,0.0,0.7044699788093567,3,-1.6361199617385864,-8.24131965637207,2.7606000900268555,-1.3778150081634521,-0.7918999791145325,dropout,dropout,dropout,True,False,True,True
96,traditional_robust_template,65,14517,663144,372,B2,8650.0,baseline_excursion,1505.3984,30.024578,0.40656406,0.07629358,0.20378865,0.626638,4,0.30889237,5492.0,1,0.9878613,0.42057803,3.1172805,"[0.63491, 0.98786, -0.63491, -0.63491, 1.0, 0.75514, 0.73353, 0.69318, 0.63561, 0.60127, 0.54636, 0.52543, 0.5015, 0.56983, 0.57422, 0.57445, 0.53873, 0.42058]",4,1.0,15,16,0.15766377026127135,0.3088927913668038,0.9878600239753723,3,0.4205799996852875,0.0,1.622770071029663,0.5269950032234192,-0.08092001080513,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
97,traditional_robust_template,65,36092,684719,4083,B2,6945.5,baseline_excursion,1260.9463,45.70781,0.5859837,0.18186931,0.18588859,0.6596243,2,0.16125005,4599.5,1,0.7290332,-1.3245267,0.8082094,"[-0.32445, 0.32445, 1.0, -1.32453, 0.72903, 0.37513, 0.34087, 0.31798, 0.25851, 0.20567, 0.11957, 0.10215, 0.09884, 0.17702, 0.17486, 0.17414, 0.10057, -0.04413]",2,1.0,2,3,0.2944013697597801,0.1612500314002209,0.7290300130844116,2,-1.324530005455017,-1.3686599731445312,2.3245301246643066,0.10136000066995621,-0.1429699957370758,dropout,dropout,dropout,True,False,False,True
98,traditional_robust_template,65,20796,669423,6232,B2,7098.0,baseline_excursion,1251.5864,44.063805,0.50960857,0.17633069,0.17828643,0.6448178,2,0.18199484,4565.5,1,0.8279797,-1.2538743,0.8491392,"[-0.28642, 0.28642, 1.0, -1.25387, 0.82798, 0.48478, 0.45562, 0.38631, 0.30981, 0.24697, 0.18428, 0.14722, 0.10355, 0.20527, 0.2164, 0.21485, 0.17597, 0.0472]",2,1.0,2,5,0.24305873263990557,0.181996484060021,0.8279799818992615,2,-1.2538700103759766,-1.2538700103759766,2.2538700103759766,0.1636050045490265,-0.05635000020265579,dropout,dropout,dropout,True,False,False,True
99,traditional_robust_template,65,21848,670475,7209,B2,7320.0,baseline_excursion,1202.2992,39.170753,0.45811757,0.1572923,0.15774108,0.62585735,2,0.23175214,4386.0,1,0.8534153,-1.1241803,1.002045,"[-0.19836, 0.19836, 1.0, -1.12418, 0.85342, 0.51899, 0.51257, 0.4515, 0.38197, 0.32596, 0.26298, 0.23347, 0.18634, 0.28798, 0.30164, 0.30096, 0.24672, 0.10601]",2,1.0,4,6,0.1942592357551462,0.2317523234416975,0.8534200191497803,2,-1.1241799592971802,-1.1241799592971802,2.1241798400878906,0.2388325035572052,-0.0803300067782402,dropout,dropout,dropout,True,False,False,True
100,traditional_robust_template,65,7475,656102,10169,B2,4398.0,baseline_excursion,928.4701,7.4947615,0.7462274,0.010746381,0.060967285,0.58305925,3,0.0,3387.5,1,0.26170987,-0.52728516,18.0,"[-0.90086, -0.63961, 0.63961, 1.0, 0.69168, 0.26171, 0.20055, 0.12688, 0.05912, -0.03888, -0.15621, -0.17917, -0.20305, -0.08231, -0.07162, -0.12938, -0.39086, -0.52729]",3,1.0,3,3,0.5502878339024503,0.0,0.261709988117218,2,-0.5272899866104126,-1.7787699699401855,1.900860071182251,-0.27978748083114624,-0.32423996925354004,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
101,traditional_robust_template,65,36582,685209,4540,B2,3953.0,baseline_excursion,912.5503,8.081617,0.8293018,0.009765885,0.068016686,0.6007733,3,0.0,3329.0,1,0.13230458,-0.6782191,1.6461368,"[-1.10245, -0.68429, 0.68429, 1.0, 0.60612, 0.1323, 0.12547, 0.05363, -0.00379, -0.14318, -0.26562, -0.31925, -0.3023, -0.1872, -0.1791, -0.22236, -0.51328, -0.67822]",3,1.0,3,3,0.6473531680555884,0.0,0.13230000436306,2,-0.6782199740409851,-2.814300060272217,2.102449893951416,-0.39823997020721436,-0.37591996788978577,baseline_excursion,dropout,baseline_excursion,False,False,False,True
102,traditional_robust_template,65,19277,667904,4820,B2,4208.5,baseline_excursion,889.986,7.002147,0.7339892,0.01011839,0.056354385,0.58140105,3,0.0,3247.0,1,0.3128193,-0.53784007,1.6577103,"[-0.90899, -0.63407, 0.63407, 1.0, 0.70702, 0.31282, 0.24486, 0.16217, 0.09944, -0.01794, -0.1213, -0.17073, -0.17595, -0.06594, -0.05358, -0.14744, -0.40644, -0.53784]",3,1.0,3,3,0.5170485758691764,0.0,0.3128199875354767,2,-0.5378400087356567,-1.697160005569458,1.9089900255203247,-0.28632500767707825,-0.3618900179862976,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
103,traditional_robust_template,65,23194,671821,8450,B2,4264.5,baseline_excursion,883.544,7.1651697,0.7339481,0.010514159,0.057608988,0.58112925,3,0.0,3223.5,1,0.27025443,-0.5319498,1.6600488,"[-0.88697, -0.62481, 0.62481, 1.0, 0.69047, 0.27025, 0.22148, 0.14785, 0.09157, -0.01466, -0.12088, -0.16286, -0.16802, -0.05804, -0.04702, -0.16309, -0.41048, -0.53195]",3,1.0,3,3,0.53334884478794,0.0,0.27024999260902405,2,-0.5319499969482422,-1.6770000457763672,1.886970043182373,-0.28813499212265015,-0.36392998695373535,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
104,traditional_robust_template,65,19422,668049,4956,B4,4696.0,baseline_excursion,792.5794,6.3728685,0.65984356,0.008024082,0.054410852,0.5669431,3,0.020385243,2892.5,1,0.49765757,-0.18334752,18.0,"[-0.68867, -0.54323, 0.54323, 1.0, 0.85264, 0.49766, 0.3618, 0.24276, 0.15162, 0.05856, 0.00639, -0.04898, -0.11968, -0.01171, 0.03386, 0.04344, -0.00383, -0.18335]",3,1.0,3,5,0.4069742701371525,0.020385236671933055,0.4976600110530853,2,-0.18334999680519104,-0.3675500154495239,1.6886699199676514,-0.027470000088214874,-0.06366999447345734,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
105,traditional_robust_template,65,33436,682063,1599,B4,2621.5,baseline_excursion,613.1312,7.48069,0.7698713,0.011332249,0.058331277,0.59447485,3,0.009593496,2237.5,1,0.31985503,-0.7787526,1.6414351,"[-1.09575, -0.70704, 0.70704, 1.0, 0.66431, 0.15583, 0.31986, 0.27446, 0.23326, 0.10051, 0.02994, -0.04635, 0.03376, -0.09174, -0.32825, -0.46595, -0.61053, -0.77875]",3,1.0,3,3,0.4850965098718599,0.009593716314365603,0.3198600113391876,3,-0.7787500023841858,-2.3215699195861816,2.095749855041504,-0.5458700060844421,-0.8125100135803223,baseline_excursion,dropout,baseline_excursion,False,False,False,True
106,traditional_robust_template,65,3572,652199,6536,B4,2382.5,baseline_excursion,562.90936,7.496908,0.67747164,0.010666888,0.05940791,0.59811217,3,0.020550918,2054.5,1,0.3930745,-0.85603356,1.637996,"[-1.18048, -0.72466, 0.72466, 1.0, 0.62518, 0.21343, 0.39307, 0.35152, 0.28185, 0.12907, 0.07198, -0.02329, 0.07954, -0.11018, -0.34481, -0.5148, -0.67555, -0.85603]",3,1.0,3,5,0.445614008069258,0.020551377992591116,0.3930700123310089,3,-0.8560299873352051,-2.524660110473633,2.1804800033569336,-0.5977975130081177,-0.9355700016021729,dropout,dropout,dropout,True,False,False,True
107,traditional_robust_template,65,5869,654496,8683,B4,2219.0,novel_early_pretrigger,426.8973,3.7407117,0.54488504,0.0067149717,0.028073493,0.5381528,3,0.0,1559.0,1,0.69085175,-0.62460566,1.6796762,"[-0.84858, -0.55656, 0.55656, 1.0, 0.8639, 0.56242, 0.69085, 0.68589, 0.66111, 0.56016, 0.49256, 0.25192, -0.05363, -0.17125, -0.23704, -0.37089, -0.48986, -0.62461]",3,1.0,8,9,0.24608206004525202,0.0,0.690850019454956,3,-0.6246100068092346,-1.947279930114746,1.848580002784729,-0.43059998750686646,-0.5709800124168396,baseline_excursion,baseline_excursion,baseline_excursion,True,False,True,True
108,traditional_robust_template,65,10317,658944,12829,B4,1750.5,novel_early_pretrigger,415.24243,4.6829586,0.773076,0.009555824,0.028211746,0.58874977,3,0.0,1516.0,1,0.6635247,-1.0497001,1.6365978,"[-1.28506, -0.73208, 0.73208, 1.0, 0.74522, 0.52813, 0.66352, 0.63782, 0.57384, 0.44702, 0.35047, -0.18766, -0.43273, -0.53613, -0.61554, -0.76178, -0.87832, -1.0497]",3,1.0,7,9,0.3050457186266726,0.0,0.6635199785232544,3,-1.0497000217437744,-4.461860179901123,2.285059928894043,-0.8263350129127502,-0.6169700622558594,dropout,dropout,dropout,True,False,True,True
109,traditional_robust_template,65,10476,659103,12980,B4,1468.5,novel_early_pretrigger,392.4237,10.777605,1.1888617,0.009329971,0.08844128,0.71690124,2,0.0,1431.5,1,0.23663603,-2.114062,1.5896612,"[-2.6922, -0.94961, 1.0, 0.94961, 0.23664, 0.06299, -0.1127, -0.22983, -0.48247, -0.61525, -0.7603, -0.89377, -0.6779, -0.60368, -1.11985, -1.56588, -1.8444, -2.11406]",2,1.0,2,2,0.8667861423727549,0.0,0.23664000630378723,2,-2.1140599250793457,-11.020090103149414,3.692199945449829,-1.6610474586486816,-1.4361598491668701,dropout,dropout,dropout,True,False,True,True
110,traditional_robust_template,65,20679,669306,6125,B4,1596.5,novel_early_pretrigger,386.77246,4.36524,0.8750818,0.008234736,0.025221057,0.6032761,3,0.0,1412.0,1,0.69621044,-1.2323834,1.6300611,"[-1.38083, -0.76887, 0.76887, 1.0, 0.74507, 0.59411, 0.69621, 0.67679, 0.61478, 0.49327, 0.12935, -0.41121, -0.57469, -0.69308, -0.7814, -0.91857, -1.07391, -1.23238]",3,1.0,7,8,0.30932682363141706,0.0,0.6962100267410278,3,-1.2323800325393677,-5.685239791870117,2.3808300495147705,-1.0015649795532227,-0.6576900482177734,dropout,dropout,dropout,True,False,True,True
111,traditional_robust_template,65,4409,653036,7314,B4,1913.0,novel_early_pretrigger,378.40924,2.5204322,0.66825163,0.004547702,0.016173761,0.5484578,3,0.0,1382.0,1,0.79508626,-0.7794041,1.6828872,"[-0.89807, -0.54679, 0.54679, 1.0, 0.839, 0.6069, 0.79038, 0.79509, 0.77888, 0.51333, 0.07005, -0.21589, -0.33246, -0.42917, -0.47256, -0.57763, -0.69315, -0.7794]",3,1.0,8,8,0.26038393994395875,0.0,0.7950900197029114,4,-0.7793999910354614,-3.5002598762512207,1.898069977760315,-0.6306849718093872,-0.44694000482559204,baseline_excursion,dropout,novel_early_pretrigger,False,True,True,True
112,traditional_robust_template,65,20679,669306,6125,B6,4117.5,baseline_excursion,564.87134,5.3957443,0.5774673,0.010537304,0.041649908,0.5314355,3,0.10232007,2062.5,1,0.52616876,-0.2704311,18.0,"[-0.55434, -0.44748, 0.44748, 1.0, 0.83315, 0.52617, 0.46205, 0.39939, 0.36539, 0.2799, 0.1983, 0.17256, 0.17814, 0.26412, 0.09168, -0.06764, -0.19466, -0.27043]",3,1.0,3,7,0.2773837332980495,0.10232008669516665,0.526170015335083,2,-0.2704299986362457,-0.532729983329773,1.5543400049209595,-0.11026249825954437,-0.44857001304626465,baseline_excursion,baseline_excursion,baseline_excursion,True,False,False,True
113,traditional_robust_template,65,22215,670842,7547,B6,1638.5,novel_early_pretrigger,397.47498,4.03594,0.91869277,0.007255634,0.02288024,0.60518485,3,0.0,1451.0,1,0.6844675,-1.1714983,1.6296794,"[-1.37595, -0.77113, 0.77113, 1.0, 0.73573, 0.57583, 0.68447, 0.68142, 0.63686, 0.47025, -0.07171, -0.49954, -0.60391, -0.74977, -0.82301, -0.92432, -1.04516, -1.1715]",3,1.0,7,8,0.3187957112471361,0.0,0.684469997882843,3,-1.1714999675750732,-5.888919830322266,2.3759498596191406,-0.9909974932670593,-0.5675899386405945,dropout,dropout,dropout,True,False,True,True
114,traditional_robust_template,65,16669,665296,2363,B6,1698.5,novel_early_pretrigger,389.88382,3.1936755,0.85090786,0.005438931,0.017788699,0.59071684,3,0.0,1423.5,1,0.77862823,-1.0206064,1.6478885,"[-1.16426, -0.67618, 0.67618, 1.0, 0.78687, 0.63379, 0.76803, 0.77863, 0.75743, 0.30115, -0.14925, -0.41066, -0.52958, -0.6073, -0.6856, -0.83044, -0.94525, -1.02061]",3,1.0,7,7,0.29395940986749763,0.0,0.7786300182342529,4,-1.020609974861145,-5.178689956665039,2.164259910583496,-0.8704749345779419,-0.4910299777984619,dropout,dropout,dropout,True,False,True,True
115,traditional_robust_template,65,9153,657780,11737,B6,2487.5,novel_early_pretrigger,334.4087,2.398476,0.5000425,0.004780115,0.0188931,0.50811124,3,0.0066830222,1222.0,1,0.80703515,-0.40180904,1.7439921,"[-0.57266, -0.40985, 0.40985, 1.0, 0.95779, 0.75437, 0.78975, 0.80704, 0.78854, 0.69648, 0.61688, 0.2599, 0.04764, -0.0392, -0.12482, -0.19638, -0.30814, -0.40181]",3,1.0,8,9,0.19778375506271254,0.006683276937985559,0.8070399761199951,4,-0.4018099904060364,-1.070349931716919,1.572659969329834,-0.2577875256538391,-0.44944998621940613,baseline_excursion,baseline_excursion,baseline_excursion,True,False,True,True
116,traditional_robust_template,65,37336,685963,5226,B6,2056.5,novel_early_pretrigger,331.05725,2.276681,0.63057804,0.006471103,0.01097438,0.5351511,3,0.0,1209.5,1,0.88232434,-0.56479454,1.7138846,"[-0.70873, -0.46754, 0.46754, 1.0, 0.89448, 0.68587, 0.85023, 0.88232, 0.76562, 0.37223, 0.07999, -0.10333, -0.22003, -0.29151, -0.35376, -0.43448, -0.51325, -0.56479]",3,1.0,6,8,0.24466015766850058,0.0,0.882319986820221,4,-0.5647900104522705,-2.4811501502990723,1.7087299823760986,-0.46657001972198486,-0.344760000705719,baseline_excursion,dropout,novel_early_pretrigger,False,True,True,True
117,traditional_robust_template,65,2022,650649,5542,B6,2530.0,novel_early_pretrigger,316.3376,2.191331,0.5902893,0.005081427,0.015203984,0.5129983,3,0.0,1156.0,1,0.8055336,-0.42608696,1.7568527,"[-0.52451, -0.38933, 0.38933, 1.0, 0.91542, 0.72134, 0.78458, 0.80553, 0.80395, 0.70593, 0.38221, 0.08419, -0.0336, -0.10949, -0.16877, -0.2419, -0.34822, -0.42609]",3,1.0,7,9,0.21074466528462435,0.0,0.8055300116539001,4,-0.4260900020599365,-1.3280699253082275,1.5245100259780884,-0.2962449789047241,-0.3924899995326996,pileup_or_long_tail,baseline_excursion,novel_early_pretrigger,False,True,True,True
118,traditional_robust_template,65,8998,657625,11593,B6,1585.5,unassigned_common,294.6451,1.8930993,0.8032697,0.002870688,0.010941926,0.5555967,6,0.0,1076.5,1,0.99306214,-0.79880166,1.710978,"[-0.88395, -0.47398, 0.47398, 0.99306, 0.96783, 0.95017, 1.0, 0.68275, 0.42353, 0.15673, -0.11069, -0.33018, -0.45506, -0.56039, -0.6222, -0.70798, -0.76159, -0.7988]",6,1.0,5,7,0.25974273986434576,0.0,0.9930599927902222,3,-0.798799991607666,-4.346889495849609,1.8770099878311157,-0.7226424813270569,-0.34373998641967773,unassigned_common,dropout,unassigned_common,False,False,False,False
119,traditional_robust_template,65,21369,669996,6764,B6,1326.5,unassigned_common,272.87515,2.434135,0.7715788,0.0006395418,0.018721921,0.5832519,4,0.0,997.0,1,0.71353185,-1.0655861,1.6949302,"[-1.07991, -0.513, 0.513, 0.9902, 1.0, 0.96457, 0.71353, 0.415, 0.23332, -0.0539, -0.33811, -0.56653, -0.69619, -0.77686, -0.82887, -0.90426, -0.98718, -1.06559]",4,1.0,5,6,0.3112460072856177,0.0,0.7135300040245056,2,-1.0655900239944458,-6.217490196228027,2.0701100826263428,-0.9464750289916992,-0.3694000244140625,dropout,dropout,dropout,True,False,False,True
120,traditional_robust_template,65,1665,650292,5205,B8,1804.5,novel_early_pretrigger,417.68182,4.793397,0.7194812,0.007870373,0.034179337,0.57728577,3,0.0,1525.0,1,0.6852314,-0.9894708,1.6448816,"[-1.22001, -0.69022, 0.69022, 1.0, 0.7739, 0.51399, 0.68523, 0.66694, 0.61707, 0.48906, 0.41313, -0.00637, -0.30396, -0.42089, -0.49238, -0.65919, -0.80992, -0.98947]",3,1.0,7,9,0.28894922825374036,0.0,0.685230016708374,3,-0.9894700050354004,-3.682180166244507,2.2200100421905518,-0.7377399802207947,-0.6855100393295288,dropout,dropout,dropout,True,False,True,True
121,traditional_robust_template,65,27095,675722,12107,B8,1206.0,novel_early_pretrigger,288.43735,4.097581,1.079291,0.0031073163,0.028202139,0.6357077,3,0.0,1053.0,1,0.9344942,-1.5787728,1.6340001,"[-1.63018, -0.74627, 0.74627, 1.0, 0.82919, 0.80017, 0.93449, 0.84494, 0.34494, -0.14262, -0.49337, -0.81012, -0.98425, -1.09453, -1.17579, -1.33085, -1.4743, -1.57877]",3,1.0,6,6,0.31750362569635565,0.0,0.9344900250434875,3,-1.5787700414657593,-9.084599494934082,2.6301798820495605,-1.3899275064468384,-0.5945200324058533,dropout,dropout,dropout,True,False,True,True
122,traditional_robust_template,65,32448,681075,686,B8,1901.0,novel_early_pretrigger,252.64856,1.8569095,0.58020484,0.0067974096,0.0064120837,0.5246592,3,0.0,923.5,2,0.99684376,-0.48869017,1.760411,"[-0.58759, -0.38401, 0.38401, 1.0, 0.97896, 0.85008, 0.99684, 0.90005, 0.60863, 0.37875, 0.18148, -0.04524, -0.18359, -0.26512, -0.29879, -0.35402, -0.4282, -0.48869]",3,1.0,6,8,0.220425870382738,0.0,0.9968400001525879,3,-0.48868998885154724,-2.063649892807007,1.587589979171753,-0.392425000667572,-0.3050999939441681,novel_broad_template_mismatch,dropout,novel_early_pretrigger,False,True,True,True
123,traditional_robust_template,65,27405,676032,12390,B8,1209.0,unassigned_common,226.52162,2.072359,0.79378724,0.00031459297,0.016565904,0.569084,4,0.0,828.0,1,0.67741936,-1.0181968,1.7268293,"[-1.01902, -0.44086, 0.44086, 0.92887, 1.0, 0.9024, 0.67742, 0.46485, 0.24979, 0.00083, -0.27295, -0.51944, -0.69975, -0.77833, -0.81307, -0.85525, -0.92804, -1.0182]",4,1.0,4,6,0.2936171761221418,0.0,0.6774200201034546,2,-1.0182000398635864,-5.885030269622803,1.947890043258667,-0.9036400318145752,-0.31845003366470337,dropout,dropout,dropout,True,False,False,True
