event_id,run,heldout_run,stave,amplitude_adc,peak_sample,mlp_target_residual_ns,mlp_pred_residual_ns,mlp_pred_sigma_ns,mlp_target_error_ns,mlp_pull
62:562727:5305:173713,62,62,B4,1017.0,4,-0.05233567507366743,0.3803592622280121,1.514855980873108,-0.4326949373016795,-0.28563437235286876
62:562727:5305:173713,62,62,B6,1609.5,6,-0.04525760716837013,0.627792239189148,1.3459821939468384,-0.6730498463575181,-0.5000436479653023
62:562727:5305:173713,62,62,B8,1386.5,4,0.09759328224204111,1.0960493087768555,1.3916599750518799,-0.9984560265348144,-0.7174568820214814
62:562741:5318:173727,62,62,B4,2452.5,8,-4.118437247211979,-3.9479525089263916,1.9864425659179688,-0.1704847382855874,-0.08582414674889104
62:562741:5318:173727,62,62,B6,2325.0,8,1.4119896302583896,2.7190370559692383,1.5775973796844482,-1.3070474257108486,-0.8285050688739638
62:562741:5318:173727,62,62,B8,2806.0,8,2.7064476169535965,2.3519418239593506,2.003817081451416,0.3545057929942459,0.17691524654409488
62:562778:5354:173764,62,62,B4,2163.5,8,-5.822214586510974,-4.200619697570801,2.088259220123291,-1.621594888940173,-0.7765295004153909
62:562778:5354:173764,62,62,B6,2012.5,9,5.394055486004099,3.4308106899261475,2.142317771911621,1.9632447960779515,0.916411571531762
62:562778:5354:173764,62,62,B8,3443.5,8,0.4281591005068819,1.9813841581344604,1.8180468082427979,-1.5532250576275786,-0.8543372209040216
62:562816:5390:173802,62,62,B4,2784.0,8,-2.7746230887602366,-4.426387310028076,2.1046595573425293,1.6517642212678396,0.7848130190487707
62:562816:5390:173802,62,62,B6,3117.0,8,2.5570275841291874,1.7490339279174805,1.6356676816940308,0.8079936562117069,0.4939839951932552
62:562816:5390:173802,62,62,B8,4188.0,7,0.21759550463104915,0.7158327102661133,1.956723690032959,-0.49823720563506413,-0.2546282892024841
62:562887:5454:173873,62,62,B4,1878.0,8,-6.654380090475193,-4.450310230255127,2.1263551712036133,-2.2040698602200663,-1.0365483104934268
62:562887:5454:173873,62,62,B6,1993.0,8,4.051048921870489,3.1431305408477783,1.6501424312591553,0.9079183810227107,0.5502060693814872
62:562887:5454:173873,62,62,B8,3171.5,7,2.603331168604697,1.5788040161132812,1.7096238136291504,1.024527152491416,0.59927052040564
62:562903:5468:173889,62,62,B4,2191.5,6,-3.0768774170608353,-3.540522336959839,2.1724677085876465,0.4636449198990036,0.21341855534433973
62:562903:5468:173889,62,62,B6,2604.5,6,2.3812022494514373,1.845637321472168,1.8204528093338013,0.5355649279792694,0.2941932497416731
62:562903:5468:173889,62,62,B8,2921.0,5,0.695675167609398,1.992942214012146,1.3520617485046387,-1.297267046402748,-0.9594732251226744
62:562917:5481:173903,62,62,B4,2807.5,8,-5.247114411311365,-4.135080337524414,2.1014373302459717,-1.1120340737869512,-0.5291778430798069
62:562917:5481:173903,62,62,B6,2336.5,9,3.85170307270338,3.3642425537109375,2.1899373531341553,0.48746051899244236,0.222591079281244
62:562917:5481:173903,62,62,B8,3445.0,8,1.3954113386079925,2.295287847518921,1.9526262283325195,-0.8998765089109284,-0.4608544614702806
62:562947:5508:173933,62,62,B4,2215.5,8,-2.752343864910138,-4.136020183563232,2.048691749572754,1.3836763186530945,0.6753950753897722
62:562947:5508:173933,62,62,B6,2130.0,8,1.8521803161986554,2.961404323577881,1.599138617515564,-1.1092240073792254,-0.6936384346108317
62:562947:5508:173933,62,62,B8,2997.0,8,0.9001635487114896,1.8890881538391113,1.80128014087677,-0.9889246051276217,-0.549012106826573
62:563047:5598:174033,62,62,B4,2729.0,8,-2.983523081610663,-4.022384166717529,1.9997379779815674,1.0388610851068663,0.5194986025896449
62:563047:5598:174033,62,62,B6,3255.0,8,2.5356574659810818,1.6733691692352295,1.7210670709609985,0.8622882967458523,0.5010195775022139
62:563047:5598:174033,62,62,B8,3143.0,11,0.4478656156295884,2.024078369140625,1.8555008172988892,-1.5762127535110366,-0.8494810343471468
62:563062:5612:174048,62,62,B4,2123.0,8,-5.6736808002523205,-4.236102104187012,2.069672107696533,-1.4375786960653087,-0.6945924867612384
62:563062:5612:174048,62,62,B6,2726.5,8,4.932407674161837,2.6232588291168213,1.5218827724456787,2.3091488450450157,1.5172974468553801
62:563062:5612:174048,62,62,B8,5255.0,7,0.7412731260904906,0.6603444814682007,2.345731735229492,0.08092864462228988,0.03450038357194
62:563093:5641:174079,62,62,B4,1900.5,8,-4.178035259777047,-4.155996322631836,2.045731544494629,-0.022038937145211435,-0.010773132576716396
62:563093:5641:174079,62,62,B6,2092.0,8,2.5136367832337,2.720240831375122,1.5539437532424927,-0.20660404814142197,-0.13295465019909342
62:563093:5641:174079,62,62,B8,3057.5,8,1.6643984765433473,1.7419333457946777,1.7920829057693481,-0.07753486925133046,-0.043265224505918964
62:563096:5644:174082,62,62,B4,2936.0,7,-6.059366458626357,-5.434622764587402,2.642782211303711,-0.6247436940389548,-0.2363962082712682
62:563096:5644:174082,62,62,B6,2843.5,8,3.394637120371435,2.475808620452881,1.5349994897842407,0.9188284999185541,0.5985855409292055
62:563096:5644:174082,62,62,B8,2843.5,10,2.664729338254922,2.2806203365325928,1.9177552461624146,0.3841090017223294,0.20029094040595796
62:563200:5741:174186,62,62,B4,2410.5,8,-2.723360359648076,-4.14672327041626,2.064387321472168,1.4233629107681836,0.6894844276379041
62:563200:5741:174186,62,62,B6,2961.5,8,1.4798252232702325,2.557270050048828,1.536458969116211,-1.0774448267785957,-0.7012519360659234
62:563200:5741:174186,62,62,B8,2938.0,8,1.2435351363778437,1.813010573387146,1.8340749740600586,-0.5694754370093023,-0.3104973597391522
62:563206:5747:174192,62,62,B4,2322.0,8,-5.428054612054609,-4.0036396980285645,1.9957802295684814,-1.4244149140260447,-0.71371331017445
62:563206:5747:174192,62,62,B6,2154.5,9,4.116516816516821,3.0003178119659424,1.7108489274978638,1.1161990045508787,0.6524240607166482
62:563206:5747:174192,62,62,B8,2643.5,9,1.311537795537788,2.6713449954986572,2.116931200027466,-1.3598071999608692,-0.6423483200319531
62:563220:5759:174206,62,62,B4,2646.5,8,-7.146409797653732,-4.788239479064941,2.2159204483032227,-2.3581703185887903,-1.0641944842354298
62:563220:5759:174206,62,62,B6,2869.5,8,2.786751673565135,2.1075093746185303,1.6106072664260864,0.6792422989466047,0.4217305566079019
62:563220:5759:174206,62,62,B8,2181.0,8,4.359658124088597,2.931631565093994,2.014500379562378,1.4280265589946026,0.7088738098450105
62:563234:5773:174220,62,62,B4,3164.0,7,-5.804642143298267,-5.376320838928223,2.4953560829162598,-0.42832130437004423,-0.17164736820625454
62:563234:5773:174220,62,62,B6,3232.5,8,3.855490761029017,2.20906925201416,1.6180634498596191,1.646421509014857,1.0175259253014448
62:563234:5773:174220,62,62,B8,2911.0,8,1.9491513822692497,2.2342770099639893,1.9530608654022217,-0.2851256276947396,-0.14598911521173694
62:563306:5841:174292,62,62,B4,2305.5,8,-3.126683847093453,-4.623225212097168,2.1625921726226807,1.496541365003715,0.6920127539298297
62:563306:5841:174292,62,62,B6,2239.0,8,4.160956469112072,3.0334219932556152,1.5897560119628906,1.1275344758564572,0.7092500153305141
62:563306:5841:174292,62,62,B8,3880.5,7,-1.0342726220186194,0.5457611680030823,1.7855976819992065,-1.5800337900217016,-0.8848767031622993
62:563320:5855:174306,62,62,B4,2711.5,6,-6.849553173167131,-4.929222583770752,2.4851291179656982,-1.9203305893963787,-0.7727286986876328
62:563320:5855:174306,62,62,B6,2568.5,7,2.473097352456307,3.428922653198242,1.6319972276687622,-0.9558253007419353,-0.5856782625221065
62:563320:5855:174306,62,62,B8,2477.0,7,4.376455820710824,2.8474700450897217,1.6951868534088135,1.528985775621102,0.901957074847825
62:563369:5901:174355,62,62,B4,1547.5,4,-2.770706493415993,-1.5000724792480469,1.50962495803833,-1.2706340141679462,-0.841688531580096
62:563369:5901:174355,62,62,B6,1561.0,5,2.1508237108430173,1.5750148296356201,1.3217501640319824,0.5758088812073971,0.4356412405888412
62:563369:5901:174355,62,62,B8,2782.5,4,0.6198827825729794,0.7165961861610413,1.2115445137023926,-0.09671340358806191,-0.07982653752647745
62:563392:5923:174378,62,62,B4,3014.5,10,-5.38419266260896,-5.081899642944336,2.355616807937622,-0.3022930196646243,-0.1283286053342803
62:563392:5923:174378,62,62,B6,2621.5,8,4.285526247773994,3.3705365657806396,1.7092828750610352,0.9149896819933545,0.5353061774287547
62:563392:5923:174378,62,62,B8,5121.5,7,1.098666414834966,0.9896197319030762,2.2303121089935303,0.1090466829318899,0.04889301479024801
62:563500:6018:174486,62,62,B4,1675.5,14,-4.234823769155867,-3.9272654056549072,20.085599899291992,-0.30755836350095933,-0.015312381260357607
62:563500:6018:174486,62,62,B6,1771.5,14,3.991267788789358,-2.8194668292999268,20.085599899291992,6.810734618089285,0.3390854468991668
62:563500:6018:174486,62,62,B8,3386.0,14,0.2435559803665086,-0.4890938401222229,20.085599899291992,0.7326498204887315,0.036476372334517976
62:563579:6122:174565,62,62,B4,2716.0,7,-2.3056474779349045,-5.00305700302124,2.4573755264282227,2.6974095250863357,1.0976790059462342
62:563579:6122:174565,62,62,B6,3056.5,7,1.5143826751680507,2.4706223011016846,1.80442214012146,-0.9562396259336339,-0.5299423037833415
62:563579:6122:174565,62,62,B8,6416.5,6,0.7912648027668467,0.7127540707588196,3.2612593173980713,0.07851073200802716,0.024073747091864297
62:563699:6236:174685,62,62,B4,1161.0,4,-0.7600511720962864,-0.48424941301345825,1.37581205368042,-0.2758017590828281,-0.20046470616755668
62:563699:6236:174685,62,62,B6,1789.0,4,0.9795687374059661,0.9954994916915894,1.2705708742141724,-0.015930754285623294,-0.012538264971228945
62:563699:6236:174685,62,62,B8,2148.0,7,-0.2195175653096797,0.44601526856422424,1.2211365699768066,-0.6655328338739039,-0.5450109760340275
62:563820:6347:174806,62,62,B4,2717.0,5,-5.048727346513051,-3.6252007484436035,2.2577385902404785,-1.4235265980694471,-0.6305099289275217
62:563820:6347:174806,62,62,B6,3324.5,5,1.1358413321614975,1.4843435287475586,1.9407298564910889,-0.3485021965860611,-0.17957274961295536
62:563820:6347:174806,62,62,B8,2546.5,6,3.9128860143515567,2.6724209785461426,1.5333877801895142,1.2404650358054141,0.808970210817842
62:563855:6380:174841,62,62,B4,2195.5,9,-3.396108323596245,-4.007199287414551,2.053013801574707,0.611090963818306,0.29765555562733464
62:563855:6380:174841,62,62,B6,1760.0,9,2.7542802175689047,3.2053334712982178,1.759353756904602,-0.45105325372931304,-0.25637439426786673
62:563855:6380:174841,62,62,B8,2675.0,9,0.641828106027333,2.376817464828491,1.9936177730560303,-1.7349893588011582,-0.8702718155153589
62:563857:6382:174843,62,62,B4,2442.0,8,-3.8649604775206257,-4.040045738220215,2.0186192989349365,0.17508526069958918,0.08673515644676916
62:563857:6382:174843,62,62,B6,1756.5,8,1.7038323065812548,2.9331724643707275,1.6287623643875122,-1.2293401577894727,-0.7547695014746733
62:563857:6382:174843,62,62,B8,2058.5,9,2.161128170939371,3.0416877269744873,2.1757307052612305,-0.8805595560351165,-0.4047190003366669
62:563917:6441:174903,62,62,B4,2582.0,10,-3.450796283767744,-3.742373466491699,5.8396315574646,0.2915771827239553,0.04993074988630785
62:563917:6441:174903,62,62,B6,3195.5,9,1.0050328451612671,1.8894318342208862,5.445254325866699,-0.8843989890596191,-0.16241647058768974
62:563917:6441:174903,62,62,B8,4336.0,9,2.445763438606477,1.5434529781341553,8.683027267456055,0.9023104604723216,0.10391657571480593
62:563969:6488:174955,62,62,B4,1740.0,6,-4.7614725172397705,-3.9532124996185303,2.4444093704223633,-0.8082600176212402,-0.33065656980425623
62:563969:6488:174955,62,62,B6,2136.0,6,3.6674268472125,3.035600423812866,1.83251953125,0.6318264233996338,0.34478564218557156
62:563969:6488:174955,62,62,B8,3403.0,5,1.0940456700272705,1.3809155225753784,1.5317955017089844,-0.28686985254810793,-0.18727686053918732
62:563974:6493:174960,62,62,B4,2692.0,8,-4.029437477100771,-4.366255283355713,2.0832669734954834,0.33681780625494184,0.16167769687713146
62:563974:6493:174960,62,62,B6,2534.5,8,3.187556912999881,2.788135528564453,1.5946258306503296,0.39942138443542774,0.25047969044407953
62:563974:6493:174960,62,62,B8,4188.5,7,0.8418805641008902,1.1132105588912964,1.720837116241455,-0.2713299947904062,-0.15767325810767507
62:564038:6553:175024,62,62,B4,2068.0,6,-6.470007890137751,-3.6841444969177246,2.2772021293640137,-2.7858633932200263,-1.2233711523878092
62:564038:6553:175024,62,62,B6,2339.0,6,2.6496566538968516,2.974551200866699,1.7175333499908447,-0.32489454696984765,-0.189163457566387
62:564038:6553:175024,62,62,B8,2785.0,6,3.8203512362408993,3.060959577560425,1.581740379333496,0.7593916586804745,0.4800988004115203
62:564048:6563:175034,62,62,B4,2601.0,8,-4.2790077438321035,-4.262067794799805,2.057267665863037,-0.016939949032298784,-0.008234197870014335
62:564048:6563:175034,62,62,B6,2746.5,8,1.6878664421262854,2.5874812602996826,1.514536738395691,-0.8996148181733972,-0.5939867917144985
62:564048:6563:175034,62,62,B8,3025.5,11,2.591141301705818,1.794447660446167,1.8155540227890015,0.796693641259651,0.43881571754928744
62:564122:6632:175108,62,62,B4,1160.0,3,-0.6722406397761667,-0.7759791612625122,1.4436578750610352,0.10373852148634555,0.0718581066043502
62:564122:6632:175108,62,62,B6,1860.0,4,1.2018419189129723,0.8531467318534851,1.256678819656372,0.3486951870594872,0.2774735927791278
62:564122:6632:175108,62,62,B8,2025.0,3,-0.5296012791368057,-0.721594512462616,1.360373854637146,0.1919932333258103,0.1411326986852602
62:564141:6650:175127,62,62,B4,2450.5,8,-4.064611128708691,-4.00545597076416,2.0430853366851807,-0.059155157944530856,-0.028953836084256564
62:564141:6650:175127,62,62,B6,3152.0,8,3.3457968535529687,2.166982412338257,1.5868020057678223,1.178814441214712,0.7428869114923426
62:564141:6650:175127,62,62,B8,3987.0,8,0.7188142751557223,1.2576947212219238,2.0212044715881348,-0.5388804460662016,-0.26661352359011126
62:564143:6652:175129,62,62,B4,2991.5,10,-5.166626543614235,-4.657215595245361,2.213698625564575,-0.509410948368874,-0.23011756997362517
62:564143:6652:175129,62,62,B6,3364.5,8,0.49598320644764726,1.6777980327606201,1.6925287246704102,-1.1818148263129729,-0.6982539256715482
62:564143:6652:175129,62,62,B8,1795.0,9,4.670643337166595,2.952056884765625,2.2692060470581055,1.7185864524009702,0.7573514333918765
62:564156:6664:175142,62,62,B4,2555.0,8,-3.2543259120060313,-3.900649070739746,1.9477347135543823,0.6463231587337148,0.33183325954808934
62:564156:6664:175142,62,62,B6,2498.5,8,3.3918336384576264,2.822864532470703,1.6439131498336792,0.5689691059869233,0.34610654829574666
62:564156:6664:175142,62,62,B8,4671.0,7,-0.13750772645159515,1.088277816772461,2.0302517414093018,-1.225785543224056,-0.6037603703140654
62:564282:6778:175268,62,62,B4,1208.5,3,-0.2164797889927108,-3.093534469604492,1.7992993593215942,2.8770546806117814,1.5989861085131174
62:564282:6778:175268,62,62,B6,1832.5,3,0.6336633310831452,-0.12671497464179993,1.2838491201400757,0.7603783057249451,0.5922645377846139
62:564282:6778:175268,62,62,B8,2262.0,3,-0.41718354209043795,-1.585726261138916,1.5268722772598267,1.168542719048478,0.7653179224300161
62:564334:6829:175320,62,62,B4,1982.0,8,-3.72160034361044,-4.158363342285156,2.0620956420898438,0.43676299867471613,0.2118054030859965
62:564334:6829:175320,62,62,B6,2270.5,8,3.342715709173774,2.852735757827759,1.5849329233169556,0.48997995134601524,0.3091486990632908
62:564334:6829:175320,62,62,B8,3803.0,7,0.3788846344366732,1.5202851295471191,1.5850870609283447,-1.141400495110446,-0.720086942380286
62:564348:6843:175334,62,62,B4,1783.0,5,-0.7714716428696597,-1.1455838680267334,1.433506727218628,0.37411222515707365,0.26097695814999605
62:564348:6843:175334,62,62,B6,2358.5,4,0.6224891133727048,0.9095757007598877,1.3464653491973877,-0.28708658738718285,-0.2132149836297769
62:564348:6843:175334,62,62,B8,3258.0,4,0.14898252949695845,-0.3557995855808258,1.4260742664337158,0.5047821150777843,0.35396621828127395
62:564359:6850:175345,62,62,B4,2933.5,7,-5.646814671979577,-4.755833625793457,2.2188327312469482,-0.8909810461861198,-0.401553949353092
62:564359:6850:175345,62,62,B6,3266.5,11,2.0891294799099924,0.8149816393852234,1.927220344543457,1.274147840524769,0.6611324149479153
62:564359:6850:175345,62,62,B8,2797.0,10,3.5576851920695844,2.106299877166748,1.8382015228271484,1.4513853149028364,0.7895681169225723
62:564392:6879:175378,62,62,B4,2668.0,8,-5.526999238405033,-4.013961315155029,2.075571060180664,-1.5130379232500033,-0.7289742819589631
62:564392:6879:175378,62,62,B6,2613.0,9,2.939180833623773,3.0510618686676025,2.0707175731658936,-0.11188103504382951,-0.05403007947277717
62:564392:6879:175378,62,62,B8,3446.5,8,2.5878184047812596,2.4988324642181396,2.120197296142578,0.08898594056311993,0.04197059430507633
62:564557:7059:175543,62,62,B4,2154.0,8,-6.822714946444805,-4.428132057189941,2.095505952835083,-2.3945828892548633,-1.1427230192379787
62:564557:7059:175543,62,62,B6,2306.0,8,3.769313475395137,2.910313129425049,1.5685800313949585,0.8590003459700881,0.5476292753811025
62:564557:7059:175543,62,62,B8,3092.5,10,3.0534014710496677,1.8623851537704468,1.7396109104156494,1.191016317279221,0.6846452331082751
62:564577:7076:175563,62,62,B4,2288.5,8,-6.777293703464942,-3.8609795570373535,2.028749942779541,-2.916314146427588,-1.4374931503051662
62:564577:7076:175563,62,62,B6,2258.0,9,3.918591080007438,3.2524783611297607,2.26737380027771,0.6661127188776774,0.2937816070716224
62:564577:7076:175563,62,62,B8,2912.5,11,2.8587026234574964,2.813519239425659,2.2188732624053955,0.04518338403183719,0.020363210822981218
62:564598:7096:175584,62,62,B4,1626.0,6,-4.08106031665956,-3.9800078868865967,2.305431604385376,-0.10105242977296314,-0.043832326051547965
62:564598:7096:175584,62,62,B6,1610.0,7,3.848317171237163,3.1191186904907227,1.7126137018203735,0.7291984807464402,0.4257810619939334
62:564598:7096:175584,62,62,B8,4964.0,5,0.23274314542239694,0.11953016370534897,2.075061559677124,0.11321298171704797,0.05455885450196654
62:564652:7143:175638,62,62,B4,2852.0,9,-5.779942321956241,-4.974353313446045,2.3078505992889404,-0.8055890085101964,-0.34906462695566265
62:564652:7143:175638,62,62,B6,3094.0,8,2.34058812799406,1.8820351362228394,1.6377514600753784,0.4585529917712208,0.27998936526676377
62:564652:7143:175638,62,62,B8,2272.0,8,3.4393541939621812,2.664525270462036,1.8923537731170654,0.7748289235001451,0.4094524684059762
62:564656:7147:175642,62,62,B4,2208.5,7,-5.7408362485968,-4.572305202484131,2.383794069290161,-1.168531046112669,-0.49019798361216266
62:564656:7147:175642,62,62,B6,2663.5,7,3.3989942145688588,3.2807490825653076,1.6631425619125366,0.11824513200355113,0.07109741203879404
62:564656:7147:175642,62,62,B8,3716.5,6,2.341842034027941,1.9281463623046875,1.6554406881332397,0.4136956717232536,0.24990063050205572
62:564658:7149:175644,62,62,B4,3050.0,9,-3.4800020180054503,-9.629383087158203,10.376350402832031,6.149381069152753,0.5926342914821375
62:564658:7149:175644,62,62,B6,2980.0,17,3.5474548903392815,-1.1150705814361572,5.242612838745117,4.662525471775439,0.8893514770569002
62:564658:7149:175644,62,62,B8,4078.0,6,-0.06745287233383124,0.616085410118103,1.7939749956130981,-0.6835382824519343,-0.3810188459278566
62:564729:7214:175715,62,62,B4,2318.0,9,-6.195384098241945,-4.084883689880371,2.0615124702453613,-2.110500408361574,-1.0237631054011438
62:564729:7214:175715,62,62,B6,2265.0,9,4.449826920590652,3.36535906791687,2.020282745361328,1.0844678526737823,0.5367901375011868
62:564729:7214:175715,62,62,B8,3029.5,11,1.7455571776512926,2.3951966762542725,2.0376365184783936,-0.6496394986029799,-0.3188201098241499
62:564787:7271:175773,62,62,B4,2876.0,7,-7.4422903681294414,-5.0162672996521,2.323714256286621,-2.426023068477342,-1.044028138104301
62:564787:7271:175773,62,62,B6,2807.5,8,4.591979530550766,2.4701247215270996,1.4989813566207886,2.1218548090236666,1.415531153640927
62:564787:7271:175773,62,62,B8,3780.0,7,2.850310837578675,1.7472082376480103,1.618207573890686,1.103102599930665,0.6816817679813816
62:564802:7285:175788,62,62,B4,2259.5,8,-4.410679567738711,-4.064842224121094,2.013241767883301,-0.3458373436176174,-0.17178132757558812
62:564802:7285:175788,62,62,B6,1904.0,8,2.5574296158737866,3.0443289279937744,1.6851342916488647,-0.4868993121199878,-0.2889379882261895
62:564802:7285:175788,62,62,B8,3280.0,8,1.8532499518649246,1.6003854274749756,1.6880974769592285,0.252864524389949,0.1497926084490299
62:564818:7300:175804,62,62,B4,2660.5,8,-2.616507122080179,-4.192727565765381,2.0435850620269775,1.5762204436852016,0.7713016076374088
62:564818:7300:175804,62,62,B6,2266.5,8,2.337126891484381,2.953972339630127,1.6659568548202515,-0.6168454481457459,-0.37026495996038294
62:564818:7300:175804,62,62,B8,3728.5,8,0.2793802305957982,1.4450434446334839,1.6567662954330444,-1.1656632140376857,-0.7035773345045057
62:564928:7408:175914,62,62,B4,2079.5,8,-3.8342280917498712,-4.019018650054932,2.0311694145202637,0.18479055830506042,0.09097742265319882
62:564928:7408:175914,62,62,B6,2230.5,9,2.4864052732240154,2.7479500770568848,1.5644776821136475,-0.2615448038328694,-0.16717707566113438
62:564928:7408:175914,62,62,B8,3025.0,11,1.3478228185258558,1.8326573371887207,1.8255430459976196,-0.48483451866286487,-0.2655837230055089
62:565021:7493:176007,62,62,B4,1621.0,6,-2.989217746340465,-4.349083423614502,2.5138816833496094,1.359865677274037,0.5409425933928961
62:565021:7493:176007,62,62,B6,2009.0,6,1.9762746951531227,3.489990234375,1.7892322540283203,-1.5137155392218773,-0.8460140017115508
62:565021:7493:176007,62,62,B8,3124.5,9,1.0129430511873352,2.3868987560272217,1.538957118988037,-1.3739557048398865,-0.8927836181318362
62:565040:7512:176026,62,62,B4,3390.0,7,-4.103317091462188,-5.368224143981934,2.5512943267822266,1.264907052519746,0.4957903285565201
62:565040:7512:176026,62,62,B6,3844.5,8,1.6024408606281,0.10633192956447601,2.2576422691345215,1.496108931063624,0.6626864457304676
62:565040:7512:176026,62,62,B8,3363.5,8,2.5008762308340877,1.6114888191223145,1.6767584085464478,0.8893874117117733,0.5304207255968184
62:565065:7534:176051,62,62,B4,1335.0,4,-0.16726541472953826,-0.773918867111206,1.3651525974273682,0.6066534523816678,0.4443850845135606
62:565065:7534:176051,62,62,B6,1968.0,4,1.1821157138551008,0.7262127995491028,1.240861415863037,0.45590291430599805,0.36740840554616727
62:565065:7534:176051,62,62,B8,3292.5,3,-1.0148502991255661,-1.2631832361221313,1.663072943687439,0.24833293699656522,0.14932173476765875
62:565134:7598:176120,62,62,B4,3083.5,8,-2.8199270314591445,-5.2567243576049805,2.700629711151123,2.436797326145836,0.9023070864117723
62:565134:7598:176120,62,62,B6,3310.0,5,0.6209964992378225,1.5942736864089966,2.193221092224121,-0.9732771871711741,-0.44376610758570834
62:565134:7598:176120,62,62,B8,3754.5,5,2.198930532221322,0.5381457805633545,1.8384050130844116,1.6607847516579675,0.9033834981071777
62:565141:7605:176127,62,62,B4,2884.5,8,-6.446842160353576,-4.2384419441223145,2.097883939743042,-2.2084002162312615,-1.0526798810909226
62:565141:7605:176127,62,62,B6,3265.0,8,3.18995101862825,2.44053316116333,1.8808302879333496,0.7494178574649197,0.3984505472252777
62:565141:7605:176127,62,62,B8,2945.0,11,3.2568911417253332,2.9120140075683594,2.25620698928833,0.34487713415697385,0.15285704538383582
62:565193:7652:176179,62,62,B4,2876.5,7,-5.001812788138167,-4.515000343322754,2.1475303173065186,-0.4868124448154134,-0.22668478339620587
62:565193:7652:176179,62,62,B6,3371.5,7,1.9747679124674988,1.1143629550933838,1.9502508640289307,0.860404957374115,0.4411765548954278
62:565193:7652:176179,62,62,B8,2082.5,8,3.0270448756706685,3.084080934524536,1.9661870002746582,-0.057036058853867644,-0.029008460968310865
62:565203:7662:176189,62,62,B4,2007.0,5,-2.904782669020612,-3.541076421737671,2.193521738052368,0.6362937527170587,0.2900786172659611
62:565203:7662:176189,62,62,B6,1938.0,6,2.1886651359428306,2.469045639038086,1.7245234251022339,-0.2803805030952553,-0.16258434012204484
62:565203:7662:176189,62,62,B8,4697.0,5,0.716117533077778,0.26102951169013977,1.5787562131881714,0.45508802138763826,0.28825731141138283
62:565223:7679:176209,62,62,B4,1743.0,4,-1.086260944176292,-0.7153494358062744,1.3799588680267334,-0.37091150837001763,-0.2687844666706632
62:565223:7679:176209,62,62,B6,1589.5,5,1.6650215372289914,1.3201937675476074,1.2931734323501587,0.34482776968138396,0.26665237705565026
62:565223:7679:176209,62,62,B8,2923.0,4,-0.5787605930526993,0.11030099540948868,1.2985827922821045,-0.689061588462188,-0.5306258426936679
62:565262:7715:176248,62,62,B4,2430.0,4,-3.164003065247954,-3.1618716716766357,1.978608250617981,-0.0021313935713180854,-0.0010772185806120968
62:565262:7715:176248,62,62,B6,3090.0,4,1.5444086486007151,0.29679182171821594,1.67353093624115,1.2476168268824992,0.7454997095450896
62:565262:7715:176248,62,62,B8,1264.5,5,1.6195944166472387,1.2153445482254028,1.2805559635162354,0.40424986842183586,0.3156830938585611
62:565360:7808:176346,62,62,B4,2527.0,8,-5.602195118958939,-4.27285099029541,2.042422294616699,-1.3293441286635286,-0.6508664403866616
62:565360:7808:176346,62,62,B6,1848.0,9,4.846060348901425,2.769723892211914,1.6001056432724,2.0763364566895106,1.297624607112293
62:565360:7808:176346,62,62,B8,3718.0,7,0.7561347700575141,0.8466529846191406,1.659517526626587,-0.09051821456162656,-0.05454489820642572
62:565424:7865:176410,62,62,B4,1871.0,6,-1.4296680518633416,-1.561761736869812,1.5192065238952637,0.13209368500647045,0.08694912964682423
62:565424:7865:176410,62,62,B6,1698.0,5,2.60635998146077,1.191963791847229,1.285304307937622,1.4143961896135409,1.1004368233100046
62:565424:7865:176410,62,62,B8,4001.0,3,-1.1766919295974283,-0.8664191365242004,1.7288048267364502,-0.31027279307322786,-0.17947242411333675
62:565459:7898:176445,62,62,B4,1960.5,9,-4.26965514558443,-3.7987916469573975,2.164217472076416,-0.4708634986270326,-0.21756755256913798
62:565459:7898:176445,62,62,B6,2036.0,9,3.7215795468633743,3.1562883853912354,2.3799195289611816,0.565291161472139,0.23752532579069371
62:565459:7898:176445,62,62,B8,5294.0,8,0.5480755987210557,1.480481743812561,2.7822418212890625,-0.9324061450915053,-0.33512764345534307
62:565544:7977:176530,62,62,B4,1375.0,4,-2.1072570267761286,-0.5962101817131042,1.3412120342254639,-1.5110468450630243,-1.1266278608479965
62:565544:7977:176530,62,62,B6,2225.0,4,0.9480850757022274,0.9739783406257629,1.3190784454345703,-0.025893264923535497,-0.01962981429433104
62:565544:7977:176530,62,62,B8,1686.5,5,1.1591719510738976,0.9122927784919739,1.2746145725250244,0.2468791725819237,0.1936892750981605
62:565563:7995:176549,62,62,B4,1807.5,4,-1.5147110865867965,-0.9993429780006409,1.407705307006836,-0.5153681085861557,-0.3661051116458233
62:565563:7995:176549,62,62,B6,1941.0,5,1.520676789330789,1.2456870079040527,1.2923364639282227,0.27498978142673636,0.21278497442598623
62:565563:7995:176549,62,62,B8,3434.5,4,-0.005965702743996104,-0.24639976024627686,1.4349910020828247,0.24043405750228075,0.16755091645404158
62:565698:8123:176684,62,62,B4,2052.0,8,-6.304156206804059,-4.142543792724609,2.0319859981536865,-2.1616124140794497,-1.0637929670989588
62:565698:8123:176684,62,62,B6,1340.0,9,4.897610728962881,3.329211473464966,1.8082962036132812,1.5683992554979156,0.8673353692630604
62:565698:8123:176684,62,62,B8,1819.0,8,1.4065454778411706,3.001823663711548,2.0573480129241943,-1.5952781858703773,-0.7754051214713752
