run,stave,amplitude_atom,shape_atom,method,n_pulses,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns
61,B6,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,71,1.2442655655623653,1.606484644110285,1.9426704364887484,0.014084507042253521
61,B6,1500_2200,high_template_corr,run64_analytic_amp_only,71,-1.6056797645013887,1.4733590502632812,1.6682720977662446,0.014084507042253521
61,B6,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,91,-0.8723508476790443,0.28007169226511763,1.9824097029446082,0.02197802197802198
61,B6,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,91,2.012627440393018,0.9675937275883931,2.3465567195764927,0.03296703296703297
61,B6,1500_2200,low_template_corr,run64_analytic_amp_only,91,-0.8681065576406795,0.03848951472584755,1.934266871127513,0.02197802197802198
61,B6,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,66,-1.2700985356599865,1.1944874117551203,1.2392434963268555,0.0
61,B6,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,66,2.377312919376614,1.4247131210785062,1.6346764224937353,0.0
61,B6,1500_2200,mid_template_corr,run64_analytic_amp_only,66,-1.105938339451189,1.3682194285181772,1.4082483148018632,0.0
61,B6,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,204,-1.7722094123706462,1.048790420282111,1.1341601166943918,0.0
61,B6,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,204,1.5810738414657415,1.9217249489126962,1.8959992930009346,0.00980392156862745
61,B6,2200_3200,high_template_corr,run64_analytic_amp_only,204,-1.6415547897734832,1.245745595697577,1.3218054237526433,0.004901960784313725
61,B6,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,168,-0.9406015290111682,0.204118202322432,1.3936682900238482,0.011904761904761904
61,B6,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,168,2.249202625619642,0.8552433311599466,1.8410128138390986,0.011904761904761904
61,B6,2200_3200,low_template_corr,run64_analytic_amp_only,168,-0.8712275864160155,0.018401892274536646,1.632450906252793,0.011904761904761904
61,B6,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,210,-1.3824883563101373,1.2838220650008156,1.6995379749784683,0.009523809523809525
61,B6,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,210,2.289900312512099,1.7067217476614809,1.8768187683431066,0.009523809523809525
61,B6,2200_3200,mid_template_corr,run64_analytic_amp_only,210,-1.3627959028621461,1.3692198868294496,1.6049284774124388,0.009523809523809525
61,B6,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,10,-1.7574829165428518,0.8591457155732852,1.050589144894447,0.0
61,B6,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,10,2.2209727590354262,1.8860841299182385,1.7309461462030702,0.0
61,B6,3200_4700,high_template_corr,run64_analytic_amp_only,10,-1.4778105049163557,1.268326442170313,1.1668703893821941,0.0
61,B6,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,20,-0.754887869917269,0.7079197000005202,4.177752351890637,0.15
61,B6,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,20,2.1656092849299,0.8428424927708533,4.187397234904578,0.2
61,B6,3200_4700,low_template_corr,run64_analytic_amp_only,20,-0.8599948383308593,0.0605129519425911,3.923936472721742,0.2
61,B6,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,65,-1.6475200230903795,1.2745791510957964,2.3672121097879764,0.03076923076923077
61,B6,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,65,1.388876346727038,1.9191439722497938,2.6804890202910383,0.046153846153846156
61,B6,3200_4700,mid_template_corr,run64_analytic_amp_only,65,-1.6107435452167707,1.2283079331614708,2.3673260094281066,0.03076923076923077
61,B6,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,3.806559803810636,0.0,0.0,0.0
61,B6,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,1,7.226331095219223,0.0,0.0,0.0
61,B6,4700_6800,mid_template_corr,run64_analytic_amp_only,1,3.889841646377697,0.0,0.0,0.0
61,B8,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-3.5968505992504873,0.0,0.0,0.0
61,B8,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,1,1.3233117877825862,0.0,0.0,0.0
61,B8,1000_1500,high_template_corr,run64_analytic_amp_only,1,-2.063598030011889,0.0,0.0,0.0
61,B8,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,9,-0.6031042621749663,0.4124165891409716,0.4318263049147072,0.0
61,B8,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,9,2.420335110825704,0.7967877951962172,0.8858134769022721,0.0
61,B8,1000_1500,low_template_corr,run64_analytic_amp_only,9,-1.0405692383478709,0.13578738089174963,0.1292293310463534,0.0
61,B8,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,7,-1.7066455660080067,2.767792446367974,4.166422667831034,0.14285714285714285
61,B8,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,7,1.1356044773650211,3.7782203074042258,4.798566540681345,0.2857142857142857
61,B8,1000_1500,mid_template_corr,run64_analytic_amp_only,7,-1.7376240977543347,2.511452667467763,4.302453908022529,0.14285714285714285
61,B8,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,12,-1.582378811318307,0.6902796879755595,0.7977442680641403,0.0
61,B8,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,12,1.3682467327198928,0.8557461434367089,0.8829114692103972,0.0
61,B8,1500_2200,high_template_corr,run64_analytic_amp_only,12,-1.2062453490267444,0.7353458719035154,0.7624974507110183,0.0
61,B8,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,35,-1.077157949799762,0.37849300807455555,1.7241208947117503,0.02857142857142857
61,B8,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,35,1.997480646121474,0.7810480722373032,2.0565769195678896,0.05714285714285714
61,B8,1500_2200,low_template_corr,run64_analytic_amp_only,35,-1.2651832842963486,0.06558962459350048,1.7908744130191299,0.05714285714285714
61,B8,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,12,-1.6823779445371194,1.2924656078653953,1.4550837377246395,0.0
61,B8,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,12,2.1665274876331573,1.253437193338236,1.8727363013072602,0.0
61,B8,1500_2200,mid_template_corr,run64_analytic_amp_only,12,-1.571944455455494,1.1517149467927732,1.5703303285512558,0.0
61,B8,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,98,-1.3260131829384605,1.1588364660092216,1.2742939384195142,0.0
61,B8,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,98,1.2700978188292709,1.5840767380617975,1.8514972630695916,0.02040816326530612
61,B8,2200_3200,high_template_corr,run64_analytic_amp_only,98,-1.4636824522789418,1.329839618298587,1.4253109299414342,0.01020408163265306
61,B8,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,103,-1.0358787822511886,0.16065189052229173,0.2877120453731962,0.0
61,B8,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,103,2.3805956937008403,1.9107645227455181,1.6178740953194881,0.0
61,B8,2200_3200,low_template_corr,run64_analytic_amp_only,103,-1.2378235615356559,0.053458116239666564,0.1930603058214763,0.0
61,B8,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,108,-1.1732506938158878,1.2598448178359174,1.9570662079248249,0.009259259259259259
61,B8,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,108,1.3807644188374937,1.6046167762075785,2.296606568955422,0.009259259259259259
61,B8,2200_3200,mid_template_corr,run64_analytic_amp_only,108,-1.2149698982791364,1.2534816889598723,2.042899039247988,0.009259259259259259
61,B8,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,35,-1.293316004185428,1.0450614426855394,1.361421471114825,0.02857142857142857
61,B8,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,35,1.0706656145558213,1.6223551705842483,1.48386041618245,0.0
61,B8,3200_4700,high_template_corr,run64_analytic_amp_only,35,-1.455671110173995,1.1946463613222145,1.3229551101257981,0.0
61,B8,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,110,-0.9670803093223768,0.2723044605474882,4.150591976445239,0.03636363636363636
61,B8,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,110,1.9488455977527153,1.7028818550790166,4.534372659158148,0.03636363636363636
61,B8,3200_4700,low_template_corr,run64_analytic_amp_only,110,-1.204457356466385,0.024794974982051854,4.346392218725642,0.03636363636363636
61,B8,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,271,-1.0299098010809473,1.148734620473553,1.4406447146115615,0.014760147601476014
61,B8,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,271,0.9791564021789299,1.8496032289666169,2.1660163974338906,0.02952029520295203
61,B8,3200_4700,mid_template_corr,run64_analytic_amp_only,271,-1.4570478950261219,1.2580211835062072,1.6447984184418243,0.01845018450184502
61,B8,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,40,-0.8019716043799363,0.482897780448614,2.3343427020197125,0.05
61,B8,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,40,0.8397706944756962,1.4955806994679854,2.7488962889922925,0.025
61,B8,4700_6800,low_template_corr,run64_analytic_amp_only,40,-1.151346391399347,0.5958500105825281,2.5633991852533846,0.05
61,B8,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,91,-1.629878993571893,1.0713941056240341,1.3689184470453322,0.01098901098901099
61,B8,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,91,-1.9998876180003293,1.7133970208980438,2.0516861036680547,0.03296703296703297
61,B8,4700_6800,mid_template_corr,run64_analytic_amp_only,91,-4.151646795957646,1.2372769486081632,1.6953198780478524,0.02197802197802198
61,B8,6800_10000,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-0.8140415219926211,0.0,0.0,0.0
61,B8,6800_10000,low_template_corr,hgb_shuffled_target_sentinel,1,0.7877286932429541,0.0,0.0,0.0
61,B8,6800_10000,low_template_corr,run64_analytic_amp_only,1,-1.0924492437849125,0.0,0.0,0.0
62,B4,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,7,3.046706976902648,1.9876045703297183,1.904452789233244,0.0
62,B4,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,7,-2.955840694021674,2.7278558101854675,2.601275194461628,0.0
62,B4,1000_1500,high_template_corr,run64_analytic_amp_only,7,2.667042578206811,2.3127528009607863,2.156244383522637,0.0
62,B4,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,51,1.9433796710110798,0.6558777739476298,2.2617386674771773,0.0196078431372549
62,B4,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,51,-4.511916894802532,1.15066376295513,2.4236721659382527,0.0196078431372549
62,B4,1000_1500,low_template_corr,run64_analytic_amp_only,51,2.1797112569942954,0.052666320429256785,2.0865936424178604,0.0196078431372549
62,B4,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,15,1.4200559787125115,0.7392399703819574,0.8387572312721937,0.0
62,B4,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,15,-3.6746051020699895,1.5965467070858217,1.5750331689322534,0.0
62,B4,1000_1500,mid_template_corr,run64_analytic_amp_only,15,2.099413925333792,1.0941375658280421,1.0333696298534119,0.0
62,B4,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,78,1.6358108489470595,1.3052408991186917,1.2644733590135033,0.0
62,B4,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,78,-4.31157945444658,2.114536727979223,2.1616587758966332,0.038461538461538464
62,B4,1500_2200,high_template_corr,run64_analytic_amp_only,78,1.8140109818820385,1.45366954560825,1.4660991832498396,0.0
62,B4,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,97,1.901864197664132,0.2230080391206617,1.6711679277241842,0.030927835051546393
62,B4,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,97,-4.940707540529679,1.5493992215946037,2.2789226626737995,0.020618556701030927
62,B4,1500_2200,low_template_corr,run64_analytic_amp_only,97,2.08010320490947,0.02431361401643839,1.5923937463431468,0.010309278350515464
62,B4,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,86,1.9596260184994065,1.1000312818673645,1.168970334584765,0.0
62,B4,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,86,-3.145467545154112,1.6090146970403514,1.8258868249461238,0.0
62,B4,1500_2200,mid_template_corr,run64_analytic_amp_only,86,2.3187630264320163,1.3740390359244685,1.3771569255038678,0.0
62,B4,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,168,1.7636369950147746,0.997187235246132,1.0690919228681701,0.0
62,B4,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,168,-4.26842992219402,1.6696399608617414,1.773852988581284,0.011904761904761904
62,B4,2200_3200,high_template_corr,run64_analytic_amp_only,168,1.8179058003030732,1.3691786862116067,1.2273499420498533,0.0
62,B4,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,102,1.949024925534868,0.2891824540294109,1.3267293286141213,0.00980392156862745
62,B4,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,102,-3.9226912494432327,1.0569517870632696,1.8758677070413474,0.00980392156862745
62,B4,2200_3200,low_template_corr,run64_analytic_amp_only,102,2.0574800793466252,0.01717024071547213,1.471613437786501,0.00980392156862745
62,B4,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,182,1.9344149625034,1.1107323898470958,1.1100171366104281,0.0
62,B4,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,182,-3.8669037295329396,1.5481899478897403,1.6585604285565214,0.005494505494505495
62,B4,2200_3200,mid_template_corr,run64_analytic_amp_only,182,2.065312948480898,1.2533009515384015,1.2378074862653403,0.0
62,B4,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,1,2.899511723076685,0.0,0.0,0.0
62,B4,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,1,-1.8545078419597445,0.0,0.0,0.0
62,B4,3200_4700,high_template_corr,run64_analytic_amp_only,1,4.2823975929966664,0.0,0.0,0.0
62,B4,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,5,2.7705795652389895,4.641585826181801,5.813106761703963,0.2
62,B4,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,5,4.376070415553166,6.278317453310844,8.12996149536184,0.6
62,B4,3200_4700,low_template_corr,run64_analytic_amp_only,5,7.821039759479213,7.051137792246957,8.828032071895917,0.6
62,B4,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,11,2.0716101593484453,2.6498022935290457,3.999581732280181,0.2727272727272727
62,B4,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,11,-3.547533290723159,1.6674981322124247,1.7375188144771925,0.0
62,B4,3200_4700,mid_template_corr,run64_analytic_amp_only,11,1.8164350923665395,1.481991666383653,1.8227120974590294,0.0
62,B4,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,3.8463731956399343,0.0,0.0,0.0
62,B4,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,1,-6.801314372990838,0.0,0.0,0.0
62,B4,4700_6800,low_template_corr,run64_analytic_amp_only,1,0.8719860862071798,0.0,0.0,0.0
62,B4,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,2,-3.345672695040303,5.216990599367797,7.672044999070291,1.0
62,B4,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,2,-12.543727688143772,6.414746549511253,9.433450808104784,1.0
62,B4,4700_6800,mid_template_corr,run64_analytic_amp_only,2,-7.180467819953325,5.594141413325456,8.226678549008025,1.0
62,B4,6800_10000,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,31.607926065038725,0.0,0.0,0.0
62,B4,6800_10000,low_template_corr,hgb_shuffled_target_sentinel,1,26.064052463753953,0.0,0.0,0.0
62,B4,6800_10000,low_template_corr,run64_analytic_amp_only,1,32.1900686731566,0.0,0.0,0.0
62,B6,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,9,-2.184342041260699,1.4374205089703371,1.480357296530842,0.0
62,B6,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,9,2.3594152596431,1.1401879009067741,1.3112629696291498,0.0
62,B6,1000_1500,high_template_corr,run64_analytic_amp_only,9,-2.489369870431645,1.558247142465637,1.5743390417748273,0.0
62,B6,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,21,-0.8580138500246051,0.447101643940448,3.2774039607068306,0.047619047619047616
62,B6,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,21,2.298610809820005,1.149939749337971,3.312388791621758,0.047619047619047616
62,B6,1000_1500,low_template_corr,run64_analytic_amp_only,21,-0.78036338304031,0.07738827813429838,3.209014184664531,0.047619047619047616
62,B6,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,8,-0.3053442119790759,0.7888204201939742,1.4564001438167757,0.0
62,B6,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,8,4.937766399387126,1.6231177223879916,2.188391475149631,0.0
62,B6,1000_1500,mid_template_corr,run64_analytic_amp_only,8,-0.4908173961646334,1.1607451894290162,1.6627894719245853,0.0
62,B6,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,68,-0.9071066830412597,1.3201567903617937,1.2660656100237855,0.0
62,B6,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,68,1.9475156438184875,2.4013901027970608,2.2617188029153503,0.029411764705882353
62,B6,1500_2200,high_template_corr,run64_analytic_amp_only,68,-0.8757570279847045,1.4799009431854169,1.384098436449822,0.0
62,B6,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,93,-0.9014479327935092,0.23663067658942372,3.0117277325305314,0.010752688172043012
62,B6,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,93,2.3439302337900045,0.8840108881855023,3.2044764383494466,0.010752688172043012
62,B6,1500_2200,low_template_corr,run64_analytic_amp_only,93,-0.8673770326170427,0.03816821978709167,3.0935904389699846,0.010752688172043012
62,B6,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,84,-1.0232492323661226,1.233442727637754,1.312739077539946,0.0
62,B6,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,84,2.9153487773826257,2.1167590715244042,1.915115044846392,0.011904761904761904
62,B6,1500_2200,mid_template_corr,run64_analytic_amp_only,84,-0.6407133249049721,1.3326188673501502,1.4212184750251768,0.0
62,B6,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,164,-1.2843262707932048,0.9777063803421001,1.0421089737620484,0.0
62,B6,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,164,2.1087194146137698,1.7084469112925071,1.7756492210649077,0.006097560975609756
62,B6,2200_3200,high_template_corr,run64_analytic_amp_only,164,-1.0996009616053186,1.1159154799579816,1.2204264038144492,0.0
62,B6,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,133,-0.9734179815519184,0.1663878840323531,1.3151589798708971,0.007518796992481203
62,B6,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,133,2.252183541470515,1.0619629479876607,1.7272406180576279,0.007518796992481203
62,B6,2200_3200,low_template_corr,run64_analytic_amp_only,133,-0.8675471036292777,0.01695113762420647,1.3014763462286418,0.007518796992481203
62,B6,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,184,-0.9620178965436317,1.156653579958357,1.2245562897250828,0.0
62,B6,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,184,3.053643631378449,1.5933759660823015,1.6661221687583871,0.0
62,B6,2200_3200,mid_template_corr,run64_analytic_amp_only,184,-0.8523437410275818,1.2421329445529437,1.3017842803105242,0.0
62,B6,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,5,-1.113208529156438,1.0004509713709437,1.25971792799069,0.0
62,B6,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,5,4.39810806459586,1.051844292606266,1.4406373153740724,0.0
62,B6,3200_4700,high_template_corr,run64_analytic_amp_only,5,-1.098905773590758,0.7373750891990398,0.9342830798235369,0.0
62,B6,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,8,-0.43894630532053114,4.939076415944218,5.978886727759229,0.375
62,B6,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,8,2.7728414547263895,3.9541865123792244,5.234985703796326,0.25
62,B6,3200_4700,low_template_corr,run64_analytic_amp_only,8,-0.8486148732612868,4.185552581802517,5.291211189940447,0.375
62,B6,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,27,-0.9521701253067363,1.7107923028481138,3.1713201113296603,0.07407407407407407
62,B6,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,27,2.399599467569182,2.2317803292466474,3.6649585283969164,0.07407407407407407
62,B6,3200_4700,mid_template_corr,run64_analytic_amp_only,27,-1.1080422670022116,1.4224999531230837,3.256448384838978,0.07407407407407407
62,B6,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-1.9461073883331892,0.0,0.0,0.0
62,B6,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,1,1.0045039029405842,0.0,0.0,0.0
62,B6,4700_6800,low_template_corr,run64_analytic_amp_only,1,-2.3015628115066846,0.0,0.0,0.0
62,B6,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,2.0978473332827434,0.0,0.0,0.0
62,B6,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,1,6.857115230806521,0.0,0.0,0.0
62,B6,4700_6800,mid_template_corr,run64_analytic_amp_only,1,3.4216554518659237,0.0,0.0,0.0
62,B6,6800_10000,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-7.386430536572647,0.0,0.0,0.0
62,B6,6800_10000,mid_template_corr,hgb_shuffled_target_sentinel,1,-5.000422217783154,0.0,0.0,0.0
62,B6,6800_10000,mid_template_corr,run64_analytic_amp_only,1,-7.0267913660324695,0.0,0.0,0.0
62,B8,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,3,-2.5255246358349126,0.5428403423019215,0.6520865642078882,0.0
62,B8,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,3,1.2147525068076632,0.9081432634696197,1.1787046611248144,0.0
62,B8,1000_1500,high_template_corr,run64_analytic_amp_only,3,-2.0914266454039563,0.5903373525671598,0.7950234490414415,0.0
62,B8,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,10,-1.2798735174630664,0.14998995266799453,13.459781015523197,0.2
62,B8,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,10,1.816058727906288,1.4624513917715198,13.778329878632968,0.2
62,B8,1000_1500,low_template_corr,run64_analytic_amp_only,10,-1.1161009144943534,0.08559849977519329,13.35306248367228,0.2
62,B8,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,9,-1.2782617764020614,0.8271907914112036,1.0005931172684606,0.0
62,B8,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,9,2.5088536706006863,1.631674776966524,1.6635612122404442,0.0
62,B8,1000_1500,mid_template_corr,run64_analytic_amp_only,9,-1.2135834755615207,1.1002577982319695,1.3535911385442951,0.0
62,B8,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,13,-1.5452723921397933,0.9444162326132621,1.097128902687059,0.0
62,B8,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,13,2.071108152486218,1.960386538281459,2.017120686318523,0.0
62,B8,1500_2200,high_template_corr,run64_analytic_amp_only,13,-1.2026310815554027,1.0304312543357508,1.2208456773192442,0.0
62,B8,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,33,-1.1103925616912917,0.20821564329775488,0.3025641108369954,0.0
62,B8,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,33,2.0355527748232163,0.7226964432148444,0.8274680747330924,0.0
62,B8,1500_2200,low_template_corr,run64_analytic_amp_only,33,-1.255600309298508,0.06542793014964765,0.06702190300596172,0.0
62,B8,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,21,-0.6343027557285055,1.3602736839307012,1.3331791454734487,0.0
62,B8,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,21,1.3897020421223516,1.3949935865748218,1.5027923485085999,0.0
62,B8,1500_2200,mid_template_corr,run64_analytic_amp_only,21,-0.43278767361607606,1.05635702337446,1.175340655385377,0.0
62,B8,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,88,-0.8716416897815229,1.1712338926432817,1.4909373899404956,0.011363636363636364
62,B8,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,88,2.1740645576794577,1.580086451456038,1.998324060368249,0.011363636363636364
62,B8,2200_3200,high_template_corr,run64_analytic_amp_only,88,-0.7343852094225305,1.3676127292761429,1.7577911447289893,0.011363636363636364
62,B8,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,83,-1.0894876043767852,0.17031012174151805,0.7347532063538971,0.012048192771084338
62,B8,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,83,2.054361656631869,1.6474960744899838,1.6002220255538775,0.0
62,B8,2200_3200,low_template_corr,run64_analytic_amp_only,83,-1.2276804450661345,0.044011880364772105,0.5183373175030658,0.0
62,B8,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,100,-0.7867627424226811,1.0355058459088955,1.4915131308814888,0.01
62,B8,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,100,1.4235706839660054,1.784114388435349,1.8800454864514775,0.03
62,B8,2200_3200,mid_template_corr,run64_analytic_amp_only,100,-0.7295096639344685,1.1283147447349668,1.3972832543365032,0.01
62,B8,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,23,-0.7133986255171436,1.0209830026552766,1.0782169567807989,0.0
62,B8,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,23,2.408215879909413,1.4030161661981797,1.4950233950311078,0.0
62,B8,3200_4700,high_template_corr,run64_analytic_amp_only,23,-0.6940101461206609,0.9891758500691639,1.0870235509665256,0.0
62,B8,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,101,-0.9530135434949187,0.21667381353416815,2.2200708657645505,0.0297029702970297
62,B8,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,101,1.9082706847321873,1.7932106358196052,2.7106902771501726,0.0297029702970297
62,B8,3200_4700,low_template_corr,run64_analytic_amp_only,101,-1.2049757394077005,0.033766017699363715,2.286443559568105,0.0297029702970297
62,B8,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,234,-0.6970728658747554,1.0471366471685124,1.260976512852022,0.008547008547008548
62,B8,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,234,1.1462161331331657,1.8318435188138635,2.075801993261187,0.021367521367521368
62,B8,3200_4700,mid_template_corr,run64_analytic_amp_only,234,-1.1893860568257821,1.2079600690119738,1.5691526915315932,0.01282051282051282
62,B8,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,27,-0.8281512779123545,0.3082092778184312,0.46865009631552235,0.0
62,B8,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,27,0.29866954121210654,1.8940797503063327,1.7926793820653701,0.0
62,B8,4700_6800,low_template_corr,run64_analytic_amp_only,27,-1.1542475578667677,0.37853954122933586,0.9357813551193216,0.0
62,B8,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,60,-0.9456755286840668,1.2096127675773347,1.6616611951398723,0.016666666666666666
