method,base_method,drift_order,n,pred_mean_ns,target_mean_ns,heldout_run,selector,stratum_train_runs,heldout_stratum
s02e_binned_timewalk_drift2,s02b_template,2,221,31.14049508366008,2.8303238477891726,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,221,-4.325210803745551,-3.965445077770174,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,220,-3.7356036603336515,-3.7957875294361547,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,221,1.1644025609086224,1.3932862228071292,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,220,1.8314511019952913,1.7156037843262646,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,220,2.1888921790427394,2.177121633881198,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,221,2.7973600943547523,2.4756595991725687,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,221,-4.32718918134163,-3.965445077770174,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,220,-3.7026025366084725,-3.7957875294361547,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,221,1.150358260380254,1.3881909277135087,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,220,1.8260875251503939,1.7286671469822186,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,220,2.1846438143400695,2.1691767267511084,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,221,2.7953432500046307,2.4756595991725687,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,221,-10.196852473412864,1.3653937885060612,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,220,-8.870346809350744,1.9672500205093535,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,221,1.2673304449474379,-3.965445077770174,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,220,1.8914887417075474,-3.7957875294361547,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,220,7.638059918614955,1.9808102361995101,63,dynamic_range,58 59 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,221,8.198364014514146,2.4484675788568544,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-6.139792386968044,-9.032019656569233,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-3.2744528887782614,-2.344433233088037,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-1.988681116157001,-1.2879714914548193,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-0.5451124137149875,2.6738624299812725,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,1.8026168934984041,6.045448054797212,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,5.283470229535368,3.9451138963336025,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-12.867644539916492,-5.589927276462297,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-6.372442343686433,2.2696999821649317,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-1.7297525638072497,-2.5855424713250588,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,0.11729505887108241,-1.8781067202274868,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,1.8698347080335374,1.8814167439106553,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,6.146212654660962,5.902459741939256,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-19540.26855466623,-5.589927276462297,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-19533.282638329514,3.897090440806766,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,5449.502362048691,-2.3347331668538795,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,5456.170212385048,6.080248685329024,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,14143.694055915068,-2.763712044487953,65,dynamic_range,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,14146.09670540791,0.7110333616683389,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,-5.452246685716045,-4.649328257049529,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,-4.441733673265438,-4.5271060348273044,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,1.4395715640816007,2.164667915143191,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,2.31137998823891,2.2912164269712885,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,2.7515608905337006,2.1941324317512105,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,3.4177797357595145,2.5264175180111432,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-8.897660999662182,-4.649328257049529,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-7.856566765308092,-4.5271060348273044,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,1.1793090534469814,2.518632166996513,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,1.9219816410554302,2.534889078346615,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,4.4820241944578605,2.0473627567196813,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,5.948229393763776,2.0755502898140237,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-3365.760740971249,2.501555745013287,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-3364.9993795390983,2.5682224116799484,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-1950.5300725400887,-4.649328257049529,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-1949.488611825071,-4.5271060348273044,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,5300.459865378755,2.0311058453695745,65,dynamic_range,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,5301.95688555169,2.0755502898140237,65,dynamic_range,58 59 63,low_rate
