stave,bin,n_train_pulses,amp_low_adc,amp_high_adc,seed_cfd20_median_samples,seed_iqr_samples,aligned_cfd20_sigma68_samples,table,method,base_method,fold,heldout_runs,sigma68_ns,n_pair_residuals,heldout_run,n,pred_mean_ns,target_mean_ns,feature,coefficient,train_pulses,heldout_pulses,model,mask,n_features,feature_set_sha256,alpha,max_iter,hidden,channels
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_log_amp,-68.66941668468428,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_log_amp2,21.022220334136545,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_inv_amp,-1.787742268140399,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_peak_sample,-0.7495857132097893,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_area_over_amp,-0.7315536114238853,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_template_sse,0.28179206388699823,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_intercept,45.12138463577629,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_log_amp,-64.83124767580578,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_log_amp2,15.845874940398703,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_inv_amp,-2.921930431406828,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_peak_sample,-0.6779812656717389,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_area_over_amp,-1.4403037825859277,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B8_template_sse,0.20908632303577485,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,intercept,0.0,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_intercept,80.09227928577263,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_log_amp,-233.31698745473264,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_log_amp2,118.5271011291462,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_inv_amp,-0.07224037754640722,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_peak_sample,0.5493810269463775,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_area_over_amp,-0.49412937589088235,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B4_template_sse,-0.33245239365216167,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_intercept,-29.071950099751017,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_log_amp,2.8855689480802944,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_log_amp2,-5.023565914475528,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_inv_amp,-0.8182601177413317,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_peak_sample,0.1987712541929028,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_area_over_amp,-0.06505663772373885,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B6_template_sse,-0.008832834953659555,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_intercept,-51.020329930157565,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_log_amp,51.726499771701334,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_log_amp2,-34.015777396178905,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_inv_amp,-1.0341780802035898,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_peak_sample,0.7250811091346451,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_area_over_amp,1.1516563964336335,11262.0,198.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,,,,B8_template_sse,0.24737859971224185,11262.0,198.0,,,,,,,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,ridge,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,0.01,,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,hgb,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,80.0,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,mlp,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,32.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,cnn1d,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,,8.0
,,11262.0,,,,,,,,,,,,,65,,,,,,,,early_late_gated,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,24.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,ridge,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,0.01,,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,hgb,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,80.0,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,mlp,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,32.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,cnn1d,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,,8.0
,,11262.0,,,,,,,,,,,,,65,,,,,,,,early_late_gated,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,24.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,ridge,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,0.01,,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,hgb,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,80.0,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,mlp,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,32.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,cnn1d,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,,8.0
,,11262.0,,,,,,,,,,,,,65,,,,,,,,early_late_gated,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,24.0,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,ridge,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,0.01,,,
,,11262.0,,,,,,,,,,,,,65,,,,,,,,hgb,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,,80.0,,
