level,n,median_residual_ns,sigma68_ns,stave,lowering_axis,amp_bin,q_bin,phase_bin,heldout_run
stave_lowering_amp_q_phase,56,1.6951134656847486,0.9172221790087525,B4,none,2.0,1.0,2.0,65
stave_lowering_amp_q_phase,368,2.2097250301428026,1.2073763169833596,B4,none,2.0,1.0,3.0,65
stave_lowering_amp_q_phase,77,2.028591044132341,0.16505143153580004,B4,none,2.0,2.0,3.0,65
stave_lowering_amp_q_phase,55,5.504255255281912,6.586064847338034,B4,none,3.0,2.0,3.0,65
stave_lowering_amp_q_phase,81,1.998303816520604,0.12875685846222718,B4,small,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,70,2.002626906865739,0.16000600679722743,B4,small,1.0,2.0,0.0,65
stave_lowering_amp_q_phase,64,-1.2287731000062365,0.09718852773816133,B6,large,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,120,-1.127918262771285,0.13354208041103866,B6,medium,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,68,-1.1010394806366222,0.11489718109451053,B6,medium,1.0,2.0,0.0,65
stave_lowering_amp_q_phase,61,-1.2335085736786269,1.3372914590779699,B6,none,0.0,0.0,2.0,65
stave_lowering_amp_q_phase,552,-1.1873010151855645,1.4452678105206829,B6,none,0.0,0.0,3.0,65
stave_lowering_amp_q_phase,52,-1.1302316107627988,0.17619626400470756,B6,none,0.0,2.0,1.0,65
stave_lowering_amp_q_phase,63,-1.1228375202079377,0.17581625776593446,B6,none,0.0,2.0,3.0,65
stave_lowering_amp_q_phase,96,-1.2468290891761988,1.1239776495169238,B6,none,1.0,0.0,2.0,65
stave_lowering_amp_q_phase,684,-1.2304388363658347,1.2784854048762986,B6,none,1.0,0.0,3.0,65
stave_lowering_amp_q_phase,45,-1.2042869133639442,0.1985129806755448,B6,none,1.0,1.0,1.0,65
stave_lowering_amp_q_phase,46,-1.1231687908613885,0.13250100071047943,B6,none,1.0,2.0,1.0,65
stave_lowering_amp_q_phase,62,-1.1519914516593701,0.14400419742877346,B6,none,1.0,2.0,3.0,65
stave_lowering_amp_q_phase,71,-1.5255505075563605,1.09833407958126,B6,none,2.0,0.0,2.0,65
stave_lowering_amp_q_phase,377,-1.279671703013257,1.0844664007895832,B6,none,2.0,0.0,3.0,65
stave_lowering_amp_q_phase,70,-1.1382880208155797,0.2133780049659591,B6,none,2.0,1.0,1.0,65
stave_lowering_amp_q_phase,44,-1.0099326002397824,1.4830886389971611,B6,none,2.0,1.0,2.0,65
stave_lowering_amp_q_phase,251,-1.1889610820310992,1.1333974391084851,B6,none,2.0,1.0,3.0,65
stave_lowering_amp_q_phase,85,-1.125511371326354,0.16682665898427945,B6,none,2.0,2.0,3.0,65
stave_lowering_amp_q_phase,116,-1.1349100306666209,1.1826537063798852,B6,none,3.0,1.0,3.0,65
stave_lowering_amp_q_phase,41,-1.0051537432465096,0.9971967441184575,B6,none,3.0,2.0,2.0,65
stave_lowering_amp_q_phase,68,-1.014810313228999,1.0099716458680648,B6,none,3.0,2.0,3.0,65
stave_lowering_amp_q_phase,76,-1.1253569483054804,0.14370679725499258,B6,small,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,93,-1.1253469238182632,0.13981594228141225,B6,small,1.0,2.0,0.0,65
stave_lowering_amp_q_phase,73,-1.1111746522594004,0.13231329556740523,B6,small,2.0,2.0,0.0,65
stave_lowering_amp_q_phase,40,-1.4044545397324022,0.07292318773273987,B8,large,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,43,-1.3008130908723672,0.1285659934376321,B8,large,1.0,2.0,0.0,65
stave_lowering_amp_q_phase,74,-0.7125168859398556,0.2096891996578536,B8,medium,3.0,2.0,0.0,65
stave_lowering_amp_q_phase,164,-0.5135916952280652,1.3694069780232572,B8,none,0.0,1.0,3.0,65
stave_lowering_amp_q_phase,162,-0.18259929720252543,1.185698450749181,B8,none,1.0,1.0,3.0,65
stave_lowering_amp_q_phase,57,-0.7718577016384245,0.943751498520945,B8,none,2.0,1.0,2.0,65
stave_lowering_amp_q_phase,484,-0.5194658141808226,1.1346373692594112,B8,none,2.0,1.0,3.0,65
stave_lowering_amp_q_phase,67,-1.0261500136297315,0.09062081839088615,B8,none,2.0,2.0,3.0,65
stave_lowering_amp_q_phase,151,-0.8771160810938881,0.7297196679558127,B8,none,3.0,1.0,1.0,65
stave_lowering_amp_q_phase,376,-0.921503857881433,1.2416879123867446,B8,none,3.0,1.0,2.0,65
stave_lowering_amp_q_phase,809,-0.5955909864708033,1.2853206372277006,B8,none,3.0,1.0,3.0,65
stave_lowering_amp_q_phase,169,-0.6231479801664932,0.2772991629554889,B8,none,3.0,2.0,0.0,65
stave_lowering_amp_q_phase,92,-1.087429406866658,1.183784025600195,B8,none,3.0,2.0,1.0,65
stave_lowering_amp_q_phase,147,-2.09177721268199,1.4299722058276727,B8,none,3.0,2.0,2.0,65
stave_lowering_amp_q_phase,265,-0.7737262841034749,0.40194852952170745,B8,none,3.0,2.0,3.0,65
stave_lowering_amp_q_phase,114,-0.7491959514015534,0.22473614645097795,B8,small,3.0,2.0,0.0,65
stave_lowering_amp_q,194,2.3294414579965554,0.2772096055597708,B4,large,0.0,2.0,,65
stave_lowering_amp_q,201,2.0588168305997527,0.17080260897012067,B4,medium,0.0,2.0,,65
stave_lowering_amp_q,78,1.940126993836408,0.14807609754147455,B4,medium,1.0,2.0,,65
stave_lowering_amp_q,645,2.0114344013243937,1.514492839975903,B4,none,0.0,0.0,,65
stave_lowering_amp_q,60,2.0122073915686123,0.9306455162359935,B4,none,0.0,1.0,,65
stave_lowering_amp_q,63,1.9790676236840596,0.11275378129400604,B4,none,0.0,2.0,,65
stave_lowering_amp_q,860,1.8858706930715314,1.2858549580923369,B4,none,1.0,0.0,,65
stave_lowering_amp_q,104,1.9715225791443274,0.6023765744480406,B4,none,1.0,1.0,,65
stave_lowering_amp_q,101,1.9707719871516787,0.15778839638991826,B4,none,1.0,2.0,,65
stave_lowering_amp_q,288,1.8177241940986377,1.2585329788277466,B4,none,2.0,0.0,,65
stave_lowering_amp_q,492,2.0183279560599274,1.1770626470012946,B4,none,2.0,1.0,,65
stave_lowering_amp_q,85,2.0342286177925075,0.16312209563844082,B4,none,2.0,2.0,,65
stave_lowering_amp_q,67,2.070397532088421,1.2991697183833484,B4,none,3.0,1.0,,65
stave_lowering_amp_q,115,2.499498345538683,4.552614801541578,B4,none,3.0,2.0,,65
stave_lowering_amp_q,120,1.9931445385781075,0.15960578710299644,B4,small,0.0,2.0,,65
stave_lowering_amp_q,102,1.9921071895578208,0.15662202320569796,B4,small,1.0,2.0,,65
stave_lowering_amp_q,42,2.0294112710782777,0.2216360958902336,B4,small,2.0,2.0,,65
stave_lowering_amp_q,76,-1.2323753677528266,0.10396978465783491,B6,large,0.0,2.0,,65
stave_lowering_amp_q,122,-1.1309085703440687,0.13574262689234873,B6,medium,0.0,2.0,,65
stave_lowering_amp_q,71,-1.1024767729687142,0.11510615671160596,B6,medium,1.0,2.0,,65
stave_lowering_amp_q,613,-1.2014329283922933,1.43676504240415,B6,none,0.0,0.0,,65
stave_lowering_amp_q,49,-1.1955698133737513,0.7677314518210856,B6,none,0.0,1.0,,65
stave_lowering_amp_q,117,-1.1291376295032478,0.17194133001451345,B6,none,0.0,2.0,,65
stave_lowering_amp_q,780,-1.2355436959833632,1.2704137964240123,B6,none,1.0,0.0,,65
stave_lowering_amp_q,73,-1.1621313147057393,0.20338058107661117,B6,none,1.0,1.0,,65
stave_lowering_amp_q,114,-1.136528708858961,0.13699321541265452,B6,none,1.0,2.0,,65
stave_lowering_amp_q,450,-1.3106402135949615,1.0628264406773111,B6,none,2.0,0.0,,65
stave_lowering_amp_q,365,-1.1570954742620998,1.0486096035620613,B6,none,2.0,1.0,,65
stave_lowering_amp_q,143,-1.125511371326354,0.17319168939813095,B6,none,2.0,2.0,,65
stave_lowering_amp_q,186,-1.1900165472569135,1.1178192933421394,B6,none,3.0,1.0,,65
stave_lowering_amp_q,154,-1.034610875762489,1.0652575459598734,B6,none,3.0,2.0,,65
stave_lowering_amp_q,112,-1.1250811286798097,0.1596977596874039,B6,small,0.0,2.0,,65
stave_lowering_amp_q,107,-1.124505167445264,0.14620419784160765,B6,small,1.0,2.0,,65
stave_lowering_amp_q,88,-1.1050735678843076,0.16106057275524904,B6,small,2.0,2.0,,65
stave_lowering_amp_q,48,-1.4022128580332698,0.09181563818509175,B8,large,0.0,2.0,,65
stave_lowering_amp_q,47,-1.3008130908723672,0.13800422962121295,B8,large,1.0,2.0,,65
stave_lowering_amp_q,40,-1.1549439313116423,0.09292394928419656,B8,medium,1.0,2.0,,65
stave_lowering_amp_q,75,-0.7358065619475624,0.21093803223315746,B8,medium,3.0,2.0,,65
stave_lowering_amp_q,176,-0.6714291641236088,1.3343815015530147,B8,none,0.0,1.0,,65
stave_lowering_amp_q,46,-1.1849991892918368,0.20313021066483755,B8,none,0.0,2.0,,65
stave_lowering_amp_q,199,-0.49308726497257993,1.1920257708198392,B8,none,1.0,1.0,,65
stave_lowering_amp_q,564,-0.5976209443811236,1.1178760344915957,B8,none,2.0,1.0,,65
stave_lowering_amp_q,97,-1.033585139815969,0.0860443470637196,B8,none,2.0,2.0,,65
stave_lowering_amp_q,1339,-0.7615692508053016,1.2408157985416888,B8,none,3.0,1.0,,65
stave_lowering_amp_q,673,-0.8356337942619803,0.9771065958215976,B8,none,3.0,2.0,,65
stave_lowering_amp_q,58,-1.0115658338981177,0.06027405858507978,B8,small,2.0,2.0,,65
stave_lowering_amp_q,117,-0.7475103338910714,0.22768251851579774,B8,small,3.0,2.0,,65
stave_lowering_amp,194,2.3294414579965554,0.2772096055597708,B4,large,0.0,,,65
stave_lowering_amp,201,2.0588168305997527,0.17080260897012067,B4,medium,0.0,,,65
stave_lowering_amp,78,1.940126993836408,0.14807609754147455,B4,medium,1.0,,,65
stave_lowering_amp,768,1.999121619755229,1.421430937151784,B4,none,0.0,,,65
stave_lowering_amp,1065,1.9388401369821082,1.139615190535869,B4,none,1.0,,,65
stave_lowering_amp,865,1.9670575168852622,1.1207211527449321,B4,none,2.0,,,65
stave_lowering_amp,182,2.1947989291652696,2.5908003353397566,B4,none,3.0,,,65
stave_lowering_amp,172,1.9844527716627134,0.23406394355060955,B4,small,0.0,,,65
stave_lowering_amp,124,1.9886893429657277,0.202643581173938,B4,small,1.0,,,65
stave_lowering_amp,59,2.048554607036273,0.34220486013215856,B4,small,2.0,,,65
stave_lowering_amp,76,-1.2323753677528266,0.10396978465783491,B6,large,0.0,,,65
stave_lowering_amp,122,-1.1309085703440687,0.13574262689234873,B6,medium,0.0,,,65
stave_lowering_amp,71,-1.1024767729687142,0.11510615671160596,B6,medium,1.0,,,65
stave_lowering_amp,779,-1.1491133965614821,1.2604458690008622,B6,none,0.0,,,65
stave_lowering_amp,967,-1.1706354618076986,1.0941426042390767,B6,none,1.0,,,65
stave_lowering_amp,958,-1.1857912223634237,0.9490445732718968,B6,none,2.0,,,65
stave_lowering_amp,340,-1.101015872307599,1.0942416798954369,B6,none,3.0,,,65
stave_lowering_amp,153,-1.1272941944408004,0.2852735421817058,B6,small,0.0,,,65
stave_lowering_amp,130,-1.1135965937600005,0.20064577374701392,B6,small,1.0,,,65
stave_lowering_amp,105,-1.1089048240301835,0.2063120988694241,B6,small,2.0,,,65
stave_lowering_amp,48,-1.4022128580332698,0.09181563818509175,B8,large,0.0,,,65
stave_lowering_amp,47,-1.3008130908723672,0.13800422962121295,B8,large,1.0,,,65
stave_lowering_amp,40,-1.1549439313116423,0.09292394928419656,B8,medium,1.0,,,65
stave_lowering_amp,76,-0.7380549963458272,0.21093323172813427,B8,medium,3.0,,,65
stave_lowering_amp,222,-0.9605684473216378,1.1181107598103464,B8,none,0.0,,,65
stave_lowering_amp,237,-0.694506540522724,1.1127478881158004,B8,none,1.0,,,65
stave_lowering_amp,661,-0.9268524762160055,0.9980620926053376,B8,none,2.0,,,65
stave_lowering_amp,2012,-0.8022989824954863,1.1390621774211602,B8,none,3.0,,,65
stave_lowering_amp,45,-1.126642839433913,1.4064573163003136,B8,small,0.0,,,65
stave_lowering_amp,64,-1.010895922150592,0.06647653058315339,B8,small,2.0,,,65
stave_lowering_amp,121,-0.7475103338910714,0.2378544964243744,B8,small,3.0,,,65
stave_lowering,211,2.3207893248388487,0.2949306930924458,B4,large,,,,65
stave_lowering,298,2.032899899891362,0.1716617929401243,B4,medium,,,,65
stave_lowering,2880,1.9802442174793384,1.2328908596879202,B4,none,,,,65
stave_lowering,365,1.9927399513615072,0.22984526891059498,B4,small,,,,65
stave_lowering,87,-1.226291929263951,0.10578361874433884,B6,large,,,,65
stave_lowering,215,-1.1089757907575049,0.1367188701280168,B6,medium,,,,65
stave_lowering,3044,-1.1587470045472585,1.0920841281802922,B6,none,,,,65
stave_lowering,408,-1.119340748609794,0.24337188744357513,B6,small,,,,65
stave_lowering,166,-1.2117545729905004,0.2462328060967437,B8,large,,,,65
stave_lowering,191,-1.0388888074745637,0.3016912532869952,B8,medium,,,,65
stave_lowering,3132,-0.8137073315765591,1.099229215734974,B8,none,,,,65
stave_lowering,265,-0.9427910788385248,0.31164904352250294,B8,small,,,,65
stave,3754,2.0175983738054057,1.0167960699696947,B4,,,,,65
stave,3754,-1.1472863150477437,0.9277387119012592,B6,,,,,65
stave,3754,-0.8849697412656283,0.9226494211495878,B8,,,,,65
