charge_bin,n_cal,scale,fallback,heldout_run,method,alpha,abstention_budget,global_scale,abstention_cutoff,policy
"charge[24000,40000)",3362,2.8775216913597563,False,63,gradient_boosted_trees,0.05,0.05,2.6565990613292643,9.132999442599395,charge_bin_conformal95_budget0.05
"charge[4000,8000)",251,2.165279103463038,False,63,gradient_boosted_trees,0.05,0.05,2.6565990613292643,9.132999442599395,charge_bin_conformal95_budget0.05
"charge[40000,80000)",28,2.6565990613292643,True,63,gradient_boosted_trees,0.05,0.05,2.6565990613292643,9.132999442599395,charge_bin_conformal95_budget0.05
"charge[8000,14000)",1264,2.274927839789078,False,63,gradient_boosted_trees,0.05,0.05,2.6565990613292643,9.132999442599395,charge_bin_conformal95_budget0.05
"charge[1000,4000)",54,2.1435301019166575,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[14000,24000)",5884,2.557226958489341,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[24000,40000)",3589,2.8703491076155645,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[4000,8000)",267,2.1407809148477237,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[40000,80000)",30,3.3645216181448525,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[8000,14000)",1438,2.2504198303194323,False,65,gradient_boosted_trees,0.05,0.05,2.634580270534906,8.645282817231532,charge_bin_conformal95_budget0.05
"charge[1000,4000)",53,2.1449256039330957,False,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[14000,24000)",5888,2.559420957284639,False,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[24000,40000)",3571,2.8740359735300083,False,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[4000,8000)",267,2.172437642225521,False,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[40000,80000)",29,2.633611076553381,True,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1433,2.2403984091207736,False,58,gradient_boosted_trees,0.05,0.1,2.633611076553381,7.849913590452479,charge_bin_conformal95_budget0.10
"charge[1000,4000)",52,2.0664310807634667,False,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[14000,24000)",4649,2.612619234711177,False,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[24000,40000)",3105,2.877290219706274,False,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[4000,8000)",251,2.1165301398138623,False,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[40000,80000)",27,2.661237978023232,True,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1087,2.170790872673232,False,59,gradient_boosted_trees,0.05,0.1,2.661237978023232,7.745125533081086,charge_bin_conformal95_budget0.10
"charge[1000,4000)",42,2.160276126113916,False,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[14000,24000)",4871,2.5939442777562087,False,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[24000,40000)",2602,2.954249746413379,False,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[4000,8000)",233,2.1832835920556812,False,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[40000,80000)",23,2.6690737767145913,True,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1265,2.271910942347293,False,60,gradient_boosted_trees,0.05,0.1,2.6690737767145913,7.817000266905457,charge_bin_conformal95_budget0.10
"charge[1000,4000)",57,2.139343595867343,False,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[14000,24000)",4575,2.2715761487825064,False,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[24000,40000)",2611,2.5360112287179364,False,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[4000,8000)",210,2.1492041456486466,False,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[40000,80000)",23,2.3722309459417628,True,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1185,2.174551365524659,False,61,gradient_boosted_trees,0.05,0.1,2.3722309459417628,9.575035985001788,charge_bin_conformal95_budget0.10
"charge[1000,4000)",52,1.9949164585292554,False,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[14000,24000)",4678,2.6133420377192773,False,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[24000,40000)",2904,2.9562595835259273,False,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[4000,8000)",231,2.1165301398138623,False,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[40000,80000)",20,2.6696439725034464,True,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1154,2.2745743825834825,False,62,gradient_boosted_trees,0.05,0.1,2.6696439725034464,7.869685705017357,charge_bin_conformal95_budget0.10
"charge[1000,4000)",50,2.1491121099824104,False,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[14000,24000)",5395,2.591719101246049,False,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[24000,40000)",3362,2.8775216913597563,False,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[4000,8000)",251,2.165279103463038,False,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[40000,80000)",28,2.6565990613292643,True,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1264,2.274927839789078,False,63,gradient_boosted_trees,0.05,0.1,2.6565990613292643,7.6676338842101925,charge_bin_conformal95_budget0.10
"charge[1000,4000)",54,2.1435301019166575,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[14000,24000)",5884,2.557226958489341,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[24000,40000)",3589,2.8703491076155645,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[4000,8000)",267,2.1407809148477237,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[40000,80000)",30,3.3645216181448525,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[8000,14000)",1438,2.2504198303194323,False,65,gradient_boosted_trees,0.05,0.1,2.634580270534906,7.781491423515765,charge_bin_conformal95_budget0.10
"charge[1000,4000)",53,2.1449256039330957,False,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[14000,24000)",5888,2.559420957284639,False,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[24000,40000)",3571,2.8740359735300083,False,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[4000,8000)",267,2.172437642225521,False,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[40000,80000)",29,2.633611076553381,True,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1433,2.2403984091207736,False,58,gradient_boosted_trees,0.05,0.2,2.633611076553381,6.655009138920258,charge_bin_conformal95_budget0.20
"charge[1000,4000)",52,2.0664310807634667,False,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[14000,24000)",4649,2.612619234711177,False,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[24000,40000)",3105,2.877290219706274,False,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[4000,8000)",251,2.1165301398138623,False,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[40000,80000)",27,2.661237978023232,True,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1087,2.170790872673232,False,59,gradient_boosted_trees,0.05,0.2,2.661237978023232,6.190351932960832,charge_bin_conformal95_budget0.20
"charge[1000,4000)",42,2.160276126113916,False,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[14000,24000)",4871,2.5939442777562087,False,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[24000,40000)",2602,2.954249746413379,False,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[4000,8000)",233,2.1832835920556812,False,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[40000,80000)",23,2.6690737767145913,True,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1265,2.271910942347293,False,60,gradient_boosted_trees,0.05,0.2,2.6690737767145913,6.31034971878784,charge_bin_conformal95_budget0.20
"charge[1000,4000)",57,2.139343595867343,False,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[14000,24000)",4575,2.2715761487825064,False,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[24000,40000)",2611,2.5360112287179364,False,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[4000,8000)",210,2.1492041456486466,False,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[40000,80000)",23,2.3722309459417628,True,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1185,2.174551365524659,False,61,gradient_boosted_trees,0.05,0.2,2.3722309459417628,7.554585579458559,charge_bin_conformal95_budget0.20
"charge[1000,4000)",52,1.9949164585292554,False,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[14000,24000)",4678,2.6133420377192773,False,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[24000,40000)",2904,2.9562595835259273,False,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[4000,8000)",231,2.1165301398138623,False,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[40000,80000)",20,2.6696439725034464,True,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1154,2.2745743825834825,False,62,gradient_boosted_trees,0.05,0.2,2.6696439725034464,6.436849266800455,charge_bin_conformal95_budget0.20
"charge[1000,4000)",50,2.1491121099824104,False,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[14000,24000)",5395,2.591719101246049,False,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[24000,40000)",3362,2.8775216913597563,False,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[4000,8000)",251,2.165279103463038,False,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[40000,80000)",28,2.6565990613292643,True,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1264,2.274927839789078,False,63,gradient_boosted_trees,0.05,0.2,2.6565990613292643,6.134821651535768,charge_bin_conformal95_budget0.20
"charge[1000,4000)",54,2.1435301019166575,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[14000,24000)",5884,2.557226958489341,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[24000,40000)",3589,2.8703491076155645,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[4000,8000)",267,2.1407809148477237,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[40000,80000)",30,3.3645216181448525,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[8000,14000)",1438,2.2504198303194323,False,65,gradient_boosted_trees,0.05,0.2,2.634580270534906,6.224197272169639,charge_bin_conformal95_budget0.20
"charge[1000,4000)",53,1.2340485614388805,False,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",5888,1.287585402425039,False,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",3571,1.4087335077315453,False,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",267,1.1252143274619126,False,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",29,1.3019883460154018,True,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1433,1.18781065697909,False,58,mlp,0.317310507863,0.0,1.3019883460154018,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",52,1.3940155656455675,False,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",4649,1.3011368824223621,False,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",3105,1.4163951502822494,False,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",251,1.1807210774547272,False,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",27,1.3094318095160702,True,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1087,1.1677275193971763,False,59,mlp,0.317310507863,0.0,1.3094318095160702,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",42,1.2176448480580082,False,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",4871,1.2822819842582482,False,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",2602,1.441153906691324,False,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",233,1.125531826929223,False,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",23,1.305232018387473,True,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1265,1.215490344936926,False,60,mlp,0.317310507863,0.0,1.305232018387473,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",57,1.37897451511533,False,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",4575,1.2002734269787423,False,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",2611,1.3010626202546758,False,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",210,1.1212240845307826,False,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",23,1.2248550870764459,True,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1185,1.178292141259482,False,61,mlp,0.317310507863,0.0,1.2248550870764459,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",52,1.3872312280456656,False,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",4678,1.342993816185874,False,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",2904,1.4555352590654327,False,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",231,1.1213032992128265,False,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",20,1.3557729404914642,True,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1154,1.2023763837559935,False,62,mlp,0.317310507863,0.0,1.3557729404914642,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",50,1.3983714628191535,False,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",5395,1.3079302959684076,False,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",3362,1.4219901148586056,False,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",251,1.1690203966711528,False,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",28,1.329522321151176,True,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1264,1.2285525506218877,False,63,mlp,0.317310507863,0.0,1.329522321151176,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",54,1.22376590201746,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",5884,1.2928273826259586,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",3589,1.41413498717796,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",267,1.1285279186110797,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",30,2.0921514072088256,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1438,1.1953353490533305,False,65,mlp,0.317310507863,0.0,1.3058260833233752,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",53,1.2340485614388805,False,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5888,1.287585402425039,False,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3571,1.4087335077315453,False,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[4000,8000)",267,1.1252143274619126,False,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[40000,80000)",29,1.3019883460154018,True,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1433,1.18781065697909,False,58,mlp,0.317310507863,0.05,1.3019883460154018,4.942623423334665,charge_bin_conformal68_budget0.05
"charge[1000,4000)",52,1.3940155656455675,False,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4649,1.3011368824223621,False,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3105,1.4163951502822494,False,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[4000,8000)",251,1.1807210774547272,False,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[40000,80000)",27,1.3094318095160702,True,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1087,1.1677275193971763,False,59,mlp,0.317310507863,0.05,1.3094318095160702,4.854371364580295,charge_bin_conformal68_budget0.05
"charge[1000,4000)",42,1.2176448480580082,False,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4871,1.2822819842582482,False,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2602,1.441153906691324,False,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[4000,8000)",233,1.125531826929223,False,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[40000,80000)",23,1.305232018387473,True,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1265,1.215490344936926,False,60,mlp,0.317310507863,0.05,1.305232018387473,4.8485771946944,charge_bin_conformal68_budget0.05
"charge[1000,4000)",57,1.37897451511533,False,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4575,1.2002734269787423,False,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2611,1.3010626202546758,False,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[4000,8000)",210,1.1212240845307826,False,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[40000,80000)",23,1.2248550870764459,True,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1185,1.178292141259482,False,61,mlp,0.317310507863,0.05,1.2248550870764459,5.655857349492196,charge_bin_conformal68_budget0.05
"charge[1000,4000)",52,1.3872312280456656,False,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4678,1.342993816185874,False,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2904,1.4555352590654327,False,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[4000,8000)",231,1.1213032992128265,False,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[40000,80000)",20,1.3557729404914642,True,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1154,1.2023763837559935,False,62,mlp,0.317310507863,0.05,1.3557729404914642,5.036814616562043,charge_bin_conformal68_budget0.05
"charge[1000,4000)",50,1.3983714628191535,False,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5395,1.3079302959684076,False,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3362,1.4219901148586056,False,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[4000,8000)",251,1.1690203966711528,False,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[40000,80000)",28,1.329522321151176,True,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1264,1.2285525506218877,False,63,mlp,0.317310507863,0.05,1.329522321151176,4.693363271784747,charge_bin_conformal68_budget0.05
"charge[1000,4000)",54,1.22376590201746,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5884,1.2928273826259586,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3589,1.41413498717796,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[4000,8000)",267,1.1285279186110797,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[40000,80000)",30,2.0921514072088256,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1438,1.1953353490533305,False,65,mlp,0.317310507863,0.05,1.3058260833233752,4.52860872106258,charge_bin_conformal68_budget0.05
"charge[1000,4000)",53,1.2340485614388805,False,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
"charge[14000,24000)",5888,1.287585402425039,False,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
"charge[24000,40000)",3571,1.4087335077315453,False,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
"charge[4000,8000)",267,1.1252143274619126,False,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
"charge[40000,80000)",29,1.3019883460154018,True,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1433,1.18781065697909,False,58,mlp,0.317310507863,0.1,1.3019883460154018,4.414524480208861,charge_bin_conformal68_budget0.10
