sideband,value,method,n,timing_pull_sigma68,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,saturation_leakage_rate,energy_fractional_bias,energy_fractional_sigma68,pid_balanced_accuracy
run_epoch,sample_ii_heldout,deltaE_over_E_likelihood_template,680,8.882334896225345,0.052941176470588235,0.65,0.1264705882352941,0.19047619047619047,-0.0012981825322850313,0.11326210344531672,0.6731953212514871
run_epoch,sample_ii_heldout,gradient_boosted_trees,680,6.280456025699348,0.06470588235294118,0.3764705882352941,0.2529411764705882,0.49603174603174605,-0.020600338214063683,0.1154334147174943,0.8486614159553314
run_epoch,sample_ii_heldout,joint_sequence_transformer,680,11.164425157370312,0.2823529411764706,0.4323529411764706,0.2411764705882353,0.4166666666666667,-0.03463716472188767,0.18094258886817813,0.5165336621540653
run_epoch,sample_ii_heldout,mlp,680,9.827849006596981,0.18529411764705883,0.36470588235294116,0.2529411764705882,0.49603174603174605,-0.045012069389200465,0.16061264136166403,0.7198482098663587
run_epoch,sample_ii_heldout,ridge,680,7.054510921663539,0.047058823529411764,0.36764705882352944,0.2235294117647059,0.4444444444444444,-0.030620872309006383,0.1342092045109518,0.7717850971265815
run_epoch,sample_ii_heldout,template_residual_boosted_stack_new,680,6.467746404769889,0.06470588235294118,0.38235294117647056,0.22941176470588234,0.4801587301587302,-0.01964270957194037,0.11265352499888857,0.8561336934151911
saturation_onset,saturated,1d_cnn,252,8.6188411521594,0.1267605633802817,0.4014084507042254,0.2909090909090909,0.4642857142857143,-0.0005222888617291691,0.10982948023471133,0.778351814516129
saturation_onset,saturated,deltaE_over_E_likelihood_template,252,10.179107351026282,0.07746478873239436,0.7746478873239436,0.14545454545454545,0.19047619047619047,0.03808324081236197,0.0962464688640596,0.7242943548387097
saturation_onset,saturated,gradient_boosted_trees,252,7.057516099948597,0.07746478873239436,0.3732394366197183,0.32727272727272727,0.49603174603174605,-0.011445241155941971,0.07501529717595251,0.8533266129032258
saturation_onset,saturated,joint_sequence_transformer,252,11.024295433699052,0.19718309859154928,0.4788732394366197,0.2818181818181818,0.4166666666666667,0.03238735296284932,0.13397985138067092,0.5168850806451613
saturation_onset,saturated,mlp,252,9.384344143404476,0.16901408450704225,0.39436619718309857,0.35454545454545455,0.49603174603174605,-0.0069842264289281955,0.17436452159878735,0.7316028225806452
saturation_onset,saturated,ridge,252,6.98916816269824,0.06338028169014084,0.43661971830985913,0.2909090909090909,0.4444444444444444,0.016972222386215888,0.08902585046519845,0.7767137096774194
saturation_onset,saturated,template_residual_boosted_stack_new,252,6.777515047881626,0.07042253521126761,0.3873239436619718,0.3090909090909091,0.4801587301587302,-0.011553268129877382,0.06873330614979312,0.857358870967742
saturation_onset,unsaturated,1d_cnn,428,8.270852302426098,0.08585858585858586,0.37373737373737376,0.2,,-0.09252169536652223,0.1386556715052532,0.7727192692857929
saturation_onset,unsaturated,deltaE_over_E_likelihood_template,428,7.200144121090556,0.03535353535353535,0.5606060606060606,0.11739130434782609,,-0.03489424084462182,0.15271184083004835,0.6421811378892924
saturation_onset,unsaturated,gradient_boosted_trees,428,5.3530677933172175,0.05555555555555555,0.3787878787878788,0.21739130434782608,,-0.03985706857345876,0.1498120927074306,0.8466050401672719
saturation_onset,unsaturated,joint_sequence_transformer,428,9.612749425777025,0.3434343434343434,0.398989898989899,0.2217391304347826,,-0.11709057705673513,0.18970791103157864,0.5179377132166831
saturation_onset,unsaturated,mlp,428,10.020727788649253,0.19696969696969696,0.3434343434343434,0.20434782608695654,,-0.05584303665313432,0.17787951726054943,0.7104875096291405
saturation_onset,unsaturated,ridge,428,6.94213691027549,0.03535353535353535,0.3181818181818182,0.19130434782608696,,-0.05776702626114504,0.16241478859392985,0.7684824474524046
saturation_onset,unsaturated,template_residual_boosted_stack_new,428,5.549314876199304,0.06060606060606061,0.3787878787878788,0.19130434782608696,,-0.040359363517828324,0.1525930882853178,0.8560250907890393
