event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold
48:77279:5065:77257,48,B4-B8,B4,B8,-5.68071028970644,5.68071028970644,0.0,0.0,0.0,0.0,0.0,0.0,-0.3555833834370805,8.087640287778983,0.0,14.0,0.94586149796526,4.661406785600832,0.9076013343219405,4.691603575076964,0.3740590273628868,0.022529089373662436,6.0,1.0,5.0,5.5,-1.5,10.0,4642.5,-1389.5,0.0,False,True,-1.9096614447736115,False
48:77279:5065:77257,48,B6-B8,B6,B8,0.7307847905957345,0.7307847905957345,0.0,0.0,0.0,0.0,0.0,0.0,-0.13391602872505537,8.309307642491008,0.0,14.0,0.13808473176007752,4.25751840249824,0.09368336224777973,4.284644589039884,0.3792926995678872,0.02776276157866281,5.0,0.0,5.0,9.5,4.0,14.0,4642.5,-582.0,0.0,False,True,0.08336831359869379,False
48:78079:5816:78057,48,B4-B6,B4,B6,-6.606039379333694,6.606039379333694,0.0,0.0,0.0,0.0,0.0,0.0,0.16452124421832792,7.641564441260972,-1.0,7.5,0.37559441587125786,6.982705949530249,0.37393481634724157,6.984757994148644,0.5415838209396125,0.07496896896476624,10.0,1.0,7.0,17.0,-14.5,19.0,682.5,63.5,0.0,False,True,-2.0385867834195146,False
48:78079:5816:78057,48,B4-B8,B4,B8,-6.683246187312413,6.683246187312413,0.0,0.0,0.0,0.0,0.0,0.0,-0.1289648834199042,7.8060856854792995,-1.0,7.5,-0.5032658667060099,7.422136090818883,-0.5063408465586656,7.424895825601599,0.5415838209396125,0.024910158330592402,11.0,-1.0,8.0,14.5,-12.0,21.0,1163.5,-481.0,0.0,False,True,-2.912197342379585,False
48:78079:5816:78057,48,B6-B8,B6,B8,-0.07720680797871893,0.07720680797871893,0.0,0.0,0.0,0.0,0.0,0.0,-0.2934861276382321,7.641564441260972,0.0,8.0,-0.8788602825772678,7.234338882883255,-0.8802756629059072,7.237928417427978,0.5166736626090201,-0.050058810634173834,11.0,-2.0,8.0,17.0,2.5,21.0,1163.5,-544.5,0.0,False,True,-0.7246232849757597,False
48:79006:6657:78984,48,B4-B6,B4,B6,-1.026259910323997,1.026259910323997,595.0174999999999,595.0174999999999,1715.7025000000003,2836.3875000000007,0.49746914331671754,0.9603708368317941,-0.3037756495448747,7.488573274568163,0.0,3.0,-4.37542618794199,3.5148891365122763,-0.897811654321913,6.912102020835739,0.6862690084731496,-0.05794007762830489,9.0,0.0,7.0,2421.0,-634.5,3578.0,1555.5,739.5,-1555.5,True,True,3.5411926855901825,False
48:79006:6657:78984,48,B4-B8,B4,B8,-0.2995557611146431,0.2995557611146431,644.2025000000003,644.2025000000003,1715.7025000000003,2787.2025000000003,0.2966978730659223,0.9603708368317941,0.10117348930360937,7.387399785264553,-1.0,3.5,-0.008841300289315956,1.3315966926859397,1.045729485715662,5.940331450816952,0.6283289308448448,0.23600057092945004,9.0,1.0,7.0,1786.5,245.0,3529.0,1555.5,597.0,-1555.5,True,True,3.471493083818185,False
48:79006:6657:78984,48,B6-B8,B6,B8,0.726704149209354,0.726704149209354,49.1850000000004,49.1850000000004,1120.6850000000004,2192.1850000000004,-0.20077127025079522,0.6636729637658718,0.40494913884848405,7.387399785264553,-1.0,3.5,4.366584887652674,3.5193097866569345,1.943541140037575,6.389237277977909,0.6862690084731496,0.2939406485577549,9.0,1.0,7.0,2421.0,879.5,3578.0,958.5,-142.5,-958.5,True,True,0.07928767221231325,False
48:79958:7579:79936,48,B4-B6,B4,B6,-3.7830397063085854,3.7830397063085854,0.0,0.0,0.0,0.0,0.0,0.0,-0.07569915444833253,7.810758116529357,0.0,13.0,0.11141966839239181,5.817363969534542,0.09171041960131454,5.835328894011184,0.4228571428571429,-0.057070753834182086,8.0,1.0,7.0,11.0,-6.0,19.0,2644.0,-295.0,0.0,False,True,0.7844128896055942,False
48:79958:7579:79936,48,B4-B8,B4,B8,-2.3749742723401397,2.3749742723401397,0.0,0.0,0.0,0.0,0.0,0.0,-0.6844961673681276,7.810758116529357,1.0,12.5,0.11742509705452875,5.814361255203473,0.11326671295201063,5.824550747335836,0.5374361883153715,-0.17164979929241075,8.0,1.0,7.0,8.5,-3.5,17.0,4070.5,-1721.5,0.0,False,True,1.3960745725926884,False
48:79958:7579:79936,48,B6-B8,B6,B8,1.4080654339684457,1.4080654339684457,0.0,0.0,0.0,0.0,0.0,0.0,-0.608797012919795,7.886457270977689,1.0,12.5,0.006005428662136936,5.7586514210072774,0.021556293350696087,5.778695537535178,0.5374361883153715,-0.11457904545822867,7.0,0.0,7.0,11.0,2.5,19.0,4070.5,-1426.5,0.0,False,True,0.760648956971405,False
48:80771:8329:80749,48,B4-B6,B4,B6,-5.832557983371004,5.832557983371004,0.0,0.0,0.0,0.0,0.0,0.0,0.06392301541966638,8.038512020976814,-1.0,6.5,0.5170265607099953,8.307593034956223,0.5165436636051233,8.310257624505176,0.6567216939446427,0.06274487235423487,13.0,1.0,8.0,8.0,-2.5,11.0,1087.0,-20.5,0.0,False,True,-1.265105387456824,False
48:80771:8329:80749,48,B4-B8,B4,B8,-6.116001244499756,6.116001244499756,0.0,0.0,0.0,0.0,0.0,0.0,0.18690433541801,7.91553070097847,-1.0,6.5,0.7800920739382073,8.176060278342119,0.7781332540072086,8.179462829304134,0.6567216939446427,0.06979472291248745,13.0,2.0,8.0,10.5,-5.0,14.0,1066.5,108.0,0.0,False,True,-2.344952399566928,False
48:80771:8329:80749,48,B6-B8,B6,B8,-0.2834432611287525,0.2834432611287525,0.0,0.0,0.0,0.0,0.0,0.0,0.12298131999834361,7.91553070097847,0.0,7.0,0.26306551322821203,7.91754699798712,0.2615895904020853,7.921190997501572,0.5939768215904079,0.0070498505582525794,12.0,1.0,7.0,10.5,-2.5,14.0,1087.0,128.5,0.0,False,True,-0.9308597381257933,False
48:80805:8363:80783,48,B4-B6,B4,B6,-5.311669792955158,5.311669792955158,0.0,0.0,0.0,0.0,0.0,0.0,-0.02104589895574005,7.928045600874777,0.0,11.0,0.3727085587210004,6.873148064671234,0.3472998557518929,6.886573656689507,0.5523644205986008,-0.05006592228416629,9.0,0.0,8.0,26.0,-24.0,29.0,2508.0,-276.0,0.0,False,True,-0.7442171970409781,False
48:80805:8363:80783,48,B4-B8,B4,B8,-2.1744684055838377,2.1744684055838377,0.0,0.0,0.0,0.0,0.0,0.0,-0.802159994656213,7.928045600874777,0.0,11.0,0.8461172809861477,6.636443703538661,0.8406956181897653,6.6398757754705695,0.5022984983144345,0.01615200977672071,9.0,0.0,8.0,14.0,-12.0,20.0,3997.0,-1765.0,0.0,False,True,1.5965804393489904,False
48:80805:8363:80783,48,B6-B8,B6,B8,3.13720138737132,3.13720138737132,0.0,0.0,0.0,0.0,0.0,0.0,-0.781114095700473,7.949091499830517,0.0,11.0,0.4734087222651473,6.450089424178161,0.4933957624378724,6.4662258475946235,0.5523644205986008,0.066217932060887,9.0,0.0,8.0,26.0,12.0,29.0,3997.0,-1489.0,0.0,False,True,2.4897849103742793,False
48:82315:9761:82293,48,B4-B6,B4,B6,-0.8990679301480036,0.8990679301480036,337.83500000000004,337.83500000000004,1054.5,1771.165,0.327522174978177,0.6705882352941176,-0.2838616284543951,7.361057716504462,0.0,4.0,-2.656042515074419,2.2157796041190854,-0.32202900955188873,5.385179846588345,0.4472639392370102,-0.06381902140377832,8.0,0.0,6.0,1812.0,-402.5,2560.0,988.5,323.5,-988.5,True,True,3.668384665766176,False
48:82315:9761:82293,48,B4-B8,B4,B8,0.7705738427253976,0.7705738427253976,-391.78999999999996,391.78999999999996,1446.29,2500.79,0.13768845637002036,0.6705882352941176,-0.545489515863574,7.361057716504462,1.0,3.5,-4.9291171139929215,3.3523169035783367,-2.138399138659228,6.293364911142015,0.6759583625262736,-0.29251344469304175,11.0,-3.0,9.0,2714.0,-1304.5,4201.0,988.5,217.5,-988.5,True,True,4.541622687658226,False
48:82315:9761:82293,48,B6-B8,B6,B8,1.6696417728734012,1.6696417728734012,-729.625,729.625,1446.29,2162.955,-0.18983371860815662,0.5328997789240972,-0.26162788740917886,7.644919344958857,1.0,3.5,-2.2730745989185026,4.680338161115547,-1.816370129107339,6.454379415917959,0.6759583625262736,-0.22869442328926343,11.0,-3.0,9.0,2714.0,-902.0,4201.0,771.0,-106.0,-771.0,True,True,1.0222252958763605,False
48:82478:9910:82456,48,B4-B6,B4,B6,-7.807850246175207,7.807850246175207,0.0,0.0,0.0,0.0,0.0,0.0,-0.1480530999591405,7.721348612617949,-1.0,13.5,0.7118381501909932,5.373127488097408,0.6503440410729509,5.412743722257316,0.38836076976582423,0.10017676495524097,7.0,1.0,6.0,26.0,14.0,36.0,2615.0,-438.0,0.0,False,True,-3.240397650261027,False
48:82478:9910:82456,48,B4-B8,B4,B8,-5.528519959256926,5.528519959256926,0.0,0.0,0.0,0.0,0.0,0.0,-0.44742121105732036,7.721348612617949,0.0,13.0,0.07059985117476408,5.693746637605523,0.06444635503869023,5.705692565274447,0.47302158273381295,-0.08466081296798872,7.0,0.0,6.0,26.0,19.0,36.0,3270.0,-1093.0,0.0,False,True,-1.7574711143240975,False
48:82478:9910:82456,48,B6-B8,B6,B8,2.279330286918281,2.279330286918281,0.0,0.0,0.0,0.0,0.0,0.0,-0.29936811109817985,7.86940171257709,1.0,13.5,-0.6412382990162291,5.337827562510027,-0.5858976860342606,5.380520544737971,0.47302158273381295,-0.1848375779232297,7.0,-1.0,6.0,12.0,5.0,20.0,3270.0,-655.0,0.0,False,True,1.6319138099212402,False
48:82574:9999:82552,48,B4-B6,B4,B6,-4.190984254289845,4.190984254289845,-11.399999999999636,11.399999999999636,11.399999999999636,11.399999999999636,-0.006195652173912845,0.006195652173912845,0.23147377744815234,7.518064181233078,0.0,17.0,0.581638190389608,2.3364712691078475,0.4902048558066303,2.4358632974685324,0.0,0.0,3.0,0.0,3.0,16.5,4.5,23.0,2319.5,479.5,0.0,False,True,0.37646834162433507,False
48:82574:9999:82552,48,B4-B8,B4,B8,-4.006550478666725,4.006550478666725,0.0,0.0,0.0,0.0,0.0,0.0,-0.2889740622955834,7.7495379586812305,0.0,17.0,0.25273434234591896,2.500923193129692,0.2980144822333264,2.5319584842551843,0.0,0.0,3.0,0.0,3.0,31.0,-14.5,35.0,3097.0,-777.5,0.0,False,True,-0.23550163373389665,False
48:82574:9999:82552,48,B6-B8,B6,B8,0.1844337756231198,0.1844337756231198,11.399999999999636,11.399999999999636,11.399999999999636,11.399999999999636,0.006195652173912845,0.006195652173912845,-0.5204478397437358,7.518064181233078,0.0,17.0,-0.328903848043689,2.210104097934888,-0.19219037357330393,2.286856056351869,0.0,0.0,3.0,0.0,2.0,31.0,-19.0,35.0,3097.0,-1257.0,0.0,False,True,-0.46298270137392095,False
48:82705:10118:82683,48,B4-B6,B4,B6,-4.951350319958934,4.951350319958934,0.0,0.0,0.0,0.0,0.0,0.0,-0.12815579614592032,8.03947991910045,3.0,11.5,0.09411592398667246,7.796490425103438,0.09162754933909412,7.800637838233679,0.6054596018735363,-0.41211146834286705,10.0,0.0,9.0,12.0,-8.0,24.0,3294.0,-755.0,0.0,False,True,-0.3838977240447541,False
48:82705:10118:82683,48,B4-B8,B4,B8,-7.907104050250538,7.907104050250538,0.0,0.0,0.0,0.0,0.0,0.0,1.126737098607273,6.912742820493176,2.0,12.0,1.3286081480529495,7.179244313070299,1.2866906567279273,7.203106284539262,0.4474643182508351,-0.25411618472016584,10.0,1.0,9.0,16.0,-12.0,23.0,2539.0,1835.0,0.0,False,True,-4.13605520531771,False
48:82705:10118:82683,48,B6-B8,B6,B8,-2.9557537302916046,2.9557537302916046,0.0,0.0,0.0,0.0,0.0,0.0,1.2548928947531932,6.912742820493176,-1.0,10.5,1.234492224066277,7.132186351076964,1.1950631073888331,7.157292509869715,0.6054596018735363,0.1579952836227012,10.0,1.0,8.0,16.0,-4.0,24.0,3294.0,2590.0,0.0,False,True,-3.6031702072886453,False
48:83035:10425:83013,48,B4-B6,B4,B6,-4.128819154355597,4.128819154355597,0.0,0.0,0.0,0.0,0.0,0.0,0.2191456856892966,7.484087704950247,0.0,15.0,0.26478268660570414,4.464131573834199,0.2684127596419774,4.470444782969709,0.20001296680497926,-0.018243819016414003,6.0,1.0,5.0,18.5,-8.0,26.0,2214.5,436.0,0.0,False,True,0.43863344155858286,False
48:83035:10425:83013,48,B4-B8,B4,B8,-6.112437148217637,6.112437148217637,-18.225000000000364,18.225000000000364,18.225000000000364,18.225000000000364,-0.009181360201511519,0.009181360201511519,0.10935554603442554,7.593877844605118,-1.0,15.5,0.7642811035350356,4.214382365369533,0.6182531779040481,4.295524573838674,0.18176914778856526,0.18176914778856526,6.0,1.0,5.0,26.0,-15.5,36.0,2214.5,229.5,0.0,False,True,-2.341388303284809,False
48:83035:10425:83013,48,B6-B8,B6,B8,-1.9836179938620404,1.9836179938620404,-18.225000000000364,18.225000000000364,18.225000000000364,18.225000000000364,-0.009181360201511519,0.009181360201511519,-0.10979013965487106,7.484087704950247,-1.0,15.5,0.4994984169293315,4.081991022066681,0.3498404182620707,4.161318194017685,0.20001296680497926,0.20001296680497926,5.0,0.0,4.0,26.0,-7.5,36.0,1985.0,-206.5,0.0,False,True,-2.631034470859081,False
48:83268:10641:83246,48,B4-B6,B4,B6,-4.9784956413449635,4.9784956413449635,0.7124999999996362,0.7124999999996362,0.7124999999996362,0.7124999999996362,0.00024978089395254557,0.00024978089395254557,-0.18240916466119828,7.956301589976762,0.0,14.0,0.40391530058456926,5.006105452249345,0.4711379959134332,5.046289021324615,0.375846261270834,-0.022479520488303206,6.0,0.0,5.0,13.5,-4.0,16.0,3423.5,-571.0,0.0,False,True,-0.41104304543078385,False
48:83268:10641:83246,48,B4-B8,B4,B8,-4.240889858233388,4.240889858233388,0.7124999999996362,0.7124999999996362,0.7124999999996362,0.7124999999996362,0.00024978089395254557,0.00024978089395254557,-0.2540946651280116,7.956301589976762,0.0,14.0,0.41089072625016776,5.0026177394165465,0.482510547829456,5.040602745366604,0.3614321323362792,-0.008065391553748413,6.0,0.0,5.0,9.5,2.5,16.0,3678.0,-825.5,0.0,False,True,-0.4698410133005595,False
48:83268:10641:83246,48,B6-B8,B6,B8,0.7376057831115759,0.7376057831115759,0.0,0.0,0.0,0.0,0.0,0.0,-0.07168550046681332,8.13871075463796,0.0,14.0,0.0069754256655985,4.800660089124262,0.011372551916022822,4.805033747409887,0.375846261270834,0.014414128934554793,6.0,0.0,5.0,13.5,6.5,15.0,3678.0,-254.5,0.0,False,True,0.09018930611453513,False
48:83342:10712:83320,48,B4-B6,B4,B6,-4.376475460716279,4.376475460716279,0.0,0.0,0.0,0.0,0.0,0.0,0.039865484781952176,7.860956364876389,0.0,17.0,0.5393051988360218,1.508372229190475,0.45121030730746203,1.556496013661444,0.0,0.0,2.0,0.0,2.0,11.0,-0.5,21.0,2698.5,105.5,0.0,False,True,0.19097713519790105,False
48:83342:10712:83320,48,B4-B8,B4,B8,-4.7110719183224035,4.7110719183224035,0.0,0.0,0.0,0.0,0.0,0.0,-0.22982611850224277,7.9008218496583416,0.0,17.0,0.4935725317886981,1.5312385627141372,0.47173603186170054,1.546233151384325,0.0,0.0,2.0,0.0,2.0,10.5,4.5,21.0,3396.0,-697.5,0.0,False,True,-0.9400230733895754,False
48:83342:10712:83320,48,B6-B8,B6,B8,-0.3345964576061249,0.3345964576061249,0.0,0.0,0.0,0.0,0.0,0.0,-0.26969160328419495,7.860956364876389,0.0,17.0,-0.045732667047323705,1.2615859632961262,0.02052572455423851,1.320627997730594,0.0,0.0,2.0,0.0,1.0,11.0,5.0,16.0,3396.0,-803.0,0.0,False,True,-0.9820129346031656,False
48:83830:11157:83808,48,B4-B6,B4,B6,-4.622996691168311,4.622996691168311,0.0,0.0,0.0,0.0,0.0,0.0,-0.158312079255861,8.108623268354595,-1.0,8.5,-0.16277264590666896,8.254173800376574,-0.17313073081570884,8.260556936750419,0.6561095971127643,0.040109350860417226,11.0,0.0,9.0,10.0,-6.0,19.0,3263.0,-1109.0,0.0,False,True,-0.055544095254131065,False
48:83830:11157:83808,48,B4-B8,B4,B8,-5.153400146724124,5.153400146724124,0.0,0.0,0.0,0.0,0.0,0.0,0.12894196596685426,7.979681302387741,-1.0,8.5,0.5169655596150191,7.914304697615728,0.5085806124384558,7.919701265123337,0.6561095971127643,0.06186396426640772,11.0,0.0,8.0,26.0,-22.0,31.0,2154.0,275.0,0.0,False,True,-1.3823513017912958,False
48:83830:11157:83808,48,B6-B8,B6,B8,-0.5304034555558133,0.5304034555558133,0.0,0.0,0.0,0.0,0.0,0.0,0.28725404522271525,7.979681302387741,0.0,9.0,0.6797382055216881,7.995691020569064,0.6817113432541646,8.006266630531192,0.6160002462523471,0.021754613405990497,11.0,0.0,9.0,26.0,-16.0,31.0,3263.0,1384.0,0.0,False,True,-1.177819932552854,False
48:86428:13589:86406,48,B4-B6,B4,B6,-2.016881101238141,2.016881101238141,382.2074999999995,382.2074999999995,728.5699999999997,1074.9325,0.19074441903344996,0.3084546994072818,-0.21966735128140868,7.767687277186908,3.0,5.5,-1.105946028774773,6.5025919813645245,-0.2388716990986568,7.282433309329177,0.6231864095500459,-0.44427512637728156,10.0,1.0,7.0,2163.0,50.5,2927.0,580.0,369.5,-580.0,True,True,2.5505714946760385,False
48:86428:13589:86406,48,B4-B8,B4,B8,-1.9123445562390522,1.9123445562390522,379.66499999999996,379.66499999999996,728.5699999999997,1077.4749999999995,0.21346286711760043,0.3084546994072818,-0.44134898858816296,7.767687277186908,3.0,5.5,-2.4563162358543353,7.1777770849043065,-1.4599265805141899,7.892960750036943,0.6750442030815863,-0.49613291990882197,13.0,-3.0,9.0,3056.0,-893.0,3460.0,933.0,-353.0,-580.0,True,True,1.858704288693776,False
48:86428:13589:86406,48,B6-B8,B6,B8,0.10453654499908893,0.10453654499908893,-2.5424999999995634,2.5424999999995634,348.90499999999975,695.2674999999999,0.022718448084150453,0.11771028037383184,-0.22168163730675428,7.987354628468316,0.0,4.0,-1.3503702070795622,7.730750099291693,-1.221054881415533,8.012396599586271,0.6750442030815863,-0.05185779353154041,13.0,-4.0,9.0,3056.0,-943.5,3460.0,933.0,-722.5,-191.5,True,True,-0.5428799319979518,False
48:86546:13701:86524,48,B4-B6,B4,B6,-4.343204670145354,4.343204670145354,0.0,0.0,0.0,0.0,0.0,0.0,-0.07437479298511818,7.94111768244213,1.0,10.5,0.5110001947264964,7.313818286690854,0.5073549017845487,7.322403702337838,0.5480169210274148,-0.15706084867599363,10.0,0.0,8.0,16.5,10.0,30.0,2102.5,-90.0,0.0,False,True,0.22424792576882524,False
48:86546:13701:86524,48,B4-B8,B4,B8,-2.5450926865038355,2.5450926865038355,0.0,0.0,0.0,0.0,0.0,0.0,-0.3926333245114506,7.94111768244213,2.0,10.0,-0.4467835145279695,7.7927101413180875,-0.4486725117542667,7.800417409107245,0.687071366535893,-0.29611529418447174,10.0,0.0,9.0,16.5,9.5,30.0,3347.0,-1334.5,0.0,False,True,1.2259561584289926,False
48:86546:13701:86524,48,B6-B8,B6,B8,1.798111983641519,1.798111983641519,0.0,0.0,0.0,0.0,0.0,0.0,-0.31825853152633243,8.015492475427248,1.0,9.5,-0.9577837092544659,7.537210043954839,-0.9560274135388154,7.546739958214971,0.687071366535893,-0.13905444550847812,10.0,0.0,9.0,7.0,-0.5,10.0,3347.0,-1244.5,0.0,False,True,1.1506955066444782,False
48:87294:14377:87272,48,B4-B6,B4,B6,-4.352658278310692,4.352658278310692,0.0,0.0,0.0,0.0,0.0,0.0,-0.1313326230491434,7.730394454774837,0.0,8.0,-0.08861877526758466,7.371490227009753,-0.08126270920575163,7.377480398768993,0.5006233766233766,-0.053723107081597665,11.0,-1.0,8.0,22.5,2.5,36.0,969.0,-249.5,0.0,False,True,0.21479431760348788,False
48:87294:14377:87272,48,B4-B8,B4,B8,-3.452039098538883,3.452039098538883,0.0,0.0,0.0,0.0,0.0,0.0,-0.2906975082737926,7.730394454774837,-2.0,9.0,-0.7713898851188645,7.712875781935393,-0.7643502329819043,7.719024160657069,0.44690026954177897,0.15167801126793085,12.0,-2.0,8.0,22.5,15.0,36.0,1298.5,-579.0,0.0,False,True,0.3190097463939452,False
48:87294:14377:87272,48,B6-B8,B6,B8,0.9006191797718088,0.9006191797718088,0.0,0.0,0.0,0.0,0.0,0.0,-0.1593648852246492,7.86172707782398,-2.0,9.0,-0.6827711098512799,7.757185169569185,-0.6830875237761527,7.759655515259945,0.5006233766233766,0.2054011183495285,12.0,-1.0,8.0,20.0,12.5,25.0,1298.5,-329.5,0.0,False,True,0.2532027027747681,False
48:87884:14928:87862,48,B4-B6,B4,B6,-4.733369329921594,4.733369329921594,0.0,0.0,0.0,0.0,0.0,0.0,0.0682915577181662,7.622908539804697,0.0,9.0,0.6802769874068977,7.181342310684119,0.668126162724902,7.1897029149812415,0.41425461294121846,-0.008350105590957224,10.0,0.0,8.0,8.5,-5.5,17.0,925.0,115.5,0.0,False,True,-0.16591673400741414,False
48:87884:14928:87862,48,B4-B8,B4,B8,-1.69523355045785,1.69523355045785,0.0,0.0,0.0,0.0,0.0,0.0,-0.4691752826067308,7.691200097522863,2.0,8.0,-1.4626552539231366,8.252808431349138,-1.4640859402005404,8.255808966443963,0.7069552219819362,-0.30105071463167493,12.0,-2.0,9.0,9.5,-6.5,15.0,2350.5,-1425.5,0.0,False,True,2.075815294474978,False
48:87884:14928:87862,48,B6-B8,B6,B8,3.038135779463744,3.038135779463744,0.0,0.0,0.0,0.0,0.0,0.0,-0.537466840324897,7.622908539804697,2.0,8.0,-2.1429322413300342,7.912669937645688,-2.1322121029254424,7.921745885081512,0.7069552219819362,-0.2927006090407177,12.0,-2.0,9.0,9.5,-1.0,17.0,2350.5,-1541.0,0.0,False,True,2.390719302466703,False
48:87916:14958:87894,48,B4-B6,B4,B6,-5.319414522584339,5.319414522584339,0.0,0.0,0.0,0.0,0.0,0.0,-0.3896736101183631,7.642524134232902,1.0,8.5,-0.5897641852901145,7.274248695332197,-0.6086257759011833,7.2846391835360045,0.6366088631984586,-0.20902929352773608,11.0,-1.0,8.0,16.5,-1.5,26.0,1670.5,-790.5,0.0,False,True,-0.7519619266701589,False
48:87916:14958:87894,48,B4-B8,B4,B8,-4.11767808847582,4.11767808847582,0.0,0.0,0.0,0.0,0.0,0.0,-0.8668384780681464,7.642524134232902,1.0,8.5,-1.2119640424741505,7.585348623924215,-1.2136253173178124,7.587138954244319,0.6438413463904336,-0.21626177671971109,11.0,-1.0,11.0,15.0,9.0,17.0,3191.0,-2311.0,0.0,False,True,-0.34662924354299207,False
48:87916:14958:87894,48,B6-B8,B6,B8,1.2017364341085184,1.2017364341085184,0.0,0.0,0.0,0.0,0.0,0.0,-0.4771648679497833,8.032197744351265,0.0,8.0,-0.6221998571840359,7.880230716569272,-0.6049995414166291,7.891451842194911,0.6438413463904336,-0.007232483191975003,11.0,0.0,11.0,16.5,10.5,26.0,3191.0,-1520.5,0.0,False,True,0.5543199571114776,False
48:89673:192:89651,48,B4-B6,B4,B6,-4.561531345253435,4.561531345253435,0.0,0.0,0.0,0.0,0.0,0.0,-0.22125687191145982,7.821442624986177,0.0,8.0,-0.26949014245308245,7.488406054175387,-0.2845230224435369,7.496323697781447,0.558764101700623,-0.06885684583592028,11.0,0.0,8.0,19.0,-11.5,30.0,1348.0,-423.5,0.0,False,True,0.005921250660744448,False
48:89673:192:89651,48,B4-B8,B4,B8,-5.283012615045671,5.283012615045671,0.0,0.0,0.0,0.0,0.0,0.0,-0.02142514011070329,7.821442624986177,0.0,8.0,-0.164893896297178,7.436107931097435,-0.1917850547519251,7.449954713935641,0.56933204964742,-0.07942479378271733,11.0,0.0,8.0,25.5,-18.0,47.0,1233.5,-309.0,0.0,False,True,-1.5119637701128426,False
48:89673:192:89651,48,B6-B8,B6,B8,-0.7214812697922355,0.7214812697922355,0.0,0.0,0.0,0.0,0.0,0.0,0.19983173180075653,7.84286776509688,0.0,8.0,0.10459624615590446,7.570853002323977,0.0927379676916118,7.59221622515741,0.56933204964742,-0.010567947946797052,11.0,0.0,7.0,25.5,-6.5,47.0,1348.0,114.5,0.0,False,True,-1.3688977467892762,False
