event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns,ml_tail_probability,ml_tail_probability_shuffled
57:372789:9027:372731,57,B4-B6,B4,B6,-6.845518262529282,6.845518262529282,-25.392499999999927,25.392499999999927,25.392499999999927,25.392499999999927,-0.011862882504087796,0.011862882504087796,0.02967440275802158,7.669261797055426,-1.0,16.5,0.7085517879190917,2.751846555020046,0.6028177026475157,2.887253280195517,0.0,0.0,4.0,1.0,3.0,17.5,-9.5,29.0,2205.0,64.5,0.0,False,True,-2.336192634607009,False,-0.9134581926943182,-5.932060069834964,False,-2.171027401241098,-4.674490861288184,-3.714695879167466,-3.1308223833618163,-2.3057156130197614,-4.539802649509521,0.052656628965397786,0.1525873736232895
57:372789:9027:372731,57,B4-B8,B4,B8,-6.6108257080940405,6.6108257080940405,-0.15250000000014552,0.15250000000014552,0.15250000000014552,0.15250000000014552,-4.5434232087038734e-05,4.5434232087038734e-05,-0.42001572858394454,7.698936199813447,0.0,16.0,0.4965589155370176,2.8578429912110828,0.4870384163397721,2.9451429233493887,0.0,0.0,4.0,1.0,3.0,9.5,-1.5,16.0,3356.5,-1151.5,0.0,False,True,-2.394988907890422,False,-0.3556327793194805,-6.25519292877456,False,-1.2218219403731188,-5.389003767720922,-0.02472810741306818,-6.586097600680972,-2.3514289274852644,-4.2593967806087765,0.008553244704769494,0.045489109584435014
57:372789:9027:372731,57,B6-B8,B6,B8,0.23469255443524162,0.23469255443524162,25.23999999999978,25.23999999999978,25.392499999999927,25.545000000000073,0.011817448272000756,0.011862882504087796,-0.4496901313419661,7.669261797055426,1.0,16.5,-0.2119928723820741,2.503567097251537,-0.11577928630774359,2.6437340720256306,0.0,0.0,3.0,0.0,3.0,17.5,8.0,29.0,3356.5,-1216.0,0.0,False,True,-0.388664687730806,False,-0.1227319370311078,0.3574244914663494,False,0.3489953089951432,-0.11430275455990158,-0.2089133048937172,0.4436058593289588,-0.37639560506142955,0.6110881594966712,0.03078864194457504,0.15147964829831867
57:372919:9149:372861,57,B4-B6,B4,B6,-3.1989853516249696,3.1989853516249696,0.0,0.0,0.0,0.0,0.0,0.0,0.0049671913376423404,7.941473427732256,0.0,11.0,0.3163005960785661,6.844505039188545,0.3232580425634355,6.872890362680046,0.5298748807125437,-0.02645246388230571,9.0,0.0,7.0,9.5,-4.0,16.0,2358.5,35.0,0.0,False,True,1.3103402762973033,False,-0.4162020069867229,-2.7827833446382466,False,0.08742524314989172,-3.2864105947748614,0.0810156327539413,-3.280000984378911,1.31097649365356,-4.5099618452785295,0.014867971633274236,0.028900301726971035
57:372919:9149:372861,57,B4-B8,B4,B8,-1.9807768689697411,1.9807768689697411,0.0,0.0,0.0,0.0,0.0,0.0,-0.3724235774065683,7.946440619069898,0.0,11.0,-0.3189692511366067,7.162139962796131,-0.29393530563452863,7.1814870367790276,0.5516592883533602,-0.04823687152312217,9.0,0.0,8.0,10.5,-5.0,17.0,3469.5,-1111.0,0.0,False,True,2.2350599312338773,False,-0.6904495365137455,-1.2903273324559956,False,0.23317623590732767,-2.213953104877069,0.1363406379631215,-2.1171175069328627,2.196600086737132,-4.1773769557068725,0.005406441717791411,0.02889440789584412
57:372919:9149:372861,57,B6-B8,B6,B8,1.2182084826552284,1.2182084826552284,0.0,0.0,0.0,0.0,0.0,0.0,-0.3773907687442106,7.941473427732256,0.0,11.0,-0.6352698472151728,7.003989664756848,-0.6171933481979641,7.019858015497309,0.5516592883533602,-0.02178440764081646,9.0,0.0,8.0,10.5,-1.0,17.0,3469.5,-1146.0,0.0,False,True,0.5948512404891808,False,-0.5142833120589674,1.7324917947141958,False,0.1986107467747273,1.019597735880501,0.23961103813907805,0.9785974445161504,0.5942001073089158,0.6240083753463126,0.005406441717791411,0.058357242048127964
57:373706:9884:373648,57,B4-B6,B4,B6,-3.7692907596465943,3.7692907596465943,0.0,0.0,0.0,0.0,0.0,0.0,0.09451972503806338,7.663172785268207,0.0,10.0,0.4227877150653727,6.833720532033274,0.4070892210223436,6.848197959512348,0.5012556148976055,-0.03304664609738722,11.0,1.0,8.0,15.5,4.0,23.0,1459.5,89.0,0.0,False,True,0.7400348682756785,False,-0.2695502073993991,-3.499740552247195,False,-0.8720639597127517,-2.8972267999338426,0.11059234858468778,-3.879883108231282,0.7311762227746018,-4.500466982421196,0.005244786143513609,0.04001927983554707
57:373706:9884:373648,57,B4-B8,B4,B8,-1.7689959528944428,1.7689959528944428,0.0,0.0,0.0,0.0,0.0,0.0,-0.4547402671234355,7.757692510306271,1.0,9.5,-1.0715590604408218,7.580893919786371,-1.0683225500416018,7.58590384504432,0.6648121230347686,-0.19660315423455027,11.0,1.0,9.0,15.5,6.0,23.0,3278.5,-1819.0,0.0,False,True,2.4468408473091756,False,0.0007228256594543625,-1.769718778553897,False,-0.6291039113670818,-1.139892041527361,-0.02102666552328783,-1.747969287371155,2.5172299849456232,-4.286225937840066,0.018159464674580843,0.028837024689838887
57:373706:9884:373648,57,B6-B8,B6,B8,2.0002948067521515,2.0002948067521515,0.0,0.0,0.0,0.0,0.0,0.0,-0.5492599921614989,7.663172785268207,1.0,9.5,-1.4943467755061945,7.369500062253685,-1.4754117710639454,7.382359234533148,0.6648121230347686,-0.16355650813716305,10.0,0.0,9.0,11.5,2.0,20.0,3278.5,-1908.0,0.0,False,True,1.376937564586104,False,0.369615700642328,1.6306791061098236,False,0.45650581369715953,1.543788993054992,0.0027918857350017487,1.9975029210171498,1.359780313923017,0.6405144928291346,0.0,0.05454655280389964
57:375425:11483:375367,57,B4-B6,B4,B6,-4.753732910345413,4.753732910345413,0.0,0.0,0.0,0.0,0.0,0.0,-0.22524454639482894,7.622908539804697,0.0,9.0,-0.414306987093223,7.251440256453389,-0.41224222764252527,7.256769511178737,0.5467678618162785,-0.07102521884015406,11.0,0.0,7.0,22.0,-11.5,30.0,1535.0,-524.5,0.0,False,True,-0.2444072824231398,False,0.3834112424707166,-5.13714415281613,False,0.04461712869277535,-4.798350039038188,0.026188316913462795,-4.779921227258876,-0.2463574414324634,-4.507375468912949,0.0,0.04534528729756838
57:375425:11483:375367,57,B4-B8,B4,B8,-3.9562397419762405,3.9562397419762405,0.0,0.0,0.0,0.0,0.0,0.0,-0.6675095140632807,7.622908539804697,1.0,8.5,-1.5126212556651897,7.800597390739372,-1.5210669998065365,7.811181897260743,0.6999472975346958,-0.22420465455857136,11.0,0.0,10.0,24.5,-14.0,37.0,3085.5,-2075.0,0.0,False,True,0.2595970582273779,False,0.5328256159698097,-4.48906535794605,False,0.31535741589134914,-4.27159715786759,-0.00041904814925596695,-3.9558206938269844,0.2556478536994382,-4.2118875956756785,0.014132701021959664,0.05069563201541229
57:375425:11483:375367,57,B6-B8,B6,B8,0.7974931683691722,0.7974931683691722,0.0,0.0,0.0,0.0,0.0,0.0,-0.4422649676684518,7.848153086199526,1.0,8.5,-1.0983142685719667,8.007750884285983,-1.1088247721640112,8.017303011082006,0.6999472975346958,-0.1531794357184173,11.0,0.0,10.0,24.5,-2.5,37.0,3085.5,-1550.5,0.0,False,True,0.17413592620312457,False,0.19347111932656091,0.6040220490426113,False,0.18946010652242376,0.6080330618467484,0.11509570751243448,0.6823974608567377,0.2130144849601177,0.5844786834090545,0.003881578947368421,0.06886675715514559
57:376677:12641:376619,57,B4-B6,B4,B6,-2.5625039510342518,2.5625039510342518,0.0,0.0,0.0,0.0,0.0,0.0,0.14637861997955515,7.751475318021456,-1.0,7.5,0.14678175361066792,7.533373665101375,0.14791677928428637,7.536522933531987,0.5319642508302402,0.09357412224810335,10.0,0.0,8.0,9.5,5.5,15.0,763.5,79.5,0.0,False,True,1.946821676888021,False,-0.6153720002234653,-1.9471319508107865,False,-0.10922773403647383,-2.4532762169977778,0.03322942733149537,-2.5957333783657472,1.9585627445572444,-4.521066695591497,0.0060404389351757775,0.098779708131325
57:376677:12641:376619,57,B4-B8,B4,B8,-4.390106287957231,4.390106287957231,0.0,0.0,0.0,0.0,0.0,0.0,-0.025494273929142608,7.8978539380010115,-2.0,8.0,-0.2435977769338704,7.728563430373644,-0.24640273479688357,7.733682690572573,0.5319642508302402,0.16964006360404704,11.0,-1.0,8.0,16.0,-6.5,23.0,1018.0,-254.5,0.0,False,True,-0.1742694877536124,False,-1.461202715684691,-2.9289035722725396,False,-0.5056587241532005,-3.8844475638040303,0.07786935645399798,-4.467975644411228,-0.16924669142144286,-4.220859596535788,0.033633401890674944,0.036740173012433784
57:376677:12641:376619,57,B6-B8,B6,B8,-1.827602336922979,1.827602336922979,0.0,0.0,0.0,0.0,0.0,0.0,-0.17187289390869775,7.751475318021456,-1.0,8.5,-0.39037953054453833,7.65517255356831,-0.39431951408116994,7.65972430093043,0.4383901285821369,0.07606594135594369,11.0,-1.0,8.0,16.0,-12.0,23.0,1018.0,-334.0,0.0,False,True,-2.4509595790890266,False,-0.5267193943854278,-1.3008829425375512,False,-0.45260024224896983,-1.3750020946740091,-0.1835426334744964,-1.6440597034484825,-2.5741650360433637,0.7465626991203846,0.0048177083333333336,0.11537889370963768
57:376772:12730:376714,57,B4-B6,B4,B6,-4.437889576032433,4.437889576032433,0.0,0.0,0.0,0.0,0.0,0.0,0.09927967512398528,7.843260229780096,-1.0,6.5,0.6321576208079893,7.607148486557086,0.6405608874777142,7.616453162090181,0.5467532467532468,0.09668061534419742,11.0,1.0,8.0,370.5,348.0,399.0,599.5,122.0,0.0,True,True,0.07143605188984026,False,-0.1081111951428193,-4.329778380889613,False,-1.7686795236966362,-2.6692100523357967,0.16096154972945703,-4.59885112576189,0.07343113236347391,-4.511320708395907,0.04695882848299674,0.008368758230099407
57:376772:12730:376714,57,B4-B8,B4,B8,-4.532059644059636,4.532059644059636,0.0,0.0,0.0,0.0,0.0,0.0,-0.06715545283884072,7.9425399049040815,0.0,6.0,-0.22000965883818857,8.033232126380174,-0.2101590495381931,8.041813130598136,0.6216447744146202,-0.07489152766137341,12.0,-1.0,8.0,370.5,311.5,399.0,829.0,-229.5,0.0,True,True,-0.31622284385601773,False,-0.06210957580974763,-4.469950068249888,False,-0.5417737006090281,-3.990285943450608,0.1886959170526013,-4.720755561112237,-0.3209983059100547,-4.211061338149581,0.02144151737174711,0.0344064963697976
57:376772:12730:376714,57,B6-B8,B6,B8,-0.09417006802720351,0.09417006802720351,0.0,0.0,0.0,0.0,0.0,0.0,-0.166435127962826,7.843260229780096,1.0,6.5,-0.8521672796461779,7.71715331597618,-0.8507199370159073,7.721532686859279,0.6216447744146202,-0.17157214300557083,12.0,-2.0,8.0,59.0,-36.5,66.0,829.0,-351.5,0.0,False,True,-0.7175273101932511,False,0.48131553104330643,-0.5754855990705099,False,0.09555897541306327,-0.18972904344026678,0.10789617336252921,-0.20206624138973273,-0.7573755495888761,0.6632054815616726,0.008690910636739393,0.08120266723628154
57:376925:12873:376867,57,B4-B6,B4,B6,-2.3790922872186684,2.3790922872186684,0.0,0.0,0.0,0.0,0.0,0.0,0.2754850697344411,7.480710274213677,0.0,12.0,0.5281577031920586,6.555193097012108,0.5077423037544211,6.568398655403303,0.37864641501005136,-0.0004292147589528006,9.0,0.0,7.0,23.5,-17.5,34.0,1918.0,520.5,0.0,False,True,2.1302333407036045,False,-0.8125189992527257,-1.5665732879659426,False,-0.03998479326130238,-2.339107493957366,-0.10850708615438232,-2.270585201064286,2.1586549118459515,-4.53774719906462,0.02621739932789337,0.04523263627191733
57:376925:12873:376867,57,B4-B8,B4,B8,-2.5980669579380162,2.5980669579380162,0.0,0.0,0.0,0.0,0.0,0.0,-0.34457289912361233,7.756195343948118,1.0,11.5,-0.6397693135277844,7.13915660537203,-0.6486039791272527,7.146571796844141,0.5791910331384016,-0.20097383288730303,9.0,0.0,8.0,13.0,-7.0,24.0,3205.0,-1287.0,0.0,False,True,1.6177698422656022,False,-0.19353610121207565,-2.4045308567259407,False,0.1553195673198276,-2.7533865252578438,0.11266337356568776,-2.710730331503704,1.6444691176161785,-4.242536075554195,0.0,0.019623083011040397
57:376925:12873:376867,57,B6-B8,B6,B8,-0.21897467071934784,0.21897467071934784,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200579688580534,7.480710274213677,1.0,11.5,-1.167927016719843,6.875077753776001,-1.1563462828816737,6.892700644966929,0.5791910331384016,-0.20054461812835023,9.0,0.0,8.0,23.5,10.5,34.0,3205.0,-1807.5,0.0,False,True,-0.8423319128853954,False,0.5840958945638117,-0.8030705652831596,False,0.1961490623282302,-0.41512373304757805,0.12609546077247083,-0.34507013149181864,-0.8503121384223938,0.631337467703046,0.0,0.10311477366460778
57:377979:13828:377921,57,B4-B6,B4,B6,-3.3294301943337814,3.3294301943337814,0.0,0.0,0.0,0.0,0.0,0.0,-0.17778640162856352,7.700747794511798,0.0,17.0,0.299811083220646,2.6296327109926647,0.30380144199784853,2.6335225474483366,0.0,0.0,4.0,1.0,3.0,10.0,5.0,13.0,2639.0,-430.0,0.0,False,True,1.1798954335884915,False,0.06413652556835309,-3.3935667199021347,False,-0.7749633291318401,-2.5544668652019413,-0.4781969508121076,-2.8512332435216736,1.1963528096322804,-4.525783003966062,0.004552469135802469,0.18282714938352407
57:377979:13828:377921,57,B4-B8,B4,B8,-5.125029278119854,5.125029278119854,0.0,0.0,0.0,0.0,0.0,0.0,-0.13779266249494615,7.700747794511798,0.0,17.0,0.6608239950600971,2.4491262550729394,0.6308186539727982,2.470013941460862,0.0,0.0,4.0,1.0,3.0,10.0,0.5,15.0,2535.5,-326.5,0.0,False,True,-0.9091924779162355,False,-0.6419664545904327,-4.483062823529421,False,-2.073360921923812,-3.051668356196042,-0.350404598396969,-4.774624679722885,-0.9157085684046734,-4.209320709715181,0.008751077880833702,0.1555116471066152
57:377979:13828:377921,57,B6-B8,B6,B8,-1.7955990837860725,1.7955990837860725,0.0,0.0,0.0,0.0,0.0,0.0,0.03999373913361737,7.8385404570067445,0.0,17.0,0.36101291183945117,2.299220713462616,0.3270172119749497,2.318113220461938,0.0,0.0,3.0,0.0,2.0,9.5,-4.5,15.0,2639.0,103.5,0.0,False,True,-2.41895632595212,False,-0.901485836383572,-0.8941132474025004,False,-0.3700497599833454,-1.425549323802727,-0.1202316228892348,-1.6753674608968376,-2.353454386448425,0.5578553026623525,0.02915694204688558,0.18038788483329787
57:378069:13909:378011,57,B4-B6,B4,B6,-1.763274900071611,1.763274900071611,707.0,707.0,1283.5,1860.0,0.5673216627171108,0.9489833641404806,-0.110408705165157,7.210449109054355,-1.0,3.5,-5.85729713325269,0.3815136313213545,-0.8437012385880474,5.210390360513987,0.4849841735505288,0.01886604248970014,8.0,-1.0,6.0,1352.5,187.0,2661.0,1290.5,754.0,-1290.5,True,True,2.746050727850662,False,-7.990631201709603,6.227356301637992,True,5.5291861292352324,-7.2924610293068435,-1.3508630455572979,-0.41241185451431317,2.733578936770547,-4.496853836842158,0.49044952397748187,0.254413419467222
57:378069:13909:378011,57,B4-B8,B4,B8,-0.6905408440514407,0.6905408440514407,406.6075000000001,406.6075000000001,1283.5,2160.3925,0.47254082135319453,0.9489833641404806,-0.30788662683076495,7.210449109054355,-1.0,3.5,-5.759848871735308,0.33278950056266354,-1.1563122011869922,5.366695841813459,0.4849841735505288,0.023941354924197855,8.0,-1.0,6.0,1690.5,-338.0,2661.0,1290.5,484.0,-1290.5,True,True,3.5252959561521777,False,-0.2871627582123556,-0.4033780858390851,True,5.337397741986008,-6.027938586037449,-0.8589542383958755,0.1684133943444348,3.5376323481575582,-4.228173192208999,0.4052118775126238,0.2022285877131031
57:378069:13909:378011,57,B6-B8,B6,B8,1.0727340560201704,1.0727340560201704,-300.3924999999999,300.3924999999999,876.8924999999999,1453.3925,-0.09478084136391629,0.47644254278728604,-0.19747792166560796,7.320857814219512,0.0,4.0,0.09744826151738195,3.2614380671890086,-0.31261096259894483,5.788546461107483,0.46611813106082867,0.005075312434497714,8.0,0.0,6.0,1690.5,-525.0,2595.0,806.5,-270.0,-806.5,True,True,0.44937681385412276,False,2.933888546362489,-1.8611544903423187,True,0.11929147263218949,0.9534425833879808,-2.7290194120778315,3.801753468098002,0.46191424369470147,0.6108198123254689,0.1493803156059241,0.26644475839005116
57:378088:13928:378030,57,B4-B6,B4,B6,-6.801463699559875,6.801463699559875,54.76249999999982,54.76249999999982,54.76249999999982,54.76249999999982,0.02762295081967204,0.02762295081967204,0.02760205897671142,7.565016180977674,0.0,11.0,0.3936642929234635,6.466471762743817,0.47012729022190225,6.558631184649453,0.46063960639606394,-0.05120277230169562,10.0,1.0,7.0,25.5,10.0,51.0,1388.5,8.0,0.0,False,True,-2.292138071637602,False,-1.0942649388508079,-5.707198760709067,False,-0.4913184633507637,-6.310145236209111,-0.23047258939168502,-6.57099111016819,-2.2771998498375803,-4.524263849722295,0.005244786143513609,0.12866206804391128
57:378088:13928:378030,57,B4-B8,B4,B8,-4.942553329524301,4.942553329524301,54.76249999999982,54.76249999999982,54.76249999999982,54.76249999999982,0.02762295081967204,0.02762295081967204,-0.4721754561644733,7.592618239954385,1.0,10.5,-1.248317414902016,7.287462616656557,-1.1194990686512964,7.353444364086052,0.6391096979332274,-0.22967286383885904,10.0,1.0,9.0,25.5,8.0,51.0,3169.5,-1781.0,0.0,False,True,-0.726716529320683,False,-0.9204467511324266,-4.022106578391875,False,-0.17253295540483954,-4.770020374119462,-0.0917324995234087,-4.850820830000893,-0.7573755495888761,-4.185177779935425,0.0183968012491176,0.04880539053174813
57:378088:13928:378030,57,B6-B8,B6,B8,1.8589103700355736,1.8589103700355736,0.0,0.0,0.0,0.0,0.0,0.0,-0.49977751514118474,7.565016180977674,1.0,10.5,-1.6419817078254795,7.090630470194824,-1.5896263588731987,7.118380718975101,0.6391096979332274,-0.17847009153716342,9.0,0.0,9.0,17.5,-2.0,21.0,3169.5,-1789.0,0.0,False,True,1.235553127869526,False,0.3210862269652392,1.5378241430703343,False,0.734569174650139,1.1243411953854345,-0.1008825787159261,1.9597929487514998,1.2620659954407505,0.5968443745948231,0.004788961038961039,0.13842833441472455
57:378995:14760:378937,57,B4-B6,B4,B6,-4.956619072135169,4.956619072135169,0.0,0.0,0.0,0.0,0.0,0.0,-0.050925063906180235,7.955775781534187,0.0,17.0,0.3084764410148484,2.237904887174091,0.3785529054133052,2.2849431193733194,0.0,0.0,3.0,0.0,2.0,14.0,11.0,17.0,3000.0,-149.0,0.0,False,True,-0.44729344421289596,False,-0.3240164432305703,-4.632602628904599,False,0.08173217248152508,-5.038351244616694,-0.5841763908867567,-4.372442681248412,-0.4386152062753014,-4.518003865859868,0.0,0.04090975111064118
57:378995:14760:378937,57,B4-B8,B4,B8,-3.2882292029945006,3.2882292029945006,0.0,0.0,0.0,0.0,0.0,0.0,-0.3401471029495218,7.955775781534187,0.0,17.0,0.13930397127817074,2.32249112204243,0.20415842144974627,2.3721403613550986,0.0,0.0,3.0,0.0,2.0,14.0,6.5,17.0,4006.5,-1155.5,0.0,False,True,0.9276075972091178,False,-0.7411413389780304,-2.5470878640164702,False,0.18716773166163472,-3.4753969346561355,-0.17319643307192012,-3.1150327699225806,0.9398598866535982,-4.2280890896480985,0.004671677215189873,0.03918784364713441
57:378995:14760:378937,57,B6-B8,B6,B8,1.6683898691406682,1.6683898691406682,0.0,0.0,0.0,0.0,0.0,0.0,-0.28922203904334154,8.006700845440367,0.0,17.0,-0.16917246973667766,2.1682529015350056,-0.17439448396355894,2.1828639086484465,0.0,0.0,3.0,0.0,2.0,7.5,-4.5,14.0,4006.5,-1006.5,0.0,False,True,1.0450326269746206,False,-0.6926108406716656,2.361000709812334,False,0.23123510073443967,1.4371547684062285,0.106743137709682,1.5616467314309863,1.0156307265206,0.6527591426200683,0.03567337954585867,0.13357681614784095
57:379814:15503:379756,57,B4-B6,B4,B6,-2.101717445952744,2.101717445952744,0.0,0.0,0.0,0.0,0.0,0.0,0.30894756323112293,7.102910793756178,-1.0,9.5,0.6902842790244454,7.2245163675896205,0.6977651553748707,7.2364906468517,0.5261752988047809,0.1386080543337707,11.0,1.0,8.0,9.5,2.0,18.0,962.5,349.0,0.0,False,True,2.407608181969529,False,-1.0282090659959864,-1.0735083799567575,False,-2.0297678106678454,-0.0719496352848985,-0.024406698009028498,-2.0773107479437156,2.3999727930987387,-4.501690239051483,0.02202231700995248,0.11178667629826333
57:379814:15503:379756,57,B4-B8,B4,B8,-2.914120343503619,2.914120343503619,0.0,0.0,0.0,0.0,0.0,0.0,-0.6854157693506213,7.411858356987301,0.0,9.0,-0.5749601563172462,7.857138585260467,-0.5600065897400546,7.865376519409162,0.5990804941409535,-0.07290519533617268,11.0,0.0,8.0,9.5,7.0,18.0,2462.5,-1500.0,0.0,False,True,1.3017164566999995,False,0.33114115777872716,-3.245261501282346,False,-0.17239743939596644,-2.7417229041076525,-0.1318863085794425,-2.7822340349241763,1.30581141330771,-4.219931756811329,0.0,0.17290964474397824
57:379814:15503:379756,57,B6-B8,B6,B8,-0.812402897550875,0.812402897550875,0.0,0.0,0.0,0.0,0.0,0.0,-0.9943633325817443,7.102910793756178,1.0,9.5,-1.2652444353416916,7.5119964457482435,-1.2577717451149253,7.516493941721727,0.5990804941409535,-0.2115132496699434,11.0,-1.0,8.0,7.5,5.0,14.0,2462.5,-1849.0,0.0,False,True,-1.4357601397169226,False,1.6283605945917936,-2.4407634921426684,False,0.1667335798354034,-0.9791364773862784,-0.19013886918022976,-0.6222640283706453,-1.4378093311162616,0.6254064335653866,0.005026432469304229,0.2900487352953078
57:379975:15651:379917,57,B4-B6,B4,B6,-3.452311046131534,3.452311046131534,0.0,0.0,0.0,0.0,0.0,0.0,-0.0651905855372128,7.876638460975463,0.0,9.0,0.3007520365631402,7.199282296069228,0.3008718800684518,7.2011206279232525,0.5408616253846542,-0.028157638605063262,10.0,0.0,8.0,4.5,-1.5,7.0,1568.5,-119.5,0.0,False,True,1.0570145817907388,False,0.009339886769252903,-3.461650932900787,False,0.01671394199425541,-3.4690249881257893,0.06025821341170658,-3.5125692595432407,1.046986751293788,-4.4992977974253225,0.0,0.1484979585757995
57:379975:15651:379917,57,B4-B8,B4,B8,-5.924764032752968,5.924764032752968,0.0,0.0,0.0,0.0,0.0,0.0,-0.1343849182109773,7.876638460975463,-3.0,10.5,-0.4097177228214557,7.554517175761525,-0.4114703155473336,7.557291725731146,0.512703986779591,0.254858753774033,11.0,-1.0,8.0,11.0,-8.0,17.0,2109.0,-660.0,0.0,False,True,-1.7089272325493496,False,-2.0836099816614846,-3.8411540510914834,False,-0.4164057202198254,-5.508358312533143,0.02916157638321299,-5.953925609136181,-1.7191574358709414,-4.205606596882027,0.006133384952409729,0.0858439914534058
57:379975:15651:379917,57,B6-B8,B6,B8,-2.472452986621434,2.472452986621434,0.0,0.0,0.0,0.0,0.0,0.0,-0.06919433267376451,7.941829046512676,-3.0,10.5,-0.7104697593845959,7.404141157479955,-0.7123421956157854,7.406855785696919,0.5408616253846542,0.28301639237909626,11.0,-1.0,8.0,11.0,-6.5,17.0,2109.0,-540.5,0.0,False,True,-3.0958102287874816,False,-2.0599329268781807,-0.41252005974325323,False,-0.39961576515001107,-2.072837221471423,0.061352872788434085,-2.5338058594098682,-3.1744041117191815,0.7019511250977475,0.004907746010638298,0.12409531404400323
57:379991:15666:379933,57,B4-B6,B4,B6,-3.0891234273921455,3.0891234273921455,0.0,0.0,0.0,0.0,0.0,0.0,-0.09919224401973015,7.9008218496583416,-2.0,7.0,-0.2293444158014717,7.939019067267051,-0.22976206020496104,7.952568634327049,0.509645390070922,0.1815392380805722,11.0,0.0,8.0,607.5,297.5,628.0,663.0,-161.5,0.0,True,True,1.4202022005301274,False,0.0564772631640717,-3.145600690556217,False,-0.22698321370466243,-2.862140213687483,0.09282928398739881,-3.1819527113795445,1.3876568495778305,-4.476780276969976,0.018356447183398718,0.06531757078280756
57:379991:15666:379933,57,B4-B8,B4,B8,-4.318564387917323,4.318564387917323,0.0,0.0,0.0,0.0,0.0,0.0,0.00911719032823477,7.891704659330107,0.0,6.0,0.16765276811724927,7.74052047530769,0.17725379719390322,7.749060705627617,0.5615114235500879,-0.05186603347916585,11.0,0.0,8.0,607.5,404.5,628.0,564.0,-62.5,0.0,True,True,-0.10272758771370505,False,0.11222390302283702,-4.430788290940161,False,-0.610788539687116,-3.7077758482302077,0.13586345069354205,-4.454427838610865,-0.11739232482649406,-4.201172063090829,0.03050784072229168,0.004198554494955095
57:379991:15666:379933,57,B6-B8,B6,B8,-1.229440960525178,1.229440960525178,0.0,0.0,0.0,0.0,0.0,0.0,0.10830943434796492,7.891704659330107,2.0,7.0,0.39699718391872096,7.855192683208426,0.40701585739886426,7.863941735730098,0.5615114235500879,-0.23340527155973806,11.0,0.0,8.0,310.0,107.0,345.0,663.0,99.0,0.0,True,True,-1.8527982026912255,False,0.6380999591211052,-1.867540919646283,False,-0.20932460961397475,-1.0201163509112032,0.08241312689531256,-1.3118540874204905,-1.8464185144037562,0.6169775538785782,0.03470224851259101,0.017717115586674274
57:380016:15691:379958,57,B4-B6,B4,B6,-2.284046396984195,2.284046396984195,2.649999999999636,2.649999999999636,2.649999999999636,2.649999999999636,0.0014021164021162096,0.0014021164021162096,-0.061277657678870945,7.544861068658458,0.0,17.0,0.06403222260400665,1.3208939416080496,0.16237659477271316,1.4066423904443313,0.0,0.0,2.0,0.0,1.0,12.5,-6.5,22.0,2009.5,-119.5,0.0,False,True,2.225279230938078,False,0.05706680700105882,-2.3411132039852536,False,0.09122073865330364,-2.3752671356374986,-0.33765682250007184,-1.946389574484123,2.1911509578577033,-4.475197354841898,0.008724079701024613,0.16419711668288117
57:380016:15691:379958,57,B4-B8,B4,B8,-3.038076522803806,3.038076522803806,2.649999999999636,2.649999999999636,2.649999999999636,2.649999999999636,0.0014021164021162096,0.0014021164021162096,-0.1458820948834143,7.544861068658458,0.0,17.0,0.08587758834672399,1.3099712587366907,0.18193219674701155,1.396864589457182,0.0,0.0,2.0,0.0,1.0,18.0,-12.0,29.0,2187.0,-297.0,0.0,False,True,1.1777602773998126,False,-0.48569027031180384,-2.552386252492002,False,-0.338820914164195,-2.6992556086396107,-0.4710222581357543,-2.5670542646680516,1.1963528096322804,-4.234429332436086,0.017707744020552117,0.16322814065109909
57:380016:15691:379958,57,B6-B8,B6,B8,-0.7540301258196109,0.7540301258196109,0.0,0.0,0.0,0.0,0.0,0.0,-0.08460443720454336,7.606138726337329,0.0,17.0,0.021845365742717338,1.2779551474346875,0.019555601974298398,1.3156762920708254,0.0,0.0,2.0,0.0,1.0,18.0,-5.5,29.0,2187.0,-177.5,0.0,False,True,-1.3773873679856585,False,-0.4093377200697606,-0.34469240574985033,False,-0.35344349833627914,-0.4005866274833318,-0.20844807121379239,-0.5455820546058185,-1.3696969712700988,0.6156668454504879,0.019121176796900268,0.08054403722017124
