run,eventno,evt,stave,traditional_label,ml_label,ml_confidence,ml_shuffled_label,adaptive_lowering_adc,amplitude_adc,peak_sample,tail_area_frac,secondary_peak_frac,pretrigger_ptp_adc,seed_minus_late_median_raw_adc,postpeak_min_seedcorr_adc,raw_baseline_slope_adc_per_sample,traditional_margin
56,334191,5680,B2,pre_trigger_contamination,pre_trigger_contamination,0.9681566602220979,post_trigger_undershoot,2253.0,1167.0,3,0.49780775716694775,0.8877463581833762,3412.0,2065.5,-2278.0,-150.35810113519108,0.3000000000000007
56,334255,5740,B2,pre_trigger_contamination,pre_trigger_contamination,0.9386509067220671,electronics_baseline_drift,3084.575,1895.0,3,0.1543257989088075,0.16675461741424802,3726.0,2629.0,-3113.0,-184.1950464396288,0.3000000000000007
56,334313,5795,B2,pile_up,pile_up,0.6537698319280763,electronics_baseline_drift,2295.8875,2307.5,9,0.3181223759377796,0.8660888407367281,4329.0,-798.5,-475.5,54.46233230134127,1.6148501148224712
56,334329,5811,B2,pile_up,pile_up,0.9908310608409426,electronics_baseline_drift,361.9899999999998,4934.0,4,0.6784187018910957,0.6947709768950142,4226.0,-1066.0,574.0,-17.561403508772102,1.0202824224733575
56,334338,5820,B2,pre_trigger_contamination,pre_trigger_contamination,0.9984669395446812,pile_up,4034.0,1164.0,0,0.0,0.0,1945.0,3978.0,-4059.0,-294.9576883384937,0.3000000000000007
56,334374,5854,B2,electronics_baseline_drift,electronics_baseline_drift,0.9957598274350798,pre_trigger_contamination,6633.8525,9576.5,8,0.568894649770607,0.7121077637967942,71.0,-3406.0,3173.5,295.377708978328,1.2281546452716086
56,334379,5859,B2,pre_trigger_contamination,pre_trigger_contamination,0.9656813383563093,pre_trigger_contamination,929.4750000000004,2235.0,4,0.487354156098268,0.9865771812080537,3097.0,672.5,-833.0,-103.02786377709016,2.214740100501876
56,334387,5867,B2,pre_trigger_contamination,pre_trigger_contamination,0.9806107424955106,pile_up,1028.4825,2534.5,4,0.556329721574544,0.9640954823436575,3595.0,520.0,-790.5,-96.54489164086704,1.4397453187556746
56,334435,5908,B2,pile_up,pile_up,0.9871869408676193,pre_trigger_contamination,540.5500000000002,7830.0,5,0.6213178483709885,0.752618135376756,2837.0,-2861.5,2338.0,58.867905056759184,1.9093582382490002
56,334435,5908,B4,pre_trigger_contamination,pre_trigger_contamination,0.9742048474565048,pile_up,469.1324999999997,1824.5,4,0.49861008154188285,0.8629761578514662,1879.0,312.0,-426.5,-69.10629514963911,1.178406951542116
56,334446,5918,B2,post_trigger_undershoot,post_trigger_undershoot,0.8315588494521431,pile_up,584.8349999999991,4411.0,6,0.2582028590878148,0.31716164135116753,240.0,398.5,-651.0,-80.18988648090837,0.7635210055431294
56,334480,5951,B2,pile_up,pile_up,0.9840756560160613,pre_trigger_contamination,310.6149999999998,6559.0,5,0.6137764735321549,0.5566397316664126,912.0,-2035.0,1364.0,32.22497420020572,2.099667429285515
56,334543,6011,B2,post_trigger_undershoot,post_trigger_undershoot,0.8904270484373538,post_trigger_undershoot,1746.5424999999996,2130.5,6,0.2913002999896555,0.4836892748181178,1525.0,1314.5,-1778.5,-81.41692466460309,0.3968748060411702
56,334606,6070,B2,pre_trigger_contamination,post_trigger_undershoot,0.8499074401282338,pre_trigger_contamination,1589.3449999999993,4577.0,7,0.0027406886858749122,0.9554293205156216,2428.0,1609.5,-1658.0,-119.69040247678025,0.45481377371749776
56,334610,6073,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,5778.1725,2488.5,0,0.0,0.0,4136.0,5483.5,-5815.5,-362.8080495356039,0.3000000000000007
56,334659,6120,B2,pile_up,pile_up,0.980641651288953,pile_up,218.17000000000007,7122.0,6,0.5778110259127652,0.5388935692221286,888.0,-2245.0,2017.0,85.92466460268287,1.00248569050465
56,334748,6204,B2,pre_trigger_contamination,post_trigger_undershoot,0.5642091883662268,pile_up,521.5849999999991,4161.0,6,0.24229309541247754,0.3407834655130978,1141.0,368.0,-584.0,-79.53147574819452,1.6295948132365674
56,334748,6204,B4,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,3899.0,1591.0,0,0.0,0.0,2522.0,3747.5,-3924.0,-265.16099071207475,0.3000000000000007
56,334777,6230,B2,pre_trigger_contamination,pre_trigger_contamination,0.9982592094946589,pre_trigger_contamination,5863.5,1340.5,2,0.0,0.0,5607.0,5217.5,-5888.5,-270.20123839009324,0.3000000000000007
56,334806,6259,B2,pre_trigger_contamination,pile_up,0.6361113281911792,pile_up,1118.3225000000002,4478.5,6,0.31221653680660544,0.3522384727029139,1430.0,68.5,-472.5,-41.84520123839041,0.45018446414656266
56,334815,6268,B2,pre_trigger_contamination,pile_up,0.4485101586131893,post_trigger_undershoot,3175.8125,2912.5,6,0.26520781318842707,0.7060944206008584,5276.0,-128.0,-430.5,-7.361197110423236,0.1277900245530459
56,334826,6279,B2,pre_trigger_contamination,pre_trigger_contamination,0.7454957596742682,pre_trigger_contamination,1814.2849999999999,4381.0,3,0.6307605421686747,0.5724720383474092,6261.0,181.0,-792.0,-66.60681114551095,0.9413050479873002
56,334861,6312,B2,pile_up,pile_up,0.9888619631623136,pre_trigger_contamination,771.4300000000003,3438.0,4,0.623015873015873,0.8184991273996509,4023.0,-40.5,-348.0,-70.60061919504672,0.5616115889636832
56,334884,6334,B2,pre_trigger_contamination,pre_trigger_contamination,0.998480411817731,pile_up,3877.0,1177.0,2,0.0,0.0,5079.0,3399.5,-3826.0,-184.24251805985605,0.3000000000000007
56,334896,6345,B2,pile_up,pile_up,0.9501537862615915,pre_trigger_contamination,244.96500000000015,6869.0,6,0.6195517444577652,0.598922696171204,924.0,-2588.5,2189.0,122.17440660474679,0.8049827053698211
56,334903,6351,B2,pre_trigger_contamination,pre_trigger_contamination,0.9541807940944427,pile_up,4478.2,1720.0,2,0.13795712484237074,0.31802325581395346,6224.0,2920.0,-3521.0,-143.39112487100132,0.3000000000000007
56,334918,6366,B2,pile_up,pile_up,0.9682552971845104,pre_trigger_contamination,1556.4700000000003,4502.0,3,0.6726973163081018,0.7383385162150156,6126.0,-262.0,-359.0,-54.11558307533587,0.7939986974762654
56,334955,6399,B2,pile_up,pile_up,0.5041705556964463,post_trigger_undershoot,398.47999999999956,4968.0,5,0.3842891760904685,0.605475040257649,231.0,49.0,-473.0,-96.63673890608912,1.1083776080136976
56,334959,6403,B2,pile_up,post_trigger_undershoot,0.61472120718342,electronics_baseline_drift,10623.995,5267.0,8,0.19266739627897722,0.9515853426998291,43.0,388.0,-566.0,20.78328173374594,2.017198110827235
56,334986,6429,B2,pile_up,pile_up,0.9849193014415548,pre_trigger_contamination,1062.62,6092.0,6,0.5391359888514691,0.7099474720945502,4274.0,-2315.5,2174.0,69.46542827657339,1.3866081834204964
56,334986,6429,B4,pre_trigger_contamination,pre_trigger_contamination,0.3853558102858206,post_trigger_undershoot,2789.1925,4420.5,3,0.46190998329156224,0.44010858500169664,7276.0,-408.0,-559.5,-40.81940144478885,1.6919123600767563
56,335005,6448,B2,post_trigger_undershoot,post_trigger_undershoot,0.5447078510175161,pre_trigger_contamination,9357.8625,6842.5,4,0.5409667772603515,0.7226160029229083,8928.0,-799.5,-9460.5,146.26315789473674,1.6672160208212858
56,335060,6500,B2,pre_trigger_contamination,pre_trigger_contamination,0.9859255941218558,pre_trigger_contamination,3533.5,1189.5,0,0.017558187015108206,0.01807482135350988,1219.0,3518.0,-3558.5,-280.14551083591346,0.3000000000000007
56,335088,6526,B2,pile_up,pile_up,0.671809036860752,pile_up,2123.9125000000004,6772.5,6,0.4570244811277735,0.9125876707272056,4669.0,-1333.0,987.5,79.85036119711003,0.7016585121483843
56,335088,6526,B4,pre_trigger_contamination,pre_trigger_contamination,0.9474733365328539,electronics_baseline_drift,3288.5,1558.5,3,0.19929547395388555,0.29162656400384984,4872.0,2077.5,-2651.5,-111.29824561403544,0.3000000000000007
56,335127,6563,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4268.515,1899.0,0,0.0,0.0,2669.0,4156.5,-4297.0,-306.0392156862745,0.3000000000000007
56,335152,6584,B2,pile_up,pile_up,0.7347641882359162,pile_up,1967.3424999999997,4810.5,3,0.6170282708744247,0.635380937532481,6850.0,-110.0,-644.5,-63.49638802889618,0.2905525141009955
56,335180,6609,B2,pre_trigger_contamination,pre_trigger_contamination,0.9984669395446812,pile_up,4950.5,1538.5,0,0.0,0.0,2699.0,4764.5,-4975.5,-326.08462332301355,0.3000000000000007
56,335184,6613,B2,pre_trigger_contamination,pre_trigger_contamination,0.9982592094946589,pre_trigger_contamination,5609.5,1024.5,2,0.0,0.0,6055.0,5025.5,-5634.5,-241.84829721362294,0.3000000000000007
56,335222,6644,B2,pre_trigger_contamination,pre_trigger_contamination,0.9884239308372846,pre_trigger_contamination,3673.5,1095.5,0,0.015723270440251572,0.01597444089456869,1213.0,3585.5,-3698.5,-275.52941176470574,0.3000000000000007
56,335269,6688,B2,pile_up,electronics_baseline_drift,0.5546872784099565,electronics_baseline_drift,7241.845,8277.0,5,0.6717620900500277,0.9109580765978011,4495.0,-2936.0,-7366.0,144.8266253869966,0.6477671546178021
56,335328,6741,B2,pile_up,electronics_baseline_drift,0.7159703202151614,post_trigger_undershoot,1439.0,1573.0,14,0.21634241245136188,0.8188175460902734,2572.0,-1401.5,936.0,64.95149638802866,0.5301036085145885
56,335357,6769,B2,pre_trigger_contamination,pile_up,0.6704576438264731,pile_up,1180.1625000000004,5422.5,6,0.26097766828622915,0.3316735822959889,1536.0,-49.0,-197.5,-60.35810113519116,0.501517000910253
56,335375,6787,B2,pre_trigger_contamination,pre_trigger_contamination,0.9948585935669059,pre_trigger_contamination,3584.0,1334.0,0,0.03751803751803752,0.02623688155922039,1473.0,3554.0,-3609.0,-280.35913312693515,0.3000000000000007
56,335459,6864,B2,post_trigger_undershoot,post_trigger_undershoot,0.9024416361045291,pile_up,995.0349999999999,3531.0,5,0.24501278772378515,0.47635230812800905,1321.0,506.5,-963.0,-90.50773993808062,0.6065499330166837
56,335503,6905,B2,pre_trigger_contamination,pre_trigger_contamination,0.9696262195156451,electronics_baseline_drift,2620.5,1299.5,3,0.499013357619915,0.6360138514813389,3945.0,2220.0,-2538.5,-150.30030959752347,0.45000000000000107
56,335621,7017,B2,pre_trigger_contamination,pre_trigger_contamination,0.9989182368094045,pre_trigger_contamination,3698.0,1594.0,0,0.04321728691476591,0.0451693851944793,1711.0,3548.0,-3723.0,-278.92466460268355,0.3000000000000007
56,335637,7030,B2,pile_up,pile_up,0.9384841592431503,post_trigger_undershoot,263.5025000000005,5666.5,6,0.5238896266784713,0.4550427953763346,508.0,-1245.5,1111.5,32.4375644994839,1.198881825792474
56,335656,7049,B2,pile_up,pile_up,0.4341111690639779,pile_up,3111.5600000000004,5496.0,7,0.21144429865267067,0.9275836972343523,7677.0,-263.5,191.0,6.265221878224485,0.7654997084164519
56,335679,7072,B4,pile_up,pile_up,0.9908310608409426,electronics_baseline_drift,415.9475000000002,4103.5,4,0.681011340601545,0.754599731936152,3992.0,-961.5,494.5,-12.346749226006617,1.0064493867254756
56,335698,7090,B2,pile_up,pile_up,0.9877391648836252,pre_trigger_contamination,1048.3075,5879.5,5,0.5932739262907467,0.6384046262437282,3937.0,-2270.5,1508.5,41.93911248709962,1.5006663575564057
56,335706,7097,B2,pile_up,pile_up,0.8226906342942438,post_trigger_undershoot,247.58250000000044,5394.5,6,0.3578506366653329,0.4462878858096209,295.0,-16.5,-178.5,-48.8152734778127,1.5266583721247053
56,335723,7110,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4034.5225,1998.5,0,0.0,0.0,2371.0,3897.5,-4064.5,-292.35294117647084,0.3000000000000007
56,335730,7117,B2,post_trigger_undershoot,post_trigger_undershoot,0.9022599107051859,electronics_baseline_drift,646.9025000000001,4906.5,5,0.6139306444411371,0.876897992458983,546.0,201.0,-10366.5,-11.784313725490662,1.745003063320456
56,335732,7119,B2,post_trigger_undershoot,post_trigger_undershoot,0.942244543291813,pre_trigger_contamination,2362.5,1177.5,5,0.0,0.6577494692144373,827.0,1641.0,-2387.5,-151.76264189886504,0.6637500000000003
56,335747,7132,B2,pre_trigger_contamination,pre_trigger_contamination,0.9792356745036761,electronics_baseline_drift,2398.3275000000003,2411.5,3,0.5530226797739763,0.5737093095583662,4846.0,1390.0,-1814.5,-105.67595459236362,1.6780130041024846
56,335760,7144,B2,pile_up,pile_up,0.9898351113106085,post_trigger_undershoot,258.15499999999975,3123.0,4,0.6573479865233435,0.9727825808517451,2371.0,-196.0,-38.0,-59.528379772962055,0.9151404174911306
56,335769,7151,B2,pile_up,pile_up,0.9827085564230813,post_trigger_undershoot,233.1300000000001,6458.0,5,0.6416574773093562,0.6119541653762774,760.0,-2311.0,1609.0,55.556243550051256,2.2193853985814807
56,335835,7215,B2,pre_trigger_contamination,pre_trigger_contamination,0.9724929259545124,pile_up,2163.1475,2023.5,3,0.557223682451998,0.7094143810229799,4217.0,1545.0,-1924.5,-126.50051599587256,0.5999999999999996
56,335849,7227,B2,pre_trigger_contamination,post_trigger_undershoot,0.8580063518410042,pile_up,956.4249999999993,4305.0,6,0.1901519495412844,0.3686411149825784,1131.0,687.0,-1021.0,-98.71620227038231,0.4661972477064209
56,335868,7245,B2,pile_up,pile_up,0.6858979387612361,electronics_baseline_drift,1530.1374999999998,5757.5,6,0.4557522123893805,0.4473295701259227,2061.0,-1041.5,784.5,21.13622291021652,0.05047970576820937
56,335883,7260,B2,pile_up,electronics_baseline_drift,0.374294754344906,electronics_baseline_drift,8808.3075,6679.5,4,0.70159492143438,0.9350250767273,5396.0,-1400.0,-8908.5,150.48710010319897,0.23429993521879489
56,335918,7294,B2,pre_trigger_contamination,pre_trigger_contamination,0.9355052248240338,electronics_baseline_drift,3224.5,1151.5,3,0.23218552354181307,0.23751628310898829,4401.0,2662.5,-3113.5,-158.12487100103246,0.3000000000000007
56,335930,7303,B2,electronics_baseline_drift,electronics_baseline_drift,0.8889607403685279,post_trigger_undershoot,1122.9099999999999,3006.0,13,0.4312995729103112,0.8330006653359947,1158.0,-2488.5,2092.0,195.22291021671816,0.8726156531528586
56,335956,7329,B2,post_trigger_undershoot,post_trigger_undershoot,0.9631082114666667,post_trigger_undershoot,1770.8875000000007,3107.5,5,0.32710557532621587,0.46098149637972646,879.0,1057.0,-1817.5,-119.13519091847273,0.02102249618708818
56,335970,7341,B2,pile_up,pile_up,0.9903124666499004,post_trigger_undershoot,323.71500000000015,3419.0,4,0.6473489519112207,0.882714243930974,2980.0,-188.0,-164.0,-67.31062951496403,0.8193882128796703
56,336009,7378,B2,pre_trigger_contamination,pre_trigger_contamination,0.9566058204256073,electronics_baseline_drift,3528.0,1410.0,2,0.27364341085271315,0.3872340425531915,4963.0,2602.0,-3027.0,-141.52941176470625,0.3000000000000007
56,336068,7436,B2,pre_trigger_contamination,pre_trigger_contamination,0.9833891614233916,post_trigger_undershoot,1685.2825000000003,2814.5,3,0.6556954853331273,0.7214425297566175,4542.0,727.0,-1126.5,-88.01444788441704,2.6429698626882274
56,336077,7443,B2,pre_trigger_contamination,post_trigger_undershoot,0.7374865111033265,pre_trigger_contamination,778.3549999999996,4443.0,5,0.30881084411583487,0.6007202340760748,967.0,520.5,-845.0,-120.22703818369499,1.1544287474694146
56,336081,7447,B2,pre_trigger_contamination,pre_trigger_contamination,0.981563525375362,pile_up,1742.2524999999996,2216.5,3,0.6068455824717256,0.8041958041958042,3992.0,1263.0,-1554.5,-121.76367389060913,1.5800679332611702
56,336087,7453,B2,pile_up,pile_up,0.9872406639178096,pre_trigger_contamination,354.89999999999964,4340.0,5,0.6186557875812474,0.7158986175115207,1414.0,-815.5,-27.0,-11.048503611971446,1.3402671563196886
56,336088,7454,B2,electronics_baseline_drift,electronics_baseline_drift,0.5746091464529909,pile_up,6404.1525,7756.5,2,0.7845403920740082,0.7095339392767357,14277.0,-2844.0,2003.5,170.34778121774974,0.09455530918561372
56,336098,7467,B2,pre_trigger_contamination,pre_trigger_contamination,0.998480411817731,pile_up,4009.0,1210.0,2,0.0,0.0,5244.0,3479.5,-3926.0,-182.02373581011364,0.3000000000000007
56,336116,7480,B2,pile_up,electronics_baseline_drift,0.596818820038223,electronics_baseline_drift,6821.5075,8799.5,4,0.787301870568958,0.975225865105972,4312.0,-3287.0,-6953.5,219.8482972136222,0.29335374113791435
56,336132,7495,B2,pre_trigger_contamination,pre_trigger_contamination,0.9645786130204532,post_trigger_undershoot,2079.5,1647.5,3,0.5376569037656904,0.8227617602427921,3752.0,1742.5,-1993.5,-138.9473684210526,0.45000000000000107
56,336167,7525,B2,pre_trigger_contamination,pre_trigger_contamination,0.719355104963084,pre_trigger_contamination,1857.9575000000004,2569.5,6,0.42190469317553103,0.7758318739054291,3717.0,455.5,-855.5,-39.8813209494327,1.2723115307256343
56,336181,7538,B2,electronics_baseline_drift,electronics_baseline_drift,0.9223122094267995,post_trigger_undershoot,6610.755,8283.0,5,0.8161972225856494,0.8914644452493058,14.0,-3312.0,-6735.0,282.54489164086664,0.10924777383147877
56,336214,7569,B2,post_trigger_undershoot,post_trigger_undershoot,0.962522573401333,electronics_baseline_drift,3328.2675,4215.5,6,0.0560433185070586,0.17186573360218244,4090.0,1715.0,-1834.5,-143.28276573787446,0.8537499999999998
56,336321,7672,B2,pile_up,pile_up,0.7176554988020117,post_trigger_undershoot,1113.6149999999998,8159.0,7,0.4888786975464343,0.9110185071699963,2814.0,-2228.5,1942.0,136.0247678018571,1.034244937194738
56,336321,7672,B4,pre_trigger_contamination,pre_trigger_contamination,0.9964011724186876,pile_up,5713.5,1534.5,2,0.0,0.0,7273.0,3393.5,-4634.5,-172.17337461300323,0.3000000000000007
56,336451,7793,B2,pre_trigger_contamination,pre_trigger_contamination,0.9343631181283105,post_trigger_undershoot,738.5,1103.5,4,0.3196480938416422,0.6837335749886724,1766.0,593.5,-710.5,-68.4076367389063,0.6545714285714297
56,336581,7912,B2,pre_trigger_contamination,pile_up,0.5599101210163102,post_trigger_undershoot,201.0,1613.0,5,0.41528739091182665,0.7954122752634842,1227.0,44.0,-124.0,-44.44375644994866,0.003125323471617314
56,336643,7971,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pre_trigger_contamination,3701.0,1133.0,0,0.0,0.0,1333.0,3660.0,-3726.0,-282.73477812177515,0.3000000000000007
56,336696,8019,B2,pre_trigger_contamination,pre_trigger_contamination,0.9652193873073831,electronics_baseline_drift,2959.8675000000003,1975.5,3,0.42621204049014383,0.42951151607188054,4965.0,1988.0,-2414.5,-124.24561403508794,0.5999999999999996
56,336725,8045,B2,pile_up,pile_up,0.950022538827345,pile_up,209.53000000000065,6098.0,5,0.5648039669781761,0.6049524434240735,1100.0,-1396.0,865.0,-16.501547987616586,0.9880843743193122
56,336733,8051,B2,pre_trigger_contamination,pre_trigger_contamination,0.9987951770158147,pre_trigger_contamination,3772.5,1446.5,0,0.07037275064267352,0.07569996543380574,1702.0,3621.0,-3797.5,-276.85552115583084,0.3000000000000007
56,336755,8073,B2,pre_trigger_contamination,pre_trigger_contamination,0.9980343717349224,pile_up,4461.0,1571.0,2,0.0,0.0,6057.0,3486.5,-3986.0,-174.99896800825636,0.3000000000000007
56,336774,8092,B2,pile_up,pile_up,0.9794501517398198,post_trigger_undershoot,596.4274999999998,3671.5,6,0.609052757793765,0.6352989241454446,1145.0,-586.5,-29.5,38.54798761609911,1.7097734343915296
56,336811,8127,B2,pre_trigger_contamination,pre_trigger_contamination,0.9709365991006025,electronics_baseline_drift,2538.5,1396.5,3,0.5330819108111684,0.6813462226996062,3960.0,2076.5,-2434.5,-144.52734778121808,0.45000000000000107
56,336890,8195,B2,pre_trigger_contamination,pre_trigger_contamination,0.9564227071034322,pile_up,3488.415,3239.0,3,0.2283180365061359,0.20654523000926212,6776.0,1764.0,-2398.0,-108.8276573787413,0.45000000000000107
56,336927,8230,B2,pile_up,pile_up,0.4953764944504031,pre_trigger_contamination,2274.6499999999996,6890.0,5,0.6330447566154851,0.8358490566037736,4129.0,-1094.0,-9160.0,71.55211558307494,0.6045327614237435
56,336929,8231,B2,pile_up,pile_up,0.9466250830385622,electronics_baseline_drift,260.0550000000003,4863.0,6,0.6858883147357647,0.7779148673658236,565.0,-2233.5,1299.0,127.92672858617111,1.6858682794048567
56,336947,8248,B2,pile_up,pile_up,0.9692248158267307,electronics_baseline_drift,305.1300000000001,7258.0,6,0.5644758735440932,0.48346651970239735,779.0,-2271.0,1944.0,83.18575851393162,0.9526812140060601
56,336987,8287,B2,post_trigger_undershoot,post_trigger_undershoot,0.8181531515661277,electronics_baseline_drift,485.5224999999991,5398.5,5,0.5454994049519608,0.7119570250995647,867.0,194.5,-10419.5,-22.217750257998134,2.5179846715257934
56,337026,8322,B2,electronics_baseline_drift,electronics_baseline_drift,0.8957055650781004,electronics_baseline_drift,6633.2025,9286.5,6,0.6940052700922266,0.9822322726538524,118.0,-3479.5,-6772.5,233.9525283797728,0.18698945981554704
56,337074,8365,B2,post_trigger_undershoot,post_trigger_undershoot,0.7166226293122447,post_trigger_undershoot,580.3474999999999,6343.5,5,0.6449456142101586,0.7365807519508158,710.0,-573.5,-9642.5,35.88854489164079,0.46118600659982345
56,337129,8418,B2,pre_trigger_contamination,post_trigger_undershoot,0.7491740205488465,pre_trigger_contamination,757.1700000000001,4922.0,5,0.2627072656014471,0.48699715562779355,1105.0,386.5,-831.0,-118.84623323013452,0.7593016710452654
56,337177,8464,B2,post_trigger_undershoot,post_trigger_undershoot,0.9630264189948103,pile_up,1622.7275000000009,3651.5,5,0.18110408029674885,0.5374503628645761,2117.0,1455.0,-1677.5,-171.64705882353,0.3962500000000002
56,337223,8505,B2,pre_trigger_contamination,pre_trigger_contamination,0.5842827501918496,post_trigger_undershoot,2259.245,2317.0,6,0.4329612606697308,0.6819162710401381,3297.0,895.5,-1385.0,-34.64189886480917,2.5498358502954694
56,337223,8505,B4,pre_trigger_contamination,pre_trigger_contamination,0.9533002179146486,electronics_baseline_drift,3195.0,1193.0,2,0.21814254859611232,0.24308466051969824,4413.0,2460.0,-2874.0,-134.73065015479904,0.3000000000000007
56,337233,8515,B2,pre_trigger_contamination,pre_trigger_contamination,0.9817550272534403,post_trigger_undershoot,947.9849999999997,1801.0,4,0.4250795933038924,0.7717934480843975,2590.0,737.0,-898.0,-93.91228070175475,1.9414852624011498
56,337240,8521,B2,pile_up,electronics_baseline_drift,0.6527522950974708,pile_up,6726.23,7718.0,7,0.6079598158811278,0.9672194869137082,2278.0,-3411.5,3055.0,258.0588235294117,0.15966963176225502
56,337250,8531,B2,pile_up,pile_up,0.7789676515937536,pile_up,2047.8424999999997,6310.5,6,0.4417303426176978,0.5482132953014817,3905.0,-1316.0,1004.5,15.374613003095654,0.03184164421909941
56,337254,8534,B2,post_trigger_undershoot,post_trigger_undershoot,0.9232035697285831,pile_up,1054.4300000000003,4438.0,6,0.18118857595145438,0.3206399278954484,651.0,634.0,-1121.0,-116.33642930856563,0.7292806967124292
56,337346,8648,B2,pre_trigger_contamination,pre_trigger_contamination,0.9413841149717223,electronics_baseline_drift,2918.5,1011.5,2,0.46476826964986195,0.4107760751359367,3817.0,2686.5,-2943.5,-174.17543859649166,0.3000000000000007
56,337368,8668,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4333.3125,2012.5,0,0.0,0.0,3126.0,4154.5,-4363.5,-302.34674922600635,0.3000000000000007
56,337384,8683,B2,pile_up,pile_up,0.8183989392617864,pre_trigger_contamination,297.40750000000025,6739.5,5,0.6506859528780197,0.6544254024779286,2920.0,-3352.0,2729.5,113.02889576883359,1.3370381939074747
56,337384,8683,B4,pile_up,pile_up,0.9706134337171313,electronics_baseline_drift,553.3450000000003,4177.0,4,0.6945851885971647,0.7337802250418961,4339.0,-1307.0,1054.0,38.49948400412758,1.5555412773619128
56,337436,8732,B2,pre_trigger_contamination,pre_trigger_contamination,0.975196759784973,pre_trigger_contamination,4180.5,1008.5,1,0.0,0.0,1531.0,3891.0,-4205.5,-273.91744066047534,0.3000000000000007
56,337459,8754,B2,pile_up,pile_up,0.92475708472922,post_trigger_undershoot,201.95250000000033,2236.5,5,0.46422898971065535,0.8014755197853789,1457.0,-3.0,-90.5,-51.91847265221921,0.3633045030072708
56,337473,8767,B2,electronics_baseline_drift,electronics_baseline_drift,0.563955408490262,pre_trigger_contamination,6621.345,8177.0,16,0.0,0.7887978476213771,30.0,-3323.5,-6744.0,84.53353973168201,0.4541004051801236
56,337505,8798,B2,post_trigger_undershoot,post_trigger_undershoot,0.8890183769317586,electronics_baseline_drift,835.5974999999999,5393.5,6,0.18346017989148247,0.4454435895058867,176.0,727.0,-916.5,-29.3601651186793,1.494166560455434
56,337571,8859,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pre_trigger_contamination,3979.5,1549.5,0,0.0,0.0,1833.0,3844.5,-4004.5,-293.33023735810156,0.3000000000000007
56,337667,8950,B2,pile_up,pile_up,0.8235328668499042,post_trigger_undershoot,354.16250000000036,6822.5,5,0.4551595511253213,0.5469402711615976,970.0,-742.5,322.5,-63.82868937048513,0.7847468535636994
56,337691,8974,B2,pre_trigger_contamination,pre_trigger_contamination,0.9410443649521915,pre_trigger_contamination,3392.5,1119.5,2,0.016539774218955108,0.02813756141134435,4537.0,2935.5,-3356.5,-168.56449948400436,0.3000000000000007
56,337739,9021,B2,pile_up,pile_up,0.9439763419728636,post_trigger_undershoot,258.78000000000065,5748.0,6,0.5079758657740309,0.4716423103688239,720.0,-1364.0,1110.0,22.6233230134157,1.7554188808774596
56,337769,9047,B2,pre_trigger_contamination,pre_trigger_contamination,0.9542595530389252,pile_up,2324.0,1071.0,3,0.4850232558139535,0.9234360410831,3257.0,2175.0,-2349.0,-158.44582043343692,0.3000000000000007
56,337778,9056,B2,pile_up,pile_up,0.9316586055441182,pre_trigger_contamination,363.6375000000007,7457.5,5,0.5580595354328921,0.517800871605766,1021.0,-1816.0,1189.5,-7.6047471620229095,1.4298781128444031
56,337787,9065,B2,pile_up,pile_up,0.9903343013612914,electronics_baseline_drift,363.1199999999999,6792.0,4,0.6683807920357221,0.616166077738516,5564.0,-2488.0,1327.0,9.869969040247478,0.9639258950255076
56,337809,9086,B2,pile_up,pile_up,0.9855977376854537,post_trigger_undershoot,535.2574999999997,3749.5,6,0.5728226575684203,0.6775570076010135,1083.0,-912.5,101.5,23.966976264189675,1.782178901096449
56,337826,9102,B2,electronics_baseline_drift,electronics_baseline_drift,0.9733541444989591,electronics_baseline_drift,6614.0525,9296.5,5,0.7711552612214864,0.8154144032700479,74.0,-3302.5,-6753.5,253.29308565531463,0.1722818644768358
56,337879,9151,B2,pile_up,pile_up,0.8488987540434954,post_trigger_undershoot,368.3924999999999,6340.5,5,0.5157926480858358,0.5861525116315748,522.0,-935.5,520.5,-27.432404540764306,1.5473991588465519
56,337976,9244,B2,pre_trigger_contamination,pre_trigger_contamination,0.9699192898346427,post_trigger_undershoot,2877.5125,1732.5,3,0.41434429077767737,0.41183261183261183,4636.0,2182.5,-2601.5,-143.7812177502585,0.5999999999999996
56,338053,9317,B2,pile_up,pile_up,0.8510449321676191,pile_up,529.7800000000007,5748.0,6,0.44681439485601687,0.40727209464161446,894.0,-770.0,530.0,-8.079463364293455,0.5240227238340474
56,338100,9363,B2,pile_up,post_trigger_undershoot,0.5375028310892331,pre_trigger_contamination,2675.2974999999997,6213.5,5,0.5742960929106196,0.8092862315925002,4610.0,-579.0,-9677.5,50.99793601651145,0.026021467158619416
