stave,amp_bin,amp_low_adc,amp_high_adc,n_train,source,heldout_run,template_kind
B2,1,1500.0,2200.0,685,stave_amp_bin,61,local_half_run
B2,2,2200.0,3200.0,1496,stave_amp_bin,61,local_half_run
B2,3,3200.0,4700.0,1859,stave_amp_bin,61,local_half_run
B2,4,4700.0,6800.0,782,stave_amp_bin,61,local_half_run
B2,5,6800.0,10000.0,241,stave_amp_bin,61,local_half_run
B2,6,10000.0,15000.0,1,stave_fallback,61,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,61,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,61,local_half_run
B4,0,1000.0,1500.0,145,stave_amp_bin,61,local_half_run
B4,1,1500.0,2200.0,312,stave_amp_bin,61,local_half_run
B4,2,2200.0,3200.0,972,stave_amp_bin,61,local_half_run
B4,3,3200.0,4700.0,634,stave_amp_bin,61,local_half_run
B4,4,4700.0,6800.0,156,stave_amp_bin,61,local_half_run
B4,5,6800.0,10000.0,6,stave_fallback,61,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,61,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,61,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,61,local_half_run
B6,0,1000.0,1500.0,87,stave_amp_bin,61,local_half_run
B6,1,1500.0,2200.0,200,stave_amp_bin,61,local_half_run
B6,2,2200.0,3200.0,522,stave_amp_bin,61,local_half_run
B6,3,3200.0,4700.0,383,stave_amp_bin,61,local_half_run
B6,4,4700.0,6800.0,55,stave_amp_bin,61,local_half_run
B6,5,6800.0,10000.0,2,stave_fallback,61,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,61,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,61,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,61,local_half_run
B8,0,1000.0,1500.0,33,stave_amp_bin,61,local_half_run
B8,1,1500.0,2200.0,41,stave_amp_bin,61,local_half_run
B8,2,2200.0,3200.0,156,stave_amp_bin,61,local_half_run
B8,3,3200.0,4700.0,217,stave_amp_bin,61,local_half_run
B8,4,4700.0,6800.0,71,stave_amp_bin,61,local_half_run
B8,5,6800.0,10000.0,1,stave_fallback,61,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,61,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,61,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,61,local_half_run
B2,0,1000.0,1500.0,26244,stave_amp_bin,62,external_other_runs
B2,1,1500.0,2200.0,31323,stave_amp_bin,62,external_other_runs
B2,2,2200.0,3200.0,55566,stave_amp_bin,62,external_other_runs
B2,3,3200.0,4700.0,96503,stave_amp_bin,62,external_other_runs
B2,4,4700.0,6800.0,157551,stave_amp_bin,62,external_other_runs
B2,5,6800.0,10000.0,200582,stave_amp_bin,62,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,62,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,62,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,62,external_other_runs
B4,0,1000.0,1500.0,2932,stave_amp_bin,62,external_other_runs
B4,1,1500.0,2200.0,4634,stave_amp_bin,62,external_other_runs
B4,2,2200.0,3200.0,12141,stave_amp_bin,62,external_other_runs
B4,3,3200.0,4700.0,9569,stave_amp_bin,62,external_other_runs
B4,4,4700.0,6800.0,2476,stave_amp_bin,62,external_other_runs
B4,5,6800.0,10000.0,181,stave_amp_bin,62,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,62,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,62,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,62,external_other_runs
B6,0,1000.0,1500.0,1684,stave_amp_bin,62,external_other_runs
B6,1,1500.0,2200.0,2788,stave_amp_bin,62,external_other_runs
B6,2,2200.0,3200.0,5957,stave_amp_bin,62,external_other_runs
B6,3,3200.0,4700.0,4576,stave_amp_bin,62,external_other_runs
B6,4,4700.0,6800.0,584,stave_amp_bin,62,external_other_runs
B6,5,6800.0,10000.0,14,stave_fallback,62,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,62,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,62,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,62,external_other_runs
B8,0,1000.0,1500.0,749,stave_amp_bin,62,external_other_runs
B8,1,1500.0,2200.0,778,stave_amp_bin,62,external_other_runs
B8,2,2200.0,3200.0,1990,stave_amp_bin,62,external_other_runs
B8,3,3200.0,4700.0,2204,stave_amp_bin,62,external_other_runs
B8,4,4700.0,6800.0,584,stave_amp_bin,62,external_other_runs
B8,5,6800.0,10000.0,18,stave_fallback,62,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,62,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,62,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,62,external_other_runs
B2,0,1000.0,1500.0,607,stave_amp_bin,62,local_half_run
B2,1,1500.0,2200.0,786,stave_amp_bin,62,local_half_run
B2,2,2200.0,3200.0,1487,stave_amp_bin,62,local_half_run
B2,3,3200.0,4700.0,1801,stave_amp_bin,62,local_half_run
B2,4,4700.0,6800.0,770,stave_amp_bin,62,local_half_run
B2,5,6800.0,10000.0,288,stave_amp_bin,62,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,62,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,62,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,62,local_half_run
B4,0,1000.0,1500.0,153,stave_amp_bin,62,local_half_run
B4,1,1500.0,2200.0,294,stave_amp_bin,62,local_half_run
B4,2,2200.0,3200.0,870,stave_amp_bin,62,local_half_run
B4,3,3200.0,4700.0,589,stave_amp_bin,62,local_half_run
B4,4,4700.0,6800.0,137,stave_amp_bin,62,local_half_run
B4,5,6800.0,10000.0,5,stave_fallback,62,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,62,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,62,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,62,local_half_run
B6,0,1000.0,1500.0,100,stave_amp_bin,62,local_half_run
B6,1,1500.0,2200.0,212,stave_amp_bin,62,local_half_run
B6,2,2200.0,3200.0,477,stave_amp_bin,62,local_half_run
B6,3,3200.0,4700.0,318,stave_amp_bin,62,local_half_run
B6,4,4700.0,6800.0,30,stave_amp_bin,62,local_half_run
B6,5,6800.0,10000.0,1,stave_fallback,62,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,62,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,62,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,62,local_half_run
B8,0,1000.0,1500.0,34,stave_amp_bin,62,local_half_run
B8,1,1500.0,2200.0,47,stave_amp_bin,62,local_half_run
B8,2,2200.0,3200.0,145,stave_amp_bin,62,local_half_run
B8,3,3200.0,4700.0,167,stave_amp_bin,62,local_half_run
B8,4,4700.0,6800.0,42,stave_amp_bin,62,local_half_run
B8,5,6800.0,10000.0,1,stave_fallback,62,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,62,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,62,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,62,local_half_run
B2,0,1000.0,1500.0,26182,stave_amp_bin,63,external_other_runs
B2,1,1500.0,2200.0,31058,stave_amp_bin,63,external_other_runs
B2,2,2200.0,3200.0,55021,stave_amp_bin,63,external_other_runs
B2,3,3200.0,4700.0,96151,stave_amp_bin,63,external_other_runs
B2,4,4700.0,6800.0,156651,stave_amp_bin,63,external_other_runs
B2,5,6800.0,10000.0,199776,stave_amp_bin,63,external_other_runs
B2,6,10000.0,15000.0,19,stave_fallback,63,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,63,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,63,external_other_runs
B4,0,1000.0,1500.0,2989,stave_amp_bin,63,external_other_runs
B4,1,1500.0,2200.0,4756,stave_amp_bin,63,external_other_runs
B4,2,2200.0,3200.0,12896,stave_amp_bin,63,external_other_runs
B4,3,3200.0,4700.0,10054,stave_amp_bin,63,external_other_runs
B4,4,4700.0,6800.0,2595,stave_amp_bin,63,external_other_runs
B4,5,6800.0,10000.0,181,stave_amp_bin,63,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,63,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,63,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,63,external_other_runs
B6,0,1000.0,1500.0,1760,stave_amp_bin,63,external_other_runs
B6,1,1500.0,2200.0,2944,stave_amp_bin,63,external_other_runs
B6,2,2200.0,3200.0,6464,stave_amp_bin,63,external_other_runs
B6,3,3200.0,4700.0,4981,stave_amp_bin,63,external_other_runs
B6,4,4700.0,6800.0,628,stave_amp_bin,63,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,63,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,63,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,63,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,63,external_other_runs
B8,0,1000.0,1500.0,770,stave_amp_bin,63,external_other_runs
B8,1,1500.0,2200.0,827,stave_amp_bin,63,external_other_runs
B8,2,2200.0,3200.0,2132,stave_amp_bin,63,external_other_runs
B8,3,3200.0,4700.0,2407,stave_amp_bin,63,external_other_runs
B8,4,4700.0,6800.0,644,stave_amp_bin,63,external_other_runs
B8,5,6800.0,10000.0,19,stave_fallback,63,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,63,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,63,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,63,external_other_runs
B2,0,1000.0,1500.0,664,stave_amp_bin,63,local_half_run
B2,1,1500.0,2200.0,890,stave_amp_bin,63,local_half_run
B2,2,2200.0,3200.0,1786,stave_amp_bin,63,local_half_run
B2,3,3200.0,4700.0,1985,stave_amp_bin,63,local_half_run
B2,4,4700.0,6800.0,1179,stave_amp_bin,63,local_half_run
B2,5,6800.0,10000.0,675,stave_amp_bin,63,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,63,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,63,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,63,local_half_run
B4,0,1000.0,1500.0,117,stave_amp_bin,63,local_half_run
B4,1,1500.0,2200.0,244,stave_amp_bin,63,local_half_run
B4,2,2200.0,3200.0,516,stave_amp_bin,63,local_half_run
B4,3,3200.0,4700.0,370,stave_amp_bin,63,local_half_run
B4,4,4700.0,6800.0,66,stave_amp_bin,63,local_half_run
B4,5,6800.0,10000.0,8,stave_fallback,63,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,63,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,63,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,63,local_half_run
B6,0,1000.0,1500.0,61,stave_amp_bin,63,local_half_run
B6,1,1500.0,2200.0,131,stave_amp_bin,63,local_half_run
B6,2,2200.0,3200.0,263,stave_amp_bin,63,local_half_run
B6,3,3200.0,4700.0,133,stave_amp_bin,63,local_half_run
B6,4,4700.0,6800.0,4,stave_fallback,63,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,63,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,63,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,63,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,63,local_half_run
B8,0,1000.0,1500.0,19,stave_fallback,63,local_half_run
B8,1,1500.0,2200.0,28,stave_fallback,63,local_half_run
B8,2,2200.0,3200.0,70,stave_amp_bin,63,local_half_run
B8,3,3200.0,4700.0,92,stave_amp_bin,63,local_half_run
B8,4,4700.0,6800.0,16,stave_fallback,63,local_half_run
B8,5,6800.0,10000.0,1,stave_fallback,63,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,63,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,63,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,63,local_half_run
B2,0,1000.0,1500.0,26359,stave_amp_bin,64,external_other_runs
B2,1,1500.0,2200.0,31189,stave_amp_bin,64,external_other_runs
B2,2,2200.0,3200.0,55659,stave_amp_bin,64,external_other_runs
B2,3,3200.0,4700.0,96907,stave_amp_bin,64,external_other_runs
B2,4,4700.0,6800.0,157114,stave_amp_bin,64,external_other_runs
B2,5,6800.0,10000.0,200269,stave_amp_bin,64,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,64,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,64,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,64,external_other_runs
B4,0,1000.0,1500.0,3045,stave_amp_bin,64,external_other_runs
B4,1,1500.0,2200.0,4899,stave_amp_bin,64,external_other_runs
B4,2,2200.0,3200.0,13289,stave_amp_bin,64,external_other_runs
B4,3,3200.0,4700.0,10351,stave_amp_bin,64,external_other_runs
B4,4,4700.0,6800.0,2655,stave_amp_bin,64,external_other_runs
B4,5,6800.0,10000.0,188,stave_amp_bin,64,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,64,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,64,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,64,external_other_runs
B6,0,1000.0,1500.0,1783,stave_amp_bin,64,external_other_runs
B6,1,1500.0,2200.0,3034,stave_amp_bin,64,external_other_runs
B6,2,2200.0,3200.0,6659,stave_amp_bin,64,external_other_runs
B6,3,3200.0,4700.0,5065,stave_amp_bin,64,external_other_runs
B6,4,4700.0,6800.0,626,stave_amp_bin,64,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,64,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,64,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,64,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,64,external_other_runs
B8,0,1000.0,1500.0,786,stave_amp_bin,64,external_other_runs
B8,1,1500.0,2200.0,834,stave_amp_bin,64,external_other_runs
B8,2,2200.0,3200.0,2186,stave_amp_bin,64,external_other_runs
B8,3,3200.0,4700.0,2487,stave_amp_bin,64,external_other_runs
B8,4,4700.0,6800.0,668,stave_amp_bin,64,external_other_runs
B8,5,6800.0,10000.0,20,stave_fallback,64,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,64,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,64,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,64,external_other_runs
B2,0,1000.0,1500.0,563,stave_amp_bin,64,local_half_run
B2,1,1500.0,2200.0,819,stave_amp_bin,64,local_half_run
B2,2,2200.0,3200.0,1409,stave_amp_bin,64,local_half_run
B2,3,3200.0,4700.0,1646,stave_amp_bin,64,local_half_run
B2,4,4700.0,6800.0,1024,stave_amp_bin,64,local_half_run
B2,5,6800.0,10000.0,452,stave_amp_bin,64,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,64,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,64,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,64,local_half_run
B4,0,1000.0,1500.0,107,stave_amp_bin,64,local_half_run
B4,1,1500.0,2200.0,174,stave_amp_bin,64,local_half_run
B4,2,2200.0,3200.0,337,stave_amp_bin,64,local_half_run
B4,3,3200.0,4700.0,196,stave_amp_bin,64,local_half_run
B4,4,4700.0,6800.0,52,stave_amp_bin,64,local_half_run
B4,5,6800.0,10000.0,4,stave_fallback,64,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,64,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,64,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,64,local_half_run
B6,0,1000.0,1500.0,60,stave_amp_bin,64,local_half_run
B6,1,1500.0,2200.0,102,stave_amp_bin,64,local_half_run
B6,2,2200.0,3200.0,155,stave_amp_bin,64,local_half_run
B6,3,3200.0,4700.0,89,stave_amp_bin,64,local_half_run
B6,4,4700.0,6800.0,8,stave_fallback,64,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,64,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,64,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,64,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,64,local_half_run
B8,0,1000.0,1500.0,16,stave_fallback,64,local_half_run
B8,1,1500.0,2200.0,22,stave_fallback,64,local_half_run
B8,2,2200.0,3200.0,58,stave_amp_bin,64,local_half_run
B8,3,3200.0,4700.0,43,stave_amp_bin,64,local_half_run
B8,4,4700.0,6800.0,7,stave_fallback,64,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,64,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,64,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,64,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,64,local_half_run
B2,0,1000.0,1500.0,25779,stave_amp_bin,65,external_other_runs
B2,1,1500.0,2200.0,30911,stave_amp_bin,65,external_other_runs
B2,2,2200.0,3200.0,55941,stave_amp_bin,65,external_other_runs
B2,3,3200.0,4700.0,97253,stave_amp_bin,65,external_other_runs
B2,4,4700.0,6800.0,157135,stave_amp_bin,65,external_other_runs
B2,5,6800.0,10000.0,200617,stave_amp_bin,65,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,65,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,65,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,65,external_other_runs
B4,0,1000.0,1500.0,3145,stave_amp_bin,65,external_other_runs
B4,1,1500.0,2200.0,5069,stave_amp_bin,65,external_other_runs
B4,2,2200.0,3200.0,13606,stave_amp_bin,65,external_other_runs
B4,3,3200.0,4700.0,10554,stave_amp_bin,65,external_other_runs
B4,4,4700.0,6800.0,2707,stave_amp_bin,65,external_other_runs
B4,5,6800.0,10000.0,193,stave_amp_bin,65,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,65,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,65,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,65,external_other_runs
B6,0,1000.0,1500.0,1842,stave_amp_bin,65,external_other_runs
B6,1,1500.0,2200.0,3156,stave_amp_bin,65,external_other_runs
B6,2,2200.0,3200.0,6818,stave_amp_bin,65,external_other_runs
B6,3,3200.0,4700.0,5164,stave_amp_bin,65,external_other_runs
B6,4,4700.0,6800.0,628,stave_amp_bin,65,external_other_runs
B6,5,6800.0,10000.0,14,stave_fallback,65,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,65,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,65,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,65,external_other_runs
B8,0,1000.0,1500.0,794,stave_amp_bin,65,external_other_runs
B8,1,1500.0,2200.0,863,stave_amp_bin,65,external_other_runs
B8,2,2200.0,3200.0,2255,stave_amp_bin,65,external_other_runs
B8,3,3200.0,4700.0,2539,stave_amp_bin,65,external_other_runs
B8,4,4700.0,6800.0,675,stave_amp_bin,65,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,65,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,65,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,65,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,65,external_other_runs
B2,0,1000.0,1500.0,850,stave_amp_bin,65,local_half_run
B2,1,1500.0,2200.0,1004,stave_amp_bin,65,local_half_run
B2,2,2200.0,3200.0,1299,stave_amp_bin,65,local_half_run
B2,3,3200.0,4700.0,1495,stave_amp_bin,65,local_half_run
B2,4,4700.0,6800.0,987,stave_amp_bin,65,local_half_run
B2,5,6800.0,10000.0,266,stave_amp_bin,65,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,65,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,65,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,65,local_half_run
B4,0,1000.0,1500.0,47,stave_amp_bin,65,local_half_run
B4,1,1500.0,2200.0,82,stave_amp_bin,65,local_half_run
B4,2,2200.0,3200.0,165,stave_amp_bin,65,local_half_run
B4,3,3200.0,4700.0,114,stave_amp_bin,65,local_half_run
B4,4,4700.0,6800.0,28,stave_fallback,65,local_half_run
B4,5,6800.0,10000.0,1,stave_fallback,65,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,65,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,65,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,65,local_half_run
B6,0,1000.0,1500.0,31,stave_amp_bin,65,local_half_run
B6,1,1500.0,2200.0,32,stave_amp_bin,65,local_half_run
B6,2,2200.0,3200.0,65,stave_amp_bin,65,local_half_run
B6,3,3200.0,4700.0,34,stave_amp_bin,65,local_half_run
B6,4,4700.0,6800.0,5,stave_fallback,65,local_half_run
B6,5,6800.0,10000.0,1,stave_fallback,65,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,65,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,65,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,65,local_half_run
B8,0,1000.0,1500.0,5,stave_fallback,65,local_half_run
B8,1,1500.0,2200.0,12,stave_fallback,65,local_half_run
B8,2,2200.0,3200.0,19,stave_fallback,65,local_half_run
B8,3,3200.0,4700.0,21,stave_fallback,65,local_half_run
B8,4,4700.0,6800.0,0,stave_fallback,65,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,65,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,65,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,65,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,65,local_half_run
