run,event_index,event_id,stave,stave_index,amplitude_adc,trad_cluster,trad_nearest_centroid_distance,ml_cluster,ml_nearest_centroid_distance,trad_z0,trad_z1,trad_z2,trad_z3,ml_z0,ml_z1,ml_z2,ml_z3
31,726,392116,B2,0,6723.5,7,0.49861556,4,0.00995368,-0.10463945,-1.8193078,-0.21320085,0.05712031,-0.12599917,-0.26311454,0.07535455,0.14123158
31,729,392119,B2,0,4285.0,7,0.29520956,4,0.03224041,-0.15042351,-1.5438526,-0.23329677,0.2317464,-0.122529335,-0.28664452,0.07090309,0.12869997
31,731,392121,B2,0,4073.0,7,0.14382331,4,0.02575191,-0.1587276,-1.350811,-0.2275344,0.12650967,-0.13200814,-0.28231838,0.075896665,0.13955295
31,732,392122,B2,0,2476.0,1,0.36522898,0,0.02186614,-0.09135995,0.22335708,-0.016840652,-0.41485792,-0.13632308,-0.2725855,0.12343533,0.1424088
31,733,392123,B2,0,7090.0,7,0.34457806,4,0.037487175,-0.17956762,-1.0121132,-0.1056018,0.17997292,-0.13284957,-0.23523782,0.06610335,0.15996069
31,735,392125,B2,0,2896.5,1,1.7593656,2,0.055069003,0.87876576,-0.5871698,-1.3202655,-0.23079883,-0.09615904,-0.14394587,0.031447202,0.07267684
31,739,392129,B2,0,1908.5,1,0.24437872,0,0.0115688415,-0.20820893,0.123514146,0.11477645,-0.2909732,-0.14047964,-0.28753704,0.12512805,0.13893417
31,740,392130,B2,0,3043.5,1,0.42519924,0,0.0249554,-0.18745655,-0.4694737,0.0721688,-0.26587906,-0.13704005,-0.27849638,0.099796176,0.1451076
31,741,392131,B2,0,2307.0,1,0.2591477,4,0.024626315,-0.025351193,-0.09000982,-0.13753775,-0.36151826,-0.12555999,-0.2533973,0.1079751,0.13948703
31,744,392134,B2,0,2328.0,1,0.38300413,4,0.019475605,-0.04503288,-0.33705953,-0.07073704,-0.42464688,-0.12348374,-0.24853238,0.10033326,0.14010462
31,745,392135,B2,0,6965.5,7,0.3506694,4,0.039753877,-0.24661902,-1.0393592,0.06308925,0.10649747,-0.1323154,-0.23661521,0.06307585,0.16291982
31,746,392136,B2,0,2156.5,1,0.38681978,4,0.025200954,-0.0063278936,-0.33535022,-0.10269506,-0.40120536,-0.120095186,-0.2474511,0.10584104,0.13650525
31,747,392137,B2,0,9563.0,1,0.76648337,4,0.008075058,0.10124309,-0.52782476,-0.3329878,0.24194224,-0.11989044,-0.25317955,0.08632162,0.13681692
31,750,392140,B2,0,2911.0,1,0.39693025,4,0.017524343,-0.038517363,-0.35044035,-0.056144282,-0.43587178,-0.1237274,-0.25107932,0.09959028,0.1399574
31,752,392142,B2,0,5557.0,7,1.077599,4,0.025147723,-0.17941314,-2.3831348,-0.03851749,-0.18625683,-0.1233869,-0.28276357,0.07622735,0.13506413
31,756,392146,B2,0,7066.0,7,0.29865506,4,0.034369715,-0.2791181,-1.5375612,0.084079236,0.13115466,-0.12899634,-0.24155395,0.062548526,0.15878586
31,757,392147,B2,0,1681.5,1,0.32501826,4,0.031023065,-0.010220949,-0.062255166,-0.13821864,-0.44710547,-0.12658186,-0.2401312,0.108373694,0.13908884
31,761,392151,B2,0,5778.5,7,0.4110257,7,0.034984678,-0.31234428,-1.6529816,-0.044665888,0.2828254,-0.14612898,-0.24061811,0.08887022,0.16888733
31,763,392153,B2,0,1932.0,1,0.050219066,4,0.020467974,-0.10210064,-0.03682704,0.031833705,-0.23538764,-0.12804015,-0.26886734,0.101719946,0.13864185
31,766,392156,B2,0,7109.5,7,0.0791118,4,0.015240324,-0.101107344,-1.3442554,-0.14288439,0.08725633,-0.12574865,-0.25503248,0.07084322,0.1452817
31,767,392157,B2,0,9262.5,7,0.7268586,4,0.030364837,-0.040422186,-0.6592621,-0.21590646,0.2654598,-0.12528652,-0.2335965,0.07222054,0.15028462
31,768,392158,B2,0,4012.5,7,0.613198,4,0.041388538,0.139161,-1.6211464,-0.4747256,-0.17685504,-0.10268492,-0.28533027,0.07992265,0.115614295
31,770,392160,B2,0,9366.0,1,0.53587455,7,0.039407447,-0.052596778,-0.22775894,-0.23112793,0.23728096,-0.12996368,-0.2053025,0.075354785,0.16157463
31,771,392161,B2,0,3834.0,7,0.21569502,4,0.020955851,-0.1241602,-1.3341815,-0.2878031,0.160915,-0.13177203,-0.27841938,0.08082682,0.1384444
31,773,392163,B2,0,4045.5,5,9.618368,2,0.15113035,5.319786,3.2094913,-8.838278,14.337961,-0.13243514,0.004143864,0.05435812,0.19297296
31,777,392167,B2,0,2850.5,1,0.2379728,4,0.019466763,-0.051088493,-0.12276299,-0.064628035,-0.38926154,-0.12894526,-0.26455012,0.10204907,0.14157012
31,778,392168,B2,0,6891.5,7,0.41321048,7,0.026957998,-0.3038609,-1.1504,0.06376636,0.37100902,-0.141379,-0.22817266,0.08008479,0.17338595
31,780,392170,B2,0,4140.0,7,0.12229695,4,0.022516938,-0.15603948,-1.332753,-0.17671494,-0.019882187,-0.1291675,-0.2800045,0.07784936,0.13605481
31,781,392171,B2,0,3856.5,7,0.32363254,4,0.018099954,-0.079171,-1.0844691,-0.27776533,0.08276887,-0.1245845,-0.27456284,0.0781284,0.13178407
31,782,392172,B2,0,4619.5,7,0.59338105,4,0.04214997,-0.05945512,-1.895325,-0.2543039,-0.0075562,-0.11747434,-0.2964111,0.07894407,0.121231616
31,783,392173,B2,0,7012.0,7,0.23979081,4,0.021298949,-0.16647266,-1.4625494,-0.121622965,0.27454925,-0.12596032,-0.24972712,0.06663391,0.1466354
31,784,392174,B2,0,2982.0,1,0.49949858,4,0.021139842,0.07606302,-0.4165861,-0.15115465,-0.42202842,-0.11615936,-0.24783905,0.09884508,0.13319603
31,784,392174,B4,1,2521.5,1,0.46914208,4,0.036383808,0.13802707,-0.19637783,-0.1531057,-0.5154995,-0.11126949,-0.23255959,0.10325612,0.13030718
31,784,392174,B6,2,2822.0,1,0.2480643,4,0.0204687,0.0062985336,-0.11679738,-0.06964775,-0.37568617,-0.12184388,-0.24364352,0.097145215,0.13976127
31,785,392175,B2,0,1416.5,1,0.3582318,0,0.024447246,-0.07102442,0.22170702,-0.08302686,-0.3734903,-0.13408077,-0.27103078,0.12320884,0.1411552
31,787,392177,B2,0,3395.0,7,0.5536823,4,0.01583228,-0.1339576,-0.79867935,-0.07450397,-0.04729914,-0.12967643,-0.27003103,0.074251965,0.14162126
31,788,392178,B2,0,4068.0,7,0.25781465,4,0.035559278,-0.052138418,-1.3098209,-0.27374715,0.21868399,-0.120885655,-0.2904955,0.079312846,0.12333026
31,789,392179,B2,0,2326.5,1,0.19400115,4,0.033282056,-0.08963398,0.038501706,-0.0058533996,-0.35194713,-0.13228571,-0.25215912,0.115085095,0.14471409
31,790,392180,B2,0,8200.5,5,0.69507486,0,0.09375064,1.1541123,-0.32760662,-4.4246283,7.1130514,-0.14343229,-0.33042246,0.17895085,0.084836826
31,790,392180,B4,1,3518.5,7,0.24223837,4,0.040211536,-0.15542813,-1.5681105,-0.16985056,0.08948689,-0.123315684,-0.2960034,0.07621175,0.1250427
31,790,392180,B6,2,5432.0,7,0.7429927,4,0.02997648,-0.32631677,-2.0495143,0.027231455,0.005215764,-0.13764079,-0.24966873,0.07173236,0.16095757
31,793,392183,B2,0,3547.0,7,0.18499854,4,0.018933216,-0.10172154,-1.33781,-0.27013153,0.07918448,-0.12614775,-0.27606112,0.07898709,0.13262333
31,797,392187,B2,0,1913.0,6,2.662808,3,0.046969965,5.7372074,0.7163209,-0.29325056,-0.7616463,-0.12239471,0.109278485,-0.07745504,0.05780749
31,799,392189,B2,0,5668.0,7,1.0515314,4,0.02533312,-0.16543792,-2.3590488,-0.07599343,-0.18114789,-0.12315616,-0.28311688,0.07752696,0.13392611
31,802,392192,B2,0,5935.5,7,0.9061718,4,0.033341464,0.14535743,-2.1058972,-0.41637832,-0.11495134,-0.105262965,-0.2794481,0.07208772,0.12484207
31,804,392194,B2,0,3661.5,7,0.95202994,4,0.036839373,0.43231004,-0.9016644,-0.69271576,-0.0037957802,-0.09329099,-0.25670373,0.076216005,0.12071817
31,806,392196,B2,0,2109.0,1,0.07866622,4,0.026800105,-0.099691875,-0.013471369,-0.013892066,-0.22788474,-0.13059153,-0.27018228,0.10766725,0.1402862
31,808,392198,B2,0,1731.0,1,0.32663482,4,0.031123336,0.007891096,-0.074116044,-0.0721586,-0.4764547,-0.12150819,-0.23454097,0.10282138,0.1386826
31,811,392201,B2,0,5864.5,7,0.9862006,4,0.03157192,-0.05822084,-2.3000882,-0.12822112,-0.11842358,-0.11390835,-0.28545392,0.07398782,0.1289567
31,812,392202,B2,0,1875.0,1,0.20738128,4,0.030663896,-0.068847895,0.035482187,-0.03441301,-0.35654417,-0.12789032,-0.25750646,0.114429474,0.14106135
31,813,392203,B2,0,3205.0,7,0.6488583,4,0.011589442,-0.023406886,-0.8559029,-0.18920246,-0.32911682,-0.12515756,-0.26962537,0.08833058,0.13652667
31,814,392204,B2,0,2321.5,1,0.37894854,4,0.020416241,-0.01610785,-0.3471879,-0.10197586,-0.3741764,-0.1217399,-0.25267398,0.103117295,0.13669279
31,815,392205,B2,0,5135.5,7,0.42345235,4,0.018655356,-0.20583887,-1.7577348,-0.118473336,0.038968056,-0.12531231,-0.26988858,0.068834215,0.13902664
31,816,392206,B2,0,4934.0,7,0.43215084,4,0.029089844,-0.36145252,-1.4882033,0.19211,-0.13350984,-0.14271039,-0.26098102,0.085209385,0.16152787
31,819,392209,B2,0,3475.5,1,0.69012827,4,0.013168765,-0.03292764,-0.70706993,-0.18710355,-0.23187974,-0.122928806,-0.2698633,0.07877016,0.13374516
31,821,392211,B2,0,4125.5,7,0.27798882,4,0.02958065,-0.11794256,-1.5132755,-0.27559975,0.18200402,-0.12282577,-0.28520036,0.0776893,0.12670939
31,822,392212,B2,0,8003.5,7,0.6002748,4,0.041982997,-0.15376663,-0.747401,-0.086374,0.17542848,-0.13029231,-0.22875684,0.065873876,0.16077772
31,825,392215,B2,0,1170.0,2,1.0606813,1,0.14714979,3.4984043,4.626691,-6.68086,-1.7319181,-0.27842492,0.82668906,-0.4412061,-0.19780019
31,829,392219,B2,0,6302.0,7,0.44679406,4,0.031185627,-0.26454085,-1.7703136,-0.047217503,0.0550766,-0.13534036,-0.2445007,0.06918095,0.15941447
31,832,392222,B2,0,1621.5,2,2.2109327,5,0.31864977,4.1408453,5.8820505,-8.780284,-0.43562913,-0.31847683,1.0836736,-0.52339613,-0.2823537
31,833,392223,B2,0,3879.0,7,0.5726727,0,0.017889794,-0.17563213,-0.77816486,-0.17356259,0.15933672,-0.14309208,-0.28253552,0.10350257,0.14430374
31,834,392224,B2,0,8574.5,7,0.5985961,4,0.0328954,-0.11180355,-0.75326675,-0.104444966,0.18650085,-0.12734884,-0.2352691,0.06725554,0.15385942
31,837,392227,B2,0,7829.0,1,0.615996,7,0.026406024,-0.21450807,-0.45094487,0.0016480088,0.27093598,-0.14460966,-0.23087385,0.092040226,0.1716462
31,840,392230,B2,0,3133.0,1,0.42319292,0,0.021965487,-0.19999719,-0.46832877,0.063434154,-0.24743612,-0.13603294,-0.28040963,0.10344129,0.14230245
31,842,392232,B2,0,7191.5,7,0.16503476,4,0.008960435,-0.057724945,-1.3381393,-0.19958274,0.1453323,-0.12475237,-0.2595737,0.075758904,0.14250529
31,843,392233,B2,0,6798.5,7,0.1833422,4,0.034334563,-0.25628263,-1.29531,0.053851187,0.0953898,-0.13118191,-0.24154547,0.06426906,0.15983175
31,845,392235,B2,0,1360.5,1,0.48751676,4,0.04837443,0.19902362,0.075459555,-0.2269915,-0.42709634,-0.110482715,-0.21974523,0.1069001,0.13065815
31,849,392239,B2,0,5288.5,7,0.48185316,4,0.01680168,-0.2205845,-1.8097985,-0.10161178,-0.009595081,-0.1278085,-0.2653684,0.06927683,0.1425661
31,850,392240,B2,0,1182.5,6,1.4110689,3,0.1116796,3.3862238,1.0664934,-0.7002364,-0.8173245,-0.10815338,0.05194202,-0.058641903,0.07757327
31,852,392242,B2,0,4655.0,7,0.2922183,4,0.024062946,-0.21613856,-1.606982,-0.059459224,-0.023975953,-0.1236133,-0.27773523,0.06956761,0.13421202
31,856,392246,B2,0,3985.5,7,0.18380862,4,0.024841597,-0.08512115,-1.2765245,-0.24808213,0.098249376,-0.12048181,-0.27858812,0.07563557,0.12672102
31,858,392248,B2,0,5411.5,7,0.80127275,4,0.029103767,-0.101599574,-2.0978916,-0.15950213,-0.16862652,-0.119637206,-0.285496,0.08016303,0.12816904
31,860,392250,B2,0,3655.0,7,0.49708313,4,0.018430261,0.022036165,-0.91848767,-0.21380284,-0.08007018,-0.11578037,-0.27011603,0.07836361,0.12831655
31,860,392250,B4,1,4144.0,7,0.6010528,4,0.044653058,-0.09184655,-1.9216776,-0.19582652,-0.006756112,-0.11913407,-0.29998633,0.077689305,0.12286892
31,861,392251,B2,0,6661.0,7,0.3964523,7,0.03501475,-0.32534975,-1.1799384,0.14451198,0.28978598,-0.13921532,-0.23401386,0.074462615,0.17104322
31,862,392252,B2,0,2537.0,1,0.16565578,0,0.029537814,-0.094910555,0.016129974,-0.009083591,-0.33051237,-0.13151407,-0.26663136,0.11307558,0.14235553
31,863,392253,B2,0,1811.0,6,2.0219727,3,0.15792137,2.129728,0.8733421,-0.991879,-0.8700144,-0.10586881,0.008253977,-0.037912928,0.08032639
31,864,392254,B2,0,2399.0,1,0.1645654,4,0.026762672,-0.07213144,0.015762195,-0.031348333,-0.31545115,-0.12759432,-0.25947726,0.110603645,0.14058667
31,865,392255,B2,0,8626.0,1,0.66474026,4,0.04411542,-0.08230454,-0.47921854,-0.19083475,0.2704266,-0.12711781,-0.2233819,0.0661418,0.15738556
31,867,392257,B2,0,1479.0,1,0.17776112,4,0.02701593,-0.08837773,0.020871807,-0.0058648363,-0.34256807,-0.12962562,-0.26346052,0.10999014,0.14268559
31,868,392258,B2,0,2631.5,1,0.2561037,4,0.022836056,-0.06297565,-0.10090104,-0.061376616,-0.41993874,-0.1303732,-0.25813606,0.10544318,0.14429931
31,869,392259,B2,0,8517.5,7,0.6897007,4,0.032852095,-0.08681572,-0.6793235,-0.15838061,0.24905944,-0.12632224,-0.2344764,0.067453906,0.15282105
31,870,392260,B2,0,4927.5,7,0.56917423,4,0.0250658,-0.24909773,-1.8275926,0.09516175,-0.1307764,-0.12503193,-0.27869081,0.06841126,0.13741714
31,873,392263,B2,0,2397.0,1,0.99412304,2,0.039337736,0.6204377,0.009859979,-0.4643549,-0.64080954,-0.102321155,-0.15720744,0.05682632,0.10201836
31,874,392264,B2,0,8453.5,7,0.6502825,7,0.036990225,-0.1260711,-0.7154912,-0.17698772,0.23508863,-0.13356945,-0.21864082,0.07126476,0.16464064
31,877,392267,B2,0,5689.0,7,0.46691442,4,0.018448438,-0.19692938,-1.787384,-0.18035479,0.16059539,-0.12777124,-0.25838485,0.06658215,0.14355141
31,880,392270,B2,0,8527.5,7,0.37485003,4,0.0039454484,0.016447455,-1.0505902,-0.21214528,0.1815278,-0.120895416,-0.25680298,0.08446852,0.13958952
31,884,392274,B2,0,8275.0,5,0.6979252,0,0.092111535,1.1513448,-0.3170273,-4.417904,7.0717916,-0.14269844,-0.32917142,0.17787395,0.08555326
31,887,392277,B2,0,4527.0,7,0.6304115,4,0.0532233,0.14955069,-1.7596459,-0.43380666,-0.02052924,-0.1059612,-0.29982853,0.09190801,0.11101636
31,889,392279,B2,0,3247.5,1,0.55462474,4,0.014097647,-0.1463584,-0.5819487,0.16029108,-0.055126254,-0.12477407,-0.27206862,0.08895136,0.13602522
31,891,392281,B2,0,6939.0,7,0.49831152,7,0.031134035,-0.29267067,-0.96048343,0.06605986,0.32079104,-0.14510581,-0.23829506,0.09055921,0.17308287
31,895,392285,B2,0,4779.0,7,0.3709007,4,0.023384325,-0.2793327,-1.5922925,0.005834371,-0.15046993,-0.13856068,-0.26194876,0.078486845,0.1565495
31,897,392287,B2,0,3305.0,1,0.68640643,4,0.014684243,-0.061338566,-0.71226716,-0.13226537,-0.3131795,-0.12638763,-0.27310356,0.08070882,0.13672735
31,899,392289,B2,0,7285.5,7,0.32443842,4,0.019721711,0.093103826,-1.2868325,-0.26884943,0.15731117,-0.1121419,-0.26998258,0.07441117,0.13297214
31,900,392290,B2,0,3481.5,7,0.51403594,4,0.016900335,-0.052464187,-0.8984742,-0.20677304,-0.14401303,-0.12318905,-0.27247238,0.07539567,0.13347007
31,901,392291,B2,0,1594.5,1,0.29452446,4,0.03326661,0.03341299,-0.0848234,-0.061359376,-0.42930734,-0.11808403,-0.23208798,0.10212371,0.13650906
31,903,392293,B2,0,4892.5,7,0.5161308,4,0.024179153,-0.23057744,-1.790791,0.02674973,-0.13411982,-0.12329389,-0.27539843,0.06650866,0.13558184
31,906,392296,B2,0,7503.0,7,0.3477804,4,0.04045033,-0.2106267,-1.0110028,0.002449274,0.11366868,-0.12959944,-0.23331895,0.061790343,0.16016254
31,908,392298,B2,0,1617.0,1,0.5144322,4,0.043900635,0.22213866,-0.0050891936,-0.19182114,-0.5084919,-0.106865294,-0.22677794,0.10616563,0.12976238
31,910,392300,B2,0,2938.5,1,0.3500855,4,0.022672337,0.025456613,-0.300476,-0.065284215,-0.38267922,-0.118826,-0.24514872,0.100678094,0.13568646
31,911,392301,B2,0,3983.5,7,0.18551642,4,0.025702043,-0.0547012,-1.2847431,-0.23513317,0.09342719,-0.11852534,-0.27865523,0.07571192,0.1257762
31,914,392304,B2,0,3039.0,1,0.41849074,4,0.023716042,0.10678922,-0.23090836,-0.1571662,-0.4408875,-0.115850896,-0.24578467,0.10034097,0.13221735
31,915,392305,B2,0,1893.5,1,0.24240237,4,0.024059864,-0.039730806,-0.10665998,-0.13797885,-0.33719808,-0.12778725,-0.2644137,0.10730171,0.13879615
31,917,392307,B2,0,3279.5,1,0.44261596,0,0.018873256,-0.21118036,-0.48232514,0.02960305,-0.10947753,-0.13795625,-0.27833024,0.108689815,0.14158547
31,919,392309,B2,0,5016.0,7,0.63502216,4,0.020538034,-0.3291688,-1.8727331,0.119553596,-0.1377061,-0.13439271,-0.2644186,0.07213585,0.15133819
31,921,392311,B2,0,4457.0,7,0.14656366,4,0.023840964,-0.23682106,-1.2235713,-0.08448385,0.12189709,-0.13879992,-0.27293134,0.08553871,0.15202141
31,923,392313,B2,0,7383.0,7,0.25783974,4,0.0062091057,0.0040514916,-1.3020636,-0.28880382,0.08458312,-0.122838005,-0.26464823,0.084751874,0.13653019
31,925,392315,B2,0,1802.0,1,0.15413146,4,0.030897155,-0.10419369,0.016298681,-0.0032227263,-0.31905156,-0.13247383,-0.26057234,0.11329978,0.14474653
31,926,392316,B2,0,2084.0,1,0.19014159,0,0.018099854,-0.12835224,0.027381483,0.0067654178,-0.35623223,-0.13787395,-0.27552468,0.12069258,0.14334008
31,928,392318,B2,0,4267.5,7,0.2914405,4,0.035125148,-0.13721317,-1.558842,-0.2136269,0.21863945,-0.121299945,-0.28952095,0.071573004,0.12693107
31,932,392322,B2,0,1111.0,1,0.22706269,4,0.030367218,-0.059393894,0.039065603,-0.019526392,-0.38175103,-0.12852535,-0.24212262,0.10861779,0.14189202
31,937,392327,B2,0,1296.0,1,0.29725003,0,0.019356893,-0.20592608,-0.31025028,0.11680454,-0.2902106,-0.13443336,-0.27808064,0.114399545,0.13985948
31,940,392330,B2,0,8449.5,5,1.3762094,0,0.08250241,0.8978495,0.070174396,-3.7208276,6.3108974,-0.14795232,-0.3141715,0.17522866,0.08912435
31,941,392331,B2,0,6901.5,7,0.123008035,4,0.03288094,-0.19612746,-1.268589,-0.100650445,0.16632992,-0.13197437,-0.2396973,0.06626755,0.1571191
31,943,392333,B2,0,7811.5,7,0.5190525,4,0.020105822,0.22540624,-1.3377565,-0.43889713,0.03458731,-0.10715021,-0.2609917,0.07581648,0.13227734
31,947,392337,B2,0,4545.5,7,0.6227018,4,0.034168746,-0.24170877,-1.8464482,0.12324764,-0.20364428,-0.12204486,-0.28967962,0.071579225,0.13028309
31,950,392340,B2,0,6361.0,7,0.40104613,7,0.03191911,-0.36062664,-1.4669714,0.112069756,0.3197475,-0.14469281,-0.23936456,0.088201925,0.17374848
31,951,392341,B2,0,1728.5,1,0.3960918,4,0.03509223,0.045157496,0.10674615,-0.10540804,-0.48374602,-0.11920661,-0.23328978,0.10666105,0.13440107
31,953,392343,B2,0,5794.5,7,0.7328242,4,0.028985769,-0.3131728,-2.0387561,0.01024805,-0.040884882,-0.13702144,-0.2501415,0.07056676,0.15943855
31,955,392345,B2,0,1039.5,1,0.3945969,4,0.03984,0.05486935,0.12632145,-0.16294199,-0.42495403,-0.12307828,-0.22370881,0.101349495,0.13454315
31,957,392347,B2,0,7026.0,7,0.3438842,4,0.032745793,-0.14765473,-1.0087135,-0.1571738,0.14550301,-0.13101815,-0.237267,0.06745206,0.155503
31,958,392348,B2,0,6400.0,7,0.4210744,4,0.018509947,-0.16902201,-1.7057174,-0.20729141,0.24383335,-0.12855022,-0.25315076,0.06849657,0.14568806
31,959,392349,B2,0,6980.0,7,0.12047712,4,0.03487449,-0.21069139,-1.2687976,-0.061915725,0.14971334,-0.13092658,-0.23866266,0.06379761,0.15753543
31,960,392350,B2,0,6303.0,7,0.5649178,4,0.022769123,0.008278489,-1.8247414,-0.31984365,0.12813571,-0.11467429,-0.27731717,0.081040375,0.12948915
31,961,392351,B2,0,8204.5,7,0.40276012,4,0.0053354288,0.01451987,-1.0484766,-0.2663964,0.20434451,-0.12182367,-0.25547108,0.08121108,0.14038864
31,962,392352,B2,0,3737.0,7,0.20281747,4,0.0192373,-0.13023782,-1.3384945,-0.27253395,0.16469738,-0.13061649,-0.2762606,0.07803184,0.13882194
31,964,392354,B2,0,5238.0,7,0.46963298,4,0.022864923,-0.18425328,-1.7935982,-0.026047125,-0.0186432,-0.12319889,-0.27678207,0.06982452,0.1359461
31,965,392355,B2,0,8718.0,7,0.4303731,4,0.011221599,0.0028758198,-1.0315212,-0.28288722,0.24052936,-0.12155138,-0.24986339,0.078604095,0.14038579
31,966,392356,B2,0,7182.0,7,0.5213465,7,0.030475317,-0.28323287,-0.9206908,0.11174551,0.2703603,-0.139673,-0.22747165,0.07497948,0.17189977
31,971,392361,B2,0,6711.0,7,0.12915565,4,0.0144698415,-0.12127133,-1.244215,-0.12154089,0.14503558,-0.12641738,-0.2567775,0.07073139,0.14360157
31,972,392362,B2,0,7721.0,7,0.4174965,7,0.039899565,-0.17784847,-0.992449,-0.1277076,0.30202416,-0.13541102,-0.22894257,0.06918982,0.16513056
31,973,392363,B2,0,2628.0,1,0.17040955,0,0.025677182,-0.117003314,-0.16029742,-0.021998003,-0.31543127,-0.13445456,-0.26881865,0.11552712,0.14377333
31,974,392364,B2,0,5910.0,7,1.1980116,4,0.027954707,-0.056453735,-2.5157938,-0.28099126,0.1297034,-0.11562419,-0.2833792,0.07685341,0.1304938
31,975,392365,B2,0,2565.0,1,0.30697915,4,0.03261758,0.0046795867,-0.07306443,-0.086744204,-0.44858164,-0.120849386,-0.23299791,0.10317478,0.13922805
31,977,392367,B2,0,6837.0,7,0.31723362,4,0.012339482,-0.024220437,-1.5691515,-0.25756133,0.025089338,-0.12218797,-0.27069086,0.08267325,0.13526058
31,978,392368,B2,0,3232.5,1,0.5008245,4,0.014316288,0.0920673,-0.41908985,-0.22916627,-0.2965061,-0.11879991,-0.25541267,0.09546466,0.13349646
31,979,392369,B2,0,4688.5,7,0.24437536,4,0.025368309,-0.2997232,-1.2541511,0.07567875,0.00491409,-0.139907,-0.26727268,0.08360149,0.15741223
31,981,392371,B2,0,6632.0,7,0.12717775,4,0.028464736,-0.22140445,-1.2977436,0.0005273521,0.028836533,-0.13048336,-0.24464667,0.06589222,0.15425614
31,983,392373,B2,0,5335.0,7,1.1532496,7,0.03444846,-0.62902415,-2.022677,0.62812513,0.41776204,-0.14520013,-0.24158518,0.07554317,0.18177201
31,983,392373,B4,1,3343.5,0,1.025489,7,0.06207906,-1.0159643,3.9502835,1.98789,0.06875269,-0.13796371,-0.16483168,0.062262252,0.16488913
31,984,392374,B2,0,7688.5,7,0.5202819,4,0.0240876,-0.11374019,-0.9693706,-0.1483542,0.43079114,-0.12499574,-0.2444036,0.06741384,0.14825526
31,985,392375,B2,0,8543.0,7,0.6159016,4,0.043469,-0.13069233,-0.7295558,-0.12261914,0.15419781,-0.13030715,-0.22553909,0.06784463,0.16049455
31,987,392377,B2,0,5716.5,7,0.63471663,4,0.018012818,-0.2160713,-1.9699509,-0.1250108,0.05583641,-0.12780778,-0.25964105,0.066964135,0.14327514
31,988,392378,B2,0,3272.5,1,0.6870386,4,0.011042601,0.03591925,-0.67682695,-0.21587297,-0.27432883,-0.12160142,-0.2649024,0.09163184,0.13405606
31,989,392379,B2,0,7795.0,7,0.80230284,7,0.022655314,-0.19693111,-0.6299365,-0.08863838,0.44592738,-0.14207236,-0.22129333,0.085615605,0.17156613
31,990,392380,B2,0,6040.5,7,0.43361712,4,0.027698664,-0.23427263,-1.7577946,-0.11400096,-0.010011166,-0.13519362,-0.24631944,0.0699786,0.1559
31,992,392382,B2,0,7464.0,7,0.5824183,4,0.036074538,-0.16538505,-0.7872272,-0.053655177,0.2545454,-0.12949103,-0.23634529,0.064121224,0.15795082
31,994,392384,B2,0,1521.5,1,0.3083488,0,0.027406756,-0.09797014,0.20169654,-0.0014026314,-0.34957224,-0.1330225,-0.26781613,0.11494352,0.14266956
31,1000,392390,B2,0,1513.0,1,0.31970876,4,0.023677241,0.040905237,0.074122086,-0.10349349,-0.39733613,-0.119747266,-0.24498123,0.10217233,0.13587207
31,1001,392391,B2,0,4048.0,7,0.52189314,4,0.018077,-0.03596253,-0.87768465,-0.30554986,0.06377816,-0.1206827,-0.271356,0.0786678,0.12753138
31,1003,392393,B2,0,1529.0,2,0.72812927,1,0.1225221,3.889476,5.1837955,-7.4346533,-0.98107815,-0.0586242,0.733403,-0.44940245,-0.09720588
31,1004,392394,B2,0,5349.5,7,0.40254864,4,0.018698813,-0.1913626,-1.7347871,-0.15916511,0.07467063,-0.12517357,-0.2641803,0.06612858,0.14011338
31,1005,392395,B2,0,3860.5,1,2.402499,2,0.041075446,0.56203115,1.956601,-0.8509571,0.49243224,-0.11717628,-0.11388724,0.08433154,0.12707613
31,1006,392396,B2,0,3489.5,7,0.5529887,4,0.015978653,-0.13614541,-0.80005664,-0.09887881,-0.052509893,-0.13126932,-0.27305353,0.080679655,0.13987276
31,1010,392400,B2,0,5234.0,7,0.56793517,4,0.030757245,-0.33043468,-1.8288463,0.06617358,-0.09487811,-0.14123306,-0.25348195,0.077317834,0.16320719
31,1011,392401,B2,0,6599.5,7,0.6773201,7,0.036103677,-0.2608292,-0.7309504,0.0170286,0.33061883,-0.14771527,-0.2436676,0.09461385,0.17151849
31,1014,392404,B2,0,8655.5,1,0.6218784,4,0.04487112,-0.09461951,-0.48249167,-0.16570614,0.21689424,-0.12795427,-0.22329788,0.065945275,0.15867582
31,1016,392406,B2,0,2987.5,1,0.2580577,4,0.02041048,-0.040310517,-0.104750335,-0.08416358,-0.40435696,-0.128411,-0.25997537,0.10387066,0.14184429
31,1017,392407,B2,0,4891.0,7,0.76010686,4,0.04482692,-0.010523699,-2.0586538,-0.26723227,-0.00980185,-0.11137101,-0.29658988,0.08271781,0.117990986
31,1019,392409,B2,0,6447.0,7,0.54661447,7,0.035721008,-0.40680376,-1.6688021,0.25699213,0.14541484,-0.13972022,-0.23739907,0.07713015,0.17147839
31,1020,392410,B2,0,7079.0,7,0.070197366,4,0.013583094,-0.11132902,-1.3481162,-0.10860984,0.025412679,-0.12567791,-0.25666106,0.071846664,0.14429173
