event_id,run,pair,pair_code,stave_a,stave_b,residual_ns,max_pre_abs_adc,max_pre_ptp_adc,max_pre_rms_adc,max_abs_pre_slope_adc_per_sample,mean_pre_mean_adc,abs_delta_pre_mean_adc,abs_delta_pre_slope_adc_per_sample,max_pre_last_minus_first_adc,abs_delta_pre_last_minus_first_adc,min_amplitude_adc,max_peak_sample
58:409157:10061:20168,58,B6-B8,2,B6,B8,-2.2566856523124272,28.5,42.0,16.452583383772897,14.300000000000002,-0.25,7.0,5.400000000000004,42.0,13.0,2107.5,9.0
58:409234:10135:20245,58,B4-B6,0,B4,B6,-4.278623368498899,18.5,23.0,9.7082439194738,6.9,-1.875,3.75,6.099999999999996,21.0,17.0,2017.5,15.0
58:409234:10135:20245,58,B4-B8,1,B4,B8,-2.331532405652723,18.5,22.0,8.814051281902097,6.9,-1.875,3.75,4.899999999999999,21.0,16.0,2017.5,15.0
58:409234:10135:20245,58,B6-B8,2,B6,B8,1.9470909628461757,11.5,23.0,9.7082439194738,2.0000000000000004,0.0,0.0,1.1999999999999973,5.0,1.0,2124.5,15.0
58:410177:11017:21186,58,B4-B6,0,B4,B6,-1.297553860697633,1610.0,2267.0,894.4130407703143,769.9,253.25,30.0,165.80000000000007,2267.0,469.0,2089.0,5.0
58:410177:11017:21186,58,B4-B8,1,B4,B8,-1.71481483597287,1610.0,2267.0,894.4130407703143,769.9,259.0,41.5,193.9999999999999,2267.0,530.0,2089.0,5.0
58:410177:11017:21186,58,B6-B8,2,B6,B8,-0.4172609752752372,1435.5,1798.0,726.9007411607172,604.0999999999999,274.0,11.5,28.199999999999815,1798.0,61.0,2232.5,5.0
58:410621:11439:21629,58,B4-B6,0,B4,B6,-5.961682326897062,5.5,10.0,3.960744879438715,2.8999999999999995,0.0,0.5,4.799999999999999,7.0,12.0,1538.5,12.0
58:410621:11439:21629,58,B4-B8,1,B4,B8,-6.659799742184703,25.5,39.0,16.28649747490233,14.0,-1.375,3.25,16.9,39.0,46.0,1538.5,14.0
58:410621:11439:21629,58,B6-B8,2,B6,B8,-0.6981174152876406,25.5,39.0,16.28649747490233,14.0,-1.625,2.75,12.1,39.0,34.0,1919.0,14.0
58:412157:12844:23160,58,B4-B6,0,B4,B6,-3.389976204995264,19.0,32.0,12.17579566188592,10.8,0.125,3.25,17.1,32.0,52.0,3050.0,9.0
58:412157:12844:23160,58,B4-B8,1,B4,B8,-4.323218312844418,19.0,32.0,12.17579566188592,10.8,-0.375,2.25,11.900000000000002,32.0,36.0,3050.0,12.0
58:412157:12844:23160,58,B6-B8,2,B6,B8,-0.9332421078491536,13.5,20.0,7.361215932167728,6.300000000000001,1.25,1.0,5.2,20.0,16.0,3105.0,12.0
58:412546:13200:23548,58,B4-B6,0,B4,B6,-5.573957064793127,197.0,229.0,91.65799201379004,69.10000000000002,20.5,41.5,69.80000000000003,214.0,216.0,2633.0,9.0
58:412546:13200:23548,58,B4-B8,1,B4,B8,-5.2371789719182615,197.0,229.0,91.65799201379004,69.10000000000002,20.75,41.0,80.40000000000002,214.0,248.0,2633.0,9.0
58:412546:13200:23548,58,B6-B8,2,B6,B8,0.3367780928748658,17.5,34.0,12.636751956100111,11.3,0.0,0.5,10.6,34.0,32.0,2703.0,9.0
58:413325:13961:24327,58,B4-B6,0,B4,B6,-4.627596524911205,18.5,37.0,15.402921800749365,13.4,-1.5,3.0,17.8,37.0,53.0,3115.5,11.0
58:413325:13961:24327,58,B4-B8,1,B4,B8,-5.594910358336215,18.5,37.0,15.402921800749365,13.4,0.625,1.25,3.3000000000000007,37.0,9.0,3115.5,11.0
58:413325:13961:24327,58,B6-B8,2,B6,B8,-0.9673138334250098,16.5,28.0,11.648497757221744,10.1,-0.875,4.25,14.5,28.0,44.0,3344.5,8.0
58:413638:14256:24640,58,B4-B6,0,B4,B6,-2.6425415419262066,11.0,18.0,6.442049363362563,5.4,-0.125,1.75,3.6999999999999993,18.0,13.0,2064.0,16.0
58:413638:14256:24640,58,B4-B8,1,B4,B8,-3.3601313040199585,17.5,29.0,10.51189802081432,9.199999999999998,-1.25,0.5,14.599999999999998,29.0,47.0,2104.0,15.0
58:413638:14256:24640,58,B6-B8,2,B6,B8,-0.7175897620937519,17.5,29.0,10.51189802081432,9.199999999999998,-0.375,2.25,10.899999999999997,29.0,34.0,2064.0,16.0
58:413843:14451:24845,58,B4-B6,0,B4,B6,-3.4449746538209176,856.0,1127.0,454.3063393790582,386.5999999999999,162.625,55.25,86.89999999999986,1127.0,176.0,1495.5,5.0
58:413843:14451:24845,58,B4-B8,1,B4,B8,-1.662153036285016,1518.0,1692.0,696.3232008198491,541.1999999999999,235.5,201.0,154.60000000000002,1692.0,565.0,1495.5,7.0
58:413843:14451:24845,58,B6-B8,2,B6,B8,1.7828216175359015,1518.0,1692.0,696.3232008198491,541.1999999999999,263.125,145.75,241.4999999999999,1692.0,741.0,2147.0,7.0
58:416328:373:27330,58,B4-B6,0,B4,B6,-6.8396214774729245,6.0,12.0,4.47213595499958,2.4999999999999987,0.125,0.25,0.8999999999999975,8.0,2.0,3014.0,10.0
58:416328:373:27330,58,B4-B8,1,B4,B8,-3.955616991691024,16.5,23.0,8.573214099741124,7.199999999999999,-1.125,2.75,4.700000000000001,23.0,17.0,5827.0,7.0
58:416328:373:27330,58,B6-B8,2,B6,B8,2.884004485781901,16.5,23.0,8.573214099741124,7.199999999999999,-1.25,2.5,5.599999999999998,23.0,15.0,3014.0,10.0
58:417165:1152:28167,58,B4-B6,0,B4,B6,-2.944735884724917,1146.0,1298.0,532.2637973787058,419.0,215.875,65.25,176.29999999999998,1298.0,508.0,2413.0,6.0
58:417165:1152:28167,58,B4-B8,1,B4,B8,-3.3911321526301315,1146.0,1298.0,532.2637973787058,419.0,222.125,52.75,160.10000000000008,1298.0,455.0,2413.0,5.0
58:417165:1152:28167,58,B6-B8,2,B6,B8,-0.4463962679052144,815.5,848.0,358.58637383481266,258.8999999999999,189.5,12.5,16.199999999999903,843.0,53.0,2513.5,6.0
58:417278:1288:28280,58,B4-B6,0,B4,B6,-3.729968253968245,26.5,31.0,12.30853362509117,7.799999999999997,2.0,7.0,3.999999999999997,25.0,14.0,1625.0,7.0
58:417278:1288:28280,58,B4-B8,1,B4,B8,-3.8224154589371935,26.5,31.0,12.30853362509117,7.799999999999997,2.625,5.75,7.699999999999998,25.0,24.0,1951.5,10.0
58:417278:1288:28280,58,B6-B8,2,B6,B8,-0.0924472049689484,9.0,12.0,4.716990566028302,3.8,-0.875,1.25,3.700000000000001,11.0,10.0,1625.0,10.0
58:417735:1712:28737,58,B4-B6,0,B4,B6,-3.468764420297674,14.0,25.0,8.898735865278843,7.7,-0.25,2.0,10.6,25.0,31.0,2738.0,17.0
58:417735:1712:28737,58,B4-B8,1,B4,B8,-4.428127933493471,24.5,43.0,16.416455159382004,14.600000000000003,-1.375,0.25,17.500000000000004,43.0,49.0,1774.5,17.0
58:417735:1712:28737,58,B6-B8,2,B6,B8,-0.9593635131957968,24.5,43.0,16.416455159382004,14.600000000000003,-0.375,2.25,6.900000000000003,43.0,18.0,1774.5,17.0
58:417804:1777:28806,58,B4-B6,0,B4,B6,-5.872348103441681,9.0,14.0,5.787918451395113,4.999999999999999,-0.75,0.5,3.2,14.0,9.0,2138.5,17.0
58:417804:1777:28806,58,B4-B8,1,B4,B8,-2.975788888384045,9.0,14.0,5.787918451395113,4.999999999999999,-1.125,0.25,8.9,14.0,25.0,2269.0,17.0
58:417804:1777:28806,58,B6-B8,2,B6,B8,2.896559215057636,9.0,13.0,4.968651728587948,3.900000000000001,-0.875,0.75,5.7,11.0,16.0,2138.5,17.0
58:418054:2008:29056,58,B4-B6,0,B4,B6,-5.36413279074749,7.0,11.0,4.272001872658765,2.6,-0.375,0.75,4.699999999999999,6.0,11.0,2277.5,10.0
58:418054:2008:29056,58,B4-B8,1,B4,B8,-5.442585857612585,7.5,11.0,4.14578098794425,2.099999999999999,0.25,2.0,2.6,6.0,6.0,2601.0,10.0
58:418054:2008:29056,58,B6-B8,2,B6,B8,-0.0784530668650944,7.5,11.0,4.272001872658765,2.6,0.625,1.25,2.0999999999999988,5.0,5.0,2277.5,10.0
58:418720:2626:29722,58,B4-B6,0,B4,B6,-3.8954102564102575,5.0,9.0,3.2691742076555053,0.9000000000000009,-0.625,0.75,0.1000000000000016,4.0,3.0,2879.0,10.0
58:418720:2626:29722,58,B4-B8,1,B4,B8,-5.061427223334299,9.0,16.0,6.689544080129826,5.799999999999998,-0.25,1.5,6.599999999999997,16.0,17.0,2879.0,11.0
58:418720:2626:29722,58,B6-B8,2,B6,B8,-1.1660169669240403,9.0,16.0,6.689544080129826,5.799999999999998,0.125,0.75,6.699999999999999,16.0,20.0,3048.0,11.0
58:420237:4046:31237,58,B4-B6,0,B4,B6,-1.3685739060781543,1694.0,2425.0,945.284447930886,824.9,256.875,114.25,104.90000000000008,2425.0,293.0,1881.0,4.0
58:420237:4046:31237,58,B4-B8,1,B4,B8,-1.7660760423604884,2500.5,2958.0,1200.5507850565923,970.6999999999998,355.25,311.0,145.79999999999984,2958.0,533.0,1881.0,4.0
58:420237:4046:31237,58,B6-B8,2,B6,B8,-0.3975021362823341,2500.5,2958.0,1200.5507850565923,970.6999999999998,412.375,196.75,250.69999999999996,2958.0,826.0,2260.0,4.0
58:420245:4054:31245,58,B4-B6,0,B4,B6,-6.344537724994822,6.5,12.0,4.301162633521313,3.600000000000001,0.25,0.5,6.6000000000000005,12.0,19.0,2194.5,8.0
58:420245:4054:31245,58,B4-B8,1,B4,B8,-5.537589715214082,15.0,19.0,7.562241731127087,6.099999999999999,-1.125,3.25,3.099999999999999,18.0,11.0,1481.0,8.0
58:420245:4054:31245,58,B6-B8,2,B6,B8,0.80694800978074,15.0,19.0,7.562241731127087,6.099999999999999,-1.375,2.75,9.7,18.0,30.0,1481.0,8.0
58:420334:4140:31334,58,B4-B6,0,B4,B6,-3.4578727274789287,9.5,12.0,4.710360920354193,2.9,1.625,0.25,4.699999999999999,11.0,14.0,2319.0,17.0
58:420334:4140:31334,58,B4-B8,1,B4,B8,-2.39130351424501,9.0,12.0,4.5,1.7999999999999994,0.875,1.25,1.299999999999999,3.0,0.0,2319.0,17.0
58:420334:4140:31334,58,B6-B8,2,B6,B8,1.0665692132339188,9.5,12.0,4.710360920354193,2.9,1.0,1.5,3.4000000000000004,11.0,14.0,2973.5,17.0
58:421027:4781:32023,58,B4-B6,0,B4,B6,-1.30108906746106,1382.5,2483.0,967.458138629264,859.8,82.75,199.5,159.20000000000005,2483.0,448.0,1257.5,4.0
58:421027:4781:32023,58,B4-B8,1,B4,B8,0.762088582336645,3368.0,6045.0,2544.3231295375986,2200.9,77.875,189.75,1341.1,6045.0,3562.0,1257.5,4.0
58:421027:4781:32023,58,B6-B8,2,B6,B8,2.063177649797705,3368.0,6045.0,2544.3231295375986,2200.9,177.625,9.75,1500.3000000000002,6045.0,4010.0,1642.5,4.0
58:421487:5218:32482,58,B4-B6,0,B4,B6,-5.768709390360399,30.5,38.0,14.652218262092603,10.499999999999996,1.625,8.25,7.899999999999997,32.0,29.0,2639.5,15.0
58:421487:5218:32482,58,B4-B8,1,B4,B8,-6.5804470924098695,30.5,38.0,14.652218262092603,10.499999999999996,2.875,5.75,8.899999999999997,32.0,28.0,1967.5,15.0
58:421487:5218:32482,58,B6-B8,2,B6,B8,-0.81173770204947,13.5,17.0,6.59545297913646,2.599999999999999,-1.25,2.5,1.0000000000000002,4.0,1.0,1967.5,15.0
58:421531:5255:32526,58,B4-B6,0,B4,B6,-6.356428520253154,7.0,10.0,4.55521678957215,3.8,-0.375,1.75,1.9,10.0,4.0,2163.0,9.0
58:421531:5255:32526,58,B4-B8,1,B4,B8,-3.7039746032606544,6.0,10.0,4.55521678957215,3.8,0.375,0.25,6.499999999999999,10.0,17.0,2163.0,8.0
58:421531:5255:32526,58,B6-B8,2,B6,B8,2.652453916992499,7.0,10.0,3.6996621467371855,2.7,-0.5,1.5,4.6,7.0,13.0,2536.0,9.0
58:421877:5573:32871,58,B4-B6,0,B4,B6,-6.53932490443988,61.0,76.0,29.440618200031057,21.8,-6.0,11.0,17.400000000000002,66.0,53.0,2410.5,11.0
58:421877:5573:32871,58,B4-B8,1,B4,B8,-5.419431881393834,8.0,13.0,4.949747468305833,4.4,-0.875,0.75,6.299999999999999,13.0,19.0,2410.5,11.0
58:421877:5573:32871,58,B6-B8,2,B6,B8,1.1198930230460462,61.0,76.0,29.440618200031057,21.8,-6.375,10.25,23.7,66.0,72.0,2622.0,11.0
58:422340:6010:33333,58,B4-B6,0,B4,B6,-5.5778428196435215,18.5,37.0,16.194134740701646,13.8,0.125,0.25,14.900000000000002,37.0,40.0,2800.5,12.0
58:422340:6010:33333,58,B4-B8,1,B4,B8,-7.19099495424932,13.0,17.0,6.759252917297888,5.700000000000001,-1.0,2.5,6.800000000000002,17.0,20.0,2936.5,12.0
58:422340:6010:33333,58,B6-B8,2,B6,B8,-1.613152134605798,18.5,37.0,16.194134740701646,13.8,-1.125,2.25,8.1,37.0,20.0,2800.5,12.0
59:423280:6885:34268,59,B4-B6,0,B4,B6,-5.145575143015208,21.5,37.0,13.285330255586423,11.6,1.125,0.75,15.7,37.0,52.0,1217.5,8.0
59:423280:6885:34268,59,B4-B8,1,B4,B8,-4.092852817721443,13.0,25.0,9.283722313813572,6.7,0.25,1.0,2.6,17.0,2.0,1729.0,7.0
59:423280:6885:34268,59,B6-B8,2,B6,B8,1.0527223252937643,21.5,37.0,13.285330255586423,11.6,0.625,1.75,18.3,37.0,54.0,1217.5,8.0
59:423346:6947:34334,59,B4-B6,0,B4,B6,-4.195964313130105,12.0,21.0,8.257572282456872,7.300000000000001,0.5,0.5,10.8,21.0,31.0,1515.0,9.0
59:423346:6947:34334,59,B4-B8,1,B4,B8,-3.51444584581823,11.5,19.0,7.5,6.6000000000000005,0.625,0.75,10.1,19.0,29.0,2350.5,8.0
59:423346:6947:34334,59,B6-B8,2,B6,B8,0.681518467311875,12.0,21.0,8.257572282456872,7.300000000000001,0.875,0.25,0.7000000000000002,21.0,2.0,1515.0,9.0
59:423397:6993:34385,59,B4-B6,0,B4,B6,-4.4847618829063975,790.5,871.0,359.9673596313977,277.3999999999999,149.5,56.0,123.39999999999992,871.0,362.0,2024.5,5.0
59:423397:6993:34385,59,B4-B8,1,B4,B8,-2.3898192488262886,1069.0,1095.0,466.8545678259987,328.49999999999994,219.125,83.25,51.10000000000002,1082.0,211.0,2024.5,5.0
59:423397:6993:34385,59,B6-B8,2,B6,B8,2.094942634080109,1069.0,1095.0,466.8545678259987,328.49999999999994,191.125,139.25,174.49999999999994,1082.0,573.0,2293.5,5.0
59:423408:7002:34396,59,B4-B6,0,B4,B6,-6.151972696839266,10.0,19.0,7.048936089935842,6.300000000000001,0.0,0.5,3.8,19.0,13.0,2661.0,10.0
59:423408:7002:34396,59,B4-B8,1,B4,B8,-7.374381903197261,10.0,19.0,7.048936089935842,6.300000000000001,-0.125,0.75,5.9,19.0,16.0,1850.0,10.0
59:423408:7002:34396,59,B6-B8,2,B6,B8,-1.2224092063579943,6.0,11.0,3.960744879438715,2.5000000000000004,-0.375,0.25,2.1,6.0,3.0,1850.0,9.0
59:423416:7008:34404,59,B4-B6,0,B4,B6,-3.9474312179618,28.5,46.0,16.588776326179094,6.299999999999999,1.125,3.25,0.5000000000000009,26.0,12.0,3687.5,6.0
59:423416:7008:34404,59,B4-B8,1,B4,B8,-7.209986518870046,28.5,46.0,16.588776326179094,6.299999999999999,1.75,2.0,5.799999999999999,26.0,26.0,1095.0,7.0
59:423416:7008:34404,59,B6-B8,2,B6,B8,-3.262555300908246,10.0,18.0,7.664854858377946,5.799999999999998,0.125,1.25,5.299999999999998,14.0,14.0,1095.0,7.0
59:423434:7026:34422,59,B4-B6,0,B4,B6,-2.2292974862149144,1096.5,1356.0,546.6513399782351,451.7000000000001,200.625,17.25,148.50000000000006,1356.0,406.0,2138.5,5.0
59:423434:7026:34422,59,B4-B8,1,B4,B8,-2.209878437696915,1096.5,1356.0,546.6513399782351,451.7000000000001,210.625,2.75,124.30000000000008,1356.0,320.0,2138.5,6.0
59:423434:7026:34422,59,B6-B8,2,B6,B8,0.0194190485179994,942.0,1036.0,427.25928895695176,327.4,202.0,20.0,24.19999999999999,1036.0,86.0,2264.5,6.0
59:423435:7027:34423,59,B4-B6,0,B4,B6,-4.734630511663255,12.5,14.0,5.673402858955108,1.1,1.5,2.5,1.6,1.0,0.0,1002.5,17.0
59:423435:7027:34423,59,B4-B8,1,B4,B8,-4.7477138235735765,20.0,26.0,10.452272480183437,8.799999999999999,1.875,3.25,9.3,26.0,27.0,1469.0,17.0
59:423435:7027:34423,59,B6-B8,2,B6,B8,-0.0130833119103215,20.0,26.0,10.452272480183437,8.799999999999999,3.125,0.75,7.699999999999999,26.0,27.0,1002.5,17.0
59:423446:7037:34434,59,B4-B6,0,B4,B6,-3.200206265750726,876.5,1167.0,468.93656287391366,397.6,163.625,34.25,97.89999999999998,1167.0,237.0,1283.5,5.0
59:423446:7037:34434,59,B4-B8,1,B4,B8,-1.5359218493275293,1785.0,2056.0,840.2239284857341,669.1999999999998,262.5,232.0,271.59999999999985,2056.0,889.0,1283.5,5.0
59:423446:7037:34434,59,B6-B8,2,B6,B8,1.664284416423197,1785.0,2056.0,840.2239284857341,669.1999999999998,279.625,197.75,369.49999999999983,2056.0,1126.0,1832.0,5.0
59:423474:7062:34462,59,B4-B6,0,B4,B6,-4.320401857789364,432.5,440.0,188.38574123324727,130.29999999999998,63.25,86.0,106.0,432.0,351.0,2587.5,6.0
59:423474:7062:34462,59,B4-B8,1,B4,B8,-3.9116881412297886,432.5,440.0,188.38574123324727,130.29999999999998,65.0,82.5,97.79999999999998,432.0,324.0,2587.5,6.0
59:423474:7062:34462,59,B6-B8,2,B6,B8,0.4087137165595749,101.5,108.0,44.968739141763805,32.49999999999999,22.0,3.5,8.2,108.0,27.0,3162.5,6.0
59:423481:7067:34469,59,B4-B6,0,B4,B6,-4.708549718804491,24.5,42.0,17.020208576865326,14.900000000000002,-0.5,2.5,9.000000000000002,42.0,24.0,2586.5,8.0
59:423481:7067:34469,59,B4-B8,1,B4,B8,-3.792498899931729,24.5,42.0,17.020208576865326,14.900000000000002,-2.5,1.5,10.6,42.0,27.0,1581.0,9.0
59:423481:7067:34469,59,B6-B8,2,B6,B8,0.916050818872762,19.0,25.0,9.832980219648569,5.9,-1.25,4.0,1.5999999999999988,18.0,3.0,1581.0,9.0
59:423511:7094:34499,59,B4-B6,0,B4,B6,-4.7674022920169605,7.0,11.0,3.897114317029974,2.299999999999999,0.375,1.25,0.4999999999999984,7.0,1.0,2579.0,10.0
59:423511:7094:34499,59,B4-B8,1,B4,B8,-2.800522173748625,17.0,22.0,8.455767262643882,7.000000000000001,1.375,3.25,4.700000000000002,22.0,16.0,3001.0,10.0
59:423511:7094:34499,59,B6-B8,2,B6,B8,1.9668801182683355,17.0,22.0,8.455767262643882,7.000000000000001,2.0,2.0,5.2,22.0,15.0,2579.0,9.0
59:423570:7149:34558,59,B4-B6,0,B4,B6,-4.322974707003205,9.0,14.0,5.477225575051661,1.9999999999999991,0.875,0.25,2.299999999999999,6.0,6.0,1814.0,8.0
59:423570:7149:34558,59,B4-B8,1,B4,B8,-4.426258174465112,6.0,10.0,3.840572873934304,0.9999999999999994,0.125,1.25,1.2999999999999992,2.0,2.0,1909.0,9.0
59:423570:7149:34558,59,B6-B8,2,B6,B8,-0.1032834674619067,9.0,14.0,5.477225575051661,1.9999999999999991,0.25,1.5,0.9999999999999996,6.0,4.0,1814.0,9.0
59:423594:7172:34582,59,B4-B6,0,B4,B6,-3.2068378640400117,17.0,29.0,11.166355717063649,9.9,1.125,0.25,1.1000000000000014,29.0,6.0,1963.5,8.0
59:423594:7172:34582,59,B4-B8,1,B4,B8,-4.071361390065981,17.0,29.0,11.166355717063649,9.9,-0.625,3.75,6.900000000000001,29.0,19.0,2031.0,8.0
59:423594:7172:34582,59,B6-B8,2,B6,B8,-0.8645235260259696,14.5,25.0,10.735455276791944,8.799999999999999,-0.75,3.5,5.8,23.0,13.0,1963.5,8.0
59:423651:7228:34639,59,B4-B6,0,B4,B6,-5.442384355231567,6.5,12.0,4.9180788932265,3.3,0.25,1.0,2.4000000000000004,7.0,4.0,2331.5,9.0
59:423651:7228:34639,59,B4-B8,1,B4,B8,-6.050747163819032,4.0,5.0,2.0463381929681126,0.8999999999999996,0.125,1.25,0.7,3.0,3.0,2104.5,9.0
59:423651:7228:34639,59,B6-B8,2,B6,B8,-0.608362808587465,6.5,12.0,4.9180788932265,3.3,-0.375,0.25,3.1,7.0,7.0,2104.5,9.0
59:423655:7232:34643,59,B4-B6,0,B4,B6,-5.510775491032305,14.5,23.0,8.276472678623424,5.400000000000001,-1.0,1.0,10.6,15.0,30.0,2241.5,8.0
59:423655:7232:34643,59,B4-B8,1,B4,B8,-5.020378003637433,8.5,15.0,5.873670062235365,5.2,-0.375,0.25,8.5,15.0,22.0,2241.5,8.0
59:423655:7232:34643,59,B6-B8,2,B6,B8,0.4903974873948726,14.5,23.0,8.276472678623424,5.400000000000001,-0.875,1.25,2.1000000000000014,15.0,8.0,2458.5,8.0
59:423697:7273:34685,59,B4-B6,0,B4,B6,-4.461448077043229,15.5,23.0,8.381527307120106,5.200000000000001,-0.75,2.5,1.8000000000000012,15.0,7.0,2505.5,9.0
59:423697:7273:34685,59,B4-B8,1,B4,B8,-2.681154291732483,15.5,23.0,8.381527307120106,5.200000000000001,-1.375,1.25,6.300000000000001,15.0,17.0,2512.5,9.0
59:423697:7273:34685,59,B6-B8,2,B6,B8,1.7802937853107466,7.5,13.0,4.949747468305833,3.4,-0.125,1.25,4.5,8.0,10.0,2505.5,9.0
59:423766:7332:34754,59,B4-B6,0,B4,B6,-5.354521097278834,14.5,24.0,9.539392014169456,7.599999999999998,-1.125,4.25,12.099999999999998,20.0,36.0,2046.0,8.0
59:423766:7332:34754,59,B4-B8,1,B4,B8,-0.9133094756843788,14.0,24.0,9.539392014169456,7.599999999999998,0.25,1.5,9.799999999999995,20.0,26.0,2046.0,8.0
59:423766:7332:34754,59,B6-B8,2,B6,B8,4.441211621594455,14.5,16.0,6.609652033201143,4.5,-1.875,2.75,2.3000000000000003,16.0,10.0,2046.5,8.0
59:423830:7390:34818,59,B4-B6,0,B4,B6,-2.9748440628126644,869.0,1588.0,617.3044224691737,548.2,85.125,95.25,181.30000000000007,1588.0,507.0,1027.0,5.0
59:423830:7390:34818,59,B4-B8,1,B4,B8,-0.1821144756941315,2320.0,3242.0,1300.0597101671908,1115.1999999999998,193.5,312.0,566.9999999999998,3242.0,1654.0,1027.0,4.0
59:423830:7390:34818,59,B6-B8,2,B6,B8,2.792729587118533,2320.0,3242.0,1300.0597101671908,1115.1999999999998,241.125,216.75,748.2999999999998,3242.0,2161.0,1359.0,5.0
59:423988:7540:34976,59,B4-B6,0,B4,B6,-4.08269680851064,25.5,40.0,14.41136704133234,9.3,-1.75,2.0,7.799999999999999,26.0,23.0,1852.5,8.0
59:423988:7540:34976,59,B4-B8,1,B4,B8,-3.5388553595795216,7.5,13.0,5.612486080160912,4.0,-0.125,1.25,2.5,9.0,6.0,1627.5,8.0
59:423988:7540:34976,59,B6-B8,2,B6,B8,0.5438414489311185,25.5,40.0,14.41136704133234,9.3,-1.125,3.25,5.299999999999999,26.0,17.0,1627.5,8.0
59:424134:7672:35122,59,B4-B6,0,B4,B6,-0.589647777634351,1526.0,2562.0,1010.711012109792,890.5999999999998,28.125,188.75,49.69999999999982,2562.0,140.0,1078.5,4.0
59:424134:7672:35122,59,B4-B8,1,B4,B8,-1.5961271645777977,1343.5,2422.0,949.1868559456562,840.9,39.625,211.75,177.0999999999999,2422.0,491.0,1078.5,4.0
59:424134:7672:35122,59,B6-B8,2,B6,B8,-1.0064793869434467,1526.0,2562.0,1010.711012109792,890.5999999999998,134.0,23.0,226.79999999999973,2562.0,631.0,1603.5,4.0
59:424136:7674:35124,59,B4-B6,0,B4,B6,-6.627467568574623,7.0,13.0,4.602988159880492,2.5000000000000013,-0.125,0.25,0.7000000000000008,6.0,0.0,1206.0,9.0
59:424136:7674:35124,59,B4-B8,1,B4,B8,-4.805590990498736,7.0,13.0,4.602988159880492,2.5000000000000013,-0.375,0.25,1.7000000000000006,6.0,1.0,1794.0,11.0
59:424136:7674:35124,59,B6-B8,2,B6,B8,1.8218765780758872,5.0,8.0,3.2015621187164243,1.8000000000000005,-0.25,0.5,0.9999999999999996,6.0,1.0,1206.0,11.0
59:424160:7695:35148,59,B4-B6,0,B4,B6,-4.568642446161427,34.5,44.0,17.80975856096876,14.9,-3.75,5.0,16.599999999999998,44.0,50.0,1775.5,10.0
59:424160:7695:35148,59,B4-B8,1,B4,B8,-3.8209471182412287,34.5,44.0,17.80975856096876,14.9,-5.125,2.25,18.1,44.0,48.0,2010.5,9.0
59:424160:7695:35148,59,B6-B8,2,B6,B8,0.7476953279201979,18.5,21.0,8.5,3.2,-2.625,2.75,1.5000000000000009,6.0,2.0,1775.5,10.0
59:424198:7728:35186,59,B4-B6,0,B4,B6,-2.846202880505704,1098.0,1485.0,594.266512181193,506.1,191.25,27.0,142.8,1485.0,368.0,1470.0,5.0
59:424198:7728:35186,59,B4-B8,1,B4,B8,-1.287514363918106,2367.5,2694.0,1103.469839868766,871.5,344.0,332.5,365.4,2694.0,1209.0,1470.0,4.0
59:424198:7728:35186,59,B6-B8,2,B6,B8,1.5586885165875977,2367.5,2694.0,1103.469839868766,871.5,357.5,305.5,508.2000000000001,2694.0,1577.0,1885.0,5.0
59:424219:7748:35207,59,B4-B6,0,B4,B6,-3.748764917386304,17.5,25.0,9.354143466934854,7.999999999999999,-2.125,0.75,3.499999999999999,25.0,10.0,1654.5,9.0
59:424219:7748:35207,59,B4-B8,1,B4,B8,-2.356845961252283,17.5,25.0,9.354143466934854,7.999999999999999,-1.0,3.0,0.3999999999999986,25.0,4.0,1654.5,9.0
59:424219:7748:35207,59,B6-B8,2,B6,B8,1.3919189561340204,11.5,21.0,8.74642784226795,7.6,-0.625,2.25,3.1000000000000005,21.0,6.0,2050.0,9.0
59:424298:7820:35286,59,B4-B6,0,B4,B6,-3.9172982739381297,27.0,45.0,18.511820547963403,15.1,-1.125,2.25,13.1,40.0,35.0,2104.0,7.0
59:424298:7820:35286,59,B4-B8,1,B4,B8,-4.012683555323399,7.0,9.0,3.6996621467371855,2.0,-0.625,1.25,2.3000000000000007,5.0,9.0,2775.0,7.0
59:424298:7820:35286,59,B6-B8,2,B6,B8,-0.0953852813852691,27.0,45.0,18.511820547963403,15.1,-1.75,1.0,15.400000000000002,40.0,44.0,2104.0,7.0
59:424411:7925:35399,59,B4-B6,0,B4,B6,-5.173294486974726,17.5,23.0,8.73212459828649,6.4,0.25,5.5,2.1999999999999997,19.0,11.0,2149.5,9.0
59:424411:7925:35399,59,B4-B8,1,B4,B8,-5.590338020878264,17.5,23.0,8.73212459828649,6.4,1.0,4.0,4.200000000000001,19.0,15.0,2640.5,8.0
59:424411:7925:35399,59,B6-B8,2,B6,B8,-0.4170435339035379,14.5,19.0,7.582875444051551,4.200000000000001,-1.75,1.5,2.0000000000000013,8.0,4.0,2149.5,9.0
59:424478:7990:35466,59,B4-B6,0,B4,B6,-4.947866502512234,8.5,11.0,4.183300132670378,0.8999999999999998,1.125,0.75,0.8999999999999992,3.0,2.0,2040.5,9.0
59:424478:7990:35466,59,B4-B8,1,B4,B8,-3.422736174845319,6.5,9.0,3.5,1.4000000000000008,-0.125,1.75,0.500000000000001,5.0,4.0,2057.5,9.0
