endpoint,method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,auc,brier,log_loss,positive_fraction,mean_score
saturation_clipping,mlp,57,480,,,,,0.7228260869565217,0.027083279167666664,0.37417105052856575,0.041666666666666664,0.02291762083333332
saturation_clipping,mlp,58,474,,,,,0.7346443030653557,0.02531640506429114,0.34976073564503124,0.04008438818565401,0.023207704641350198
saturation_clipping,mlp,60,480,,,,,0.5416666666666666,0.02291662083433333,0.3166064273705031,0.025,0.0020843291666666664
saturation_clipping,mlp,62,480,,,,,0.6239130434782608,0.033333266667666665,0.46051798526589927,0.041666666666666664,0.012500974999999992
saturation_clipping,mlp,64,480,,,,,0.6,0.03333326666766666,0.4605179852659591,0.041666666666666664,0.008334316666666659
saturation_clipping,mlp,65,465,,,,,0.5714285714285714,0.025806400001,0.35653027891569417,0.030107526881720432,0.004302066666666665
saturation_clipping,ridge,42,477,,,,,0.8922810489856506,0.037183249998604534,0.3411876446952303,0.09853249475890985,0.078126414273232
saturation_clipping,ridge,50,480,,,,,0.9452345679012346,0.03531887778752379,0.2681927999927239,0.15625,0.12840779043203193
saturation_clipping,ridge,57,480,,,,,0.7559782608695653,0.034604760187666075,0.35685832868055223,0.041666666666666664,0.031848007506314904
saturation_clipping,ridge,58,474,,,,,0.7679583574320417,0.028412923046256477,0.27126817652743573,0.04008438818565401,0.036683963388781
saturation_clipping,ridge,60,480,,,,,0.6326566951566951,0.028386025646721533,0.2706621321881263,0.025,0.017423667368928586
saturation_clipping,ridge,62,480,,,,,0.6224999999999999,0.04059384045188521,0.48514436867867683,0.041666666666666664,0.02582022664703527
saturation_clipping,ridge,64,480,,,,,0.6359782608695652,0.03452594706713607,0.4203189371919251,0.041666666666666664,0.012147257279666262
saturation_clipping,ridge,65,465,,,,,0.6583782071586949,0.027786302723270675,0.3199330727082648,0.030107526881720432,0.012406122161574003
saturation_clipping,traditional_cfd_template_pedestal,42,477,,,,,0.89213260761999,0.03755902668177636,0.3426941633958151,0.09853249475890985,0.07772394528050289
saturation_clipping,traditional_cfd_template_pedestal,50,480,,,,,0.9450205761316873,0.0357294769883204,0.2690908131171425,0.15625,0.12886308551262615
saturation_clipping,traditional_cfd_template_pedestal,57,480,,,,,0.7571195652173913,0.03397585767041658,0.3551909110377789,0.041666666666666664,0.03132862620138724
saturation_clipping,traditional_cfd_template_pedestal,58,474,,,,,0.768421052631579,0.02827990741931526,0.2707992976378553,0.04008438818565401,0.03557300795155939
saturation_clipping,traditional_cfd_template_pedestal,60,480,,,,,0.6737891737891738,0.028377753647811994,0.2544474882450677,0.025,0.01756914138987064
saturation_clipping,traditional_cfd_template_pedestal,62,480,,,,,0.6228260869565218,0.04042113261136203,0.4846919994463685,0.041666666666666664,0.02490746228901147
saturation_clipping,traditional_cfd_template_pedestal,64,480,,,,,0.6356521739130434,0.034853083422047584,0.4210703515859842,0.041666666666666664,0.011372318790666257
saturation_clipping,traditional_cfd_template_pedestal,65,465,,,,,0.658378207158695,0.027916277043966663,0.32199053948963596,0.030107526881720432,0.012184222657271352
timing_residual,1d_cnn,42,477,-0.2018724287054898,3.924865662658497,3.9191651025371734,0.1740041928721174,,,,,
timing_residual,1d_cnn,50,480,-0.17277558609259505,3.4449456381959163,3.6376049508070145,0.1875,,,,,
timing_residual,1d_cnn,57,480,-0.3194619151824564,3.6906764700809784,3.9150874460761806,0.17291666666666666,,,,,
timing_residual,1d_cnn,58,474,-0.1806109343513005,3.54220716407962,3.734497165930057,0.17932489451476794,,,,,
timing_residual,1d_cnn,60,480,-0.26211564747646254,1.749792626475249,2.6314728786100368,0.0625,,,,,
timing_residual,1d_cnn,62,480,-0.38381832566211105,1.7155594572938593,2.3474440122996145,0.03958333333333333,,,,,
timing_residual,1d_cnn,64,480,-0.3308930190974119,1.5306312439449492,2.579916155036121,0.05416666666666667,,,,,
timing_residual,1d_cnn,65,465,-0.18593070774705378,2.9306134119117155,3.5325639774616704,0.13548387096774195,,,,,
timing_residual,gated_attention_waveform_new,42,477,-0.35112122639306675,3.825827878170031,3.836296530117326,0.16981132075471697,,,,,
timing_residual,gated_attention_waveform_new,50,480,-0.28466895539168785,3.3096401281390384,3.53163956224093,0.17083333333333334,,,,,
timing_residual,gated_attention_waveform_new,57,480,-0.40368276239755985,3.605768017540196,3.822928751983426,0.15833333333333333,,,,,
timing_residual,gated_attention_waveform_new,58,474,-0.30356770265814526,3.505276366788449,3.6739674539559894,0.16455696202531644,,,,,
timing_residual,gated_attention_waveform_new,60,480,-0.3890849796432265,1.6461958271535746,2.5533043477055206,0.052083333333333336,,,,,
timing_residual,gated_attention_waveform_new,62,480,-0.4964319353694333,1.5824455085413378,2.2789715369741654,0.0375,,,,,
timing_residual,gated_attention_waveform_new,64,480,-0.4663128067684923,1.475165053696748,2.530470046994627,0.052083333333333336,,,,,
timing_residual,gated_attention_waveform_new,65,465,-0.3952392972720629,2.8635771774423753,3.481429620586042,0.12043010752688173,,,,,
timing_residual,gradient_boosted_trees,42,477,0.2745934552753358,0.26694245933987415,0.2633417357481117,0.0,,,,,
timing_residual,gradient_boosted_trees,50,480,0.08343886018815883,0.9271445204269724,0.8825016021060262,0.0,,,,,
timing_residual,gradient_boosted_trees,57,480,0.09879200092358531,0.3476834384521563,0.36216391429827755,0.0,,,,,
timing_residual,gradient_boosted_trees,58,474,-0.35554090975780683,0.27857857325005353,0.29667047271051394,0.0,,,,,
timing_residual,gradient_boosted_trees,60,480,0.12191063739804886,0.3856958442107377,0.3701932780465034,0.0,,,,,
timing_residual,gradient_boosted_trees,62,480,-0.041825270367854106,0.36793121659350414,0.3707550481182493,0.0,,,,,
timing_residual,gradient_boosted_trees,64,480,-0.1275066753112789,0.3714675447408231,0.3377637460261294,0.0,,,,,
timing_residual,gradient_boosted_trees,65,465,-0.1591102071727242,0.3568865910353471,0.3507806095538031,0.0,,,,,
timing_residual,mlp,42,477,0.24473107241973868,0.2774665136873105,0.27175725884991625,0.0,,,,,
timing_residual,mlp,50,480,0.1173379202032089,0.923430446401123,0.893598753412908,0.0,,,,,
timing_residual,mlp,57,480,0.12407895841217037,0.3835890471338748,0.4846779019998515,0.0020833333333333333,,,,,
timing_residual,mlp,58,474,-0.3778531351024628,0.2979045717379588,0.29834578154709435,0.0,,,,,
timing_residual,mlp,60,480,0.10639286183013918,0.4298702027754606,0.4513393699230167,0.0,,,,,
timing_residual,mlp,62,480,-0.013065962977599987,0.38430631923256975,0.4054306135882939,0.0,,,,,
timing_residual,mlp,64,480,-0.13455806814727778,0.3726603893887266,0.36273724841495314,0.0,,,,,
timing_residual,mlp,65,465,-0.16260767887878425,0.357236526202923,0.34163581807162574,0.0,,,,,
timing_residual,ridge,42,477,0.2722396400634768,0.25340435826616386,0.21302062287135642,0.0,,,,,
timing_residual,ridge,50,480,0.11977962869697573,0.9443162861445189,0.8897702884928157,0.0,,,,,
timing_residual,ridge,57,480,0.098234648274231,0.35381813193250433,0.42474714230969857,0.0020833333333333333,,,,,
timing_residual,ridge,58,474,-0.4251363231307982,0.29331388125183716,0.27131949810062955,0.0,,,,,
timing_residual,ridge,60,480,0.13599647406921433,0.48680546556746823,0.4102450729415231,0.0,,,,,
timing_residual,ridge,62,480,-0.1923753617904661,0.4269712839813111,0.3942548099983792,0.0,,,,,
timing_residual,ridge,64,480,-0.1631801075576783,0.43742075024808835,0.37270329831289467,0.0,,,,,
timing_residual,ridge,65,465,-0.17062788769531245,0.41618948974697434,0.3543257080051671,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,42,477,0.10732956943997873,0.3528463978015388,0.39946746568724295,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,50,480,-0.0670799733116233,0.9547405143691049,0.9383694364060591,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,57,480,-0.02842060165309701,0.5367090575944355,0.5295528311080724,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,58,474,-0.4311276946806284,0.42767217505048655,0.43021597651478793,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,60,480,0.04107046973556355,0.2947154033461924,0.3076361632798262,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,62,480,-0.15600348387637247,0.37619588390207315,0.3745238236268579,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,64,480,-0.21093776344138992,0.37252771200114226,0.3397405692471603,0.0,,,,,
timing_residual,traditional_cfd_template_pedestal,65,465,-0.12558282820933223,0.38056273016998793,0.37527987760609655,0.0,,,,,
