pair_id,run,stave,dynamic_index,control_index,match_distance,saturation_boundary,baseline_boundary
57:B2:451,57,B2,533841,544197,0.7775000984279455,False,True
57:B2:452,57,B2,533846,533289,0.9689938687526285,False,True
57:B2:453,57,B2,533848,540134,1.9236745710302963,False,True
57:B2:454,57,B2,533857,535202,0.49185199588715584,False,True
57:B2:455,57,B2,533858,539693,0.36003399572515865,False,True
57:B2:456,57,B2,533865,538329,0.5371880051047926,False,True
57:B2:457,57,B2,533881,531688,0.9999986323302931,False,True
57:B2:458,57,B2,533900,533030,1.958227099725107,False,True
57:B2:459,57,B2,533924,532507,0.7731907077334315,False,True
57:B2:460,57,B2,533928,533030,1.8447530505246248,False,True
57:B2:461,57,B2,533930,538765,0.8068283261695344,False,True
57:B2:462,57,B2,533953,534893,0.4712166684711099,False,True
57:B2:463,57,B2,533962,537716,0.9298771070612449,False,True
57:B2:464,57,B2,533973,543759,0.43839569598283834,False,True
57:B2:465,57,B2,533977,533289,0.6821069290703462,False,True
57:B2:466,57,B2,533978,540970,0.4504814574136941,False,True
57:B2:467,57,B2,533984,541893,0.6490758826666388,False,True
57:B2:468,57,B2,533986,544043,0.5157049523235286,False,True
57:B2:469,57,B2,533988,535031,0.8375094938094985,False,True
57:B2:470,57,B2,534001,533030,2.130979420819751,False,True
57:B2:471,57,B2,534004,534863,0.7656611929449737,False,True
57:B2:472,57,B2,534012,544197,2.1125222203257845,False,True
57:B2:473,57,B2,534026,536323,0.7646617163847356,False,True
57:B2:474,57,B2,534027,531688,1.5947255432138845,False,True
57:B2:475,57,B2,534035,541305,0.4857524185301013,False,True
57:B2:476,57,B2,534041,532635,0.9365960143464815,False,True
57:B2:477,57,B2,534047,540995,1.0256124637545598,False,True
57:B2:478,57,B2,534049,537716,1.0778686412808323,False,True
57:B2:479,57,B2,534052,536323,0.6868315536870129,False,True
57:B2:480,57,B2,534061,533030,1.3437117915861552,False,True
57:B2:481,57,B2,534074,544559,1.2090084392724292,False,True
57:B2:482,57,B2,534078,545498,0.35644399683328065,False,True
57:B2:483,57,B2,534079,533030,2.003433182241232,False,True
57:B2:484,57,B2,534081,533289,1.020238527048814,False,True
57:B2:485,57,B2,534087,535595,0.9509162418052008,False,True
57:B2:486,57,B2,534091,540134,1.39930219585463,False,True
57:B2:487,57,B2,534098,541498,0.6229323625733122,False,True
57:B2:488,57,B2,534105,533289,0.8141506802676653,False,True
57:B2:489,57,B2,534107,535579,0.36205809650673926,False,True
57:B2:490,57,B2,534113,533289,0.7265757836817213,False,True
57:B2:491,57,B2,534117,540134,1.8052423975816,False,True
57:B2:492,57,B2,534126,534225,1.0542859719737177,False,True
57:B2:493,57,B2,534137,535579,0.34913145945277807,False,True
57:B2:494,57,B2,534147,531688,0.8261263836723368,False,True
57:B2:495,57,B2,534148,535579,0.46989809651571623,False,True
57:B2:496,57,B2,534149,544197,1.7892780268551307,False,True
57:B2:497,57,B2,534152,540134,1.0617438445868084,False,True
57:B2:498,57,B2,534157,533030,2.12716517896189,False,True
57:B2:499,57,B2,534163,532243,0.6784313985545695,False,True
57:B2:500,57,B2,534171,544197,1.0933813264195444,False,True
57:B2:501,57,B2,534173,533969,1.4392032406800932,False,True
57:B2:502,57,B2,534176,539190,0.7438564277130358,False,True
57:B2:503,57,B2,534177,531688,0.9198759422026355,False,True
57:B2:504,57,B2,534187,539376,0.7734616556540835,False,True
57:B2:505,57,B2,534192,538329,0.46583673563028355,False,True
57:B2:506,57,B2,534193,543759,0.6299833867582101,False,True
57:B2:507,57,B2,534201,535031,1.3814807486444511,False,True
57:B2:508,57,B2,534205,539334,0.878112417743758,False,True
57:B2:509,57,B2,534206,538350,0.9947623099755599,False,True
57:B2:510,57,B2,534212,545152,0.5219672293277814,False,True
57:B2:511,57,B2,534221,545152,0.7099367014746525,False,True
57:B2:512,57,B2,534234,540281,0.21630805469766615,False,True
57:B2:513,57,B2,534239,540134,1.551253990096705,False,True
57:B2:514,57,B2,534262,535595,0.5737596173526522,False,True
57:B2:515,57,B2,534278,543439,0.9915247895777443,False,True
57:B2:516,57,B2,534279,534893,0.6853795314027633,False,True
57:B2:517,57,B2,534287,544559,0.9349452349418287,False,True
57:B2:518,57,B2,534315,533969,0.41881842154126764,False,True
57:B2:519,57,B2,534333,546778,0.23116512799140404,False,True
57:B2:520,57,B2,534334,542272,0.7800257716610333,False,True
57:B2:521,57,B2,534347,537452,0.7928404311471694,False,True
57:B2:522,57,B2,534352,538350,1.053769269786887,False,True
57:B2:523,57,B2,534357,535595,0.9034318470350157,False,True
57:B2:524,57,B2,534363,537026,0.477479127663428,False,True
57:B2:525,57,B2,534367,544197,0.7581773083806292,False,True
57:B2:526,57,B2,534393,537452,0.8577720652969195,False,True
57:B2:527,57,B2,534411,534599,0.4979430169185239,False,True
57:B2:528,57,B2,534423,539693,0.5142140692056364,False,True
57:B2:529,57,B2,534424,535579,0.777408600524787,False,True
57:B2:530,57,B2,534425,538241,0.2577172550048344,False,True
57:B2:531,57,B2,534427,543741,0.3925139228437155,False,True
57:B2:532,57,B2,534432,540134,2.2791524490853385,False,True
57:B2:533,57,B2,534433,532464,0.8522926022887367,False,True
57:B2:534,57,B2,534447,538765,0.6300836648976457,False,True
57:B2:535,57,B2,534452,534422,0.8627132277912556,False,True
57:B2:536,57,B2,534471,541633,0.6470267120378083,False,True
57:B2:537,57,B2,534473,540134,1.3161177698398618,False,True
57:B2:538,57,B2,534487,537559,0.42585123355775284,False,True
57:B2:539,57,B2,534488,533289,1.1248965835713687,False,True
57:B2:540,57,B2,534501,534893,0.5970939703717307,False,True
57:B2:541,57,B2,534508,533030,2.3296545070763632,False,True
57:B2:542,57,B2,534510,530660,0.8299228580302266,True,True
57:B2:543,57,B2,534520,535031,0.19848376514076926,False,True
57:B2:544,57,B2,534529,537802,0.3199012391844093,False,True
57:B2:545,57,B2,534532,544043,0.882619180514278,False,True
57:B2:546,57,B2,534557,534119,0.5606752045053697,False,True
57:B2:547,57,B2,534569,544197,1.534074804546366,False,True
57:B2:548,57,B2,534574,534366,0.9605201863085351,False,True
57:B2:549,57,B2,534581,534599,0.7002414950045095,False,True
57:B2:550,57,B2,534588,532243,0.7673150685478175,False,True
57:B2:551,57,B2,534589,538559,0.6485728978000189,False,True
57:B2:552,57,B2,534595,535031,2.267599982261504,False,True
57:B2:553,57,B2,534601,537690,0.9607103317063098,False,True
57:B2:554,57,B2,534606,544197,2.4817739777772263,False,True
57:B2:555,57,B2,534616,539190,0.7173276054106009,False,True
57:B2:556,57,B2,534623,540134,2.103698930819079,False,True
57:B2:557,57,B2,534632,538350,1.0603831220814555,False,True
57:B2:558,57,B2,534635,541627,1.0001979873250628,False,True
57:B2:559,57,B2,534639,535579,0.641645833328999,False,True
57:B2:560,57,B2,534647,532177,0.8444122287392288,False,True
57:B2:561,57,B2,534660,535579,0.43402944492402706,False,True
57:B2:562,57,B2,534662,534225,0.3241414149845362,False,True
57:B2:563,57,B2,534672,545504,0.43104125298425733,False,True
57:B2:564,57,B2,534678,533030,1.6944160375257054,False,True
57:B2:565,57,B2,534682,544792,0.8863411717887865,False,True
57:B2:566,57,B2,534701,532243,0.5337515484128957,False,True
57:B2:567,57,B2,534706,540134,2.480950851257025,False,True
57:B2:568,57,B2,534713,536317,0.22763070986691003,False,False
57:B2:569,57,B2,534729,533030,2.7438871522310007,False,True
57:B2:570,57,B2,534733,543741,1.1204121630583779,False,True
57:B2:571,57,B2,534740,544777,1.0927104238791026,False,True
57:B2:572,57,B2,534751,545152,0.6451938674555185,False,True
57:B2:573,57,B2,534755,540134,1.6733614391799088,False,True
57:B2:574,57,B2,534759,539944,0.4624150532592587,False,True
57:B2:575,57,B2,534768,533030,1.5355278875225733,False,True
57:B2:576,57,B2,534771,534599,0.49375051646167073,False,True
57:B2:577,57,B2,534775,540694,0.5964700126945256,False,True
57:B2:578,57,B2,534796,535031,2.0861503281172,False,True
57:B2:579,57,B2,534798,546807,0.6497293729302948,False,True
57:B2:580,57,B2,534804,542255,0.7825564045788835,False,True
57:B2:581,57,B2,534810,540134,1.7842831754174442,False,True
57:B2:582,57,B2,534816,544197,2.3132530314459663,False,True
57:B2:583,57,B2,534817,543741,0.67634049390458,False,True
57:B2:584,57,B2,534840,532243,0.3772490846813192,False,True
57:B2:585,57,B2,534842,535031,2.0344220885954987,False,True
57:B2:586,57,B2,534843,533030,1.2749424227452972,False,True
57:B2:587,57,B2,534859,532507,0.6956225538973587,False,True
57:B2:588,57,B2,534868,543741,0.6794405112720011,False,True
57:B2:589,57,B2,534871,535031,2.4690214531198573,False,True
57:B2:590,57,B2,534877,533030,2.4141341191901375,False,True
57:B2:591,57,B2,534878,535031,0.8418046128423113,False,True
57:B2:592,57,B2,534892,545846,0.7338509153049919,False,True
57:B2:593,57,B2,534895,544197,1.968973121346687,False,True
57:B2:594,57,B2,534911,544197,0.37874390654755385,False,True
57:B2:595,57,B2,534915,535031,1.5608497775280206,False,True
57:B2:596,57,B2,534922,544197,2.085497784116493,False,True
57:B2:597,57,B2,534935,544043,0.6330072583184292,False,True
57:B2:598,57,B2,534937,546193,0.9483925049568608,False,True
57:B2:599,57,B2,534938,535656,0.5836650744332613,False,True
57:B2:600,57,B2,534940,541444,1.0887817573436789,False,True
57:B2:601,57,B2,534958,535135,0.5512047524247186,False,True
57:B2:602,57,B2,534968,533030,1.549494289584925,False,True
57:B2:603,57,B2,534970,534893,0.5558465361326309,False,True
57:B2:604,57,B2,534980,533969,0.9260587242910228,False,True
57:B2:605,57,B2,534989,537906,0.10079955205521375,False,True
57:B2:606,57,B2,534990,540134,1.8271553510548002,False,True
57:B2:607,57,B2,534994,531632,0.4618280027731649,False,True
57:B2:608,57,B2,535002,532665,0.3211259605903261,False,True
57:B2:609,57,B2,535012,530692,0.49581550324769996,False,True
57:B2:610,57,B2,535022,534325,0.6653736783434254,False,True
57:B2:611,57,B2,535026,542340,0.8143055580336697,True,True
57:B2:612,57,B2,535040,544197,1.995294774884028,False,True
57:B2:613,57,B2,535045,533735,0.9034047850418682,False,True
57:B2:614,57,B2,535056,534560,0.7466961820214868,False,True
57:B2:615,57,B2,535069,540134,2.4095281475528085,False,True
57:B2:616,57,B2,535072,544197,2.401380821486457,False,True
57:B2:617,57,B2,535073,534599,0.6909934431989134,False,True
57:B2:618,57,B2,535075,538270,0.3915871829023909,False,True
57:B2:619,57,B2,535082,543741,1.3296463684466744,False,True
57:B2:620,57,B2,535089,544197,1.3876444534874368,False,True
57:B2:621,57,B2,535105,533030,1.1800004537999738,False,True
57:B2:622,57,B2,535112,533030,0.44530961269938973,False,True
57:B2:623,57,B2,535119,534587,0.09315721930145239,False,True
57:B2:624,57,B2,535132,540134,1.4459896656710087,False,True
57:B2:625,57,B2,535140,545152,0.5257549806721287,False,True
57:B2:626,57,B2,535147,531038,0.940311170828342,False,True
57:B2:627,57,B2,535153,540134,2.15919223716353,False,True
57:B2:628,57,B2,535161,538329,0.5256967500001823,False,True
57:B2:629,57,B2,535201,533030,1.8414910493411707,False,True
57:B2:630,57,B2,535206,540134,1.698096479463679,False,True
57:B2:631,57,B2,535216,533030,1.6289756736346468,False,True
57:B2:632,57,B2,535227,535595,0.32375038649606175,False,True
57:B2:633,57,B2,535233,543439,0.448566105653112,False,True
57:B2:634,57,B2,535237,546790,0.7839973553281323,False,True
57:B2:635,57,B2,535245,541398,0.6893057042233237,False,True
57:B2:636,57,B2,535276,544197,1.6463241689404828,False,True
57:B2:637,57,B2,535298,533030,1.7179115868991521,False,True
57:B2:638,57,B2,535312,535031,0.17355159752381913,False,True
57:B2:639,57,B2,535317,536553,0.5476870312260823,False,True
57:B2:640,57,B2,535320,533030,2.125835588321296,False,True
57:B2:641,57,B2,535323,544197,1.7781955247009036,False,True
57:B2:642,57,B2,535324,533030,1.8497442617168178,False,True
57:B2:643,57,B2,535357,540134,1.9883459530913015,False,True
57:B2:644,57,B2,535384,531139,0.21792333823649532,False,True
57:B2:645,57,B2,535388,543439,0.5803993015007886,False,True
57:B2:646,57,B2,535399,540134,0.9161983291712342,False,True
57:B2:647,57,B2,535403,540134,1.6712672220598395,False,True
57:B2:648,57,B2,535418,535595,1.713915204836905,False,True
57:B2:649,57,B2,535426,533289,0.7646598305687066,False,True
57:B2:650,57,B2,535443,538225,0.40763954329264585,False,True
57:B2:651,57,B2,535446,540134,2.732776487078075,False,True
57:B2:652,57,B2,535449,531688,1.515947802132438,False,True
57:B2:653,57,B2,535450,541893,1.1206052335513057,False,True
57:B2:654,57,B2,535473,533030,2.2373527109836657,False,True
57:B2:655,57,B2,535477,534225,0.7519338619941451,False,True
57:B2:656,57,B2,535493,532871,0.12159298491669909,False,True
57:B2:657,57,B2,535496,543439,0.968232851229658,False,True
57:B2:658,57,B2,535505,540134,1.0094738860360069,False,True
57:B2:659,57,B2,535507,539606,0.2860210944102581,False,True
57:B2:660,57,B2,535509,540382,0.6222691917858603,False,True
57:B2:661,57,B2,535535,540134,2.1162528597283665,False,True
57:B2:662,57,B2,535540,536438,0.991075361217173,False,True
57:B2:663,57,B2,535559,539376,0.5885069411961987,False,True
57:B2:664,57,B2,535575,533030,1.8720874022921505,False,True
57:B2:665,57,B2,535580,532243,0.5986099241107596,False,True
57:B2:666,57,B2,535594,532243,0.6871045866268455,False,True
57:B2:667,57,B2,535596,531688,1.163160346844116,False,True
57:B2:668,57,B2,535604,535031,2.38772610359644,False,True
57:B2:669,57,B2,535605,534863,0.5277300817024306,False,True
57:B2:670,57,B2,535629,540134,1.914063090872445,False,True
57:B2:671,57,B2,535639,540134,1.3725282391442541,False,True
57:B2:672,57,B2,535641,533289,0.8987902536949073,False,True
57:B2:673,57,B2,535657,544197,2.9867615990322336,False,True
57:B2:674,57,B2,535659,533030,2.1197720811228593,False,True
57:B2:675,57,B2,535663,533030,1.9695037480461455,False,True
57:B2:676,57,B2,535667,533030,1.913964707361901,False,True
57:B2:677,57,B2,535681,540134,1.367226141688521,False,True
57:B2:678,57,B2,535687,534119,0.668319078176884,False,True
57:B2:679,57,B2,535694,538559,0.36715419235569113,False,True
57:B2:680,57,B2,535698,535031,2.4795816740638115,False,True
57:B2:681,57,B2,535701,539693,0.5349522443489402,False,True
57:B2:682,57,B2,535722,533030,2.2468574704783295,False,True
57:B2:683,57,B2,535723,538988,0.17809162585663071,False,True
57:B2:684,57,B2,535726,535031,1.0370622979421882,False,True
57:B2:685,57,B2,535734,538844,0.34182590051901374,False,True
57:B2:686,57,B2,535739,537802,0.1821055834988942,False,True
57:B2:687,57,B2,535744,534366,0.8504642439107135,False,True
57:B2:688,57,B2,535747,532749,0.7556740651047007,False,True
57:B2:689,57,B2,535748,537102,1.1397554568072423,False,True
57:B2:690,57,B2,535749,533289,0.788205799639515,False,True
57:B2:691,57,B2,535754,533030,2.2224189457471883,False,True
57:B2:692,57,B2,535757,540134,2.152424209147431,False,True
57:B2:693,57,B2,535772,535949,0.36172684664551996,False,True
57:B2:694,57,B2,535776,538208,0.42649353032916393,False,True
57:B2:695,57,B2,535794,540134,2.2570206224046334,False,True
57:B2:696,57,B2,535800,533030,0.8727003462203585,False,True
57:B2:697,57,B2,535805,544197,1.9501266304085134,False,True
57:B2:698,57,B2,535830,535031,1.4342136632237275,False,True
57:B2:699,57,B2,535832,541627,1.0175568678957556,False,True
57:B2:700,57,B2,535847,542272,0.8081421238016279,False,True
57:B2:701,57,B2,535850,539693,0.5265554422955109,False,True
57:B2:702,57,B2,535855,538329,0.43166245607998316,False,True
57:B2:703,57,B2,535866,531262,0.16757373471690457,False,True
57:B2:704,57,B2,535870,535579,0.8083265042743154,False,True
57:B2:705,57,B2,535883,534366,0.8486469421996581,False,True
57:B2:706,57,B2,535890,531688,0.9122525249256195,False,True
57:B2:707,57,B2,535891,533030,2.1047484155686984,False,True
57:B2:708,57,B2,535895,541590,0.79670256157019,False,True
57:B2:709,57,B2,535902,540134,1.6661899058443874,False,True
57:B2:710,57,B2,535906,544197,1.9243993508275838,False,True
57:B2:711,57,B2,535915,534225,0.3268892787395296,False,True
57:B2:712,57,B2,535928,533735,0.6194006452736103,False,True
57:B2:713,57,B2,535932,537365,0.2421306530344603,False,True
57:B2:714,57,B2,535946,533030,1.499535432467332,False,True
57:B2:715,57,B2,535954,533030,1.8319918887372493,False,True
57:B2:716,57,B2,535955,544197,2.457385065775492,False,True
57:B2:717,57,B2,535957,531688,1.2560140081204478,False,True
57:B2:718,57,B2,535958,535031,0.6833911264036685,False,True
57:B2:719,57,B2,535959,538225,0.40026838525530145,False,True
57:B2:720,57,B2,535964,544043,0.5638671309012641,False,True
57:B2:721,57,B2,535967,544197,1.1515116890765003,False,True
57:B2:722,57,B2,535970,537906,0.7409801246408302,False,True
57:B2:723,57,B2,535978,531900,0.4756098638269344,False,True
57:B2:724,57,B2,535981,535595,0.5862147197344915,False,True
57:B2:725,57,B2,535989,533030,1.8607716610794165,False,True
57:B2:726,57,B2,535999,533030,0.35468308987265534,False,True
57:B2:727,57,B2,536006,533030,1.813097293209785,False,True
57:B2:728,57,B2,536029,540134,1.726442517448783,False,True
57:B2:729,57,B2,536031,533030,2.094356042879587,False,True
57:B2:730,57,B2,536075,532635,0.5142295211235001,False,True
57:B2:731,57,B2,536085,534422,0.7612435142345432,False,True
57:B2:732,57,B2,536092,533910,0.3427893082515118,False,True
57:B2:733,57,B2,536111,541633,0.548485689791506,False,True
57:B2:734,57,B2,536114,545561,0.8011073460084425,True,True
57:B2:735,57,B2,536116,536626,0.7686199682327314,False,True
57:B2:736,57,B2,536141,540134,1.4230084177635869,False,True
57:B2:737,57,B2,536144,544792,0.9733093985892005,False,True
57:B2:738,57,B2,536151,540134,2.226390736356097,False,True
57:B2:739,57,B2,536156,539334,0.5889787670638981,False,True
57:B2:740,57,B2,536173,544942,0.31299462458326216,False,True
57:B2:741,57,B2,536183,531900,0.4964910986888352,False,True
57:B2:742,57,B2,536185,534225,0.2518278481682215,False,True
57:B2:743,57,B2,536188,536438,0.7646309643403587,False,True
57:B2:744,57,B2,536193,544197,2.184333089076475,False,True
57:B2:745,57,B2,536208,540134,2.0625680486746725,False,True
57:B2:746,57,B2,536219,532177,1.1331060307473164,False,True
57:B2:747,57,B2,536221,531688,0.748544194080945,False,True
57:B2:748,57,B2,536222,532507,0.6864051225178107,False,True
57:B2:749,57,B2,536225,533030,1.0609100883131384,False,True
57:B2:750,57,B2,536227,543584,0.44106197092128446,False,True
57:B2:751,57,B2,536229,539190,0.5247173231536765,False,True
