subset,method,n,amp_bias_median_frac,amp_res68_abs_frac,amp_full_rms_frac,amp_catastrophic_rate,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_catastrophic_rate,time_abs68_samples,time_bias_median_samples,tail_bias_median_frac
peak_early,peak_calibrated,1668,0.0028834152944052643,0.17990279457596092,0.2110886491161788,0.2775779376498801,0.03457592040885486,0.12158027307347814,0.29295436702564803,0.1630695443645084,0.028054298642533837,0.0,-0.008454650130513275
peak_early,integral_calibrated,1668,0.09961535702581333,0.2829012496772252,0.3143740765982666,0.4862110311750599,0.03457592040885486,0.12158027307347814,0.29295436702564803,0.1630695443645084,0.028054298642533837,0.0,-0.008454650130513275
peak_early,interpolation_calibrated,1668,0.0028840961379756696,0.17990285706465795,0.21108879256423443,0.2775779376498801,-0.010187192084410657,0.10373901721492884,0.1618417062776363,0.10011990407673861,0.025903880678388485,-0.0031319910514540084,0.0
peak_early,adaptive_template,1668,-0.040959958910822325,0.37491909934004053,0.47789293931863125,0.6079136690647482,-0.15318374606969848,0.37004181571785527,0.39743451141163,0.670863309352518,2.752668897540698,2.0881423433856434,0.01790302990858661
peak_early,rising_edge_huber,1668,-0.0016431719708609274,0.03481039493150886,0.05647829350165035,0.016786570743405275,-0.002445277618348937,0.01676337590200721,0.02974644345210256,0.0005995203836930455,0.028054298642533837,0.0,-0.008454650130513275
peak_early,ml_inpaint_et,1668,-0.003009798641828087,0.025400478782390466,0.05890977258539244,0.013189448441247002,-0.0004932784386873344,0.015261906108570695,0.041983360212724835,0.008393285371702638,0.06869551832395077,-0.014076092498405135,0.00028177507642385136
peak_early,ml_residual_hgb,1668,0.0009137503991012067,0.017863591161182506,0.02707884516480472,0.001199040767386091,0.0005273812324318615,0.010043827441960513,0.020154281431683078,0.0005995203836930455,0.025903880678388485,-0.0031319910514540084,0.0
peak_central,peak_calibrated,1748,0.003290618088664353,0.1612048944869588,0.19119752895764539,0.2402745995423341,0.0018778343814320458,0.09997753934034999,0.10798941963733186,0.08867276887871854,0.04744919049655263,0.0,0.06196262326741597
peak_central,integral_calibrated,1748,0.10667838295759599,0.3172967834863284,0.41111925840455343,0.5154462242562929,0.0018778343814320458,0.09997753934034999,0.10798941963733186,0.08867276887871854,0.04744919049655263,0.0,0.06196262326741597
peak_central,interpolation_calibrated,1748,0.003290089671784821,0.16120510989128853,0.19119765220228394,0.2402745995423341,-0.013294479026052027,0.08357944014089469,0.08622356165572681,0.02803203661327231,0.03895552010124836,-0.007309644670050908,0.0031958571009749193
peak_central,adaptive_template,1748,0.0687529020550083,0.4859521457970775,0.750850873457842,0.6310068649885584,0.023235630484719393,0.3774218746601734,0.49873194174486163,0.6372997711670481,0.7041624616919915,-0.19298812018366718,0.05446938134366802
peak_central,rising_edge_huber,1748,0.000642898843543162,0.023267176031161723,0.040602290923414996,0.003432494279176201,0.0024026552000955548,0.015634790214256573,0.0275196895946933,0.005148741418764302,0.04744919049655263,0.0,0.06196262326741597
peak_central,ml_inpaint_et,1748,-0.0012427258306880527,0.016977567973543523,0.03344693264635284,0.004004576659038902,0.0010249863118277618,0.010538516649537057,0.02070676383637015,0.0017162471395881006,0.05822850872657778,-0.010880968093444743,0.0003281528802548672
peak_central,ml_residual_hgb,1748,0.001227872647169625,0.015487912485930932,0.0235740626808912,0.0005720823798627002,0.00031510992746848845,0.009862821403661974,0.016944180568230202,0.0005720823798627002,0.03895552010124839,-0.007309644670050908,0.0031958571009749193
peak_late,peak_calibrated,1696,0.001992669637116959,0.2017593492067625,0.25968396991668286,0.3242924528301887,-0.041366109088607925,0.17348045134605747,0.22206722340714197,0.2794811320754717,0.2112841610343814,-0.01286031042128677,-0.07096132710788863
peak_late,integral_calibrated,1696,-0.18183307174540772,0.4340530132646112,0.39615511145649984,0.6338443396226415,-0.041366109088607925,0.17348045134605747,0.22206722340714197,0.2794811320754717,0.2112841610343814,-0.01286031042128677,-0.07096132710788863
peak_late,interpolation_calibrated,1696,0.0019930969278909682,0.20175959766841978,0.2596839853384313,0.3242924528301887,0.014208982917309852,0.13531712806367052,0.21805186931202086,0.19988207547169812,0.12920863309352448,-0.036498516320474295,-0.0020828407144463656
peak_late,adaptive_template,1696,-0.12198624205030863,0.4412628966268246,0.5093634534481306,0.6597877358490566,0.14834484839915668,0.39491179863810477,0.6826508513473959,0.5760613207547169,9.248872920064544,-7.155200207593056,0.1949681591633074
peak_late,rising_edge_huber,1696,0.0018608968056409206,0.06567216790590841,0.2868014523320744,0.19988207547169812,0.0017947218861534013,0.06746927856763903,0.26487478857496405,0.2099056603773585,0.2112841610343814,-0.01286031042128677,-0.07096132710788863
peak_late,ml_inpaint_et,1696,0.0008064055318146068,0.03879315865171559,0.11774555315501883,0.07075471698113207,-0.0009008527273536704,0.03576990796259423,0.10588501644574069,0.06780660377358491,0.10648787206091903,-0.007679198964461342,0.002421792932964517
peak_late,ml_residual_hgb,1696,0.002173878283030283,0.035180965071284515,0.11343963375127364,0.05188679245283019,0.002277891595559089,0.037025019583311655,0.12079533354378294,0.060141509433962265,0.12920863309352448,-0.036498516320474295,-0.0020828407144463656
