event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,generation_family,secondary_generation_family
train:58:203,train,58,B8,1,4.557079042220832,10.727991697059,1644.0777034968305,1622.3007100111313,6.0,1.0,train_family_0,train_family_0
train:58:204,train,58,B8,1,4.482405119299669,10.577608316643289,2997.876834047223,1939.3532738676763,6.0,0.75,train_family_0,train_family_0
train:58:205,train,58,B2,1,4.4395033564015325,10.272392090789378,4821.018918816783,4746.153789108328,6.0,1.0,train_family_1,train_family_0
train:58:206,train,58,B8,1,6.377048842875592,11.138080729082796,4983.650534705651,3868.396268859089,5.0,0.75,train_family_0,train_family_0
train:58:207,train,58,B8,1,7.805142820177055,8.414043015154618,6432.1572985990915,3161.1740631534803,0.5,0.5,train_family_0,train_family_0
train:58:208,train,58,B4,1,7.552420442965195,8.438164834676073,1690.508254495893,1352.8800565032907,1.0,0.75,train_family_0,train_family_1
train:58:209,train,58,B2,1,3.857971365129517,9.057776905255759,8931.9052330172,2559.632893786927,5.0,0.25,train_family_0,train_family_0
train:58:210,train,58,B4,1,8.343936629111088,8.768401389130029,4642.397192191094,2048.8109926916604,0.5,0.5,train_family_0,train_family_0
train:58:211,train,58,B2,1,7.7590738115551074,9.709778236482906,3616.345162250813,4085.437785281918,2.0,1.0,train_family_1,train_family_0
train:58:212,train,58,B6,1,4.665259246259226,5.815230540662497,4762.829359382641,4676.253840028427,1.0,1.0,train_family_1,train_family_0
train:58:213,train,58,B4,1,6.798269756880344,9.610664524296613,5187.233858122624,1255.1485534047595,3.0,0.25,train_family_1,train_family_1
train:58:214,train,58,B4,1,5.21442159901368,10.166109275985171,3197.193897872389,705.9447887616774,5.0,0.25,train_family_1,train_family_1
train:58:215,train,58,B4,1,7.5961035010971125,7.904605802205767,2330.2357781117084,618.9174898755122,0.5,0.25,train_family_1,train_family_1
train:58:216,train,58,B6,1,5.443744553721309,10.490768164053858,3096.0846808102483,1717.9621059795506,5.0,0.5,train_family_0,train_family_0
train:58:217,train,58,B4,1,4.154987399933321,7.252925308452122,2203.371055740943,633.0267887160986,3.0,0.25,train_family_0,train_family_0
train:58:218,train,58,B8,1,4.957988721917248,6.326797073204271,4280.936594206202,930.9587575223845,1.5,0.25,train_family_0,train_family_1
train:58:219,train,58,B8,1,5.667829511250709,6.344243119427749,3139.253220302272,3594.5639498078694,1.0,1.0,train_family_0,train_family_0
train:58:220,train,58,B8,1,5.530259260852512,8.461794436084807,2845.152804888738,1902.7152721469188,3.0,0.75,train_family_0,train_family_1
train:58:221,train,58,B6,1,4.139854890542165,10.342711027600409,3070.9629824605913,689.5163383213097,6.0,0.25,train_family_0,train_family_0
train:58:222,train,58,B8,1,4.09651002251299,6.366930299813164,2864.62034059075,3096.8497972100645,2.0,1.0,train_family_0,train_family_0
train:58:223,train,58,B8,1,4.666462310168604,7.838354191131762,1585.948151985552,1083.2421171738574,3.0,0.75,train_family_1,train_family_1
train:58:224,train,58,B6,1,5.412139004336965,6.189320308355253,1432.8774134118157,324.3488936718103,1.0,0.25,train_family_0,train_family_0
train:58:225,train,58,B8,1,8.688249258481296,9.451144159782151,2617.24867700531,1272.3031403312534,0.75,0.5,train_family_1,train_family_1
train:58:226,train,58,B8,1,8.119793059450814,9.163797744529289,1515.7944629150777,338.36084525997836,1.0,0.25,train_family_0,train_family_1
train:58:227,train,58,B8,1,6.7378342354780525,10.624802321390094,3170.5568011743717,2932.206659129639,4.0,1.0,train_family_0,train_family_0
train:58:228,train,58,B2,1,9.665864049197127,11.042385720470877,5923.585433725294,1516.103543505731,1.5,0.25,train_family_0,train_family_0
train:58:229,train,58,B6,1,9.373667645275193,10.136297419850388,2399.572718940952,1141.4446802982145,1.0,0.5,train_family_0,train_family_1
train:58:230,train,58,B4,1,4.21329201138499,8.965058400860109,3193.7947745939,2230.9665707392815,5.0,0.75,train_family_1,train_family_1
train:58:231,train,58,B8,1,4.2489121419154285,4.61962942699327,4602.730153402291,1052.5195526555044,0.5,0.25,train_family_0,train_family_0
train:58:232,train,58,B8,1,7.761492655079722,8.740455546349569,3175.338936073615,3604.457609883977,1.0,1.0,train_family_1,train_family_1
train:58:233,train,58,B6,1,6.145067071336444,7.909669459783887,3146.987372021493,680.7738873315682,2.0,0.25,train_family_1,train_family_1
train:58:234,train,58,B4,1,4.199647103148781,8.922328527465382,2705.4723463174905,630.8352121363124,5.0,0.25,train_family_0,train_family_1
train:58:235,train,58,B4,1,7.856433634803619,8.38934171031736,5798.647450202122,3048.105596348518,0.75,0.5,train_family_0,train_family_0
train:58:236,train,58,B4,1,4.491588258431432,10.472613413034138,5482.993904227423,6199.25528937065,6.0,1.0,train_family_1,train_family_1
train:58:237,train,58,B8,1,5.239498739069122,11.029000433432534,1433.5194919758628,693.2913823674031,6.0,0.5,train_family_0,train_family_0
train:58:238,train,58,B8,1,5.44235763511781,6.933486764743468,1803.058070644164,1938.4862295710204,1.5,1.0,train_family_0,train_family_0
train:58:239,train,58,B6,1,8.626576363405169,10.292984351939632,3723.7718651459572,984.1389972041093,1.5,0.25,train_family_0,train_family_1
train:58:240,train,58,B2,1,4.787621047415792,8.84536051548078,4229.094117665636,3107.3513966813707,4.0,0.75,train_family_0,train_family_0
train:58:241,train,58,B2,1,9.981767545817382,10.742182904283457,2244.151376097671,964.7873901209525,0.75,0.5,train_family_0,train_family_0
train:58:242,train,58,B4,1,6.393466066207273,7.158415506879408,5211.905693390455,2422.7717034056986,1.0,0.5,train_family_1,train_family_0
train:58:243,train,58,B4,1,5.876509952108868,7.526082970957796,2770.7246945571046,2043.8204567361918,1.5,0.75,train_family_0,train_family_1
train:58:244,train,58,B4,1,6.193738410946306,9.108265717253566,3248.475758933065,3418.407534739306,3.0,1.0,train_family_0,train_family_0
train:58:245,train,58,B8,1,9.131205668460376,10.886804170207293,1717.8349130522442,1571.381077375068,1.5,1.0,train_family_1,train_family_0
train:58:246,train,58,B2,1,4.382199001663605,5.722473943192218,9152.573076475828,2320.851081458324,1.5,0.25,train_family_0,train_family_0
train:58:247,train,58,B8,1,3.86922789913516,7.569534838540392,1761.5428414273297,1727.1981284622686,4.0,1.0,train_family_1,train_family_0
train:58:248,train,58,B6,1,9.160290675193423,11.342249843641731,2362.735868922169,522.451421750459,2.0,0.25,train_family_0,train_family_0
train:58:249,train,58,B8,1,9.114399422248965,11.009341309092498,5609.036741278732,4796.105091459715,2.0,1.0,train_family_0,train_family_0
train:58:250,train,58,B6,1,4.660756313830741,6.322767079746008,2706.3847933873612,3044.474673765779,2.0,1.0,train_family_0,train_family_0
train:58:251,train,58,B6,1,7.364196550542231,8.690897416149156,2601.9760918922025,2629.0313110182187,1.5,1.0,train_family_1,train_family_1
train:58:252,train,58,B8,1,9.048582341884957,9.264639647794448,2794.997524131493,779.723956084261,0.5,0.25,train_family_0,train_family_0
train:58:253,train,58,B4,1,5.172315629302825,9.997171552708956,3953.2661140647197,2212.982177289042,5.0,0.5,train_family_0,train_family_0
train:58:254,train,58,B4,1,10.731148912529891,11.56954075340566,5082.469740802308,1130.1657275913533,0.5,0.25,train_family_0,train_family_0
train:58:255,train,58,B2,1,4.109954948965427,7.154474231244493,7560.362063826182,6684.850155916469,3.0,1.0,train_family_1,train_family_0
train:58:256,train,58,B6,1,5.800187613684311,9.068578251227251,2399.543632444893,2304.330618744194,3.0,1.0,train_family_0,train_family_0
train:58:257,train,58,B8,1,4.477671556559992,7.213426248523292,4180.154291660347,1147.9936308962847,3.0,0.25,train_family_0,train_family_0
train:58:258,train,58,B8,1,4.05969825158225,5.21642276839229,2806.8369251174454,710.910205139028,1.0,0.25,train_family_0,train_family_1
train:58:259,train,58,B4,1,8.2052436487259,10.87334601046659,3093.824669793122,1544.5916132935934,3.0,0.5,train_family_0,train_family_1
train:58:260,train,58,B4,0,10.276191915699357,,6528.670006406076,0.0,,0.0,train_family_1,
train:58:261,train,58,B2,0,5.594945661366131,,4138.660707358576,0.0,,0.0,train_family_0,
train:58:262,train,58,B6,0,6.610684580603537,,3372.725594826796,0.0,,0.0,train_family_0,
train:58:263,train,58,B4,0,10.890554096973334,,2814.2399937725904,0.0,,0.0,train_family_0,
train:58:264,train,58,B6,0,10.782136902991855,,6251.110732940551,0.0,,0.0,train_family_0,
train:58:265,train,58,B4,0,9.893896649332197,,3892.0659418692694,0.0,,0.0,train_family_0,
train:58:266,train,58,B2,0,10.641285489185156,,2628.1082049560764,0.0,,0.0,train_family_0,
train:58:267,train,58,B6,0,4.79424877365539,,1469.8162799371182,0.0,,0.0,train_family_0,
train:58:268,train,58,B4,0,9.670048357457457,,2187.2158947385383,0.0,,0.0,train_family_1,
train:58:269,train,58,B8,0,7.28537814343588,,2517.329392075014,0.0,,0.0,train_family_0,
train:58:270,train,58,B2,0,10.414143117845812,,5923.195886392188,0.0,,0.0,train_family_0,
train:58:271,train,58,B8,0,6.9432725705014935,,3250.0309793296333,0.0,,0.0,train_family_1,
train:58:272,train,58,B8,0,6.35882379603477,,2777.7651006964347,0.0,,0.0,train_family_0,
train:58:273,train,58,B4,0,6.282707467296158,,3751.882058672415,0.0,,0.0,train_family_1,
train:58:274,train,58,B4,0,9.715086874267593,,2328.7741606495624,0.0,,0.0,train_family_1,
train:58:275,train,58,B2,0,11.120196000478302,,5381.74722439153,0.0,,0.0,train_family_0,
train:58:276,train,58,B2,0,6.745061516467361,,3105.8397653558754,0.0,,0.0,train_family_1,
train:58:277,train,58,B4,0,10.045249808020975,,5701.340357737589,0.0,,0.0,train_family_0,
train:58:278,train,58,B6,0,9.395476604222837,,3964.051563224957,0.0,,0.0,train_family_0,
train:58:279,train,58,B8,0,10.155138640223026,,3113.0849784149677,0.0,,0.0,train_family_0,
train:58:280,train,58,B2,0,8.764632257206415,,3195.6423495587737,0.0,,0.0,train_family_0,
train:58:281,train,58,B2,0,7.20452138773123,,3323.241588344289,0.0,,0.0,train_family_0,
train:58:282,train,58,B2,0,7.399406534255382,,9235.032290619798,0.0,,0.0,train_family_0,
train:58:283,train,58,B6,0,7.02420783405491,,3839.724215627668,0.0,,0.0,train_family_0,
train:58:284,train,58,B2,0,11.240123333805048,,3884.8978893889707,0.0,,0.0,train_family_0,
train:58:285,train,58,B8,0,11.056224585945731,,2531.458022631453,0.0,,0.0,train_family_1,
train:58:286,train,58,B8,0,3.9163834988295836,,4608.974165696091,0.0,,0.0,train_family_1,
train:58:287,train,58,B8,0,11.646368005246645,,2888.530157173411,0.0,,0.0,train_family_0,
train:58:288,train,58,B8,0,9.300178836768005,,3793.1871701121077,0.0,,0.0,train_family_0,
train:58:289,train,58,B8,0,8.74503305759197,,3164.1435265851173,0.0,,0.0,train_family_1,
train:58:290,train,58,B2,0,9.212497153469982,,1951.0119937613388,0.0,,0.0,train_family_0,
train:58:291,train,58,B4,0,7.70866639287863,,3361.5636911885854,0.0,,0.0,train_family_0,
train:58:292,train,58,B4,0,10.048822833373334,,5782.367003717754,0.0,,0.0,train_family_0,
train:58:293,train,58,B6,0,8.049397030687086,,3978.656625002389,0.0,,0.0,train_family_0,
train:58:294,train,58,B8,0,5.28262518780375,,2503.467552651614,0.0,,0.0,train_family_0,
train:58:295,train,58,B8,0,6.761387877201886,,2666.8666738228476,0.0,,0.0,train_family_0,
train:58:296,train,58,B6,0,10.343347856013272,,3654.895709848314,0.0,,0.0,train_family_0,
train:58:297,train,58,B8,0,11.108780803625347,,3058.5187359496053,0.0,,0.0,train_family_0,
train:58:298,train,58,B4,0,5.487184620422635,,3413.4994487741533,0.0,,0.0,train_family_0,
train:58:299,train,58,B2,0,11.06581904789704,,4121.579694412794,0.0,,0.0,train_family_0,
train:58:300,train,58,B8,0,11.485595080564124,,2140.6573789634945,0.0,,0.0,train_family_1,
train:58:301,train,58,B8,0,4.7301731827577385,,3075.4694555446877,0.0,,0.0,train_family_0,
train:58:302,train,58,B6,0,5.803475945921531,,2652.1447149036435,0.0,,0.0,train_family_0,
train:58:303,train,58,B4,0,7.0782974181672955,,2668.029103566835,0.0,,0.0,train_family_1,
train:58:304,train,58,B2,0,6.698480858032325,,3076.562498480123,0.0,,0.0,train_family_0,
train:58:305,train,58,B6,0,7.550828017514315,,1500.8432163051482,0.0,,0.0,train_family_0,
train:58:306,train,58,B2,0,9.782115784095836,,7453.536221810404,0.0,,0.0,train_family_0,
train:58:307,train,58,B8,0,10.48315672651339,,3017.121144933855,0.0,,0.0,train_family_0,
train:58:308,train,58,B2,0,10.729429064744156,,5209.9684724457975,0.0,,0.0,train_family_1,
train:58:309,train,58,B2,0,7.611725491270031,,3724.4158397593146,0.0,,0.0,train_family_0,
train:58:310,train,58,B8,0,10.569626263970724,,2722.2334753311875,0.0,,0.0,train_family_1,
train:58:311,train,58,B6,0,7.183831361587032,,4737.787426031192,0.0,,0.0,train_family_0,
train:58:312,train,58,B4,0,10.406310483923574,,2395.7064818601452,0.0,,0.0,train_family_0,
train:58:313,train,58,B8,0,6.342759924333175,,3661.403594744865,0.0,,0.0,train_family_0,
train:58:314,train,58,B4,0,7.5079427762045325,,4342.692242434866,0.0,,0.0,train_family_0,
train:58:315,train,58,B6,0,9.359868991639441,,3785.4884197683423,0.0,,0.0,train_family_0,
train:58:316,train,58,B6,0,11.190173065478644,,2846.8724190357266,0.0,,0.0,train_family_0,
train:58:317,train,58,B8,0,3.9968967897188667,,1548.6474733875648,0.0,,0.0,train_family_0,
train:58:318,train,58,B2,0,5.677821636798906,,1872.160056892919,0.0,,0.0,train_family_0,
train:58:319,train,58,B6,0,10.928799391280517,,1978.1392005661119,0.0,,0.0,train_family_0,
train:58:320,train,58,B4,0,4.143229533121508,,2743.042991544311,0.0,,0.0,train_family_1,
train:58:321,train,58,B2,0,8.135124177493628,,4897.835015744254,0.0,,0.0,train_family_0,
train:58:322,train,58,B6,0,4.8564875622523385,,2896.960488958469,0.0,,0.0,train_family_1,
train:58:323,train,58,B4,0,11.165213047467482,,3585.504609028973,0.0,,0.0,train_family_0,
train:58:324,train,58,B2,0,11.46475810302514,,8474.466959168836,0.0,,0.0,train_family_0,
train:58:325,train,58,B2,0,4.934701994533692,,6689.234169696582,0.0,,0.0,train_family_1,
train:58:326,train,58,B8,0,6.3874671722151115,,2901.5368656372953,0.0,,0.0,train_family_0,
train:58:327,train,58,B8,0,9.170355976818406,,1596.8907999368148,0.0,,0.0,train_family_0,
train:58:328,train,58,B4,0,4.2954785907698065,,6542.279256156071,0.0,,0.0,train_family_0,
train:58:329,train,58,B2,0,6.2012247684022235,,7931.460344676965,0.0,,0.0,train_family_0,
train:58:330,train,58,B2,0,7.2042708526559265,,5195.1995694797,0.0,,0.0,train_family_0,
train:58:331,train,58,B4,0,6.895311665573944,,2145.633808092909,0.0,,0.0,train_family_1,
train:58:332,train,58,B4,0,5.335411458983961,,3693.998763534059,0.0,,0.0,train_family_0,
train:58:333,train,58,B6,0,5.854585723698052,,2160.594061825266,0.0,,0.0,train_family_1,
train:58:334,train,58,B6,0,3.939029052727484,,6145.684273510227,0.0,,0.0,train_family_1,
train:58:335,train,58,B2,0,10.168386645614971,,3513.6265561654527,0.0,,0.0,train_family_0,
train:58:336,train,58,B8,0,7.703227928981777,,3363.231278811115,0.0,,0.0,train_family_1,
train:58:337,train,58,B6,0,11.191340062608376,,1924.3739957596995,0.0,,0.0,train_family_0,
train:58:338,train,58,B6,0,11.086925776111482,,3445.0753557679864,0.0,,0.0,train_family_0,
train:58:339,train,58,B8,0,6.197691120544186,,3041.1490404436177,0.0,,0.0,train_family_0,
train:58:340,train,58,B6,0,8.200969506443704,,2130.9233610395618,0.0,,0.0,train_family_1,
train:58:341,train,58,B2,0,6.503232735704584,,3772.64953376381,0.0,,0.0,train_family_0,
train:58:342,train,58,B8,0,5.715736083764428,,1512.940697649919,0.0,,0.0,train_family_1,
train:58:343,train,58,B6,0,10.065996989372794,,4456.540700630382,0.0,,0.0,train_family_0,
train:58:344,train,58,B6,0,10.378676294032815,,4599.135147244028,0.0,,0.0,train_family_0,
train:58:345,train,58,B8,0,5.09441873717261,,3963.4438428032367,0.0,,0.0,train_family_0,
train:58:346,train,58,B6,0,6.028075776339098,,1933.886617719186,0.0,,0.0,train_family_1,
train:58:347,train,58,B2,0,5.380296670425062,,3373.874097696743,0.0,,0.0,train_family_1,
train:58:348,train,58,B4,0,10.799695319521522,,3190.38931315491,0.0,,0.0,train_family_0,
train:58:349,train,58,B2,0,7.705799239415208,,7031.018764091208,0.0,,0.0,train_family_0,
train:58:350,train,58,B2,0,7.856158082780507,,5258.020092098203,0.0,,0.0,train_family_1,
train:58:351,train,58,B4,0,5.10686597832671,,2240.3260261647806,0.0,,0.0,train_family_0,
train:58:352,train,58,B2,0,6.750759422032635,,7170.963136700149,0.0,,0.0,train_family_0,
train:58:353,train,58,B6,0,8.521160039235413,,3609.726292589285,0.0,,0.0,train_family_0,
train:58:354,train,58,B4,0,7.9816358379250625,,4076.292271805378,0.0,,0.0,train_family_1,
train:58:355,train,58,B2,0,11.225841003636734,,1877.2399635410172,0.0,,0.0,train_family_0,
train:58:356,train,58,B6,0,5.021751771644478,,2844.994615232377,0.0,,0.0,train_family_0,
train:58:357,train,58,B4,0,4.531339139140317,,3129.2684011082824,0.0,,0.0,train_family_0,
train:58:358,train,58,B6,0,8.422560767224514,,1484.8709939437522,0.0,,0.0,train_family_0,
train:58:359,train,58,B4,0,6.78721643875734,,3613.989392371595,0.0,,0.0,train_family_0,
