run,event_index,eventno,evt,stave,taxon,broad_source,amplitude_adc,q_template_rmse,width_half,area_norm,charge_score,baseline_score,pileup_score,timing_score,label_broad_veto_like,label_broad_charge_outlier,traditional_robust_broad_veto_score,ridge_scalar_score,gradient_boosted_trees_score,mlp_scalar_nn_score,cnn1d_waveform_nn_score,hybrid_gated_cnn_tabular_score
64,22109,634792,7074,B2,novel_broad_template_mismatch,broad_width,6126.0,0.2496957,14,10.126348,2.5154184095773138,36.81414080756126,4.350239283642484,0.0,False,False,0.14725395,0.09292712,3.938553e-05,0.2915477,0.01980931,0.0
60,810,466266,14052,B4,unassigned_common,not_broad_rule,2967.0,0.36493823,8,8.321874,0.34083486631188237,29.503531285492357,1.9132371224447238,0.0,False,False,0.14668143,0.121573836,6.601378e-05,0.17427498,0.09958056,0.30037057
57,17254,374907,11001,B2,unassigned_common,not_broad_rule,3536.0,0.60038733,7,6.39112,1.9859293461778027,0.21757766434728876,15.24093061557106,0.0,False,False,0.1453946,0.2495411,2.8577637e-05,0.29114082,0.26183194,0.016748942
57,20859,378512,14326,B2,unassigned_common,not_broad_rule,3553.0,0.58652055,7,6.185477,2.233751314825369,0.5874596937376797,14.85395873060932,0.0,False,False,0.14218974,0.23960012,1.9883291e-06,0.286922,0.2624735,0.0
42,9371,776673,9465,B2,unassigned_common,not_broad_rule,8937.0,0.576432,5,4.886204,3.7995139178136395,4.264522221206859,1.1001757006525135,0.0,False,False,0.1420162,0.3575809,0.0,0.17104281,0.4243083,0.16865751
65,28810,677437,13698,B4,novel_broad_template_mismatch,broad_width,5248.5,0.33596036,13,9.404974,1.6460863079017816,62.24896976975931,0.5363401790186332,0.0,False,False,0.14189851,0.18493085,5.1379643e-06,0.26955742,0.0010754323,0.14860609
62,21796,559863,2631,B4,unassigned_common,not_broad_rule,2832.5,0.56910884,6,5.5851717,2.9571829840112525,0.8485528909544262,17.729210946629884,0.0,False,False,0.14168571,0.22509208,0.0,0.25201592,0.30409765,0.06715072
37,46581,666413,4970,B2,unassigned_common,not_broad_rule,1843.0,0.5788572,6,5.744981,2.7645959531591773,0.2828509636514754,15.605833010218577,0.0,False,False,0.14132269,0.299712,4.5253546e-06,0.26278389,0.2557582,0.015547621
65,19003,667630,4565,B2,unassigned_common,not_broad_rule,3683.0,0.5870475,7,6.5419493,1.804163929214105,0.174062131477831,14.157783481765858,0.0,False,False,0.14078476,0.2329817,2.6248315e-05,0.26310775,0.25588754,0.022751315
58,11975,400946,2423,B2,unassigned_common,not_broad_rule,9467.5,0.55495495,5,4.4317927,4.347127690413092,0.21757766434728876,1.7139540656171448,0.0,False,False,0.13927038,0.36880082,9.997713e-05,0.16007534,0.4444742,0.1315297
60,15424,480880,11319,B6,unassigned_common,not_broad_rule,3499.0,0.37576303,8,8.88368,1.017871854077528,36.05261898234575,1.4678128946890803,0.0,False,False,0.13926798,0.17849296,1.699003e-06,0.033957217,0.07210231,0.2796022
40,30191,730875,15985,B2,unassigned_common,not_broad_rule,9520.0,0.5477898,5,4.945588,3.7279494450847355,0.4351553286945775,1.3713173379020143,0.0,False,False,0.13832448,0.4644636,2.9302375e-05,0.15105304,0.41196555,0.24924126
62,5450,543517,4283,B2,unassigned_common,not_broad_rule,1928.0,0.56410074,7,5.942946,2.5260268321555492,1.6187778227438285,14.032570483854268,0.0,False,False,0.1382381,0.27781132,0.0,0.2208079,0.24891602,0.013510367
40,32339,733023,1603,B2,unassigned_common,not_broad_rule,3823.5,0.57812804,7,6.8371906,1.4483665956961072,0.5395926075812761,13.12616467432059,0.0,False,False,0.1368226,0.22235589,3.9208255e-05,0.23570217,0.24432507,0.028489888
62,18422,556489,15904,B2,novel_broad_template_mismatch,broad_width,5890.0,0.13992654,13,9.63871,1.9277631715277754,40.16483683850951,0.4114138160027993,0.0,False,False,0.13469858,0.10766076,6.0348855e-05,0.25450358,0.005504495,0.09369076
62,645,538712,16196,B2,novel_broad_template_mismatch,broad_width,4819.5,0.21792187,13,11.05488,3.634399259347691,46.64865123605871,1.4043226465005876,0.0,False,False,0.13398378,0.13408671,5.0582526e-05,0.23054057,0.0,0.097716354
37,35241,655069,10830,B2,unassigned_common,not_broad_rule,2422.0,0.17282929,7,5.9281583,2.5438475569806527,36.1527047079455,1.734011268426053,-2.194541073649878,False,False,0.13310358,0.33012465,2.8460283e-07,0.2170892,0.25889435,0.5109347
64,15722,628405,1159,B2,novel_broad_template_mismatch,broad_width,6078.5,0.2145231,14,10.424941,2.8752554598346536,56.43964613168671,1.3777593923897076,0.0,False,False,0.13241453,0.14842643,5.213887e-05,0.29259464,0.003257676,0.06870112
65,239,648866,3850,B2,novel_broad_template_mismatch,broad_width,6052.5,0.13173501,13,9.360265,1.5922069450405867,41.731396021809985,0.1407448860898207,0.0,False,False,0.1319669,0.101082295,7.1154805e-05,0.26528877,0.0071182675,0.096918896
52,9191,203556,7249,B2,unassigned_common,not_broad_rule,2666.0,0.27758148,7,7.586272,0.5456439078793297,28.598408201807636,0.7091679056022205,0.0,False,False,0.131076,0.10751972,9.623099e-06,0.22675449,0.11701476,0.34324637
60,22583,488039,1641,B2,unassigned_common,not_broad_rule,5000.5,0.51927,6,5.4372563,3.135436778073937,1.8885741265344667,17.046351218620828,0.0,False,False,0.13037896,0.18572253,1.5788713e-07,0.29898372,0.29269385,0.0
37,25571,645398,2313,B2,novel_broad_template_mismatch,broad_width,3584.5,0.34350613,13,12.169061,4.977105713323127,28.241580832278082,1.9294296778478637,0.0,False,False,0.129624,0.2027091,2.6921283e-05,0.07726182,0.0055823857,0.121545814
37,30920,650747,7307,B2,unassigned_common,not_broad_rule,4335.0,0.25412828,9,9.191004,1.388229407046657,43.9289304317176,0.8271555339909508,0.0,False,False,0.1282993,0.12894976,5.064621e-07,0.14435296,0.04844087,0.21574129
37,34516,654344,10152,B2,unassigned_common,not_broad_rule,3923.5,0.273834,8,9.297312,1.5163418691712511,39.8602281084233,1.2290784971021458,0.0,False,False,0.1262003,0.13287222,1.699003e-06,0.04250362,0.05230947,0.22656904
60,35218,500674,13360,B2,unassigned_common,not_broad_rule,3354.5,0.52827686,8,6.793859,1.5005858246085166,0.7397640587807818,11.089938926330957,0.0,False,False,0.12594034,0.23077378,3.260839e-06,0.22353888,0.22097458,0.046405815
62,9538,547605,8089,B2,unassigned_common,not_broad_rule,3414.5,0.2863795,7,8.412652,0.45023246431600783,33.26762487870045,1.7419907697550907,0.0,False,False,0.12472548,0.122976385,1.25573115e-05,0.07723881,0.08831409,0.30498934
49,21621,118252,10059,B4,unassigned_common,not_broad_rule,3356.0,0.52042055,7,6.833135,1.4532539059191663,0.718006292346053,13.469607233082451,0.0,False,False,0.12334981,0.21022661,2.1978535e-06,0.24121901,0.2584521,0.020462014
62,25220,563287,5824,B2,unassigned_common,not_broad_rule,5377.5,0.251577,11,8.858763,0.9878434845283014,63.53267798940832,0.15934821033074648,0.0,False,False,0.12292254,0.12724137,1.0835166e-06,0.264764,0.025878776,0.17351195
58,21005,409995,10845,B2,novel_broad_template_mismatch,broad_width,5243.0,0.13695677,13,9.8340645,2.1631861404477766,24.477487239069987,0.7018525291180859,0.0,False,False,0.12149035,0.11019154,6.0348855e-05,0.20542641,0.011997529,0.09649038
37,16468,636294,10243,B2,unassigned_common,not_broad_rule,2659.0,0.2598035,7,6.6434746,1.6818151027787855,24.686361796843386,0.2064345313579964,0.0,False,False,0.12094698,0.10848345,1.4500565e-05,0.22587433,0.14885846,0.3586698
60,15292,480748,11196,B6,unassigned_common,not_broad_rule,2453.5,0.35411015,7,7.0780516,1.1581034664201488,21.018002375948093,1.145081709007176,0.0,False,False,0.12074545,0.16684973,9.623099e-06,0.17057784,0.13399936,0.40289515
37,28044,647871,4605,B2,unassigned_common,not_broad_rule,5390.0,0.2467406,10,8.879221,1.0124978240709381,59.24639800176673,0.25828715505407096,0.0,False,False,0.11724373,0.12717529,1.0835166e-06,0.24768534,0.025616994,0.17266564
64,1896,614578,4634,B2,unassigned_common,not_broad_rule,4988.5,0.4905436,7,5.9392605,2.5304682220102257,0.39163979582511976,13.65904273175707,0.0,False,False,0.116833106,0.17489628,2.2071783e-05,0.2140926,0.26051378,0.0
58,18186,407171,8239,B2,unassigned_common,not_broad_rule,3815.5,0.51127946,9,7.6818247,0.43049244305997914,0.32636649652093314,9.332650957988296,0.0,False,False,0.11677797,0.22784106,2.8577637e-05,0.21936661,0.19583566,0.0638438
65,34983,683610,3051,B2,novel_broad_template_mismatch,broad_width,5900.5,0.1644968,14,10.044911,2.4172791515955483,38.51124658947011,0.4908408858624063,0.0,False,False,0.116482034,0.12190353,6.2203275e-05,0.23876429,0.0072854497,0.07694816
40,7826,708505,11527,B4,unassigned_common,not_broad_rule,1661.0,0.48505002,8,6.1589403,2.2657305859862698,0.26979630379063807,12.16444065925321,0.0,False,False,0.11634369,0.29336482,2.4183048e-05,0.20794663,0.2351379,0.053771857
37,1347,621169,12458,B4,unassigned_common,not_broad_rule,4269.5,0.46063396,6,5.226373,3.3895734618351074,1.6187778227438285,17.80100819488213,0.0,False,False,0.11633561,0.15750925,0.0,0.2807664,0.30625886,0.0
60,32335,497791,10673,B2,unassigned_common,not_broad_rule,1106.5,0.49094942,7,6.250339,2.1555853817975237,0.6527329930418663,9.586058414510095,0.0,False,False,0.115353525,0.37126046,0.0010122955,0.15225321,0.20397276,0.15180938
40,18521,719204,5140,B2,unassigned_common,not_broad_rule,3290.5,0.49075308,7,7.0208173,1.2270768889673036,0.10878883217364438,9.36483570095846,0.0,False,False,0.11528342,0.20482193,0.0,0.19536914,0.1973973,0.0653553
40,30840,731524,189,B6,unassigned_common,not_broad_rule,2645.0,0.47865045,7,5.9103966,2.5652523093026662,0.5874596937376797,14.367639898368404,0.0,False,False,0.11474627,0.18780965,0.0,0.22388741,0.25167847,0.0
37,7318,627140,1730,B4,unassigned_common,not_broad_rule,3967.5,0.48579755,7,6.639697,1.6863673980859075,0.522186394433493,12.385982397451027,0.0,False,False,0.11380409,0.18619,2.6248315e-05,0.21651173,0.24183014,0.035764545
57,30748,388401,7070,B2,unassigned_common,not_broad_rule,8344.5,0.23369808,7,8.129906,0.10949298818602171,88.836960352998,0.19709198663411445,0.0,False,False,0.113687344,0.19363181,1.1421856e-05,0.3513795,0.0145077845,0.15065761
37,45689,665521,4143,B2,unassigned_common,not_broad_rule,3443.0,0.27979928,8,8.595991,0.6711756633358748,31.701065695399972,1.8137319101719138,0.0,False,False,0.11338494,0.12630966,1.25573115e-05,0.064043075,0.085240856,0.29380104
40,8546,709225,12192,B2,unassigned_common,not_broad_rule,7176.5,0.06295549,5,7.213126,0.9953241434917092,41.00903817617699,-1.2142094736588496,0.0,False,False,0.11287791,0.0886497,1.627618e-05,0.057542406,0.077340916,0.2134572
40,24646,725330,10826,B2,unassigned_common,not_broad_rule,2491.5,0.11566402,7,6.709212,1.6025947059932308,34.803723188992315,1.7813154850311002,0.0,False,False,0.11189666,0.08450838,1.1687512e-05,0.10339548,0.20185508,0.4217361
64,11619,624301,13685,B2,novel_broad_template_mismatch,broad_width,5932.0,0.1490979,14,9.890594,2.231309670952615,32.680165184962775,0.3780953640588885,0.0,False,False,0.11186477,0.101014845,4.3417338e-05,0.2322964,0.012466875,0.07509544
62,36422,574489,16314,B4,unassigned_common,not_broad_rule,2750.5,0.36851025,7,7.623705,0.5005329714371424,22.51928825994439,1.7477330358502174,0.0,False,False,0.11178922,0.17361222,1.1687512e-05,0.09808647,0.11398024,0.38831732
57,2835,360486,13916,B2,novel_broad_template_mismatch,broad_width,6381.5,0.2363004,14,10.155919,2.5510552621103213,55.93921750368794,1.0132079129379792,0.0,False,False,0.10994104,0.18832931,1.5807484e-06,0.22080868,0.0064810435,0.10513636
65,34888,683515,2961,B2,unassigned_common,not_broad_rule,1063.0,0.32076627,6,6.389464,1.9879250696821746,14.299204100903818,1.0058242538077085,0.0,False,False,0.10984728,0.30901977,0.0007866238,0.16706662,0.17435358,0.49673796
52,6216,200581,4486,B2,novel_broad_template_mismatch,broad_width,5265.0,0.20672841,14,10.91111,3.461140807762261,35.29109715713024,0.68770714833509,0.0,False,False,0.108923346,0.09692065,4.6541212e-05,0.21507117,0.009190333,0.07354238
40,31437,732121,752,B2,unassigned_common,not_broad_rule,5484.0,0.23424992,11,9.217907,1.42065057609839,53.981018524562344,0.6134417246177962,0.0,False,False,0.106960386,0.14214283,5.064621e-07,0.21761686,0.017919656,0.15105288
42,24609,791915,7279,B2,unassigned_common,not_broad_rule,7837.5,0.442846,6,6.502328,1.851911887010039,1.0791852151625523,1.9087587376850843,0.0,False,False,0.10670515,0.30108666,1.6073855e-05,0.18422823,0.31700313,0.16148289
52,7403,201768,5596,B2,unassigned_common,not_broad_rule,8048.5,0.43921283,6,6.3391943,2.0485053055017577,1.8885741265344667,1.5211699112067136,0.0,False,False,0.10653645,0.30369616,1.9556737e-05,0.17822614,0.31566647,0.15718272
37,30243,650070,6661,B2,unassigned_common,not_broad_rule,7931.5,0.440269,6,6.417197,1.9545034529998306,0.2828509636514754,1.8118487008867592,0.0,False,False,0.10622437,0.30218062,1.4956965e-05,0.17965935,0.31763166,0.15875342
60,34874,500330,13041,B2,novel_broad_template_mismatch,broad_width,4383.5,0.23454483,13,11.060112,3.6407042055872445,30.090990979230035,0.8363602086586216,0.0,False,False,0.10609553,0.0899553,1.8777335e-05,0.26508683,0.0043790406,0.1010309
37,9628,629453,3889,B2,novel_broad_template_mismatch,broad_width,4030.0,0.24245943,13,11.299503,3.9291962954619724,15.378389316066372,3.689375553359002,0.0,False,False,0.10581566,0.08955211,3.0954325e-06,0.15837975,0.057781916,0.09780943
49,31525,128156,2853,B2,unassigned_common,not_broad_rule,8139.0,0.43070766,6,5.98968,2.4697075493405496,0.7615218252155107,1.6999734566304918,0.0,False,False,0.10561798,0.3504931,1.2415013e-05,0.1264077,0.34522566,0.22096989
58,24060,413058,13711,B2,unassigned_common,not_broad_rule,9470.0,0.41529644,4,5.4689546,3.0972370327020298,2.023472278429786,1.0150195041271146,0.0,False,False,0.105163075,0.3262558,0.000736651,0.12124527,0.308621,0.16204989
42,19918,787222,2925,B2,unassigned_common,not_broad_rule,7998.0,0.43885085,7,6.371718,2.009310858895739,0.21757766434728876,1.4481505370510754,0.0,False,False,0.105140395,0.30333164,1.32608975e-05,0.19992188,0.3160769,0.13089806
57,19313,376966,12912,B2,unassigned_common,not_broad_rule,4409.5,0.22600937,10,9.672978,1.9690602246130617,36.944687406169635,0.8380207382315363,0.0,False,False,0.10392042,0.113984324,1.0340779e-05,0.13783132,0.031686373,0.17532937
58,8609,397570,15618,B2,unassigned_common,not_broad_rule,9291.0,0.42163733,5,5.5286837,3.025257095506192,0.5874596937376797,1.7196422249500056,0.0,False,False,0.10374221,0.32589835,3.1150343e-05,0.17502382,0.33926988,0.11285156
37,30580,650407,6990,B2,unassigned_common,not_broad_rule,8297.0,0.43157864,6,5.978788,2.482833468225337,0.6527329930418663,1.2044583433739453,0.0,False,False,0.103165835,0.2978591,1.2042028e-05,0.166414,0.31266442,0.13600422
49,19747,116378,8317,B2,unassigned_common,not_broad_rule,8282.5,0.43635315,6,6.705463,1.6071125229213543,32.76719625070169,1.4613260433061512,0.0,False,False,0.10298409,0.2944868,1.32608975e-05,0.28253022,0.2770482,0.17404488
42,2324,769625,2912,B2,unassigned_common,not_broad_rule,8498.5,0.42645636,6,6.1384945,2.2903699848980072,0.40469445568595713,1.3331899610006077,0.0,False,False,0.10291335,0.3141014,1.2042028e-05,0.17750566,0.31266284,0.14314358
42,20536,787840,3503,B2,unassigned_common,not_broad_rule,8360.0,0.430154,6,6.116268,2.3171550882627603,0.23933543078201763,0.9837492427998045,0.0,False,False,0.102912344,0.30348617,1.2042028e-05,0.1690612,0.31129172,0.14011987
62,10883,548950,8851,B2,novel_broad_template_mismatch,broad_width,6372.5,0.19070807,13,9.936916,2.2871336143893335,54.30738502108328,0.8172141026191109,0.0,False,False,0.10289753,0.13039143,2.6687087e-05,0.293353,0.0039470303,0.07425848
37,39500,659329,14777,B2,unassigned_common,not_broad_rule,5992.5,0.192154,8,7.567293,0.568515140588086,25.76554701200594,1.838525673664156,0.0,False,False,0.10286089,0.11573842,1.9270925e-05,0.112984225,0.1009745,0.08970345
57,22868,380521,16163,B2,unassigned_common,not_broad_rule,4164.0,0.25596663,9,9.284102,1.5004232015875731,39.142221816077246,1.0066880075352644,0.0,False,False,0.10233649,0.12509456,1.699003e-06,0.06855348,0.05068769,0.20079046
42,28952,796258,11336,B8,unassigned_common,not_broad_rule,1335.5,0.3461812,7,7.5095463,0.6381063007589669,11.357554078928473,1.260610727213694,0.0,False,False,0.10227752,0.28039846,0.0018783938,0.16104862,0.12407722,0.4329875
49,11296,107923,860,B2,novel_broad_template_mismatch,broad_width,5604.5,0.28946,14,11.412257,4.065076736374963,36.68359420895288,3.2424571000647475,0.0,False,False,0.10175622,0.07119562,6.151709e-05,0.14708585,0.016121645,0.0976629
37,31377,651204,7731,B2,unassigned_common,not_broad_rule,8865.0,0.4191108,6,6.1848845,2.2344650172706415,0.6744907594765952,1.6257863187495325,0.0,False,False,0.10166427,0.33199057,2.545749e-05,0.17928745,0.30856276,0.14040448
