run,eventno,stave,target_sample,target_adc,pre_mean,pre_median,pre_std,pre_slope,pre0,pre1,pre2,pre3,stave_code
65,649121,B4,6,-12.5,1.5,0.0,7.5828752517700195,-2.0,-4.5,4.5,12.5,-6.5,1
52,197603,B6,7,-12.5,0.25,0.0,6.759253025054932,-13.0,6.5,7.5,-6.5,-6.5,2
44,876,B8,8,7.5,2.25,0.0,7.4958319664001465,-20.0,14.5,-1.5,1.5,-5.5,3
53,206763,B8,6,-22.0,-0.75,0.0,4.86698055267334,-13.0,5.0,2.0,-2.0,-8.0,3
51,175237,B8,4,2.0,-3.5,0.0,13.124404907226562,32.0,-23.0,-8.0,8.0,9.0,3
65,649504,B4,8,33.0,2.0,0.0,4.7434163093566895,-9.0,10.0,-2.0,-1.0,1.0,1
59,423763,B8,8,9.0,0.25,0.0,3.269174098968506,5.0,-4.0,5.0,-1.0,1.0,3
55,281821,B4,9,-9.5,1.5,0.0,3.674234628677368,-6.0,7.5,-1.5,-1.5,1.5,1
60,466570,B4,7,11.0,0.25,0.0,2.4874684810638428,7.0,-3.0,0.0,0.0,4.0,1
60,466873,B2,5,-8.0,-0.25,0.0,4.815340042114258,-9.0,2.0,6.0,-2.0,-7.0,0
58,390692,B2,4,28.5,-1.5,0.0,19.30025863647461,51.0,-28.5,-9.5,9.5,22.5,0
59,423867,B4,6,-4.0,0.5,0.0,1.5,-1.0,0.0,0.0,3.0,-1.0,1
62,538310,B4,9,-44.0,0.5,0.0,14.585951805114746,-40.0,21.0,5.0,-5.0,-19.0,1
58,389518,B8,5,-17.0,0.25,0.0,1.9202864170074463,-4.0,3.0,-2.0,1.0,-1.0,3
48,65671,B8,7,5.0,0.25,0.0,3.8971142768859863,-5.0,0.0,0.0,6.0,-5.0,3
61,501836,B8,4,-6.0,-1.0,0.0,3.082206964492798,-1.0,2.0,-1.0,-6.0,1.0,3
63,577506,B4,6,57.0,3.0,0.0,15.066518783569336,40.0,-14.0,-6.0,6.0,26.0,1
52,197132,B4,4,2.5,4.5,0.0,10.07472038269043,-25.0,21.5,2.5,-2.5,-3.5,1
45,5446,B4,5,-13.5,-0.5,0.0,4.062019348144531,2.0,-5.5,3.5,3.5,-3.5,1
52,196018,B8,9,21.5,-1.0,0.0,2.692582368850708,7.0,-5.5,-0.5,0.5,1.5,3
49,97175,B4,6,-3.5,0.0,0.0,2.0615527629852295,5.0,-2.5,1.5,-1.5,2.5,1
55,281563,B4,9,-9.0,0.0,0.0,1.5811388492584229,-2.0,1.0,2.0,-2.0,-1.0,1
62,539324,B6,6,-9.5,-0.25,0.0,1.4790199995040894,1.0,0.5,-2.5,-0.5,1.5,2
57,359367,B6,8,18.5,1.5,0.0,9.460443496704102,21.0,-6.5,-8.5,6.5,14.5,2
50,133081,B4,5,-7.5,0.25,0.0,1.4790199995040894,-2.0,0.5,-0.5,2.5,-1.5,1
65,649302,B6,7,12.0,1.5,0.0,5.172039985656738,-14.0,10.0,0.0,0.0,-4.0,2
58,389101,B6,5,-24.5,-2.25,0.0,7.4958319664001465,-3.0,1.5,5.5,-14.5,-1.5,2
59,424147,B2,4,8.5,0.5,0.0,3.240370273590088,1.0,-0.5,5.5,-3.5,0.5,0
44,948,B4,9,-58.0,-2.0,0.0,13.87443733215332,27.0,-23.0,-4.0,15.0,4.0,1
50,131146,B8,7,9.5,5.5,0.0,14.71393871307373,37.0,-7.5,-5.5,5.5,29.5,3
53,204750,B4,4,14.5,-0.5,0.0,3.9370038509368896,11.0,-6.5,0.5,-0.5,4.5,1
45,4549,B4,5,-7.0,-0.75,0.0,4.86698055267334,-10.0,2.0,5.0,-2.0,-8.0,1
49,98605,B8,9,29.0,0.25,0.0,6.179603576660156,-7.0,9.0,-2.0,-8.0,2.0,3
58,391013,B6,9,49.0,-2.5,0.0,6.982120037078857,-2.0,4.0,-2.0,-14.0,2.0,2
65,650124,B6,8,46.5,1.5,0.0,6.284902572631836,-4.0,-1.5,11.5,1.5,-5.5,2
50,131931,B4,4,-26.0,-3.75,0.0,7.822243690490723,-19.0,2.0,2.0,-2.0,-17.0,1
56,308725,B8,4,42.0,-0.75,0.0,10.377259254455566,29.0,-16.0,2.0,-2.0,13.0,3
50,132940,B6,9,-40.5,-3.5,0.0,8.276473045349121,19.0,-17.5,-1.5,3.5,1.5,2
65,649717,B8,8,-8.0,0.0,0.0,3.535533905029297,7.0,-4.0,4.0,-3.0,3.0,3
49,97526,B8,6,-17.5,-0.25,0.0,3.960744857788086,-3.0,-2.5,4.5,2.5,-5.5,3
55,282770,B8,7,-29.5,-4.5,0.0,9.300538063049316,-21.0,0.5,2.5,-0.5,-20.5,3
49,98397,B6,7,-30.5,-2.5,0.0,7.842193603515625,-21.0,5.5,0.5,-0.5,-15.5,2
59,424403,B6,5,-20.0,1.25,0.0,9.175374984741211,7.0,-10.0,15.0,3.0,-3.0,2
63,575782,B2,9,-57.5,1.25,0.0,10.963006019592285,-30.0,17.5,3.5,-3.5,-12.5,0
44,1485,B2,6,13.5,2.25,0.0,8.073877334594727,-10.0,14.5,-4.5,-5.5,4.5,0
57,359746,B4,9,17.5,-0.25,0.0,6.179603576660156,16.0,-8.5,-3.5,3.5,7.5,1
53,208145,B6,4,-17.5,-1.5,0.0,14.195069313049316,-37.0,15.5,7.5,-7.5,-21.5,2
62,538440,B6,9,39.5,0.5,0.0,1.8708287477493286,5.0,-1.5,0.5,-0.5,3.5,2
63,577162,B2,6,-2.0,-1.25,0.0,6.179603576660156,-17.0,6.0,-1.0,1.0,-11.0,0
60,465473,B2,4,31.0,4.0,0.0,16.309507369995117,40.0,-12.0,-10.0,10.0,28.0,0
57,359200,B6,5,13.0,0.25,0.0,6.64736795425415,-13.0,9.0,-8.0,4.0,-4.0,2
53,204441,B6,9,-6.0,2.5,0.0,4.924428939819336,11.0,0.0,0.0,-1.0,11.0,2
60,466241,B2,9,-16.0,3.75,0.0,14.4805908203125,-37.0,26.0,7.0,-7.0,-11.0,0
55,285211,B8,7,19.0,3.5,0.0,12.359207153320312,32.0,-9.0,-5.0,5.0,23.0,3
44,1786,B4,5,-2.5,0.5,0.0,1.8708287477493286,2.0,-1.5,3.5,-0.5,0.5,1
48,65069,B8,5,2.0,0.75,0.0,12.437342643737793,21.0,-15.0,-6.0,18.0,6.0,3
48,65612,B6,5,-24.0,-3.5,0.0,7.29725980758667,-17.0,1.0,-1.0,2.0,-16.0,2
51,177617,B8,5,-10.5,0.25,0.0,4.602988243103027,4.0,2.5,-2.5,-5.5,6.5,3
49,98555,B2,5,29.0,3.5,0.0,10.523782730102539,28.0,-7.0,1.0,-1.0,21.0,0
62,539513,B6,6,-38.0,0.5,0.0,8.5293607711792,-24.0,13.0,1.0,-1.0,-11.0,2
63,575976,B6,5,24.0,-2.5,0.0,14.790199279785156,32.0,-24.0,-8.0,14.0,8.0,2
52,197472,B6,6,-1.5,3.0,0.0,10.404326438903809,-25.0,18.5,6.5,-6.5,-6.5,2
63,576853,B4,8,-10.5,0.25,0.0,1.4790199995040894,-4.0,2.5,0.5,-0.5,-1.5,1
63,576282,B4,6,-8.0,-2.0,0.0,7.245688438415527,-18.0,5.0,4.0,-4.0,-13.0,1
56,309696,B8,6,-10.5,-0.75,0.0,4.023369312286377,-4.0,-2.5,2.5,3.5,-6.5,3
57,358912,B4,9,-23.5,-0.25,0.0,4.96865177154541,8.0,-7.5,6.5,-0.5,0.5,1
47,54976,B2,4,35.5,3.5,0.0,16.59819221496582,45.0,-15.5,-4.5,4.5,29.5,0
62,538601,B8,7,21.0,0.0,0.0,7.6157732009887695,14.0,-10.0,-4.0,10.0,4.0,3
59,424719,B6,5,-47.5,0.25,0.0,14.720309257507324,-38.0,19.5,8.5,-8.5,-18.5,2
51,175661,B2,7,1.5,-0.25,0.0,1.785357117652893,-3.0,1.5,-2.5,1.5,-1.5,0
55,285202,B2,6,-1.0,2.0,0.0,8.485280990600586,20.0,-6.0,-6.0,6.0,14.0,0
57,357890,B8,8,-29.0,-3.25,0.0,10.182705879211426,22.0,-20.0,-2.0,7.0,2.0,3
54,249708,B8,4,-4.5,-0.25,0.0,5.760859489440918,7.0,-8.5,1.5,7.5,-1.5,3
58,389317,B4,9,15.0,3.5,0.0,9.861541748046875,-26.0,20.0,1.0,-1.0,-6.0,1
60,466642,B8,5,-3.5,0.0,0.0,1.1180340051651,-1.0,0.5,-1.5,1.5,-0.5,3
62,539651,B4,4,-3.0,-0.25,0.0,5.494315147399902,-15.0,7.0,2.0,-2.0,-8.0,1
52,197731,B2,7,-38.0,-10.0,0.0,43.27239227294922,-87.0,8.0,39.0,-8.0,-79.0,0
54,245859,B6,4,6.0,1.0,0.0,7.141428470611572,-12.0,12.0,-8.0,0.0,0.0,2
49,98565,B6,6,49.5,0.0,0.0,1.1180340051651,1.0,-1.5,0.5,1.5,-0.5,2
48,65175,B4,4,11.5,-2.75,0.0,13.442005157470703,32.0,-21.5,-9.5,9.5,10.5,1
50,132921,B2,5,29.5,-2.25,0.0,6.759253025054932,13.0,-13.5,4.5,0.5,-0.5,0
61,501586,B8,8,-0.5,0.5,0.0,2.7386128902435303,1.0,-2.5,1.5,4.5,-1.5,3
53,206771,B6,6,35.0,-0.5,0.0,2.9580399990081787,-2.0,3.0,-1.0,-5.0,1.0,2
62,539181,B4,5,-11.0,0.0,0.0,4.7434163093566895,12.0,-6.0,-3.0,3.0,6.0,1
53,206646,B8,7,6.5,0.75,0.0,2.2776083946228027,1.0,-0.5,-1.5,4.5,0.5,3
50,133066,B2,6,-47.0,-5.25,0.0,14.939460754394531,-37.0,8.0,7.0,-7.0,-29.0,0
47,55381,B4,7,-42.0,-1.5,0.0,4.7169904708862305,-5.0,3.0,2.0,-9.0,-2.0,1
53,205280,B6,4,17.5,2.0,0.0,7.762087345123291,-16.0,14.5,1.5,-6.5,-1.5,2
47,54515,B2,5,2.0,-0.25,0.0,7.790218353271484,-15.0,8.0,7.0,-9.0,-7.0,0
47,56070,B6,6,-7.0,2.0,0.0,6.164413928985596,-10.0,12.0,-4.0,-2.0,2.0,2
50,131622,B2,7,10.0,-1.75,0.0,4.322904109954834,10.0,-9.0,-1.0,2.0,1.0,0
53,208276,B4,4,0.5,0.5,0.0,1.2247449159622192,-3.0,2.5,0.5,-0.5,-0.5,1
54,244662,B4,8,-9.5,1.5,0.0,6.892024517059326,-19.0,12.5,-0.5,0.5,-6.5,1
63,575862,B2,4,9.0,1.75,0.0,13.553135871887207,31.0,-12.0,-11.0,11.0,19.0,0
63,576491,B8,5,0.0,1.25,0.0,3.41869854927063,-7.0,7.0,0.0,-2.0,0.0,3
55,284765,B6,9,25.0,0.0,0.0,2.2360680103302,4.0,-1.0,1.0,-3.0,3.0,2
50,129479,B6,7,-12.5,0.5,0.0,5.338539123535156,7.0,-6.5,-0.5,8.5,0.5,2
61,501747,B6,7,-8.5,0.25,0.0,4.602988243103027,-5.0,2.5,6.5,-5.5,-2.5,2
46,53358,B2,6,-4.5,-2.25,0.0,7.189402103424072,18.0,-13.5,-3.5,3.5,4.5,0
54,247132,B8,7,-3.0,0.25,0.0,2.4874684810638428,7.0,-3.0,0.0,0.0,4.0,3
62,538923,B4,8,13.0,-0.5,0.0,2.9580399990081787,6.0,-5.0,3.0,-1.0,1.0,1
61,502884,B2,6,-4.5,0.0,0.0,4.609772205352783,-2.0,5.5,-3.5,-5.5,3.5,0
59,423662,B2,7,0.0,-0.75,0.0,3.5619516372680664,9.0,-6.0,-2.0,2.0,3.0,0
55,284324,B8,7,14.0,4.25,0.0,7.98044490814209,19.0,-1.0,-1.0,1.0,18.0,3
51,177075,B6,7,-21.5,-6.75,0.0,28.656370162963867,74.0,-50.5,-13.5,13.5,23.5,2
44,2020,B6,6,-1.5,0.25,0.0,1.4790199995040894,-3.0,2.5,-1.5,0.5,-0.5,2
61,502515,B2,5,-9.0,0.5,0.0,2.9580399990081787,2.0,-3.0,1.0,5.0,-1.0,0
53,206645,B6,7,11.5,0.75,0.0,6.8693156242370605,-18.0,10.5,-3.5,3.5,-7.5,2
56,308423,B2,4,-28.0,-3.25,0.0,10.6858549118042,-25.0,5.0,7.0,-5.0,-20.0,0
49,97798,B4,8,9.0,-0.75,0.0,1.9202864170074463,-4.0,0.0,0.0,1.0,-4.0,1
47,55309,B8,5,-7.0,0.25,0.0,7.949056625366211,-21.0,11.0,4.0,-4.0,-10.0,3
45,6283,B4,7,15.0,-1.25,0.0,4.322904109954834,1.0,2.0,-8.0,-2.0,3.0,1
55,281923,B8,6,0.5,0.5,0.0,9.565563201904297,27.0,-12.5,-0.5,0.5,14.5,3
49,98301,B2,8,10.0,-0.25,0.0,4.602988243103027,13.0,-7.0,0.0,0.0,6.0,0
60,465947,B2,9,4.5,2.75,0.0,7.660776615142822,17.0,-1.5,-4.5,1.5,15.5,0
45,5193,B4,6,-35.0,-3.75,0.0,9.390819549560547,-23.0,4.0,4.0,-4.0,-19.0,1
59,423425,B8,5,11.0,3.0,0.0,7.8102498054504395,-18.0,16.0,2.0,-4.0,-2.0,3
52,194999,B2,5,22.5,0.75,0.0,25.18307876586914,62.0,-29.5,-17.5,17.5,32.5,0
53,207388,B8,8,-17.0,-0.25,0.0,14.497844696044922,41.0,-21.0,0.0,0.0,20.0,3
49,97695,B6,8,17.0,-0.75,0.0,7.628073215484619,-10.0,5.0,8.0,-11.0,-5.0,2
44,1890,B4,4,17.0,0.75,0.0,8.642192840576172,23.0,-10.0,-4.0,4.0,13.0,1
44,150,B8,4,-5.5,0.25,0.0,3.3447721004486084,-7.0,4.5,-3.5,2.5,-2.5,3
50,133536,B8,9,3.0,1.0,0.0,3.7416574954986572,2.0,-1.0,-3.0,7.0,1.0,3
57,358966,B8,7,-9.0,5.0,0.0,9.874208450317383,-23.0,22.0,1.0,-2.0,-1.0,3
53,204372,B8,9,-39.0,-1.0,0.0,3.674234628677368,-10.0,3.0,0.0,0.0,-7.0,3
50,132724,B2,5,-9.5,0.75,0.0,3.1124749183654785,-8.0,5.5,1.5,-1.5,-2.5,0
56,308961,B6,8,-16.5,-0.75,0.0,10.42533016204834,-28.0,12.5,4.5,-4.5,-15.5,2
44,1277,B8,4,9.0,-0.25,0.0,1.9202864170074463,-4.0,1.0,2.0,-1.0,-3.0,3
52,197481,B2,8,-9.0,0.0,0.0,2.915475845336914,3.0,1.0,-1.0,-4.0,4.0,0
62,539001,B2,6,7.0,-1.0,0.0,6.745368957519531,1.0,5.0,-5.0,-10.0,6.0,0
61,501569,B8,9,5.5,4.75,0.0,10.353139877319336,-26.0,22.5,-0.5,0.5,-3.5,3
58,390069,B2,6,13.0,-0.5,0.0,15.898113250732422,-42.0,20.0,8.0,-8.0,-22.0,0
53,206030,B4,5,6.5,-0.25,0.0,7.292975902557373,13.0,-10.5,-2.5,9.5,2.5,1
61,501533,B2,7,-14.0,0.75,0.0,2.0463380813598633,-3.0,4.0,-1.0,-1.0,1.0,0
62,539076,B2,5,-10.0,0.75,0.0,1.299038052558899,0.0,0.0,0.0,3.0,0.0,0
46,53228,B8,4,4.5,0.5,0.0,4.949747562408447,5.0,2.5,-5.5,-2.5,7.5,3
54,248853,B4,8,-7.5,-0.5,0.0,1.2247449159622192,-1.0,0.5,0.5,-2.5,-0.5,1
54,248149,B6,7,3.0,0.0,0.0,0.7071067690849304,1.0,-1.0,1.0,0.0,0.0,2
54,248691,B2,8,10.0,1.75,0.0,5.760859489440918,13.0,-2.0,-4.0,2.0,11.0,0
51,174343,B2,5,18.5,1.75,0.0,8.257572174072266,1.0,-6.5,5.5,13.5,-5.5,0
55,281707,B6,7,-10.5,-0.5,0.0,3.674234628677368,5.0,-2.5,-5.5,3.5,2.5,2
55,281883,B2,4,-7.0,-0.75,0.0,5.539629936218262,-15.0,6.0,2.0,-2.0,-9.0,0
44,200,B4,6,31.0,3.5,0.0,8.558621406555176,22.0,-4.0,-1.0,1.0,18.0,1
47,55195,B8,4,12.5,-0.75,0.0,4.023369312286377,-1.0,3.5,-2.5,-6.5,2.5,3
51,175372,B8,8,35.5,-0.5,0.0,3.240370273590088,-9.0,3.5,-0.5,0.5,-5.5,3
44,17,B4,8,0.5,-0.25,0.0,4.2646803855896,-5.0,5.5,-6.5,-0.5,0.5,1
58,389680,B2,6,25.5,-1.5,0.0,4.84768009185791,3.0,0.5,-0.5,-9.5,3.5,0
60,466925,B4,8,-27.0,1.75,0.0,6.2599921226501465,0.0,-4.0,11.0,4.0,-4.0,1
48,65338,B6,6,0.0,2.0,0.0,7.0,-10.0,13.0,-3.0,-5.0,3.0,2
44,204,B4,9,26.5,-1.25,0.0,3.1124749183654785,6.0,-6.5,0.5,1.5,-0.5,1
50,129521,B4,6,20.0,0.0,0.0,2.915475845336914,3.0,1.0,-4.0,-1.0,4.0,1
53,205927,B8,5,-11.5,0.5,0.0,8.86002254486084,-25.0,13.5,0.5,-0.5,-11.5,3
53,208693,B4,4,4.0,0.25,0.0,3.4910600185394287,9.0,-4.0,-2.0,2.0,5.0,1
60,466342,B4,7,21.5,-0.25,0.0,2.7726340293884277,-5.0,2.5,2.5,-3.5,-2.5,1
45,4495,B2,8,-6.0,0.75,0.0,4.023369312286377,-5.0,1.0,-1.0,7.0,-4.0,0
54,248430,B8,8,71.0,1.75,0.0,5.629165172576904,-15.0,11.0,1.0,-1.0,-4.0,3
52,197471,B6,4,11.5,0.0,0.0,3.640054941177368,-5.0,2.5,4.5,-4.5,-2.5,2
51,176981,B8,5,10.0,-0.5,0.0,4.769696235656738,-2.0,5.0,-7.0,-3.0,3.0,3
54,247353,B2,8,26.0,-0.5,0.0,4.330127239227295,12.0,-7.0,-1.0,1.0,5.0,0
52,195247,B4,5,12.0,-0.75,0.0,2.9474565982818604,7.0,-5.0,-2.0,2.0,2.0,1
59,423818,B8,6,25.5,1.25,0.0,3.1124749183654785,-8.0,6.5,0.5,-0.5,-1.5,3
48,66225,B8,6,-11.0,0.5,0.0,1.5,-4.0,3.0,0.0,0.0,-1.0,3
53,207493,B2,6,-18.5,-2.0,0.0,10.5,-27.0,9.5,5.5,-5.5,-17.5,0
63,576526,B2,5,-26.5,-9.5,0.0,25.327850341796875,-63.0,12.5,10.5,-10.5,-50.5,0
50,129640,B6,4,-8.0,-0.5,0.0,2.291287899017334,-1.0,2.0,-4.0,-1.0,1.0,2
58,391084,B2,9,24.5,-1.25,0.0,10.985786437988281,28.0,-16.5,-6.5,6.5,11.5,0
49,98130,B8,6,-2.5,0.75,0.0,1.6393595933914185,-1.0,0.5,-0.5,3.5,-0.5,3
55,284380,B6,5,10.0,-4.5,0.0,16.74066925048828,37.0,-31.0,-6.0,13.0,6.0,2
62,538244,B2,9,15.0,-1.75,0.0,5.760859489440918,2.0,2.0,-2.0,-11.0,4.0,0
52,195696,B6,7,-18.0,0.0,0.0,7.77817440032959,-22.0,11.0,0.0,0.0,-11.0,2
62,538933,B8,6,-20.0,3.25,0.0,16.161296844482422,-41.0,27.0,9.0,-9.0,-14.0,3
62,538720,B6,5,3.5,1.25,0.0,8.78564167022705,22.0,-8.5,-5.5,5.5,13.5,2
54,245906,B8,8,-56.0,0.0,0.0,6.964194297790527,-18.0,9.0,4.0,-4.0,-9.0,3
49,98410,B4,8,18.5,-3.25,0.0,13.553135871887207,32.0,-22.5,-9.5,9.5,9.5,1
45,4801,B6,5,1.0,1.0,0.0,6.78233003616333,-18.0,11.0,3.0,-3.0,-7.0,2
50,133582,B4,7,-4.5,0.75,0.0,5.5845770835876465,-12.0,8.5,3.5,-5.5,-3.5,1
59,423982,B8,5,-15.5,3.0,0.0,14.150971412658691,-33.0,22.5,10.5,-10.5,-10.5,3
54,248783,B2,7,-6.5,2.25,0.0,4.815340042114258,-10.0,10.5,-0.5,-1.5,0.5,0
51,175307,B6,7,-4.0,0.25,0.0,2.586019992828369,-5.0,4.0,-3.0,1.0,-1.0,2
57,359720,B4,5,-10.0,1.5,0.0,5.590169906616211,-14.0,10.0,-3.0,3.0,-4.0,1
44,1669,B8,7,-94.5,2.25,0.0,19.044355392456055,-50.0,29.5,9.5,-9.5,-20.5,3
57,359336,B8,6,16.5,0.25,0.0,4.380353927612305,7.0,-5.5,-1.5,6.5,1.5,3
63,576266,B6,6,-10.5,0.25,0.0,9.038113594055176,-22.0,11.5,6.5,-6.5,-10.5,2
58,389137,B4,6,0.5,-1.5,0.0,6.442049503326416,14.0,-11.5,-2.5,5.5,2.5,1
56,307213,B4,4,-6.0,-1.25,0.0,4.815340042114258,-2.0,1.0,-9.0,4.0,-1.0,1
60,466771,B8,4,-8.5,-3.5,0.0,9.027734756469727,16.0,-18.5,4.5,2.5,-2.5,3
50,131124,B8,5,-8.5,-0.25,0.0,5.309190273284912,-11.0,4.5,5.5,-4.5,-6.5,3
58,390559,B8,7,6.0,0.0,0.0,3.605551242828369,10.0,-5.0,-1.0,1.0,5.0,3
49,97954,B8,4,23.0,0.75,0.0,10.158124923706055,25.0,-11.0,-7.0,7.0,14.0,3
65,650194,B2,8,10.5,0.0,0.0,2.0615527629852295,-1.0,2.5,-2.5,-1.5,1.5,0
51,174994,B6,8,-5.5,-1.75,0.0,3.3447721004486084,-8.0,0.5,-0.5,0.5,-7.5,2
58,391021,B6,5,10.0,1.25,0.0,7.822243690490723,21.0,-8.0,-3.0,3.0,13.0,2
57,358179,B4,4,-3.0,-0.25,0.0,1.0897247791290283,-1.0,1.0,-2.0,0.0,0.0,1
51,176611,B8,4,-3.0,-1.0,0.0,4.242640495300293,-10.0,3.0,3.0,-3.0,-7.0,3
62,539123,B2,4,-9.0,-2.75,0.0,8.042854309082031,21.0,-16.0,-2.0,2.0,5.0,0
50,131759,B2,6,58.5,1.75,0.0,6.832825183868408,10.0,2.5,-2.5,-5.5,12.5,0
51,175205,B2,5,-18.0,0.25,0.0,5.71729850769043,-15.0,8.0,-3.0,3.0,-7.0,0
44,53,B6,4,9.5,-2.0,0.0,5.123475551605225,-4.0,2.5,1.5,-10.5,-1.5,2
57,359681,B6,4,0.5,-1.0,0.0,7.566372871398926,14.0,-12.5,8.5,-1.5,1.5,2
58,389278,B6,5,-13.5,-1.5,0.0,6.964194297790527,-19.0,6.5,1.5,-1.5,-12.5,2
51,176879,B2,7,-24.5,-2.0,0.0,11.280513763427734,31.0,-19.5,-2.5,2.5,11.5,0
45,6084,B6,7,-54.0,4.5,0.0,22.051076889038086,-19.0,35.0,-17.0,-16.0,16.0,2
57,359664,B2,9,17.5,0.75,0.0,2.9474565982818604,-6.0,5.5,0.5,-2.5,-0.5,0
56,308995,B6,6,-4.5,-2.0,0.0,3.7749171257019043,-8.0,-0.5,0.5,0.5,-8.5,2
56,308194,B8,6,3.5,-0.25,0.0,0.829156219959259,1.0,-0.5,-1.5,0.5,0.5,3
48,66586,B2,5,-15.5,-0.5,0.0,2.7386128902435303,-4.0,2.5,1.5,-4.5,-1.5,0
47,54162,B8,9,-1.5,0.0,0.0,2.0615527629852295,1.0,-2.5,1.5,2.5,-1.5,3
62,538881,B2,9,50.5,-0.75,0.0,1.6393595933914185,0.0,0.5,-0.5,-3.5,0.5,0
58,390912,B6,9,-122.0,-16.0,0.0,64.38167572021484,-154.0,45.0,43.0,-43.0,-109.0,2
51,174775,B6,9,47.5,0.25,0.0,5.889609336853027,-12.0,7.5,4.5,-6.5,-4.5,2
58,390813,B4,9,5.5,-2.0,0.0,6.576473236083984,-17.0,4.5,2.5,-2.5,-12.5,1
59,424743,B4,6,-12.0,-3.25,0.0,9.832980155944824,23.0,-19.0,-4.0,6.0,4.0,1
56,309493,B6,6,-1.0,1.75,0.0,6.299801349639893,11.0,1.0,-5.0,-1.0,12.0,2
63,575864,B4,7,-24.0,3.0,0.0,9.899495124816895,-26.0,19.0,3.0,-3.0,-7.0,1
65,650012,B4,8,-41.0,2.25,0.0,6.456585884094238,-3.0,-1.0,1.0,13.0,-4.0,1
53,209173,B4,9,12.5,0.25,0.0,7.98044490814209,-22.0,11.5,2.5,-2.5,-10.5,1
54,246296,B8,9,9.5,1.0,0.0,6.873863697052002,-13.0,11.5,1.5,-7.5,-1.5,3
60,466766,B6,6,4.0,-0.5,0.0,4.5,7.0,-2.0,-7.0,2.0,5.0,2
44,1212,B8,9,18.5,-1.75,0.0,5.539629936218262,14.0,-10.5,-2.5,2.5,3.5,3
57,359185,B4,8,0.0,1.5,0.0,14.309087753295898,36.0,-15.0,-9.0,9.0,21.0,1
50,132898,B8,9,8.5,-2.25,0.0,6.098155498504639,-13.0,0.5,3.5,-0.5,-12.5,3
50,130625,B2,9,52.0,2.75,0.0,17.383541107177734,41.0,-15.0,-13.0,13.0,26.0,0
59,424475,B6,9,-6.0,-0.25,0.0,1.0897247791290283,3.0,-2.0,0.0,0.0,1.0,2
49,98453,B6,4,0.5,-0.75,0.0,2.9474565982818604,-2.0,2.5,-0.5,-5.5,0.5,2
60,466000,B4,5,3.5,0.75,0.0,2.9474565982818604,-2.0,-0.5,5.5,0.5,-2.5,1
63,577125,B2,8,-7.0,0.5,0.0,5.5452680587768555,-12.0,7.0,5.0,-5.0,-5.0,0
54,249070,B8,6,-4.5,0.75,0.0,2.9474565982818604,1.0,-0.5,-2.5,5.5,0.5,3
51,177506,B6,5,4.0,0.0,0.0,4.4721360206604,-8.0,6.0,2.0,-6.0,-2.0,2
58,389898,B2,6,57.5,0.75,0.0,2.9474565982818604,-8.0,5.5,0.5,-0.5,-2.5,0
47,54601,B6,8,-0.5,0.0,0.0,5.220153331756592,-7.0,3.5,6.5,-6.5,-3.5,2
54,245834,B6,7,2.0,-2.25,0.0,13.273564338684082,35.0,-22.0,-6.0,6.0,13.0,2
47,54147,B8,9,-6.5,-0.75,0.0,4.4370598793029785,-6.0,-1.5,4.5,1.5,-7.5,3
62,538166,B6,7,40.0,2.75,0.0,7.258615493774414,15.0,0.0,-4.0,0.0,15.0,2
50,130820,B6,4,-10.5,-0.5,0.0,7.449832439422607,-21.0,9.5,-0.5,0.5,-11.5,2
63,576266,B8,6,4.0,0.5,0.0,7.123903274536133,-20.0,11.0,1.0,-1.0,-9.0,3
63,577299,B8,9,-52.5,2.5,0.0,7.905694007873535,7.0,-5.5,-1.5,15.5,1.5,3
59,424423,B8,6,-22.0,1.0,0.0,13.638181686401367,-28.0,19.0,9.0,-15.0,-9.0,3
56,308855,B6,8,-13.5,0.75,0.0,4.656983852386475,-5.0,7.5,-2.5,-4.5,2.5,2
57,359709,B4,4,-3.5,2.25,0.0,4.205650806427002,-9.0,9.5,-0.5,-0.5,0.5,1
53,209336,B6,7,3.0,0.0,0.0,2.915475845336914,5.0,-4.0,-1.0,4.0,1.0,2
50,131402,B2,9,-13.0,-0.75,0.0,11.776565551757812,-31.0,14.0,6.0,-6.0,-17.0,0
59,423227,B2,4,-21.0,-0.25,0.0,4.815340042114258,-11.0,5.0,4.0,-4.0,-6.0,0
50,129287,B4,4,35.0,3.25,0.0,25.606395721435547,69.0,-28.0,-10.0,10.0,41.0,1
50,130825,B8,6,-36.0,-1.75,0.0,6.977643013000488,-14.0,1.0,6.0,-1.0,-13.0,3
44,5,B8,7,-19.0,-0.75,0.0,4.205650806427002,-9.0,2.0,4.0,-2.0,-7.0,3
47,56067,B8,7,26.0,6.5,0.0,11.842719078063965,27.0,0.0,0.0,-1.0,27.0,3
57,359678,B6,7,-11.0,0.25,0.0,7.462405681610107,12.0,-1.0,-10.0,1.0,11.0,2
53,206669,B8,8,-10.0,-1.5,0.0,5.590169906616211,13.0,-10.0,-3.0,4.0,3.0,3
49,97874,B4,9,-0.5,-0.25,0.0,15.352117538452148,42.0,-21.5,-5.5,5.5,20.5,1
46,52546,B2,7,2.5,0.0,0.0,7.158910751342773,-14.0,8.5,5.5,-8.5,-5.5,0
50,133557,B8,8,-8.5,-3.0,0.0,5.5,1.0,-0.5,-12.5,0.5,0.5,3
