match_key,edge_n,control_n,matched_n
"60|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",86,313,86
"37|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",85,137,85
"45|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",85,103,85
"64|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q4",85,330,85
"34|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q4",84,661,84
"34|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q2",84,426,84
"37|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",84,171,84
"50|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",84,736,84
"59|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",84,324,84
"42|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",83,88,83
"53|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",83,1010,83
"55|high_20nA|B2|(1500.0, 2000.0]|B2_only|proton_like_low_residual|energy_q1",83,184,83
"61|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",82,414,82
"61|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",130,81,81
"63|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",80,89,80
"60|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",182,78,78
"62|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",135,77,77
"63|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",93,77,77
"37|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",77,399,77
"61|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",77,244,77
"59|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",76,297,76
"60|high_20nA|B2|(2000.0, 3000.0]|B2_only|deuteron_like_high_residual|energy_q1",76,504,76
"64|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",98,75,75
"56|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",75,137,75
"61|high_20nA|B2|(999.999, 1500.0]|B2_only|deuteron_like_high_residual|energy_q1",75,401,75
"62|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",75,323,75
"60|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",110,74,74
"64|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",89,74,74
"33|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q4",74,919,74
"51|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q2",74,227,74
"62|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",110,73,73
"34|high_20nA|B2|(2000.0, 3000.0]|B2_only|proton_like_low_residual|energy_q1",72,276,72
"52|high_20nA|B2|(2000.0, 3000.0]|B2_only|proton_like_low_residual|energy_q1",72,107,72
"32|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",71,74,71
"60|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",129,70,70
"37|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",71,70,70
"37|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",70,973,70
"54|high_20nA|B2|(1500.0, 2000.0]|B2_only|proton_like_low_residual|energy_q1",70,220,70
"59|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",70,99,70
"34|high_20nA|B2|(3000.0, 4500.0]|B2_only|proton_like_low_residual|energy_q2",69,1574,69
"40|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",69,626,69
"45|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",69,142,69
"61|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",69,368,69
"60|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",84,68,68
"44|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q1",68,85,68
"63|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",68,131,68
"44|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q3",67,380,67
"62|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",67,154,67
"65|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q4",67,157,67
"45|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",66,401,66
"49|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",66,121,66
"60|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",66,230,66
"62|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q4",66,178,66
"45|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",217,65,65
"61|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",107,65,65
"45|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",65,150,65
"51|high_20nA|B2|(1500.0, 2000.0]|B2_only|proton_like_low_residual|energy_q1",65,177,65
"59|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",65,351,65
"33|high_20nA|B2|(1500.0, 2000.0]|B2_only|proton_like_low_residual|energy_q1",64,265,64
"39|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",64,136,64
"40|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",64,88,64
"45|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",64,817,64
"54|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",64,992,64
"56|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q3",64,121,64
"59|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",64,137,64
"31|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",63,548,63
"40|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",63,104,63
"44|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q4",63,183,63
"48|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",63,104,63
"63|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",63,94,63
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",62,132,62
"53|high_20nA|B2|(1500.0, 2000.0]|B2_only|proton_like_low_residual|energy_q1",62,233,62
"60|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",61,249,61
"63|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",61,69,61
"64|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",61,76,61
"40|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",60,113,60
"59|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",60,99,60
"61|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",60,101,60
"52|high_20nA|B2|(999.999, 1500.0]|B2_only|proton_like_low_residual|energy_q1",63,59,59
"42|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",62,59,59
"59|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",62,59,59
"36|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",59,126,59
"42|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",59,101,59
"44|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q2",59,361,59
"63|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",59,231,59
"32|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",58,78,58
"33|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",58,1734,58
"62|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",58,96,58
"62|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",58,335,58
"37|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",237,57,57
"41|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",57,124,57
"49|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",61,56,56
"32|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",56,579,56
"45|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",56,81,56
"48|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",56,82,56
"63|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",56,140,56
"31|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",55,98,55
"52|high_20nA|B2|(3000.0, 4500.0]|B2_only|proton_like_low_residual|energy_q2",54,460,54
"60|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",54,163,54
"65|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",54,171,54
"42|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",53,309,53
"59|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",53,157,53
"63|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q3",53,183,53
"48|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",52,85,52
"52|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q4",52,91,52
"62|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",52,92,52
"63|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",52,105,52
"59|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",67,51,51
"59|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",59,51,51
"32|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",51,102,51
"42|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",51,112,51
"61|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",51,205,51
"65|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",51,56,51
"62|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",293,50,50
"45|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",82,50,50
"40|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",50,212,50
"51|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q4",50,189,50
"57|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",50,97,50
"65|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",65,49,49
"55|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q4",49,174,49
"57|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",49,93,49
"58|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q2",49,966,49
"59|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",49,87,49
"60|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",49,256,49
"60|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",49,168,49
"62|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",49,59,49
"50|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",93,48,48
"45|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",71,48,48
"41|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",48,244,48
"42|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",48,565,48
"47|low_2nA|B2|(1500.0, 2000.0]|B2_only|ambiguous_mid_residual|energy_q1",48,223,48
"50|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",48,138,48
"63|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",48,68,48
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",162,47,47
"39|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",50,47,47
"39|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",47,117,47
"41|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",47,61,47
"49|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",47,633,47
"48|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",46,623,46
"62|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",46,162,46
"37|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q1",2414,45,45
"33|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",46,45,45
"39|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",45,120,45
"47|low_2nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q2",45,152,45
"61|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",45,60,45
"61|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",45,285,45
"60|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",71,44,44
"44|high_20nA|B2|(999.999, 1500.0]|B2_only|ambiguous_mid_residual|energy_q1",61,44,44
"61|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",53,44,44
"49|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",44,227,44
"58|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q1",44,1058,44
"59|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",44,137,44
"62|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",44,64,44
"64|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",44,63,44
"60|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",355,43,43
"59|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",330,43,43
"39|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",126,43,43
"37|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",75,43,43
"31|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",43,79,43
"39|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",43,576,43
"40|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",43,43,43
"46|low_2nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q3",43,112,43
"50|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q3",43,145,43
"65|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",43,176,43
"65|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",43,53,43
"62|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",359,42,42
"37|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",74,42,42
"50|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",66,42,42
"62|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",56,42,42
"40|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",52,42,42
"41|high_20nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",42,623,42
"57|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",42,105,42
"57|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",42,45,42
"59|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",42,84,42
"60|high_20nA|B2|(1500.0, 2000.0]|B2_only|deuteron_like_high_residual|energy_q1",42,517,42
"61|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",42,84,42
"64|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",42,57,42
"59|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",391,41,41
"51|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",41,326,41
"52|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q2",41,92,41
"53|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",41,97,41
"59|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",41,52,41
"61|high_20nA|B2|(2000.0, 3000.0]|B2_only|deuteron_like_high_residual|energy_q1",41,569,41
"63|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",41,61,41
"45|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",194,40,40
"63|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",65,40,40
"57|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",46,40,40
"36|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",40,47,40
"49|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",40,101,40
"58|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q2",40,4747,40
"62|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",40,118,40
"64|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",40,50,40
"31|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",39,92,39
"46|low_2nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q4",39,75,39
"57|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",39,188,39
"59|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",39,195,39
"60|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",39,225,39
"61|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q4",39,166,39
"63|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",39,66,39
"59|high_20nA|B2|(3000.0, 4500.0]|B2_only|deuteron_like_high_residual|energy_q1",658,38,38
"60|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",280,38,38
"53|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",135,38,38
"62|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",52,38,38
"32|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",50,38,38
"35|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q4",38,42,38
"48|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",38,41,38
"49|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",38,122,38
"55|high_20nA|B2|(7000.0, 12000.0]|B2_only|proton_like_low_residual|energy_q3",38,378,38
"60|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",38,103,38
"62|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",57,37,37
"56|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",55,37,37
"54|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",44,37,37
"45|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",39,37,37
"31|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",37,70,37
"49|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q3",37,41,37
"52|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q4",37,122,37
"54|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",37,93,37
"56|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",37,127,37
"64|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",37,76,37
"37|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",194,36,36
"49|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",143,36,36
"54|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",106,36,36
"41|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",37,36,36
