candidate,alpha,fold,sigma68_ns,n_pair_residuals,n_features,method,heldout_run,summary_train_runs
amp_only,0.0,1,1.3118530573580798,2841,6.0,analytic_timewalk,63,
amp_only,0.0,2,1.359813484566188,4710,6.0,analytic_timewalk,63,
amp_only,0.0,-1,1.5837136721725098,0,6.0,analytic_timewalk,63,
amp_only,0.01,0,2.0800095871224706,2799,6.0,analytic_timewalk,63,
amp_only,0.01,1,1.3119927562080873,2841,6.0,analytic_timewalk,63,
amp_only,0.01,2,1.3598190404952084,4710,6.0,analytic_timewalk,63,
amp_only,0.01,-1,1.5839404612752555,0,6.0,analytic_timewalk,63,
amp_only,0.1,0,2.0867398326847537,2799,6.0,analytic_timewalk,63,
amp_only,0.1,1,1.318502185208444,2841,6.0,analytic_timewalk,63,
amp_only,0.1,2,1.372064019623614,4710,6.0,analytic_timewalk,63,
amp_only,0.1,-1,1.592435345838937,0,6.0,analytic_timewalk,63,
amp_only,1.0,0,2.0877272665433426,2799,6.0,analytic_timewalk,63,
amp_only,1.0,1,1.3373142763537742,2841,6.0,analytic_timewalk,63,
amp_only,1.0,2,1.4196131964081558,4710,6.0,analytic_timewalk,63,
amp_only,1.0,-1,1.6148849131017575,0,6.0,analytic_timewalk,63,
amp_only,10.0,0,2.088558874994343,2799,6.0,analytic_timewalk,63,
amp_only,10.0,1,1.3269634578948077,2841,6.0,analytic_timewalk,63,
amp_only,10.0,2,1.4274822058705334,4710,6.0,analytic_timewalk,63,
amp_only,10.0,-1,1.614334846253228,0,6.0,analytic_timewalk,63,
amp_only,100.0,0,2.0519315382771546,2799,6.0,analytic_timewalk,63,
amp_only,100.0,1,1.2792642510676768,2841,6.0,analytic_timewalk,63,
amp_only,100.0,2,1.3623572928624352,4710,6.0,analytic_timewalk,63,
amp_only,100.0,-1,1.5645176940690888,0,6.0,analytic_timewalk,63,
amp_rise_shape,0.0,0,2.105369584714759,2799,14.0,analytic_timewalk,63,
amp_rise_shape,0.0,1,1.3356579136629105,2841,14.0,analytic_timewalk,63,
amp_rise_shape,0.0,2,1.3933540232105364,4710,14.0,analytic_timewalk,63,
amp_rise_shape,0.0,-1,1.6114605071960686,0,14.0,analytic_timewalk,63,
amp_rise_shape,0.01,0,2.110015005026797,2799,14.0,analytic_timewalk,63,
amp_rise_shape,0.01,1,1.3335369760503546,2841,14.0,analytic_timewalk,63,
amp_rise_shape,0.01,2,1.3924277297895717,4710,14.0,analytic_timewalk,63,
amp_rise_shape,0.01,-1,1.6119932369555743,0,14.0,analytic_timewalk,63,
amp_rise_shape,0.1,0,2.108845202257013,2799,14.0,analytic_timewalk,63,
amp_rise_shape,0.1,1,1.3279422084804748,2841,14.0,analytic_timewalk,63,
amp_rise_shape,0.1,2,1.4014583863077115,4710,14.0,analytic_timewalk,63,
amp_rise_shape,0.1,-1,1.6127485990150665,0,14.0,analytic_timewalk,63,
amp_rise_shape,1.0,0,2.1122108752519884,2799,14.0,analytic_timewalk,63,
amp_rise_shape,1.0,1,1.344181674470907,2841,14.0,analytic_timewalk,63,
amp_rise_shape,1.0,2,1.4351683879835664,4710,14.0,analytic_timewalk,63,
amp_rise_shape,1.0,-1,1.6305203125688206,0,14.0,analytic_timewalk,63,
amp_rise_shape,10.0,0,2.118758718070428,2799,14.0,analytic_timewalk,63,
amp_rise_shape,10.0,1,1.3398952258140828,2841,14.0,analytic_timewalk,63,
amp_rise_shape,10.0,2,1.4498983114311348,4710,14.0,analytic_timewalk,63,
amp_rise_shape,10.0,-1,1.6361840851052154,0,14.0,analytic_timewalk,63,
amp_rise_shape,100.0,0,2.0835677431881305,2799,14.0,analytic_timewalk,63,
amp_rise_shape,100.0,1,1.3105524744078791,2841,14.0,analytic_timewalk,63,
amp_rise_shape,100.0,2,1.423762815292332,4710,14.0,analytic_timewalk,63,
amp_rise_shape,100.0,-1,1.6059610109627807,0,14.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.0,0,2.220463195899985,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.0,1,1.4906904326478583,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.0,2,1.4881385969766525,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.0,-1,1.7330974085081652,0,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.01,0,2.225495597329197,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.01,1,1.4836045118396477,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.01,2,1.5020258494077336,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.01,-1,1.737041986192193,0,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.1,0,2.2240578484100006,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.1,1,1.472673290113959,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.1,2,1.498892725914179,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,0.1,-1,1.7318746214793794,0,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,1.0,0,2.199394331365794,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,1.0,1,1.4450803995637258,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,1.0,2,1.4914778276060696,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,1.0,-1,1.7119841861785299,0,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,10.0,0,2.2149092061194624,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,10.0,1,1.4150902936442646,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,10.0,2,1.4889043409385447,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,10.0,-1,1.7063012802340907,0,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,100.0,0,2.1956504277507682,2799,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,100.0,1,1.4049052536439075,2841,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,100.0,2,1.50098783068704,4710,47.0,analytic_timewalk,63,
amp_rise_shape_by_stave,100.0,-1,1.7005145040272385,0,47.0,analytic_timewalk,63,
,0.01,0,2.023563969134302,2799,,ml_ridge_no_family,63,
,0.01,1,1.3302446710809988,2841,,ml_ridge_no_family,63,
,0.01,2,1.456632479277829,4710,,ml_ridge_no_family,63,
,0.01,-1,1.6034803731643763,0,,ml_ridge_no_family,63,
,0.1,0,2.023836375328421,2799,,ml_ridge_no_family,63,
,0.1,1,1.3299915438697063,2841,,ml_ridge_no_family,63,
,0.1,2,1.4567374505535837,4710,,ml_ridge_no_family,63,
,0.1,-1,1.603521789917237,0,,ml_ridge_no_family,63,
,1.0,0,2.023776271165718,2799,,ml_ridge_no_family,63,
,1.0,1,1.3292704607958192,2841,,ml_ridge_no_family,63,
,1.0,2,1.4584996947681859,4710,,ml_ridge_no_family,63,
,1.0,-1,1.6038488089099079,0,,ml_ridge_no_family,63,
,10.0,0,2.0182929745374047,2799,,ml_ridge_no_family,63,
,10.0,1,1.3095142947217098,2841,,ml_ridge_no_family,63,
,10.0,2,1.4449481123804395,4710,,ml_ridge_no_family,63,
,10.0,-1,1.5909184605465179,0,,ml_ridge_no_family,63,
,100.0,0,1.988862581237273,2799,,ml_ridge_no_family,63,
,100.0,1,1.2626509051732446,2841,,ml_ridge_no_family,63,
,100.0,2,1.4012084858910816,4710,,ml_ridge_no_family,63,
,100.0,-1,1.550907324100533,0,,ml_ridge_no_family,63,
,0.01,0,2.1947931435102466,2799,54.0,traditional_family_ridge,63,"58,59,60,62,65"
,0.01,1,1.6993340515350275,2841,54.0,traditional_family_ridge,63,"59,61,62"
,0.01,2,1.6725461186300041,4710,54.0,traditional_family_ridge,63,"58,60,61,65"
,0.01,-1,1.8555577712250928,0,54.0,traditional_family_ridge,63,inner_cv_train_only
,0.1,0,2.1910540392933124,2799,54.0,traditional_family_ridge,63,"58,59,60,62,65"
,0.1,1,1.6869361852758316,2841,54.0,traditional_family_ridge,63,"59,61,62"
,0.1,2,1.6758276658403273,4710,54.0,traditional_family_ridge,63,"58,60,61,65"
,0.1,-1,1.8512726301364903,0,54.0,traditional_family_ridge,63,inner_cv_train_only
,1.0,0,2.1706541095617844,2799,54.0,traditional_family_ridge,63,"58,59,60,62,65"
,1.0,1,1.6619395401581543,2841,54.0,traditional_family_ridge,63,"59,61,62"
,1.0,2,1.662119262109091,4710,54.0,traditional_family_ridge,63,"58,60,61,65"
,1.0,-1,1.8315709706096766,0,54.0,traditional_family_ridge,63,inner_cv_train_only
,10.0,0,2.184673300252487,2799,54.0,traditional_family_ridge,63,"58,59,60,62,65"
,10.0,1,1.619204426448435,2841,54.0,traditional_family_ridge,63,"59,61,62"
,10.0,2,1.6239056801362994,4710,54.0,traditional_family_ridge,63,"58,60,61,65"
,10.0,-1,1.809261135612407,0,54.0,traditional_family_ridge,63,inner_cv_train_only
,100.0,0,2.1753571008553285,2799,54.0,traditional_family_ridge,63,"58,59,60,62,65"
,100.0,1,1.5615786089033548,2841,54.0,traditional_family_ridge,63,"59,61,62"
,100.0,2,1.5760610198086797,4710,54.0,traditional_family_ridge,63,"58,60,61,65"
,100.0,-1,1.7709989098557877,0,54.0,traditional_family_ridge,63,inner_cv_train_only
,0.01,0,1.9686216431284966,2799,31.0,ml_family_ridge,63,"58,59,60,62,65"
,0.01,1,1.4844124181475669,2841,31.0,ml_family_ridge,63,"59,61,62"
,0.01,2,1.5720827115025258,4710,31.0,ml_family_ridge,63,"58,60,61,65"
,0.01,-1,1.6750389242595298,0,31.0,ml_family_ridge,63,inner_cv_train_only
,0.1,0,1.9689224783778208,2799,31.0,ml_family_ridge,63,"58,59,60,62,65"
,0.1,1,1.4840631298606737,2841,31.0,ml_family_ridge,63,"59,61,62"
,0.1,2,1.5720477259687688,4710,31.0,ml_family_ridge,63,"58,60,61,65"
,0.1,-1,1.675011111402421,0,31.0,ml_family_ridge,63,inner_cv_train_only
,1.0,0,1.971369034361241,2799,31.0,ml_family_ridge,63,"58,59,60,62,65"
,1.0,1,1.481647262962842,2841,31.0,ml_family_ridge,63,"59,61,62"
,1.0,2,1.5704118870039165,4710,31.0,ml_family_ridge,63,"58,60,61,65"
,1.0,-1,1.6744760614426664,0,31.0,ml_family_ridge,63,inner_cv_train_only
,10.0,0,1.9607660296149003,2799,31.0,ml_family_ridge,63,"58,59,60,62,65"
,10.0,1,1.4716066640512977,2841,31.0,ml_family_ridge,63,"59,61,62"
,10.0,2,1.5377941374826736,4710,31.0,ml_family_ridge,63,"58,60,61,65"
,10.0,-1,1.6567222770496237,0,31.0,ml_family_ridge,63,inner_cv_train_only
,100.0,0,1.9307040463927565,2799,31.0,ml_family_ridge,63,"58,59,60,62,65"
,100.0,1,1.3869580010479146,2841,31.0,ml_family_ridge,63,"59,61,62"
,100.0,2,1.4509216063804944,4710,31.0,ml_family_ridge,63,"58,60,61,65"
,100.0,-1,1.5895278846070553,0,31.0,ml_family_ridge,63,inner_cv_train_only
amp_only,0.0,0,2.089286103560495,3018,6.0,analytic_timewalk,65,
amp_only,0.0,1,1.3862054956961183,3534,6.0,analytic_timewalk,65,
amp_only,0.0,2,1.386808279616882,4710,6.0,analytic_timewalk,65,
amp_only,0.0,-1,1.620766626291165,0,6.0,analytic_timewalk,65,
amp_only,0.01,0,2.0901150579694368,3018,6.0,analytic_timewalk,65,
amp_only,0.01,1,1.3867568665053154,3534,6.0,analytic_timewalk,65,
amp_only,0.01,2,1.3865982866871276,4710,6.0,analytic_timewalk,65,
amp_only,0.01,-1,1.62115673705396,0,6.0,analytic_timewalk,65,
amp_only,0.1,0,2.099493374005266,3018,6.0,analytic_timewalk,65,
amp_only,0.1,1,1.3904375964576863,3534,6.0,analytic_timewalk,65,
amp_only,0.1,2,1.3831895998205652,4710,6.0,analytic_timewalk,65,
amp_only,0.1,-1,1.6243735234278391,0,6.0,analytic_timewalk,65,
amp_only,1.0,0,2.08508183978908,3018,6.0,analytic_timewalk,65,
amp_only,1.0,1,1.3971385127048899,3534,6.0,analytic_timewalk,65,
amp_only,1.0,2,1.4457363253344258,4710,6.0,analytic_timewalk,65,
amp_only,1.0,-1,1.6426522259427987,0,6.0,analytic_timewalk,65,
amp_only,10.0,0,2.0943819077527817,3018,6.0,analytic_timewalk,65,
amp_only,10.0,1,1.3862486838786658,3534,6.0,analytic_timewalk,65,
amp_only,10.0,2,1.4588786354608059,4710,6.0,analytic_timewalk,65,
amp_only,10.0,-1,1.646503075697418,0,6.0,analytic_timewalk,65,
amp_only,100.0,0,2.0629554268616057,3018,6.0,analytic_timewalk,65,
amp_only,100.0,1,1.3330035046979343,3534,6.0,analytic_timewalk,65,
amp_only,100.0,2,1.415007211935843,4710,6.0,analytic_timewalk,65,
amp_only,100.0,-1,1.6036553811651277,0,6.0,analytic_timewalk,65,
amp_rise_shape,0.0,0,2.0525031562214493,3018,14.0,analytic_timewalk,65,
amp_rise_shape,0.0,1,1.4060881401604317,3534,14.0,analytic_timewalk,65,
amp_rise_shape,0.0,2,1.425086591531612,4710,14.0,analytic_timewalk,65,
amp_rise_shape,0.0,-1,1.6278926293044975,0,14.0,analytic_timewalk,65,
amp_rise_shape,0.01,0,2.0493928474999166,3018,14.0,analytic_timewalk,65,
amp_rise_shape,0.01,1,1.4069856281281368,3534,14.0,analytic_timewalk,65,
amp_rise_shape,0.01,2,1.4255226707432886,4710,14.0,analytic_timewalk,65,
amp_rise_shape,0.01,-1,1.6273003821237806,0,14.0,analytic_timewalk,65,
amp_rise_shape,0.1,0,2.0439710337037886,3018,14.0,analytic_timewalk,65,
amp_rise_shape,0.1,1,1.4017303307974647,3534,14.0,analytic_timewalk,65,
amp_rise_shape,0.1,2,1.4299196101569058,4710,14.0,analytic_timewalk,65,
amp_rise_shape,0.1,-1,1.6252069915527196,0,14.0,analytic_timewalk,65,
amp_rise_shape,1.0,0,2.0397377458035058,3018,14.0,analytic_timewalk,65,
amp_rise_shape,1.0,1,1.406528126602622,3534,14.0,analytic_timewalk,65,
amp_rise_shape,1.0,2,1.4489374604761096,4710,14.0,analytic_timewalk,65,
amp_rise_shape,1.0,-1,1.6317344442940793,0,14.0,analytic_timewalk,65,
amp_rise_shape,10.0,0,2.0339156641962224,3018,14.0,analytic_timewalk,65,
amp_rise_shape,10.0,1,1.4130907539869073,3534,14.0,analytic_timewalk,65,
amp_rise_shape,10.0,2,1.4696240318890652,4710,14.0,analytic_timewalk,65,
amp_rise_shape,10.0,-1,1.6388768166907317,0,14.0,analytic_timewalk,65,
amp_rise_shape,100.0,0,2.0233490282388593,3018,14.0,analytic_timewalk,65,
amp_rise_shape,100.0,1,1.3821377200400486,3534,14.0,analytic_timewalk,65,
amp_rise_shape,100.0,2,1.4467926200691121,4710,14.0,analytic_timewalk,65,
amp_rise_shape,100.0,-1,1.6174264561160066,0,14.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.0,0,2.203148268389222,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.0,1,1.48078597484223,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.0,2,1.5146222071950382,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.0,-1,1.7328521501421636,0,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.01,0,2.2113564245402517,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.01,1,1.4860413700060389,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.01,2,1.5402855233865869,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.01,-1,1.745894439310959,0,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.1,0,2.211284343590514,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.1,1,1.4903726813921996,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.1,2,1.5402076085789473,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,0.1,-1,1.7472882111872206,0,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,1.0,0,2.202756121186838,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,1.0,1,1.4571130972263746,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,1.0,2,1.520028570326622,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,1.0,-1,1.7266325962466116,0,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,10.0,0,2.1810638914558145,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,10.0,1,1.4481981465730909,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,10.0,2,1.5202495017176407,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,10.0,-1,1.7165038465821818,0,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,100.0,0,2.1465804528036956,3018,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,100.0,1,1.4513754881771217,3534,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,100.0,2,1.535655700611709,4710,47.0,analytic_timewalk,65,
amp_rise_shape_by_stave,100.0,-1,1.7112038805308423,0,47.0,analytic_timewalk,65,
,0.01,0,1.9948488399171669,3018,,ml_ridge_no_family,65,
,0.01,1,1.3960708104854946,3534,,ml_ridge_no_family,65,
,0.01,2,1.4847632385444192,4710,,ml_ridge_no_family,65,
,0.01,-1,1.625227629649027,0,,ml_ridge_no_family,65,
,0.1,0,1.9945941697703429,3018,,ml_ridge_no_family,65,
,0.1,1,1.3960516379977832,3534,,ml_ridge_no_family,65,
,0.1,2,1.4846033884061876,4710,,ml_ridge_no_family,65,
,0.1,-1,1.625083065391438,0,,ml_ridge_no_family,65,
,1.0,0,1.9922194051896955,3018,,ml_ridge_no_family,65,
,1.0,1,1.3923105257549202,3534,,ml_ridge_no_family,65,
,1.0,2,1.4851848861741306,4710,,ml_ridge_no_family,65,
,1.0,-1,1.6232382723729153,0,,ml_ridge_no_family,65,
,10.0,0,1.9829611083917782,3018,,ml_ridge_no_family,65,
,10.0,1,1.3724500077330601,3534,,ml_ridge_no_family,65,
,10.0,2,1.4740626359930944,4710,,ml_ridge_no_family,65,
,10.0,-1,1.6098245840393108,0,,ml_ridge_no_family,65,
,100.0,0,1.938312214600422,3018,,ml_ridge_no_family,65,
,100.0,1,1.3248694982025044,3534,,ml_ridge_no_family,65,
,100.0,2,1.4386884563267448,4710,,ml_ridge_no_family,65,
,100.0,-1,1.5672900563765573,0,,ml_ridge_no_family,65,
,0.01,0,2.2165070100910778,3018,54.0,traditional_family_ridge,65,"59,60,62,63"
,0.01,1,1.6784592199071933,3534,54.0,traditional_family_ridge,65,"58,59,61,62"
,0.01,2,1.6627272002795481,4710,54.0,traditional_family_ridge,65,"58,60,61,63"
,0.01,-1,1.852564476759273,0,54.0,traditional_family_ridge,65,inner_cv_train_only
,0.1,0,2.213855101866399,3018,54.0,traditional_family_ridge,65,"59,60,62,63"
,0.1,1,1.6644138454874882,3534,54.0,traditional_family_ridge,65,"58,59,61,62"
,0.1,2,1.6725511847890357,4710,54.0,traditional_family_ridge,65,"58,60,61,63"
,0.1,-1,1.8502733773809743,0,54.0,traditional_family_ridge,65,inner_cv_train_only
,1.0,0,2.2067747702786615,3018,54.0,traditional_family_ridge,65,"59,60,62,63"
,1.0,1,1.6461806107075718,3534,54.0,traditional_family_ridge,65,"58,59,61,62"
,1.0,2,1.6550280497143421,4710,54.0,traditional_family_ridge,65,"58,60,61,63"
,1.0,-1,1.8359944769001917,0,54.0,traditional_family_ridge,65,inner_cv_train_only
,10.0,0,2.185036273019737,3018,54.0,traditional_family_ridge,65,"59,60,62,63"
,10.0,1,1.631490860403563,3534,54.0,traditional_family_ridge,65,"58,59,61,62"
,10.0,2,1.6508435879244863,4710,54.0,traditional_family_ridge,65,"58,60,61,63"
,10.0,-1,1.8224569071159287,0,54.0,traditional_family_ridge,65,inner_cv_train_only
,100.0,0,2.1497389266944316,3018,54.0,traditional_family_ridge,65,"59,60,62,63"
,100.0,1,1.550607117364558,3534,54.0,traditional_family_ridge,65,"58,59,61,62"
,100.0,2,1.6130573623885047,4710,54.0,traditional_family_ridge,65,"58,60,61,63"
,100.0,-1,1.7711344688158315,0,54.0,traditional_family_ridge,65,inner_cv_train_only
,0.01,0,1.9707734564920225,3018,31.0,ml_family_ridge,65,"59,60,62,63"
,0.01,1,1.5469237634303887,3534,31.0,ml_family_ridge,65,"58,59,61,62"
,0.01,2,1.5727672365851477,4710,31.0,ml_family_ridge,65,"58,60,61,63"
,0.01,-1,1.6968214855025197,0,31.0,ml_family_ridge,65,inner_cv_train_only
,0.1,0,1.9706287344876923,3018,31.0,ml_family_ridge,65,"59,60,62,63"
,0.1,1,1.5460069109837056,3534,31.0,ml_family_ridge,65,"58,59,61,62"
,0.1,2,1.5730662235402115,4710,31.0,ml_family_ridge,65,"58,60,61,63"
,0.1,-1,1.6965672896705364,0,31.0,ml_family_ridge,65,inner_cv_train_only
,1.0,0,1.9697217577848856,3018,31.0,ml_family_ridge,65,"59,60,62,63"
,1.0,1,1.5442420183074308,3534,31.0,ml_family_ridge,65,"58,59,61,62"
,1.0,2,1.5696765810873048,4710,31.0,ml_family_ridge,65,"58,60,61,63"
,1.0,-1,1.6945467857265404,0,31.0,ml_family_ridge,65,inner_cv_train_only
,10.0,0,1.9632961294253655,3018,31.0,ml_family_ridge,65,"59,60,62,63"
,10.0,1,1.524642899476531,3534,31.0,ml_family_ridge,65,"58,59,61,62"
,10.0,2,1.5668006249514688,4710,31.0,ml_family_ridge,65,"58,60,61,63"
,10.0,-1,1.684913217951122,0,31.0,ml_family_ridge,65,inner_cv_train_only
,100.0,0,1.9312733805386282,3018,31.0,ml_family_ridge,65,"59,60,62,63"
,100.0,1,1.405704401010125,3534,31.0,ml_family_ridge,65,"58,59,61,62"
,100.0,2,1.516918838129513,4710,31.0,ml_family_ridge,65,"58,60,61,63"
,100.0,-1,1.6179655398927553,0,31.0,ml_family_ridge,65,inner_cv_train_only
