method,run,pair_a,pair_b,cov_ns2
ml_extra_trees_b_plus_a,49,B4-B6,B4-B8,5.039911397687164
ml_extra_trees_b_plus_a,49,B4-B6,B6-B8,-0.4582134780431238
ml_extra_trees_b_plus_a,49,B4-B8,B6-B8,0.3825483971505778
ml_extra_trees_b_plus_a,50,B2-B4,B2-B6,42.432570265478674
ml_extra_trees_b_plus_a,50,B2-B4,B2-B8,41.6547162834005
ml_extra_trees_b_plus_a,50,B2-B4,B4-B6,1.5029629678984748
ml_extra_trees_b_plus_a,50,B2-B4,B4-B8,0.2873643203776215
ml_extra_trees_b_plus_a,50,B2-B4,B6-B8,3.8661179620386665
ml_extra_trees_b_plus_a,50,B2-B6,B2-B8,31.543675271457328
ml_extra_trees_b_plus_a,50,B2-B6,B4-B6,78.26213083601849
ml_extra_trees_b_plus_a,50,B2-B6,B4-B8,2.4259265981578375
ml_extra_trees_b_plus_a,50,B2-B6,B6-B8,2.844682677583046
ml_extra_trees_b_plus_a,50,B2-B8,B4-B6,1.1417996196212739
ml_extra_trees_b_plus_a,50,B2-B8,B4-B8,4.169739350027039
ml_extra_trees_b_plus_a,50,B2-B8,B6-B8,6.406630495913906
ml_extra_trees_b_plus_a,50,B4-B6,B4-B8,1.6167551433130838
ml_extra_trees_b_plus_a,50,B4-B6,B6-B8,0.07043012687330792
ml_extra_trees_b_plus_a,50,B4-B8,B6-B8,1.9342500715031745
ml_extra_trees_b_plus_a,51,B2-B4,B2-B6,20.62393150012971
ml_extra_trees_b_plus_a,51,B2-B4,B2-B8,-18.070394436141747
ml_extra_trees_b_plus_a,51,B2-B4,B4-B6,-206.475353724354
ml_extra_trees_b_plus_a,51,B2-B4,B4-B8,-412.22622846532437
ml_extra_trees_b_plus_a,51,B2-B4,B6-B8,0.05797291053714075
ml_extra_trees_b_plus_a,51,B2-B6,B2-B8,44.44912784397833
ml_extra_trees_b_plus_a,51,B2-B6,B4-B6,19.090672629513808
ml_extra_trees_b_plus_a,51,B2-B6,B4-B8,58.85892022557707
ml_extra_trees_b_plus_a,51,B2-B6,B6-B8,7.174668667343441
ml_extra_trees_b_plus_a,51,B2-B8,B4-B6,63.475408072418716
ml_extra_trees_b_plus_a,51,B2-B8,B4-B8,65.21089525861858
ml_extra_trees_b_plus_a,51,B2-B8,B6-B8,5.772782817678123
ml_extra_trees_b_plus_a,51,B4-B6,B4-B8,477.7114668421494
ml_extra_trees_b_plus_a,51,B4-B6,B6-B8,8.701892286615875
ml_extra_trees_b_plus_a,51,B4-B8,B6-B8,8.210524611414511
ml_extra_trees_b_plus_a,52,B2-B4,B2-B6,24.19790587994323
ml_extra_trees_b_plus_a,52,B2-B4,B2-B8,13.480967232311158
ml_extra_trees_b_plus_a,52,B2-B4,B4-B6,9.077148898477883
ml_extra_trees_b_plus_a,52,B2-B4,B4-B8,4.3121742436417465
ml_extra_trees_b_plus_a,52,B2-B4,B6-B8,-1.2801244789836963
ml_extra_trees_b_plus_a,52,B2-B6,B2-B8,21.250515067745496
ml_extra_trees_b_plus_a,52,B2-B6,B4-B6,127.02172407270571
ml_extra_trees_b_plus_a,52,B2-B6,B4-B8,3.1132131952253834
ml_extra_trees_b_plus_a,52,B2-B6,B6-B8,0.45031826502302263
ml_extra_trees_b_plus_a,52,B2-B8,B4-B6,-1.622534145580921
ml_extra_trees_b_plus_a,52,B2-B8,B4-B8,5.793285590108934
ml_extra_trees_b_plus_a,52,B2-B8,B6-B8,4.3351649870942
ml_extra_trees_b_plus_a,52,B4-B6,B4-B8,1.1719818024600057
ml_extra_trees_b_plus_a,52,B4-B6,B6-B8,-0.5504111850435658
ml_extra_trees_b_plus_a,52,B4-B8,B6-B8,2.13979630123395
ml_extra_trees_b_plus_a,53,B2-B4,B2-B6,15.385690522522909
ml_extra_trees_b_plus_a,53,B2-B4,B2-B8,21.09227858027977
ml_extra_trees_b_plus_a,53,B2-B4,B4-B6,-2.747073854416924
ml_extra_trees_b_plus_a,53,B2-B4,B4-B8,-5.672111528970931
ml_extra_trees_b_plus_a,53,B2-B4,B6-B8,-0.7692711423057991
ml_extra_trees_b_plus_a,53,B2-B6,B2-B8,20.733218313406162
ml_extra_trees_b_plus_a,53,B2-B6,B4-B6,3.1700497952553905
ml_extra_trees_b_plus_a,53,B2-B6,B4-B8,1.433037759617765
ml_extra_trees_b_plus_a,53,B2-B6,B6-B8,0.015170645903353545
ml_extra_trees_b_plus_a,53,B2-B8,B4-B6,1.6248608430668032
ml_extra_trees_b_plus_a,53,B2-B8,B4-B8,2.4595510894416948
ml_extra_trees_b_plus_a,53,B2-B8,B6-B8,0.5701036902614609
ml_extra_trees_b_plus_a,53,B4-B6,B4-B8,2.1520099437855555
ml_extra_trees_b_plus_a,53,B4-B6,B6-B8,-0.013829395210607788
ml_extra_trees_b_plus_a,53,B4-B8,B6-B8,1.0450390015277713
ml_extra_trees_b_plus_a,54,B2-B4,B2-B6,46.37303445169473
ml_extra_trees_b_plus_a,54,B2-B4,B2-B8,32.07090686682022
ml_extra_trees_b_plus_a,54,B2-B4,B4-B6,-38.00537484895136
ml_extra_trees_b_plus_a,54,B2-B4,B4-B8,-1.2428754579132146
ml_extra_trees_b_plus_a,54,B2-B4,B6-B8,-3.9828432067505575
ml_extra_trees_b_plus_a,54,B2-B6,B2-B8,35.60078378644477
ml_extra_trees_b_plus_a,54,B2-B6,B4-B6,17.40563226141393
ml_extra_trees_b_plus_a,54,B2-B6,B4-B8,-0.5777410131904319
ml_extra_trees_b_plus_a,54,B2-B6,B6-B8,-1.752535448494537
ml_extra_trees_b_plus_a,54,B2-B8,B4-B6,-2.559622233320998
ml_extra_trees_b_plus_a,54,B2-B8,B4-B8,11.837224100340702
ml_extra_trees_b_plus_a,54,B2-B8,B6-B8,5.773351230020589
ml_extra_trees_b_plus_a,54,B4-B6,B4-B8,0.9589181674377129
ml_extra_trees_b_plus_a,54,B4-B6,B6-B8,-0.559764998542647
ml_extra_trees_b_plus_a,54,B4-B8,B6-B8,9.227946213858477
ml_extra_trees_b_plus_a,55,B2-B4,B2-B6,25.49077321316249
ml_extra_trees_b_plus_a,55,B2-B4,B2-B8,34.41225032025865
ml_extra_trees_b_plus_a,55,B2-B4,B4-B6,-5.609529081262945
ml_extra_trees_b_plus_a,55,B2-B4,B4-B8,-0.7062746946337225
ml_extra_trees_b_plus_a,55,B2-B4,B6-B8,0.35382785042048265
ml_extra_trees_b_plus_a,55,B2-B6,B2-B8,19.31276838759452
ml_extra_trees_b_plus_a,55,B2-B6,B4-B6,-0.24016875060434237
ml_extra_trees_b_plus_a,55,B2-B6,B4-B8,-1.3214459320956988
ml_extra_trees_b_plus_a,55,B2-B6,B6-B8,-0.06795664892191566
ml_extra_trees_b_plus_a,55,B2-B8,B4-B6,-0.2938552524579223
ml_extra_trees_b_plus_a,55,B2-B8,B4-B8,-0.6995895868363133
ml_extra_trees_b_plus_a,55,B2-B8,B6-B8,-0.6134871373642614
ml_extra_trees_b_plus_a,55,B4-B6,B4-B8,0.9178071076921456
ml_extra_trees_b_plus_a,55,B4-B6,B6-B8,-0.7008768578391473
ml_extra_trees_b_plus_a,55,B4-B8,B6-B8,0.7044012456573856
ml_extra_trees_b_plus_a,56,B2-B4,B2-B6,29.106300509266035
ml_extra_trees_b_plus_a,56,B2-B4,B2-B8,65.17218169298212
ml_extra_trees_b_plus_a,56,B2-B4,B4-B6,-6.63781029013956
ml_extra_trees_b_plus_a,56,B2-B4,B4-B8,-0.46452011427479234
ml_extra_trees_b_plus_a,56,B2-B4,B6-B8,-0.3590263838754363
ml_extra_trees_b_plus_a,56,B2-B6,B2-B8,62.77131962952486
ml_extra_trees_b_plus_a,56,B2-B6,B4-B6,6.029166268078157
ml_extra_trees_b_plus_a,56,B2-B6,B4-B8,-4.6272541508137754
ml_extra_trees_b_plus_a,56,B2-B6,B6-B8,-10.529880336130804
ml_extra_trees_b_plus_a,56,B2-B8,B4-B6,-2.088526984294839
ml_extra_trees_b_plus_a,56,B2-B8,B4-B8,17.006529408484376
ml_extra_trees_b_plus_a,56,B2-B8,B6-B8,22.009240196141597
ml_extra_trees_b_plus_a,56,B4-B6,B4-B8,1.011534923287313
ml_extra_trees_b_plus_a,56,B4-B6,B6-B8,-4.118874138381467
ml_extra_trees_b_plus_a,56,B4-B8,B6-B8,26.22115984256604
ml_extra_trees_b_plus_a,57,B2-B4,B2-B6,77.93491588846591
ml_extra_trees_b_plus_a,57,B2-B4,B2-B8,82.97716769450203
ml_extra_trees_b_plus_a,57,B2-B4,B4-B6,-0.3589589331966895
ml_extra_trees_b_plus_a,57,B2-B4,B4-B8,1.848910845681495
ml_extra_trees_b_plus_a,57,B2-B4,B6-B8,0.6330641349809765
ml_extra_trees_b_plus_a,57,B2-B6,B2-B8,70.61363945810818
ml_extra_trees_b_plus_a,57,B2-B6,B4-B6,1.881887280546651
ml_extra_trees_b_plus_a,57,B2-B6,B4-B8,0.6711820710465445
ml_extra_trees_b_plus_a,57,B2-B6,B6-B8,-0.24591569062246574
ml_extra_trees_b_plus_a,57,B2-B8,B4-B6,0.01670235052195705
ml_extra_trees_b_plus_a,57,B2-B8,B4-B8,3.497851093329737
ml_extra_trees_b_plus_a,57,B2-B8,B6-B8,1.5856887681477643
ml_extra_trees_b_plus_a,57,B4-B6,B4-B8,0.9275328171284508
ml_extra_trees_b_plus_a,57,B4-B6,B6-B8,-0.6860399559750352
ml_extra_trees_b_plus_a,57,B4-B8,B6-B8,1.5527762223854922
ml_extra_trees_b_plus_a,58,B2-B4,B2-B6,55.47827398059744
ml_extra_trees_b_plus_a,58,B2-B4,B2-B8,45.0013569562892
ml_extra_trees_b_plus_a,58,B2-B4,B4-B6,-3.4322044762489234
ml_extra_trees_b_plus_a,58,B2-B4,B4-B8,-3.9689728004527702
ml_extra_trees_b_plus_a,58,B2-B4,B6-B8,-0.013305703531246766
ml_extra_trees_b_plus_a,58,B2-B6,B2-B8,54.31404014479748
ml_extra_trees_b_plus_a,58,B2-B6,B4-B6,-0.46733816923560595
ml_extra_trees_b_plus_a,58,B2-B6,B4-B8,-0.8179112303896686
ml_extra_trees_b_plus_a,58,B2-B6,B6-B8,-0.09980561106882792
ml_extra_trees_b_plus_a,58,B2-B8,B4-B6,0.7551164081310671
ml_extra_trees_b_plus_a,58,B2-B8,B4-B8,146.30513822395562
ml_extra_trees_b_plus_a,58,B2-B8,B6-B8,1.5371243859495436
ml_extra_trees_b_plus_a,58,B4-B6,B4-B8,6.138774731177561
ml_extra_trees_b_plus_a,58,B4-B6,B6-B8,0.05299910590763343
ml_extra_trees_b_plus_a,58,B4-B8,B6-B8,1.1546343944039
ml_extra_trees_b_plus_a,59,B2-B4,B2-B6,38.49161443249456
ml_extra_trees_b_plus_a,59,B2-B4,B2-B8,32.30988112691763
ml_extra_trees_b_plus_a,59,B2-B4,B4-B6,-1.6290569939425827
ml_extra_trees_b_plus_a,59,B2-B4,B4-B8,-2.7491020566901687
ml_extra_trees_b_plus_a,59,B2-B4,B6-B8,-1.350111211738713
ml_extra_trees_b_plus_a,59,B2-B6,B2-B8,36.70754813496812
ml_extra_trees_b_plus_a,59,B2-B6,B4-B6,5.597296079223832
ml_extra_trees_b_plus_a,59,B2-B6,B4-B8,0.36782176820269546
ml_extra_trees_b_plus_a,59,B2-B6,B6-B8,-2.1042106166286274
ml_extra_trees_b_plus_a,59,B2-B8,B4-B6,1.4069816475997705
ml_extra_trees_b_plus_a,59,B2-B8,B4-B8,6.613143486087244
ml_extra_trees_b_plus_a,59,B2-B8,B6-B8,2.7598400909564726
ml_extra_trees_b_plus_a,59,B4-B6,B4-B8,2.6368190284722153
ml_extra_trees_b_plus_a,59,B4-B6,B6-B8,-0.8403099829338526
ml_extra_trees_b_plus_a,59,B4-B8,B6-B8,4.733760245555016
ml_extra_trees_b_plus_a,60,B2-B4,B2-B6,12.287930149879184
ml_extra_trees_b_plus_a,60,B2-B4,B2-B8,10.15636424381968
ml_extra_trees_b_plus_a,60,B2-B4,B4-B6,-4.683964305332936
ml_extra_trees_b_plus_a,60,B2-B4,B4-B8,-3.9185219109464935
ml_extra_trees_b_plus_a,60,B2-B4,B6-B8,-0.15728708726253363
ml_extra_trees_b_plus_a,60,B2-B6,B2-B8,14.549878289422274
ml_extra_trees_b_plus_a,60,B2-B6,B4-B6,10.353933055748422
ml_extra_trees_b_plus_a,60,B2-B6,B4-B8,1.5758774618700369
ml_extra_trees_b_plus_a,60,B2-B6,B6-B8,-10.655915742427409
ml_extra_trees_b_plus_a,60,B2-B8,B4-B6,2.3484475960300477
ml_extra_trees_b_plus_a,60,B2-B8,B4-B8,7.985622511875133
ml_extra_trees_b_plus_a,60,B2-B8,B6-B8,2.703674485888475
ml_extra_trees_b_plus_a,60,B4-B6,B4-B8,2.6782063895090644
ml_extra_trees_b_plus_a,60,B4-B6,B6-B8,-8.192229847908285
ml_extra_trees_b_plus_a,60,B4-B8,B6-B8,3.1280979703874787
ml_extra_trees_b_plus_a,61,B2-B4,B2-B6,8.959087220311218
ml_extra_trees_b_plus_a,61,B2-B4,B2-B8,-0.6483055015547855
ml_extra_trees_b_plus_a,61,B2-B4,B4-B6,-15.537138351471652
ml_extra_trees_b_plus_a,61,B2-B4,B4-B8,-12.164066248364447
ml_extra_trees_b_plus_a,61,B2-B4,B6-B8,-2.024413635962324
ml_extra_trees_b_plus_a,61,B2-B6,B2-B8,9.520201997798049
ml_extra_trees_b_plus_a,61,B2-B6,B4-B6,7.699758093616561
ml_extra_trees_b_plus_a,61,B2-B6,B4-B8,4.842285649733811
ml_extra_trees_b_plus_a,61,B2-B6,B6-B8,-2.2082256162494405
ml_extra_trees_b_plus_a,61,B2-B8,B4-B6,7.67569155308255
ml_extra_trees_b_plus_a,61,B2-B8,B4-B8,20.936538105151204
ml_extra_trees_b_plus_a,61,B2-B8,B6-B8,8.075006849517312
ml_extra_trees_b_plus_a,61,B4-B6,B4-B8,15.967366770137685
ml_extra_trees_b_plus_a,61,B4-B6,B6-B8,-1.324579942889659
ml_extra_trees_b_plus_a,61,B4-B8,B6-B8,10.76978792730912
ml_extra_trees_b_plus_a,62,B2-B4,B2-B6,19.127255340802424
ml_extra_trees_b_plus_a,62,B2-B4,B2-B8,16.734042945939958
ml_extra_trees_b_plus_a,62,B2-B4,B4-B6,-0.9338317057341308
ml_extra_trees_b_plus_a,62,B2-B4,B4-B8,-1.7612253318377546
ml_extra_trees_b_plus_a,62,B2-B4,B6-B8,0.21809669958249955
ml_extra_trees_b_plus_a,62,B2-B6,B2-B8,20.884498310520787
ml_extra_trees_b_plus_a,62,B2-B6,B4-B6,9.246491835493341
ml_extra_trees_b_plus_a,62,B2-B6,B4-B8,0.2432294431149328
ml_extra_trees_b_plus_a,62,B2-B6,B6-B8,-0.13524087452925893
ml_extra_trees_b_plus_a,62,B2-B8,B4-B6,0.35707647169430556
ml_extra_trees_b_plus_a,62,B2-B8,B4-B8,2.120902790368057
ml_extra_trees_b_plus_a,62,B2-B8,B6-B8,1.229403323782394
ml_extra_trees_b_plus_a,62,B4-B6,B4-B8,1.3553475579699739
ml_extra_trees_b_plus_a,62,B4-B6,B6-B8,-0.44273188107265676
ml_extra_trees_b_plus_a,62,B4-B8,B6-B8,0.9040293682986578
ml_extra_trees_b_plus_a,63,B2-B4,B2-B6,40.757050781079975
ml_extra_trees_b_plus_a,63,B2-B4,B2-B8,37.11586587262484
ml_extra_trees_b_plus_a,63,B2-B4,B4-B6,-10.629051702736763
ml_extra_trees_b_plus_a,63,B2-B4,B4-B8,-1.3180232429384195
ml_extra_trees_b_plus_a,63,B2-B4,B6-B8,-0.889353125368865
ml_extra_trees_b_plus_a,63,B2-B6,B2-B8,37.97159729086405
ml_extra_trees_b_plus_a,63,B2-B6,B4-B6,7.595549905767496
ml_extra_trees_b_plus_a,63,B2-B6,B4-B8,1.0322102075701314
ml_extra_trees_b_plus_a,63,B2-B6,B6-B8,-0.545892769380776
ml_extra_trees_b_plus_a,63,B2-B8,B4-B6,1.1485122310528992
ml_extra_trees_b_plus_a,63,B2-B8,B4-B8,3.946899227867775
ml_extra_trees_b_plus_a,63,B2-B8,B6-B8,2.7544452639894677
ml_extra_trees_b_plus_a,63,B4-B6,B4-B8,1.4986573453204404
ml_extra_trees_b_plus_a,63,B4-B6,B6-B8,-0.562168043813699
ml_extra_trees_b_plus_a,63,B4-B8,B6-B8,3.8920094402674805
ml_extra_trees_b_plus_a,65,B2-B4,B2-B6,63.12448656434078
ml_extra_trees_b_plus_a,65,B2-B4,B2-B8,67.40873966423283
ml_extra_trees_b_plus_a,65,B2-B4,B4-B6,-2.8831339251904695
ml_extra_trees_b_plus_a,65,B2-B4,B4-B8,-1.327132538499421
ml_extra_trees_b_plus_a,65,B2-B4,B6-B8,-0.5494470363234505
ml_extra_trees_b_plus_a,65,B2-B6,B2-B8,94.24711657906438
ml_extra_trees_b_plus_a,65,B2-B6,B4-B6,1.0022557453974343
ml_extra_trees_b_plus_a,65,B2-B6,B4-B8,0.27102703319248866
ml_extra_trees_b_plus_a,65,B2-B6,B6-B8,-2.7013945284667633
ml_extra_trees_b_plus_a,65,B2-B8,B4-B6,-0.36125740286229163
ml_extra_trees_b_plus_a,65,B2-B8,B4-B8,2.149722587719025
ml_extra_trees_b_plus_a,65,B2-B8,B6-B8,-0.32372038246547097
ml_extra_trees_b_plus_a,65,B4-B6,B4-B8,1.5635687596939225
ml_extra_trees_b_plus_a,65,B4-B6,B6-B8,-0.5798707679816782
ml_extra_trees_b_plus_a,65,B4-B8,B6-B8,0.8645295063828922
