stave,dropout_case,amp_bin_label,peak_region,method,n,charge_res68_abs_frac,charge_gain_vs_no_recovery,time_delta_vs_no_recovery_samples,tail_bias_median_frac,q_template_abs68_shift,pileup_score_abs68_shift,phase_harm_rate,net_harm_label_rate,catastrophic_rate,accepted_fraction,support_status
B2,trailing_sample,5000_7000,early,cnn_inpaint,24,0.009664402342045493,0.07815559745836746,0.03390798420173976,-0.010141412124695548,0.009577431766258207,0.05704514093646432,0.7916666666666666,0.7916666666666666,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,cnn_inpaint,24,0.038732875080432876,0.16622956489311802,0.032778319266454886,-0.002028227656635573,0.019064265049423174,0.07880138669171192,0.8333333333333334,0.8333333333333334,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,cnn_inpaint,24,0.020177644522002134,0.12135580736587481,0.04465790469441433,-0.008050236497032903,0.011611936131688235,0.03011071921287003,0.8333333333333334,0.8333333333333334,0.0,1.0,harm_watch
B2,trailing_sample,5000_7000,central,cnn_inpaint,24,0.01508501609442718,0.06766584353631885,0.07289919187290408,0.00012126488102226496,0.004102547582968947,0.007818946970935891,0.8333333333333334,0.8333333333333334,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,central,cnn_inpaint,24,0.03210674529685714,0.04862982468491894,0.12625108928222922,0.0022457396530894957,0.02480941749648826,0.0769589284235432,0.8333333333333334,0.8333333333333334,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,5000_7000,late,cnn_inpaint,24,0.06532179660026434,0.2779359216495638,0.13342172994618884,0.00953265918165895,0.06253198892184383,0.06920902321221693,0.875,0.875,0.16666666666666666,1.0,harm_watch
B8,peak_trailing,3000_5000,central,cnn_inpaint,24,0.024828374503135714,0.20055510724777362,0.039070489809209304,-0.0047893403967498305,0.022225643070417366,0.14998817508092335,0.875,0.875,0.0,1.0,harm_watch
B2,trailing_sample,2000_3000,late,cnn_inpaint,24,0.016724340864384485,0.1377086075124444,0.052241388927005396,0.007225606880532864,0.018377047406994033,0.03269869615614022,0.875,0.875,0.125,1.0,harm_watch
B6,trailing_sample,2000_3000,early,cnn_inpaint,24,0.006407033924311184,0.12044308538703957,0.05356823887299774,-0.008085788219681478,0.02751869676694775,0.05686252796753703,0.875,0.875,0.0,1.0,harm_watch
B4,trailing_sample,2000_3000,early,cnn_inpaint,24,0.005839317144100811,0.11533301385102354,0.04007620270626442,-0.00557137360209628,0.011881537457350145,0.05157809380506054,0.875,0.875,0.0,1.0,harm_watch
B6,trailing_sample,1000_2000,central,cnn_inpaint,24,0.00604479880800494,0.11281435103015817,0.03293756508082034,0.0015579760242726004,0.007085733957070942,0.013726314004341801,0.875,0.875,0.0,1.0,harm_watch
B8,trailing_sample,3000_5000,central,cnn_inpaint,24,0.0071757533270874994,0.08969639613207335,0.07172867985956828,-0.0005539757963354819,0.008316345500510408,0.046921718107452236,0.875,0.875,0.0,1.0,harm_watch
B2,trailing_sample,5000_7000,late,cnn_inpaint,24,0.053573695259663594,0.08957286248527324,0.1085684099571095,0.011978289081666815,0.017033637292627787,0.07018485503120366,0.875,0.875,0.16666666666666666,1.0,harm_watch
B2,trailing_sample,ge7000,early,cnn_inpaint,24,0.033398746764346225,0.05619048053300441,0.06428397397457733,-0.0017282941471055135,0.016431959019263764,0.033278383706188325,0.875,0.875,0.041666666666666664,1.0,harm_watch
B6,trailing_sample,1000_2000,early,cnn_inpaint,24,0.008888983347532551,0.14072240078707804,0.2816956599988168,0.0,0.4160409205891561,0.029606224592111496,0.9166666666666666,0.9166666666666666,0.041666666666666664,1.0,harm_watch
B4,trailing_sample,3000_5000,central,cnn_inpaint,24,0.014060243193549636,0.09240461660505055,0.03419737688065297,-0.0026669031957637923,0.008694373209732343,0.0786155386097747,0.9166666666666666,0.9166666666666666,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,late,cnn_inpaint,24,0.07795321097051074,0.05493100446913378,0.13384260209046628,0.011014700970109897,0.01527476533899198,0.050549660084778986,0.9166666666666666,0.9166666666666666,0.20833333333333334,1.0,harm_watch
B4,leading_edge,2000_3000,late,gbt_residual,24,0.04644718321416287,0.2976597234680379,-1.669965528532706,0.012908574044225254,0.012628559272243158,0.01647710987498631,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,harm_watch
B6,leading_edge,2000_3000,late,gbt_residual,24,0.08396211414705032,0.2638837702594691,-1.3616231694253,0.011341106582987426,0.00911434624953353,0.012012912179911713,0.08333333333333333,0.08333333333333333,0.041666666666666664,1.0,harm_watch
B6,leading_edge,2000_3000,central,gbt_residual,24,0.021510615138902765,0.19995130493334373,-1.810804360681901,0.022186900277216703,0.007824338768050455,0.01311721045610033,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,gbt_residual,24,0.011275176679768281,0.1936872632937826,-0.006417662728549234,0.017461764132699564,0.03915674977253817,0.012365081974678045,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,early,gbt_residual,24,0.006052352234490889,0.18209526736164627,2.220446049250313e-16,0.007726283129695068,0.01626427149277322,0.00762045689319757,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,2000_3000,early,gbt_residual,24,0.013246308963254322,0.16093957765963246,-1.6530743620245107,0.00939128146844237,0.023256375487370463,0.010282915152884266,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,early,gbt_residual,24,0.011813308948625112,0.15238763616312245,0.0,0.0,0.004145861482471496,0.0049139890951571275,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,early,gbt_residual,24,0.011289672108136622,0.11175771362475112,0.0,0.00021066599180541434,0.0017628561250626262,0.005335472432811203,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,3000_5000,early,gbt_residual,24,0.013605408558125209,0.10608141124664461,-0.636372866751509,0.0018316784784758178,0.031335036814243544,0.010371655080838078,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,gbt_residual,24,0.03976373272256371,0.09007448200286129,-0.8353138637728069,0.005985880428933499,0.03487474531809031,0.01566485067767152,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,late,gbt_residual,24,0.03612998472469512,0.36706560188762677,-1.3329074945695196,0.021077627382470154,0.03098782132502999,0.026141264820267705,0.125,0.125,0.041666666666666664,1.0,harm_watch
B6,peak_trailing,1000_2000,central,gbt_residual,24,0.009582294155364896,0.27280375414959085,5.620504062164855e-16,0.13552030532505024,0.021265393558206936,0.11673666834570962,0.125,0.125,0.0,1.0,harm_watch
B4,leading_edge,3000_5000,late,gbt_residual,24,0.08290093375452859,0.22060206118537637,-0.6553600051115124,-0.004020244295188435,0.009244017397587987,0.013101055483985909,0.125,0.125,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,late,gbt_residual,24,0.01881443569997812,0.1140697797396664,0.0,0.004527670667831191,0.008510490088645626,0.03497650496468037,0.125,0.125,0.08333333333333333,1.0,harm_watch
B6,leading_edge,1000_2000,late,gbt_residual,24,0.046724342002821155,0.250481763604564,0.021752913317242717,0.01698824917220726,0.02215803939445441,0.04494643055171719,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,harm_watch
B2,peak_trailing,ge7000,central,gbt_residual,24,0.014378517058758934,0.23314226740226193,-2.498001805406602e-16,0.1296550742830619,0.054944201099267086,0.1384037287399492,0.16666666666666666,0.16666666666666666,0.0,1.0,harm_watch
B4,leading_edge,3000_5000,early,gbt_residual,24,0.012423956940755782,0.09429080402705105,-0.6867315376984318,-0.0014893912841206225,0.020013087416992217,0.009520921623559487,0.16666666666666666,0.16666666666666666,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,gbt_residual,24,0.029316015263572626,0.34281002698043,0.0,-0.0020011827938637705,0.021997325187254564,0.1443539924961987,0.20833333333333334,0.20833333333333334,0.08333333333333333,1.0,harm_watch
B4,peak_trailing,1000_2000,central,gbt_residual,24,0.010626244921536665,0.2594388428435235,0.0,0.1270774192180162,0.028029382905209222,0.1071052465468373,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,2000_3000,early,gbt_residual,24,0.005625392111558301,0.14549802751950583,-0.004482235952931346,0.0103573994325587,0.03172600013729456,0.013811735714355278,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,early,gbt_residual,24,0.010476926546199571,0.14528410180152196,1.4210854715202016e-16,-8.620881241733214e-05,0.004496784728173164,0.03954547821680367,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,central,gbt_residual,24,0.006663978233091846,0.12883105104063874,0.0,0.11608371248287241,0.03541065832897614,0.14059656955928607,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B2,leading_edge,ge7000,central,gbt_residual,24,0.045869320296045735,0.11512369629206151,-1.4375722754883127,-0.0031168072760117127,0.03739416317523251,0.018207548078790416,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,3000_5000,early,gbt_residual,24,0.01375411501489196,0.10867443924592565,-0.8717200591841973,0.0027858060602463097,0.02974414671113433,0.012357550906850454,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,early,gbt_residual,24,0.021786595679642383,0.3054972632915846,-8.326672684688674e-17,0.007880796622727532,0.03628001311476971,0.13384826092978067,0.25,0.25,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,late,gbt_residual,24,0.12407160222762875,0.2634955132725808,-0.04186865937756257,-0.09032360828581545,0.02464868390106404,0.05895479091297131,0.25,0.25,0.25,1.0,harm_watch
B6,trailing_sample,1000_2000,late,gbt_residual,24,0.08559615223357532,0.5658236376266461,0.0,-0.0037632968374060327,0.04516461228138109,0.1490706134016294,0.2916666666666667,0.2916666666666667,0.25,1.0,harm_watch
B6,peak_trailing,2000_3000,late,gbt_residual,24,0.04020890914283722,0.5440100042708532,0.0,-0.15392040626665168,0.02732990499543139,0.15882602383404934,0.2916666666666667,0.2916666666666667,0.041666666666666664,1.0,harm_watch
B4,peak_trailing,1000_2000,early,gbt_residual,24,0.011075488361696827,0.30503156474039983,0.0,0.13166942733450995,0.014159716487204684,0.12376680264129217,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,central,gbt_residual,24,0.0068607469463757235,0.2715965866521353,0.0,0.13381568341972114,0.02949704077200752,0.12182803056636779,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,2000_3000,central,gbt_residual,24,0.008088709598827817,0.26605942261824805,0.0,0.130673721384199,0.032780786363785605,0.11603788451046351,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B6,leading_edge,1000_2000,early,gbt_residual,24,0.009707802170070555,0.19135884216571308,0.0,-0.0006736594834678353,0.018480941637127154,0.010530676181134764,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,early,gbt_residual,24,0.01971193305794704,0.1702739277965948,2.220446049250313e-16,0.0,0.004496784728173244,0.028053769147981612,0.2916666666666667,0.2916666666666667,0.041666666666666664,1.0,harm_watch
B4,peak_sample,1000_2000,early,gbt_residual,24,0.005344352842674671,0.16105667841337343,0.0,0.0,0.011621502250893413,0.12582081133724207,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,central,gbt_residual,24,0.0070032097966149075,0.13927394543542973,0.0,0.13415355560281356,0.019788494881219792,0.12376124353000736,0.2916666666666667,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,late,gbt_residual,24,0.012077724307580279,0.31528987759603433,0.0,-0.01946783718688261,0.013392740305920886,0.16047793452782355,0.3333333333333333,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B4,peak_trailing,2000_3000,central,gbt_residual,24,0.00741572182046279,0.2575311032472862,0.0,0.1341918279900121,0.02088630214194713,0.11856906252560426,0.3333333333333333,0.3333333333333333,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,late,gbt_residual,24,0.02220926565938702,0.5124238824783093,0.0,-0.1341701897320906,0.025464236367112557,0.14069506587680775,0.375,0.375,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,1000_2000,late,gbt_residual,24,0.03209573530556609,0.500499869935891,0.0,-0.019605380925253463,0.05885760051241523,0.16177946126902468,0.375,0.375,0.125,1.0,harm_watch
B2,peak_trailing,3000_5000,late,gbt_residual,24,0.03222125856728683,0.45572413283222,-2.914335439641036e-16,-0.01700493651834667,0.02173518957222835,0.16446868561129305,0.375,0.375,0.041666666666666664,1.0,harm_watch
B2,peak_sample,1000_2000,late,gbt_residual,24,0.017967651984669365,0.35415839025933327,0.0,-0.02735788398679939,0.023193415567834857,0.14868851854742954,0.375,0.375,0.125,1.0,harm_watch
B4,peak_sample,2000_3000,late,gbt_residual,24,0.01622215033299527,0.25073422171052395,1.1379786002407855e-15,-0.07851095609313233,0.012157859099934713,0.1277117392876444,0.375,0.375,0.08333333333333333,1.0,harm_watch
B2,peak_sample,5000_7000,late,gbt_residual,24,0.017218946504385414,0.19186836013035505,0.0,0.002312405618117845,0.010213605555409703,0.11945521240434538,0.375,0.375,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,central,gbt_residual,24,0.004127705480938312,0.11768393841289596,0.0,0.10533149313125445,0.036459975969887995,0.12610042336741348,0.375,0.375,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,gbt_residual,24,0.032877465149899116,0.44390482283062027,0.0,-0.016091788401273482,0.017125320358113216,0.14088206036439319,0.4166666666666667,0.4166666666666667,0.08333333333333333,1.0,harm_watch
B2,peak_trailing,2000_3000,early,gbt_residual,24,0.014658203354123028,0.2630288317496988,0.0,-0.0002265652752859032,0.021400461414681753,0.11287400515955354,0.4166666666666667,0.4166666666666667,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,gbt_residual,24,0.012529111815171046,0.2550679026581753,0.0,0.125407825334244,0.01184336221014106,0.1325432447012925,0.4166666666666667,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,early,gbt_residual,24,0.031717237293034106,0.21513170725341602,0.0,0.11048716052613239,0.06950071742227076,0.1172375083474088,0.4166666666666667,0.4166666666666667,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,central,gbt_residual,24,0.008996024864473557,0.13005690372736256,-5.689893001203927e-16,0.12514099268692194,0.012474979238809084,0.11721415190097063,0.4166666666666667,0.4166666666666667,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,late,gbt_residual,24,0.08707706475873478,0.5643427251014866,0.0,-0.022327925165711887,0.04640366580277507,0.14985058005964152,0.4583333333333333,0.4583333333333333,0.25,1.0,harm_watch
B6,peak_sample,1000_2000,late,gbt_residual,24,0.0875145269616962,0.5639052628985253,0.0,-0.13250912825791872,0.04516461228138109,0.15898706279929908,0.4583333333333333,0.4583333333333333,0.25,1.0,harm_watch
B2,peak_trailing,ge7000,late,gbt_residual,24,0.029946229658733673,0.34606959623022315,3.3306690738754696e-16,0.09246724034002388,0.025320212951737604,0.16311327444226373,0.4583333333333333,0.4583333333333333,0.08333333333333333,1.0,harm_watch
B4,trailing_sample,1000_2000,late,gbt_residual,24,0.09460723595105272,0.63811715101594,0.0,-0.14152902161869638,0.056793097037343726,0.17593032469969747,0.5,0.5,0.20833333333333334,1.0,harm_watch
B6,peak_trailing,3000_5000,late,gbt_residual,24,0.057115682556084034,0.5254451016541405,0.0,-0.11274816270677315,0.016917251548292277,0.18522111582124468,0.5,0.5,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,late,gbt_residual,24,0.0319163006955375,0.4918019193099016,0.0,-0.007057363582732873,0.012593769908213055,0.1951827167164981,0.5,0.5,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,late,gbt_residual,24,0.03196436508334602,0.3254656436363076,1.1379786002407855e-15,-0.10687995833073297,0.00996212770943164,0.1747665361693462,0.5,0.5,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,central,gbt_residual,24,0.009768794682230141,0.2680272844726862,0.0,0.12917655813746334,0.02492473330332764,0.11631444762258313,0.5,0.5,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,early,gbt_residual,24,0.00954865073271187,0.2658302228655068,0.0,-0.10505375849773196,0.018253617015042432,0.1339211231474124,0.5,0.5,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,gbt_residual,24,0.023915528941820988,0.21999778806077241,0.0,0.10225319752634993,0.022818733333231554,0.1687114985215107,0.5,0.5,0.0,1.0,harm_watch
B2,peak_sample,ge7000,late,gbt_residual,24,0.010697543051245864,0.19356254628363456,0.0,-0.08316579499645196,0.01526781191624083,0.11212999336766338,0.5,0.5,0.08333333333333333,1.0,harm_watch
B2,peak_sample,2000_3000,early,gbt_residual,24,0.005679998399107471,0.14049076132632363,2.8449465006019636e-16,-0.058975951813793503,0.0055197251587882825,0.11339434069685551,0.5,0.5,0.0,1.0,harm_watch
B4,peak_trailing,1000_2000,late,gbt_residual,24,0.0952709953943108,0.6374533915726819,0.0,-0.23733638094426143,0.05534937792464034,0.17593032469969747,0.5416666666666666,0.5416666666666666,0.16666666666666666,1.0,harm_watch
B2,peak_trailing,2000_3000,late,gbt_residual,24,0.014282746528159387,0.3356758111221414,0.0,-0.008081865588030174,0.03244309580757532,0.14662832471144277,0.5416666666666666,0.5416666666666666,0.08333333333333333,1.0,harm_watch
B6,peak_sample,1000_2000,early,gbt_residual,24,0.005464386818993866,0.1719058082645638,0.0,-0.06340523587278105,0.01739495379281738,0.041585803509767594,0.5416666666666666,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,gbt_residual,24,0.006774161131714431,0.11976990860325036,0.0,0.014205495393248224,0.0213521971349948,0.09214531681584817,0.5416666666666666,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,late,gbt_residual,24,0.03029482921314598,0.3129628890366822,0.0,0.0693891414451014,0.034377076182873806,0.16841788099215513,0.5833333333333334,0.5833333333333334,0.041666666666666664,1.0,harm_watch
B4,peak_sample,3000_5000,late,gbt_residual,24,0.019079515009206023,0.2873324467116648,0.0,-0.03010061918227283,0.01126552701310796,0.1678017669565228,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,late,gbt_residual,24,0.008000321780409159,0.1718133454186566,0.0,-0.09113381577575913,0.007281397316882749,0.128269056440694,0.5833333333333334,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B6,peak_sample,2000_3000,early,gbt_residual,24,0.006846000799370617,0.1370910117234545,0.0,-0.11582253898492612,0.007075846436016016,0.1356283026286178,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,gbt_residual,24,0.009326217219267068,0.12194622075913766,0.0,-0.06522010063348443,0.020617071968373906,0.12042329446061695,0.5833333333333334,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,late,gbt_residual,24,0.09179401226750505,0.6409303746994877,0.0,-0.17196143643031148,0.056793097037343726,0.17593032469969747,0.625,0.625,0.20833333333333334,1.0,harm_watch
B4,peak_trailing,3000_5000,central,gbt_residual,24,0.023864904832622477,0.20761537164002392,0.0,-0.07082818741655345,0.028541316759859235,0.1697572888449046,0.625,0.625,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,central,gbt_residual,24,0.005783549511187592,0.13565687867756082,-3.191891195797325e-16,-0.11236618560037478,0.01856179096928939,0.1204501085596388,0.625,0.625,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,gbt_residual,24,0.006101147306052307,0.13543230458182465,0.0,-0.11626526900002193,0.011381121459215137,0.10826608790824245,0.6666666666666666,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,gbt_residual,24,0.005771956615559034,0.13210802606266284,0.0,-0.11638008768089042,0.00759026336706717,0.13226583000967856,0.6666666666666666,0.6666666666666666,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,gbt_residual,24,0.018542938904562493,0.20949344923332475,0.0,-0.1246516215046728,0.1109385999924933,0.10715214895763744,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,gbt_residual,24,0.013577989515295654,0.20800966708513544,0.0,-0.32242374092911796,0.03372089884263228,0.23443257741380785,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,early,gbt_residual,24,0.01750899911900029,0.20635677980543932,0.0,-0.32616216291178624,0.025866813855237134,0.21723801096549494,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,gbt_residual,24,0.01944041892800568,0.20594306282290364,0.0,-0.02507306941960652,0.03140885380428083,0.17719025575118685,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,central,gbt_residual,24,0.0068130324013183155,0.11244577410254064,0.0,-0.07330127546692927,0.014977380657675347,0.1432098815010243,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,gbt_residual,24,0.006267266087091201,0.11116778850671019,0.0,0.012174991304392146,0.018459404131806065,0.12738122416668965,0.7083333333333334,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,gbt_residual,24,0.015761939848738547,0.2036152781655788,0.0,-0.3166237094893505,0.02338632024871523,0.25195640939010683,0.75,0.75,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,gbt_residual,24,0.006791102968257261,0.1355509717547713,0.0,-0.11796915751033604,0.01619459991884941,0.09205770109314056,0.75,0.75,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,gbt_residual,24,0.0064285096212088385,0.12917661044300174,0.0,-0.11173469750767792,0.010593998235380219,0.11702711177028863,0.75,0.75,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,gbt_residual,24,0.004457006436909603,0.11537652979373304,0.0,-0.07237544543030744,0.01973729095761382,0.09306286995248103,0.75,0.75,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,gbt_residual,24,0.006283185567967536,0.11216540035086163,-2.8449465006019636e-16,-0.0779385405194497,0.017564480392167344,0.09276674451462132,0.7916666666666666,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,gbt_residual,24,0.026156632815328498,0.22037708602926803,0.0,-0.2972869893646858,0.01648473590256943,0.2101195524289315,0.8333333333333334,0.8333333333333334,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,gbt_residual,24,0.007492834843547514,0.11827195448464928,0.0,-0.23417303890468633,0.009978319787342918,0.16845760642018773,0.875,0.875,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,gbt_residual,24,0.005757661560429734,0.10648462333823437,1.5959455978986625e-16,-0.07493015651581647,0.015083275221069432,0.08526145012148693,0.875,0.875,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,gbt_residual,24,0.006024103949681188,0.11254563738783697,0.0,-0.06999912865833957,0.030011579739371543,0.051964372027874656,0.9583333333333334,0.9583333333333334,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,central,interpolation,24,0.02693994575410848,0.25544610255084726,0.0,0.1355203053250503,0.015217503247104067,0.11673666834570977,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B6,leading_edge,2000_3000,central,interpolation,24,0.05211467467807398,0.1693472453941725,-1.810804360681901,0.022186900277216703,0.007824338768050455,0.01311721045610037,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,central,interpolation,24,0.07870778211340192,0.16881300234761892,0.0,0.1296550742830619,0.06667709953139975,0.1384037287399492,0.08333333333333333,0.08333333333333333,0.375,1.0,harm_watch
B4,leading_edge,1000_2000,early,interpolation,24,0.01987580740943048,0.16827181218670667,0.0,0.00772628312969504,0.01626427149277322,0.00762045689319761,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,interpolation,24,0.03759425575124866,0.16736818422230224,-0.006417662728549234,0.017461764132699564,0.03915674977253819,0.012365081974678045,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,trailing_sample,2000_3000,late,interpolation,24,0.004384621951366708,0.15004832642546218,0.0,-0.00014437360335622929,0.0026524721392676837,0.007698116872769102,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,2000_3000,early,interpolation,24,0.024219686764307143,0.14996619985857965,-1.6530743620245107,0.009391281468442259,0.023256375487370463,0.010282915152884266,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,early,interpolation,24,0.025412566596399996,0.1387883785153476,0.0,0.0,0.0041458614824713535,0.0049139890951571275,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,early,interpolation,24,0.01763272668063395,0.10541465905225379,0.0,0.00021066599180535883,0.0017628561250627684,0.005335472432811203,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,3000_5000,early,interpolation,24,0.025768966762280153,0.09391785304248967,-0.636372866751509,0.0018316784784758178,0.031335036814243544,0.010371655080837998,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,interpolation,24,0.04382938863959661,0.0860088260858284,-0.835313863772807,0.005985880428933499,0.03487474531809031,0.01566485067767149,0.08333333333333333,0.08333333333333333,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,late,interpolation,24,0.029010923339790873,0.10387329209985365,0.0,0.004527670667831191,0.011694445489325246,0.03497650496468037,0.125,0.125,0.16666666666666666,1.0,harm_watch
B2,leading_edge,ge7000,central,interpolation,24,0.04761563956384529,0.11337737702426195,-1.4375722754883127,-0.003116807276011768,0.037394163175232524,0.018207548078790384,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,harm_watch
B4,leading_edge,3000_5000,early,interpolation,24,0.02282631193008039,0.08388844903772644,-0.6867315376984318,-0.001489391284120567,0.020013087416992217,0.009520921623559487,0.16666666666666666,0.16666666666666666,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,interpolation,24,0.04181771809184101,0.3303083241521616,0.0,-0.0020011827938637983,0.021997325187254564,0.1443539924961987,0.20833333333333334,0.20833333333333334,0.25,1.0,harm_watch
B4,peak_trailing,1000_2000,central,interpolation,24,0.025996377581225916,0.24406871018383425,0.0,0.12707741921801627,0.028029382905209243,0.1071052465468373,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,early,interpolation,24,0.025719609898695792,0.13004141844902575,0.0,-8.620881241730438e-05,0.004496784728173164,0.03954547821680367,0.20833333333333334,0.20833333333333334,0.041666666666666664,1.0,harm_watch
B6,leading_edge,2000_3000,early,interpolation,24,0.0272975493911561,0.12382587023990803,-0.004482235952931346,0.010357399432558617,0.027766338589486992,0.013811735714355278,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,central,interpolation,24,0.030174959430299738,0.10532006984343084,0.0,0.11608371248287247,0.04563392575573005,0.14059656955928607,0.20833333333333334,0.20833333333333334,0.08333333333333333,1.0,harm_watch
B6,leading_edge,3000_5000,early,interpolation,24,0.027314089565670458,0.09511446469514716,-0.8717200591841973,0.0027858060602463097,0.02974414671113431,0.012357550906850454,0.20833333333333334,0.20833333333333334,0.0,1.0,harm_watch
