run,eventno,evt,event_index,group,stave,stave_index,channel,amplitude_adc,peak_sample,area_norm,late_fraction,early_fraction,width_half,baseline_mad,baseline_slope,raw_max_adc,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,cfd20_sample,timing_span_dup,template_bin,q_template_rmse,label_saturation,label_dropout,label_baseline_excursion,label_pileup_or_long_tail,label_timing_tail,label_novel_early_pretrigger,label_novel_delayed_peak,label_novel_undershoot_recovery,label_novel_broad_template_mismatch,label_known_any,label_novel_any,label_curated_any,label_physics_tail_only,taxon,broad_width_source,q_template_only_source,p09a_strict_q_template_only_source,label_gallery_qtemplate_or_broad,broad_source,charge_area_proxy,charge_log_amp,pileup_score,baseline_score,timing_score,charge_score,baseline_lowering_score,prop_baseline_excursion,prop_baseline_lowering,prop_pileup_like,prop_charge_outlier,prop_timing_tail,prop_veto_like,label_broad_downstream_risk,label_broad_charge_outlier,label_broad_veto_like,source_index,score,method,normalized_waveform,p09b_reviewer_a_label,p09b_reviewer_b_label,p09b_consensus_label,p09b_reviewers_agree,p09b_consensus_curated_any,p09c_external_alpha_label,p09c_external_beta_label,p09c_fixed_morphology_label,p09c_external_reviewers_agree,reviewer_disagreement,curated_broad_by_review
62,546301,6887,8234,sample_ii_analysis,B6,2,4,2374.0,4,5.2405224,0.0,0.18015184,7,778.5,3150.0,10183.0,1,0.989048,3,-0.30370682,-0.92881215,1.8580694,1.8580694,2,0.51626354,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,5.240522384643555,7.772752716468742,1.8800500167373293,208.82233913395388,-5.909802295702235,3.3725221795013236,-68.1235667071361,False,False,False,False,False,False,False,False,False,579240,50.90426,traditional_robust_broad_veto,"[-0.37658, -0.27928, 0.27928, 0.95029, 1.0, 0.89511, 0.94987, 0.98905, 0.78812, 0.54002, 0.30034, 0.13311, -0.00084, -0.05644, -0.13269, -0.18197, -0.25316, -0.30371]",novel_broad_template_mismatch,baseline_excursion,novel_broad_template_mismatch,False,True,baseline_excursion,baseline_excursion,baseline_excursion,True,True,True
62,547967,8425,9900,sample_ii_analysis,B6,2,4,1931.0,4,2.8731227,0.0,0.22465593,5,712.5,2589.0,9708.0,1,0.78819263,2,-0.3899534,-1.7322631,1.8346621,1.8346621,2,0.5892554,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,2.8731226921081543,7.566311014772463,0.4144547858230769,191.01578308377177,-5.918372073107452,6.225491389790898,-55.91745973725321,False,False,False,False,False,False,False,False,False,580041,49.56144,traditional_robust_broad_veto,"[-0.43915, -0.29881, 0.29881, 0.90161, 1.0, 0.92698, 0.78819, 0.58415, 0.45624, 0.27706, 0.11031, -0.05438, -0.16416, -0.23045, -0.25427, -0.29726, -0.34179, -0.38995]",unassigned_common,baseline_excursion,unassigned_common,False,False,dropout,baseline_excursion,dropout,False,True,False
62,548376,8319,10309,sample_ii_analysis,B6,2,4,4182.5,4,7.689898,0.16833648,0.1380128,9,786.5,4724.0,11922.0,1,0.70472205,2,0.010878661,0.0,2.0266583,18.0,4,0.42826957,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.6898980140686035,8.338903495735654,-0.19461076054362766,210.98070956427898,0.0,0.4207632191462093,-102.37029107539936,False,False,False,False,False,False,False,False,False,580260,48.807747,traditional_robust_broad_veto,"[-0.19617, -0.17992, 0.17992, 0.93329, 1.0, 0.80012, 0.70472, 0.69229, 0.6844, 0.6306, 0.56318, 0.51967, 0.49074, 0.37215, 0.23443, 0.17179, 0.07782, 0.01088]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,baseline_excursion,novel_broad_template_mismatch,novel_broad_template_mismatch,False,True,True
62,557889,810,19822,sample_ii_analysis,B6,2,4,3177.0,4,7.545798,0.0768273,0.11847389,8,388.5,2961.0,10497.0,1,0.9172175,4,-0.04721435,-0.04721435,2.1155677,18.0,3,0.443695,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.545797824859619,8.064007347096661,1.3559193837376682,103.60178065560503,0.0,0.5944193213694239,-64.01134885097235,False,False,False,False,False,False,False,False,False,585084,27.672018,traditional_robust_broad_veto,"[-0.12402, -0.12055, 0.12055, 0.80799, 1.0, 0.90872, 0.82027, 0.90809, 0.91722, 0.84608, 0.54832, 0.3582, 0.23418, 0.16588, 0.11772, 0.07649, 0.00787, -0.04721]",pileup_or_long_tail,novel_broad_template_mismatch,novel_broad_template_mismatch,False,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,True
62,554136,13715,16069,sample_ii_analysis,B6,2,4,1445.0,5,6.073356,0.045367982,0.07930995,6,75.5,708.0,8509.0,1,0.82283735,2,0.0110726645,0.0,2.385159,18.0,1,0.31100884,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,6.0733561515808105,7.27655640271871,0.6672493196156654,19.155537569135305,0.0,2.36886863428319,-14.991101073528196,False,False,False,False,False,False,False,False,False,583175,8.838139,traditional_robust_broad_veto,"[-0.04913, -0.05536, 0.04913, 0.44083, 0.81799, 1.0, 0.94879, 0.82284, 0.68443, 0.52318, 0.37093, 0.23945, 0.10242, 0.04706, 0.04221, 0.0436, 0.03391, 0.01107]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,unassigned_common,novel_broad_template_mismatch,False,True,True
62,570416,12514,32349,sample_ii_analysis,B6,2,4,1882.5,6,7.1335993,0.09677181,0.055604916,7,38.5,751.0,8842.0,1,0.7954847,2,0.07038513,0.0,2.5014706,18.0,2,0.34443665,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.133599281311035,7.540887027132095,0.4676634941729881,15.926685030221538,0.0,1.0911625443149644,-15.926685030221538,False,False,False,False,False,False,False,False,False,591556,7.082359,traditional_robust_broad_veto,"[-0.01886, -0.02205, 0.01886, 0.38008, 0.77211, 0.97185, 1.0, 0.9166, 0.79548, 0.68552, 0.54263, 0.39708, 0.24515, 0.14582, 0.08632, 0.07039, 0.07517, 0.07145]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
62,568946,11150,30879,sample_ii_analysis,B6,2,4,1542.0,9,7.056421,0.39860716,0.00045816912,7,2.5,-10.0,8465.0,2,0.91958493,2,0.15175097,0.0,6.331741,18.0,2,0.19686666,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.056420803070068,7.341483852363161,2.0001709521126294,0.6309752266071375,0.0,1.1841708448620802,0.6309752266071375,False,False,False,False,False,False,False,False,False,590764,2.7954714,traditional_robust_broad_veto,"[-0.00065, 0.00259, 0.00065, -0.00713, -0.00324, -0.00973, 0.07393, 0.45396, 0.80674, 1.0, 0.9987, 0.91958, 0.82685, 0.6939, 0.53243, 0.37873, 0.23735, 0.15175]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
62,561154,3830,23087,sample_ii_analysis,B8,3,6,5812.5,5,9.150108,0.34095907,0.0068612886,13,6.0,356.0,12710.0,1,0.7483011,2,0.4276129,0.0,3.227841,18.0,4,0.3018726,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,9.150108337402344,8.667938078108662,0.38471282300382104,7.332367288503631,0.0,1.3389460121059826,-7.332367288503631,False,False,False,False,False,False,False,False,False,586712,4.608439,traditional_robust_broad_veto,"[0.00077, -0.00077, -0.00129, 0.06202, 0.66761, 1.0, 0.92069, 0.7483, 0.72542, 0.67329, 0.64834, 0.5852, 0.552, 0.51501, 0.51191, 0.54959, 0.56439, 0.42761]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
62,538366,15846,299,sample_ii_analysis,B8,3,6,4450.0,6,9.161798,0.3551322,0.00014712373,11,3.0,-6.0,11351.0,1,0.7930337,4,0.3364045,0.0,4.1269073,18.0,4,0.20438352,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,9.161797523498535,8.400884069015854,0.7818826397837326,0.543944160868222,0.0,1.3530327284855321,0.543944160868222,False,False,False,False,False,False,False,False,False,575300,2.8017704,traditional_robust_broad_veto,"[0.00135, 0.0, -0.0027, 0.0, 0.12337, 0.72719, 1.0, 0.92112, 0.7773, 0.79236, 0.79303, 0.77416, 0.70427, 0.67775, 0.64157, 0.50562, 0.38899, 0.3364]",pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,True,pileup_or_long_tail,novel_broad_template_mismatch,novel_broad_template_mismatch,False,True,True
62,555071,14586,17004,sample_ii_analysis,B8,3,6,2972.5,8,7.920269,0.34011585,0.0002546095,8,3.0,-10.0,9878.0,1,0.9804878,2,0.19259882,0.0,5.4398103,18.0,3,0.041616447,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.920269012451172,7.997494989146649,1.817588357454008,0.6309752266071375,0.0,0.14314158753010695,0.6309752266071375,False,False,False,False,False,False,False,False,False,583630,0.40646014,traditional_robust_broad_veto,"[0.00118, 0.00084, -0.00084, -0.00219, -0.00454, 0.0439, 0.39882, 0.89504, 1.0, 0.95391, 0.98049, 0.95728, 0.75475, 0.63465, 0.50412, 0.35744, 0.25282, 0.1926]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,642614,14378,29930,sample_ii_calib,B2,0,0,1597.5,4,-1.0954616,0.0,0.28883937,4,991.0,2846.0,9678.0,1,0.7070423,2,-0.78403753,-4.63349,1.738255,1.738255,2,0.7939299,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-1.0954616069793701,7.376820968499896,-0.1776805785936927,266.1540536894645,-5.953668138666895,11.00805888333045,-61.509205710978534,False,False,False,False,False,False,False,False,False,625606,69.844696,traditional_robust_broad_veto,"[-0.82097, -0.41972, 0.41972, 0.96056, 1.0, 0.91925, 0.70704, 0.45039, 0.27199, 0.04977, -0.19624, -0.42535, -0.57433, -0.64319, -0.64507, -0.65822, -0.70704, -0.78404]",unassigned_common,dropout,unassigned_common,False,False,dropout,dropout,dropout,True,True,False
64,618011,7822,5329,sample_ii_calib,B2,0,0,4353.5,7,9.346044,0.28101006,0.09654835,13,1080.5,4385.0,12300.0,1,0.7305616,4,0.2514069,0.0,1.9551489,18.0,4,0.24428988,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,9.346043586730957,8.378965072132795,-0.006065412630662338,290.3008228787266,0.0,1.5750688921196565,-94.99440825402628,False,False,False,False,False,False,False,False,False,615625,61.90514,traditional_robust_broad_veto,"[-0.27667, -0.21971, 0.21971, 0.73056, 0.72735, 0.72068, 0.9892, 1.0, 0.81991, 0.70001, 0.61204, 0.55714, 0.52016, 0.50936, 0.50844, 0.50706, 0.46939, 0.25141]",pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,True,pileup_or_long_tail,novel_broad_template_mismatch,novel_broad_template_mismatch,False,True,True
64,636979,9125,24296,sample_ii_calib,B2,0,0,4536.5,7,10.315662,0.2967078,0.09697169,14,856.0,4801.0,12166.0,1,0.92571366,3,0.34090158,0.0,2.032308,18.0,4,0.29090205,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,10.315662384033203,8.420131478573106,1.4179139375308614,229.73155267772833,0.0,2.7435629926906993,-104.0456390908735,False,False,False,False,False,False,False,False,False,623808,50.816322,traditional_robust_broad_veto,"[-0.19938, -0.178, 0.178, 0.85892, 0.92571, 0.74297, 0.84437, 1.0, 0.918, 0.80558, 0.66163, 0.58514, 0.56332, 0.58184, 0.5825, 0.56376, 0.54039, 0.3409]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,625438,14737,12756,sample_ii_calib,B2,0,0,4220.0,7,9.621565,0.30513972,0.075153954,13,808.5,3366.0,11859.0,1,0.7976303,2,0.23151658,0.0,2.0754716,18.0,4,0.21242693,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,9.621564865112305,8.347827345782498,0.48331935667592457,216.91622824767302,0.0,1.9071014282731826,-72.82324425703754,False,False,False,False,False,False,False,False,False,618854,47.32783,traditional_robust_broad_veto,"[-0.21445, -0.16872, 0.16872, 0.58318, 0.62844, 0.61493, 0.88768, 1.0, 0.91445, 0.79763, 0.7019, 0.65498, 0.63104, 0.61801, 0.59976, 0.57986, 0.39265, 0.23152]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,621792,11320,9110,sample_ii_calib,B2,0,0,4490.0,6,9.405345,0.28499913,0.07889082,13,757.0,3617.0,12094.0,1,0.8142539,2,0.21670379,0.0,2.1065145,18.0,4,0.20213133,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,9.40534496307373,8.409830673087738,0.604618041020286,203.02171860245517,0.0,1.646533377549464,-78.28444363215449,False,False,False,False,False,False,False,False,False,617311,44.470757,traditional_robust_broad_veto,"[-0.18708, -0.15011, 0.15011, 0.61849, 0.64633, 0.79399, 1.0, 0.94699, 0.81425, 0.73385, 0.65835, 0.60356, 0.56392, 0.55011, 0.55234, 0.55056, 0.34298, 0.2167]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,617877,7696,5195,sample_ii_calib,B2,0,0,4188.0,7,10.885387,0.29988486,0.089747965,13,655.0,4279.0,11624.0,1,0.9680038,3,0.27172875,0.0,2.0732906,18.0,4,0.30044115,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,10.885387420654297,8.340217320947035,1.7264953932166398,175.5024956158101,0.0,3.430142446483872,-92.68808501194502,False,False,False,False,False,False,False,False,False,615565,40.228638,traditional_robust_broad_veto,"[-0.16476, -0.14804, 0.14804, 0.85697, 0.968, 0.8467, 0.82832, 1.0, 0.93553, 0.85673, 0.73591, 0.6638, 0.64231, 0.65282, 0.67096, 0.66237, 0.45798, 0.27173]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,626184,15440,13502,sample_ii_calib,B2,0,0,4570.5,6,10.4857235,0.2993642,0.082630865,14,653.0,4131.0,12017.0,1,0.8730992,2,0.32108083,0.0,2.1035752,18.0,4,0.25082505,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,10.485723495483398,8.42759665760448,1.0339984564618248,174.9629030082288,0.0,2.9485047760172916,-89.46793557960514,False,False,False,False,False,False,False,False,False,619215,39.924076,traditional_robust_broad_veto,"[-0.14976, -0.13598, 0.13598, 0.75408, 0.83612, 0.85516, 1.0, 0.97834, 0.8731, 0.79455, 0.69631, 0.62324, 0.59129, 0.5832, 0.5937, 0.60267, 0.53266, 0.32108]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,630943,3502,18260,sample_ii_calib,B2,0,0,5246.5,4,10.32517,0.30016947,0.09092547,14,640.5,5056.0,12616.0,1,0.929858,3,0.45506528,0.0,2.1101458,18.0,4,0.2881254,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,10.325169563293457,8.565507051694787,1.4481544513428921,171.59044921084583,0.0,2.7550201580319515,-109.59386953172935,False,False,False,False,False,False,False,False,False,621337,39.19154,traditional_robust_broad_veto,"[-0.12342, -0.12075, 0.12075, 0.84027, 1.0, 0.86772, 0.88983, 0.92986, 0.8336, 0.72877, 0.63442, 0.55151, 0.52769, 0.53188, 0.55742, 0.55647, 0.54408, 0.45507]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,630085,2708,17402,sample_ii_calib,B4,1,2,1171.0,4,-5.263023,0.0,0.33578384,4,845.0,2482.0,9644.0,1,0.59863365,2,-1.2169086,-7.928266,1.7091072,1.7091072,1,0.81412834,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-5.2630228996276855,7.066466970136958,-0.9687132880147101,226.7637933360313,-5.9643396075541135,16.030414883210884,-53.58937872873722,False,False,False,False,False,False,False,False,False,620971,63.85041,traditional_robust_broad_veto,"[-1.15457, -0.47822, 0.47822, 0.96499, 1.0, 0.90265, 0.59863, 0.29718, 0.05636, -0.21264, -0.52263, -0.78907, -0.94364, -1.01366, -1.03416, -1.06063, -1.13493, -1.21691]",dropout,dropout,dropout,True,True,dropout,dropout,dropout,True,False,False
64,617877,7696,5195,sample_ii_calib,B4,1,2,3791.0,7,10.553945,0.31153956,0.08799652,14,689.0,3746.0,11533.0,1,0.8150884,2,0.29675546,0.0,2.0511825,18.0,3,0.33008468,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,10.55394458770752,8.240648863374913,0.6107069394018487,184.67556994469177,0.0,3.030718470739579,-81.09119550223453,False,False,False,False,False,False,False,False,False,615566,42.496803,traditional_robust_broad_veto,"[-0.19546, -0.16803, 0.16803, 0.79267, 0.79847, 0.70984, 0.8995, 1.0, 0.92087, 0.81509, 0.73965, 0.67212, 0.64574, 0.64468, 0.65497, 0.65128, 0.50778, 0.29676]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,636077,8291,23394,sample_ii_calib,B4,1,2,1347.0,4,3.2531552,0.0,0.18422753,6,517.5,1720.0,9010.0,1,0.8522643,2,-0.39346695,-1.7208612,1.8640541,1.8640541,1,0.39324054,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,3.25315523147583,7.206377291472252,0.8819708416709686,138.40550384459735,-5.90761122068467,5.767511633713893,-37.009960705473816,False,False,False,False,False,False,False,False,False,623538,35.242813,traditional_robust_broad_veto,"[-0.49369, -0.27468, 0.27468, 0.78322, 1.0, 0.97476, 0.85226, 0.72606, 0.56719, 0.38976, 0.17446, -0.04529, -0.18634, -0.23237, -0.25316, -0.27914, -0.33111, -0.39347]",novel_broad_template_mismatch,baseline_excursion,novel_broad_template_mismatch,False,True,dropout,baseline_excursion,dropout,False,True,True
64,621801,11328,9119,sample_ii_calib,B4,1,2,3684.5,6,11.390963,0.32110757,0.07579992,14,486.0,3286.0,11191.0,1,0.8781381,2,0.36490706,0.0,2.1151254,18.0,3,0.36894074,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,11.390962600708008,8.212161480629344,1.0707662693388909,129.90692027519225,0.0,4.039414478886266,-71.08262294225923,False,False,False,False,False,False,False,False,False,617316,32.57104,traditional_robust_broad_veto,"[-0.13611, -0.1277, 0.1277, 0.75573, 0.87135, 0.96092, 1.0, 0.96662, 0.87814, 0.83471, 0.77582, 0.74135, 0.72154, 0.71828, 0.72425, 0.70715, 0.50631, 0.36491]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,616973,6861,4291,sample_ii_calib,B4,1,2,2440.0,5,6.9639344,0.067390814,0.10048908,7,296.0,1773.0,9750.0,1,0.8959016,2,0.013934426,0.0,2.1651144,18.0,2,0.3624008,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,6.963934421539307,7.80016307039296,1.200382388872467,78.645622554971,0.0,1.2956268020924253,-38.16312232651445,False,False,False,False,False,False,False,False,False,615128,21.37356,traditional_robust_broad_veto,"[-0.12254, -0.12008, 0.12008, 0.6041, 0.95205, 1.0, 0.99262, 0.8959, 0.72213, 0.60451, 0.4873, 0.34221, 0.21025, 0.10984, 0.0627, 0.04549, 0.04344, 0.01393]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,646594,1727,33910,sample_ii_calib,B4,1,2,5368.0,7,9.730067,0.32476336,0.047747064,14,294.5,2543.0,12699.0,1,0.75093144,2,0.5085693,0.0,2.4040942,18.0,4,0.22711578,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,9.730067253112793,8.58839695042257,0.14256851115509872,78.24092809928504,0.0,2.0378583820669736,-54.91660248125569,False,False,False,False,False,False,False,False,False,626949,20.306488,traditional_robust_broad_veto,"[-0.05682, -0.05291, 0.05291, 0.41692, 0.59054, 0.71107, 0.97746, 1.0, 0.85525, 0.75093, 0.6712, 0.61792, 0.55682, 0.5244, 0.50857, 0.52254, 0.53577, 0.5475]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,615755,5723,3073,sample_ii_calib,B4,1,2,3371.0,5,9.609908,0.18920912,0.043845635,9,75.5,1427.0,10436.0,1,0.9661821,3,0.15336695,0.0,2.4692729,18.0,3,0.33226445,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,9.609908103942871,8.123261319121745,1.7132028931283756,30.634935140098257,0.0,1.8930537873898317,-30.634935140098257,False,False,False,False,False,False,False,False,False,614503,9.092191,traditional_robust_broad_veto,"[-0.02195, -0.02284, 0.02195, 0.40136, 0.97182, 1.0, 0.92168, 0.94512, 0.96618, 0.94571, 0.90863, 0.74548, 0.51498, 0.37941, 0.30762, 0.25452, 0.21685, 0.15337]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,643402,15105,30718,sample_ii_calib,B4,1,2,1837.0,12,6.168209,0.7178256,0.0017450483,7,10.0,-35.0,8874.0,1,0.82090366,2,0.44365814,0.0,9.009573,18.0,2,0.46068588,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,6.168209075927734,7.516433302915632,10.945549373640164,1.4838796708485096,0.0,2.2545607404700063,1.1749193874753594,False,False,False,False,False,False,False,False,False,625825,8.063663,traditional_robust_broad_veto,"[0.00925, 0.00163, -0.00163, -0.0098, -0.0098, -0.01524, -0.01633, -0.01252, -0.00544, 0.19597, 0.61677, 0.93685, 1.0, 0.93087, 0.8209, 0.71203, 0.57104, 0.44366]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,616865,6762,4183,sample_ii_calib,B6,2,4,1275.5,4,-3.6613092,0.0,0.34163505,4,922.5,2536.0,9506.0,1,0.5460604,2,-1.000784,-6.4245396,1.7152742,1.7152742,1,0.8038504,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-3.661309242248535,7.151877236681538,-1.3523282384564852,247.67300687980577,-5.962081756750701,14.100179037269255,-54.76429811621258,False,False,False,False,False,False,False,False,False,615085,67.261314,traditional_robust_broad_veto,"[-1.00627, -0.46452, 0.46452, 0.98197, 1.0, 0.82987, 0.54606, 0.31164, 0.09996, -0.16347, -0.42924, -0.64328, -0.75147, -0.80165, -0.8283, -0.87534, -0.93101, -1.00078]",dropout,dropout,dropout,True,True,dropout,dropout,dropout,True,False,False
64,625897,15165,13215,sample_ii_calib,B6,2,4,2829.5,5,7.2412086,0.09263738,0.06443499,7,91.5,1332.0,9848.0,1,0.9501679,2,0.022442129,0.0,2.413032,18.0,3,0.4204302,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.241208553314209,7.948208653476715,1.5963508442878067,28.567947328799015,0.0,0.9614818905855814,-28.567947328799015,False,False,False,False,False,False,False,False,False,619080,11.321932,traditional_robust_broad_veto,"[-0.03198, -0.03269, 0.03198, 0.43877, 0.92119, 1.0, 0.94133, 0.95017, 0.77805, 0.64905, 0.53525, 0.38328, 0.24898, 0.1578, 0.1115, 0.08146, 0.0546, 0.02244]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
64,625656,14941,12974,sample_ii_calib,B6,2,4,3899.0,13,5.1467037,0.9832058,0.001739044,6,17.5,49.0,10828.0,1,0.87560916,4,0.8330341,0.0,11.266217,18.0,3,0.5549294,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,5.146703720092773,8.268731832117737,18.382232683647242,3.507351949278295,0.0,3.485583679913706,-0.6527329930418663,False,False,False,False,False,False,False,False,False,618953,10.596987,traditional_robust_broad_veto,"[-0.00641, -0.00282, 0.00282, 0.00616, 0.0059, 0.00128, -0.00051, -0.00154, 0.00205, 0.00026, -0.00385, 0.06822, 0.56322, 1.0, 0.9487, 0.83303, 0.85458, 0.87561]",pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,True,pileup_or_long_tail,novel_delayed_peak,novel_delayed_peak,False,True,False
64,631169,3709,18486,sample_ii_calib,B6,2,4,1738.5,9,7.314927,0.3490766,0.0007858545,7,4.0,10.0,8627.0,1,0.8366408,2,0.1895312,0.0,5.6684537,18.0,2,0.12726784,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.314927101135254,7.461352994591997,0.76796970203691,0.19581989791255988,0.0,0.8726431753387027,0.19581989791255988,False,False,False,False,False,False,False,False,False,621439,1.2817079,traditional_robust_broad_veto,"[-0.00201, -0.00259, 0.00201, 0.00374, 0.01122, 0.01352, 0.29249, 0.71009, 0.97181, 1.0, 0.92292, 0.83664, 0.71642, 0.60311, 0.47311, 0.33333, 0.23957, 0.18953]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
