event_key,run,eventno,run_family,d_t_ns,n_downstream,downstream_pair,clean_label,gross_label,event_max_amp,b2_amp,event_charge,baseline_abs_mean,baseline_lowering,anomaly_code,saturation_any,fold,family_label,score_traditional_timing_template,score_ridge_waveform,score_gradient_boosted_trees,score_mlp_waveform,score_cnn1d_waveform,score_support_gated_cnn_new,score_shuffled_label_gbt_control
65:661644:15363:236684,65,661644,low_all_three_rate_edge,5.6566210286927046,2,B4+B6,0,0,7933.5,7933.5,84555.0,6898.25,0,3,1,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.011849214088820566,0.009941164557955144,0.020342291998163488,7.401635267582221e-05
61:502703:15233:113691,61,502703,high_all_three_rate,3.93379270115571,2,B4+B6,0,0,3213.0,3213.0,67406.5,6905.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0018471002818582717,0.013334620612537188,0.04150761251654996,4.345358444268846e-05
65:669245:6069:244285,65,669245,low_all_three_rate_edge,5.354844009378262,2,B4+B6,0,0,3501.0,3501.0,59183.0,6912.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0006374986921085786,0.007276986789287897,0.007723144434753317,0.0008071222973036424
61:508284:4033:119272,61,508284,high_all_three_rate,3.344082465735177,2,B4+B6,0,0,3859.0,3188.0,82355.0,6915.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0019680671522877146,0.008964779863233194,0.018532687540456266,0.012943746524290457
61:505775:1692:116763,61,505775,high_all_three_rate,4.437885219692376,2,B4+B6,0,0,3118.5,3118.5,73225.0,6962.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0008600280494810934,0.006100381563557754,0.0013741775030251101,0.00020456552802206992
61:516574:11852:127562,61,516574,high_all_three_rate,4.362810798316964,2,B4+B6,0,0,4028.5,3340.5,83183.0,6902.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0005254303009560962,0.00739844882778894,0.009643822870308388,0.00020764534006686218
61:522398:909:133386,61,522398,high_all_three_rate,3.782567323246738,2,B4+B6,0,0,2600.5,2460.5,47334.0,6897.375,0,3,0,holdout_low65_high61,1,0.0001,0.00010582772138103283,0.0001,0.04997484860154441,0.09870728449501426,0.22422207347766432,9.479950732203862e-05
61:512730:8248:123718,61,512730,high_all_three_rate,6.5094719387622035,2,B4+B6,0,0,2577.5,2231.0,47886.5,6903.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.004425900863098436,0.010528769332794318,0.021048084812219654,2.5558614564011218e-05
65:654712:8879:229752,65,654712,low_all_three_rate_edge,4.716934760943701,2,B4+B6,0,0,3352.0,2588.0,74454.0,6931.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0003638811104091593,0.009629267904776442,0.003577967444085888,3.470243954651724e-05
65:667131:4111:242171,65,667131,low_all_three_rate_edge,3.8317102371209444,2,B4+B6,0,0,2110.0,1419.0,15989.5,6909.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.7122682501393807,0.2792383899381238,0.047428356775745556,0.005002219153017846
65:650292:5205:225332,65,650292,low_all_three_rate_edge,1.1479189572256026,2,B6+B8,1,0,1804.5,1205.0,23176.5,8483.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0015080162445824396
61:508538:4272:119526,61,508538,high_all_three_rate,3.1177310282179604,2,B4+B6,0,0,1923.0,1623.0,36830.0,6906.25,0,3,0,holdout_low65_high61,1,0.0001,0.000554014589849068,0.00048330201015814794,0.006348041766281827,0.030461717098214353,0.09252576906210155,6.27690843092091e-05
61:517048:12297:128036,61,517048,high_all_three_rate,4.545463409877623,2,B4+B6,0,0,3072.5,2226.0,54846.0,6898.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0005965160408802424,0.005981195810822059,0.0026262417445570823,0.00019932096625040866
65:668727:5589:243767,65,668727,low_all_three_rate_edge,6.654151444325947,2,B4+B6,0,0,2064.0,1884.5,39322.0,6910.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0023173112971746224,0.008913999458796028,0.011456014271113583,9.492094930408028e-05
61:513746:9185:124734,61,513746,high_all_three_rate,5.373244855650412,2,B4+B6,0,0,3670.0,2715.0,77230.0,6902.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0049213756541074,0.012843217825334522,0.008681364171148299,0.00011187595310275183
65:652784:7079:227824,65,652784,low_all_three_rate_edge,3.6667790172003336,2,B4+B6,0,0,3186.5,2491.5,60256.5,6904.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.003035994139144712,0.00834532896706354,0.014413251704952725,0.00012181726295072904
61:501719:14321:112707,61,501719,high_all_three_rate,6.087832837553492,2,B4+B6,0,0,3041.0,2983.0,28394.0,6912.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.00031135298073875516,0.05211899766771956,0.4226469718882767,0.18157078875477267,0.01001872636162945
61:519101:14238:130089,61,519101,high_all_three_rate,4.031016359464061,2,B4+B6,0,0,4489.0,4489.0,95249.0,6889.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0009493933086988255,0.00608017273672806,0.01734604140244336,0.002040531714798966
61:520391:15450:131379,61,520391,high_all_three_rate,5.708598951692871,2,B4+B6,0,0,2463.5,2039.5,46683.5,6896.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.007246329963022944,0.013664486192622257,0.016201490799090792,6.870549690347404e-05
61:533704:11506:144690,61,533704,high_all_three_rate,0.23351426964905286,2,B4+B6,1,0,4148.0,2031.5,44670.5,8334.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0004167524465854944,0.00034214619454309993,0.0001,0.00025096576393943354
65:664825:1918:239865,65,664825,low_all_three_rate_edge,5.096946694461963,2,B4+B6,0,0,2588.5,2194.0,21265.0,6945.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0018252828556995116,0.3624620492734049,0.3953981706041808,0.2668361044410206,0.0009023920354431534
61:528159:6314:139147,61,528159,high_all_three_rate,3.082044515493294,2,B4+B6,0,0,3580.0,2190.5,63571.5,6915.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0010782733778236333,0.007669188839414372,0.005635026746381877,0.0002447242563606727
65:682987:2464:258027,65,682987,low_all_three_rate_edge,5.088549308321092,2,B4+B6,0,0,3056.5,3033.0,39044.0,6915.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.06124051679798282,0.4324291713866556,0.24423841456248027,0.3687979122945398
61:520313:15377:131301,61,520313,high_all_three_rate,3.2209684112094905,2,B4+B6,0,0,4665.0,3471.5,98340.5,6901.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0007783860627424556,0.011443898646280422,0.020223522284382855,0.0011239505179749686
61:507944:3713:118932,61,507944,high_all_three_rate,5.968030404650122,2,B4+B6,0,0,3290.0,3290.0,41943.0,6935.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.12165363546440795,0.32154414737335457,0.2880466050832789,0.0589280094482549
65:674581:11043:249621,65,674581,low_all_three_rate_edge,5.11261682242991,2,B4+B6,0,0,2773.5,2407.0,56977.0,6908.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0013340308536982115,0.005564344518841859,0.0043653410185740295,0.00048582944091635905
65:667878:4796:242918,65,667878,low_all_three_rate_edge,7.246062611192606,2,B4+B6,0,0,2713.5,2713.5,51945.0,6912.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.004642768368323527,0.007650719037816727,0.01244377433169023,0.0001041097555011744
65:667861:4780:242901,65,667861,low_all_three_rate_edge,4.138498520710058,2,B4+B6,0,0,1716.5,1716.5,35077.0,6888.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.010435867161444942,0.008221732921638428,0.019753291869154685,2.97346359029862e-05
65:651666:6530:226706,65,651666,low_all_three_rate_edge,4.733499886441059,2,B4+B6,0,0,7062.5,7062.5,110056.5,6903.625,0,3,1,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0007788657877986553,0.0067512715280104085,0.018922929004673163,5.213083927029303e-05
61:512603:8129:123591,61,512603,high_all_three_rate,3.494626425084249,2,B4+B6,0,0,3018.0,2763.0,63427.0,6907.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0009623227094085249,0.009058885456898402,0.0038253832764459485,0.00015580689215783015
61:514185:9599:125173,61,514185,high_all_three_rate,7.333819036427727,2,B4+B6,0,0,2289.5,2142.0,39180.5,6896.0,0,3,0,holdout_low65_high61,1,0.0001,0.041636978223468894,0.0001,0.01771303154169531,0.04722670745959715,0.11333801417725811,7.705889937452399e-05
61:508533:4268:119521,61,508533,high_all_three_rate,1.8909784624915105,2,B4+B6,1,0,8979.0,8979.0,125298.0,6951.875,0,3,1,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0014122678304249701,0.02026631362547198,0.006603538661123099,9.380031644729165e-05
65:654868:9019:229908,65,654868,low_all_three_rate_edge,3.279054865839001,2,B4+B6,0,0,2851.0,2193.5,51759.5,6922.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.007012506391145072,0.0067928157288046,0.01598208230110188,2.2185963316134867e-05
65:671375:8045:246415,65,671375,low_all_three_rate_edge,4.443905005309595,2,B4+B6,0,0,3718.0,3040.0,78902.0,6915.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00018885332313071248,0.005371579382430396,0.001674899556675184,3.054158472334045e-05
61:510811:6425:121799,61,510811,high_all_three_rate,0.29658796940984544,2,B4+B6,1,0,1923.5,1249.5,24285.5,8213.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.921989676873885e-05
61:537999:15498:148985,61,537999,high_all_three_rate,5.7413215027436095,2,B4+B6,0,0,3739.5,3739.5,83094.0,6891.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0006662522673560459,0.0068996005085585855,0.022992306455731665,0.006001632302664617
65:675133:11566:250173,65,675133,low_all_three_rate_edge,2.8357045614350014,2,B4+B6,1,0,2012.0,2012.0,30424.5,7439.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0011417050371638152,0.001547928505384398,0.0003126352767586313,0.00010421751795208463
61:525200:3501:136188,61,525200,high_all_three_rate,3.98682776593224,2,B4+B6,0,0,3522.5,2722.0,68743.0,6907.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.001681581730187138,0.01676391366254828,0.041832223575372654,6.999681512293784e-05
61:514984:10373:125972,61,514984,high_all_three_rate,6.002477804681199,2,B4+B6,0,0,3537.5,3537.5,59609.0,6916.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0030448552432497168,0.02195910280300195,0.020239732816618648,0.00010248118150678342
61:527046:5278:138034,61,527046,high_all_three_rate,5.699071641268176,2,B4+B6,0,0,3146.0,2011.5,53950.0,6899.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0007639586666653788,0.007212848288249622,0.022197476837683954,4.732246829975782e-05
65:650912:5789:225952,65,650912,low_all_three_rate_edge,6.192823259780411,2,B4+B6,0,0,3671.0,3223.0,79282.0,6901.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005415153363301387,0.007822184682704333,0.014628037295425885,0.00035525929811268023
65:686310:5555:261350,65,686310,low_all_three_rate_edge,1.3066575422817408,2,B4+B6,1,0,6074.5,6074.5,86073.0,6897.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005877550820659853,0.00852848018719721,0.021169835893049195,0.008152301155900045
61:522012:558:133000,61,522012,high_all_three_rate,3.066825941458042,2,B4+B6,0,0,3863.5,3374.5,95688.0,6909.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0015159643030748947,0.008499855532946991,0.025425007850538427,0.0013124636214392122
65:670438:7174:245478,65,670438,low_all_three_rate_edge,3.511658821788849,2,B4+B6,0,0,4192.5,4192.5,82417.0,6912.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005178745557910182,0.012583022211527937,0.03395215589861939,6.717192947393117e-05
65:676433:12761:251473,65,676433,low_all_three_rate_edge,7.624703587999818,2,B4+B6,0,0,3381.5,3193.5,73263.0,6894.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0011891404880959387,0.006796187098180423,0.004553080338478813,0.00014580407568451947
61:521358:16335:132346,61,521358,high_all_three_rate,4.907102207259243,2,B4+B6,0,0,3497.5,3497.5,83318.0,6911.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0017585578049086374,0.0089657821941432,0.028941698763365643,0.000217520445971208
61:520022:15101:131010,61,520022,high_all_three_rate,3.3346291713331553,2,B4+B6,0,0,3014.0,2569.5,57984.0,6886.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003270481755335094,0.009735021568521591,0.027794502022544763,4.01343092946506e-05
61:501740:14340:112728,61,501740,high_all_three_rate,4.420042962333291,2,B4+B6,0,0,2111.5,2111.5,36046.0,6905.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003223714823950535,0.01035332917694027,0.01850574185408912,2.2321045648673235e-05
61:517487:12735:128475,61,517487,high_all_three_rate,7.40878913144978,2,B4+B6,0,0,2618.5,2268.0,47719.5,6900.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0033407525375007676,0.014202087211130279,0.0023350580498173756,0.00029073455876842716
61:525135:3440:136123,61,525135,high_all_three_rate,4.907499795233399,2,B4+B6,0,0,2857.0,2830.5,64347.5,6918.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0030127738551834343,0.012694914791352183,0.040184961958014756,5.232473447139253e-05
65:677088:13377:252128,65,677088,low_all_three_rate_edge,5.7836262957955284,2,B4+B6,0,0,2797.0,2552.0,41736.5,6953.125,0,3,0,holdout_low65_high61,0,0.0001,0.7726242287122859,0.00010448393442277086,0.03346296441005718,0.2477227161841779,0.406401418641438,0.008634829720556342
61:520673:15712:131661,61,520673,high_all_three_rate,5.17129414280749,2,B4+B6,0,0,3576.5,3372.5,82464.0,6900.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0022803624576946727,0.014851424718721815,0.03739477067610228,0.0001822725938736953
65:682111:1644:257151,65,682111,low_all_three_rate_edge,7.062542318693652,2,B4+B6,0,0,2374.5,1552.5,42167.5,6900.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.02182136863593211,0.009376068878448194,0.03312825298607735,5.379360488943326e-05
65:663904:1072:238944,65,663904,low_all_three_rate_edge,5.342582819407028,2,B4+B6,0,0,3427.0,2446.5,36305.0,6891.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.002159058024368074,0.05342993522399828,0.38434208729277713,0.3073221665572465,6.049470828842163e-05
65:682159:1691:257199,65,682159,low_all_three_rate_edge,5.532548954161115,2,B4+B6,0,0,7223.0,7223.0,93738.5,6922.625,0,3,1,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.02867007436860957,0.024287029598202368,0.013166354828764994,0.0001680131357382423
65:658912:12797:233952,65,658912,low_all_three_rate_edge,6.032686251134322,2,B4+B6,0,0,3160.0,2613.0,56120.0,6892.125,0,3,0,holdout_low65_high61,0,0.0001,0.0012107807343248126,0.00010470067000405935,0.04761860643762876,0.0551125374874746,0.2454194385111332,0.0006264484562896902
61:536143:13774:147129,61,536143,high_all_three_rate,3.7339492862634955,2,B4+B6,0,0,2718.5,2036.5,47205.5,6904.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.009135550427362357,0.010805420124339991,0.025608816236641952,5.1449794926005326e-05
65:683170:2631:258210,65,683170,low_all_three_rate_edge,5.159447076182339,2,B4+B6,0,0,3528.0,3528.0,66186.0,6915.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0007747826441465702,0.007947305708103782,0.015067014959321728,0.0015368692068189408
65:671019:7714:246059,65,671019,low_all_three_rate_edge,6.848918343848332,2,B4+B6,0,0,2118.0,1965.5,38320.5,6909.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.007782890334040936,0.011888222003156725,0.03553524752165311,2.9641030190306804e-05
61:536144:13775:147130,61,536144,high_all_three_rate,4.535852859662391,2,B4+B6,0,0,2340.5,2340.5,36182.0,6910.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.01183498747504746,0.020386840275360828,0.024974136231518045,0.00033768377903640757
61:518793:13948:129781,61,518793,high_all_three_rate,4.343031468116976,2,B4+B6,0,0,3433.5,2279.5,60345.0,6907.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.005634381175170651,0.007757636702097344,0.021763599882146642,3.244294522356499e-05
65:670776:7488:245816,65,670776,low_all_three_rate_edge,6.838862602200834,2,B4+B6,0,0,2655.5,2250.0,27149.0,6901.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.13117141361760423,0.3602106853707765,0.26589447334384136,0.00012816333359266105
61:513320:8801:124308,61,513320,high_all_three_rate,2.1675494193017855,2,B4+B6,1,0,3582.0,2588.5,63569.0,6906.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.002866195031726307,0.008851985755395109,0.028742493238338763,1.9875131538955274e-05
65:683034:2505:258074,65,683034,low_all_three_rate_edge,3.2538350398239118,2,B4+B6,0,0,4057.0,2742.0,72166.0,6917.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0020325043380528558,0.006997095922915126,0.008051253298743948,0.0002821474088908688
61:502566:15110:113554,61,502566,high_all_three_rate,6.208865820108684,2,B4+B6,0,0,2996.0,2739.5,64699.5,6910.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.005043950970543889,0.01378498752997106,0.02906877078039814,0.00019002700881811565
65:674283:10765:249323,65,674283,low_all_three_rate_edge,4.675915047695561,2,B4+B6,0,0,3553.0,3553.0,82005.0,6897.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0004693349501655426,0.011669996955277097,0.03444605870417586,0.0011247710505671751
61:508164:3919:119152,61,508164,high_all_three_rate,3.3261664388174097,2,B4+B6,0,0,3216.5,3216.5,39198.0,6904.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0004713186823397545,0.13474105026569957,0.35912893169933346,0.2985487212139163,0.017561460494942997
61:519544:14657:130532,61,519544,high_all_three_rate,2.8702246287693427,2,B4+B6,1,0,5860.5,3445.0,104197.5,6916.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0004707901130503296,0.014904839201225607,0.052535937131150554,0.0005542876695761734
61:522267:794:133255,61,522267,high_all_three_rate,3.668017383133659,2,B4+B6,0,0,2125.0,2125.0,39341.5,6926.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.005258351076365483,0.010371643671441144,0.0225436048185529,9.53073353643052e-05
61:517276:12512:128264,61,517276,high_all_three_rate,1.9975910364145655,2,B4+B6,1,0,1893.0,1893.0,30597.0,7207.875,0,1,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.08567053112492576,0.0030576402414923187,0.00011047536394166983,7.863002001825284e-05
65:685963:5226:261003,65,685963,low_all_three_rate_edge,0.006353440257488074,2,B4+B6,1,0,2056.5,1478.0,26288.5,8014.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003321173252709256
65:657708:11671:232748,65,657708,low_all_three_rate_edge,2.813007607414548,2,B4+B6,1,0,3229.0,2049.5,53171.5,6948.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0016448788140121424,0.007094913741447755,0.014738632076311462,6.770732153942645e-05
65:654011:8227:229051,65,654011,low_all_three_rate_edge,4.0245606312365965,2,B4+B6,0,0,2998.0,2464.5,57447.0,6913.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.009116819905255364,0.00835392189720696,0.016151511844296033,5.60738971675561e-05
65:682734:2229:257774,65,682734,low_all_three_rate_edge,4.350740801042008,2,B4+B6,0,0,2878.5,2878.5,51557.0,7086.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.014112295057617881,0.007540460793712198,0.011109264210989704,6.939903511306494e-05
61:528869:6973:139857,61,528869,high_all_three_rate,1.5626492375749805,2,B4+B6,1,0,2427.5,1774.5,36970.5,7982.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00013882227354793754,0.00022861211994020124,0.0001,0.00018886149485825934
65:655769:9860:230809,65,655769,low_all_three_rate_edge,1.7556947776483014,2,B4+B6,1,0,4071.0,3397.0,73150.0,6894.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.022599882673452247,0.10035834767784937,0.187686793139067,0.0002560540822238756
65:680318:16353:255358,65,680318,low_all_three_rate_edge,1.4122313180487112,2,B4+B6,1,0,5075.5,5075.5,78714.0,6903.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005875630910774935,0.009148289729184658,0.014864845730771617,0.0026423280578013117
61:502652:15185:113640,61,502652,high_all_three_rate,4.144400498059035,2,B4+B6,0,0,3060.5,2316.0,54180.0,6908.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003048785313831824,0.005757949824012288,0.0076934922544630805,0.0004386230259164153
65:665135:2211:240175,65,665135,low_all_three_rate_edge,3.4478147423352894,2,B4+B6,0,0,4760.0,2994.0,91497.0,6890.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0001904860463837435,0.00507691175430703,0.005552339050524787,7.875512989267595e-05
65:653026:7305:228066,65,653026,low_all_three_rate_edge,3.8062672811059883,2,B4+B6,0,0,3131.0,3131.0,29401.0,6894.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0008576615906690922,0.1405040489353794,0.24903480934610303,0.22994028646127684,0.00031549612699970764
61:513799:9235:124787,61,513799,high_all_three_rate,4.866592540478308,2,B4+B6,0,0,3741.5,2253.0,11864.0,6893.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.04639995545624478,0.3617856394572246,0.08973956654644144,0.004540361806446804
61:536757:14341:147743,61,536757,high_all_three_rate,1.9078866776708487,2,B4+B6,1,0,2908.5,2475.0,56838.0,7128.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0008120894064575774,0.0055741440967880685,0.0008747802078138506,7.505180324264308e-05
61:524290:2660:135278,61,524290,high_all_three_rate,4.3198266522210105,2,B4+B6,0,0,5585.0,5585.0,69053.0,6914.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0006924369407899927,0.14236313685006827,0.05476825366799341,0.03301694275243371,0.0013625222165154123
61:512022:7552:123010,61,512022,high_all_three_rate,5.509577800050124,2,B4+B6,0,0,4704.0,3518.5,70976.0,6923.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.00021376355416135806,0.09818828066653681,0.15634585822331337,0.17567191306483776,0.0032800387797614
61:509302:5015:120290,61,509302,high_all_three_rate,4.826038358066469,2,B4+B6,0,0,2909.5,2909.5,42721.0,6892.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.051764399725675245,0.3192426460953234,0.33532877251242593,8.187514572652579e-05
65:657952:11901:232992,65,657952,low_all_three_rate_edge,5.130071601096802,2,B4+B6,0,0,4713.5,3557.0,87813.0,6888.625,0,3,0,holdout_low65_high61,0,0.0001,0.00012309864436307346,0.0001,0.014358084830839111,0.045324431934098304,0.1554505961720253,0.008934554695826722
61:528793:6905:139781,61,528793,high_all_three_rate,1.2799472823729623,2,B4+B6,1,0,2931.0,2369.5,48149.0,7350.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0007745873647142436,0.0022433842873652555,0.0007300636589693189,0.0002696931025287533
65:671200:7885:246240,65,671200,low_all_three_rate_edge,3.671955564230963,2,B4+B6,0,0,4148.0,3350.5,86348.0,6892.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.001682086906343611,0.00783319829098778,0.024693663868575362,0.0008539078841836747
61:530721:8695:141709,61,530721,high_all_three_rate,5.197977550814031,2,B4+B6,0,0,2993.5,2788.5,60945.5,6892.875,0,3,0,holdout_low65_high61,1,0.0001,0.006967882114961427,0.0001,0.004642294823893258,0.011519033546539917,0.04316833599173835,5.0444537865894815e-05
61:534781:12500:145767,61,534781,high_all_three_rate,5.094508385807018,2,B4+B6,0,0,3162.0,2632.5,62343.5,6892.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.001582512631874727,0.011416731455089603,0.03713641058997297,2.4114950286705933e-05
65:666030:3077:241070,65,666030,low_all_three_rate_edge,3.0592690396288376,2,B4+B6,0,0,2695.0,2415.5,49140.0,6909.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0023049485691757246,0.010741056659064998,0.018308464404491968,0.0018116559211894343
61:508405:4151:119393,61,508405,high_all_three_rate,1.4185207759889131,2,B4+B6,1,0,3137.5,2722.5,65085.0,7228.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.002343266609839696,0.0064839149073250444,0.0003664648964061593,0.00025165393151972313
65:684309:3696:259349,65,684309,low_all_three_rate_edge,2.1544546304957635,2,B4+B6,1,0,2865.5,2865.5,13785.0,6910.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.139398684239276,0.3511800201878354,0.1005848076956589,0.00030944203852908443
61:508532:4267:119520,61,508532,high_all_three_rate,3.0256891326309727,2,B4+B6,0,0,3536.0,3536.0,65500.5,6908.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0008893786812107817,0.021018627129117128,0.054976231173877586,0.0001653747994563464
65:668104:5007:243144,65,668104,low_all_three_rate_edge,3.3794316864308556,2,B4+B6,0,0,3133.0,2354.0,56573.5,6910.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0015531094750121117,0.007816108298341085,0.02426378872227022,6.783918390566514e-05
61:514505:9895:125493,61,514505,high_all_three_rate,3.4238705486613696,2,B4+B6,0,0,2740.5,2578.0,34581.5,6909.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0003697944428924094,0.05371615480880779,0.3347641809151919,0.3068980714387224,0.00023446180671638024
65:667861:4780:242901,65,667861,low_all_three_rate_edge,4.138498520710058,2,B4+B6,0,0,1716.5,1716.5,35077.0,6888.5,0,3,0,holdout_low65_high62,0,0.0001,0.0001,0.0001,0.019063265677147074,0.011532629343785043,0.010628070755361691,6.69867182838114e-05
62:570239:12356:181225,62,570239,high_all_three_rate,5.632014507930826,2,B4+B6,0,0,2808.0,2490.0,55053.5,6914.375,0,3,0,holdout_low65_high62,1,0.0001,0.0001,0.0001,0.0032300708846672815,0.0174264575943775,0.030830835099492655,0.0007196766237782863
62:540004:1011:150990,62,540004,high_all_three_rate,4.738276256475807,2,B4+B6,0,0,1802.5,1715.0,33966.0,6930.625,0,3,0,holdout_low65_high62,1,0.0001,0.0001,0.0001,0.013337945400272057,0.015215025506118852,0.03886132529844354,0.0004876724544616899
65:680826:454:255866,65,680826,low_all_three_rate_edge,3.13212700580403,2,B4+B6,0,0,1959.0,1959.0,34576.5,6894.375,0,3,0,holdout_low65_high62,0,0.0001,0.0001,0.0001,0.02420191375899536,0.0122569626865842,0.013430666562848815,0.0001633166722842763
