event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns
56:327482:15810:327430,56,B6-B8,B6,B8,0.8511497833577977,0.8511497833577977,0.0,0.0,0.0,0.0,0.0,0.0,-0.05218002515398101,7.99260665240021,-3.0,-0.1697933863543586,0.22779254119175008,False,-1.7593865964003668,2.610536379758164,False,-0.5548266804440427,1.4059764638018404,0.15989436069390767,0.6912554226638901,0.2263339649625445,0.6248158183952532
56:327535:15856:327483,56,B4-B6,B4,B6,-3.626252797203122,3.626252797203122,0.0,0.0,0.0,0.0,0.0,0.0,0.27711047033212655,7.673920552278655,-1.0,1.3286840167280012,0.8830728307191507,False,-0.9480521358562857,-2.6782006613468363,False,-6.554654155275003,2.9284013580718806,-0.21610728767448503,-3.410145509528637,0.8936471191299183,-4.51989991633304
56:327535:15856:327483,56,B4-B8,B4,B8,-1.1477246811773938,1.1477246811773938,0.0,0.0,0.0,0.0,0.0,0.0,-0.4763468644830926,7.951031022610781,0.0,-1.356452633410667,3.0681121190262246,False,0.011716885404217503,-1.1594415665816113,False,-0.22147499865555315,-0.9262496825218407,0.23313759652426005,-1.380862277701654,3.1927280939653193,-4.3404527751427135
56:327535:15856:327483,56,B6-B8,B6,B8,2.4785281160257284,2.4785281160257284,0.0,0.0,0.0,0.0,0.0,0.0,-0.7534573348152191,7.673920552278655,1.0,-2.685136650138668,1.8551708738596808,False,1.125830534640534,1.3526975813851945,False,1.454950763422072,1.0235773526036565,-0.8630934040115458,3.341621520037274,1.864301811750303,0.6142263042754255
56:328890:740:328837,56,B4-B6,B4,B6,-5.593468132257783,5.593468132257783,0.0,0.0,0.0,0.0,0.0,0.0,-0.24326287839696548,7.5595594960077,-1.0,-0.11130976622345923,-1.0841425043355102,False,0.022902729125559684,-5.616370861383343,False,-0.22194904440205568,-5.371519087855727,-1.2024452089817124,-4.39102292327607,-1.0962608640048876,-4.497207268252895
56:328890:740:328837,56,B4-B8,B4,B8,-3.1689696974151573,3.1689696974151573,0.0,0.0,0.0,0.0,0.0,0.0,-0.6204812274824603,7.5595594960077,0.0,-2.555484213750309,1.046867102788461,False,0.28065448819861555,-3.449624185613773,False,1.6031628751725837,-4.772132572587741,-0.47235296496883655,-2.6966167324463206,1.0133265819112143,-4.182296279326372
56:328890:740:328837,56,B6-B8,B6,B8,2.4244984348426257,2.4244984348426257,0.0,0.0,0.0,0.0,0.0,0.0,-0.3772183490854948,7.802822374404665,1.0,-2.4441744475268496,1.8011411926765781,False,0.4238132724530866,2.000685162389539,False,1.9260762637778601,0.4984221710647656,-0.22299876937661495,2.6474972042192406,1.7748164808192541,0.6496819540233716
56:329679:1469:329626,56,B4-B6,B4,B6,-7.285213617995247,7.285213617995247,52.48499999999967,52.48499999999967,52.48499999999967,52.48499999999967,0.01692518542405665,0.01692518542405665,0.18503316023735206,7.8547691834991324,-1.0,1.4195732421739349,-2.775887990072974,False,-1.6508985940691931,-5.634315023926053,False,-6.500710799564151,-0.784502818431096,-0.9182572668654199,-6.366956351129827,-2.7772055285097306,-4.508008089485516
56:329679:1469:329626,56,B4-B8,B4,B8,-5.789620433946716,5.789620433946716,52.48499999999967,52.48499999999967,52.48499999999967,52.48499999999967,0.01692518542405665,0.01692518542405665,-0.015514105645625165,8.039802343736485,0.0,0.0014996007566399072,-1.5737836337430977,False,-1.7227940933656296,-4.066826340581087,False,-0.42829897065636774,-5.3613214632903485,-0.8223706579178609,-4.967249776028855,-1.5821020939017343,-4.207518340044982
56:329679:1469:329626,56,B6-B8,B6,B8,1.4955931840485306,1.4955931840485306,0.0,0.0,0.0,0.0,0.0,0.0,-0.20054726588297722,7.8547691834991324,1.0,-1.418073641417295,0.872235941882483,False,0.09416601408359443,1.401427169964936,False,0.38787752891209226,1.1077156551364382,-0.061027670210276684,1.5566208542588074,0.8898623974595896,0.605730786588941
56:331391:3083:331338,56,B4-B6,B4,B6,-2.8789558814935994,2.8789558814935994,187.03749999999945,187.03749999999945,221.9324999999999,256.8275000000003,0.08964510962818015,0.10545616535994293,-0.04753415979500364,7.652308247601982,0.0,-0.4668131368441175,1.6303697464286735,False,-2.7573680036835184,-0.12158787781008096,False,1.358761194383583,-4.237717075877182,0.7631112090328692,-3.6420670905264685,1.641499728550136,-4.520455610043736
56:331391:3083:331338,56,B4-B8,B4,B8,-2.290393131750289,2.290393131750289,177.42749999999978,177.42749999999978,221.9324999999999,266.4375,0.093205958918985,0.10545616535994293,-0.5457810013541335,7.652308247601982,0.0,-3.1737788494985093,1.9254436684533296,False,-2.42308264926672,0.1326895175164311,False,2.2778752541079683,-4.568268385858257,0.03038432324117399,-2.320777454991463,1.9258015226573826,-4.216194654407671
56:331391:3083:331338,56,B6-B8,B6,B8,0.5885627497433106,0.5885627497433106,-9.609999999999673,9.609999999999673,44.50500000000011,79.40000000000055,0.0035608492908048572,0.015811055731762773,-0.4982468415591299,7.699842407396986,0.0,-2.706965712654392,-0.03479449242273702,False,0.49024260259966584,0.09832014714364473,False,1.3255174849397127,-0.7369547351964021,-1.6368087098114852,2.225371459554796,-0.03374943453189616,0.6223121842752067
56:331537:3220:331484,56,B4-B6,B4,B6,-3.8934841895493406,3.8934841895493406,0.0,0.0,0.0,0.0,0.0,0.0,0.20380694007692313,7.7025561132685825,0.0,0.4118139199735289,0.6158414383729323,False,-0.4170972143758469,-3.4763869751734937,False,-0.19376543739067723,-3.699718752158663,-1.0482935982536195,-2.8451905912957214,0.6090959542497155,-4.502580143799056
56:331537:3220:331484,56,B4-B8,B4,B8,-4.041000651465794,4.041000651465794,0.0,0.0,0.0,0.0,0.0,0.0,-0.09146818328245487,7.906363053345506,0.0,0.19490884546805542,0.17483614873782471,False,-0.7064210224118594,-3.334579629053934,False,-0.47242218943441294,-3.5685784620313807,0.41662865081784106,-4.457629302283634,0.19628045775068806,-4.2372811092164815
56:331537:3220:331484,56,B6-B8,B6,B8,-0.14751646191645307,0.14751646191645307,0.0,0.0,0.0,0.0,0.0,0.0,-0.295275123359378,7.7025561132685825,0.0,-0.21690507450547347,-0.7708737040825007,False,-0.12326229465598176,-0.024254167260471304,False,-0.3534231938489493,0.20590673193249626,-1.1925045448734592,1.0449880829570062,-0.7753776939680789,0.6278612320516258
56:331555:3237:331502,56,B4-B6,B4,B6,-5.367629790395512,5.367629790395512,-5.729999999999563,5.729999999999563,5.729999999999563,5.729999999999563,-0.0028394449950443824,0.0028394449950443824,0.33342507414578737,7.610357618312838,0.0,0.3184293083934331,-0.8583041624732388,False,-0.7024247827317505,-4.6652050076637614,False,-0.19376543739067723,-5.173864353004834,0.5631954643621764,-5.930825254757688,-0.8682210481613415,-4.49940874223417
56:331555:3237:331502,56,B4-B8,B4,B8,-4.957131578260629,4.957131578260629,0.0,0.0,0.0,0.0,0.0,0.0,-0.39488174040235346,7.943782692458625,0.0,0.09298900175227098,-0.7412947780570107,False,-0.1402873606735779,-4.816844217587051,False,-0.27457316113635427,-4.682558417124275,0.44461753711144414,-5.401749115372073,-0.756520412986087,-4.200611165274542
56:331555:3237:331502,56,B6-B8,B6,B8,0.4104982121348826,0.4104982121348826,5.729999999999563,5.729999999999563,5.729999999999563,5.729999999999563,0.0028394449950443824,0.0028394449950443824,-0.7283068145481408,7.610357618312838,0.0,-0.2254403066411621,-0.21285903003116502,False,0.589234133504331,-0.17873592136944838,False,-0.22531585509922253,0.635814067234105,-0.07389690596733656,0.48439511810221914,-0.20901519546018682,0.6195134075950695
56:331789:3457:331736,56,B4-B6,B4,B6,-0.3119114376084049,0.3119114376084049,188.0,188.0,1291.5,2395.0,0.4004972179626174,1.0848383032339353,-0.3031927149532194,7.082968296538797,0.0,-4.263391904254938,4.197414190313868,False,7.126399349333161,-7.438310786941566,True,4.214442223465172,-4.526353661073577,-0.9006720577248271,0.5887606201164222,8.38256667606895,-8.694478113677356
56:331789:3457:331736,56,B4-B8,B4,B8,0.3480989910397021,0.3480989910397021,-47.534999999999854,47.534999999999854,1339.0349999999999,2630.535,0.3112767781039527,1.0848383032339353,-0.37406379258358324,7.082968296538797,-2.0,-5.083545330826485,4.5639357912433205,False,10.060074830137097,-9.711975839097395,True,3.9334739663466927,-3.5853749753069906,-1.2511145607135683,1.5992135517532704,8.423083585416173,-8.07498459437647
56:331789:3457:331736,56,B6-B8,B6,B8,0.660010428648107,0.660010428648107,-235.53499999999985,235.53499999999985,1339.0349999999999,2442.535,-0.08922043985866468,0.7735615251299826,-0.07087107763036382,7.386161011492017,-2.0,-0.8201534265715474,0.0366531864820594,False,6.613058013350897,-5.95304758470279,True,-0.9347297510888838,1.594740179736991,-1.4612719586019574,2.1212823872500643,0.03650598532479545,0.6235044433233116
56:332004:3656:331951,56,B4-B6,B4,B6,-4.739665996795537,4.739665996795537,0.0,0.0,0.0,0.0,0.0,0.0,-0.019842318498630718,7.8119734296220225,0.0,-0.09145591155220512,-0.23034036887326437,False,0.000205739731757415,-4.739871736527295,False,-0.16729369820366996,-4.572372298591867,-0.3522739150500219,-4.387392081745515,-0.22395689020069837,-4.515709106594839
56:332004:3656:331951,56,B4-B8,B4,B8,-4.635111546898472,4.635111546898472,0.0,0.0,0.0,0.0,0.0,0.0,-0.2332942869857808,7.8119734296220225,-3.0,-0.8468085725471797,-0.4192747466948532,False,-1.6243280777489837,-3.010783469149488,False,-0.5076453961872318,-4.12746615071124,0.1587910718230964,-4.793902618721568,-0.42322475928299674,-4.211886787615475
56:332004:3656:331951,56,B6-B8,B6,B8,0.10455444989706564,0.10455444989706564,0.0,0.0,0.0,0.0,0.0,0.0,-0.2134519684871501,7.831815748120653,-3.0,-0.7553526609949746,-0.518802792268982,False,-1.4584723041007104,1.563026753997776,False,-0.5009934130610489,0.6055478629581146,0.1503195856134925,-0.045765135716426875,-0.5273765731501052,0.6319310230471709
56:332062:3709:332009,56,B4-B6,B4,B6,-4.9693822629969375,4.9693822629969375,0.0,0.0,0.0,0.0,0.0,0.0,0.055601822678842616,7.8383433155571165,-1.0,0.24149960257882164,-0.46005663507466465,False,-0.534743307493375,-4.434638955503562,False,-0.25999081597294177,-4.709391447023996,-0.09042048736120464,-4.878961775635733,-0.45751890489361857,-4.511863358103319
56:332062:3709:332009,56,B4-B8,B4,B8,-2.856421052631582,2.856421052631582,0.0,0.0,0.0,0.0,0.0,0.0,-0.2542113016856655,7.893945138235959,0.0,-1.4748989427860693,1.3594157475720365,False,-0.4027616921601528,-2.453659360471429,False,-0.15676958183210687,-2.699651470799475,0.13504504688707666,-2.9914660995186586,1.3562476588354544,-4.212668711467036
56:332062:3709:332009,56,B6-B8,B6,B8,2.1129612103653557,2.1129612103653557,0.0,0.0,0.0,0.0,0.0,0.0,-0.30981312436450814,7.8383433155571165,1.0,-1.716398545364891,1.489603968199308,False,0.29804312871325284,1.8149180816521029,False,0.9288474480701469,1.1841137622952087,-0.527831897667101,2.6407931080324567,1.4789194211280987,0.634041789237257
56:332179:3816:332126,56,B4-B6,B4,B6,-3.1507622190545135,3.1507622190545135,0.0,0.0,0.0,0.0,0.0,0.0,-0.03361263175264373,7.638679823876112,0.0,0.26624056688860076,1.3585634088677594,False,0.025899508789996806,-3.17666172784451,False,-0.18090474325133238,-2.969857475803181,0.029261396668267547,-3.180023615722781,1.3550353245799407,-4.505797543634454
56:332179:3816:332126,56,B4-B8,B4,B8,-1.159830517335621,1.159830517335621,0.0,0.0,0.0,0.0,0.0,0.0,-0.9032059801304975,7.638679823876112,1.0,-0.00566189709087439,3.0560062828679975,False,1.2023645381063284,-2.3621950554419495,False,0.8410656881408103,-2.0008962054764314,0.0042685115918192715,-1.1640990289274402,3.1842713534367246,-4.344101870772345
56:332179:3816:332126,56,B6-B8,B6,B8,1.9909317017188926,1.9909317017188926,0.0,0.0,0.0,0.0,0.0,0.0,-0.8695933483778537,7.672292455628756,1.0,-0.27190246397947515,1.367574459552845,False,1.3425265426963622,0.6484051590225304,False,0.9373952747337497,1.0535364269851428,-0.3072614943137929,2.2981931960326856,1.3673596922451836,0.6235720094737089
56:332924:4509:332871,56,B4-B6,B4,B6,-6.782339354069805,6.782339354069805,0.0,0.0,0.0,0.0,0.0,0.0,-0.004149383546811158,7.880615362344186,0.0,0.7727467960969143,-2.273013726147532,False,-0.02907541306848971,-6.7532639410013156,False,-0.7761337386279527,-6.006205615441853,-0.3485666767646728,-6.433772677305132,-2.2622181469052474,-4.520121207164557
56:332924:4509:332871,56,B4-B8,B4,B8,-4.222421970681026,4.222421970681026,0.0,0.0,0.0,0.0,0.0,0.0,-0.424250570191691,7.880615362344186,1.0,0.4150155870113732,-0.006585170477407587,False,0.308690627777839,-4.531112598458865,False,0.38611448689406447,-4.608536457575091,0.12402086954498656,-4.346442840226013,0.005055675394286633,-4.227477646075313
56:332924:4509:332871,56,B6-B8,B6,B8,2.559917383388779,2.559917383388779,0.0,0.0,0.0,0.0,0.0,0.0,-0.42010118664487983,7.8847647458909975,1.0,-0.3577312090855411,1.9365601412227313,False,0.5038275542263593,2.0560898291624197,False,0.5799672333585519,1.979950150030227,0.1715469862932015,2.3883703970955774,1.928200324149559,0.6317170592392198
56:333312:4863:333259,56,B4-B6,B4,B6,-3.0964394866518674,3.0964394866518674,0.0,0.0,0.0,0.0,0.0,0.0,0.34176989295370586,7.1526603220778595,0.0,-0.1770165316655845,1.4128861412704055,False,-0.6745196988480697,-2.4219197878037977,False,-0.15673258036636487,-2.9397069062855024,0.6855739041831812,-3.782013390835049,1.388181242299079,-4.484620728950946
56:333312:4863:333259,56,B4-B8,B4,B8,-5.768908821315328,5.768908821315328,0.0,0.0,0.0,0.0,0.0,0.0,-0.5213925113894362,7.494430215031565,-2.0,-0.7996812744610127,-1.55307202111171,False,-0.6925917677422427,-5.076317053573086,False,-0.33215149238716707,-5.436757328928161,-0.18650611707052878,-5.5824027042447995,-1.5638260436454243,-4.2050827776699045
56:333312:4863:333259,56,B6-B8,B6,B8,-2.672469334663461,2.672469334663461,0.0,0.0,0.0,0.0,0.0,0.0,-0.8631624043431421,7.1526603220778595,-2.0,-0.6226647427954282,-3.2958265768295085,False,0.14798944448585777,-2.8204587791493188,False,-0.3822382038846112,-2.29023113077885,-0.3414797152323113,-2.3309896194311497,-3.3083606240031416,0.6358912893396806
56:334138:5629:334085,56,B4-B6,B4,B6,-4.620434256660502,4.620434256660502,0.0,0.0,0.0,0.0,0.0,0.0,0.07859380461339516,7.812175838285805,-1.0,0.7047355995058107,-0.11110862873822924,False,-0.577643615069562,-4.0427906415909405,False,-1.6339064174765856,-2.9865278391839167,-0.23756812852744563,-4.382866128133056,-0.1284145307396476,-4.492019725920855
56:334138:5629:334085,56,B4-B8,B4,B8,-4.913932334803562,4.913932334803562,0.0,0.0,0.0,0.0,0.0,0.0,0.0007486431193752807,7.890020999779825,-1.0,-0.17728931118491165,-0.6980955345999433,False,-1.2726659082059204,-3.6412664265976415,False,-0.5571980411765404,-4.356734293627022,0.14937491507489944,-5.063307249878461,-0.6929988096533166,-4.220933525150246
56:334138:5629:334085,56,B6-B8,B6,B8,-0.2934980781430596,0.2934980781430596,0.0,0.0,0.0,0.0,0.0,0.0,-0.07784516149401988,7.812175838285805,0.0,-0.8820249106907223,-0.9168553203091072,False,-0.5289607797563276,0.235462701613268,False,-0.45212795617045154,0.15862987802739192,0.0670306959581307,-0.36052877410119033,-0.928194612168412,0.6346965340253524
56:334419:5895:334366,56,B4-B6,B4,B6,-6.135304305388811,6.135304305388811,28.69750000000022,28.69750000000022,28.69750000000022,28.69750000000022,0.010814961371773213,0.010814961371773213,-0.010865599593157249,7.884011592023726,0.0,0.32012385477620064,-1.625978677466538,False,-0.4947817156403155,-5.640522589748495,False,-0.1317450081748868,-6.003559297213924,-1.2010508575316643,-4.934253447857147,-1.60119001340117,-4.534114291987641
56:334419:5895:334366,56,B4-B8,B4,B8,-5.3964821707817485,5.3964821707817485,28.69750000000022,28.69750000000022,28.69750000000022,28.69750000000022,0.010814961371773213,0.010814961371773213,-0.37090733087526306,7.884011592023726,1.0,-2.1703125408462833,-1.1806453705781301,False,-0.26907948535436266,-5.127402685427386,False,2.121838329743171,-7.518320500524919,-0.9171244262250153,-4.479357744556733,-1.1582636794965486,-4.2382184912852
56:334419:5895:334366,56,B6-B8,B6,B8,0.7388221346070623,0.7388221346070623,0.0,0.0,0.0,0.0,0.0,0.0,-0.3600417312821058,7.894877191616883,1.0,-2.490436395622484,0.11546489244101465,False,0.3917637436659834,0.3470583909410789,False,1.8780652228536006,-1.1392430882465383,-0.09630146559013054,0.8351236001971928,0.1195031603189682,0.619318974288094
56:335014:6456:334961,56,B4-B6,B4,B6,-3.3206145583385336,3.3206145583385336,0.0,0.0,0.0,0.0,0.0,0.0,0.03432911528228022,7.651833188210626,-1.0,0.35215690890316775,1.1887110695837393,False,-0.4950509620101312,-2.8255635963284025,False,-0.24270987683428355,-3.07790468150425,-0.0872462156023378,-3.233368342736196,1.2041402190784687,-4.5247547774170025
56:335014:6456:334961,56,B4-B8,B4,B8,-5.5056897836093555,5.5056897836093555,-6.792499999999563,6.792499999999563,6.792499999999563,6.792499999999563,-0.002853392144507273,0.002853392144507273,-0.08932351674800909,7.686162303492906,-1.0,0.48013077468641896,-1.289852983405737,False,-1.1561390413499397,-4.3495507422594155,False,-0.6305369961742875,-4.875152787435068,0.004183567647992552,-5.509873351257348,-1.2796457141408595,-4.226044069468496
56:335014:6456:334961,56,B6-B8,B6,B8,-2.185075225270822,2.185075225270822,-6.792499999999563,6.792499999999563,6.792499999999563,6.792499999999563,-0.002853392144507273,0.002853392144507273,-0.12365263203028931,7.651833188210626,0.0,0.1279738657832512,-2.8084324674368695,False,-0.4950265659597777,-1.6900486593110442,False,-0.47242218943441294,-1.712653035836409,-0.09638463901795088,-2.088690586252871,-2.7790245117873416,0.5939492865165197
56:335216:6639:335163,56,B4-B6,B4,B6,-6.342611057830091,6.342611057830091,0.0,0.0,0.0,0.0,0.0,0.0,-0.11520372032389492,7.725109262996269,-1.0,0.3586707228196868,-1.8332854299078178,False,-0.21604045049768933,-6.126570607332401,False,-0.25345260649649337,-6.0891584513335975,0.07794352858227747,-6.4205545864123685,-1.8439775783393184,-4.498633479490772
56:335216:6639:335163,56,B4-B8,B4,B8,-4.560694327559212,4.560694327559212,0.0,0.0,0.0,0.0,0.0,0.0,-0.22009186941648995,7.725109262996269,-2.0,-0.8469792533154292,-0.34485752735559316,False,-1.2547829807631992,-3.3059113467960124,False,-0.4763932858834761,-4.084301041675736,0.1517223424441816,-4.712416670003393,-0.3423265746990348,-4.218367752860177
56:335216:6639:335163,56,B6-B8,B6,B8,1.7819167302708792,1.7819167302708792,0.0,0.0,0.0,0.0,0.0,0.0,-0.10488814909259503,7.840312983320164,-1.0,-1.205649976135116,1.1585594881048316,False,-0.872681016885479,2.654597747156358,False,-0.5080684967069439,2.289985226977823,-0.11596639456077706,1.8978831248316563,1.1618653764126161,0.620051353858263
56:335230:6651:335177,56,B4-B6,B4,B6,-5.105964961357074,5.105964961357074,0.0,0.0,0.0,0.0,0.0,0.0,0.32895954409218486,7.470793774195062,0.0,0.25008147517372614,-0.5966393334348012,False,-0.650617109333087,-4.455347852023987,False,-0.17693231950668992,-4.929032641850384,0.611695962757471,-5.717660924114545,-0.5744057003168759,-4.531559261040198
56:335230:6651:335177,56,B4-B8,B4,B8,-3.9294260504846648,3.9294260504846648,0.0,0.0,0.0,0.0,0.0,0.0,-0.4416863715424837,7.799753318287247,0.0,0.10920752064663519,0.28641074971895364,False,-0.05295547786255189,-3.8764705726221127,False,-0.27511188651750074,-3.654314163967164,0.2274046836088472,-4.156830734093512,0.2798763789482791,-4.2093024294329435
56:335230:6651:335177,56,B6-B8,B6,B8,1.1765389108724094,1.1765389108724094,0.0,0.0,0.0,0.0,0.0,0.0,-0.7706459156346686,7.470793774195062,0.0,-0.14087395452709095,0.5531816687063618,False,0.7637231448505657,0.41281576602184367,False,-0.2746449025561703,1.4511838134285797,-0.8100747948472102,1.9866137057196196,0.5729842628196236,0.6035546480527858
56:337178:8465:337125,56,B4-B6,B4,B6,-3.951345365944107,3.951345365944107,0.0,0.0,0.0,0.0,0.0,0.0,0.03492378534507079,7.5784011941955685,-1.0,0.3709512455800281,0.557980261978166,False,-0.4961605457194732,-3.4551848202246336,False,-0.23437297695920084,-3.7169723889849062,-0.0035982261683366835,-3.94774713977577,0.5729842628196236,-4.524329628763731
56:337178:8465:337125,56,B4-B8,B4,B8,-0.5865861691609382,0.5865861691609382,0.0,0.0,0.0,0.0,0.0,0.0,-0.8908842843173037,7.613324979540639,1.0,-0.5473135826360904,3.62925063104268,False,1.179373717143137,-1.7659598863040753,False,0.8415896645651161,-1.4281758337260544,-0.029045086630026924,-0.5575410825309113,3.6562408125284485,-4.242826981689387
56:337178:8465:337125,56,B6-B8,B6,B8,3.3647591967831687,3.3647591967831687,0.0,0.0,0.0,0.0,0.0,0.0,-0.9258080696623745,7.5784011941955685,2.0,-0.9182648282161185,2.741401954617121,False,1.841595776242641,1.5231634205405278,False,0.949011360456543,2.415747836326626,-0.19413518698055168,3.5588943837637204,2.7334738504435023,0.6312853463396664
56:338209:9463:338156,56,B4-B6,B4,B6,-5.6049913889722305,5.6049913889722305,0.0,0.0,0.0,0.0,0.0,0.0,-0.11812819480282943,7.720017940432244,0.0,0.26759738696573443,-1.0956657610499576,False,0.18359551168998156,-5.788586900662212,False,-0.18090474325133238,-5.424086645720898,0.09010638147570599,-5.695097770447936,-1.1277560435335752,-4.477235345438656
56:338209:9463:338156,56,B4-B8,B4,B8,-5.587775993556669,5.587775993556669,0.0,0.0,0.0,0.0,0.0,0.0,0.37304045654380946,7.346977483888435,-1.0,0.1368961940312614,-1.3719391933530503,False,-1.9673182156697961,-3.6204577778868723,False,-0.5522877481916327,-5.035488245365036,-1.356354124289132,-4.231421869267537,-1.3579911552807422,-4.229784838275926
56:338209:9463:338156,56,B6-B8,B6,B8,0.01721539541556183,0.01721539541556183,0.0,0.0,0.0,0.0,0.0,0.0,0.4911686513466389,7.346977483888435,-1.0,-0.13070119293447302,-0.6061418467504858,False,-1.984852213979747,2.0020676093953087,False,-0.5185428228203277,0.5357582182358895,-2.525330167042841,2.542545562458403,-0.5857917238610986,0.6030071192766604
56:338878:10074:338824,56,B4-B6,B4,B6,-4.753128520216286,4.753128520216286,0.0,0.0,0.0,0.0,0.0,0.0,-0.009763363914609968,7.901377353792616,-1.0,0.1466421473738544,-0.24380289229401342,False,-0.4127796326080959,-4.34034888760819,False,-0.254464605950423,-4.4986639142658635,0.38066608116656986,-5.133794601382856,-0.2446264870312557,-4.508502033185031
56:338878:10074:338824,56,B4-B8,B4,B8,-5.225205785931244,5.225205785931244,0.0,0.0,0.0,0.0,0.0,0.0,-0.13276749485707828,7.901377353792616,0.0,-0.7764773675897398,-1.009368985727626,False,-0.6293614120538016,-4.595844373877442,False,-0.45212795617045154,-4.773077829760793,0.40217404397747514,-5.62737982990872,-0.9796693628793902,-4.245536423051854
56:338878:10074:338824,56,B6-B8,B6,B8,-0.4720772657149581,0.4720772657149581,0.0,0.0,0.0,0.0,0.0,0.0,-0.12300413094246831,7.911140717707226,1.0,-0.9231195149635942,-1.0954345078810057,False,-0.05052026606567489,-0.4215569996492832,False,0.3588747776414043,-0.8309520433563624,0.3413935802262028,-0.8134708459411609,-1.1277560435335752,0.655678777818617
56:338944:10136:338890,56,B4-B6,B4,B6,-4.20683601642105,4.20683601642105,0.0,0.0,0.0,0.0,0.0,0.0,-0.048419862369236455,7.901377353792616,0.0,0.4130411145090047,0.30248961150122256,False,0.0535280424941193,-4.26036405891517,False,-0.19098589286418466,-4.0158501235568655,0.249493672978662,-4.456329689399713,0.28729422335522337,-4.494130239776274
56:338944:10136:338890,56,B4-B8,B4,B8,-4.296674541151944,4.296674541151944,0.0,0.0,0.0,0.0,0.0,0.0,0.19701618588230296,7.704361167910313,-1.0,0.5649366010123789,-0.08083774094832563,False,-1.638877832681143,-2.657796708470801,False,-2.149070770848894,-2.14760377030305,-0.9397913397789763,-3.356883201372968,-0.08793724728026622,-4.208737293871677
56:338944:10136:338890,56,B6-B8,B6,B8,-0.08983852473089371,0.08983852473089371,0.0,0.0,0.0,0.0,0.0,0.0,0.24543604825153942,7.704361167910313,-1.0,0.15189548650337414,-0.7131957668969413,False,-1.5263443617952317,1.436505837064338,False,-0.5455333857971543,0.45569486106626056,-0.8442625390659261,0.7544240143350324,-0.7543640278124705,0.6645255030815768
56:340779:11868:340725,56,B4-B6,B4,B6,0.156,0.156,-114.0,114.0,1720.0,3326.0,0.039124068214006824,1.4162257495590829,-0.09651090038084309,7.034387929915503,0.0,0.24876267857319334,4.665325627922273,False,13.43973934668776,-13.28373934668776,True,-0.2794376558309413,0.4354376558309413,-0.46962150516010387,0.6256215051601038,8.423083585416173,-8.267083585416172
56:340779:11868:340725,56,B4-B8,B4,B8,0.31199999999999994,0.31199999999999994,-57.0,57.0,1663.0,3269.0,-0.21897582369558766,1.6352015732546705,0.10879273280503554,6.925595197110468,0.0,3.349104899252392,4.527836800203619,False,12.648874073049447,-12.336874073049447,True,-6.464802211732604,6.776802211732604,1.342676266830963,-1.0306762668309633,8.423083585416173,-8.111083585416173
56:340779:11868:340725,56,B6-B8,B6,B8,0.15599999999999997,0.15599999999999997,57.0,57.0,1720.0,3383.0,-0.2580998919095945,1.6352015732546705,0.20530363318587863,6.925595197110468,0.0,3.100342220679199,-0.4673572421660476,False,12.656877475647226,-12.500877475647226,True,-6.464802211732604,6.620802211732603,1.1987619982265756,-1.0427619982265757,-0.46482168077001224,0.6208216807700122
56:341207:12255:341153,56,B4-B6,B4,B6,-4.372819650580965,4.372819650580965,0.0,0.0,0.0,0.0,0.0,0.0,-0.08893293532370006,7.980878804883081,-1.0,-0.019632533853605416,0.13650597734130798,False,-0.2650586151772004,-4.107761035403764,False,-0.2630628928074215,-4.109756757773543,0.235299941328041,-4.608119591909006,0.13427971322039,-4.507099363801355
56:341207:12255:341153,56,B4-B8,B4,B8,-5.019459913326131,5.019459913326131,0.0,0.0,0.0,0.0,0.0,0.0,-0.4011817125416597,7.980878804883081,2.0,0.2452357652776902,-0.8036231131225122,False,0.6598261193911659,-5.679286032717297,False,0.40658264719781734,-5.426042560523948,-0.1527835503705479,-4.866676362955583,-0.8022665756344496,-4.217193337691681
56:341207:12255:341153,56,B6-B8,B6,B8,-0.6466402627451657,0.6466402627451657,0.0,0.0,0.0,0.0,0.0,0.0,-0.3122487772179596,8.06981174020678,3.0,0.2648682991312956,-1.2699975049112133,False,1.090946247948397,-1.7375865106935626,False,0.3546798796136009,-1.0013201423587668,-0.08541633061858751,-0.5612239321265782,-1.255785159879609,0.6091448971344433
56:341757:12796:341703,56,B4-B6,B4,B6,-5.822119658119654,5.822119658119654,0.0,0.0,0.0,0.0,0.0,0.0,0.16991357833694654,7.67275789664251,0.0,0.6166078604332057,-1.3127940301973808,False,-0.35385622681875306,-5.468263431300901,False,-1.27294694701587,-4.549172711103783,-0.46346534536257433,-5.358654312757079,-1.3139958453354634,-4.5081238127841905
