method,split,stratum,metric,ci_low,ci_high
pedestal_memory_gated_residual_cnn_new,pileup_leakage,pileup_truth,pid_ece,0.08095671707187725,0.17518247353713323
pedestal_memory_gated_residual_cnn_new,saturation_interaction,unsaturated_truth,energy_fractional_bias,-0.07677839823351787,-0.03994542006212553
pedestal_memory_gated_residual_cnn_new,saturation_interaction,unsaturated_truth,energy_fractional_sigma68,0.3081684702879899,0.35555009134814997
pedestal_memory_gated_residual_cnn_new,saturation_interaction,unsaturated_truth,pid_auc,0.817755625740229,0.9010089655887231
pedestal_memory_gated_residual_cnn_new,saturation_interaction,unsaturated_truth,pid_balanced_accuracy,0.7825135403980705,0.8532338308457712
pedestal_memory_gated_residual_cnn_new,saturation_interaction,unsaturated_truth,pid_ece,0.07660961417304538,0.1608591985192162
pedestal_memory_gated_residual_cnn_new,saturation_interaction,saturated_truth,energy_fractional_bias,-0.03874361216945061,0.018238143060768413
pedestal_memory_gated_residual_cnn_new,saturation_interaction,saturated_truth,energy_fractional_sigma68,0.1744002196775021,0.21721388718738244
pedestal_memory_gated_residual_cnn_new,saturation_interaction,saturated_truth,pid_auc,0.8485607008760951,0.9314709733740725
pedestal_memory_gated_residual_cnn_new,saturation_interaction,saturated_truth,pid_balanced_accuracy,0.8093386390245871,0.8974780701754386
pedestal_memory_gated_residual_cnn_new,saturation_interaction,saturated_truth,pid_ece,0.05055228781835785,0.14056346650924406
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_low,energy_fractional_bias,-0.07778335008801354,-0.008646196949441007
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_low,energy_fractional_sigma68,0.27091964801725715,0.3314410116203901
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_low,pid_auc,0.8892983699503898,0.9535205825685222
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_low,pid_balanced_accuracy,0.8058509247622151,0.8863483680502112
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_low,pid_ece,0.056834235944159595,0.13640133002764487
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_high,energy_fractional_bias,-0.038117200822938964,0.024914008939793984
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_high,energy_fractional_sigma68,0.22420687599557415,0.2579886355504608
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_high,pid_auc,0.8168051460734388,0.896910569105691
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_high,pid_balanced_accuracy,0.7766014473331546,0.8424736188025987
pedestal_memory_gated_residual_cnn_new,late_tail_shape_drift,tail_high,pid_ece,0.09040432334754753,0.19171777014202263
ridge,run_held_out,all,energy_fractional_bias,-0.03920308012859327,0.0034032750273253467
ridge,run_held_out,all,energy_fractional_sigma68,0.27143455311090886,0.32106203547544115
ridge,run_held_out,all,pid_auc,0.7529383085789904,0.8091329966329966
ridge,run_held_out,all,pid_balanced_accuracy,0.712110678531702,0.7571234024722397
ridge,run_held_out,all,pid_ece,0.08298071809752966,0.13629056429183392
ridge,time_blocked,early,energy_fractional_bias,-0.06301997275821682,-0.021912609101620753
ridge,time_blocked,early,energy_fractional_sigma68,0.2370541223740883,0.3154990054809018
ridge,time_blocked,early,pid_auc,0.6813475542072259,0.8112662493981704
ridge,time_blocked,early,pid_balanced_accuracy,0.6675191815856778,0.7401388888888889
ridge,time_blocked,early,pid_ece,0.09917725031443748,0.1959602877756873
ridge,time_blocked,middle,energy_fractional_bias,-0.047244084351163756,0.05544955317109744
ridge,time_blocked,middle,energy_fractional_sigma68,0.27181979491339336,0.3130883851264248
ridge,time_blocked,middle,pid_auc,0.7575757575757577,0.8434878936540592
ridge,time_blocked,middle,pid_balanced_accuracy,0.70042194092827,0.8032388663967611
ridge,time_blocked,middle,pid_ece,0.08313004699243977,0.2066452998639618
ridge,time_blocked,late,energy_fractional_bias,-0.05466008028217097,0.029379249069806018
ridge,time_blocked,late,energy_fractional_sigma68,0.27612546089857715,0.33787165014911213
ridge,time_blocked,late,pid_auc,0.7713942779382155,0.8243750000000001
ridge,time_blocked,late,pid_balanced_accuracy,0.7487107360525083,0.7923969211349496
ridge,time_blocked,late,pid_ece,0.12167165775145003,0.22595172960828738
ridge,current_rate_stratified,current_low,energy_fractional_bias,-0.039020396496389644,0.0015306946508544359
ridge,current_rate_stratified,current_low,energy_fractional_sigma68,0.270837474959018,0.2899054029881841
ridge,current_rate_stratified,current_low,pid_auc,0.7389770723104057,0.8139433551198256
ridge,current_rate_stratified,current_low,pid_balanced_accuracy,0.75,0.7620915032679738
ridge,current_rate_stratified,current_low,pid_ece,0.10692491534694837,0.15814468823175434
ridge,current_rate_stratified,current_mid,energy_fractional_bias,0.009724731869763692,0.009724731869763692
ridge,current_rate_stratified,current_mid,energy_fractional_sigma68,0.26367082409199527,0.26367082409199527
ridge,current_rate_stratified,current_mid,pid_auc,0.7590099869735127,0.7590099869735127
ridge,current_rate_stratified,current_mid,pid_balanced_accuracy,0.6997394702561877,0.6997394702561877
ridge,current_rate_stratified,current_mid,pid_ece,0.10351274647437961,0.10351274647437961
ridge,current_rate_stratified,current_high,energy_fractional_bias,-0.051083908947400905,-0.008957655612111023
ridge,current_rate_stratified,current_high,energy_fractional_sigma68,0.3081196242058293,0.32655644001039597
ridge,current_rate_stratified,current_high,pid_auc,0.7604166666666667,0.8209626630679263
ridge,current_rate_stratified,current_high,pid_balanced_accuracy,0.7083333333333334,0.7584345479082322
ridge,current_rate_stratified,current_high,pid_ece,0.12178856131630655,0.15642082206068517
ridge,pedestal_state,pedestal_quiet,energy_fractional_bias,-0.030129122397119613,0.05207319884591246
ridge,pedestal_state,pedestal_quiet,energy_fractional_sigma68,0.23596637581518995,0.31363403152790237
ridge,pedestal_state,pedestal_quiet,pid_auc,0.6261795040596885,0.8031881530759557
ridge,pedestal_state,pedestal_quiet,pid_balanced_accuracy,0.6573529411764706,0.7102272727272727
ridge,pedestal_state,pedestal_quiet,pid_ece,0.09427496996808207,0.20401023509005284
ridge,pedestal_state,pedestal_memory,energy_fractional_bias,-0.17716849005680563,-0.0048775447810068245
ridge,pedestal_state,pedestal_memory,energy_fractional_sigma68,0.2872835719316769,0.35778659124929524
ridge,pedestal_state,pedestal_memory,pid_auc,0.6831597222222222,0.8857142857142857
ridge,pedestal_state,pedestal_memory,pid_balanced_accuracy,0.6620370370370371,0.8592139804639802
ridge,pedestal_state,pedestal_memory,pid_ece,0.13750337911551708,0.2923598649238273
ridge,pileup_leakage,single_truth,energy_fractional_bias,-0.07859928646412845,-0.007427075405513945
ridge,pileup_leakage,single_truth,energy_fractional_sigma68,0.27393459855223046,0.33806815800877366
ridge,pileup_leakage,single_truth,pid_auc,0.7714328872483736,0.8262838826562608
ridge,pileup_leakage,single_truth,pid_balanced_accuracy,0.7141657513348589,0.7671055396036137
ridge,pileup_leakage,single_truth,pid_ece,0.08893003706564086,0.1623649713196522
ridge,pileup_leakage,pileup_truth,energy_fractional_bias,-0.024162483157886744,0.02047179243118515
ridge,pileup_leakage,pileup_truth,energy_fractional_sigma68,0.23358523284870025,0.3148422099268464
ridge,pileup_leakage,pileup_truth,pid_auc,0.7224928814501007,0.8028358571825507
ridge,pileup_leakage,pileup_truth,pid_balanced_accuracy,0.6935726938038345,0.7573483427141964
ridge,pileup_leakage,pileup_truth,pid_ece,0.09073316941239626,0.15841061384507285
ridge,saturation_interaction,unsaturated_truth,energy_fractional_bias,-0.04997060088838991,0.0034032750273253467
ridge,saturation_interaction,unsaturated_truth,energy_fractional_sigma68,0.31699173555644006,0.34517846758572146
ridge,saturation_interaction,unsaturated_truth,pid_auc,0.713410237923576,0.7863369507205124
ridge,saturation_interaction,unsaturated_truth,pid_balanced_accuracy,0.6822898178789311,0.7329910141206675
ridge,saturation_interaction,unsaturated_truth,pid_ece,0.08220300051697735,0.16297752592393464
ridge,saturation_interaction,saturated_truth,energy_fractional_bias,-0.030129122397119613,0.03553583220594761
ridge,saturation_interaction,saturated_truth,energy_fractional_sigma68,0.2080163542002512,0.268256459719827
ridge,saturation_interaction,saturated_truth,pid_auc,0.7808249232119351,0.8686453576864536
ridge,saturation_interaction,saturated_truth,pid_balanced_accuracy,0.7525362318840579,0.8182359065893202
ridge,saturation_interaction,saturated_truth,pid_ece,0.10692299840022977,0.20599045502180957
ridge,late_tail_shape_drift,tail_low,energy_fractional_bias,-0.07895311544019755,-0.030129122397119613
ridge,late_tail_shape_drift,tail_low,energy_fractional_sigma68,0.246145320932656,0.3557261856854306
ridge,late_tail_shape_drift,tail_low,pid_auc,0.7793329362715903,0.8837108013937283
ridge,late_tail_shape_drift,tail_low,pid_balanced_accuracy,0.6492718332392245,0.8194390324791311
ridge,late_tail_shape_drift,tail_low,pid_ece,0.11038671413686313,0.2580914270611128
ridge,late_tail_shape_drift,tail_high,energy_fractional_bias,-0.04898652405280891,0.09754160877780128
ridge,late_tail_shape_drift,tail_high,energy_fractional_sigma68,0.23793713338175626,0.30973448069354975
ridge,late_tail_shape_drift,tail_high,pid_auc,0.6637671080712688,0.8005120650953984
ridge,late_tail_shape_drift,tail_high,pid_balanced_accuracy,0.6707744155543437,0.7809343434343434
ridge,late_tail_shape_drift,tail_high,pid_ece,0.09074248962272309,0.18820007941704264
traditional_ar1_deltaE_over_E,run_held_out,all,energy_fractional_bias,0.010779574986698712,0.07853429846611208
traditional_ar1_deltaE_over_E,run_held_out,all,energy_fractional_sigma68,0.30874617897249235,0.35013316148551826
traditional_ar1_deltaE_over_E,run_held_out,all,pid_auc,0.8110206070732384,0.8399893255664658
traditional_ar1_deltaE_over_E,run_held_out,all,pid_balanced_accuracy,0.7525027808676307,0.7808005003126954
traditional_ar1_deltaE_over_E,run_held_out,all,pid_ece,0.11375347107114288,0.19561692965754227
traditional_ar1_deltaE_over_E,time_blocked,early,energy_fractional_bias,-0.028542517858157864,0.08391847284884861
traditional_ar1_deltaE_over_E,time_blocked,early,energy_fractional_sigma68,0.23659617516363554,0.306855981385733
traditional_ar1_deltaE_over_E,time_blocked,early,pid_auc,0.7713972774213738,0.8570277240490007
traditional_ar1_deltaE_over_E,time_blocked,early,pid_balanced_accuracy,0.7224759816207185,0.8210526315789474
traditional_ar1_deltaE_over_E,time_blocked,early,pid_ece,0.10521834348555895,0.20998254922979726
traditional_ar1_deltaE_over_E,time_blocked,middle,energy_fractional_bias,0.03783039528580971,0.12114685480460007
traditional_ar1_deltaE_over_E,time_blocked,middle,energy_fractional_sigma68,0.3280442347029179,0.3739179637246952
traditional_ar1_deltaE_over_E,time_blocked,middle,pid_auc,0.8019019987105093,0.8704958669194293
traditional_ar1_deltaE_over_E,time_blocked,middle,pid_balanced_accuracy,0.7396472996378523,0.794264728863885
traditional_ar1_deltaE_over_E,time_blocked,middle,pid_ece,0.12486320048185126,0.23549239730095617
traditional_ar1_deltaE_over_E,time_blocked,late,energy_fractional_bias,-0.05089666277209302,0.06661963072403498
traditional_ar1_deltaE_over_E,time_blocked,late,energy_fractional_sigma68,0.3028646566796283,0.3720786273960873
traditional_ar1_deltaE_over_E,time_blocked,late,pid_auc,0.8079573934837093,0.8941176470588235
traditional_ar1_deltaE_over_E,time_blocked,late,pid_balanced_accuracy,0.7244882012814502,0.8162878787878788
traditional_ar1_deltaE_over_E,time_blocked,late,pid_ece,0.11043767011433164,0.23105185447371757
traditional_ar1_deltaE_over_E,current_rate_stratified,current_low,energy_fractional_bias,0.024397478337020415,0.06370437685269385
traditional_ar1_deltaE_over_E,current_rate_stratified,current_low,energy_fractional_sigma68,0.2932564778862511,0.33850524058143105
traditional_ar1_deltaE_over_E,current_rate_stratified,current_low,pid_auc,0.7945326278659611,0.8374727668845315
traditional_ar1_deltaE_over_E,current_rate_stratified,current_low,pid_balanced_accuracy,0.7658730158730158,0.7830065359477124
traditional_ar1_deltaE_over_E,current_rate_stratified,current_low,pid_ece,0.12065624386804252,0.16422781277851364
traditional_ar1_deltaE_over_E,current_rate_stratified,current_mid,energy_fractional_bias,0.06959785724192497,0.06959785724192497
traditional_ar1_deltaE_over_E,current_rate_stratified,current_mid,energy_fractional_sigma68,0.35000131085330705,0.35000131085330705
traditional_ar1_deltaE_over_E,current_rate_stratified,current_mid,pid_auc,0.8393399913156752,0.8393399913156752
traditional_ar1_deltaE_over_E,current_rate_stratified,current_mid,pid_balanced_accuracy,0.7822405557967869,0.7822405557967869
traditional_ar1_deltaE_over_E,current_rate_stratified,current_mid,pid_ece,0.14049959857655514,0.14049959857655514
traditional_ar1_deltaE_over_E,current_rate_stratified,current_high,energy_fractional_bias,-0.013219063789221726,0.10570985993193409
traditional_ar1_deltaE_over_E,current_rate_stratified,current_high,energy_fractional_sigma68,0.3252173768925705,0.3339308735249803
traditional_ar1_deltaE_over_E,current_rate_stratified,current_high,pid_auc,0.8194444444444444,0.8434547908232117
traditional_ar1_deltaE_over_E,current_rate_stratified,current_high,pid_balanced_accuracy,0.7395833333333333,0.7624831309041835
traditional_ar1_deltaE_over_E,current_rate_stratified,current_high,pid_ece,0.18470494018777028,0.24289736025551945
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_quiet,energy_fractional_bias,0.01675779365922311,0.13776343871715
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_quiet,energy_fractional_sigma68,0.32419339949853554,0.3688429215501815
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_quiet,pid_auc,0.7310604343789521,0.8595837216526873
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_quiet,pid_balanced_accuracy,0.7180835040532205,0.7840874811463047
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_quiet,pid_ece,0.15451706905582013,0.21400531803211287
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_memory,energy_fractional_bias,-0.10481761882737795,0.07869560948290819
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_memory,energy_fractional_sigma68,0.29888485069189463,0.37687666608946213
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_memory,pid_auc,0.7307585440400111,0.8687179487179487
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_memory,pid_balanced_accuracy,0.7129032258064516,0.8596964285714286
traditional_ar1_deltaE_over_E,pedestal_state,pedestal_memory,pid_ece,0.11409343972706162,0.22233218332334775
traditional_ar1_deltaE_over_E,pileup_leakage,single_truth,energy_fractional_bias,-0.05089666277209302,0.039970919912363144
traditional_ar1_deltaE_over_E,pileup_leakage,single_truth,energy_fractional_sigma68,0.32207924804601723,0.3623965564109232
traditional_ar1_deltaE_over_E,pileup_leakage,single_truth,pid_auc,0.8315613925370022,0.8823939732142856
traditional_ar1_deltaE_over_E,pileup_leakage,single_truth,pid_balanced_accuracy,0.735177037502619,0.8042804843705997
traditional_ar1_deltaE_over_E,pileup_leakage,single_truth,pid_ece,0.13082495500698538,0.21707171851637624
traditional_ar1_deltaE_over_E,pileup_leakage,pileup_truth,energy_fractional_bias,0.052675709429585424,0.12376226344839736
traditional_ar1_deltaE_over_E,pileup_leakage,pileup_truth,energy_fractional_sigma68,0.2632687878286223,0.3100821721971867
traditional_ar1_deltaE_over_E,pileup_leakage,pileup_truth,pid_auc,0.7812869565217391,0.8369391304347826
traditional_ar1_deltaE_over_E,pileup_leakage,pileup_truth,pid_balanced_accuracy,0.7406956521739131,0.7959980788709017
traditional_ar1_deltaE_over_E,pileup_leakage,pileup_truth,pid_ece,0.1172035714413989,0.19860076018806855
traditional_ar1_deltaE_over_E,saturation_interaction,unsaturated_truth,energy_fractional_bias,-0.06247405677680717,0.02906608744668427
traditional_ar1_deltaE_over_E,saturation_interaction,unsaturated_truth,energy_fractional_sigma68,0.31756627228036904,0.3738152834831828
traditional_ar1_deltaE_over_E,saturation_interaction,unsaturated_truth,pid_auc,0.7759909031838856,0.8357090226349737
traditional_ar1_deltaE_over_E,saturation_interaction,unsaturated_truth,pid_balanced_accuracy,0.7362500000000001,0.7743435924187099
traditional_ar1_deltaE_over_E,saturation_interaction,unsaturated_truth,pid_ece,0.11816065095550889,0.19897136979989427
traditional_ar1_deltaE_over_E,saturation_interaction,saturated_truth,energy_fractional_bias,0.07019634029902722,0.12376226344839736
traditional_ar1_deltaE_over_E,saturation_interaction,saturated_truth,energy_fractional_sigma68,0.24060842577157485,0.33138492054360325
traditional_ar1_deltaE_over_E,saturation_interaction,saturated_truth,pid_auc,0.8227743271221531,0.8890955616908577
traditional_ar1_deltaE_over_E,saturation_interaction,saturated_truth,pid_balanced_accuracy,0.765028176807518,0.814140577719382
traditional_ar1_deltaE_over_E,saturation_interaction,saturated_truth,pid_ece,0.1364218111949367,0.2144470094535265
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_low,energy_fractional_bias,-0.06894793339946045,0.03328586491521353
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_low,energy_fractional_sigma68,0.31059932762957226,0.3670130405818741
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_low,pid_auc,0.8094227504244482,0.8797909407665505
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_low,pid_balanced_accuracy,0.7445432413479398,0.8421893147502904
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_low,pid_ece,0.15118083364587726,0.2883848449596284
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_high,energy_fractional_bias,0.01675779365922311,0.12491919169881824
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_high,energy_fractional_sigma68,0.29967021950351536,0.3655223406025029
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_high,pid_auc,0.7058483108807283,0.8621417797888387
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_high,pid_balanced_accuracy,0.6632270168855534,0.7515082956259427
traditional_ar1_deltaE_over_E,late_tail_shape_drift,tail_high,pid_ece,0.1068070310338513,0.1920240739115272
